repurposing_id,chembl_id,name,canonical_smiles,inchi_key,mw,max_phase,atc_code,source_phase,source_atc_l1,source_atc_l2,library_panel,benchmark_ref,mol_type,structure_type,p_active_nlrp3,nlrp3_percentile,nlrp3_pred_active,max_tanimoto_nlrp3_train,scaffold,rank_nlrp3
REP_05926,CHEMBL3919831,AMREDOBRESIB,CNc1nc(-c2nc3ccc(N4CCN(C)CC4)cc3n2Cc2ccccc2)cn2c(C)nnc12,JLUUVUUYIXBDCG-UHFFFAOYSA-N,467.58,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.0,35.40088952999159,False,,c1ccc(Cn2c(-c3cn4cnnc4cn3)nc3ccc(N4CCNCC4)cc32)cc1,3621
REP_01465,CHEMBL119865,PRIZIDILOL,CC(C)(C)NCC(O)COc1ccccc1-c1ccc(NN)nn1,QGONODUKOFNSOY-UHFFFAOYSA-N,331.42,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.0,35.40088952999159,False,,c1ccc(-c2cccnn2)cc1,3622
REP_01464,CHEMBL1197792,BIALAMICOL,C=CCc1cc(-c2cc(CC=C)c(O)c(CN(CC)CC)c2)cc(CN(CC)CC)c1O,DQNIWUUHJSXGHW-UHFFFAOYSA-N,436.64,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.0,35.40088952999159,False,,c1ccc(-c2ccccc2)cc1,3623
REP_01462,CHEMBL1197564,NORKETOTIFEN,O=C1Cc2ccccc2C(=C2CCNCC2)c2ccsc21,IYSYPCSSDZBWHN-UHFFFAOYSA-N,295.41,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.0,35.40088952999159,False,,O=C1Cc2ccccc2C(=C2CCNCC2)c2ccsc21,3624
REP_01460,CHEMBL1197051,ISOXSUPRINE,CC(COc1ccccc1)NC(C)C(O)c1ccc(O)cc1,BMUKKTUHUDJSNZ-UHFFFAOYSA-N,301.39,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.0,35.40088952999159,False,,c1ccc(CCNCCOc2ccccc2)cc1,3625
REP_01459,CHEMBL119625,ZONAMPANEL,O=C(O)Cn1c(=O)c(=O)[nH]c2cc([N+](=O)[O-])c(-n3ccnc3)cc21,SPXYHZRWPRQLNS-UHFFFAOYSA-N,331.24,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.0,35.40088952999159,False,,O=c1[nH]c2ccc(-n3ccnc3)cc2[nH]c1=O,3626
REP_01457,CHEMBL1195301,ZOLUNICANT,COCCC1CC2CN3CCc4c([nH]c5ccccc45)C(C(=O)OC)(C2)C13,DTJQBBHYRQYDEG-UHFFFAOYSA-N,368.48,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.0,35.40088952999159,False,,c1ccc2c3c([nH]c2c1)C1CC2CCC1N(CC3)C2,3627
REP_01454,CHEMBL1194287,CHLOROPYRAMINE,CN(C)CCN(Cc1ccc(Cl)cc1)c1ccccn1,ICKFFNBDFNZJSX-UHFFFAOYSA-N,289.81,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.0,35.40088952999159,False,,c1ccc(CNc2ccccn2)cc1,3628
REP_01453,CHEMBL1194161,PIRTENIDINE,CCCCCCCCN=c1ccn(CCCCCCCC)cc1,RGTPDNXJDCPXAB-UHFFFAOYSA-N,318.55,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.0,35.40088952999159,False,,N=c1cc[nH]cc1,3629
REP_06031,CHEMBL3989617,MOXADOLEN,CNC(=O)O[C@H]1OC(=O)[C@@H]2[C@H]1[C@@H]1C=C[C@H]2C1,ZMXUEEVRCMPQPF-RZWYQDGFSA-N,223.23,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.0,35.40088952999159,False,,O=C1OCC2C3C=CC(C3)C12,3630
REP_06030,CHEMBL3989616,LYDIMYCIN,O=C(O)/C=C/CC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21,NZERRTYPTPRCIR-ARSLAPBQSA-N,242.3,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.0,35.40088952999159,False,,O=C1NC2CSCC2N1,3631
REP_06014,CHEMBL3989557,RECAINAM TOSYLATE,Cc1cccc(C)c1NC(=O)NCCCNC(C)C,WHJSFPCTWYLZRC-UHFFFAOYSA-N,263.38,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.0,35.40088952999159,False,,c1ccccc1,3632
REP_06028,CHEMBL3989614,DEPROSTIL,CCCCCC(C)(O)CC[C@H]1CCC(=O)[C@@H]1CCCCCCC(=O)O,JERCJPRNXXOPNI-FYQIFJIOSA-N,354.53,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.0,35.40088952999159,False,,O=C1CCCC1,3633
REP_06027,CHEMBL3989608,ZABICIPRIL,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1C2CCC(CC2)[C@H]1C(=O)O,OMGPCTGQLHHVDU-SSXGPBTGSA-N,416.52,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.0,35.40088952999159,False,,O=C(CNCCCc1ccccc1)N1CC2CCC1CC2,3634
REP_06025,CHEMBL3989601,LOSIGAMONE,COC1=CC(=O)OC1C(O)c1ccccc1Cl,ICDNYWJQGWNLFP-UHFFFAOYSA-N,254.67,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.0,35.40088952999159,False,,O=C1C=CC(Cc2ccccc2)O1,3635
REP_06024,CHEMBL3989599,MIROSAMICIN,CC[C@H]1OC(=O)/C=C/[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@H](C)C[C@@H](C)C(=O)/C=C/[C@@H]2O[C@H]2[C@]1(O)CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC,WWIDEZOUVSJVHS-ZPQCYHEESA-N,727.89,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.0,35.40088952999159,False,,O=C1C=CC2OC2C(COC2CCCCO2)COC(=O)C=CCC(OC2CCCCO2)CCC1,3636
REP_06020,CHEMBL3989586,IOCANLIDIC ACID I 123,O=C(O)CCCCCCCCCCCCCCc1ccc([123I])cc1,YAONEUNUMVOKNQ-NHTLRXQVSA-N,440.4,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.0,35.40088952999159,False,,c1ccccc1,3637
REP_06043,CHEMBL3989661,FLUTOMIDATE,CCOC(=O)c1cncn1C(C)c1ccc(F)cc1,PTPSMJOSZBOCNF-UHFFFAOYSA-N,262.28,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.0,35.40088952999159,False,,c1ccc(Cn2ccnc2)cc1,3638
REP_06042,CHEMBL3989660,GESTADIENOL,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C=CC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C,GDTZPEHTYWXYAR-XGXHKTLJSA-N,314.43,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.0,35.40088952999159,False,,O=C1C=C2C=CC3C4CCCC4CCC3C2CC1,3639
REP_06041,CHEMBL3989645,TAZIPRINONE,Cc1ccc2c(c1)C1(C)CCC(=O)C(NC(=O)CCN3CCN(C)CC3)C1O2,IQRFTIWMGLZYTL-UHFFFAOYSA-N,385.51,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.0,35.40088952999159,False,,O=C(CCN1CCNCC1)NC1C(=O)CCC2c3ccccc3OC12,3640
REP_06036,CHEMBL3989630,RALITOLINE,Cc1cccc(Cl)c1NC(=O)/C=C1\SCC(=O)N1C,YJXQTIXFPYPQFT-SDQBBNPISA-N,296.78,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.0,35.40088952999159,False,,O=C(C=C1NC(=O)CS1)Nc1ccccc1,3641
REP_06035,CHEMBL3989628,MEXRENOATE POTASSIUM,COC(=O)[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]3(O)CCC(=O)[O-])[C@H]12,JBXXREPMUABISH-RGKMBJPFSA-M,417.52,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.0,35.40088952999159,False,,O=C1C=C2CCC3C4CCCC4CCC3C2CC1,3642
REP_06034,CHEMBL3989625,MOXNIDAZOLE,Cn1c([N+](=O)[O-])cnc1/C=N/N1CC(CN2CCOCC2)OC1=O,RILWUTQZRXWBOB-GIDUJCDVSA-N,338.32,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.0,35.40088952999159,False,,O=C1OC(CN2CCOCC2)CN1N=Cc1ncc[nH]1,3643
REP_06029,CHEMBL3989615,BENFOSFORMIN,N=C(NCc1ccccc1)NC(=N)NP(=O)([O-])[O-],VZIKPPVTSPAWEC-UHFFFAOYSA-L,269.2,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.0,35.40088952999159,False,,c1ccccc1,3644
REP_06072,CHEMBL3989747,ILONIDAP,NC(=O)N1C(=O)/C(=C(\O)c2cccs2)c2cc(F)c(Cl)cc21,BVNJBATUHVXZKP-QXMHVHEDSA-N,338.75,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.0,35.40088952999159,False,,O=C1Nc2ccccc2C1=Cc1cccs1,3645
REP_06069,CHEMBL3989731,GEPEFRINE,C[C@H](N)Cc1cccc(O)c1,WTDGMHYYGNJEKQ-ZETCQYMHSA-N,151.21,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.0,35.40088952999159,False,,c1ccccc1,3646
REP_06792,CHEMBL494521,TIPINDOLE,CN(C)CCOC(=O)c1ccc2[nH]c3c(c2c1)CSCC3,WNDHLINIYZAWCR-UHFFFAOYSA-N,304.42,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.0,35.40088952999159,False,,c1ccc2c3c([nH]c2c1)CCSC3,3647
REP_06065,CHEMBL3989712,TROPAPRIDE,COc1cccc(C(=O)N[C@@H]2C[C@H]3CC[C@@H](C2)N3Cc2ccccc2)c1OC,PCIWCYUKRZFCMF-LDLYASANSA-N,380.49,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.0,35.40088952999159,False,,O=C(NC1CC2CCC(C1)N2Cc1ccccc1)c1ccccc1,3648
REP_06064,CHEMBL3989710,KHELLOSIDE,COc1c2ccoc2cc2oc(CO[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)cc(=O)c12,SJRACCTZSAUMGO-WIMVFMHDSA-N,408.36,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.0,35.40088952999159,False,,O=c1cc(COC2CCCCO2)oc2cc3occc3cc12,3649
REP_06063,CHEMBL3989708,ROSAPROSTOL,CCCCCCC1CCC(O)C1CCCCCCC(=O)O,NMAOJFAMEOVURT-UHFFFAOYSA-N,298.47,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.0,35.40088952999159,False,,C1CCCC1,3650
REP_06062,CHEMBL3989706,CLOCINIZINE,Clc1ccc(C(c2ccccc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1,ZSQANMZWGKYDER-JXMROGBWSA-N,402.97,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.0,35.40088952999159,False,,C(=Cc1ccccc1)CN1CCN(C(c2ccccc2)c2ccccc2)CC1,3651
REP_06081,CHEMBL3989776,BENCISTEINE,CC(=O)N[C@@H](CSCC(C)C(=O)c1ccccc1)C(=O)O,FXPSJTKESYQXLX-HQVZTVAUSA-N,309.39,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.0,35.40088952999159,False,,c1ccccc1,3652
REP_06080,CHEMBL3989775,EGANOPROST,COC(=O)CCC/C=C\C[C@H]1C(=O)C[C@@H](O)[C@@H]1/C=C/[C@@H](O)CCC[C@@H](C)O,BDWABOZEWSSNDO-LRTQPEPLSA-N,382.5,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.0,35.40088952999159,False,,O=C1CCCC1,3653
REP_06079,CHEMBL3989773,AMIFLAMINE,Cc1cc(N(C)C)ccc1C[C@H](C)N,HFQMYSHATTXRTC-JTQLQIEISA-N,192.31,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.0,35.40088952999159,False,,c1ccccc1,3654
REP_06083,CHEMBL3989790,PROPISERGIDE,C[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4c3c(cn4C)C[C@H]2N(C)C1,XUKAVPATXGYVKJ-WPKBUWHJSA-N,339.44,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.0,35.40088952999159,False,,C1=C2c3cccc4[nH]cc(c34)CC2NCC1,3655
REP_06077,CHEMBL3989771,FEDOTOZINE,CC[C@](COCc1cc(OC)c(OC)c(OC)c1)(c1ccccc1)N(C)C,MVKIWCDXKCUDEH-QFIPXVFZSA-N,373.49,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.0,35.40088952999159,False,,c1ccc(CCOCc2ccccc2)cc1,3656
REP_06076,CHEMBL3989762,LORAJMINE,CC[C@@H]1[C@@H](O)N2[C@H]3C[C@@]45c6ccccc6N(C)[C@H]4[C@@H]2C[C@H]1C3[C@H]5OC(=O)CCl,LAHDERDHXJFFJU-RVPOWFKMSA-N,402.92,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.0,35.40088952999159,False,,c1ccc2c(c1)NC1C3CC4CCN3C3CC21CC43,3657
REP_06075,CHEMBL3989760,TINOFEDRINE,C[C@H](NCC=C(c1ccsc1)c1ccsc1)[C@H](O)c1ccccc1,JQSHEDRVRBSFCZ-YWZLYKJASA-N,355.53,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.0,35.40088952999159,False,,C(CNCCc1ccccc1)=C(c1ccsc1)c1ccsc1,3658
REP_06074,CHEMBL3989757,TOLGABIDE,Cc1cc(Cl)cc(/C(=N/CCCC(N)=O)c2ccc(Cl)cc2)c1O,AOAFGVWKONLQRN-OQKWZONESA-N,365.26,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.0,35.40088952999159,False,,N=C(c1ccccc1)c1ccccc1,3659
REP_01450,CHEMBL1192913,FALIPAMIL,COc1ccc(CCN(C)CCCN2Cc3cc(OC)c(OC)cc3C2=O)cc1OC,UUMGNNQOCVDZDG-UHFFFAOYSA-N,428.53,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.0,35.40088952999159,False,,O=C1c2ccccc2CN1CCCNCCc1ccccc1,3660
REP_01449,CHEMBL1192678,PIQUINDONE,CCc1c(C)[nH]c2c1C(=O)C1CN(C)CCC1C2,PVZMYDPRVUCJKV-UHFFFAOYSA-N,246.35,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.0,35.40088952999159,False,,O=C1c2cc[nH]c2CC2CCNCC12,3661
REP_01448,CHEMBL1192539,NAPACTADINE,C/N=C(/Cc1ccc2ccccc2c1)NC,NAHCWQNNENHGNH-UHFFFAOYSA-N,212.3,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.0,35.40088952999159,False,,c1ccc2ccccc2c1,3662
REP_01447,CHEMBL1192519,BENAZEPRILAT,O=C(O)CN1C(=O)[C@@H](N[C@@H](CCc2ccccc2)C(=O)O)CCc2ccccc21,MADRIHWFJGRSBP-ROUUACIJSA-N,396.44,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.0,35.40088952999159,False,,O=C1Nc2ccccc2CCC1NCCCc1ccccc1,3663
REP_01446,CHEMBL1192517,BIFEMELANE,CNCCCCOc1ccccc1Cc1ccccc1,QSQQPMHPCBLLGX-UHFFFAOYSA-N,269.39,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.0,35.40088952999159,False,,c1ccc(Cc2ccccc2)cc1,3664
REP_01445,CHEMBL1192491,CICLAZINDOL,OC1(c2cccc(Cl)c2)C2=NCCCN2c2ccccc21,VKQDZNZTPGLGFD-UHFFFAOYSA-N,298.77,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.0,35.40088952999159,False,,c1ccc(C2C3=NCCCN3c3ccccc32)cc1,3665
REP_01444,CHEMBL1192237,ZINOCONAZOLE,Clc1ccc(/C(Cn2ccnc2)=N/Nc2c(Cl)cccc2Cl)s1,KCHHCAJDHQEGNL-UDWIEESQSA-N,385.71,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.0,35.40088952999159,False,,c1ccc(NN=C(Cn2ccnc2)c2cccs2)cc1,3666
REP_06078,CHEMBL3989772,METENEPROST,C=C1C[C@@H](O)[C@H](/C=C/[C@@H](O)C(C)(C)CCCC)[C@H]1C/C=C\CCCC(=O)O,WMLGLMGSFIXSGO-KTXJXPLISA-N,378.55,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.0,35.40088952999159,False,,C=C1CCCC1,3667
REP_01499,CHEMBL1213352,PINAZEPAM,C#CCN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,MFZOSKPPVCIFMT-UHFFFAOYSA-N,308.77,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.0,35.40088952999159,False,,O=C1CN=C(c2ccccc2)c2ccccc2N1,3668
REP_01496,CHEMBL1213033,APRINDINE,CCN(CC)CCCN(c1ccccc1)C1Cc2ccccc2C1,NZLBHDRPUJLHCE-UHFFFAOYSA-N,322.5,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.0,35.40088952999159,False,,c1ccc(NC2Cc3ccccc3C2)cc1,3669
REP_05997,CHEMBL3989494,SICCANIN,Cc1cc(O)c2c(c1)O[C@@]1(C)CC[C@H]3C(C)(C)CCC[C@]34CO[C@@H]2[C@H]41,UGGAILYEBCSZIV-ITJSPEIASA-N,342.48,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.0,35.40088952999159,False,,c1ccc2c(c1)OC1CCC3CCCCC34COC2C14,3670
REP_05995,CHEMBL3989489,PROSTALENE,CCCCCC(C)(O)/C=C/[C@@H]1[C@@H](CC=C=CCCC(=O)OC)[C@@H](O)C[C@H]1O,GNIYHUSSKSFYBD-DPUKWMSOSA-N,380.53,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.0,35.40088952999159,False,,C1CCCC1,3671
REP_05994,CHEMBL3989486,REVATROPATE,C[S@@+]([O-])CC[C@](CO)(C(=O)O[C@H]1CN2CCC1CC2)c1ccccc1,VGXACJMXDYPFDB-SXMMONRFSA-N,365.5,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.0,35.40088952999159,False,,O=C(Cc1ccccc1)OC1CN2CCC1CC2,3672
REP_05993,CHEMBL3989485,PLEUROMULIN,C=C[C@]1(C)C[C@@H](OC(=O)CO)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,ZRZNJUXESFHSIO-BKUNHTPHSA-N,378.51,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.0,35.40088952999159,False,,O=C1CCC23CCCCCC(CCC2)C13,3673
REP_05992,CHEMBL3989484,MEBENOSIDE,COC1O[C@H]([C@@H](COCc2ccccc2)OCc2ccccc2)[C@H](OCc2ccccc2)[C@H]1O,MYVXMYUGQJQBIV-OYDXEKDZSA-N,464.56,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.0,35.40088952999159,False,,c1ccc(COCC(OCc2ccccc2)C2OCCC2OCc2ccccc2)cc1,3674
REP_05991,CHEMBL3989483,NORLEVORPHANOL,Oc1ccc2c(c1)[C@@]13CCCC[C@H]1[C@@H](C2)NCC3,IYNWSQDZXMGGGI-NUEKZKHPSA-N,243.35,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.0,35.40088952999159,False,,c1ccc2c(c1)CC1NCCC23CCCCC13,3675
REP_05990,CHEMBL3989477,TROPANTIOL,CN1[C@H]2CC[C@@H]1[C@@H](CN(CCS)CCNCCS)[C@@H](c1ccc(Cl)cc1)C2,HZLFSOZSLFKJKA-JSXRDJHFSA-N,428.11,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.0,35.40088952999159,False,,c1ccc(C2CC3CCC(C2)N3)cc1,3676
REP_05988,CHEMBL3989474,ATROMEPINE,CN1[C@@H]2CC[C@H]1C[C@@H](OC(=O)[C@](C)(CO)c1ccccc1)C2,XZPAMMPYTOAFOU-MUQADHOPSA-N,303.4,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.0,35.40088952999159,False,,O=C(Cc1ccccc1)OC1CC2CCC(C1)N2,3677
REP_06033,CHEMBL3989620,BENZMALECENE,CC(NC(=O)/C=C\C(=O)O)C(Cc1ccc(Cl)cc1)c1ccc(Cl)cc1,NKPCAAMLVDTZOB-KHPPLWFESA-N,392.28,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.0,35.40088952999159,False,,c1ccc(CCc2ccccc2)cc1,3678
REP_06005,CHEMBL3989508,DUAZOMYCIN,CC(=O)N[C@@H](CCC(=O)C=[N+]=[N-])C(=O)O,WBSWOKCKZUNHQV-ZETCQYMHSA-N,213.19,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.0,35.40088952999159,False,,,3679
REP_06004,CHEMBL3989506,TROMANTADINE,CN(C)CCOCC(=O)NC12CC3CC(CC(C3)C1)C2,UXQDWARBDDDTKG-UHFFFAOYSA-N,280.41,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.0,35.40088952999159,False,,C1C2CC3CC1CC(C2)C3,3680
REP_06003,CHEMBL3989502,ZEPASTINE,CN1[C@@H]2CC[C@H]1C[C@H](OC1c3ccccc3N(C)S(=O)(=O)c3ccccc31)C2,DWCWLRAGCYGTNO-JUULQMJNSA-N,398.53,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.0,35.40088952999159,False,,O=S1(=O)Nc2ccccc2C(OC2CC3CCC(C2)N3)c2ccccc21,3681
REP_06002,CHEMBL3989501,TOQUIZINE,CCn1cc2c3c(cccc31)[C@H]1C[C@@H](NC(=O)n3nc(C)cc3C)CN(C)[C@@H]1C2,ZSJNNQSQILSGMP-YFVAEKQCSA-N,391.52,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.0,35.40088952999159,False,,O=C(NC1CNC2Cc3c[nH]c4cccc(c34)C2C1)n1cccn1,3682
REP_06001,CHEMBL3989500,BENOLIZIME,COc1cc2c(cc1OC)C1C/C(=N\O)C3CCCCC3N1CC2,CADPBCPVJBOUEG-HMMYKYKNSA-N,330.43,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.0,35.40088952999159,False,,N=C1CC2c3ccccc3CCN2C2CCCCC12,3683
REP_06000,CHEMBL3989499,TACAPENEM,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@H]3CNC(=O)C3)[C@H](C)[C@H]12,CTEFNVKDRWMZSL-CTNSIQBBSA-N,326.37,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.0,35.40088952999159,False,,O=C1CC(SC2=CN3C(=O)CC3C2)CN1,3684
REP_05998,CHEMBL3989497,STERCURONIUM IODIDE,CC[N+](C)(C)[C@@H]1C=C2C=C[C@H]3[C@@H]4CC[C@@H]5[C@H](C)N(C)C[C@@]54CC[C@@H]3[C@@]2(C)CC1,GGXDVUAOXCBCBN-HJZGYWQISA-N,383.64,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.0,35.40088952999159,False,,C1=CC2C(CCC34CNCC3CCC24)C2CCCC=C12,3685
REP_06019,CHEMBL3989584,IDRALFIDINE,Cc1cc(O)ccc1/C=N/NC1=NCCN1,DBFDJRMPJGXVPU-VGOFMYFVSA-N,218.26,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.0,35.40088952999159,False,,C(=NNC1=NCCN1)c1ccccc1,3686
REP_06017,CHEMBL3989579,CAPROXAMINE,CCCCC/C(=N\OCCN)c1ccc(C)c(N)c1,ZIWQJHATUBOOFD-OBGWFSINSA-N,263.38,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.0,35.40088952999159,False,,c1ccccc1,3687
REP_06016,CHEMBL3989574,CISMADINONE,CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](Cl)C4=CC(=O)C=C[C@]4(C)[C@H]3CC[C@@]21C,RNSISAJHBSCDGC-SCUQKFFVSA-N,362.9,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.0,35.40088952999159,False,,O=C1C=CC2C(=C1)CCC1C3CCCC3CCC21,3688
REP_06015,CHEMBL3989563,NICOTINE BITARTRATE,CN1CCC[C@H]1c1cccnc1,SNICXCGAKADSCV-JTQLQIEISA-N,162.24,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.0,35.40088952999159,False,,c1cncc(C2CCCN2)c1,3689
REP_06006,CHEMBL3989525,AZIDAMFENICOL,[N-]=[N+]=NCC(=O)N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1,SGRUZFCHLOFYHZ-MWLCHTKSSA-N,295.26,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.0,35.40088952999159,False,,c1ccccc1,3690
REP_06032,CHEMBL3989618,GLUCOSAMINE SULFATE POTASSIUM CHLORIDE,N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O.N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1O,SXSXOQFGUZXAEK-WERYRILLSA-N,358.34,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.0,35.40088952999159,False,,C1CCOCC1.C1CCOCC1,3691
REP_06053,CHEMBL3989682,BECAMPANEL,CN(CP(=O)(O)O)c1cc([N+](=O)[O-])cc2[nH]c(=O)c(=O)[nH]c12,DDOAQMGXVXFNSH-UHFFFAOYSA-N,330.19,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.0,35.40088952999159,False,,O=c1[nH]c2ccccc2[nH]c1=O,3692
REP_06051,CHEMBL3989680,AXOMADOL,COc1cccc(C2(O)CC(O)CCC2CN(C)C)c1,LQJLLAOISDVBJM-UHFFFAOYSA-N,279.38,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.0,35.40088952999159,False,,c1ccc(C2CCCCC2)cc1,3693
REP_06049,CHEMBL3989675,TROXOLAMIDE,CC1(C)CC(C(=O)NC(CO)C(O)CO)C(C)(C)N1[O],ASRZSSHOWIMBPK-UHFFFAOYSA-N,289.35,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.0,35.40088952999159,False,,C1CCNC1,3694
REP_06048,CHEMBL3989671,VALPERINOL,CO[C@@H]1O[C@H]2O[C@@]3(CN4CCCCC4)[C@@H]1[C@H](C[C@@H]3O)[C@H]2C,KZSHXABWNBVUTK-GBIHRFPISA-N,297.39,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.0,35.40088952999159,False,,C1CCN(CC23CCC4CC(OCC42)O3)CC1,3695
REP_06047,CHEMBL3989668,SPICLAMINE,Clc1ccc([C@@H]2[C@H]3CC[C@H](C3)[C@]23CCC(N2CCOCC2)=N3)cc1,KIYTZWUWLDEAMW-LNKGRISISA-N,344.89,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.0,35.40088952999159,False,,c1ccc(C2C3CCC(C3)C23CCC(N2CCOCC2)=N3)cc1,3696
REP_06046,CHEMBL3989666,SEPRILOSE,CCCCCCCO[C@@H]1[C@H]2OC(C)(C)O[C@H]2O[C@@H]1[C@H](O)CO,GWSUUEYOBZZHIJ-UXXRCYHCSA-N,318.41,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.0,35.40088952999159,False,,C1CC2OCOC2O1,3697
REP_06045,CHEMBL3989665,ALAFOSFALIN,C[C@H](N)C(=O)N[C@@H](C)P(=O)(O)O,BHAYDBSYOBONRV-IUYQGCFVSA-N,196.14,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.0,35.40088952999159,False,,,3698
REP_06044,CHEMBL3989662,LEVOMETIOMEPRAZINE,CSc1ccc2c(c1)N(C[C@H](C)CN(C)C)c1ccccc1S2,AQMNNXSLDLIGII-CQSZACIVSA-N,344.55,2.0,,True,False,False,phase_only,,Small molecule,MOL,0.0,35.40088952999159,False,,c1ccc2c(c1)Nc1ccccc1S2,3699
