pair,target,ligand,seed,status,n_modes,mode1_energy,score_S,reason,seconds
JAK1/JAK2,8BXH,J1J2_007,20260814,success,9,-7.999,7.999,,30.2
JAK1/JAK2,8BXH,J1J2_008,20260814,success,9,-7.44,7.44,,25.1
JAK1/JAK2,8BXH,J1J2_009,20260814,success,9,-8.604,8.604,,29.1
JAK1/JAK2,8BXH,J1J2_010,20260814,success,9,-9.11,9.11,,41.0
JAK1/JAK2,8BXH,J1J2_011,20260814,success,9,-8.53,8.53,,28.9
JAK1/JAK2,8BXH,J1J2_012,20260814,success,9,-9.675,9.675,,39.1
JAK1/JAK2,8BXH,J1J2_013,20260814,success,9,-10.519,10.519,,94.5
JAK1/JAK2,8BXH,J1J2_014,20260814,success,9,-11.17,11.17,,124.5
JAK1/JAK2,8BXH,J1J2_015,20260814,success,9,-8.962,8.962,,39.3
JAK1/JAK2,8BXH,J1J2_016,20260814,success,9,-9.325,9.325,,84.1
JAK1/JAK2,8BXH,J1J2_017,20260814,success,9,-9.847,9.847,,66.2
JAK1/JAK2,8BXH,J1J2_018,20260814,success,9,-9.691,9.691,,33.0
JAK1/JAK2,8BXH,J1J2_019,20260814,success,9,-8.59,8.59,,212.8
JAK1/JAK2,8BXH,J1J2_020,20260814,success,9,-8.892,8.892,,82.2
JAK1/JAK2,8BXH,J1J2_021,20260814,success,9,-9.494,9.494,,146.7
JAK1/JAK2,8BXH,J1J2_022,20260814,success,9,-7.928,7.928,,44.6
JAK1/JAK2,8BXH,J1J2_023,20260814,success,9,-9.226,9.226,,94.9
JAK1/JAK2,8BXH,J1J2_024,20260814,success,9,-8.993,8.993,,88.7
JAK1/JAK2,8BXH,J1J2_025,20260814,success,9,-9.789,9.789,,38.2
JAK1/JAK2,8BXH,J1J2_026,20260814,success,9,-10.154,10.154,,111.6
JAK1/JAK2,8BXH,J1J2_027,20260814,success,9,-10.361,10.361,,103.8
JAK1/JAK2,8BXH,J1J2_028,20260814,success,9,-10.234,10.234,,139.2
JAK1/JAK2,8BXH,J1J2_029,20260814,success,9,-11.615,11.615,,96.4
JAK1/JAK2,8BXH,J1J2_030,20260814,success,9,-8.352,8.352,,27.9
JAK1/JAK2,8BXH,J1J2_031,20260814,success,9,-10.717,10.717,,110.5
JAK1/JAK2,8BXH,J1J2_032,20260814,success,9,-9.05,9.05,,265.6
JAK1/JAK2,8BXH,J1J2_033,20260814,success,9,-7.626,7.626,,53.7
JAK1/JAK2,8BXH,J1J2_034,20260814,success,9,-6.515,6.515,,60.8
JAK1/JAK2,8BXH,J1J2_035,20260814,success,9,-7.303,7.303,,68.8
JAK1/JAK2,8BXH,J1J2_036,20260814,success,9,-7.571,7.571,,112.0
JAK1/JAK2,8BXH,J1J2_037,20260814,success,9,-7.27,7.27,,166.0
JAK1/JAK2,8BXH,J1J2_038,20260814,success,9,-6.838,6.838,,186.3
JAK1/JAK2,8BXH,J1J2_039,20260814,success,9,-8.843,8.843,,28.0
JAK1/JAK2,8BXH,J1J2_040,20260814,success,9,-8.499,8.499,,33.6
JAK1/JAK2,8BXH,J1J2_041,20260814,success,9,-6.991,6.991,,170.0
JAK1/JAK2,8BXH,J1J2_042,20260814,success,9,-8.964,8.964,,63.8
JAK1/JAK2,8BXH,J1J2_043,20260814,success,9,-10.354,10.354,,55.0
JAK1/JAK2,8BXH,J1J2_044,20260814,success,9,-8.645,8.645,,61.4
JAK1/JAK2,8BXH,J1J2_045,20260814,success,9,-9.328,9.328,,35.0
JAK1/JAK2,8BXH,J1J2_046,20260814,success,9,-9.313,9.313,,36.6
JAK1/JAK2,8BXH,J1J2_047,20260814,success,9,-9.317,9.317,,33.6
JAK1/JAK2,8BXH,J1J2_048,20260814,success,9,-9.418,9.418,,71.9
JAK1/JAK2,8BXH,J1J2_049,20260814,success,9,-8.998,8.998,,35.9
JAK1/JAK2,8BXH,J1J2_050,20260814,success,9,-8.594,8.594,,56.5
JAK1/JAK2,8BXH,J1J2_051,20260814,success,9,-8.372,8.372,,54.5
JAK1/JAK2,8BXH,J1J2_052,20260814,success,9,-9.676,9.676,,35.5
JAK1/JAK2,8BXH,J1J2_053,20260814,success,9,-9.0,9.0,,70.5
JAK1/JAK2,8BXH,J1J2_054,20260814,success,9,-8.963,8.963,,53.8
JAK1/JAK2,8BXH,J1J2_055,20260814,success,9,-9.401,9.401,,35.9
JAK1/JAK2,8BXH,J1J2_056,20260814,success,9,-9.09,9.09,,49.2
JAK1/JAK2,8BXH,J1J2_057,20260814,success,9,-8.653,8.653,,41.7
JAK1/JAK2,8BXH,J1J2_058,20260814,success,9,-9.022,9.022,,37.0
JAK1/JAK2,8BXH,J1J2_059,20260814,success,9,-9.32,9.32,,51.6
JAK1/JAK2,8BXH,J1J2_060,20260814,success,9,-9.697,9.697,,47.3
JAK1/JAK2,8BXH,J1J2_061,20260814,success,9,-8.241,8.241,,61.1
JAK1/JAK2,8BXH,J1J2_062,20260814,success,9,-8.875,8.875,,80.3
JAK1/JAK2,8BXH,J1J2_063,20260814,success,9,-8.469,8.469,,64.2
JAK1/JAK2,8BXH,J1J2_064,20260814,success,9,-10.287,10.287,,29.7
JAK1/JAK2,8BXH,J1J2_065,20260814,success,9,-9.145,9.145,,28.0
JAK1/JAK2,8BXH,J1J2_066,20260814,success,9,-9.091,9.091,,56.8
JAK1/JAK2,8BXH,J1J2_067,20260814,success,9,-8.548,8.548,,49.0
JAK1/JAK2,8BXH,J1J2_068,20260814,success,8,-9.149,9.149,,43.3
JAK1/JAK2,8BXH,J1J2_069,20260814,success,9,-9.286,9.286,,30.1
JAK1/JAK2,8BXH,J1J2_070,20260814,success,9,-9.275,9.275,,76.4
JAK1/JAK2,8BXH,J1J2_071,20260814,success,9,-9.17,9.17,,31.4
JAK1/JAK2,8BXH,J1J2_072,20260814,success,9,-10.934,10.934,,80.1
JAK1/JAK2,8BXH,J1J2_073,20260814,success,9,-9.755,9.755,,226.4
JAK1/JAK2,8BXH,J1J2_074,20260814,success,9,-12.041,12.041,,86.0
JAK1/JAK2,8BXH,J1J2_075,20260814,success,9,-11.021,11.021,,76.1
JAK1/JAK2,8BXH,J1J2_076,20260814,success,9,-9.258,9.258,,34.9
JAK1/JAK2,8BXH,J1J2_077,20260814,success,9,-8.699,8.699,,136.3
JAK1/JAK2,8BXH,J1J2_078,20260814,success,9,-9.151,9.151,,38.6
JAK1/JAK2,8BXH,J1J2_079,20260814,success,9,-10.232,10.232,,104.6
JAK1/JAK2,8BXH,J1J2_080,20260814,success,9,-9.473,9.473,,46.3
JAK1/JAK2,8BXH,J1J2_081,20260814,success,9,-11.428,11.428,,61.0
JAK1/JAK2,8BXH,J1J2_082,20260814,success,9,-8.142,8.142,,32.1
JAK1/JAK2,8BXH,J1J2_083,20260814,success,9,-8.058,8.058,,70.8
JAK1/JAK2,8BXH,J1J2_084,20260814,success,9,-8.871,8.871,,135.5
JAK1/JAK2,8BXH,J1J2_085,20260814,success,9,-10.072,10.072,,290.8
JAK1/JAK2,8BXH,J1J2_086,20260814,success,9,-8.544,8.544,,26.9
JAK1/JAK2,8BXH,J1J2_087,20260814,success,9,-9.599,9.599,,130.2
JAK1/JAK2,8BXH,J1J2_088,20260814,success,9,-10.508,10.508,,118.8
JAK1/JAK2,8BXH,J1J2_089,20260814,success,9,-9.384,9.384,,34.4
JAK1/JAK2,8BXH,J1J2_090,20260814,success,9,-7.954,7.954,,31.1
JAK1/JAK2,8BXH,J1J2_091,20260814,success,9,-8.677,8.677,,36.5
JAK1/JAK2,8BXH,J1J2_092,20260814,success,9,-8.116,8.116,,24.1
JAK1/JAK2,8BXH,J1J2_093,20260814,success,9,-9.764,9.764,,52.2
JAK1/JAK2,8BXH,J1J2_094,20260814,success,9,-10.302,10.302,,160.1
JAK1/JAK2,8BXH,J1J2_095,20260814,success,8,-10.144,10.144,,126.7
JAK1/JAK2,8BXH,J1J2_096,20260814,success,9,-11.328,11.328,,169.2
JAK1/JAK2,8BXH,J1J2_097,20260814,success,9,-9.171,9.171,,132.8
JAK1/JAK2,8BXH,J1J2_098,20260814,success,9,-9.358,9.358,,18.7
JAK1/JAK2,8BXH,J1J2_099,20260814,success,9,-8.69,8.69,,25.0
JAK1/JAK2,8BXH,J1J2_100,20260814,success,9,-7.354,7.354,,22.1
JAK1/JAK2,8BXH,J1J2_101,20260814,success,9,-7.423,7.423,,32.7
JAK1/JAK2,8BXH,J1J2_102,20260814,success,9,-9.087,9.087,,21.3
JAK1/JAK2,8BXH,J1J2_103,20260814,success,9,-7.897,7.897,,20.5
JAK1/JAK2,8BXH,J1J2_104,20260814,success,9,-9.894,9.894,,31.4
JAK1/JAK2,8BXH,J1J2_105,20260814,success,9,-10.887,10.887,,67.2
JAK1/JAK2,8BXH,J1J2_106,20260814,success,9,-8.814,8.814,,23.6
JAK1/JAK2,8BXH,J1J2_107,20260814,success,9,-7.649,7.649,,130.5
JAK1/JAK2,8BXH,J1J2_108,20260814,success,9,-7.861,7.861,,181.6
JAK1/JAK2,8BXH,J1J2_109,20260814,success,9,-7.733,7.733,,140.8
JAK1/JAK2,8BXH,J1J2_110,20260814,success,9,-10.208,10.208,,48.3
JAK1/TYK2,3LXP,J1TYK2_001,20260814,success,9,-8.143,8.143,,61.5
JAK1/TYK2,3LXP,J1TYK2_002,20260814,success,9,-8.229,8.229,,49.3
JAK1/TYK2,3LXP,J1TYK2_003,20260814,success,9,-7.975,7.975,,39.9
JAK1/TYK2,3LXP,J1TYK2_004,20260814,success,9,-7.749,7.749,,27.8
JAK1/TYK2,3LXP,J1TYK2_005,20260814,success,9,-9.354,9.354,,29.8
JAK1/TYK2,3LXP,J1TYK2_006,20260814,success,9,-10.436,10.436,,79.7
JAK1/TYK2,3LXP,J1TYK2_007,20260814,success,9,-9.807,9.807,,10.3
JAK1/TYK2,3LXP,J1TYK2_008,20260814,success,9,-10.04,10.04,,15.9
JAK1/TYK2,3LXP,J1TYK2_009,20260814,success,9,-10.12,10.12,,53.3
JAK1/TYK2,3LXP,J1TYK2_010,20260814,success,9,-8.765,8.765,,54.6
JAK1/TYK2,3LXP,J1TYK2_011,20260814,success,9,-8.822,8.822,,42.8
JAK1/TYK2,3LXP,J1TYK2_012,20260814,success,9,-8.8,8.8,,47.9
JAK1/TYK2,3LXP,J1TYK2_013,20260814,success,9,-7.409,7.409,,45.1
JAK1/TYK2,3LXP,J1TYK2_014,20260814,success,9,-9.072,9.072,,18.1
JAK1/TYK2,3LXP,J1TYK2_015,20260814,success,9,-10.017,10.017,,126.3
JAK1/TYK2,3LXP,J1TYK2_016,20260814,success,9,-8.368,8.368,,35.7
JAK1/TYK2,3LXP,J1TYK2_017,20260814,success,9,-8.31,8.31,,52.1
JAK1/TYK2,3LXP,J1TYK2_018,20260814,success,9,-9.057,9.057,,36.1
JAK1/TYK2,3LXP,J1TYK2_019,20260814,success,9,-8.037,8.037,,50.7
JAK1/TYK2,3LXP,J1TYK2_020,20260814,success,9,-7.779,7.779,,38.7
JAK1/TYK2,3LXP,J1TYK2_021,20260814,success,9,-7.82,7.82,,38.4
JAK1/TYK2,3LXP,J1TYK2_022,20260814,success,9,-8.778,8.778,,43.8
JAK1/TYK2,3LXP,J1TYK2_023,20260814,success,7,-10.383,10.383,,16.8
JAK1/TYK2,3LXP,J1TYK2_024,20260814,success,9,-9.862,9.862,,200.8
JAK1/TYK2,3LXP,J1TYK2_025,20260814,success,9,-8.3,8.3,,72.5
JAK1/TYK2,3LXP,J1TYK2_026,20260814,success,9,-7.882,7.882,,58.7
JAK1/TYK2,3LXP,J1TYK2_027,20260814,success,9,-7.692,7.692,,43.6
JAK1/TYK2,3LXP,J1TYK2_028,20260814,success,9,-8.808,8.808,,69.3
JAK1/TYK2,3LXP,J1TYK2_029,20260814,success,9,-8.545,8.545,,42.2
JAK1/TYK2,3LXP,J1TYK2_030,20260814,success,9,-9.963,9.963,,156.3
JAK1/TYK2,3LXP,J1TYK2_031,20260814,success,9,-8.318,8.318,,59.9
JAK1/TYK2,3LXP,J1TYK2_032,20260814,success,9,-8.571,8.571,,146.9
JAK1/TYK2,3LXP,J1TYK2_033,20260814,success,9,-8.75,8.75,,52.9
JAK1/TYK2,3LXP,J1TYK2_034,20260814,success,9,-7.917,7.917,,108.9
JAK1/TYK2,3LXP,J1TYK2_035,20260814,success,9,-8.73,8.73,,29.4
JAK1/TYK2,3LXP,J1TYK2_036,20260814,success,9,-9.61,9.61,,23.5
JAK1/TYK2,3LXP,J1TYK2_037,20260814,success,9,-10.03,10.03,,28.0
JAK1/TYK2,3LXP,J1TYK2_038,20260814,success,9,-9.325,9.325,,22.5
JAK1/TYK2,3LXP,J1TYK2_039,20260814,success,9,-7.305,7.305,,192.3
JAK1/TYK2,3LXP,J1TYK2_040,20260814,success,9,-8.238,8.238,,85.5
JAK1/TYK2,3LXP,J1TYK2_041,20260814,success,9,-9.385,9.385,,44.5
JAK1/TYK2,3LXP,J1TYK2_042,20260814,success,9,-10.255,10.255,,61.4
JAK1/TYK2,3LXP,J1TYK2_043,20260814,success,9,-9.03,9.03,,35.9
JAK1/TYK2,3LXP,J1TYK2_044,20260814,success,9,-8.404,8.404,,46.8
JAK1/TYK2,3LXP,J1TYK2_045,20260814,success,9,-9.59,9.59,,48.4
JAK1/TYK2,3LXP,J1TYK2_046,20260814,success,9,-10.159,10.159,,40.7
JAK1/TYK2,3LXP,J1TYK2_047,20260814,success,9,-8.817,8.817,,60.9
JAK1/TYK2,3LXP,J1TYK2_048,20260814,success,9,-9.538,9.538,,37.7
JAK1/TYK2,3LXP,J1TYK2_049,20260814,success,9,-8.218,8.218,,60.0
JAK1/TYK2,3LXP,J1TYK2_050,20260814,success,9,-9.589,9.589,,41.7
JAK1/TYK2,3LXP,J1TYK2_051,20260814,success,9,-9.297,9.297,,58.7
JAK1/TYK2,3LXP,J1TYK2_052,20260814,success,9,-9.422,9.422,,46.5
JAK1/TYK2,3LXP,J1TYK2_053,20260814,success,9,-9.506,9.506,,28.2
JAK1/TYK2,3LXP,J1TYK2_054,20260814,success,9,-9.004,9.004,,60.5
JAK1/TYK2,3LXP,J1TYK2_055,20260814,success,9,-8.775,8.775,,36.9
JAK1/TYK2,3LXP,J1TYK2_056,20260814,success,9,-10.108,10.108,,33.0
JAK1/TYK2,3LXP,J1TYK2_057,20260814,success,9,-9.348,9.348,,41.8
JAK1/TYK2,3LXP,J1TYK2_058,20260814,success,9,-9.979,9.979,,54.1
JAK1/TYK2,3LXP,J1TYK2_059,20260814,success,9,-9.682,9.682,,34.5
JAK1/TYK2,3LXP,J1TYK2_060,20260814,success,9,-9.79,9.79,,46.5
JAK1/TYK2,3LXP,J1TYK2_061,20260814,success,9,-9.696,9.696,,88.2
JAK1/TYK2,3LXP,J1TYK2_062,20260814,success,9,-8.349,8.349,,95.1
JAK1/TYK2,3LXP,J1TYK2_063,20260814,success,9,-10.038,10.038,,35.8
JAK1/TYK2,3LXP,J1TYK2_064,20260814,success,9,-10.434,10.434,,58.2
JAK1/TYK2,3LXP,J1TYK2_065,20260814,success,9,-7.407,7.407,,213.4
JAK1/TYK2,3LXP,J1TYK2_066,20260814,success,9,-9.6,9.6,,21.5
JAK1/TYK2,3LXP,J1TYK2_067,20260814,success,9,-8.499,8.499,,16.8
JAK1/TYK2,3LXP,J1TYK2_068,20260814,success,9,-8.748,8.748,,30.0
JAK1/TYK2,3LXP,J1TYK2_069,20260814,success,9,-10.32,10.32,,63.9
JAK1/TYK2,3LXP,J1TYK2_070,20260814,success,9,-7.463,7.463,,21.6
JAK1/TYK2,3LXP,J1TYK2_071,20260814,success,9,-8.82,8.82,,23.3
JAK1/TYK2,3LXP,J1TYK2_072,20260814,success,9,-8.208,8.208,,44.7
JAK1/TYK2,3LXP,J1TYK2_073,20260814,success,9,-9.746,9.746,,11.8
JAK1/TYK2,3LXP,J1TYK2_074,20260814,success,9,-7.674,7.674,,66.7
JAK1/TYK2,3LXP,J1TYK2_075,20260814,success,9,-9.711,9.711,,45.0
JAK1/TYK2,3LXP,J1TYK2_076,20260814,success,9,-9.771,9.771,,41.8
JAK1/TYK2,3LXP,J1TYK2_077,20260814,success,9,-9.994,9.994,,17.3
JAK1/TYK2,3LXP,J1TYK2_078,20260814,success,9,-8.515,8.515,,47.8
JAK1/TYK2,3LXP,J1TYK2_079,20260814,success,9,-8.403,8.403,,79.5
JAK1/TYK2,3LXP,J1TYK2_080,20260814,success,9,-8.082,8.082,,33.4
JAK1/TYK2,3LXP,J1TYK2_081,20260814,success,9,-9.37,9.37,,82.4
JAK1/TYK2,3LXP,J1TYK2_082,20260814,success,9,-8.983,8.983,,25.7
JAK1/TYK2,3LXP,J1TYK2_083,20260814,success,9,-8.15,8.15,,59.5
JAK1/TYK2,3LXP,J1TYK2_084,20260814,success,9,-9.41,9.41,,75.6
JAK1/TYK2,3LXP,J1TYK2_085,20260814,success,9,-10.261,10.261,,68.1
JAK1/TYK2,3LXP,J1TYK2_086,20260814,success,9,-9.716,9.716,,159.8
JAK1/TYK2,3LXP,J1TYK2_087,20260814,success,9,-10.069,10.069,,49.6
JAK1/TYK2,3LXP,J1TYK2_088,20260814,success,9,-8.539,8.539,,93.2
JAK1/TYK2,3LXP,J1TYK2_089,20260814,success,9,-9.605,9.605,,49.8
JAK1/TYK2,3LXP,J1TYK2_090,20260814,success,9,-9.678,9.678,,44.5
JAK1/TYK2,3LXP,J1TYK2_091,20260814,success,9,-9.75,9.75,,38.6
JAK1/TYK2,3LXP,J1TYK2_092,20260814,success,9,-9.607,9.607,,526.4
JAK1/TYK2,3LXP,J1TYK2_093,20260814,success,9,-8.606,8.606,,145.2
JAK1/TYK2,3LXP,J1TYK2_094,20260814,success,9,-9.187,9.187,,91.0
JAK1/TYK2,3LXP,J1TYK2_095,20260814,success,9,-9.38,9.38,,48.9
JAK1/TYK2,3LXP,J1TYK2_096,20260814,success,9,-9.472,9.472,,40.7
JAK1/TYK2,3LXP,J1TYK2_097,20260814,success,9,-10.195,10.195,,49.0
JAK1/TYK2,3LXP,J1TYK2_098,20260814,success,9,-7.223,7.223,,20.4
JAK1/TYK2,3LXP,J1TYK2_099,20260814,success,9,-8.016,8.016,,18.9
JAK1/TYK2,3LXP,J1TYK2_100,20260814,success,9,-8.614,8.614,,21.1
JAK1/TYK2,3LXP,J1TYK2_101,20260814,success,9,-8.214,8.214,,20.6
JAK1/TYK2,3LXP,J1TYK2_102,20260814,success,9,-8.35,8.35,,22.3
JAK1/TYK2,3LXP,J1TYK2_103,20260814,success,9,-8.359,8.359,,26.1
JAK1/TYK2,3LXP,J1TYK2_104,20260814,success,9,-8.054,8.054,,25.1
JAK1/TYK2,3LXP,J1TYK2_105,20260814,success,9,-8.015,8.015,,41.8
JAK1/TYK2,3LXP,J1TYK2_106,20260814,success,9,-9.454,9.454,,26.6
JAK1/TYK2,3LXP,J1TYK2_107,20260814,success,9,-8.449,8.449,,23.6
JAK1/TYK2,3LXP,J1TYK2_108,20260814,success,9,-8.525,8.525,,25.8
JAK1/TYK2,3LXP,J1TYK2_109,20260814,success,9,-8.812,8.812,,22.2
JAK1/TYK2,3LXP,J1TYK2_110,20260814,success,9,-8.724,8.724,,24.7
JAK1/TYK2,6N7A,J1TYK2_001,20260814,success,9,-8.548,8.548,,58.0
JAK1/TYK2,6N7A,J1TYK2_002,20260814,success,9,-8.503,8.503,,45.8
JAK1/TYK2,6N7A,J1TYK2_003,20260814,success,9,-8.638,8.638,,39.0
JAK1/TYK2,6N7A,J1TYK2_004,20260814,success,9,-7.433,7.433,,27.2
JAK1/TYK2,6N7A,J1TYK2_005,20260814,success,9,-8.826,8.826,,29.7
JAK1/TYK2,6N7A,J1TYK2_006,20260814,success,9,-10.864,10.864,,67.5
JAK1/TYK2,6N7A,J1TYK2_007,20260814,success,9,-9.221,9.221,,10.3
JAK1/TYK2,6N7A,J1TYK2_008,20260814,success,9,-9.638,9.638,,16.2
JAK1/TYK2,6N7A,J1TYK2_009,20260814,success,9,-10.184,10.184,,44.9
JAK1/TYK2,6N7A,J1TYK2_010,20260814,success,9,-9.461,9.461,,51.6
JAK1/TYK2,6N7A,J1TYK2_011,20260814,success,9,-9.349,9.349,,38.9
JAK1/TYK2,6N7A,J1TYK2_012,20260814,success,9,-7.786,7.786,,49.0
JAK1/TYK2,6N7A,J1TYK2_013,20260814,success,9,-8.442,8.442,,41.5
JAK1/TYK2,6N7A,J1TYK2_014,20260814,success,9,-10.279,10.279,,17.1
JAK1/TYK2,6N7A,J1TYK2_015,20260814,success,9,-9.782,9.782,,132.5
JAK1/TYK2,6N7A,J1TYK2_016,20260814,success,9,-8.74,8.74,,35.0
JAK1/TYK2,6N7A,J1TYK2_017,20260814,success,9,-9.303,9.303,,48.3
JAK1/TYK2,6N7A,J1TYK2_018,20260814,success,9,-9.228,9.228,,36.5
JAK1/TYK2,6N7A,J1TYK2_019,20260814,success,9,-7.973,7.973,,51.3
JAK1/TYK2,6N7A,J1TYK2_020,20260814,success,9,-8.355,8.355,,35.8
JAK1/TYK2,6N7A,J1TYK2_021,20260814,success,9,-8.715,8.715,,36.9
JAK1/TYK2,6N7A,J1TYK2_022,20260814,success,9,-8.874,8.874,,40.6
JAK1/TYK2,6N7A,J1TYK2_023,20260814,success,9,-10.074,10.074,,17.3
JAK1/TYK2,6N7A,J1TYK2_024,20260814,success,9,-9.861,9.861,,197.8
JAK1/TYK2,6N7A,J1TYK2_025,20260814,success,8,-8.605,8.605,,65.4
JAK1/TYK2,6N7A,J1TYK2_026,20260814,success,9,-8.24,8.24,,52.2
JAK1/TYK2,6N7A,J1TYK2_027,20260814,success,9,-8.405,8.405,,39.8
JAK1/TYK2,6N7A,J1TYK2_028,20260814,success,9,-9.404,9.404,,61.5
JAK1/TYK2,6N7A,J1TYK2_029,20260814,success,9,-7.757,7.757,,47.8
JAK1/TYK2,6N7A,J1TYK2_030,20260814,success,9,-9.873,9.873,,143.2
JAK1/TYK2,6N7A,J1TYK2_031,20260814,success,9,-8.365,8.365,,56.3
JAK1/TYK2,6N7A,J1TYK2_032,20260814,success,9,-9.494,9.494,,124.5
JAK1/TYK2,6N7A,J1TYK2_033,20260814,success,9,-7.968,7.968,,56.4
JAK1/TYK2,6N7A,J1TYK2_034,20260814,success,9,-7.696,7.696,,111.6
JAK1/TYK2,6N7A,J1TYK2_035,20260814,success,9,-8.419,8.419,,28.9
JAK1/TYK2,6N7A,J1TYK2_036,20260814,success,9,-9.086,9.086,,24.1
JAK1/TYK2,6N7A,J1TYK2_037,20260814,success,9,-9.777,9.777,,27.7
JAK1/TYK2,6N7A,J1TYK2_038,20260814,success,9,-9.086,9.086,,22.4
JAK1/TYK2,6N7A,J1TYK2_039,20260814,success,9,-7.123,7.123,,188.7
JAK1/TYK2,6N7A,J1TYK2_040,20260814,success,9,-8.873,8.873,,75.1
JAK1/TYK2,6N7A,J1TYK2_041,20260814,success,9,-9.71,9.71,,51.8
JAK1/TYK2,6N7A,J1TYK2_042,20260814,success,9,-10.922,10.922,,60.9
JAK1/TYK2,6N7A,J1TYK2_043,20260814,success,9,-8.899,8.899,,33.0
JAK1/TYK2,6N7A,J1TYK2_044,20260814,success,9,-8.799,8.799,,43.8
JAK1/TYK2,6N7A,J1TYK2_045,20260814,success,9,-9.638,9.638,,57.4
JAK1/TYK2,6N7A,J1TYK2_046,20260814,success,9,-10.468,10.468,,41.4
JAK1/TYK2,6N7A,J1TYK2_047,20260814,success,9,-9.008,9.008,,61.0
JAK1/TYK2,6N7A,J1TYK2_048,20260814,success,9,-10.108,10.108,,42.5
JAK1/TYK2,6N7A,J1TYK2_049,20260814,success,9,-8.135,8.135,,68.9
JAK1/TYK2,6N7A,J1TYK2_050,20260814,success,9,-10.079,10.079,,43.3
JAK1/TYK2,6N7A,J1TYK2_051,20260814,success,9,-9.235,9.235,,51.0
JAK1/TYK2,6N7A,J1TYK2_052,20260814,success,9,-9.598,9.598,,48.0
JAK1/TYK2,6N7A,J1TYK2_053,20260814,success,9,-9.288,9.288,,26.8
JAK1/TYK2,6N7A,J1TYK2_054,20260814,success,9,-8.985,8.985,,61.7
JAK1/TYK2,6N7A,J1TYK2_055,20260814,success,9,-8.941,8.941,,33.4
JAK1/TYK2,6N7A,J1TYK2_056,20260814,success,9,-10.783,10.783,,32.7
JAK1/TYK2,6N7A,J1TYK2_057,20260814,success,9,-9.596,9.596,,46.8
JAK1/TYK2,6N7A,J1TYK2_058,20260814,success,9,-10.715,10.715,,50.3
JAK1/TYK2,6N7A,J1TYK2_059,20260814,success,9,-9.891,9.891,,38.4
JAK1/TYK2,6N7A,J1TYK2_060,20260814,success,9,-10.656,10.656,,46.3
JAK1/TYK2,6N7A,J1TYK2_061,20260814,success,9,-10.305,10.305,,85.7
JAK1/TYK2,6N7A,J1TYK2_062,20260814,success,9,-8.769,8.769,,100.5
JAK1/TYK2,6N7A,J1TYK2_063,20260814,success,9,-10.345,10.345,,35.8
JAK1/TYK2,6N7A,J1TYK2_064,20260814,success,9,-10.798,10.798,,53.5
JAK1/TYK2,6N7A,J1TYK2_065,20260814,success,9,-7.214,7.214,,206.6
JAK1/TYK2,6N7A,J1TYK2_066,20260814,success,9,-9.194,9.194,,20.3
JAK1/TYK2,6N7A,J1TYK2_067,20260814,success,9,-8.026,8.026,,17.3
JAK1/TYK2,6N7A,J1TYK2_068,20260814,success,9,-9.12,9.12,,24.1
JAK1/TYK2,6N7A,J1TYK2_069,20260814,success,9,-10.187,10.187,,61.3
JAK1/TYK2,6N7A,J1TYK2_070,20260814,success,9,-8.709,8.709,,18.1
JAK1/TYK2,6N7A,J1TYK2_071,20260814,success,9,-8.363,8.363,,25.0
JAK1/TYK2,6N7A,J1TYK2_072,20260814,success,9,-8.586,8.586,,42.0
JAK1/TYK2,6N7A,J1TYK2_073,20260814,success,9,-8.919,8.919,,11.7
JAK1/TYK2,6N7A,J1TYK2_074,20260814,success,9,-8.457,8.457,,56.9
JAK1/TYK2,6N7A,J1TYK2_075,20260814,success,9,-9.188,9.188,,36.9
JAK1/TYK2,6N7A,J1TYK2_076,20260814,success,9,-9.319,9.319,,32.1
JAK1/TYK2,6N7A,J1TYK2_077,20260814,success,9,-8.929,8.929,,17.3
JAK1/TYK2,6N7A,J1TYK2_078,20260814,success,9,-8.957,8.957,,51.3
JAK1/TYK2,6N7A,J1TYK2_079,20260814,success,9,-8.747,8.747,,71.7
JAK1/TYK2,6N7A,J1TYK2_080,20260814,success,9,-8.171,8.171,,34.3
JAK1/TYK2,6N7A,J1TYK2_081,20260814,success,9,-8.876,8.876,,71.2
JAK1/TYK2,6N7A,J1TYK2_082,20260814,success,9,-8.291,8.291,,24.9
JAK1/TYK2,6N7A,J1TYK2_083,20260814,success,9,-8.248,8.248,,56.9
JAK1/TYK2,6N7A,J1TYK2_084,20260814,success,9,-9.842,9.842,,65.9
JAK1/TYK2,6N7A,J1TYK2_085,20260814,success,9,-10.814,10.814,,62.5
JAK1/TYK2,6N7A,J1TYK2_086,20260814,success,9,-9.545,9.545,,168.8
JAK1/TYK2,6N7A,J1TYK2_087,20260814,success,9,-8.894,8.894,,42.1
JAK1/TYK2,6N7A,J1TYK2_088,20260814,success,9,-9.212,9.212,,97.4
JAK1/TYK2,6N7A,J1TYK2_089,20260814,success,9,-9.382,9.382,,47.3
JAK1/TYK2,6N7A,J1TYK2_090,20260814,success,9,-9.835,9.835,,46.8
JAK1/TYK2,6N7A,J1TYK2_091,20260814,success,9,-9.742,9.742,,35.2
JAK1/TYK2,6N7A,J1TYK2_092,20260814,success,9,-10.894,10.894,,527.0
JAK1/TYK2,6N7A,J1TYK2_093,20260814,success,9,-9.974,9.974,,136.7
JAK1/TYK2,6N7A,J1TYK2_094,20260814,success,9,-8.912,8.912,,81.4
