pair,target,ligand,seed,status,n_modes,mode1_energy,score_S,reason,seconds
JAK1/JAK2,8BXH,J1J2_007,20260812,success,9,-7.988,7.988,,24.2
JAK1/JAK2,8BXH,J1J2_008,20260812,success,9,-7.469,7.469,,25.3
JAK1/JAK2,8BXH,J1J2_009,20260812,success,9,-8.742,8.742,,23.3
JAK1/JAK2,8BXH,J1J2_010,20260812,success,9,-9.764,9.764,,32.4
JAK1/JAK2,8BXH,J1J2_011,20260812,success,9,-8.558,8.558,,23.1
JAK1/JAK2,8BXH,J1J2_012,20260812,success,9,-9.717,9.717,,33.2
JAK1/JAK2,8BXH,J1J2_013,20260812,success,9,-10.67,10.67,,92.2
JAK1/JAK2,8BXH,J1J2_014,20260812,success,9,-9.558,9.558,,121.8
JAK1/JAK2,8BXH,J1J2_015,20260812,success,9,-8.957,8.957,,38.3
JAK1/JAK2,8BXH,J1J2_016,20260812,success,9,-10.213,10.213,,83.0
JAK1/JAK2,8BXH,J1J2_017,20260812,success,9,-9.419,9.419,,64.0
JAK1/JAK2,8BXH,J1J2_018,20260812,success,9,-9.702,9.702,,26.7
JAK1/JAK2,8BXH,J1J2_019,20260812,success,9,-8.792,8.792,,197.2
JAK1/JAK2,8BXH,J1J2_020,20260812,success,9,-8.819,8.819,,80.5
JAK1/JAK2,8BXH,J1J2_021,20260812,success,9,-10.359,10.359,,144.6
JAK1/JAK2,8BXH,J1J2_022,20260812,success,9,-7.846,7.846,,44.3
JAK1/JAK2,8BXH,J1J2_023,20260812,success,9,-9.275,9.275,,94.9
JAK1/JAK2,8BXH,J1J2_024,20260812,success,9,-9.01,9.01,,87.7
JAK1/JAK2,8BXH,J1J2_025,20260812,success,8,-9.769,9.769,,32.2
JAK1/JAK2,8BXH,J1J2_026,20260812,success,9,-11.296,11.296,,106.4
JAK1/JAK2,8BXH,J1J2_027,20260812,success,9,-10.347,10.347,,97.4
JAK1/JAK2,8BXH,J1J2_028,20260812,success,9,-10.726,10.726,,138.5
JAK1/JAK2,8BXH,J1J2_029,20260812,success,9,-11.659,11.659,,97.8
JAK1/JAK2,8BXH,J1J2_030,20260812,success,9,-8.148,8.148,,27.4
JAK1/JAK2,8BXH,J1J2_031,20260812,success,9,-10.718,10.718,,106.0
JAK1/JAK2,8BXH,J1J2_032,20260812,success,9,-8.794,8.794,,247.1
JAK1/JAK2,8BXH,J1J2_033,20260812,success,9,-7.483,7.483,,51.4
JAK1/JAK2,8BXH,J1J2_034,20260812,success,9,-6.612,6.612,,57.4
JAK1/JAK2,8BXH,J1J2_035,20260812,success,9,-7.183,7.183,,68.6
JAK1/JAK2,8BXH,J1J2_036,20260812,success,9,-7.612,7.612,,111.1
JAK1/JAK2,8BXH,J1J2_037,20260812,success,9,-7.095,7.095,,145.0
JAK1/JAK2,8BXH,J1J2_038,20260812,success,9,-6.981,6.981,,187.4
JAK1/JAK2,8BXH,J1J2_039,20260812,success,9,-8.833,8.833,,24.3
JAK1/JAK2,8BXH,J1J2_040,20260812,success,9,-8.515,8.515,,27.0
JAK1/JAK2,8BXH,J1J2_041,20260812,success,9,-7.292,7.292,,144.3
JAK1/JAK2,8BXH,J1J2_042,20260812,success,9,-9.09,9.09,,62.1
JAK1/JAK2,8BXH,J1J2_043,20260812,success,9,-10.343,10.343,,46.2
JAK1/JAK2,8BXH,J1J2_044,20260812,success,9,-8.572,8.572,,55.0
JAK1/JAK2,8BXH,J1J2_045,20260812,success,9,-9.311,9.311,,34.8
JAK1/JAK2,8BXH,J1J2_046,20260812,success,9,-9.358,9.358,,36.7
JAK1/JAK2,8BXH,J1J2_047,20260812,success,9,-9.623,9.623,,29.4
JAK1/JAK2,8BXH,J1J2_048,20260812,success,9,-9.416,9.416,,66.2
JAK1/JAK2,8BXH,J1J2_049,20260812,success,9,-8.844,8.844,,36.9
JAK1/JAK2,8BXH,J1J2_050,20260812,success,9,-8.7,8.7,,53.2
JAK1/JAK2,8BXH,J1J2_051,20260812,success,9,-8.462,8.462,,53.0
JAK1/JAK2,8BXH,J1J2_052,20260812,success,9,-9.694,9.694,,36.2
JAK1/JAK2,8BXH,J1J2_053,20260812,success,9,-9.077,9.077,,63.0
JAK1/JAK2,8BXH,J1J2_054,20260812,success,9,-8.554,8.554,,54.0
JAK1/JAK2,8BXH,J1J2_055,20260812,success,9,-9.415,9.415,,36.6
JAK1/JAK2,8BXH,J1J2_056,20260812,success,9,-9.092,9.092,,38.0
JAK1/JAK2,8BXH,J1J2_057,20260812,success,9,-8.688,8.688,,44.1
JAK1/JAK2,8BXH,J1J2_058,20260812,success,9,-8.945,8.945,,38.2
JAK1/JAK2,8BXH,J1J2_059,20260812,success,9,-9.328,9.328,,44.9
JAK1/JAK2,8BXH,J1J2_060,20260812,success,9,-9.701,9.701,,46.9
JAK1/JAK2,8BXH,J1J2_061,20260812,success,9,-8.363,8.363,,52.0
JAK1/JAK2,8BXH,J1J2_062,20260812,success,9,-8.911,8.911,,84.2
JAK1/JAK2,8BXH,J1J2_063,20260812,success,9,-8.167,8.167,,57.7
JAK1/JAK2,8BXH,J1J2_064,20260812,success,9,-10.225,10.225,,24.9
JAK1/JAK2,8BXH,J1J2_065,20260812,success,9,-9.134,9.134,,27.4
JAK1/JAK2,8BXH,J1J2_066,20260812,success,9,-9.135,9.135,,52.2
JAK1/JAK2,8BXH,J1J2_067,20260812,success,9,-8.585,8.585,,48.0
JAK1/JAK2,8BXH,J1J2_068,20260812,success,9,-9.189,9.189,,41.7
JAK1/JAK2,8BXH,J1J2_069,20260812,success,9,-9.221,9.221,,28.2
JAK1/JAK2,8BXH,J1J2_070,20260812,success,9,-9.304,9.304,,65.2
JAK1/JAK2,8BXH,J1J2_071,20260812,success,9,-9.166,9.166,,25.7
JAK1/JAK2,8BXH,J1J2_072,20260812,success,9,-10.969,10.969,,81.3
JAK1/JAK2,8BXH,J1J2_073,20260812,success,9,-9.628,9.628,,183.6
JAK1/JAK2,8BXH,J1J2_074,20260812,success,8,-12.077,12.077,,88.5
JAK1/JAK2,8BXH,J1J2_075,20260812,success,9,-10.969,10.969,,74.7
JAK1/JAK2,8BXH,J1J2_076,20260812,success,9,-9.285,9.285,,34.6
JAK1/JAK2,8BXH,J1J2_077,20260812,success,9,-9.035,9.035,,92.0
JAK1/JAK2,8BXH,J1J2_078,20260812,success,9,-9.168,9.168,,39.5
JAK1/JAK2,8BXH,J1J2_079,20260812,success,9,-10.351,10.351,,99.2
JAK1/JAK2,8BXH,J1J2_080,20260812,success,9,-9.679,9.679,,43.0
JAK1/JAK2,8BXH,J1J2_081,20260812,success,9,-11.452,11.452,,64.2
JAK1/JAK2,8BXH,J1J2_082,20260812,success,9,-8.18,8.18,,32.3
JAK1/JAK2,8BXH,J1J2_083,20260812,success,9,-8.119,8.119,,71.7
JAK1/JAK2,8BXH,J1J2_084,20260812,success,9,-8.867,8.867,,121.0
JAK1/JAK2,8BXH,J1J2_085,20260812,success,9,-10.021,10.021,,223.9
JAK1/JAK2,8BXH,J1J2_086,20260812,success,9,-8.506,8.506,,25.9
JAK1/JAK2,8BXH,J1J2_087,20260812,success,9,-9.611,9.611,,118.3
JAK1/JAK2,8BXH,J1J2_088,20260812,success,9,-10.496,10.496,,112.4
JAK1/JAK2,8BXH,J1J2_089,20260812,success,9,-9.401,9.401,,32.0
JAK1/JAK2,8BXH,J1J2_090,20260812,success,9,-8.096,8.096,,28.9
JAK1/JAK2,8BXH,J1J2_091,20260812,success,9,-8.67,8.67,,36.6
JAK1/JAK2,8BXH,J1J2_092,20260812,success,9,-8.093,8.093,,23.5
JAK1/JAK2,8BXH,J1J2_093,20260812,success,9,-9.714,9.714,,48.5
JAK1/JAK2,8BXH,J1J2_094,20260812,success,9,-10.436,10.436,,162.8
JAK1/JAK2,8BXH,J1J2_095,20260812,success,9,-10.115,10.115,,121.8
JAK1/JAK2,8BXH,J1J2_096,20260812,success,9,-11.353,11.353,,170.7
JAK1/JAK2,8BXH,J1J2_097,20260812,success,9,-8.654,8.654,,122.8
JAK1/JAK2,8BXH,J1J2_098,20260812,success,9,-9.369,9.369,,18.6
JAK1/JAK2,8BXH,J1J2_099,20260812,success,9,-8.714,8.714,,23.4
JAK1/JAK2,8BXH,J1J2_100,20260812,success,9,-7.669,7.669,,20.3
JAK1/JAK2,8BXH,J1J2_101,20260812,success,9,-7.456,7.456,,31.4
JAK1/JAK2,8BXH,J1J2_102,20260812,success,9,-9.15,9.15,,20.7
JAK1/JAK2,8BXH,J1J2_103,20260812,success,9,-7.901,7.901,,20.3
JAK1/JAK2,8BXH,J1J2_104,20260812,success,9,-9.817,9.817,,30.4
JAK1/JAK2,8BXH,J1J2_105,20260812,success,9,-10.841,10.841,,69.3
JAK1/JAK2,8BXH,J1J2_106,20260812,success,9,-8.834,8.834,,23.4
JAK1/JAK2,8BXH,J1J2_107,20260812,success,9,-8.016,8.016,,118.2
JAK1/JAK2,8BXH,J1J2_108,20260812,success,9,-8.157,8.157,,186.2
JAK1/JAK2,8BXH,J1J2_109,20260812,success,9,-7.664,7.664,,141.2
JAK1/JAK2,8BXH,J1J2_110,20260812,success,9,-10.18,10.18,,44.1
JAK1/TYK2,3LXP,J1TYK2_001,20260812,success,9,-8.172,8.172,,61.2
JAK1/TYK2,3LXP,J1TYK2_002,20260812,success,9,-8.24,8.24,,48.5
JAK1/TYK2,3LXP,J1TYK2_003,20260812,success,9,-7.964,7.964,,36.6
JAK1/TYK2,3LXP,J1TYK2_004,20260812,success,9,-7.77,7.77,,25.6
JAK1/TYK2,3LXP,J1TYK2_005,20260812,success,9,-9.36,9.36,,27.4
JAK1/TYK2,3LXP,J1TYK2_006,20260812,success,9,-10.475,10.475,,76.9
JAK1/TYK2,3LXP,J1TYK2_007,20260812,success,9,-9.825,9.825,,10.1
JAK1/TYK2,3LXP,J1TYK2_008,20260812,success,9,-10.034,10.034,,13.7
JAK1/TYK2,3LXP,J1TYK2_009,20260812,success,9,-10.055,10.055,,50.8
JAK1/TYK2,3LXP,J1TYK2_010,20260812,success,9,-8.758,8.758,,51.8
JAK1/TYK2,3LXP,J1TYK2_011,20260812,success,9,-8.832,8.832,,41.9
JAK1/TYK2,3LXP,J1TYK2_012,20260812,success,9,-8.75,8.75,,43.9
JAK1/TYK2,3LXP,J1TYK2_013,20260812,success,9,-7.358,7.358,,45.2
JAK1/TYK2,3LXP,J1TYK2_014,20260812,success,9,-9.07,9.07,,18.3
JAK1/TYK2,3LXP,J1TYK2_015,20260812,success,9,-10.0,10.0,,116.6
JAK1/TYK2,3LXP,J1TYK2_016,20260812,success,9,-8.366,8.366,,32.1
JAK1/TYK2,3LXP,J1TYK2_017,20260812,success,9,-8.414,8.414,,52.2
JAK1/TYK2,3LXP,J1TYK2_018,20260812,success,9,-9.061,9.061,,35.7
JAK1/TYK2,3LXP,J1TYK2_019,20260812,success,9,-8.043,8.043,,49.5
JAK1/TYK2,3LXP,J1TYK2_020,20260812,success,9,-7.808,7.808,,35.1
JAK1/TYK2,3LXP,J1TYK2_021,20260812,success,9,-7.823,7.823,,34.9
JAK1/TYK2,3LXP,J1TYK2_022,20260812,success,9,-9.246,9.246,,38.5
JAK1/TYK2,3LXP,J1TYK2_023,20260812,success,7,-10.413,10.413,,17.2
JAK1/TYK2,3LXP,J1TYK2_024,20260812,success,9,-9.866,9.866,,180.6
JAK1/TYK2,3LXP,J1TYK2_025,20260812,success,9,-8.226,8.226,,68.4
JAK1/TYK2,3LXP,J1TYK2_026,20260812,success,9,-8.787,8.787,,55.0
JAK1/TYK2,3LXP,J1TYK2_027,20260812,success,9,-7.789,7.789,,42.9
JAK1/TYK2,3LXP,J1TYK2_028,20260812,success,9,-8.743,8.743,,67.6
JAK1/TYK2,3LXP,J1TYK2_029,20260812,success,9,-8.541,8.541,,41.4
JAK1/TYK2,3LXP,J1TYK2_030,20260812,success,9,-9.971,9.971,,112.5
JAK1/TYK2,3LXP,J1TYK2_031,20260812,success,9,-8.323,8.323,,54.6
JAK1/TYK2,3LXP,J1TYK2_032,20260812,success,9,-8.479,8.479,,107.9
JAK1/TYK2,3LXP,J1TYK2_033,20260812,success,9,-7.706,7.706,,55.2
JAK1/TYK2,3LXP,J1TYK2_034,20260812,success,9,-7.644,7.644,,109.8
JAK1/TYK2,3LXP,J1TYK2_035,20260812,success,9,-8.708,8.708,,26.4
JAK1/TYK2,3LXP,J1TYK2_036,20260812,success,9,-9.606,9.606,,24.2
JAK1/TYK2,3LXP,J1TYK2_037,20260812,success,9,-10.022,10.022,,30.8
JAK1/TYK2,3LXP,J1TYK2_038,20260812,success,9,-9.284,9.284,,22.3
JAK1/TYK2,3LXP,J1TYK2_039,20260812,success,9,-7.186,7.186,,149.0
JAK1/TYK2,3LXP,J1TYK2_040,20260812,success,9,-8.154,8.154,,77.7
JAK1/TYK2,3LXP,J1TYK2_041,20260812,success,9,-9.347,9.347,,43.1
JAK1/TYK2,3LXP,J1TYK2_042,20260812,success,9,-10.133,10.133,,51.9
JAK1/TYK2,3LXP,J1TYK2_043,20260812,success,9,-9.003,9.003,,33.5
JAK1/TYK2,3LXP,J1TYK2_044,20260812,success,9,-8.342,8.342,,46.1
JAK1/TYK2,3LXP,J1TYK2_045,20260812,success,9,-9.608,9.608,,47.6
JAK1/TYK2,3LXP,J1TYK2_046,20260812,success,9,-10.146,10.146,,38.7
JAK1/TYK2,3LXP,J1TYK2_047,20260812,success,9,-8.803,8.803,,54.6
JAK1/TYK2,3LXP,J1TYK2_048,20260812,success,9,-9.61,9.61,,31.6
JAK1/TYK2,3LXP,J1TYK2_049,20260812,success,9,-8.108,8.108,,53.7
JAK1/TYK2,3LXP,J1TYK2_050,20260812,success,9,-9.577,9.577,,37.8
JAK1/TYK2,3LXP,J1TYK2_051,20260812,success,9,-9.286,9.286,,56.5
JAK1/TYK2,3LXP,J1TYK2_052,20260812,success,9,-9.415,9.415,,46.1
JAK1/TYK2,3LXP,J1TYK2_053,20260812,success,9,-9.44,9.44,,26.6
JAK1/TYK2,3LXP,J1TYK2_054,20260812,success,9,-8.914,8.914,,55.6
JAK1/TYK2,3LXP,J1TYK2_055,20260812,success,9,-8.801,8.801,,37.2
JAK1/TYK2,3LXP,J1TYK2_056,20260812,success,9,-10.111,10.111,,33.1
JAK1/TYK2,3LXP,J1TYK2_057,20260812,success,9,-9.368,9.368,,42.0
JAK1/TYK2,3LXP,J1TYK2_058,20260812,success,9,-10.004,10.004,,50.2
JAK1/TYK2,3LXP,J1TYK2_059,20260812,success,9,-9.704,9.704,,33.2
JAK1/TYK2,3LXP,J1TYK2_060,20260812,success,9,-9.798,9.798,,50.1
JAK1/TYK2,3LXP,J1TYK2_061,20260812,success,9,-9.723,9.723,,84.7
JAK1/TYK2,3LXP,J1TYK2_062,20260812,success,9,-8.395,8.395,,78.0
JAK1/TYK2,3LXP,J1TYK2_063,20260812,success,9,-9.992,9.992,,34.6
JAK1/TYK2,3LXP,J1TYK2_064,20260812,success,9,-10.432,10.432,,59.4
JAK1/TYK2,3LXP,J1TYK2_065,20260812,success,9,-6.821,6.821,,173.4
JAK1/TYK2,3LXP,J1TYK2_066,20260812,success,9,-9.599,9.599,,19.4
JAK1/TYK2,3LXP,J1TYK2_067,20260812,success,9,-8.464,8.464,,16.6
JAK1/TYK2,3LXP,J1TYK2_068,20260812,success,9,-8.747,8.747,,24.7
JAK1/TYK2,3LXP,J1TYK2_069,20260812,success,9,-10.269,10.269,,34.8
JAK1/TYK2,3LXP,J1TYK2_070,20260812,success,9,-7.39,7.39,,21.3
JAK1/TYK2,3LXP,J1TYK2_071,20260812,success,9,-8.823,8.823,,17.6
JAK1/TYK2,3LXP,J1TYK2_072,20260812,success,9,-8.267,8.267,,44.4
JAK1/TYK2,3LXP,J1TYK2_073,20260812,success,9,-9.748,9.748,,11.9
JAK1/TYK2,3LXP,J1TYK2_074,20260812,success,9,-7.656,7.656,,63.6
JAK1/TYK2,3LXP,J1TYK2_075,20260812,success,9,-9.739,9.739,,43.6
JAK1/TYK2,3LXP,J1TYK2_076,20260812,success,9,-9.769,9.769,,42.4
JAK1/TYK2,3LXP,J1TYK2_077,20260812,success,9,-10.008,10.008,,12.5
JAK1/TYK2,3LXP,J1TYK2_078,20260812,success,9,-8.502,8.502,,46.8
JAK1/TYK2,3LXP,J1TYK2_079,20260812,success,9,-8.441,8.441,,81.6
JAK1/TYK2,3LXP,J1TYK2_080,20260812,success,9,-8.176,8.176,,31.2
JAK1/TYK2,3LXP,J1TYK2_081,20260812,success,9,-9.306,9.306,,75.0
JAK1/TYK2,3LXP,J1TYK2_082,20260812,success,9,-8.95,8.95,,25.8
JAK1/TYK2,3LXP,J1TYK2_083,20260812,success,9,-8.072,8.072,,55.6
JAK1/TYK2,3LXP,J1TYK2_084,20260812,success,9,-9.357,9.357,,77.7
JAK1/TYK2,3LXP,J1TYK2_085,20260812,success,9,-10.327,10.327,,65.1
JAK1/TYK2,3LXP,J1TYK2_086,20260812,success,9,-9.514,9.514,,144.8
JAK1/TYK2,3LXP,J1TYK2_087,20260812,success,9,-9.995,9.995,,50.2
JAK1/TYK2,3LXP,J1TYK2_088,20260812,success,9,-8.399,8.399,,83.7
JAK1/TYK2,3LXP,J1TYK2_089,20260812,success,9,-9.567,9.567,,48.6
JAK1/TYK2,3LXP,J1TYK2_090,20260812,success,9,-9.659,9.659,,36.5
JAK1/TYK2,3LXP,J1TYK2_091,20260812,success,9,-9.745,9.745,,37.3
JAK1/TYK2,3LXP,J1TYK2_092,20260812,success,9,-9.999,9.999,,481.9
JAK1/TYK2,3LXP,J1TYK2_093,20260812,success,9,-8.592,8.592,,138.0
JAK1/TYK2,3LXP,J1TYK2_094,20260812,success,9,-9.302,9.302,,80.5
JAK1/TYK2,3LXP,J1TYK2_095,20260812,success,9,-9.379,9.379,,45.3
JAK1/TYK2,3LXP,J1TYK2_096,20260812,success,9,-9.444,9.444,,40.6
JAK1/TYK2,3LXP,J1TYK2_097,20260812,success,9,-10.299,10.299,,46.0
JAK1/TYK2,3LXP,J1TYK2_098,20260812,success,9,-7.21,7.21,,18.6
JAK1/TYK2,3LXP,J1TYK2_099,20260812,success,9,-7.991,7.991,,16.1
JAK1/TYK2,3LXP,J1TYK2_100,20260812,success,9,-8.584,8.584,,21.5
JAK1/TYK2,3LXP,J1TYK2_101,20260812,success,9,-8.236,8.236,,20.2
JAK1/TYK2,3LXP,J1TYK2_102,20260812,success,9,-8.362,8.362,,22.2
JAK1/TYK2,3LXP,J1TYK2_103,20260812,success,9,-8.315,8.315,,25.7
JAK1/TYK2,3LXP,J1TYK2_104,20260812,success,9,-8.205,8.205,,24.3
JAK1/TYK2,3LXP,J1TYK2_105,20260812,success,9,-8.013,8.013,,30.7
JAK1/TYK2,3LXP,J1TYK2_106,20260812,success,9,-9.471,9.471,,25.2
JAK1/TYK2,3LXP,J1TYK2_107,20260812,success,9,-8.396,8.396,,20.2
JAK1/TYK2,3LXP,J1TYK2_108,20260812,success,9,-8.56,8.56,,20.4
JAK1/TYK2,3LXP,J1TYK2_109,20260812,success,9,-8.852,8.852,,20.1
JAK1/TYK2,3LXP,J1TYK2_110,20260812,success,9,-8.712,8.712,,24.4
JAK1/TYK2,6N7A,J1TYK2_001,20260812,success,9,-8.586,8.586,,55.6
JAK1/TYK2,6N7A,J1TYK2_002,20260812,success,9,-8.432,8.432,,43.6
JAK1/TYK2,6N7A,J1TYK2_003,20260812,success,9,-8.68,8.68,,35.8
JAK1/TYK2,6N7A,J1TYK2_004,20260812,success,9,-7.425,7.425,,25.6
JAK1/TYK2,6N7A,J1TYK2_005,20260812,success,9,-8.818,8.818,,27.1
JAK1/TYK2,6N7A,J1TYK2_006,20260812,success,9,-10.932,10.932,,69.3
JAK1/TYK2,6N7A,J1TYK2_007,20260812,success,9,-9.203,9.203,,10.1
JAK1/TYK2,6N7A,J1TYK2_008,20260812,success,9,-9.637,9.637,,13.6
JAK1/TYK2,6N7A,J1TYK2_009,20260812,success,9,-10.211,10.211,,43.2
JAK1/TYK2,6N7A,J1TYK2_010,20260812,success,9,-9.422,9.422,,48.4
JAK1/TYK2,6N7A,J1TYK2_011,20260812,success,9,-9.269,9.269,,36.9
JAK1/TYK2,6N7A,J1TYK2_012,20260812,success,9,-7.815,7.815,,43.6
JAK1/TYK2,6N7A,J1TYK2_013,20260812,success,9,-8.306,8.306,,42.6
JAK1/TYK2,6N7A,J1TYK2_014,20260812,success,9,-10.272,10.272,,17.0
JAK1/TYK2,6N7A,J1TYK2_015,20260812,success,9,-9.677,9.677,,117.2
JAK1/TYK2,6N7A,J1TYK2_016,20260812,success,9,-8.798,8.798,,31.6
JAK1/TYK2,6N7A,J1TYK2_017,20260812,success,9,-9.299,9.299,,48.7
JAK1/TYK2,6N7A,J1TYK2_018,20260812,success,9,-9.219,9.219,,36.6
JAK1/TYK2,6N7A,J1TYK2_019,20260812,success,9,-8.076,8.076,,48.9
JAK1/TYK2,6N7A,J1TYK2_020,20260812,success,9,-8.313,8.313,,32.6
JAK1/TYK2,6N7A,J1TYK2_021,20260812,success,9,-8.687,8.687,,33.3
JAK1/TYK2,6N7A,J1TYK2_022,20260812,success,9,-8.786,8.786,,36.6
JAK1/TYK2,6N7A,J1TYK2_023,20260812,success,9,-10.077,10.077,,17.3
JAK1/TYK2,6N7A,J1TYK2_024,20260812,success,9,-9.843,9.843,,188.4
JAK1/TYK2,6N7A,J1TYK2_025,20260812,success,9,-8.416,8.416,,63.4
JAK1/TYK2,6N7A,J1TYK2_026,20260812,success,9,-8.23,8.23,,51.1
JAK1/TYK2,6N7A,J1TYK2_027,20260812,success,9,-8.368,8.368,,39.3
JAK1/TYK2,6N7A,J1TYK2_028,20260812,success,9,-9.355,9.355,,61.6
JAK1/TYK2,6N7A,J1TYK2_029,20260812,success,9,-7.854,7.854,,44.7
JAK1/TYK2,6N7A,J1TYK2_030,20260812,success,9,-9.947,9.947,,115.7
JAK1/TYK2,6N7A,J1TYK2_031,20260812,success,9,-8.268,8.268,,50.6
JAK1/TYK2,6N7A,J1TYK2_032,20260812,success,9,-9.468,9.468,,94.6
JAK1/TYK2,6N7A,J1TYK2_033,20260812,success,9,-7.974,7.974,,52.5
JAK1/TYK2,6N7A,J1TYK2_034,20260812,success,9,-7.685,7.685,,112.9
JAK1/TYK2,6N7A,J1TYK2_035,20260812,success,9,-8.452,8.452,,26.9
JAK1/TYK2,6N7A,J1TYK2_036,20260812,success,9,-9.083,9.083,,25.1
JAK1/TYK2,6N7A,J1TYK2_037,20260812,success,9,-9.816,9.816,,28.7
JAK1/TYK2,6N7A,J1TYK2_038,20260812,success,9,-8.891,8.891,,22.8
JAK1/TYK2,6N7A,J1TYK2_039,20260812,success,9,-6.901,6.901,,141.8
JAK1/TYK2,6N7A,J1TYK2_040,20260812,success,9,-8.935,8.935,,69.3
JAK1/TYK2,6N7A,J1TYK2_041,20260812,success,9,-9.51,9.51,,47.9
JAK1/TYK2,6N7A,J1TYK2_042,20260812,success,9,-10.974,10.974,,57.8
JAK1/TYK2,6N7A,J1TYK2_043,20260812,success,9,-9.134,9.134,,32.8
JAK1/TYK2,6N7A,J1TYK2_044,20260812,success,9,-8.752,8.752,,45.0
JAK1/TYK2,6N7A,J1TYK2_045,20260812,success,9,-9.67,9.67,,54.6
JAK1/TYK2,6N7A,J1TYK2_046,20260812,success,9,-10.455,10.455,,38.0
JAK1/TYK2,6N7A,J1TYK2_047,20260812,success,9,-9.09,9.09,,55.8
JAK1/TYK2,6N7A,J1TYK2_048,20260812,success,9,-10.115,10.115,,37.0
JAK1/TYK2,6N7A,J1TYK2_049,20260812,success,9,-7.944,7.944,,48.4
JAK1/TYK2,6N7A,J1TYK2_050,20260812,success,9,-10.093,10.093,,38.4
JAK1/TYK2,6N7A,J1TYK2_051,20260812,success,9,-9.394,9.394,,45.8
JAK1/TYK2,6N7A,J1TYK2_052,20260812,success,9,-9.62,9.62,,48.8
JAK1/TYK2,6N7A,J1TYK2_053,20260812,success,9,-9.317,9.317,,26.2
JAK1/TYK2,6N7A,J1TYK2_054,20260812,success,9,-9.018,9.018,,63.2
JAK1/TYK2,6N7A,J1TYK2_055,20260812,success,9,-8.938,8.938,,31.8
JAK1/TYK2,6N7A,J1TYK2_056,20260812,success,9,-10.694,10.694,,33.0
JAK1/TYK2,6N7A,J1TYK2_057,20260812,success,9,-9.516,9.516,,48.0
JAK1/TYK2,6N7A,J1TYK2_058,20260812,success,9,-10.719,10.719,,47.0
JAK1/TYK2,6N7A,J1TYK2_059,20260812,success,9,-9.865,9.865,,37.6
JAK1/TYK2,6N7A,J1TYK2_060,20260812,success,9,-10.65,10.65,,46.8
JAK1/TYK2,6N7A,J1TYK2_061,20260812,success,9,-10.512,10.512,,87.6
JAK1/TYK2,6N7A,J1TYK2_062,20260812,success,9,-8.818,8.818,,91.9
JAK1/TYK2,6N7A,J1TYK2_063,20260812,success,9,-10.352,10.352,,35.1
JAK1/TYK2,6N7A,J1TYK2_064,20260812,success,9,-10.853,10.853,,54.7
JAK1/TYK2,6N7A,J1TYK2_065,20260812,success,9,-7.012,7.012,,157.9
JAK1/TYK2,6N7A,J1TYK2_066,20260812,success,9,-9.139,9.139,,17.7
JAK1/TYK2,6N7A,J1TYK2_067,20260812,success,9,-8.043,8.043,,16.9
JAK1/TYK2,6N7A,J1TYK2_068,20260812,success,9,-9.137,9.137,,23.0
JAK1/TYK2,6N7A,J1TYK2_069,20260812,success,9,-10.443,10.443,,33.0
JAK1/TYK2,6N7A,J1TYK2_070,20260812,success,9,-8.758,8.758,,16.4
JAK1/TYK2,6N7A,J1TYK2_071,20260812,success,9,-8.348,8.348,,17.6
JAK1/TYK2,6N7A,J1TYK2_072,20260812,success,9,-8.146,8.146,,41.5
JAK1/TYK2,6N7A,J1TYK2_073,20260812,success,9,-8.824,8.824,,11.8
JAK1/TYK2,6N7A,J1TYK2_074,20260812,success,9,-8.461,8.461,,56.3
JAK1/TYK2,6N7A,J1TYK2_075,20260812,success,9,-9.194,9.194,,37.3
JAK1/TYK2,6N7A,J1TYK2_076,20260812,success,9,-9.339,9.339,,32.4
JAK1/TYK2,6N7A,J1TYK2_077,20260812,success,9,-8.919,8.919,,12.5
JAK1/TYK2,6N7A,J1TYK2_078,20260812,success,9,-8.979,8.979,,49.1
JAK1/TYK2,6N7A,J1TYK2_079,20260812,success,9,-8.772,8.772,,72.8
JAK1/TYK2,6N7A,J1TYK2_080,20260812,success,9,-8.174,8.174,,32.9
JAK1/TYK2,6N7A,J1TYK2_081,20260812,success,9,-8.78,8.78,,68.2
JAK1/TYK2,6N7A,J1TYK2_082,20260812,success,9,-8.294,8.294,,25.5
JAK1/TYK2,6N7A,J1TYK2_083,20260812,success,9,-8.304,8.304,,51.9
JAK1/TYK2,6N7A,J1TYK2_084,20260812,success,9,-9.873,9.873,,62.8
JAK1/TYK2,6N7A,J1TYK2_085,20260812,success,9,-10.745,10.745,,59.7
JAK1/TYK2,6N7A,J1TYK2_086,20260812,success,9,-9.544,9.544,,147.1
JAK1/TYK2,6N7A,J1TYK2_087,20260812,success,9,-8.908,8.908,,41.9
JAK1/TYK2,6N7A,J1TYK2_088,20260812,success,9,-9.231,9.231,,84.4
JAK1/TYK2,6N7A,J1TYK2_089,20260812,success,9,-9.403,9.403,,49.2
JAK1/TYK2,6N7A,J1TYK2_090,20260812,success,9,-9.848,9.848,,34.6
JAK1/TYK2,6N7A,J1TYK2_091,20260812,success,9,-9.714,9.714,,30.3
JAK1/TYK2,6N7A,J1TYK2_092,20260812,success,9,-10.877,10.877,,478.4
JAK1/TYK2,6N7A,J1TYK2_093,20260812,success,9,-10.02,10.02,,126.9
JAK1/TYK2,6N7A,J1TYK2_094,20260812,success,9,-8.993,8.993,,73.2
