ligand,target,vina_mode,vina_score
PM48_45,4L23,7,-8.053
PM48_45,4L23,8,-7.92
PM48_45,4L23,9,-7.783
PM48_45,4JT6,1,-9.339
PM48_45,4JT6,2,-9.093
PM48_45,4JT6,3,-9.044
PM48_45,4JT6,4,-8.747
PM48_45,4JT6,5,-8.576
PM48_45,4JT6,6,-8.562
PM48_45,4JT6,7,-8.451
PM48_45,4JT6,8,-8.339
PM48_45,4JT6,9,-8.227
PM48_46,4L23,1,-8.583
PM48_46,4L23,2,-8.208
PM48_46,4L23,3,-8.063
PM48_46,4L23,4,-7.975
PM48_46,4L23,5,-7.95
PM48_46,4L23,6,-7.808
PM48_46,4L23,7,-7.806
PM48_46,4L23,8,-7.781
PM48_46,4L23,9,-7.622
PM48_46,4JT6,1,-9.174
PM48_46,4JT6,2,-9.11
PM48_46,4JT6,3,-8.848
PM48_46,4JT6,4,-8.761
PM48_46,4JT6,5,-8.673
PM48_46,4JT6,6,-8.385
PM48_46,4JT6,7,-8.246
PM48_46,4JT6,8,-8.243
PM48_46,4JT6,9,-8.23
PM48_47,4L23,1,-7.99
PM48_47,4L23,2,-7.843
PM48_47,4L23,3,-7.536
PM48_47,4L23,4,-7.21
PM48_47,4L23,5,-7.198
PM48_47,4L23,6,-7.072
PM48_47,4L23,7,-6.989
PM48_47,4L23,8,-6.628
PM48_47,4L23,9,-6.555
PM48_47,4JT6,1,-8.408
PM48_47,4JT6,2,-8.172
PM48_47,4JT6,3,-8.097
PM48_47,4JT6,4,-8.091
PM48_47,4JT6,5,-7.959
PM48_47,4JT6,6,-7.896
PM48_47,4JT6,7,-7.754
PM48_47,4JT6,8,-7.725
PM48_47,4JT6,9,-7.606
PM48_48,4L23,1,-8.535
PM48_48,4L23,2,-8.204
PM48_48,4L23,3,-8.091
PM48_48,4L23,4,-7.931
PM48_48,4L23,5,-7.866
PM48_48,4L23,6,-7.749
PM48_48,4L23,7,-7.716
PM48_48,4L23,8,-7.682
PM48_48,4L23,9,-7.525
PM48_48,4JT6,1,-8.14
PM48_48,4JT6,2,-8.025
PM48_48,4JT6,3,-7.981
PM48_48,4JT6,4,-7.961
PM48_48,4JT6,5,-7.943
PM48_48,4JT6,6,-7.736
PM48_48,4JT6,7,-7.598
PM48_48,4JT6,8,-7.304
PM48_48,4JT6,9,-7.248
