target,ligand,mode,status,cnn_score,cnn_affinity,reason
4L23,PM48_18,mode_08,success,0.1974273622,6.0988349915,
4L23,PM48_19,mode_02,success,0.0855080634,6.0830421448,
4L23,PM48_18,mode_09,success,0.1971080154,6.0963263512,
4L23,PM48_19,mode_03,success,0.154967621,5.3366646767,
4L23,PM48_20,mode_01,exists,0.9325557947,8.2198581696,
4L23,PM48_19,mode_04,success,0.0974420011,6.0396308899,
4L23,PM48_19,mode_05,success,0.31369102,7.0295958519,
4L23,PM48_19,mode_06,success,0.2669659853,7.3371124268,
4L23,PM48_19,mode_07,success,0.1582186818,5.926803112,
4L23,PM48_19,mode_08,success,0.0469504222,4.7378048897,
4L23,PM48_19,mode_09,success,0.0865795091,4.8386974335,
4L23,PM48_20,mode_02,success,0.9380827546,8.2833909988,
4L23,PM48_20,mode_03,success,0.0296074934,4.0884857178,
4L23,PM48_21,mode_01,exists,0.9910200834,7.8793921471,
4L23,PM48_20,mode_04,success,0.0676644444,5.8392224312,
4L23,PM48_20,mode_05,success,0.2476735264,6.623026371,
4L23,PM48_20,mode_06,success,0.2906468809,6.9156937599,
4L23,PM48_20,mode_07,success,0.7123363614,7.2451014519,
4L23,PM48_20,mode_08,success,0.0116620585,4.3800358772,
4L23,PM48_20,mode_09,success,0.1792642474,6.4659657478,
4L23,PM48_21,mode_02,success,0.1519806683,6.1305713654,
4L23,PM48_21,mode_03,success,0.0983174145,5.8760390282,
4L23,PM48_22,mode_01,exists,0.1167478785,5.881799221,
4L23,PM48_21,mode_06,success,0.0912967175,5.204310894,
4L23,PM48_21,mode_05,success,0.0355187841,3.716230154,
4L23,PM48_21,mode_04,success,0.4776514769,6.7559084892,
4L23,PM48_21,mode_07,success,0.8231223226,6.7828655243,
4L23,PM48_21,mode_08,success,0.072058484,3.9919617176,
4L23,PM48_21,mode_09,success,0.632720232,6.5833992958,
4L23,PM48_22,mode_02,success,0.1129223928,5.5183711052,
4L23,PM48_22,mode_04,success,0.1786275655,5.338558197,
4L23,PM48_23,mode_01,exists,0.9830052257,7.6403422356,
4L23,PM48_22,mode_03,success,0.1157181859,5.5918917656,
4L23,PM48_22,mode_06,success,0.2101269513,5.5099406242,
4L23,PM48_22,mode_05,success,0.1937586069,5.9258441925,
4L23,PM48_22,mode_07,success,0.0731987432,5.3811988831,
4L23,PM48_22,mode_08,success,0.0962447226,4.7295260429,
4L23,PM48_23,mode_02,success,0.9815551043,7.7886199951,
4L23,PM48_23,mode_04,success,0.8407680988,7.0611252785,
4L23,PM48_23,mode_03,success,0.9836115241,7.7803034782,
4L23,PM48_24,mode_01,exists,0.9787858129,8.0174512863,
4L23,PM48_22,mode_09,success,0.210174039,6.2420716286,
4L23,PM48_23,mode_05,success,0.1463901997,4.6941123009,
4L23,PM48_23,mode_06,success,0.4162546396,6.397380352,
4L23,PM48_23,mode_07,success,0.094505325,5.2471079826,
4L23,PM48_23,mode_08,success,0.2540549934,6.1842498779,
4L23,PM48_24,mode_02,success,0.0234470405,3.658880949,
4L23,PM48_24,mode_04,success,0.0381203443,5.0808849335,
4L23,PM48_23,mode_09,success,0.1297503114,5.6800765991,
4L23,PM48_25,mode_01,exists,0.0555923693,4.3335208893,
4L23,PM48_24,mode_03,success,0.3678141832,6.3846049309,
4L23,PM48_24,mode_05,success,0.7897521853,7.1245350838,
4L23,PM48_24,mode_06,success,0.0347599909,4.9509730339,
4L23,PM48_24,mode_07,success,0.5435084105,6.7346310616,
4L23,PM48_25,mode_03,success,0.1015486196,4.071149826,
4L23,PM48_24,mode_08,success,0.0444419682,4.7575054169,
4L23,PM48_25,mode_02,success,0.0789726377,4.6393055916,
4L23,PM48_24,mode_09,success,0.1700475812,6.1127800941,
4L23,PM48_26,mode_01,exists,0.9764952064,8.7154035568,
4L23,PM48_25,mode_04,success,0.0520699769,3.9507465363,
4L23,PM48_25,mode_05,success,0.0884193256,5.4060311317,
4L23,PM48_25,mode_06,success,0.1056556553,4.4081821442,
4L23,PM48_25,mode_07,success,0.0846318007,4.6691818237,
4L23,PM48_25,mode_09,success,0.0584008954,4.6207766533,
4L23,PM48_26,mode_02,success,0.9212414622,8.2801027298,
4L23,PM48_25,mode_08,success,0.0367670245,4.7216796875,
4L23,PM48_26,mode_05,success,0.2766351104,7.3492560387,
4L23,PM48_26,mode_03,success,0.9816000462,8.623249054,
4L23,PM48_27,mode_01,exists,0.2722751498,6.4795365334,
4L23,PM48_26,mode_04,success,0.4320785701,7.4670920372,
4L23,PM48_26,mode_06,success,0.9532765746,8.4427204132,
4L23,PM48_26,mode_07,success,0.3402905464,6.8933162689,
4L23,PM48_26,mode_09,success,0.1165997535,6.2125377655,
4L23,PM48_26,mode_08,success,0.1188433319,6.4390473366,
4L23,PM48_27,mode_02,success,0.0160708204,4.836792469,
4L23,PM48_27,mode_04,success,0.2786729634,6.3549675941,
4L23,PM48_28,mode_01,exists,0.9669576287,8.1935415268,
4L23,PM48_27,mode_03,success,0.446585834,6.9806571007,
4L23,PM48_27,mode_05,success,0.1911322325,5.7160434723,
4L23,PM48_27,mode_06,success,0.0199007895,4.4567503929,
4L23,PM48_27,mode_08,success,0.1670704782,5.8991217613,
4L23,PM48_27,mode_07,success,0.0186389461,3.7374382019,
4L23,PM48_27,mode_09,success,0.0632500947,4.4476909637,
4L23,PM48_28,mode_02,success,0.9682101011,8.3234682083,
4L23,PM48_28,mode_03,success,0.942894876,7.9765949249,
4L23,PM48_29,mode_01,exists,0.6518616676,6.8357586861,
4L23,PM48_28,mode_04,success,0.0931247622,5.7348914146,
4L23,PM48_28,mode_07,success,0.8905794024,7.8865218163,
4L23,PM48_28,mode_05,success,0.1455816478,6.0054144859,
4L23,PM48_28,mode_06,success,0.0901430175,5.6078839302,
4L23,PM48_28,mode_08,success,0.0303998869,4.5276989937,
4L23,PM48_28,mode_09,success,0.084799625,5.3934020996,
4L23,PM48_29,mode_02,success,0.9885821939,8.221660614,
4L23,PM48_29,mode_03,success,0.3884852231,6.7138957977,
4L23,PM48_30,mode_01,exists,0.0308605433,3.8118641376,
4L23,PM48_29,mode_04,success,0.2088406384,6.1034111977,
4L23,PM48_29,mode_06,success,0.9823848009,7.9505410194,
4L23,PM48_29,mode_05,success,0.6440036893,7.0123920441,
4L23,PM48_29,mode_07,success,0.3139324784,6.5225338936,
4L23,PM48_29,mode_08,success,0.6432549953,7.0971093178,
4L23,PM48_29,mode_09,success,0.1061995924,6.1877636909,
4L23,PM48_30,mode_05,success,0.085184738,5.6592845917,
4L23,PM48_30,mode_02,success,0.0796182975,4.9368839264,
4L23,PM48_31,mode_01,exists,0.0902190357,6.9930214882,
4L23,PM48_30,mode_03,success,0.2575039268,6.1666069031,
4L23,PM48_30,mode_04,success,0.1614505202,5.9282984734,
4L23,PM48_30,mode_07,success,0.683470428,6.9592375755,
4L23,PM48_30,mode_06,success,0.0684277043,5.275490284,
4L23,PM48_30,mode_08,success,0.0327975601,4.0982151031,
4L23,PM48_31,mode_03,success,0.0667830259,5.9714245796,
4L23,PM48_31,mode_02,success,0.0589314252,5.6555380821,
4L23,PM48_31,mode_04,success,0.0346546881,4.9604582787,
4L23,PM48_32,mode_01,exists,0.1391774863,5.9022965431,
4L23,PM48_30,mode_09,success,0.0246107075,4.0467095375,
4L23,PM48_31,mode_05,success,0.0533368662,5.7306156158,
4L23,PM48_31,mode_07,success,0.410110265,7.2857689857,
4L23,PM48_31,mode_06,success,0.1965736598,7.4311137199,
4L23,PM48_32,mode_02,success,0.0616609789,4.7429294586,
4L23,PM48_31,mode_09,success,0.0270574205,4.68998909,
4L23,PM48_31,mode_08,success,0.0350615457,5.9239048958,
4L23,PM48_32,mode_03,success,0.0637779757,4.7202382088,
4L23,PM48_33,mode_01,exists,0.5052720904,7.1920528412,
4L23,PM48_32,mode_05,success,0.0425500236,4.5075249672,
4L23,PM48_32,mode_04,success,0.0457584783,4.7617397308,
4L23,PM48_32,mode_06,success,0.054588601,4.4607982635,
4L23,PM48_32,mode_08,success,0.0358297713,4.3616957664,
4L23,PM48_32,mode_07,success,0.0553720891,4.1262555122,
4L23,PM48_33,mode_02,success,0.2753561735,6.7354159355,
4L23,PM48_32,mode_09,success,0.4062016606,6.4497413635,
4L23,PM48_33,mode_04,success,0.391285032,7.1185975075,
4L23,PM48_34,mode_01,exists,0.8435883522,8.1891679764,
4L23,PM48_33,mode_03,success,0.6452715397,7.3294563293,
4L23,PM48_33,mode_05,success,0.5975115895,7.3908257484,
4L23,PM48_33,mode_08,success,0.0529962629,5.1078619957,
4L23,PM48_33,mode_07,success,0.712882638,7.451818943,
4L23,PM48_33,mode_06,success,0.179521516,6.4064011574,
4L23,PM48_33,mode_09,success,0.1603026837,5.5260643959,
4L23,PM48_34,mode_03,success,0.1124400124,6.4651894569,
4L23,PM48_34,mode_04,success,0.0234114807,5.3473396301,
4L23,PM48_35,mode_01,exists,0.799452126,7.5549283028,
4L23,PM48_34,mode_02,success,0.3045676649,7.1282067299,
4L23,PM48_34,mode_05,success,0.0252167806,4.6349072456,
4L23,PM48_34,mode_06,success,0.0234821793,4.9102005959,
4L23,PM48_34,mode_08,success,0.0397418961,4.8664317131,
4L23,PM48_34,mode_07,success,0.0171659794,5.035255909,
4L23,PM48_34,mode_09,success,0.011956458,4.8737921715,
4L23,PM48_35,mode_02,success,0.154931739,6.251543045,
4L23,PM48_35,mode_03,success,0.420291841,7.0393996239,
4L23,PM48_36,mode_01,exists,0.4781777263,7.1981506348,
4L23,PM48_35,mode_05,success,0.0612596609,4.5855212212,
4L23,PM48_35,mode_06,success,0.0669763461,4.6272029877,
4L23,PM48_35,mode_07,success,0.2653180063,6.7820968628,
4L23,PM48_35,mode_04,success,0.1120119318,5.8832612038,
4L23,PM48_36,mode_02,success,0.6819468737,7.3032689095,
4L23,PM48_35,mode_08,success,0.0444486737,4.7490897179,
4L23,PM48_35,mode_09,success,0.0873761103,4.8422703743,
4L23,PM48_36,mode_04,success,0.1501100957,4.8755421638,
4L23,PM48_37,mode_01,exists,0.0397394076,5.1161646843,
4L23,PM48_36,mode_05,success,0.7852814198,7.6843857765,
4L23,PM48_36,mode_06,success,0.3908614814,7.1674752235,
4L23,PM48_36,mode_03,success,0.1762086898,6.3845200539,
4L23,PM48_36,mode_07,success,0.077548869,4.6821656227,
4L23,PM48_36,mode_08,success,0.0324711055,5.029984951,
4L23,PM48_36,mode_09,success,0.0489499755,4.8726000786,
4L23,PM48_37,mode_02,success,0.0229827389,4.8488593102,
4L23,PM48_37,mode_04,success,0.020575691,4.734975338,
4L23,PM48_38,mode_01,exists,0.914253056,7.9524617195,
4L23,PM48_37,mode_03,success,0.0202109739,5.3367705345,
4L23,PM48_37,mode_05,success,0.0267086606,4.6904754639,
4L23,PM48_37,mode_06,success,0.0240353495,4.58832407,
4L23,PM48_37,mode_07,success,0.5876685381,8.1273756027,
4L23,PM48_37,mode_08,success,0.0435990393,5.5848655701,
4L23,PM48_37,mode_09,success,0.0359996222,5.5391068459,
4L23,PM48_38,mode_02,success,0.8585316539,7.8021378517,
4L23,PM48_38,mode_03,success,0.4345147014,7.0940279961,
4L23,PM48_39,mode_01,exists,0.1137549803,5.6071381569,
4L23,PM48_38,mode_04,success,0.8758704066,7.8195762634,
4L23,PM48_38,mode_05,success,0.2094466239,6.0587182045,
4L23,PM48_38,mode_06,success,0.8954268694,8.0326032639,
4L23,PM48_38,mode_07,success,0.1808701009,6.4669280052,
4L23,PM48_38,mode_08,success,0.2103628069,6.0824799538,
4L23,PM48_38,mode_09,success,0.10741359,5.1346154213,
4L23,PM48_39,mode_02,success,0.1422132552,5.8234152794,
4L23,PM48_39,mode_03,success,0.5497595668,7.1399245262,
4L23,PM48_40,mode_01,exists,0.1873476505,6.29926157,
4L23,PM48_39,mode_04,success,0.3947412074,6.9810137749,
4L23,PM48_39,mode_05,success,0.2101644427,5.5480265617,
4L23,PM48_39,mode_06,success,0.8026743531,7.3882694244,
4L23,PM48_39,mode_08,success,0.3117122352,6.387878418,
4L23,PM48_39,mode_09,success,0.1431591362,6.0869612694,
4L23,PM48_39,mode_07,success,0.0673399419,5.5236353874,
4L23,PM48_40,mode_02,success,0.8820289373,7.482612133,
4L23,PM48_40,mode_03,success,0.9622204304,7.9814372063,
4L23,PM48_41,mode_01,exists,0.4693492651,7.1459746361,
4L23,PM48_40,mode_04,success,0.3803664446,6.7174363136,
4L23,PM48_40,mode_05,success,0.8228914738,7.1431846619,
4L23,PM48_40,mode_06,success,0.0561420582,5.0169754028,
4L23,PM48_40,mode_08,success,0.0243375767,3.9271278381,
4L23,PM48_40,mode_07,success,0.0806964561,5.4342808723,
4L23,PM48_40,mode_09,success,0.0655357018,4.0082092285,
4L23,PM48_41,mode_02,success,0.0398538597,5.0516061783,
4L23,PM48_41,mode_04,success,0.6429110765,7.4356808662,
4L23,PM48_42,mode_01,exists,0.2425189018,6.6813464165,
4L23,PM48_41,mode_03,success,0.0200471133,4.9283719063,
4L23,PM48_41,mode_07,success,0.0498346835,4.902566433,
4L23,PM48_41,mode_05,success,0.0290123783,4.8277277946,
4L23,PM48_41,mode_06,success,0.0597859398,4.8231987953,
4L23,PM48_41,mode_08,success,0.2756201923,6.8308887482,
4L23,PM48_42,mode_03,success,0.8796798587,7.9591164589,
4L23,PM48_41,mode_09,success,0.0237820372,4.6359763145,
4L23,PM48_42,mode_02,success,0.0525487512,5.0403285027,
4L23,PM48_43,mode_01,exists,0.327662766,6.9382591248,
4L23,PM48_42,mode_05,success,0.2392528951,6.4005331993,
4L23,PM48_42,mode_04,success,0.0667119697,5.1615810394,
4L23,PM48_42,mode_07,success,0.0389624387,4.795873642,
4L23,PM48_42,mode_06,success,0.0409010462,5.6096000671,
4L23,PM48_42,mode_08,success,0.0512260199,4.9536991119,
4L23,PM48_42,mode_09,success,0.0311786067,5.4104676247,
4L23,PM48_43,mode_02,success,0.0597661883,4.7471871376,
4L23,PM48_43,mode_04,success,0.526327312,7.2801194191,
4L23,PM48_44,mode_01,exists,0.2376830876,6.5059027672,
4L23,PM48_43,mode_03,success,0.8941611052,7.793012619,
4L23,PM48_43,mode_06,success,0.0154286632,4.3912272453,
4L23,PM48_43,mode_05,success,0.0306599103,4.2565975189,
4L23,PM48_43,mode_07,success,0.0599355176,5.1820864677,
4L23,PM48_43,mode_08,success,0.0243357308,4.5243563652,
4L23,PM48_43,mode_09,success,0.0387383625,5.1955895424,
4L23,PM48_44,mode_02,success,0.8598794937,7.8708381653,
4L23,PM48_44,mode_05,success,0.2102915049,6.8242135048,
4L23,PM48_45,mode_01,exists,0.6303679943,6.2545790672,
4L23,PM48_44,mode_03,success,0.8615844846,7.5171966553,
4L23,PM48_44,mode_04,success,0.0435925499,4.8640384674,
4L23,PM48_44,mode_08,success,0.0512041636,4.8629226685,
4L23,PM48_44,mode_07,success,0.2522677779,6.7735023499,
4L23,PM48_44,mode_06,success,0.0974994749,5.7480278015,
4L23,PM48_45,mode_04,success,0.1304776818,5.0572686195,
4L23,PM48_44,mode_09,success,0.0398356207,4.5422120094,
4L23,PM48_45,mode_03,success,0.131380111,5.1101317406,
4L23,PM48_46,mode_01,exists,0.20024845,6.4888510704,
4L23,PM48_45,mode_02,success,0.9547918439,7.0328230858,
4L23,PM48_45,mode_06,success,0.0680351332,4.7823238373,
4L23,PM48_45,mode_05,success,0.3942546248,5.9525418282,
4L23,PM48_45,mode_07,success,0.8819657564,6.847322464,
4L23,PM48_45,mode_08,success,0.1149287894,4.4549407959,
4L23,PM48_45,mode_09,success,0.1522237062,4.3423790932,
4L23,PM48_46,mode_02,success,0.5414189696,7.2373051643,
4L23,PM48_46,mode_03,success,0.1361691058,6.2119903564,
4L23,PM48_47,mode_01,exists,0.5195754766,6.4525542259,
4L23,PM48_46,mode_04,success,0.3997266889,6.8506507874,
4L23,PM48_46,mode_05,success,0.9219772816,7.9868049622,
4L23,PM48_46,mode_06,success,0.1436398029,6.4699912071,
4L23,PM48_46,mode_08,success,0.1046873629,4.9208540916,
4L23,PM48_46,mode_07,success,0.2720746994,6.6377902031,
4L23,PM48_46,mode_09,success,0.0521837138,4.7065577507,
4L23,PM48_47,mode_03,success,0.9584169984,7.3894896507,
4L23,PM48_47,mode_05,success,0.5110064745,6.3175053596,
4L23,PM48_48,mode_01,exists,0.3816023469,6.5759329796,
4L23,PM48_47,mode_02,success,0.3792878985,6.1489300728,
4L23,PM48_47,mode_04,success,0.8768925667,6.9194235802,
4L23,PM48_47,mode_06,success,0.6904581785,6.5617613792,
4L23,PM48_47,mode_07,success,0.1461680382,5.3672471046,
4L23,PM48_47,mode_08,success,0.2427771389,5.6667532921,
4L23,PM48_47,mode_09,success,0.2526785731,5.6531071663,
4L23,PM48_48,mode_03,success,0.9144920707,7.5270085335,
4L23,PM48_48,mode_04,success,0.7262629271,7.0808596611,
4JT6,PM48_01,mode_01,exists,0.7828663588,7.0681838989,
4L23,PM48_48,mode_02,success,0.3666723073,6.449657917,
4L23,PM48_48,mode_05,success,0.1012795269,5.3470625877,
4L23,PM48_48,mode_06,success,0.0743256435,5.0977139473,
4L23,PM48_48,mode_07,success,0.0864278153,5.0623111725,
4L23,PM48_48,mode_08,success,0.1264739633,5.4568724632,
4L23,PM48_48,mode_09,success,0.0642698482,5.4103484154,
4JT6,PM48_01,mode_02,success,0.8454808593,6.9913535118,
4JT6,PM48_01,mode_03,success,0.6472162008,6.8781609535,
4JT6,PM48_02,mode_01,exists,0.8171606064,8.3263120651,
