ligand_id,seed,urat1_sdf,nlrp3_sdf,urat1_sha256,nlrp3_sha256,urat1_nposes,nlrp3_nposes,urat1_a2_pass,nlrp3_structural_pass
REP_00572,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_00572_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_00572_out.sdf,a39b0f7bbf87140142c1ec99a40c9f86086ee710d99d2054e27117bb0f729e37,c1c2ce9cc56b1e2784b41ebec8f73cd76b8ae35da371a888ee80a3bd889698f4,9,9,False,True
REP_05440,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_05440_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_05440_out.sdf,eb7171435542272bd9d3e8952800f1c8f2022aa96735eb2845abc11813a4f510,5857bd6bca8f8c68809b88e42fa54766e0504d07ab5d007e72f62e2a2ae8070e,9,9,False,True
REP_05567,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_05567_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_05567_out.sdf,64de1f27d3782e7a97676ee29e210e1d1de6f542f7584e78c6d9fdd85d088de5,6c53ddf642d88e3d38c349fc8f77de4b264eb9c699dad12b9826753c193795d4,9,9,False,False
REP_01595,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_01595_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_01595_out.sdf,2ef141a80f8be1ebbde1e588971f88aa6dcb4475bb71f9b55f97502dbc199f4c,2fc608c9c833898141b61d2253cdddac9d002e98fa4207e7f898ef27712c1ab1,9,9,True,False
REP_00476,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_00476_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_00476_out.sdf,ced58a563fa8053df4f30649cf1dfffe33081fed565f64298e92fe754665082a,2b905f1358831b12574a1d73bbfdae50b670eeab1cb19994dadd5dbbf8d2afa0,9,9,False,False
REP_03855,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_03855_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_03855_out.sdf,bba77fe0a1f67b85ef0fa132d70627d73e6a92c1a6a5dd50330b4a1154b0ccf6,53b7fe2a6364863a422f5ab080a6105646b5a26d009fb3d0959b48c3d1c8c887,9,9,True,True
REP_05411,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_05411_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_05411_out.sdf,3ea7842a2377de5ed4e82d06d71ffd96d97426663abe7da96dc30caf7cd6c5b5,a737bfa3a10c6d9acbf36aa05c26ca6798a3ef513c590c9b096cd2c23b62ebe7,9,9,False,False
REP_05302,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_05302_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_05302_out.sdf,96815231f31135d31cc09250d508d7fa16c9c0b29d4343e4d4142883435d916a,e9f83d56d468bdc8ec9d8c499ac9f75dfa8385e1b7bdd51299b559b29bd4ad57,9,9,True,True
REP_04246,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_04246_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_04246_out.sdf,d643095166d920fc91a46116041276e342b4a404b7c2e6d1a5e435851b0c39dd,9d296891d7174c517fc7f362d29858c1d3f425eed3efa7b3e60a2db56a18cb7a,9,9,True,False
REP_04975,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_04975_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_04975_out.sdf,019ba13e3823b7c567aba9c4e554c0d9399f90866613bf090c76915207a773a2,9d216828648e34062ded025d06a495c480d1a71d5d19aa78d939d71754906eb2,9,9,True,False
REP_08103,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_08103_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_08103_out.sdf,6abf0c8e4bf120914e0afac4da6cd518cc51ebbcec4300d85b602dba9df8255e,9387db5eba1e3a9fbcd0e30f3ec676d9818f036ebfb11fd46a27eb71276b2ea7,9,9,True,True
REP_07338,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_07338_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_07338_out.sdf,cf14bbafcfc0c040bd9bb6cc69171a0f616d310cea66cb17e36ec5fffbffcf91,2f0564b59bde083daac2cb49578f5baecd6aebbeb551187c7a75e706196b1973,9,9,True,True
REP_05869,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_05869_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_05869_out.sdf,210fd5d31b2fcf6904e7416253b05ff5042e66500f236cd7cfb8ffc3f6269211,2c0f098e6f45f1f0c6a88404099381cee3452f4e26430bc22ef0787c3dbaad22,9,9,True,False
REP_02366,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_02366_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_02366_out.sdf,6156f603ae66c496e81c94ec3fa36ea72eace698519994b3e0ddc2f18ca1df59,ccd2e44c323a981ce7ea74d57a28a67584cb8a5472a1763b774d5898793128f1,9,9,True,False
REP_05906,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_05906_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_05906_out.sdf,4fa7ecad7df339c3135392d818358af0d2a248a9d99cf4dbc025a291fbcc618b,691b8f4d6d9a20ae3b87d29c559b2ebebcc2b58d2e4a7b0fdaeb1e91bff4121e,9,9,True,False
REP_00698,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_00698_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_00698_out.sdf,fec4b14475842085e7d4576aa5d089bd2aa1a0c8157fbfa8b00604468c9fbbae,3fc6d240d7298de61099ea7222b9a1391036381f13cf8365b9d21ace7c569cd9,9,9,True,True
REP_05784,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_05784_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_05784_out.sdf,355e75fa3afb6bba33b99ffea33604f600c548663984c678f0e89b1a3d7984b4,d5cf89f1accd61dd11aee0e8c728b8fbc4d1e29035add47e8bbfcfc7e82b59e2,9,9,False,True
REP_07105,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_07105_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_07105_out.sdf,98da10ae133e89cd828adace1d58dccc2f9f9a064cae9070799e8e19b695a1eb,083ca5b031bea4016be79eb4f4199ab2619cbb542c15b42225cb16072c049b66,9,9,True,False
REP_07126,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_07126_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_07126_out.sdf,4d718c37f32d25affe679450d4c48746f041b748193b894d2787da5b47a6bedc,9410e0941dcfe9a91160473ac15787502514eeaa9f769eb23cbbeff5dfff1da0,9,9,True,True
REP_04990,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_04990_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_04990_out.sdf,81b3fd4acb3093e07594cec53e851902c6fb9bcb45f76ab7a086156cb7a98eee,64392c6591930e2fdcbc4db8d1cb54cc5eef10bd09a4cb73744a877c486d93b4,9,9,True,True
REP_00207,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_00207_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_00207_out.sdf,989dc1b067725a94b548090b94183dee835600517dad8946104b735a1448ed39,94f49a5f53af24253c6dbc7e08ffe5480dd53d6397f6dcbd22bc1906f53d3161,9,9,True,True
REP_05219,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_05219_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_05219_out.sdf,1de5dc74a14605cfe150e0cf2add20c8d5f1a7350212e3f65ae997df0c0cc00c,06c381af00aa99d1b3834c41937b2ec3a2892f399b026ea58221db9022a3c2d8,9,9,True,False
REP_05724,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_05724_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_05724_out.sdf,59b8ccde0e52dfc8381722a10e779735bab91c0cb8ff2b2565e1a57e4d71626d,06866945d64fd61d06a47afc16c8681ae7982656f4b6b61d845758f2acba9cdd,9,9,False,False
REP_07907,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_07907_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_07907_out.sdf,018a5576da7431cb844c8f5f1f9a99af96a63841fd6f0cff8577c5594133dc64,72bb9df4ed6fb2c722832c072d1535ba70dbd36b9bec905a1ceefc0593f639d5,9,9,True,True
REP_00992,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_00992_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_00992_out.sdf,ad78f9f7acaa8bcfa80264212fec1552c2aa6dae2f157384f948ced9d8405f3b,74b007188d02a5ccea11bf695cdf809f0b4cdf6a51f228ae3c2111e68ecf2955,9,9,True,True
REP_04463,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_04463_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_04463_out.sdf,7c5af468fede50869b036d1b2f3909cc4b5b221aac771ee92933146686e66a93,371572e3c40788f15c8c40c60a6028b250338cfb674cf4129ecb3ad82ece9a97,9,9,True,False
REP_01274,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_01274_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_01274_out.sdf,9b6ab98b02627ba96032c8c7d7d4d109ab7ba4c1865b9c7d0a86672ea1ea29dc,abb22189a449ff410225ee231907c208907bc7a2eae78bf060643369cb7c7944,9,9,True,False
REP_07015,42,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_07015_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_07015_out.sdf,8543bfb0e193479a52a873cc61d29dcfa893643316d786a3280881882b4a4c69,e607ff6acee494ecfa1dc23a111f1a68a3e270667796101f794cfd976d76b7d4,9,9,True,True
REP_01593,43,data/campaigns/c1/07_clinical_dock/acid_dual_a2/urat1_9dkb/seed43/REP_01593_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual_a2/nlrp3_7alv/seed43/REP_01593_out.sdf,25b0c2dc6273814513d281facf486d93f43debfa68f06e6aec15bdc1fc1fa1af,77790455bea5db5bb679aad3cf3ffbe6c3530c7b76b61d71af6eadfefa78284b,9,9,True,False
REP_05922,43,data/campaigns/c1/07_clinical_dock/acid_dual_a2/urat1_9dkb/seed43/REP_05922_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual_a2/nlrp3_7alv/seed43/REP_05922_out.sdf,3044eb4e5e143e9ee8f0d99ba21767b64a9c0d7f24557be70fe99743a7c10120,6c8cbe8e5ff8812b37c53cf85e3be7501c34ef97d1580bfbcdad3d2460387d87,9,9,True,False
REP_03238,43,data/campaigns/c1/07_clinical_dock/acid_dual_a2/urat1_9dkb/seed43/REP_03238_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual_a2/nlrp3_7alv/seed43/REP_03238_out.sdf,9706f387c6e49056d5c786bbbb14e5f61676d00a7bfbf13e56df940e4d548935,af0e53ac2c754c974c3cdbb2d2e893045d68c653e12fa0296b21c7259a13ccdd,9,9,True,True
REP_01122,43,data/campaigns/c1/07_clinical_dock/acid_dual_a2/urat1_9dkb/seed43/REP_01122_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual_a2/nlrp3_7alv/seed43/REP_01122_out.sdf,7e779c3cf7debb81c7b438a14db72ada2e3e21acc23adf761ccac9d0e8ad8c80,e8aa6a02148422c34e9b557cd8e22c32ec27c7afa2e304c422e9b1266d830c89,9,9,True,False
REP_04971,43,data/campaigns/c1/07_clinical_dock/acid_dual_a2/urat1_9dkb/seed43/REP_04971_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual_a2/nlrp3_7alv/seed43/REP_04971_out.sdf,f86ff6c48cb066e3f4812f14040b46628529b00e29c5e129c0a62cc9c03f8b6d,2e8504257e6983efe5a0c2ff8aaf2f9d6c9c9954ca2c553597059d2fab96b079,9,9,True,False
REP_07580,43,data/campaigns/c1/07_clinical_dock/acid_dual_a2/urat1_9dkb/seed43/REP_07580_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual_a2/nlrp3_7alv/seed43/REP_07580_out.sdf,bb26f417c6b36ffffe48fb546f110c71c17a3137ed95e0c65cfc762818d2f652,e0b846a307bf09c3b296dae731005ef7cd18f80bf4c3f684d17022f58ab6c17a,9,9,True,True
REP_06464,43,data/campaigns/c1/07_clinical_dock/acid_dual_a2/urat1_9dkb/seed43/REP_06464_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual_a2/nlrp3_7alv/seed43/REP_06464_out.sdf,d0568cc7521887b3e42eb798fbc2cd3ebadfdf057b40db9a1711e1c87b492398,05291345af50d802a3b7e50a8212102f1ceecf5c2d30363d61f4a7e3489750e4,9,9,True,False
REP_07120,43,data/campaigns/c1/07_clinical_dock/acid_dual_a2/urat1_9dkb/seed43/REP_07120_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual_a2/nlrp3_7alv/seed43/REP_07120_out.sdf,e7a4192ee0b88ae8551e318737fe174f6a78328df9c5069146d64c00c34edd36,d62e67d34eb7943bf1092ab96ae4c5b3a715961cbeeb7d3e68a90e091690cd4f,9,9,True,False
REP_01485,43,data/campaigns/c1/07_clinical_dock/acid_dual_a2/urat1_9dkb/seed43/REP_01485_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual_a2/nlrp3_7alv/seed43/REP_01485_out.sdf,9ab7b0580663de2cb77f6626dfc3931157ff09d9bbf0bb1f23cc235c468e5199,d7312b4b4e3d429b08fe8b76e53d33f9e4fb5df36226796a50c9008e6db3b369,9,9,True,True
REP_06855,43,data/campaigns/c1/07_clinical_dock/acid_dual_a2/urat1_9dkb/seed43/REP_06855_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual_a2/nlrp3_7alv/seed43/REP_06855_out.sdf,70d6bd7c1aa9b6b779d15c4d809dc2d6abc5e0e96f1d7963365bc32a40926302,36ea7ca403a10abf29c95c92b408e2a6bfeae1313d6f88b8ea83e35a245faff3,9,9,True,False
REP_07885,43,data/campaigns/c1/07_clinical_dock/acid_dual_a2/urat1_9dkb/seed43/REP_07885_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual_a2/nlrp3_7alv/seed43/REP_07885_out.sdf,84b0492e19be52ccd04c3940c753112254b59341cc06111f16a92cf1d2129c4d,7a3129f43d91c718e9f7acd286bf25334872830eee2bf4ae68f58886fda714f3,9,9,True,False
REP_06119,43,data/campaigns/c1/07_clinical_dock/acid_dual_a2/urat1_9dkb/seed43/REP_06119_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual_a2/nlrp3_7alv/seed43/REP_06119_out.sdf,ec721892467724c2504c91e898f10d0aebde8ed7b7a00a5d98f5a306f3a6a7a0,36b26e4710256e38d4341fec7cb072d4ca7f00cbf8f5a668518ac1a6e16f093a,9,9,True,True
REP_04441,43,data/campaigns/c1/07_clinical_dock/acid_dual_a2/urat1_9dkb/seed43/REP_04441_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual_a2/nlrp3_7alv/seed43/REP_04441_out.sdf,994a95742776e13661c6989c9061726c37aec393b23262d9a27a0f8412811ad0,449deb5fbd517b3a43aa5b04be3a09eff8e22cff972b0dd84cd3992878dc8f6c,9,9,False,False
REP_06875,43,data/campaigns/c1/07_clinical_dock/acid_dual_a2/urat1_9dkb/seed43/REP_06875_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual_a2/nlrp3_7alv/seed43/REP_06875_out.sdf,97694b0bb4ecc30f8623916816bfa030b02e704faa6dda8f0fa34adab1e99c20,f2fa1cfd900e78754e2c412b48e50fc7ea54b10b6cabeb33210ad31966a662c7,9,9,True,True
REP_07635,43,data/campaigns/c1/07_clinical_dock/acid_dual_a2/urat1_9dkb/seed43/REP_07635_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual_a2/nlrp3_7alv/seed43/REP_07635_out.sdf,01bd9af1beda09d4c9182c98537c5471b2b571b7dbb92b26ff76b903ce383692,2d2886ae7407804952b1d93b62ebaaa46e4731df0c4df3117835969b4f0337f8,9,9,True,False
REP_07073,43,data/campaigns/c1/07_clinical_dock/acid_dual_a2/urat1_9dkb/seed43/REP_07073_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual_a2/nlrp3_7alv/seed43/REP_07073_out.sdf,44f074e6788bd85a227cbb36e5d34d18fd5ba6bdec42cbc733c2700d4989b04d,f7f54d98569b551a25a006af471465a1942cdc0bcb20c8593d7c4c03aed45487,9,9,True,False
REP_07074,43,data/campaigns/c1/07_clinical_dock/acid_dual_a2/urat1_9dkb/seed43/REP_07074_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual_a2/nlrp3_7alv/seed43/REP_07074_out.sdf,474645c8077e03a2d2c978c1054444917f2c448b43816bb1fcecf683c84b5a87,5c5986465590c5e105899ff57fe0e0b70932d86e4caede764bb8f6055eb1d2de,9,9,False,True
REP_00833,43,data/campaigns/c1/07_clinical_dock/acid_dual_a2/urat1_9dkb/seed43/REP_00833_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual_a2/nlrp3_7alv/seed43/REP_00833_out.sdf,9d681fb1a24631e38f7a66ab22d1bec15a79a12d0d82d6846e85e655b325d3c1,9db53efd8390282d45d47dc6ded9eda0bc1cca07df8631bdefed3b5469c5f809,9,9,True,False
REP_06925,43,data/campaigns/c1/07_clinical_dock/acid_dual_a2/urat1_9dkb/seed43/REP_06925_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual_a2/nlrp3_7alv/seed43/REP_06925_out.sdf,48eadaf94682abf523cbaf968860ed54fe1f268fa8c8fed0379caf9787c38499,8cdc84a450d6783978f94bc3d0c693eb17221257d4fda78c5115b506f9160520,9,9,True,False
REP_07000,43,data/campaigns/c1/07_clinical_dock/acid_dual_a2/urat1_9dkb/seed43/REP_07000_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual_a2/nlrp3_7alv/seed43/REP_07000_out.sdf,18ee2f1ca784a1f3afa9301bd4402e52611b53f4f4fb9667a4fe7a63bcd7d159,1fa589daab23657ad0b3039249c77a82d6833848727e830b7b80924200f62206,9,9,True,False
REP_07825,43,data/campaigns/c1/07_clinical_dock/acid_dual_a2/urat1_9dkb/seed43/REP_07825_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual_a2/nlrp3_7alv/seed43/REP_07825_out.sdf,4cc6432073c591577b684e01deb1a1cb64ed729ae30a6e3a4e1577915b2ec394,098ef264136c00b55638c1e2ba145b1a52c99691bd31b84a3815f42b8defe51b,9,9,True,True
REP_06303,43,data/campaigns/c1/07_clinical_dock/acid_dual_a2/urat1_9dkb/seed43/REP_06303_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual_a2/nlrp3_7alv/seed43/REP_06303_out.sdf,4c9ec555a0129a17aaa2ccd343440206ea51caa32fa49bb6099c4fe32d933d16,d6dd62e27848c241b9b3359ef8bbf08cb9b463cc028008aaa57eff32c28ced27,9,9,True,False
REP_00853,43,data/campaigns/c1/07_clinical_dock/acid_dual_a2/urat1_9dkb/seed43/REP_00853_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual_a2/nlrp3_7alv/seed43/REP_00853_out.sdf,5c3bd1040d1c63e2b1f3a5e84bdacf88bfdf1b84d38b84d6e445f4c9b82c055f,b7228c4062cb2cc5a18c40b75123427df6e8a3a5ae38cfc31d4db15a3d803e40,9,9,True,False
REP_07021,43,data/campaigns/c1/07_clinical_dock/acid_dual_a2/urat1_9dkb/seed43/REP_07021_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual_a2/nlrp3_7alv/seed43/REP_07021_out.sdf,16e0e6276ce96963c7a5c869f27ac83b7bc49c72cc0420c185b203a290176d8a,69c5d983c4037b5af75f370f61229b3b140c8b037c294c019792998973d451bd,9,9,True,False
REP_07837,43,data/campaigns/c1/07_clinical_dock/acid_dual_a2/urat1_9dkb/seed43/REP_07837_out.sdf,data/campaigns/c5/02_nlrp3_panel/background/seed43/REP_07837_out.sdf,ea1677153faca5e61713fde926dad81c21144d08167de8c87408a0e209cff434,9cd51b9b7beb2a009620838708bae0a030e94b4ec20ad85e69c616420216c1e9,9,9,True,False
REP_07838,43,data/campaigns/c1/07_clinical_dock/acid_dual_a2/urat1_9dkb/seed43/REP_07838_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual_a2/nlrp3_7alv/seed43/REP_07838_out.sdf,20d7ff2e23dfd2f279440f898d537b19181da8f27c36857133bd13fbe68c796c,d195616fd6913bb639a9fea4f9d5dac97d69b9fc0cdd69ca6323ff428de9c653,9,9,True,True
REP_07775,43,data/campaigns/c1/07_clinical_dock/acid_dual_a2/urat1_9dkb/seed43/REP_07775_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual_a2/nlrp3_7alv/seed43/REP_07775_out.sdf,9a3b076809d108d705344f05fc9f7063e974ac14776d4c2e9f22c7a0c34e2476,2e79dda90140ace7e69adf612aa13006db17ec0f1a5f562262ae044ecfbc9aa4,9,9,True,False
REP_07735,43,data/campaigns/c1/07_clinical_dock/acid_dual_a2/urat1_9dkb/seed43/REP_07735_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual_a2/nlrp3_7alv/seed43/REP_07735_out.sdf,b2b6492402595c07a28181063491150c0fff13fd4b7f563ae9b58f4fc7aea87f,91365947d39518750ca42a08ee2f72bc1c2a1df2072f3610837c5b4f818ff57d,9,9,True,False
REP_00600,43,data/campaigns/c1/07_clinical_dock/acid_dual_a2/urat1_9dkb/seed43/REP_00600_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual_a2/nlrp3_7alv/seed43/REP_00600_out.sdf,c03ec852c3a5932f2abb51250caa2f1f221899f5919a441232cfd9ef17f11316,002d6dc3ba925afdab0cf10c70332b029e4676bde79ae5726cddca6e977b5660,9,9,True,False
REP_01131,43,data/campaigns/c1/07_clinical_dock/acid_dual_a2/urat1_9dkb/seed43/REP_01131_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual_a2/nlrp3_7alv/seed43/REP_01131_out.sdf,b77a3ec6df35c6a904d167880eec99c14e9ccc9b324a68ee52b5cc5d24a74e7d,d8957af12755903c947101178af2fd1f4eaf9838b9cd39fa6e46a4c05a2b19ce,9,9,True,False
REP_06524,43,data/campaigns/c1/07_clinical_dock/acid_dual_a2/urat1_9dkb/seed43/REP_06524_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual_a2/nlrp3_7alv/seed43/REP_06524_out.sdf,c69cde3a75447c501588cbd49712dadd0271f2389080da7cd151f523f22310ff,fe8a126c9673c79b9332c9f832763fbaaee58a650bbe3e060f96ad843bcae96c,9,9,True,True
REP_05288,43,data/campaigns/c1/07_clinical_dock/acid_dual_a2/urat1_9dkb/seed43/REP_05288_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual_a2/nlrp3_7alv/seed43/REP_05288_out.sdf,3bed90325401dc88153721d2d6a7376a3da0f50f3a4de7f0fb15980d8d434434,21807102b241951bfa1983044306ec0616ae1d593b928fc7d45f53193a3b2559,9,9,True,True
REP_02721,43,data/campaigns/c1/07_clinical_dock/acid_dual_a2/urat1_9dkb/seed43/REP_02721_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual_a2/nlrp3_7alv/seed43/REP_02721_out.sdf,9203e0e290f25ad448b57ec037a96ddeacf958bd00be7c29a5056e28c22cce43,1cccc0cef37752d23bf83604592b2b31b411ce714c5747be5630a9670dbbcff5,9,9,True,True
REP_05460,43,data/campaigns/c1/07_clinical_dock/acid_dual_a2/urat1_9dkb/seed43/REP_05460_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual_a2/nlrp3_7alv/seed43/REP_05460_out.sdf,8c76acc992f438e0963981b01d863cff0ac22c91479d1ac61d5028f5b041c20a,6996a606f624fae511330c87c19f0452dcdce457f1eef0efdeb8546d6b915ec3,9,9,True,True
REP_07012,43,data/campaigns/c1/07_clinical_dock/acid_dual_a2/urat1_9dkb/seed43/REP_07012_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual_a2/nlrp3_7alv/seed43/REP_07012_out.sdf,7545a3c549d9610f7ae53a08d7a8af07a5bbd3b2276450af2681b75b5e70e6ad,75ba64e7c25c716227191249b97d79ece610c94f0dbe9c7f349d66e11199b838,9,9,True,False
REP_05252,43,data/campaigns/c1/07_clinical_dock/acid_dual_a2/urat1_9dkb/seed43/REP_05252_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual_a2/nlrp3_7alv/seed43/REP_05252_out.sdf,45616e3811bcce180ca27b0c9bd66c850df03659729fa51e585d984d8e6a9a0e,f713c4cf48daf3a616b6f864b07ec2aa9407dabfbaa1b70299d8f4610132df5e,9,9,True,False
REP_07977,43,data/campaigns/c1/07_clinical_dock/acid_dual_a2/urat1_9dkb/seed43/REP_07977_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual_a2/nlrp3_7alv/seed43/REP_07977_out.sdf,e2594e3ca013e48754791d2bbddd6aa9761562a6f087dbce89eba78496714ade,6ac18f7c1ff47982c67d96fdf428d80249a5598f84993359b6513ac6e294ea5a,9,9,True,False
REP_07969,43,data/campaigns/c1/07_clinical_dock/acid_dual_a2/urat1_9dkb/seed43/REP_07969_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual_a2/nlrp3_7alv/seed43/REP_07969_out.sdf,2c8c81ba159c033f086fb0290428f23cf002427c2ef7cd6d1dfd5197434f2d8b,1f2068b5bf0d9bd51992f261ea984278a36b43f13d310c41996c9f6ad766ae16,9,9,True,True
REP_05102,43,data/campaigns/c1/07_clinical_dock/acid_dual_a2/urat1_9dkb/seed43/REP_05102_out.sdf,data/campaigns/c1/07_clinical_dock/acid_dual_a2/nlrp3_7alv/seed43/REP_05102_out.sdf,ef363bb5db03c3d20d7fbc460dfd788410fea1af4506ae01fb2fc5cf94a1815b,f48c8d57fa2e1a2a02053da149c9adcd6f5a14905fc6b6424a802a4ad30d75ac,9,9,False,False
