id,parent_id,parent_source,smiles,inchikey,core_smiles,mw,clogp,rb,sa,reactivity_bucket,pains_flag,n_acrylamide,max_tc_full,max_tc_core,nearest_anchor_full,nearest_anchor_core,erg_max,nearest_erg,murcko,same_scaffold_as,hinge_hits,tc_full_YL5084,tc_core_YL5084,erg_YL5084,tc_full_YL2056,tc_core_YL2056,erg_YL2056,tc_full_JNK-IN-8,tc_core_JNK-IN-8,erg_JNK-IN-8,tc_full_56d,tc_core_56d,erg_56d,track,subtrack,discard_reason
CHEMBL249519_ACR0,CHEMBL249519,chembl,C=CC(=O)N(CC)Cc1cncc(-c2cnc3[nH]nc(-c4nc5c(COC)cccc5[nH]4)c3c2)c1C,VFWPOUWJCLKEQX-UHFFFAOYSA-N,CCNCc1cncc(-c2cnc3[nH]nc(-c4nc5c(COC)cccc5[nH]4)c3c2)c1C,481.56,4.55,8,3.262,ok,0,1,0.1880,0.1569,JNK-IN-8,JNK-IN-8,0.8144,56d,c1cncc(-c2cnc3[nH]nc(-c4nc5ccccc5[nH]4)c3c2)c1,,2,0.1439,0.1043,0.7981,0.1538,0.0965,0.7981,0.1880,0.1569,0.7934,0.1712,0.1143,0.8144,novel,novel,
CHEMBL3746562_ACR0,CHEMBL3746562,chembl,C=CC(=O)N1CCc2c(ncnc2Oc2ccc3c(ccn3C(=O)Nc3cc(C4(C)CC4)[nH]n3)c2)C1,JRILBXOWFSULOE-UHFFFAOYSA-N,CC1(c2cc(NC(=O)n3ccc4cc(Oc5ncnc6c5CCNC6)ccc43)n[nH]2)CC1,483.53,4.15,5,3.382,ok,0,1,0.1591,0.1379,YL2056,YL5084,0.8144,YL5084,O=C(Nc1cc(C2CC2)[nH]n1)n1ccc2cc(Oc3ncnc4c3CCNC4)ccc21,,0,0.1493,0.1379,0.8144,0.1591,0.1304,0.8144,0.1181,0.1284,0.7785,0.1565,0.1193,0.7239,novel,novel,
CHEMBL3746941_ACR0,CHEMBL3746941,chembl,C=CC(=O)N1Cc2ncnc(Oc3ccc4c(ccn4C(=O)Nc4cc(C5(C)CC5)[nH]n4)c3)c2C1,CCSQDQAHUBMYNC-UHFFFAOYSA-N,CC1(c2cc(NC(=O)n3ccc4cc(Oc5ncnc6c5CNC6)ccc43)n[nH]2)CC1,469.51,4.11,5,3.391,ok,0,1,0.1607,0.1416,56d,YL5084,0.8144,YL5084,O=C(Nc1cc(C2CC2)[nH]n1)n1ccc2cc(Oc3ncnc4c3CNC4)ccc21,,0,0.1527,0.1416,0.8144,0.1538,0.1339,0.8144,0.1210,0.1321,0.7785,0.1607,0.1226,0.7239,novel,novel,
CHEMBL3746776_ACR0,CHEMBL3746776,chembl,C=CC(=O)N1Cc2ncnc(Oc3ccc4c(ccn4C(=O)Nc4cc(C5(C)CC5)[nH]n4)c3)c2C[C@@H]1C,OHFYHDLBXSPCAH-INIZCTEOSA-N,C[C@H]1Cc2c(ncnc2Oc2ccc3c(ccn3C(=O)Nc3cc(C4(C)CC4)[nH]n3)c2)CN1,497.56,4.54,5,3.962,ok,0,1,0.1556,0.1652,YL5084,YL5084,0.8144,YL5084,O=C(Nc1cc(C2CC2)[nH]n1)n1ccc2cc(Oc3ncnc4c3CCNC4)ccc21,,0,0.1556,0.1652,0.8144,0.1481,0.1478,0.8144,0.1163,0.1468,0.7785,0.1538,0.1273,0.7239,novel,novel,
CHEMBL3746273_ACR0,CHEMBL3746273,chembl,C=CC(=O)N1Cc2ncnc(Oc3ccc4c(ccn4C(=O)Nc4cc(C5(C)CC5)[nH]n4)c3)c2C[C@H]1C,OHFYHDLBXSPCAH-MRXNPFEDSA-N,C[C@@H]1Cc2c(ncnc2Oc2ccc3c(ccn3C(=O)Nc3cc(C4(C)CC4)[nH]n3)c2)CN1,497.56,4.54,5,3.962,ok,0,1,0.1556,0.1652,YL5084,YL5084,0.8144,YL5084,O=C(Nc1cc(C2CC2)[nH]n1)n1ccc2cc(Oc3ncnc4c3CCNC4)ccc21,,0,0.1556,0.1652,0.8144,0.1481,0.1478,0.8144,0.1163,0.1468,0.7785,0.1538,0.1273,0.7239,novel,novel,
CHEMBL3670334_ACR0,CHEMBL3670334,chembl,C=CC(=O)NC1=N[C@](C)(c2cncc(NC(=O)c3ncc(C(F)(F)F)cc3Cl)c2)CC(=C)S1,VUKWUQUSJBEWCD-FQEVSTJZSA-N,C=C1C[C@@](C)(c2cncc(NC(=O)c3ncc(C(F)(F)F)cc3Cl)c2)N=C(N)S1,495.91,4.93,4,3.841,ok,0,1,0.1942,0.1837,56d,JNK-IN-8,0.8143,56d,C=C1CC(c2cncc(NC(=O)c3ccccn3)c2)N=CS1,,1,0.1077,0.1161,0.7813,0.1172,0.1081,0.7813,0.1579,0.1837,0.7470,0.1942,0.1500,0.8143,novel,novel,
XARC000004701644_ACR0,XARC000004701644,taosu,C=CC(=O)Nn1c(SCCC(=O)Nc2ccccc2C(=O)c2ccccc2)nnc1-c1ccoc1C,LVDCNEDKONCHPY-UHFFFAOYSA-N,Cc1occc1-c1nnc(SCCC(=O)Nc2ccccc2C(=O)c2ccccc2)n1N,501.57,4.45,10,2.771,ok,0,1,0.2200,0.1895,56d,JNK-IN-8,0.8143,JNK-IN-8,O=C(CCSc1nnc(-c2ccoc2)[nH]1)Nc1ccccc1C(=O)c1ccccc1,,0,0.1626,0.1619,0.7995,0.1639,0.1429,0.7995,0.1696,0.1895,0.8143,0.2200,0.1789,0.7528,novel,novel,
CHEMBL1761836_ACR0,CHEMBL1761836,chembl,C#CCN(CCC(=O)Nc1ccc2cc3ccc(NC(C)=O)cc3nc2c1)C(=O)C=C,LRFLJPSAUBOLLO-UHFFFAOYSA-N,C#CCNCCC(=O)Nc1ccc2cc3ccc(NC(C)=O)cc3nc2c1,414.47,3.32,7,2.688,ok,0,1,0.1848,0.1951,56d,JNK-IN-8,0.8142,56d,c1ccc2nc3ccccc3cc2c1,,2,0.1404,0.1146,0.7077,0.1518,0.1053,0.7077,0.1800,0.1951,0.7401,0.1848,0.1548,0.8142,novel,novel,
CHEMBL1760639_ACR0,CHEMBL1760639,chembl,C=CC(=O)N(C)CCOc1ccc(C)cc1NC(=O)NCCc1ccc2nc(NC(C)=O)[nH]c2c1,QOBWRLCTZMEHHU-UHFFFAOYSA-N,CNCCOc1ccc(C)cc1NC(=O)NCCc1ccc2nc(NC(C)=O)[nH]c2c1,478.55,3.22,10,2.678,ok,0,1,0.1739,0.1485,JNK-IN-8,JNK-IN-8,0.8142,56d,O=C(NCCc1ccc2nc[nH]c2c1)Nc1ccccc1,,1,0.1308,0.0965,0.6101,0.1318,0.0885,0.6101,0.1739,0.1485,0.7077,0.1667,0.1386,0.8142,novel,novel,
CHEMBL2331838_ACR0,CHEMBL2331838,chembl,C=CC(=O)N[C@@H]1CCN(c2nc(Sc3cncnc3)nc3[nH]c(CC)c(Cl)c23)C1,XTMKHLROQIRJKU-LLVKDONJSA-N,CCc1[nH]c2nc(Sc3cncnc3)nc(N3CC[C@@H](N)C3)c2c1Cl,429.94,3.00,6,3.824,ok,0,1,0.1736,0.1262,YL2056,YL2056,0.8142,YL5084,c1ncc(Sc2nc(N3CCCC3)c3cc[nH]c3n2)cn1,,0,0.1260,0.1028,0.8142,0.1736,0.1262,0.8142,0.1197,0.0900,0.7332,0.1509,0.0800,0.7024,novel,novel,
CHEMBL3673303_ACR0,CHEMBL3673303,chembl,C=CC(=O)NC1CCc2ccc(CNS(=O)(=O)c3cccnc3)cc2C1Cc1ccccc1,HZIYAUIMMWKHJG-UHFFFAOYSA-N,NC1CCc2ccc(CNS(=O)(=O)c3cccnc3)cc2C1Cc1ccccc1,461.59,3.50,8,3.306,ok,0,1,0.1881,0.1720,56d,JNK-IN-8,0.8140,56d,O=S(=O)(NCc1ccc2c(c1)C(Cc1ccccc1)CCC2)c1cccnc1,,1,0.1750,0.1569,0.6667,0.1570,0.1485,0.6667,0.1835,0.1720,0.6660,0.1881,0.1368,0.8140,novel,novel,
CHEMBL335340_ACR0,CHEMBL335340,chembl,C=CC(=O)NC(=N)c1ccc2c(c1)ncn2CC(=O)Nc1ccc(-c2ccccc2S(N)(=O)=O)cc1,PNBDRFXMHGDEPN-UHFFFAOYSA-N,N=C(N)c1ccc2c(c1)ncn2CC(=O)Nc1ccc(-c2ccccc2S(N)(=O)=O)cc1,502.56,2.62,7,2.795,ok,0,1,0.2300,0.1915,56d,56d,0.8140,56d,O=C(Cn1cnc2ccccc21)Nc1ccc(-c2ccccc2)cc1,,0,0.1901,0.1619,0.7318,0.1917,0.1650,0.7318,0.1681,0.1771,0.7382,0.2300,0.1915,0.8140,novel,novel,
CHEMBL343495_ACR0,CHEMBL343495,chembl,C=CC(=O)NC(=N)c1ccc2ncn(CC(=O)Nc3ccc(-c4ccccc4S(N)(=O)=O)cc3)c2c1,PGODKRJDIRJCOW-UHFFFAOYSA-N,N=C(N)c1ccc2ncn(CC(=O)Nc3ccc(-c4ccccc4S(N)(=O)=O)cc3)c2c1,502.56,2.62,7,2.802,ok,0,1,0.2323,0.1915,56d,56d,0.8140,56d,O=C(Cn1cnc2ccccc21)Nc1ccc(-c2ccccc2)cc1,,0,0.2119,0.1619,0.7318,0.2137,0.1650,0.7318,0.1909,0.1771,0.7382,0.2323,0.1915,0.8140,novel,novel,
CHEMBL399053_ACR0,CHEMBL399053,chembl,C=CC(=O)NC(=N)c1ccc2c(c1)nc(Cn1c(=O)n(C(=C)C)c3ccccc31)n2CCC(C)C,JRSFSHLTGCKLIZ-UHFFFAOYSA-N,C=C(C)n1c(=O)n(Cc2nc3cc(C(=N)N)ccc3n2CCC(C)C)c2ccccc21,470.58,4.37,8,3.173,ok,0,1,0.2059,0.1731,56d,YL5084,0.8140,YL5084,O=c1[nH]c2ccccc2n1Cc1nc2ccccc2[nH]1,,0,0.1803,0.1731,0.8140,0.1818,0.1650,0.8140,0.1478,0.1300,0.7138,0.2059,0.1429,0.6634,novel,novel,
CHEMBL3673302_ACR0,CHEMBL3673302,chembl,C=CC(=O)NC1CCc2ccc(CNS(=O)(=O)c3ccn(C)c3)cc2C1Cc1ccccc1,DHFBUWBWXJJINL-UHFFFAOYSA-N,Cn1ccc(S(=O)(=O)NCc2ccc3c(c2)C(Cc2ccccc2)C(N)CC3)c1,463.60,3.45,8,3.500,ok,0,1,0.1845,0.1650,56d,YL5084,0.8140,56d,O=S(=O)(NCc1ccc2c(c1)C(Cc1ccccc1)CCC2)c1cc[nH]c1,,0,0.1818,0.1650,0.6667,0.1639,0.1456,0.6667,0.1197,0.0990,0.6660,0.1845,0.1340,0.8140,novel,novel,
CHEMBL3964418_ACR0,CHEMBL3964418,chembl,C=CC(=O)NCC(Cc1ccccc1)NC(=O)c1ccc(-c2cn[nH]c2)c(OC)c1,JDPLYAWGGZMANA-UHFFFAOYSA-N,COc1cc(C(=O)NC(CN)Cc2ccccc2)ccc1-c1cn[nH]c1,404.47,2.73,9,2.909,ok,0,1,0.2292,0.1978,56d,JNK-IN-8,0.8139,56d,O=C(NCCc1ccccc1)c1ccc(-c2cn[nH]c2)cc1,,0,0.1583,0.1683,0.6800,0.1597,0.1600,0.6800,0.1869,0.1978,0.7325,0.2292,0.1868,0.8139,novel,novel,
CHEMBL3703230_ACR0,CHEMBL3703230,chembl,C=CC(=O)NC1=NC2(CO1)c1cc(Nc3ccccn3)ccc1OCC21COC1,BRZIQAGMBPSGRA-UHFFFAOYSA-N,NC1=NC2(CO1)c1cc(Nc3ccccn3)ccc1OCC21COC1,392.42,2.12,3,4.551,ok,0,1,0.2188,0.1667,56d,JNK-IN-8,0.8136,YL5084,C1=NC2(CO1)c1cc(Nc3ccccn3)ccc1OCC21COC1,,1,0.1500,0.1176,0.8136,0.1513,0.1200,0.8136,0.1776,0.1667,0.7578,0.2188,0.1304,0.6893,novel,novel,
CHEMBL4228890_ACR0,CHEMBL4228890,chembl,C=CC(=O)NCc1cnc(C(F)F)c(C(=O)Nc2nc(C)c(-c3ccc(C(F)(F)F)cc3)[nH]2)c1,FDTGAXGDKOSMEB-UHFFFAOYSA-N,Cc1nc(NC(=O)c2cc(CN)cnc2C(F)F)[nH]c1-c1ccc(C(F)(F)F)cc1,479.41,4.79,7,3.058,ok,0,1,0.1961,0.1915,56d,JNK-IN-8,0.8135,56d,O=C(Nc1ncc(-c2ccccc2)[nH]1)c1cccnc1,,1,0.1260,0.1204,0.6493,0.1270,0.1121,0.6493,0.1802,0.1915,0.7381,0.1961,0.1443,0.8135,novel,novel,
CHEMBL499219_ACR0,CHEMBL499219,chembl,C=CC(=O)NCc1ccc2c(c1)[nH]/c(=N\C(=O)c1ccc(-c3cn[nH]c3)s1)n2CC(C)(C)O,KGLRIFLQEFHKGN-UHFFFAOYSA-N,CC(C)(O)Cn1/c(=N/C(=O)c2ccc(-c3cn[nH]c3)s2)[nH]c2cc(CN)ccc21,464.55,2.74,7,3.406,ok,0,1,0.1743,0.1239,56d,YL5084,0.8135,56d,O=C(N=c1[nH]c2ccccc2[nH]1)c1ccc(-c2cn[nH]c2)s1,,1,0.1288,0.1239,0.6993,0.1212,0.1062,0.6993,0.1230,0.1132,0.7081,0.1743,0.1038,0.8135,novel,novel,
CHEMBL4110096_ACR0,CHEMBL4110096,chembl,C=CC(=O)N(C)[C@@H]1CCCN(c2cccc(-c3n[nH]c4cnc(-c5cnn(CC)c5)cc34)n2)C1,AWKUHUPWBCYKQS-GOSISDBHSA-N,CCn1cc(-c2cc3c(-c4cccc(N5CCC[C@@H](NC)C5)n4)n[nH]c3cn2)cn1,456.55,3.52,6,3.536,ok,0,1,0.2047,0.1852,YL2056,YL2056,0.8135,YL5084,c1cc(-c2n[nH]c3cnc(-c4cn[nH]c4)cc23)nc(N2CCCCC2)c1,,1,0.1756,0.1504,0.8135,0.2047,0.1852,0.8135,0.1736,0.1415,0.7105,0.1770,0.1321,0.6401,novel,novel,
CHEMBL3905269_ACR0,CHEMBL3905269,chembl,C=CC(=O)N(C)[C@H]1CCCN(c2cccc(-c3n[nH]c4cnc(-c5cnn(CC)c5)cc34)n2)C1,AWKUHUPWBCYKQS-SFHVURJKSA-N,CCn1cc(-c2cc3c(-c4cccc(N5CCC[C@H](NC)C5)n4)n[nH]c3cn2)cn1,456.55,3.52,6,3.536,ok,0,1,0.2047,0.1852,YL2056,YL2056,0.8135,YL5084,c1cc(-c2n[nH]c3cnc(-c4cn[nH]c4)cc23)nc(N2CCCCC2)c1,,1,0.1756,0.1504,0.8135,0.2047,0.1852,0.8135,0.1736,0.1415,0.7105,0.1770,0.1321,0.6401,novel,novel,
CHEMBL3913945_ACR0,CHEMBL3913945,chembl,C=CC(=O)NCC1CN(c2cccc(-n3ncc4cnc(-c5cnn(C)c5)cc43)n2)C1,YGQFVHZJKAGSNH-UHFFFAOYSA-N,Cn1cc(-c2cc3c(cn2)cnn3-c2cccc(N3CC(CN)C3)n2)cn1,414.47,1.95,6,3.054,ok,0,1,0.2396,0.1717,56d,YL5084,0.8133,YL5084,c1cc(N2CCC2)nc(-n2ncc3cnc(-c4cn[nH]c4)cc32)c1,,1,0.1966,0.1717,0.8133,0.1983,0.1633,0.8133,0.1963,0.1505,0.6859,0.2396,0.1522,0.5952,novel,novel,
CHEMBL3926614_ACR0,CHEMBL3926614,chembl,C=CC(=O)NCC1CN(c2cccc(-n3ncc4cnc(-c5cnn(CC(F)(F)F)c5)cc43)n2)C1,HUYHHIYFIMCPSR-UHFFFAOYSA-N,NCC1CN(c2cccc(-n3ncc4cnc(-c5cnn(CC(F)(F)F)c5)cc43)n2)C1,482.47,2.98,7,3.238,ok,0,1,0.2255,0.1650,56d,YL2056,0.8133,YL5084,c1cc(N2CCC2)nc(-n2ncc3cnc(-c4cn[nH]c4)cc32)c1,,1,0.1774,0.1509,0.8133,0.1885,0.1650,0.8133,0.1754,0.1300,0.6859,0.2255,0.1429,0.5952,novel,novel,
CHEMBL477308_ACR0,CHEMBL477308,chembl,C=CC(=O)N[C@@H](Cc1cnc[nH]1)C(=O)Nc1ccc(OCc2ccccc2)cc1,KMILFSHTCUSODV-FQEVSTJZSA-N,N[C@@H](Cc1cnc[nH]1)C(=O)Nc1ccc(OCc2ccccc2)cc1,390.44,2.84,9,2.632,ok,0,1,0.2174,0.1818,56d,JNK-IN-8,0.8133,56d,O=C(CCc1cnc[nH]1)Nc1ccc(OCc2ccccc2)cc1,,0,0.1875,0.1414,0.6361,0.1786,0.1327,0.6361,0.1863,0.1818,0.7533,0.2174,0.1705,0.8133,novel,novel,
CHEMBL1398968_ACR0,CHEMBL1398968,chembl,C=CC(=O)Nn1c(SCC(=O)Nc2cc(S(C)(=O)=O)ccc2Cl)nnc1-c1cccs1,AYEWGSZUIBOMRD-UHFFFAOYSA-N,CS(=O)(=O)c1ccc(Cl)c(NC(=O)CSc2nnc(-c3cccs3)n2N)c1,498.01,3.05,8,2.771,ok,0,1,0.1961,0.1633,56d,JNK-IN-8,0.8133,JNK-IN-8,O=C(CSc1nnc(-c2cccs2)[nH]1)Nc1ccccc1,,0,0.1260,0.1182,0.7598,0.1360,0.1101,0.7598,0.1491,0.1633,0.8133,0.1961,0.1531,0.7489,novel,novel,
XARC000000231514_ACR0,XARC000000231514,taosu,C=CC(=O)[N+]1=C2c3ccccc3-n3c(nn(CC(=O)NCc4ccc(OC)cc4)c3=O)N2CCC1,ONOJMRYGFIBWBD-UHFFFAOYSA-O,COc1ccc(CNC(=O)Cn2nc3n(c2=O)-c2ccccc2C2=[NH+]CCCN23)cc1,473.51,1.05,6,3.233,ok,0,1,0.1455,0.1376,56d,YL2056,0.8133,YL5084,O=C(Cn1nc2n(c1=O)-c1ccccc1C1=[NH+]CCCN12)NCc1ccccc1,,0,0.1308,0.1351,0.8133,0.1406,0.1376,0.8133,0.0976,0.1038,0.7478,0.1455,0.1262,0.6636,novel,novel,
CHEMBL407957_ACR0,CHEMBL407957,chembl,C=CC(=O)N[C@@H](Cc1c(C)cc(O)cc1C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)NCc1ncc[nH]1,OQXWOZPNAHAAMR-ZEQRLZLVSA-N,Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N1Cc2ccccc2C[C@H]1C(=O)NCc1ncc[nH]1,501.59,2.22,8,3.637,ok,0,1,0.1743,0.1553,56d,JNK-IN-8,0.8133,56d,O=C(NCc1ncc[nH]1)[C@@H]1Cc2ccccc2CN1C(=O)CCc1ccccc1,,0,0.1641,0.1532,0.6508,0.1654,0.1455,0.6508,0.1709,0.1553,0.7247,0.1743,0.1238,0.8133,novel,novel,
CHEMBL3634759_ACR0,CHEMBL3634759,chembl,C=CC(=O)N[C@@H]1CCCN(c2cccc(-c3n[nH]c4cnc(-c5cnn(C)c5)cc34)c2)C1,VJKBVWDWVVKVGQ-GOSISDBHSA-N,Cn1cc(-c2cc3c(-c4cccc(N5CCC[C@@H](N)C5)c4)n[nH]c3cn2)cn1,427.51,3.30,5,3.289,ok,0,1,0.2353,0.1765,56d,YL2056,0.8130,YL5084,c1cc(-c2n[nH]c3cnc(-c4cn[nH]c4)cc23)cc(N2CCCCC2)c1,,1,0.1760,0.1619,0.8130,0.2066,0.1765,0.8130,0.1739,0.1649,0.7245,0.2353,0.1667,0.7058,novel,novel,
XARC000004766402_ACR0,XARC000004766402,taosu,C=CC(=O)N1CCCC1=NS(=O)(=O)c1cccc(NC(=O)CSc2nnc(CC)[nH]2)c1,RQLLYEQKMWBMKP-UHFFFAOYSA-N,CCc1nnc(SCC(=O)Nc2cccc(S(=O)(=O)N=C3CCCN3)c2)[nH]1,462.56,1.99,8,3.216,ok,0,1,0.2136,0.1633,56d,56d,0.8129,JNK-IN-8,O=C(CSc1nnc[nH]1)Nc1cccc(S(=O)(=O)N=C2CCCN2)c1,,0,0.1231,0.1071,0.7744,0.1328,0.0991,0.7744,0.1552,0.1616,0.8129,0.2136,0.1633,0.7872,novel,novel,
CHEMBL4079003_ACR0,CHEMBL4079003,chembl,C=CC(=O)N(C)Cc1cc(Oc2ccc3c(ccn3C(=O)Nc3cc(C(F)(F)F)[nH]n3)c2)ncn1,UTWHPISSOBVCDN-UHFFFAOYSA-N,CNCc1cc(Oc2ccc3c(ccn3C(=O)Nc3cc(C(F)(F)F)[nH]n3)c2)ncn1,485.43,4.19,6,3.218,ok,0,1,0.1473,0.1339,YL2056,YL5084,0.8129,YL5084,O=C(Nc1cc[nH]n1)n1ccc2cc(Oc3ccncn3)ccc21,,0,0.1462,0.1339,0.8129,0.1473,0.1161,0.8129,0.1417,0.1238,0.7933,0.1429,0.1143,0.7239,novel,novel,
CHEMBL3977619_ACR0,CHEMBL3977619,chembl,C=CC(=O)NC1CCN(c2cncc(-c3cc4c(-c5cnn(C)c5)n[nH]c4cn3)n2)CC1,ROCSTDLKPCTKOG-UHFFFAOYSA-N,Cn1cc(-c2n[nH]c3cnc(-c4cncc(N5CCC(N)CC5)n4)cc23)cn1,429.49,2.09,5,3.071,ok,0,1,0.1980,0.1500,56d,YL2056,0.8128,YL5084,c1n[nH]cc1-c1n[nH]c2cnc(-c3cncc(N4CCCCC4)n3)cc12,,1,0.1545,0.1359,0.8128,0.1949,0.1500,0.8128,0.1607,0.1368,0.7494,0.1980,0.1146,0.6881,novel,novel,
CHEMBL4173328_ACR0,CHEMBL4173328,chembl,C=CC(=O)NC(=N)c1ccc2nc(-c3ccc(-c4ccc(C(=N)N)o4)o3)[nH]c2c1,DWGJUQMFDMJZLU-UHFFFAOYSA-N,N=C(N)c1ccc2nc(-c3ccc(-c4ccc(C(=N)N)o4)o3)[nH]c2c1,388.39,2.99,5,3.290,ok,0,1,0.1935,0.1176,56d,56d,0.8128,56d,c1coc(-c2ccc(-c3nc4ccccc4[nH]3)o2)c1,,1,0.1186,0.0938,0.6957,0.1197,0.0957,0.6957,0.1321,0.1034,0.7883,0.1935,0.1176,0.8128,novel,novel,
CHEMBL1377048_ACR0,CHEMBL1377048,chembl,C=CC(=O)NNC(=O)c1cc(-c2ccc(O)cc2)nc2ccc(Br)cc12,ZXYQUPXCBRCTAO-UHFFFAOYSA-N,NNC(=O)c1cc(-c2ccc(O)cc2)nc2ccc(Br)cc12,412.24,3.32,3,2.309,ok,0,1,0.2118,0.1707,56d,JNK-IN-8,0.8127,56d,c1ccc(-c2ccc3ccccc3n2)cc1,,2,0.1589,0.1667,0.6625,0.1495,0.1573,0.6625,0.1667,0.1707,0.6812,0.2118,0.1585,0.8127,novel,novel,
CHEMBL3656512_ACR0,CHEMBL3656512,chembl,C=CC(=O)NC1=N[C@@H](CCc2ccc(Nc3cnc(C#N)cn3)cc2)CO1,ZMWFAEXZFSVMDY-HNNXBMFYSA-N,N#Cc1cnc(Nc2ccc(CC[C@H]3COC(N)=N3)cc2)cn1,362.39,2.08,6,3.511,ok,0,1,0.1979,0.1444,56d,JNK-IN-8,0.8127,JNK-IN-8,C1=N[C@@H](CCc2ccc(Nc3cnccn3)cc2)CO1,,1,0.1525,0.1089,0.7390,0.1538,0.1111,0.7390,0.1810,0.1444,0.8127,0.1979,0.1087,0.6494,novel,novel,
CHEMBL3656504_ACR0,CHEMBL3656504,chembl,C=CC(=O)NC1=N[C@@H](CCc2ccc(Nc3cncc(C#N)n3)cc2)CO1,ZPTUWQPKEWTDDI-HNNXBMFYSA-N,N#Cc1cncc(Nc2ccc(CC[C@H]3COC(N)=N3)cc2)n1,362.39,2.08,6,3.565,ok,0,1,0.2083,0.1556,56d,JNK-IN-8,0.8127,JNK-IN-8,C1=N[C@@H](CCc2ccc(Nc3cnccn3)cc2)CO1,,1,0.1513,0.1078,0.7390,0.1525,0.1100,0.7390,0.1905,0.1556,0.8127,0.2083,0.1196,0.6494,novel,novel,
CHEMBL597370_ACR0,CHEMBL597370,chembl,C=CC(=O)NC(=N)c1cc2c(OC(CNC(=O)Oc3ccccc3)c3ccccc3)cccc2s1,APWGIZLCVWEACT-UHFFFAOYSA-N,N=C(N)c1cc2c(OC(CNC(=O)Oc3ccccc3)c3ccccc3)cccc2s1,485.57,5.44,8,3.296,ok,0,1,0.1919,0.1505,56d,56d,0.8127,56d,O=C(NCC(Oc1cccc2sccc12)c1ccccc1)Oc1ccccc1,,0,0.1032,0.1038,0.6645,0.1040,0.1058,0.6645,0.1140,0.1134,0.7263,0.1919,0.1505,0.8127,novel,novel,
XARC000005315747_ACR0,XARC000005315747,taosu,C=CC(=O)N(Cc1ccc(F)cc1)C1=NN=C(c2ccc3c(c2)NC(=O)C(C)O3)CS1,GYBAWKFJJLJEEQ-UHFFFAOYSA-N,CC1Oc2ccc(C3=NN=C(NCc4ccc(F)cc4)SC3)cc2NC1=O,438.48,3.57,4,3.548,ok,0,1,0.1250,0.1101,YL5084,YL5084,0.8125,YL5084,O=C1COc2ccc(C3=NN=C(NCc4ccccc4)SC3)cc2N1,,0,0.1250,0.1101,0.8125,0.1172,0.0917,0.8125,0.1186,0.0980,0.6825,0.1081,0.0673,0.6609,novel,novel,
CHEMBL92406_ACR0,CHEMBL92406,chembl,C=CC(=O)NC(=N)c1cccc(CN2CC[C@H](NS(=O)(=O)c3ccc4ncccc4c3)C2=O)c1,SGGHDHYSKXBSEY-NRFANRHFSA-N,N=C(N)c1cccc(CN2CC[C@H](NS(=O)(=O)c3ccc4ncccc4c3)C2=O)c1,477.55,1.94,7,3.330,ok,0,1,0.2212,0.1717,56d,56d,0.8124,56d,O=C1[C@@H](NS(=O)(=O)c2ccc3ncccc3c2)CCN1Cc1ccccc1,,2,0.1562,0.1455,0.7432,0.1760,0.1698,0.7432,0.1826,0.1700,0.7974,0.2212,0.1717,0.8124,novel,novel,
CHEMBL93741_ACR0,CHEMBL93741,chembl,C=CC(=O)NC(=N)c1cccc(CN2CC[C@H](NS(=O)(=O)c3ccc4cccnc4c3)C2=O)c1,SDCOQBNFYICVHZ-FQEVSTJZSA-N,N=C(N)c1cccc(CN2CC[C@H](NS(=O)(=O)c3ccc4cccnc4c3)C2=O)c1,477.55,1.94,7,3.348,ok,0,1,0.2212,0.1717,56d,56d,0.8124,56d,O=C1[C@@H](NS(=O)(=O)c2ccc3cccnc3c2)CCN1Cc1ccccc1,,2,0.1473,0.1455,0.7432,0.1667,0.1698,0.7432,0.1724,0.1700,0.7974,0.2212,0.1717,0.8124,novel,novel,
CHEMBL85757_ACR0,CHEMBL85757,chembl,C=CC(=O)NC(=N)c1cccc(CN2CC[C@H](NS(=O)(=O)c3cc4ncccc4s3)C2=O)c1,KDMCWATXVQQPIE-INIZCTEOSA-N,N=C(N)c1cccc(CN2CC[C@H](NS(=O)(=O)c3cc4ncccc4s3)C2=O)c1,483.58,2.00,7,3.524,ok,0,1,0.1963,0.1792,56d,YL2056,0.8124,56d,O=C1[C@@H](NS(=O)(=O)c2cc3ncccc3s2)CCN1Cc1ccccc1,,1,0.1462,0.1441,0.7432,0.1746,0.1792,0.7432,0.1709,0.1683,0.7974,0.1963,0.1471,0.8124,novel,novel,
CHEMBL328721_ACR0,CHEMBL328721,chembl,C=CC(=O)NC(=N)c1cccc(CN2CC[C@H](NS(=O)(=O)c3cc4cccnc4s3)C2=O)c1,BXCOMSYSVKZAQU-KRWDZBQOSA-N,N=C(N)c1cccc(CN2CC[C@H](NS(=O)(=O)c3cc4cccnc4s3)C2=O)c1,483.58,2.00,7,3.602,ok,0,1,0.2190,0.1792,56d,YL2056,0.8124,56d,O=C1[C@@H](NS(=O)(=O)c2cc3cccnc3s2)CCN1Cc1ccccc1,,1,0.1462,0.1441,0.7432,0.1746,0.1792,0.7432,0.1709,0.1683,0.7974,0.2190,0.1700,0.8124,novel,novel,
