id,parent_id,parent_source,smiles,inchikey,core_smiles,mw,clogp,rb,sa,reactivity_bucket,pains_flag,n_acrylamide,max_tc_full,max_tc_core,nearest_anchor_full,nearest_anchor_core,erg_max,nearest_erg,murcko,same_scaffold_as,hinge_hits,tc_full_YL5084,tc_core_YL5084,erg_YL5084,tc_full_YL2056,tc_core_YL2056,erg_YL2056,tc_full_JNK-IN-8,tc_core_JNK-IN-8,erg_JNK-IN-8,tc_full_56d,tc_core_56d,erg_56d,track,subtrack,discard_reason
CHEMBL3338417_ACR0,CHEMBL3338417,chembl,C=CC(=O)N(c1nccc(-c2cccnc2)n1)[C@H]1CCc2ccc(C(=O)NO)cc2C1,CIASLDORNKKNHE-IBGZPJMESA-N,O=C(NO)c1ccc2c(c1)C[C@@H](Nc1nccc(-c3cccnc3)n1)CC2,415.45,2.73,5,3.348,watch,0,1,0.3061,0.3924,JNK-IN-8,JNK-IN-8,0.7223,YL5084,c1cncc(-c2ccnc(N[C@H]3CCc4ccccc4C3)n2)c1,,1,0.2174,0.2935,0.7223,0.2087,0.3295,0.7223,0.3061,0.3924,0.6910,0.1900,0.1596,0.6694,pan,pan_jnkin8,
CHEMBL3357482_ACR0,CHEMBL3357482,chembl,C=CC(=O)N(c1nccc(-c2cccnc2)n1)C1CCc2ccc(C(=O)NO)cc2C1,CIASLDORNKKNHE-UHFFFAOYSA-N,O=C(NO)c1ccc2c(c1)CC(Nc1nccc(-c3cccnc3)n1)CC2,415.45,2.73,5,3.348,watch,0,1,0.3061,0.3924,JNK-IN-8,JNK-IN-8,0.7223,YL5084,c1cncc(-c2ccnc(NC3CCc4ccccc4C3)n2)c1,,1,0.2174,0.2935,0.7223,0.2087,0.3295,0.7223,0.3061,0.3924,0.6910,0.1900,0.1596,0.6694,pan,pan_jnkin8,
CHEMBL3338418_ACR0,CHEMBL3338418,chembl,C=CC(=O)N(c1nccc(-c2cccnc2)n1)[C@@H]1CCc2ccc(C(=O)NO)cc2C1,CIASLDORNKKNHE-LJQANCHMSA-N,O=C(NO)c1ccc2c(c1)C[C@H](Nc1nccc(-c3cccnc3)n1)CC2,415.45,2.73,5,3.348,watch,0,1,0.3061,0.3924,JNK-IN-8,JNK-IN-8,0.7223,YL5084,c1cncc(-c2ccnc(N[C@@H]3CCc4ccccc4C3)n2)c1,,1,0.2174,0.2935,0.7223,0.2087,0.3295,0.7223,0.3061,0.3924,0.6910,0.1900,0.1596,0.6694,pan,pan_jnkin8,
CHEMBL3431030_ACR0,CHEMBL3431030,chembl,C=CC(=O)N(c1cccc(C#N)c1)c1nccc(-c2ccc(NC(C)=O)cc2)n1,IBAMEDLYUKCBQH-UHFFFAOYSA-N,CC(=O)Nc1ccc(-c2ccnc(Nc3cccc(C#N)c3)n2)cc1,383.41,3.82,5,2.586,watch,0,1,0.2708,0.3919,JNK-IN-8,JNK-IN-8,0.7277,YL5084,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,,0,0.2182,0.2174,0.7277,0.2091,0.2088,0.7277,0.2708,0.3919,0.7242,0.1895,0.1724,0.6593,pan,pan_jnkin8,
CHEMBL3091466_ACR0,CHEMBL3091466,chembl,C=CC(=O)N(c1ccc(C(=O)Nc2c(C)cccc2C)cc1)c1ncc(C)c(-c2ccncc2)n1,PDQDTTZKEMMUEY-UHFFFAOYSA-N,Cc1cnc(Nc2ccc(C(=O)Nc3c(C)cccc3C)cc2)nc1-c1ccncc1,463.54,5.57,6,2.671,watch,0,1,0.2708,0.3919,JNK-IN-8,JNK-IN-8,0.7591,JNK-IN-8,O=C(Nc1ccccc1)c1ccc(Nc2nccc(-c3ccncc3)n2)cc1,,1,0.2072,0.2043,0.7043,0.1982,0.1957,0.7043,0.2708,0.3919,0.7591,0.2151,0.2000,0.6553,pan,pan_jnkin8,
CHEMBL4102743_ACR0,CHEMBL4102743,chembl,C=CC(=O)N(c1cccc(C(N)=O)c1)c1nccc(-c2cc(C)cs2)n1,PYXKYZAFFVPSAX-UHFFFAOYSA-N,Cc1csc(-c2ccnc(Nc3cccc(C(N)=O)c3)n2)c1,364.43,3.46,5,2.857,watch,0,1,0.2371,0.3919,JNK-IN-8,JNK-IN-8,0.6772,JNK-IN-8,c1ccc(Nc2nccc(-c3cccs3)n2)cc1,,0,0.1786,0.2444,0.6700,0.1696,0.2360,0.6700,0.2371,0.3919,0.6772,0.1935,0.2143,0.5962,pan,pan_jnkin8,
CHEMBL255617_ACR0,CHEMBL255617,chembl,C=CC(=O)Nc1cc(Nc2nccc(-c3ccc(C(=O)O)cc3)n2)ccn1,OGUCYGCUZXGWML-UHFFFAOYSA-N,Nc1cc(Nc2nccc(-c3ccc(C(=O)O)cc3)n2)ccn1,361.36,3.10,6,2.355,watch,0,1,0.3294,0.3913,JNK-IN-8,JNK-IN-8,0.8322,JNK-IN-8,c1ccc(-c2ccnc(Nc3ccncc3)n2)cc1,,1,0.2500,0.2805,0.7338,0.2525,0.2875,0.7338,0.3294,0.3913,0.8322,0.2530,0.1728,0.6926,pan,pan_jnkin8,
CHEMBL255617_ACR1,CHEMBL255617,chembl,C=CC(=O)N(c1ccnc(N)c1)c1nccc(-c2ccc(C(=O)O)cc2)n1,VEVKJJZASQUFKR-UHFFFAOYSA-N,Nc1cc(Nc2nccc(-c3ccc(C(=O)O)cc3)n2)ccn1,361.36,2.67,5,2.725,watch,0,1,0.2151,0.3913,JNK-IN-8,JNK-IN-8,0.7936,JNK-IN-8,c1ccc(-c2ccnc(Nc3ccncc3)n2)cc1,,1,0.1905,0.2805,0.7812,0.1810,0.2875,0.7812,0.2151,0.3913,0.7936,0.1556,0.1728,0.6248,pan,pan_jnkin8,
CHEMBL3650703_ACR0,CHEMBL3650703,chembl,C=CC(=O)N(c1nccc(-c2ccc(N3CCCC3)c(C#N)c2)n1)c1ccc(C(N)=O)cc1C,BVJQDVKJHTXUEI-UHFFFAOYSA-N,Cc1cc(C(N)=O)ccc1Nc1nccc(-c2ccc(N3CCCC3)c(C#N)c2)n1,452.52,3.87,6,2.852,watch,0,1,0.2150,0.3902,JNK-IN-8,JNK-IN-8,0.7361,YL5084,c1ccc(Nc2nccc(-c3ccc(N4CCCC4)cc3)n2)cc1,,0,0.1933,0.2551,0.7361,0.1949,0.2604,0.7361,0.2150,0.3902,0.6875,0.1524,0.1531,0.5761,pan,pan_jnkin8,
CHEMBL2208024_ACR0,CHEMBL2208024,chembl,C=CC(=O)N(c1cccc(N2CCCCC2)c1)c1nccc(-c2ccc(NC(C)=O)cc2)n1,WRIUXVLJFJDSBH-UHFFFAOYSA-N,CC(=O)Nc1ccc(-c2ccnc(Nc3cccc(N4CCCCC4)c3)n2)cc1,441.54,4.94,6,2.586,watch,0,1,0.2600,0.3896,JNK-IN-8,JNK-IN-8,0.7700,YL5084,c1ccc(-c2ccnc(Nc3cccc(N4CCCCC4)c3)n2)cc1,,0,0.2321,0.2340,0.7700,0.2342,0.2391,0.7700,0.2600,0.3896,0.7324,0.2188,0.2326,0.6471,pan,pan_jnkin8,
XARC000006932850_ACR0,XARC000006932850,taosu,C=CC(=O)N(c1cccnc1)c1cccc(-c2nc3cc(NC(=O)c4cccnc4)ccc3o2)c1,OYIIVTXYFSVVML-UHFFFAOYSA-N,O=C(Nc1ccc2oc(-c3cccc(Nc4cccnc4)c3)nc2c1)c1cccnc1,461.48,5.39,6,2.652,watch,0,1,0.3368,0.3896,JNK-IN-8,JNK-IN-8,0.7495,56d,O=C(Nc1ccc2oc(-c3cccc(Nc4cccnc4)c3)nc2c1)c1cccnc1,,1,0.1583,0.1373,0.7109,0.1597,0.1400,0.7109,0.3368,0.3896,0.7138,0.2688,0.2619,0.7495,pan,pan_jnkin8,
CHEMBL3824334_ACR0,CHEMBL3824334,chembl,C=CC(=O)N(c1cccc(C(C)=O)c1)c1cc(C)nc(-c2cccnc2)n1,UWJNDMWUELEPDT-UHFFFAOYSA-N,CC(=O)c1cccc(Nc2cc(C)nc(-c3cccnc3)n2)c1,358.40,3.90,5,2.648,watch,0,1,0.3295,0.3889,JNK-IN-8,JNK-IN-8,0.7039,YL5084,c1ccc(Nc2ccnc(-c3cccnc3)n2)cc1,,1,0.1518,0.1596,0.7039,0.1532,0.1505,0.7039,0.3295,0.3889,0.6355,0.2135,0.2222,0.5361,pan,pan_jnkin8,
CHEMBL1543229_ACR0,CHEMBL1543229,chembl,C=CC(=O)Nc1c(C(=O)Nc2ccc(OC)c(OC)c2)sc2nc(-c3cccnc3)ccc12,ISEIIFOFFUXZDE-UHFFFAOYSA-N,COc1ccc(NC(=O)c2sc3nc(-c4cccnc4)ccc3c2N)cc1OC,460.52,4.75,7,2.531,watch,0,1,0.3196,0.3875,JNK-IN-8,JNK-IN-8,0.7829,56d,O=C(Nc1ccccc1)c1cc2ccc(-c3cccnc3)nc2s1,,1,0.1667,0.1650,0.7301,0.1681,0.1569,0.7301,0.3196,0.3875,0.7680,0.2660,0.2222,0.7829,pan,pan_jnkin8,
CHEMBL4103299_ACR0,CHEMBL4103299,chembl,C=CC(=O)Nc1ncc(C(=O)Nc2cc(NC(=O)c3cccc(C(F)(F)F)c3)ccc2C)cn1,YHNQWJPNTVEFMO-UHFFFAOYSA-N,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1NC(=O)c1cnc(N)nc1,469.42,4.43,6,2.394,watch,0,1,0.3494,0.3867,56d,JNK-IN-8,0.7860,JNK-IN-8,O=C(Nc1cccc(NC(=O)c2cncnc2)c1)c1ccccc1,,0,0.1565,0.1414,0.6329,0.1579,0.1327,0.6329,0.3297,0.3867,0.7860,0.3494,0.3038,0.7232,pan,pan_jnkin8,
CHEMBL245549_ACR0,CHEMBL245549,chembl,C=CC(=O)N(c1cc(NC(=O)c2cccc(C(F)(F)F)c2)ccc1C)c1ncccc1-c1ccncn1,RIZCQGDUGJTVQX-UHFFFAOYSA-N,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1Nc1ncccc1-c1ccncn1,503.48,5.97,6,2.852,watch,0,1,0.3267,0.3855,JNK-IN-8,JNK-IN-8,0.7819,JNK-IN-8,O=C(Nc1cccc(Nc2ncccc2-c2ccncn2)c1)c1ccccc1,,1,0.1587,0.1481,0.7802,0.1600,0.1509,0.7802,0.3267,0.3855,0.7819,0.2376,0.2258,0.6902,pan,pan_jnkin8,
XARC000004648770_ACR0,XARC000004648770,taosu,C=CC(=O)Nc1nc(C2CC2)ncc1C(=O)Nc1cccc(-c2ccnc(C)n2)c1,XFYNKVONPZZYJH-UHFFFAOYSA-N,Cc1nccc(-c2cccc(NC(=O)c3cnc(C4CC4)nc3N)c2)n1,400.44,3.50,6,2.637,watch,0,1,0.3263,0.3846,JNK-IN-8,JNK-IN-8,0.7632,JNK-IN-8,O=C(Nc1cccc(-c2ccncn2)c1)c1cnc(C2CC2)nc1,,1,0.2105,0.2316,0.7389,0.2232,0.2366,0.7389,0.3263,0.3846,0.7632,0.2857,0.2442,0.7363,pan,pan_jnkin8,
CHEMBL2376500_ACR0,CHEMBL2376500,chembl,C=CC(=O)N(c1cccc(CCN2CCOCC2)c1)c1nccc(-c2cccnc2)n1,QRQLUZUGSIHWQJ-UHFFFAOYSA-N,c1cc(CCN2CCOCC2)cc(Nc2nccc(-c3cccnc3)n2)c1,415.50,3.26,7,2.700,watch,0,1,0.2929,0.3846,JNK-IN-8,JNK-IN-8,0.6712,YL5084,c1cc(CCN2CCOCC2)cc(Nc2nccc(-c3cccnc3)n2)c1,,1,0.1864,0.2062,0.6712,0.1880,0.2234,0.6712,0.2929,0.3846,0.6036,0.1667,0.1505,0.4512,pan,pan_jnkin8,
XARC000003816344_ACR0,XARC000003816344,taosu,C=CC(=O)N(c1cccc(C(=O)Nc2ccc(N3CCSCC3)c(C)c2)c1)c1cnccn1,LEHVFEKZKQKVCK-UHFFFAOYSA-N,Cc1cc(NC(=O)c2cccc(Nc3cnccn3)c2)ccc1N1CCSCC1,459.58,4.44,6,2.792,watch,1,1,0.3505,0.3827,JNK-IN-8,JNK-IN-8,0.6776,YL5084,O=C(Nc1ccc(N2CCSCC2)cc1)c1cccc(Nc2cnccn2)c1,,0,0.1721,0.1415,0.6776,0.1833,0.1442,0.6776,0.3505,0.3827,0.6295,0.2842,0.2759,0.5697,pan,pan_jnkin8,
CHEMBL3694334_ACR0,CHEMBL3694334,chembl,C=CC(=O)N(c1nccc(-c2cccnc2)n1)C1COc2ccc(C(=O)NO)cc2C1,MKKSZVWIYUABKM-UHFFFAOYSA-N,O=C(NO)c1ccc2c(c1)CC(Nc1nccc(-c3cccnc3)n1)CO2,417.43,2.18,5,3.380,watch,0,1,0.3000,0.3827,JNK-IN-8,JNK-IN-8,0.7716,YL5084,c1cncc(-c2ccnc(NC3COc4ccccc4C3)n2)c1,,1,0.2034,0.2737,0.7716,0.1949,0.3077,0.7716,0.3000,0.3827,0.7300,0.1863,0.1562,0.6848,pan,pan_jnkin8,
CHEMBL1528491_ACR0,CHEMBL1528491,chembl,C=CC(=O)Nc1ccc(S(=O)(=O)c2ccc(NC(=O)c3cccnc3)cc2)cc1,PUFFTWJBXQSQPR-UHFFFAOYSA-N,Nc1ccc(S(=O)(=O)c2ccc(NC(=O)c3cccnc3)cc2)cc1,407.45,3.29,6,2.075,watch,0,1,0.3378,0.3824,56d,JNK-IN-8,0.7778,JNK-IN-8,O=C(Nc1ccc(S(=O)(=O)c2ccccc2)cc1)c1cccnc1,,1,0.1765,0.1839,0.6727,0.1782,0.1882,0.6727,0.3171,0.3824,0.7778,0.3378,0.2740,0.7659,pan,pan_jnkin8,
CHEMBL255633_ACR0,CHEMBL255633,chembl,C=CC(=O)N(c1ccccc1)c1nccc(-c2ccc(C(=O)NO)cc2)n1,VPHAVDFCVSVUKC-UHFFFAOYSA-N,O=C(NO)c1ccc(-c2ccnc(Nc3ccccc3)n2)cc1,360.37,3.11,5,2.474,watch,0,1,0.2444,0.3824,JNK-IN-8,JNK-IN-8,0.7555,JNK-IN-8,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,,0,0.2277,0.2875,0.7371,0.2178,0.2949,0.7371,0.2444,0.3824,0.7555,0.1977,0.1923,0.6969,pan,pan_jnkin8,
CHEMBL90583_ACR0,CHEMBL90583,chembl,C=CC(=O)N(c1ccc(NC(C)=O)cc1)c1nccc(-c2ccccn2)n1,FRFREHKOFCSNSN-UHFFFAOYSA-N,CC(=O)Nc1ccc(Nc2nccc(-c3ccccn3)n2)cc1,359.39,3.35,5,2.533,watch,0,1,0.2527,0.3824,JNK-IN-8,JNK-IN-8,0.7367,JNK-IN-8,c1ccc(Nc2nccc(-c3ccccn3)n2)cc1,,1,0.2353,0.2410,0.7116,0.2255,0.2317,0.7116,0.2527,0.3824,0.7367,0.2069,0.1772,0.6100,pan,pan_jnkin8,
CHEMBL3087664_ACR0,CHEMBL3087664,chembl,C=CC(=O)Nc1cccc2c(-c3cccc(NC(=O)c4ccc(C)c(C)c4)c3)ccnc12,XKMYTJQLUIDOOR-UHFFFAOYSA-N,Cc1ccc(C(=O)Nc2cccc(-c3ccnc4c(N)cccc34)c2)cc1C,421.50,5.90,5,2.230,watch,0,1,0.3780,0.3816,56d,JNK-IN-8,0.8358,56d,O=C(Nc1cccc(-c2ccnc3ccccc23)c1)c1ccccc1,,2,0.1858,0.2000,0.6646,0.1875,0.1915,0.6646,0.3407,0.3816,0.7756,0.3780,0.3000,0.8358,pan,pan_jnkin8,
CHEMBL4128625_ACR0,CHEMBL4128625,chembl,C=CC(=O)N(c1nccc(-c2ccc(C(N)=O)cc2)n1)c1cc(-c2ccccc2)ccc1OC,LAZOLJGLKUPZTF-UHFFFAOYSA-N,COc1ccc(-c2ccccc2)cc1Nc1nccc(-c2ccc(C(N)=O)cc2)n1,450.50,4.77,7,2.535,watch,0,1,0.2323,0.3816,JNK-IN-8,JNK-IN-8,0.7904,YL5084,c1ccc(-c2cccc(Nc3nccc(-c4ccccc4)n3)c2)cc1,,0,0.2294,0.3103,0.7904,0.2202,0.3023,0.7904,0.2323,0.3816,0.7292,0.1649,0.1685,0.7014,pan,pan_jnkin8,
CHEMBL3823199_ACR0,CHEMBL3823199,chembl,C=CC(=O)N(c1cccc(C(=O)OCC)c1)c1ccnc(-c2cccnc2)n1,MQLSWTHULOQIMW-UHFFFAOYSA-N,CCOC(=O)c1cccc(Nc2ccnc(-c3cccnc3)n2)c1,374.40,3.57,6,2.580,watch,0,1,0.3370,0.3816,JNK-IN-8,JNK-IN-8,0.6877,YL5084,c1ccc(Nc2ccnc(-c3cccnc3)n2)cc1,,1,0.1739,0.1753,0.6877,0.1754,0.1667,0.6877,0.3370,0.3816,0.6262,0.1875,0.1954,0.5320,pan,pan_jnkin8,
CHEMBL4102688_ACR0,CHEMBL4102688,chembl,C=CC(=O)N(c1ccc(C(N)=O)cc1)c1nccc(-c2ccc(OC)cc2)n1,UXAKITMKAPTMMU-UHFFFAOYSA-N,COc1ccc(-c2ccnc(Nc3ccc(C(N)=O)cc3)n2)cc1,374.40,3.10,6,2.424,watch,0,1,0.2105,0.3803,JNK-IN-8,JNK-IN-8,0.7285,YL5084,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,,0,0.1869,0.2588,0.7285,0.1776,0.2500,0.7285,0.2105,0.3803,0.7278,0.1398,0.1412,0.6185,pan,pan_jnkin8,
CHEMBL271045_ACR0,CHEMBL271045,chembl,C=CC(=O)N(c1cccc(Cl)c1)c1nccc(-c2ccc(C(=O)O)cc2)n1,PGBMWUGLISCSOO-UHFFFAOYSA-N,O=C(O)c1ccc(-c2ccnc(Nc3cccc(Cl)c3)n2)cc1,379.80,4.35,5,2.458,watch,0,1,0.2366,0.3803,JNK-IN-8,JNK-IN-8,0.7008,YL5084,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,,0,0.1981,0.2588,0.7008,0.1887,0.2651,0.7008,0.2366,0.3803,0.6871,0.1778,0.1829,0.5919,pan,pan_jnkin8,
CHEMBL2208025_ACR0,CHEMBL2208025,chembl,C=CC(=O)N(c1cccc(N2CCOCC2)c1)c1nccc(-c2ccc(NC(C)=O)cc2)n1,SBJCUGLWGLEEQF-UHFFFAOYSA-N,CC(=O)Nc1ccc(-c2ccnc(Nc3cccc(N4CCOCC4)c3)n2)cc1,443.51,3.79,6,2.633,watch,0,1,0.2549,0.3797,JNK-IN-8,JNK-IN-8,0.7510,YL5084,c1ccc(-c2ccnc(Nc3cccc(N4CCOCC4)c3)n2)cc1,,0,0.2281,0.2292,0.7510,0.2301,0.2340,0.7510,0.2549,0.3797,0.7268,0.2143,0.2273,0.6207,pan,pan_jnkin8,
CHEMBL504667_ACR0,CHEMBL504667,chembl,C=CC(=O)N(c1ccc(Cl)cc1)c1nccc(-c2cccc(Cl)c2)n1,YPZRUWNKVNAFAS-UHFFFAOYSA-N,Clc1ccc(Nc2nccc(-c3cccc(Cl)c3)n2)cc1,370.24,5.30,4,2.430,watch,0,1,0.2472,0.3788,JNK-IN-8,JNK-IN-8,0.6147,YL5084,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,,0,0.1827,0.2048,0.6147,0.1731,0.2099,0.6147,0.2472,0.3788,0.5559,0.1724,0.1250,0.4461,pan,pan_jnkin8,
CHEMBL4093611_ACR0,CHEMBL4093611,chembl,C=CC(=O)NCCCC(=O)Nc1cccc(-c2ccnc(NC(C)=O)n2)c1,SBCWCWRSDBSSSC-UHFFFAOYSA-N,CC(=O)Nc1nccc(-c2cccc(NC(=O)CCCN)c2)n1,367.41,2.12,8,2.301,ok,0,1,0.3444,0.3784,JNK-IN-8,JNK-IN-8,0.8156,56d,c1ccc(-c2ccncn2)cc1,,0,0.2430,0.2472,0.6919,0.2453,0.2386,0.6919,0.3444,0.3784,0.8021,0.2584,0.2169,0.8156,pan,pan_jnkin8,
CHEMBL4129843_ACR0,CHEMBL4129843,chembl,C=CC(=O)N(c1nccc(-c2ccc(C(N)=O)cc2)n1)c1cc(-c2ccccc2)ccc1F,NPWPHKAJTCSRSG-UHFFFAOYSA-N,NC(=O)c1ccc(-c2ccnc(Nc3cc(-c4ccccc4)ccc3F)n2)cc1,438.46,4.90,6,2.552,watch,0,1,0.2268,0.3784,JNK-IN-8,JNK-IN-8,0.7454,YL5084,c1ccc(-c2cccc(Nc3nccc(-c4ccccc4)n3)c2)cc1,,0,0.2243,0.3059,0.7454,0.2150,0.3133,0.7454,0.2268,0.3784,0.7069,0.1702,0.1744,0.6998,pan,pan_jnkin8,
CHEMBL90357_ACR0,CHEMBL90357,chembl,C=CC(=O)N(c1cccc(C(=O)OCC)c1)c1nccc(-c2ccccn2)n1,IMOAKZGNKDXDEM-UHFFFAOYSA-N,CCOC(=O)c1cccc(Nc2nccc(-c3ccccn3)n2)c1,374.40,3.57,6,2.577,watch,0,1,0.2526,0.3784,JNK-IN-8,JNK-IN-8,0.6589,YL5084,c1ccc(Nc2nccc(-c3ccccn3)n2)cc1,,1,0.1909,0.2333,0.6589,0.1818,0.2247,0.6589,0.2526,0.3784,0.5873,0.1957,0.2024,0.5040,pan,pan_jnkin8,
CHEMBL517443_ACR0,CHEMBL517443,chembl,C=CC(=O)N(c1nc(-c2ccccc2)c[nH]1)c1cc(NC(=O)c2ccccc2)ccc1C,FNFDYBRVAXTWFS-UHFFFAOYSA-N,Cc1ccc(NC(=O)c2ccccc2)cc1Nc1nc(-c2ccccc2)c[nH]1,422.49,5.49,6,2.642,watch,0,1,0.3152,0.3784,JNK-IN-8,JNK-IN-8,0.7443,JNK-IN-8,O=C(Nc1cccc(Nc2nc(-c3ccccc3)c[nH]2)c1)c1ccccc1,,0,0.1982,0.1935,0.6100,0.2000,0.1848,0.6100,0.3152,0.3784,0.7443,0.2727,0.2625,0.7429,pan,pan_jnkin8,
CHEMBL250322_ACR0,CHEMBL250322,chembl,C=CC(=O)N(c1ccc(C)c(O)c1)c1ccnc(Nc2cccc(C(N)=O)c2)n1,APIGLSWCUSYVKH-UHFFFAOYSA-N,Cc1ccc(Nc2ccnc(Nc3cccc(C(N)=O)c3)n2)cc1O,389.42,3.18,6,2.672,watch,0,1,0.3478,0.3784,JNK-IN-8,JNK-IN-8,0.8453,JNK-IN-8,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,,0,0.1930,0.2065,0.7871,0.1947,0.1978,0.7871,0.3478,0.3784,0.8453,0.2234,0.2024,0.6986,pan,pan_jnkin8,
CHEMBL250322_ACR1,CHEMBL250322,chembl,C=CC(=O)N(c1cccc(C(N)=O)c1)c1nccc(Nc2ccc(C)c(O)c2)n1,DJVJFISIJMLMIM-UHFFFAOYSA-N,Cc1ccc(Nc2ccnc(Nc3cccc(C(N)=O)c3)n2)cc1O,389.42,3.18,6,2.740,watch,0,1,0.2680,0.3784,JNK-IN-8,JNK-IN-8,0.8278,JNK-IN-8,c1ccc(Nc2ccnc(Nc3ccccc3)n2)cc1,,1,0.1842,0.2065,0.7656,0.1754,0.1978,0.7656,0.2680,0.3784,0.8278,0.2000,0.2024,0.7034,pan,pan_jnkin8,
CHEMBL4076836_ACR0,CHEMBL4076836,chembl,C=CC(=O)N[C@@H](CN)C(=O)Nc1cccc(-c2ccnc(NC(C)=O)n2)c1,QRGAKPSGBNGBCR-HNNXBMFYSA-N,CC(=O)Nc1nccc(-c2cccc(NC(=O)[C@@H](N)CN)c2)n1,368.40,0.67,7,2.910,ok,0,1,0.3483,0.3784,JNK-IN-8,JNK-IN-8,0.7363,56d,c1ccc(-c2ccncn2)cc1,,0,0.2453,0.2472,0.6507,0.2476,0.2386,0.6507,0.3483,0.3784,0.7278,0.2614,0.2169,0.7363,pan,pan_jnkin8,
CHEMBL4076836_ACR1,CHEMBL4076836,chembl,C=CC(=O)NC[C@H](N)C(=O)Nc1cccc(-c2ccnc(NC(C)=O)n2)c1,PUGSITJUJOZAKJ-AWEZNQCLSA-N,CC(=O)Nc1nccc(-c2cccc(NC(=O)[C@@H](N)CN)c2)n1,368.40,0.67,7,2.911,ok,0,1,0.3444,0.3784,JNK-IN-8,JNK-IN-8,0.7546,56d,c1ccc(-c2ccncn2)cc1,,0,0.2430,0.2472,0.6522,0.2453,0.2386,0.6522,0.3444,0.3784,0.7382,0.2584,0.2169,0.7546,pan,pan_jnkin8,
CHEMBL257855_ACR0,CHEMBL257855,chembl,C=CC(=O)Nc1ccc(-c2ccc(N)c(NC(=O)c3cccnc3)c2)cc1,MRRVCAZNOIXOLX-UHFFFAOYSA-N,Nc1ccc(-c2ccc(N)c(NC(=O)c3cccnc3)c2)cc1,358.40,3.71,5,2.109,watch,0,1,0.3291,0.3768,56d,JNK-IN-8,0.8111,56d,O=C(Nc1cccc(-c2ccccc2)c1)c1cccnc1,,1,0.1887,0.2093,0.6990,0.1905,0.2143,0.6990,0.3256,0.3768,0.7446,0.3291,0.2703,0.8111,pan,pan_jnkin8,
CHEMBL257855_ACR1,CHEMBL257855,chembl,C=CC(=O)Nc1ccc(-c2ccc(N)cc2)cc1NC(=O)c1cccnc1,ARDFRZJBLOJFOO-UHFFFAOYSA-N,Nc1ccc(-c2ccc(N)c(NC(=O)c3cccnc3)c2)cc1,358.40,3.71,5,2.166,watch,0,1,0.3000,0.3768,56d,JNK-IN-8,0.7629,56d,O=C(Nc1cccc(-c2ccccc2)c1)c1cccnc1,,1,0.1468,0.2093,0.6175,0.1589,0.2143,0.6175,0.2989,0.3768,0.7145,0.3000,0.2703,0.7629,pan,pan_jnkin8,
CHEMBL270008_ACR0,CHEMBL270008,chembl,C=CC(=O)N(c1ccccc1)c1nccc(-c2ccc(C(=O)OC)cc2)n1,STCPOJIPNYQMPY-UHFFFAOYSA-N,COC(=O)c1ccc(-c2ccnc(Nc3ccccc3)n2)cc1,359.39,3.78,5,2.354,watch,0,1,0.2418,0.3768,JNK-IN-8,JNK-IN-8,0.7125,YL5084,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,,0,0.2376,0.3000,0.7125,0.2277,0.2911,0.7125,0.2418,0.3768,0.6172,0.1818,0.1750,0.4994,pan,pan_jnkin8,
CHEMBL461926_ACR0,CHEMBL461926,chembl,C=CC(=O)N(c1nc(-c2ccncc2)c[nH]1)c1cc(NC(=O)c2ccccc2)ccc1C,RPABKELQUFCSBD-UHFFFAOYSA-N,Cc1ccc(NC(=O)c2ccccc2)cc1Nc1nc(-c2ccncc2)c[nH]1,423.48,4.88,6,2.787,watch,0,1,0.3158,0.3766,JNK-IN-8,JNK-IN-8,0.7992,JNK-IN-8,O=C(Nc1cccc(Nc2nc(-c3ccncc3)c[nH]2)c1)c1ccccc1,,1,0.1913,0.1856,0.6695,0.1930,0.1771,0.6695,0.3158,0.3766,0.7992,0.2609,0.2500,0.7732,pan,pan_jnkin8,
CHEMBL2440641_ACR0,CHEMBL2440641,chembl,C=CC(=O)Nc1cc(NC(=O)c2cccc(Cl)c2)cc(Oc2cccnc2)c1,MWFHOIRHJJXCBK-UHFFFAOYSA-N,Nc1cc(NC(=O)c2cccc(Cl)c2)cc(Oc2cccnc2)c1,393.83,4.90,6,2.193,watch,0,1,0.3500,0.3733,56d,JNK-IN-8,0.7800,JNK-IN-8,O=C(Nc1cccc(Oc2cccnc2)c1)c1ccccc1,,1,0.1416,0.1429,0.6340,0.1429,0.1579,0.6340,0.3146,0.3733,0.7800,0.3500,0.2911,0.7198,pan,pan_jnkin8,
