id,parent_id,parent_source,smiles,inchikey,core_smiles,mw,clogp,rb,sa,reactivity_bucket,pains_flag,n_acrylamide,max_tc_full,max_tc_core,nearest_anchor_full,nearest_anchor_core,erg_max,nearest_erg,murcko,same_scaffold_as,hinge_hits,tc_full_YL5084,tc_core_YL5084,erg_YL5084,tc_full_YL2056,tc_core_YL2056,erg_YL2056,tc_full_JNK-IN-8,tc_core_JNK-IN-8,erg_JNK-IN-8,tc_full_56d,tc_core_56d,erg_56d,track,subtrack,discard_reason
CHEMBL1873488_ACR0,CHEMBL1873488,chembl,C=CC(=O)Nn1c(CC)nnc1SCC(=O)Nc1ccc2ccccc2c1,BZYCIYJJUIIDAE-UHFFFAOYSA-N,CCc1nnc(SCC(=O)Nc2ccc3ccccc3c2)n1N,381.46,2.98,7,2.462,ok,0,1,0.2759,0.2317,56d,56d,0.7468,56d,O=C(CSc1nnc[nH]1)Nc1ccc2ccccc2c1,,0,0.1786,0.1562,0.6761,0.1909,0.1474,0.6761,0.1881,0.2143,0.7337,0.2759,0.2317,0.7468,sim,sim_56d,
CHEMBL1993017_ACR0,CHEMBL1993017,chembl,C=CC(=O)NCCn1cnc2nc(NC(=O)c3ccccc3)[nH]c(=O)c21,RTQJDTYRQMJJAV-UHFFFAOYSA-N,NCCn1cnc2nc(NC(=O)c3ccccc3)[nH]c(=O)c21,352.35,0.67,6,2.604,ok,0,1,0.2759,0.2317,56d,56d,0.7686,56d,O=C(Nc1nc2nc[nH]c2c(=O)[nH]1)c1ccccc1,,0,0.1681,0.1684,0.6473,0.1696,0.1720,0.6473,0.1881,0.2000,0.6681,0.2759,0.2317,0.7686,sim,sim_56d,
CHEMBL3984037_ACR0,CHEMBL3984037,chembl,C=CC(=O)N1CCC(c2ccc(NC(=O)c3nccc4ccccc34)cc2)C1,IKQNDMUVCJDYRU-UHFFFAOYSA-N,O=C(Nc1ccc(C2CCNC2)cc1)c1nccc2ccccc12,371.44,3.99,4,2.702,ok,0,1,0.2759,0.2317,56d,56d,0.6579,YL5084,O=C(Nc1ccc(C2CCNC2)cc1)c1nccc2ccccc12,,1,0.2453,0.1684,0.6579,0.2718,0.1848,0.6579,0.2121,0.2289,0.5476,0.2759,0.2317,0.5866,sim,sim_56d,
CHEMBL1341847_ACR0,CHEMBL1341847,chembl,C=CC(=O)NC(=Nc1nc(C)c2cc(C)cc(C)c2n1)NC(=O)Nc1ccccc1,REUNJOUDUPCJPE-UHFFFAOYSA-N,Cc1cc(C)c2nc(N=C(N)NC(=O)Nc3ccccc3)nc(C)c2c1,402.46,3.67,3,2.841,ok,0,1,0.2759,0.2317,56d,56d,0.7275,56d,O=C(NC=Nc1ncc2ccccc2n1)Nc1ccccc1,,0,0.1681,0.1443,0.5931,0.1696,0.1354,0.5931,0.2000,0.2000,0.6541,0.2759,0.2317,0.7275,sim,sim_56d,
CHEMBL3084944_ACR0,CHEMBL3084944,chembl,C=CC(=O)N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NC(=O)c2cccc3ccccc23)CC1,CTFFCQQCQZVALC-SKPFHBQLSA-N,N[C@H](C(=O)N1CCCC1)[C@H]1CC[C@H](NC(=O)c2cccc3ccccc23)CC1,433.55,3.42,6,2.862,ok,0,1,0.2791,0.2317,56d,56d,0.4375,JNK-IN-8,O=C(N[C@H]1CC[C@H](CC(=O)N2CCCC2)CC1)c1cccc2ccccc12,,0,0.1491,0.1684,0.3970,0.1818,0.2111,0.3970,0.1442,0.1591,0.4375,0.2791,0.2317,0.3984,sim,sim_56d,
CHEMBL1221650_ACR0,CHEMBL1221650,chembl,C=CC(=O)N[C@@H](CCP(=O)(O)O)C(=O)Nc1cccc(CCCCCC)c1,WXFPHTVEGHTRCY-KRWDZBQOSA-N,CCCCCCc1cccc(NC(=O)[C@@H](N)CCP(=O)(O)O)c1,396.42,2.99,12,2.936,ok,0,1,0.2614,0.2317,56d,56d,0.5737,56d,c1ccccc1,,0,0.1478,0.1212,0.3851,0.1391,0.1010,0.3851,0.2000,0.2000,0.5553,0.2614,0.2317,0.5737,sim,sim_56d,
CHEMBL1221649_ACR0,CHEMBL1221649,chembl,C=CC(=O)N[C@H](CCP(=O)(O)O)C(=O)Nc1cccc(CCCCCC)c1,WXFPHTVEGHTRCY-QGZVFWFLSA-N,CCCCCCc1cccc(NC(=O)[C@H](N)CCP(=O)(O)O)c1,396.42,2.99,12,2.936,ok,0,1,0.2614,0.2317,56d,56d,0.5737,56d,c1ccccc1,,0,0.1478,0.1212,0.3851,0.1391,0.1010,0.3851,0.2000,0.2000,0.5553,0.2614,0.2317,0.5737,sim,sim_56d,
CHEMBL1864018_ACR0,CHEMBL1864018,chembl,C=CC(=O)NC(c1ccccc1)c1csc(NC(=O)Nc2ccccc2C(C)(C)C)n1,GJODTNCPCQZDDP-UHFFFAOYSA-N,CC(C)(C)c1ccccc1NC(=O)Nc1nc(C(N)c2ccccc2)cs1,434.57,5.48,6,2.947,ok,0,1,0.2644,0.2317,56d,56d,0.7023,56d,O=C(Nc1ccccc1)Nc1nc(Cc2ccccc2)cs1,,0,0.1391,0.1443,0.5479,0.1404,0.1354,0.5479,0.1442,0.1591,0.6089,0.2644,0.2317,0.7023,sim,sim_56d,
CHEMBL1421714_ACR0,CHEMBL1421714,chembl,C=CC(=O)N(NC(=O)c1ccccc1)C(CC(=O)O)C(=O)Nc1cccc([N+](=O)[O-])c1,OHLBCNGETWTRLE-UHFFFAOYSA-N,O=C(O)CC(NNC(=O)c1ccccc1)C(=O)Nc1cccc([N+](=O)[O-])c1,426.39,1.74,8,3.043,ok,0,1,0.2584,0.2317,56d,56d,0.6969,JNK-IN-8,O=C(CNNC(=O)c1ccccc1)Nc1ccccc1,,0,0.1368,0.1327,0.6239,0.1379,0.1354,0.6239,0.1980,0.2143,0.6969,0.2584,0.2317,0.6847,sim,sim_56d,
CHEMBL3222113_ACR0,CHEMBL3222113,chembl,C=CC(=O)N1CCN(C(=O)c2cccc(NC(=O)NC34CC5CC(CC(C5)C3)C4)c2)CC1,FFIUKKSBWHBWRW-UHFFFAOYSA-N,O=C(Nc1cccc(C(=O)N2CCNCC2)c1)NC12CC3CC(CC(C3)C1)C2,436.56,3.25,4,3.621,ok,0,1,0.2927,0.2317,56d,56d,0.3215,YL5084,O=C(Nc1cccc(C(=O)N2CCNCC2)c1)NC12CC3CC(CC(C3)C1)C2,,0,0.1759,0.1562,0.3215,0.1887,0.1720,0.3215,0.1856,0.1724,0.2390,0.2927,0.2317,0.2673,sim,sim_56d,
CHEMBL2147858_ACR0,CHEMBL2147858,chembl,C=CC(=O)N[C@@H](Cc1cnc[nH]1)C(=O)Nc1ccc2c(c1)c1c(C)c3ccccc3nc1n2C,DHJBEIFJDOUZCZ-NRFANRHFSA-N,Cc1c2ccccc2nc2c1c1cc(NC(=O)[C@@H](N)Cc3cnc[nH]3)ccc1n2C,452.52,3.76,6,3.161,ok,0,1,0.2700,0.2316,56d,56d,0.8057,56d,O=C(CCc1cnc[nH]1)Nc1ccc2[nH]c3nc4ccccc4cc3c2c1,,2,0.1840,0.1545,0.7112,0.1760,0.1364,0.7112,0.2035,0.2041,0.7820,0.2700,0.2316,0.8057,sim,sim_56d,
CHEMBL3653456_ACR0,CHEMBL3653456,chembl,C=CC(=O)NC1=N[C@@](c2cc(NC(=O)c3cn4ccccc4n3)ccc2F)(C(F)F)COC1,FUBRBWRZAZJWFP-QFIPXVFZSA-N,NC1=N[C@@](c2cc(NC(=O)c3cn4ccccc4n3)ccc2F)(C(F)F)COC1,457.41,2.92,5,3.667,ok,0,1,0.2727,0.2316,56d,56d,0.7598,YL5084,O=C(Nc1cccc(C2COCC=N2)c1)c1cn2ccccc2n1,,1,0.1575,0.1545,0.7598,0.1587,0.1574,0.7598,0.1739,0.2041,0.7458,0.2727,0.2316,0.7346,sim,sim_56d,
CHEMBL1558707_ACR0,CHEMBL1558707,chembl,C=CC(=O)NNC(=O)c1cccc(S(=O)(=O)Nc2ccccc2OC)c1,WIVGKSHSRIKYCR-UHFFFAOYSA-N,COc1ccccc1NS(=O)(=O)c1cccc(C(=O)NN)c1,375.41,1.44,6,2.097,ok,0,1,0.2805,0.2308,56d,56d,0.6999,JNK-IN-8,O=S(=O)(Nc1ccccc1)c1ccccc1,,0,0.1150,0.1277,0.6015,0.1161,0.1183,0.6015,0.1875,0.2125,0.6999,0.2805,0.2308,0.6972,sim,sim_56d,
CHEMBL544104_ACR0,CHEMBL544104,chembl,C=CC(=O)NCCNCCCNC(=O)c1ccc2nc3ccccc3cc2c1,DCPBHNDDKBQALD-UHFFFAOYSA-N,NCCNCCCNC(=O)c1ccc2nc3ccccc3cc2c1,376.46,2.40,9,2.285,ok,0,1,0.2805,0.2308,56d,56d,0.7331,56d,c1ccc2nc3ccccc3cc2c1,,2,0.1667,0.1522,0.6571,0.1574,0.1556,0.6571,0.1875,0.1829,0.7021,0.2805,0.2308,0.7331,sim,sim_56d,
CHEMBL544104_ACR1,CHEMBL544104,chembl,C=CC(=O)N(CCN)CCCNC(=O)c1ccc2nc3ccccc3cc2c1,ZDAJYHOHCPTFKH-UHFFFAOYSA-N,NCCNCCCNC(=O)c1ccc2nc3ccccc3cc2c1,376.46,2.48,8,2.414,ok,0,1,0.2414,0.2308,56d,56d,0.6888,JNK-IN-8,c1ccc2nc3ccccc3cc2c1,,2,0.1518,0.1522,0.6707,0.1636,0.1556,0.6707,0.1818,0.1829,0.6888,0.2414,0.2308,0.6543,sim,sim_56d,
CHEMBL2159393_ACR0,CHEMBL2159393,chembl,C=CC(=O)NC(=N)c1cccc(S(=O)(=O)NCC(=O)Nc2ccccc2)c1,UEDUMMZGPCBUOM-UHFFFAOYSA-N,N=C(N)c1cccc(S(=O)(=O)NCC(=O)Nc2ccccc2)c1,386.43,1.23,7,2.489,ok,0,1,0.2771,0.2308,56d,56d,0.7676,56d,O=C(CNS(=O)(=O)c1ccccc1)Nc1ccccc1,,0,0.1545,0.1277,0.5902,0.1560,0.1304,0.5902,0.1856,0.1829,0.7194,0.2771,0.2308,0.7676,sim,sim_56d,
CHEMBL534797_ACR0,CHEMBL534797,chembl,C=CC(=O)N1CCN(c2ccc(NC(=O)c3ccn4ncc(-c5cccc(Cl)c5)c4n3)cc2)CC1,QLOILPIQGGRTEE-UHFFFAOYSA-N,O=C(Nc1ccc(N2CCNCC2)cc1)c1ccn2ncc(-c3cccc(Cl)c3)c2n1,486.96,4.14,5,2.555,ok,1,1,0.2660,0.2308,56d,56d,0.8162,YL5084,O=C(Nc1ccc(N2CCNCC2)cc1)c1ccn2ncc(-c3ccccc3)c2n1,,0,0.1966,0.1509,0.8162,0.2087,0.1650,0.8162,0.1963,0.2151,0.7056,0.2660,0.2308,0.6809,sim,sim_56d,
CHEMBL2289490_ACR0,CHEMBL2289490,chembl,C=CC(=O)NC1=N/C(=N\NC(=O)Cc2cccc3ccccc23)c2ccccc21,ZSXHHCLVHIBXKS-UHFFFAOYSA-N,NC1=N/C(=N\NC(=O)Cc2cccc3ccccc23)c2ccccc21,382.42,2.92,4,2.610,ok,0,1,0.3086,0.2308,56d,56d,0.6523,56d,O=C(Cc1cccc2ccccc12)N/N=C1\N=Cc2ccccc21,,0,0.1339,0.1398,0.5652,0.1351,0.1429,0.5652,0.1616,0.1548,0.5634,0.3086,0.2308,0.6523,sim,sim_56d,
CHEMBL27407_ACR0,CHEMBL27407,chembl,C=CC(=O)N[C@@H](CS)C(=O)Nc1cccc(Oc2cccc(C(=O)O)c2)c1,XXPLADCEOWZZIJ-INIZCTEOSA-N,N[C@@H](CS)C(=O)Nc1cccc(Oc2cccc(C(=O)O)c2)c1,386.43,2.72,8,2.675,ok,0,1,0.2771,0.2308,56d,56d,0.7134,56d,c1ccc(Oc2ccccc2)cc1,,0,0.1441,0.1158,0.5703,0.1455,0.1183,0.5703,0.2105,0.1975,0.6459,0.2771,0.2308,0.7134,sim,sim_56d,
CHEMBL3337656_ACR0,CHEMBL3337656,chembl,C=CC(=O)N[C@@H](Cc1ccc(NC(=O)Nc2ccccc2)cc1CCC(=O)O)C(=O)O,ULPQFIBNADLOSH-SFHVURJKSA-N,N[C@@H](Cc1ccc(NC(=O)Nc2ccccc2)cc1CCC(=O)O)C(=O)O,425.44,2.65,10,2.736,ok,0,1,0.2771,0.2308,56d,56d,0.5285,56d,O=C(Nc1ccccc1)Nc1ccccc1,,0,0.1651,0.1158,0.3507,0.1776,0.1429,0.3507,0.1856,0.1687,0.4129,0.2771,0.2308,0.5285,sim,sim_56d,
CHEMBL475383_ACR0,CHEMBL475383,chembl,C=CC(=O)NC[C@H]1C[C@@H]1c1ccccc1NC(=O)Nc1ccc(Cl)cc1,PBLTYEHPQLYYGT-DYVFJYSZSA-N,NC[C@H]1C[C@@H]1c1ccccc1NC(=O)Nc1ccc(Cl)cc1,369.85,4.39,6,2.985,ok,0,1,0.2771,0.2308,56d,56d,0.6398,56d,O=C(Nc1ccccc1)Nc1ccccc1C1CC1,,0,0.1869,0.1522,0.4224,0.1887,0.1556,0.4224,0.1616,0.1687,0.4684,0.2771,0.2308,0.6398,sim,sim_56d,
CHEMBL4115571_ACR0,CHEMBL4115571,chembl,C=CC(=O)N1CCO[C@@H](c2ccc(NC(=O)c3cn(-c4cccc(C)c4)nn3)cc2)C1,MFJLCTAPCSXCAW-OAQYLSRUSA-N,Cc1cccc(-n2cc(C(=O)Nc3ccc([C@H]4CNCCO4)cc3)nn2)c1,417.47,2.91,5,2.987,ok,0,1,0.2604,0.2308,56d,56d,0.7555,YL5084,O=C(Nc1ccc([C@H]2CNCCO2)cc1)c1cn(-c2ccccc2)nn1,,0,0.1736,0.1193,0.7555,0.1849,0.1111,0.7555,0.1712,0.1895,0.6325,0.2604,0.2308,0.6020,sim,sim_56d,
CHEMBL304662_ACR0,CHEMBL304662,chembl,C=CC(=O)NC(Cc1ccccc1)C(=O)Nc1cccc(Cn2cnc3c(N(C)C)ncnc32)c1,GYCGMGHNJGZPAG-UHFFFAOYSA-N,CN(C)c1ncnc2c1ncn2Cc1cccc(NC(=O)C(N)Cc2ccccc2)c1,469.55,2.79,9,2.999,ok,0,1,0.2708,0.2308,56d,56d,0.7448,YL5084,O=C(CCc1ccccc1)Nc1cccc(Cn2cnc3cncnc32)c1,,0,0.1917,0.1509,0.7448,0.1933,0.1429,0.7448,0.2130,0.1771,0.7316,0.2708,0.2308,0.6522,sim,sim_56d,
CHEMBL208499_ACR0,CHEMBL208499,chembl,C=CC(=O)N[C@H](COc1cncc(C(=O)Nc2ccncc2)c1)Cc1c[nH]c2ccccc12,UQKIUXTXDDCGRJ-FQEVSTJZSA-N,N[C@H](COc1cncc(C(=O)Nc2ccncc2)c1)Cc1c[nH]c2ccccc12,441.49,3.50,9,3.033,ok,0,1,0.2708,0.2308,56d,56d,0.8317,56d,O=C(Nc1ccncc1)c1cncc(OCCCc2c[nH]c3ccccc23)c1,,2,0.1532,0.1296,0.7066,0.1545,0.1321,0.7066,0.2130,0.2283,0.7455,0.2708,0.2308,0.8317,sim,sim_56d,
CHEMBL576565_ACR0,CHEMBL576565,chembl,C=CC(=O)N[C@H](COc1cncc(NC(=O)c2ccncc2)c1)Cc1c[nH]c2ccccc12,XXHWAKLNCVEIDJ-FQEVSTJZSA-N,N[C@H](COc1cncc(NC(=O)c2ccncc2)c1)Cc1c[nH]c2ccccc12,441.49,3.50,9,3.036,ok,0,1,0.2708,0.2308,56d,56d,0.8381,56d,O=C(Nc1cncc(OCCCc2c[nH]c3ccccc23)c1)c1ccncc1,,2,0.1532,0.1402,0.7004,0.1545,0.1429,0.7004,0.2130,0.2283,0.7245,0.2708,0.2308,0.8381,sim,sim_56d,
CHEMBL461629_ACR0,CHEMBL461629,chembl,C=CC(=O)NC(=N)c1ccc(COC2Oc3cc(C(=O)Nc4ccccc4)ccc3N(C)C2=O)cc1,UQBKKZLASBMRIX-UHFFFAOYSA-N,CN1C(=O)C(OCc2ccc(C(=N)N)cc2)Oc2cc(C(=O)Nc3ccccc3)ccc21,484.51,3.46,7,3.324,ok,0,1,0.2708,0.2308,56d,56d,0.7633,JNK-IN-8,O=C(Nc1ccccc1)c1ccc2c(c1)OC(OCc1ccccc1)C(=O)N2,,0,0.1721,0.1509,0.7176,0.1736,0.1429,0.7176,0.1909,0.1895,0.7633,0.2708,0.2308,0.7307,sim,sim_56d,
CHEMBL3653374_ACR0,CHEMBL3653374,chembl,C=CC(=O)NC1=NC(c2cccc(NC(=O)c3ccc(C(F)(F)F)cn3)c2)(C(F)F)COC1,DGJHBDMYBHSWCX-UHFFFAOYSA-N,NC1=NC(c2cccc(NC(=O)c3ccc(C(F)(F)F)cn3)c2)(C(F)F)COC1,468.38,3.54,5,3.631,ok,0,1,0.2737,0.2308,56d,56d,0.7340,56d,O=C(Nc1cccc(C2COCC=N2)c1)c1ccccn1,,1,0.1181,0.1193,0.6957,0.1190,0.1215,0.6957,0.2037,0.2283,0.7176,0.2737,0.2308,0.7340,sim,sim_56d,
CHEMBL494779_ACR0,CHEMBL494779,chembl,C=CC(=O)N1CCN(Cc2cccc(-c3cccc(NC(=O)c4ccc5c(c4)OCO5)c3)c2)CC1,ZCLRNUWJGCIPML-UHFFFAOYSA-N,O=C(Nc1cccc(-c2cccc(CN3CCNCC3)c2)c1)c1ccc2c(c1)OCO2,469.54,4.16,6,2.308,ok,0,1,0.2667,0.2299,56d,56d,0.7306,YL5084,O=C(Nc1cccc(-c2cccc(CN3CCNCC3)c2)c1)c1ccc2c(c1)OCO2,,0,0.1739,0.1359,0.7306,0.1858,0.1500,0.7306,0.2300,0.2273,0.6535,0.2667,0.2299,0.6349,sim,sim_56d,
CHEMBL1424084_ACR0,CHEMBL1424084,chembl,C=CC(=O)N1CCN(c2ccc(C(=O)Nc3cccc(C(F)(F)F)c3)cc2[N+](=O)[O-])CC1,GFIVMTCYDRXKDM-UHFFFAOYSA-N,O=C(Nc1cccc(C(F)(F)F)c1)c1ccc(N2CCNCC2)c([N+](=O)[O-])c1,448.40,3.70,5,2.337,ok,0,1,0.2667,0.2299,56d,56d,0.6836,YL5084,O=C(Nc1ccccc1)c1ccc(N2CCNCC2)cc1,,0,0.1441,0.1143,0.6836,0.1552,0.1275,0.6836,0.1942,0.2000,0.6777,0.2667,0.2299,0.5525,sim,sim_56d,
CHEMBL3910256_ACR0,CHEMBL3910256,chembl,C=CC(=O)NCCCn1c(-c2ccccc2)cc(C(=O)Nc2cccc(C(F)(F)F)c2)c1C,NFKDMAJTBMJCKU-UHFFFAOYSA-N,Cc1c(C(=O)Nc2cccc(C(F)(F)F)c2)cc(-c2ccccc2)n1CCCN,455.48,5.43,8,2.372,ok,0,1,0.2717,0.2299,56d,56d,0.8160,56d,O=C(Nc1ccccc1)c1c[nH]c(-c2ccccc2)c1,,0,0.1597,0.1471,0.6907,0.1610,0.1386,0.6907,0.2233,0.2273,0.6977,0.2717,0.2299,0.8160,sim,sim_56d,
CHEMBL96308_ACR0,CHEMBL96308,chembl,C=CC(=O)NC(=N)c1cccc(Cn2c(C(=O)NCc3ccc(Cl)cc3)cc3ccccc32)c1,HPVBDYNDPNRRFA-UHFFFAOYSA-N,N=C(N)c1cccc(Cn2c(C(=O)NCc3ccc(Cl)cc3)cc3ccccc32)c1,470.96,4.90,7,2.618,ok,0,1,0.2717,0.2299,56d,56d,0.7980,56d,O=C(NCc1ccccc1)c1cc2ccccc2n1Cc1ccccc1,,0,0.1405,0.1471,0.6416,0.1417,0.1500,0.6416,0.1560,0.1613,0.7110,0.2717,0.2299,0.7980,sim,sim_56d,
CHEMBL148902_ACR0,CHEMBL148902,chembl,C=CC(=O)N(CCCCN(C)C(=O)c1ccccc1)Cc1cccc(-n2cccn2)n1,HFOOOXLYBMZSBE-UHFFFAOYSA-N,CN(CCCCNCc1cccc(-n2cccn2)n1)C(=O)c1ccccc1,417.51,3.33,10,2.629,ok,0,1,0.2391,0.2299,56d,56d,0.6244,YL5084,O=C(NCCCCNCc1cccc(-n2cccn2)n1)c1ccccc1,,1,0.1739,0.1700,0.6244,0.1964,0.1735,0.6244,0.1714,0.1613,0.5873,0.2391,0.2299,0.4388,sim,sim_56d,
CHEMBL549807_ACR0,CHEMBL549807,chembl,C=CCN1CCc2cc(NC(=O)c3ccc4cc(C(=N)NC(=O)C=C)ccc4c3)ccc2C1,CZBYCWCDMSPPCB-UHFFFAOYSA-N,C=CCN1CCc2cc(NC(=O)c3ccc4cc(C(=N)N)ccc4c3)ccc2C1,438.53,4.26,6,2.813,ok,0,1,0.2809,0.2299,56d,56d,0.7780,56d,O=C(Nc1ccc2c(c1)CCNC2)c1ccc2ccccc2c1,,0,0.1538,0.1250,0.6460,0.1652,0.1386,0.6460,0.2059,0.2135,0.6625,0.2809,0.2299,0.7780,sim,sim_56d,
CHEMBL220128_ACR0,CHEMBL220128,chembl,C=CC(=O)N1CCc2ccc(NC(=O)c3cccc(C(=O)NC(CC(=O)O)c4ccccc4)c3)cc2C1,DUKWGIBFUFGRKX-UHFFFAOYSA-N,O=C(O)CC(NC(=O)c1cccc(C(=O)Nc2ccc3c(c2)CNCC3)c1)c1ccccc1,497.55,3.96,8,2.845,ok,0,1,0.2747,0.2299,56d,56d,0.7524,56d,O=C(NCc1ccccc1)c1cccc(C(=O)Nc2ccc3c(c2)CNCC3)c1,,0,0.1709,0.1143,0.6210,0.1826,0.1165,0.6210,0.2136,0.2273,0.7217,0.2747,0.2299,0.7524,sim,sim_56d,
CHEMBL3900637_ACR0,CHEMBL3900637,chembl,C=CC(=O)N1CCC(c2ccc(NC(=O)c3ccc(-n4cccn4)nc3)cc2)C1,GKOMUGMGGHZRND-UHFFFAOYSA-N,O=C(Nc1ccc(C2CCNC2)cc1)c1ccc(-n2cccn2)nc1,387.44,3.02,5,2.861,ok,0,1,0.2609,0.2299,56d,56d,0.7774,YL5084,O=C(Nc1ccc(C2CCNC2)cc1)c1ccc(-n2cccn2)nc1,,1,0.2342,0.1700,0.7774,0.2593,0.1856,0.7774,0.2136,0.2273,0.6825,0.2609,0.2299,0.6432,sim,sim_56d,
CHEMBL3453685_ACR0,CHEMBL3453685,chembl,C=CC(=O)N(Cc1cccc(NC(=O)C2CCCCC2)c1)C(C)c1cnn(C)c1,MPKLLAGMTNVPCS-UHFFFAOYSA-N,CC(NCc1cccc(NC(=O)C2CCCCC2)c1)c1cnn(C)c1,394.52,4.21,7,2.981,ok,0,1,0.2421,0.2299,56d,56d,0.6239,YL5084,O=C(Nc1cccc(CNCc2cn[nH]c2)c1)C1CCCCC1,,0,0.1583,0.1250,0.6239,0.1695,0.1275,0.6239,0.1981,0.1739,0.5478,0.2421,0.2299,0.5726,sim,sim_56d,
CHEMBL159375_ACR0,CHEMBL159375,chembl,C=CC(=O)NC(=N)c1cccc(C(=O)N[C@@H](C(=O)N2CCN(c3ccncc3)CC2)c2ccccc2)c1,LUEFEIIIZVCIKL-RUZDIDTESA-N,N=C(N)c1cccc(C(=O)N[C@@H](C(=O)N2CCN(c3ccncc3)CC2)c2ccccc2)c1,496.57,2.53,7,3.186,ok,0,1,0.2717,0.2299,56d,56d,0.7281,JNK-IN-8,O=C(N[C@@H](C(=O)N1CCN(c2ccncc2)CC1)c1ccccc1)c1ccccc1,,1,0.1597,0.1818,0.6898,0.1709,0.1979,0.6898,0.1776,0.2000,0.7281,0.2717,0.2299,0.7222,sim,sim_56d,
CHEMBL3623151_ACR0,CHEMBL3623151,chembl,C=CC(=O)N[C@H]1CCN(c2c(NC(=O)c3ccccc3)cnn2C)CC(F)(F)C1,GHJFTASYXADTRS-HNNXBMFYSA-N,Cn1ncc(NC(=O)c2ccccc2)c1N1CC[C@H](N)CC(F)(F)C1,403.43,2.58,5,3.239,ok,0,1,0.2717,0.2299,56d,56d,0.6587,YL5084,O=C(Nc1cn[nH]c1N1CCCCCC1)c1ccccc1,,1,0.1597,0.1818,0.6587,0.2018,0.1856,0.6587,0.1776,0.2000,0.5875,0.2717,0.2299,0.6319,sim,sim_56d,
CHEMBL1939297_ACR0,CHEMBL1939297,chembl,C=CC(=O)N1C[C@@H]2CN(c3cncc(C(=O)Nc4cccc(C(C)C)c4)n3)C[C@@H]2C1,KAKUAGUYNXYHBM-HDICACEKSA-N,CC(C)c1cccc(NC(=O)c2cncc(N3C[C@H]4CNC[C@H]4C3)n2)c1,405.50,2.93,5,3.424,ok,0,1,0.2637,0.2299,56d,56d,0.5969,YL5084,O=C(Nc1ccccc1)c1cncc(N2C[C@H]3CNC[C@H]3C2)n1,,0,0.1826,0.1584,0.5969,0.1739,0.1500,0.5969,0.2157,0.2273,0.4797,0.2637,0.2299,0.4452,sim,sim_56d,
CHEMBL2001802_ACR0,CHEMBL2001802,chembl,C=CC(=O)NC1=NN(c2ccccc2)C(=O)C1/C(=N/NC(=O)c1cc2ccccc2cc1O)C(N)=O,NOIYZXDUYPFMFZ-HFTWOUSFSA-N,NC(=O)/C(=N\NC(=O)c1cc2ccccc2cc1O)C1C(=O)N(c2ccccc2)N=C1N,484.47,1.40,6,3.502,ok,1,1,0.2826,0.2299,56d,56d,0.8026,56d,O=C(N/N=C/C1C=NN(c2ccccc2)C1=O)c1ccc2ccccc2c1,,0,0.1488,0.1584,0.6817,0.1500,0.1616,0.6817,0.1441,0.1613,0.7604,0.2826,0.2299,0.8026,sim,sim_56d,
CHEMBL3623157_ACR0,CHEMBL3623157,chembl,C=CC(=O)N[C@@]1(C)CCN(c2c(NC(=O)c3ccccc3)cnn2C)CC(F)(F)C1,WMBPQOBMSGGDSH-FQEVSTJZSA-N,Cn1ncc(NC(=O)c2ccccc2)c1N1CC[C@](C)(N)CC(F)(F)C1,417.46,2.97,5,3.523,ok,0,1,0.2717,0.2299,56d,56d,0.6587,YL5084,O=C(Nc1cn[nH]c1N1CCCCCC1)c1ccccc1,,1,0.1500,0.1584,0.6587,0.1610,0.1616,0.6587,0.1776,0.2000,0.5875,0.2717,0.2299,0.6319,sim,sim_56d,
CHEMBL3623158_ACR0,CHEMBL3623158,chembl,C=CC(=O)N[C@]1(C)CCN(c2c(NC(=O)c3ccccc3)cnn2C)CC(F)(F)C1,WMBPQOBMSGGDSH-HXUWFJFHSA-N,Cn1ncc(NC(=O)c2ccccc2)c1N1CC[C@@](C)(N)CC(F)(F)C1,417.46,2.97,5,3.523,ok,0,1,0.2717,0.2299,56d,56d,0.6587,YL5084,O=C(Nc1cn[nH]c1N1CCCCCC1)c1ccccc1,,1,0.1500,0.1584,0.6587,0.1610,0.1616,0.6587,0.1776,0.2000,0.5875,0.2717,0.2299,0.6319,sim,sim_56d,
CHEMBL3653358_ACR0,CHEMBL3653358,chembl,C=CC(=O)NC1=NC(C)(c2cccc(NC(=O)c3cc(Br)co3)c2)COC1,CWVYFGRANWDBKK-UHFFFAOYSA-N,CC1(c2cccc(NC(=O)c3cc(Br)co3)c2)COCC(N)=N1,432.27,3.24,4,3.656,ok,0,1,0.2778,0.2299,56d,56d,0.7340,56d,O=C(Nc1cccc(C2COCC=N2)c1)c1ccco1,,0,0.1333,0.1359,0.6957,0.1345,0.1275,0.6957,0.2039,0.2273,0.7176,0.2778,0.2299,0.7340,sim,sim_56d,
CHEMBL3827671_ACR0,CHEMBL3827671,chembl,C=CC(=O)NCC(=O)Nc1cccc(N(C)C(=O)N(C)c2ccccc2)c1,XCZJJKNETGWZIK-UHFFFAOYSA-N,CN(C(=O)N(C)c1cccc(NC(=O)CN)c1)c1ccccc1,366.42,2.62,6,2.359,ok,0,1,0.2949,0.2297,56d,56d,0.7686,56d,O=C(Nc1ccccc1)Nc1ccccc1,,0,0.1731,0.1348,0.5925,0.1748,0.1250,0.5925,0.2222,0.1948,0.7093,0.2949,0.2297,0.7686,sim,sim_56d,
