ligand,target,vina_mode,vina_score
EH120_044,3POZ,2,-9.786
EH120_044,3POZ,3,-9.769
EH120_044,3POZ,4,-9.255
EH120_044,3POZ,5,-9.08
EH120_044,3POZ,6,-9.073
EH120_044,3POZ,7,-9.066
EH120_044,3POZ,8,-8.98
EH120_044,3POZ,9,-8.849
EH120_044,3RCD,1,-9.618
EH120_044,3RCD,2,-9.451
EH120_044,3RCD,3,-9.38
EH120_044,3RCD,4,-9.051
EH120_044,3RCD,5,-8.965
EH120_044,3RCD,6,-8.916
EH120_044,3RCD,7,-8.692
EH120_044,3RCD,8,-8.678
EH120_044,3RCD,9,-8.571
EH120_045,3POZ,1,-10.619
EH120_045,3POZ,2,-9.629
EH120_045,3POZ,3,-9.453
EH120_045,3POZ,4,-9.32
EH120_045,3POZ,5,-9.305
EH120_045,3POZ,6,-9.227
EH120_045,3POZ,7,-9.096
EH120_045,3POZ,8,-8.923
EH120_045,3POZ,9,-8.84
EH120_045,3RCD,1,-9.661
EH120_045,3RCD,2,-9.512
EH120_045,3RCD,3,-9.374
EH120_045,3RCD,4,-9.372
EH120_045,3RCD,5,-9.324
EH120_045,3RCD,6,-8.871
EH120_045,3RCD,7,-8.843
EH120_045,3RCD,8,-8.732
EH120_045,3RCD,9,-8.676
EH120_046,3POZ,1,-10.106
EH120_046,3POZ,2,-9.775
EH120_046,3POZ,3,-9.731
EH120_046,3POZ,4,-9.605
EH120_046,3POZ,5,-9.515
EH120_046,3POZ,6,-9.419
EH120_046,3POZ,7,-9.358
EH120_046,3POZ,8,-9.264
EH120_046,3POZ,9,-8.847
EH120_046,3RCD,1,-9.712
EH120_046,3RCD,2,-9.519
EH120_046,3RCD,3,-9.256
EH120_046,3RCD,4,-9.191
EH120_046,3RCD,5,-9.062
EH120_046,3RCD,6,-9.014
EH120_046,3RCD,7,-8.693
EH120_046,3RCD,8,-8.608
EH120_046,3RCD,9,-8.582
EH120_047,3POZ,1,-10.162
EH120_047,3POZ,2,-9.69
EH120_047,3POZ,3,-9.55
EH120_047,3POZ,4,-9.542
EH120_047,3POZ,5,-9.289
EH120_047,3POZ,6,-9.067
EH120_047,3POZ,7,-9.036
EH120_047,3POZ,8,-8.983
EH120_047,3POZ,9,-8.65
EH120_047,3RCD,1,-9.106
EH120_047,3RCD,2,-8.977
EH120_047,3RCD,3,-8.838
EH120_047,3RCD,4,-8.52
EH120_047,3RCD,5,-8.062
EH120_047,3RCD,6,-8.032
EH120_047,3RCD,7,-7.919
EH120_047,3RCD,8,-7.888
EH120_047,3RCD,9,-7.74
EH120_048,3POZ,1,-9.452
EH120_048,3POZ,2,-8.353
EH120_048,3POZ,3,-8.339
EH120_048,3POZ,4,-8.275
EH120_048,3POZ,5,-8.084
EH120_048,3POZ,6,-8.056
EH120_048,3POZ,7,-8.026
EH120_048,3POZ,8,-7.983
EH120_048,3POZ,9,-7.897
EH120_048,3RCD,1,-8.336
EH120_048,3RCD,2,-7.786
EH120_048,3RCD,3,-7.725
EH120_048,3RCD,4,-7.63
EH120_048,3RCD,5,-7.367
EH120_048,3RCD,6,-7.314
EH120_048,3RCD,7,-7.306
EH120_048,3RCD,8,-6.976
EH120_048,3RCD,9,-6.969
EH120_049,3POZ,1,-9.998
EH120_049,3POZ,2,-9.562
EH120_049,3POZ,3,-9.543
EH120_049,3POZ,4,-9.513
EH120_049,3POZ,5,-9.454
EH120_049,3POZ,6,-9.247
EH120_049,3POZ,7,-8.979
EH120_049,3POZ,8,-8.934
EH120_049,3POZ,9,-8.917
EH120_049,3RCD,1,-9.551
EH120_049,3RCD,2,-9.269
EH120_049,3RCD,3,-9.247
EH120_049,3RCD,4,-9.102
EH120_049,3RCD,5,-9.089
EH120_049,3RCD,6,-9.052
EH120_049,3RCD,7,-9.022
EH120_049,3RCD,8,-8.926
EH120_049,3RCD,9,-8.918
EH120_050,3POZ,1,-10.63
EH120_050,3POZ,2,-10.427
EH120_050,3POZ,3,-10.261
EH120_050,3POZ,4,-10.14
EH120_050,3POZ,5,-9.914
EH120_050,3POZ,6,-9.886
EH120_050,3POZ,7,-9.758
EH120_050,3POZ,8,-9.546
EH120_050,3POZ,9,-9.477
EH120_050,3RCD,1,-9.956
EH120_050,3RCD,2,-9.631
EH120_050,3RCD,3,-9.613
EH120_050,3RCD,4,-9.552
EH120_050,3RCD,5,-9.509
EH120_050,3RCD,6,-9.499
EH120_050,3RCD,7,-9.477
EH120_050,3RCD,8,-9.436
EH120_050,3RCD,9,-9.271
EH120_051,3POZ,1,-8.966
EH120_051,3POZ,2,-8.731
EH120_051,3POZ,3,-8.377
EH120_051,3POZ,4,-8.179
EH120_051,3POZ,5,-8.125
EH120_051,3POZ,6,-8.036
EH120_051,3POZ,7,-8.026
EH120_051,3POZ,8,-8.005
EH120_051,3POZ,9,-7.951
EH120_051,3RCD,1,-8.286
EH120_051,3RCD,2,-8.061
EH120_051,3RCD,3,-8.006
EH120_051,3RCD,4,-7.922
EH120_051,3RCD,5,-7.908
EH120_051,3RCD,6,-7.596
EH120_051,3RCD,7,-7.585
EH120_051,3RCD,8,-7.397
EH120_051,3RCD,9,-7.394
EH120_052,3POZ,1,-10.226
EH120_052,3POZ,2,-9.708
EH120_052,3POZ,3,-9.462
EH120_052,3POZ,4,-9.41
EH120_052,3POZ,5,-9.399
EH120_052,3POZ,6,-9.232
EH120_052,3POZ,7,-9.213
EH120_052,3POZ,8,-8.918
EH120_052,3POZ,9,-8.918
EH120_052,3RCD,1,-9.923
EH120_052,3RCD,2,-9.501
EH120_052,3RCD,3,-9.464
EH120_052,3RCD,4,-9.334
EH120_052,3RCD,5,-8.894
EH120_052,3RCD,6,-8.864
EH120_052,3RCD,7,-8.807
EH120_052,3RCD,8,-8.552
EH120_052,3RCD,9,-8.378
EH120_053,3POZ,1,-10.136
EH120_053,3POZ,2,-9.932
EH120_053,3POZ,3,-9.91
EH120_053,3POZ,4,-9.817
EH120_053,3POZ,5,-9.532
EH120_053,3POZ,6,-9.226
EH120_053,3POZ,7,-9.221
EH120_053,3POZ,8,-9.174
EH120_053,3RCD,1,-10.645
EH120_053,3RCD,2,-10.078
EH120_053,3RCD,3,-9.75
EH120_053,3RCD,4,-9.495
EH120_053,3RCD,5,-9.109
EH120_053,3RCD,6,-9.076
EH120_053,3RCD,7,-8.998
EH120_053,3RCD,8,-8.689
EH120_053,3RCD,9,-8.648
EH120_054,3POZ,1,-8.192
EH120_054,3POZ,2,-7.628
EH120_054,3POZ,3,-7.476
EH120_054,3POZ,4,-7.39
EH120_054,3POZ,5,-7.335
EH120_054,3POZ,6,-7.328
EH120_054,3POZ,7,-7.269
EH120_054,3POZ,8,-7.266
EH120_054,3POZ,9,-7.209
EH120_054,3RCD,1,-7.685
EH120_054,3RCD,2,-7.522
EH120_054,3RCD,3,-7.41
EH120_054,3RCD,4,-7.339
EH120_054,3RCD,5,-7.285
EH120_054,3RCD,6,-7.255
EH120_054,3RCD,7,-7.208
EH120_054,3RCD,8,-7.134
EH120_054,3RCD,9,-7.043
EH120_055,3POZ,1,-9.101
EH120_055,3POZ,2,-8.717
EH120_055,3POZ,3,-8.572
EH120_055,3POZ,4,-8.316
EH120_055,3POZ,5,-8.163
EH120_055,3POZ,6,-8.023
EH120_055,3POZ,7,-7.947
EH120_055,3POZ,8,-7.898
EH120_055,3POZ,9,-7.801
EH120_055,3RCD,1,-8.25
EH120_055,3RCD,2,-8.22
EH120_055,3RCD,3,-7.934
EH120_055,3RCD,4,-7.922
EH120_055,3RCD,5,-7.895
EH120_055,3RCD,6,-7.825
EH120_055,3RCD,7,-7.541
EH120_055,3RCD,8,-7.463
EH120_055,3RCD,9,-7.441
EH120_056,3POZ,1,-7.795
EH120_056,3POZ,2,-7.545
EH120_056,3POZ,3,-7.442
EH120_056,3POZ,4,-7.371
EH120_056,3POZ,5,-7.355
EH120_056,3POZ,6,-7.349
EH120_056,3POZ,7,-7.313
EH120_056,3POZ,8,-7.274
EH120_056,3POZ,9,-7.115
EH120_056,3RCD,1,-7.962
EH120_056,3RCD,2,-7.788
EH120_056,3RCD,3,-7.594
EH120_056,3RCD,4,-7.576
EH120_056,3RCD,5,-7.575
EH120_056,3RCD,6,-7.525
EH120_056,3RCD,7,-7.439
EH120_056,3RCD,8,-7.322
EH120_056,3RCD,9,-7.29
EH120_057,3POZ,1,-8.062
EH120_057,3POZ,2,-7.516
EH120_057,3POZ,3,-7.493
EH120_057,3POZ,4,-7.258
EH120_057,3POZ,5,-7.177
EH120_057,3POZ,6,-7.145
EH120_057,3POZ,7,-6.898
EH120_057,3POZ,8,-6.87
EH120_057,3POZ,9,-6.786
EH120_057,3RCD,1,-7.557
EH120_057,3RCD,2,-7.472
EH120_057,3RCD,3,-7.303
EH120_057,3RCD,4,-7.281
EH120_057,3RCD,5,-7.276
EH120_057,3RCD,6,-6.877
EH120_057,3RCD,7,-6.84
EH120_057,3RCD,8,-6.694
EH120_057,3RCD,9,-6.641
EH120_058,3POZ,1,-10.178
EH120_058,3POZ,2,-10.102
EH120_058,3POZ,3,-10.005
EH120_058,3POZ,4,-9.86
EH120_058,3POZ,5,-9.824
EH120_058,3POZ,6,-9.805
EH120_058,3POZ,7,-9.724
EH120_058,3POZ,8,-9.663
EH120_058,3POZ,9,-9.618
EH120_058,3RCD,1,-9.275
EH120_058,3RCD,2,-9.206
EH120_058,3RCD,3,-9.093
EH120_058,3RCD,4,-9.015
EH120_058,3RCD,5,-8.62
EH120_058,3RCD,6,-8.493
EH120_058,3RCD,7,-8.407
EH120_058,3RCD,8,-8.363
EH120_058,3RCD,9,-8.337
EH120_059,3POZ,1,-9.575
EH120_059,3POZ,2,-9.541
EH120_059,3POZ,3,-9.427
EH120_059,3POZ,4,-9.398
EH120_059,3POZ,5,-9.237
EH120_059,3POZ,6,-9.185
EH120_059,3POZ,7,-9.074
EH120_059,3POZ,8,-9.073
EH120_059,3POZ,9,-9.033
EH120_059,3RCD,1,-8.645
EH120_059,3RCD,2,-8.588
EH120_059,3RCD,3,-8.452
EH120_059,3RCD,4,-8.295
EH120_059,3RCD,5,-8.248
EH120_059,3RCD,6,-8.092
EH120_059,3RCD,7,-8.018
EH120_059,3RCD,8,-7.703
EH120_059,3RCD,9,-7.605
EH120_060,3POZ,1,-9.015
EH120_060,3POZ,2,-8.46
EH120_060,3POZ,3,-8.421
EH120_060,3POZ,4,-8.417
EH120_060,3POZ,5,-8.411
EH120_060,3POZ,6,-8.061
EH120_060,3POZ,7,-7.899
EH120_060,3POZ,8,-7.88
EH120_060,3POZ,9,-7.758
EH120_060,3RCD,1,-9.173
EH120_060,3RCD,2,-9.06
EH120_060,3RCD,3,-8.607
EH120_060,3RCD,4,-8.45
EH120_060,3RCD,5,-8.2
EH120_060,3RCD,6,-8.076
EH120_060,3RCD,7,-7.902
EH120_060,3RCD,8,-7.64
EH120_060,3RCD,9,-7.58
EH120_061,3POZ,1,-10.876
EH120_061,3POZ,2,-10.566
EH120_061,3POZ,3,-10.5
EH120_061,3POZ,4,-10.39
EH120_061,3POZ,5,-10.262
EH120_061,3POZ,6,-10.03
EH120_061,3POZ,7,-9.994
EH120_061,3POZ,8,-9.532
EH120_061,3POZ,9,-9.366
EH120_061,3RCD,1,-10.937
EH120_061,3RCD,2,-10.434
EH120_061,3RCD,3,-10.326
EH120_061,3RCD,4,-10.108
EH120_061,3RCD,5,-10.06
EH120_061,3RCD,6,-9.919
EH120_061,3RCD,7,-9.779
EH120_061,3RCD,8,-9.67
EH120_061,3RCD,9,-9.443
EH120_062,3POZ,1,-11.415
EH120_062,3POZ,2,-11.347
EH120_062,3POZ,3,-11.175
EH120_062,3POZ,4,-11.173
EH120_062,3POZ,5,-11.075
EH120_062,3POZ,6,-10.981
EH120_062,3POZ,7,-10.97
EH120_062,3POZ,8,-10.938
EH120_062,3POZ,9,-10.898
EH120_062,3RCD,1,-11.098
EH120_062,3RCD,2,-10.806
EH120_062,3RCD,3,-10.742
EH120_062,3RCD,4,-10.549
EH120_062,3RCD,5,-10.543
EH120_062,3RCD,6,-10.534
EH120_062,3RCD,7,-9.937
EH120_062,3RCD,8,-9.671
EH120_062,3RCD,9,-9.587
EH120_063,3POZ,1,-9.575
EH120_063,3POZ,2,-9.342
EH120_063,3POZ,3,-9.258
EH120_063,3POZ,4,-9.155
EH120_063,3POZ,5,-9.096
EH120_063,3POZ,6,-9.085
EH120_063,3POZ,7,-9.078
EH120_063,3POZ,8,-9.025
EH120_063,3POZ,9,-8.858
EH120_063,3RCD,1,-9.815
EH120_063,3RCD,2,-9.747
EH120_063,3RCD,3,-9.725
EH120_063,3RCD,4,-9.618
EH120_063,3RCD,5,-9.612
EH120_063,3RCD,6,-9.456
EH120_063,3RCD,7,-9.378
EH120_063,3RCD,8,-9.15
EH120_063,3RCD,9,-8.766
EH120_064,3POZ,1,-7.819
EH120_064,3POZ,2,-7.802
EH120_064,3POZ,3,-7.747
EH120_064,3POZ,4,-7.465
EH120_064,3POZ,5,-7.357
EH120_064,3POZ,6,-7.342
EH120_064,3POZ,7,-7.269
EH120_064,3POZ,8,-7.265
EH120_064,3POZ,9,-7.244
EH120_064,3RCD,1,-8.147
EH120_064,3RCD,2,-7.909
EH120_064,3RCD,3,-7.651
EH120_064,3RCD,4,-7.558
EH120_064,3RCD,5,-7.019
EH120_064,3RCD,6,-6.941
EH120_064,3RCD,7,-6.857
EH120_064,3RCD,8,-6.824
EH120_064,3RCD,9,-6.793
EH120_065,3POZ,1,-8.773
EH120_065,3POZ,2,-8.635
EH120_065,3POZ,3,-8.553
EH120_065,3POZ,4,-8.356
EH120_065,3POZ,5,-8.328
EH120_065,3POZ,6,-8.267
EH120_065,3POZ,7,-8.086
EH120_065,3POZ,8,-7.971
EH120_065,3RCD,1,-8.591
EH120_065,3RCD,2,-8.302
EH120_065,3RCD,3,-7.815
EH120_065,3RCD,4,-7.695
EH120_065,3RCD,5,-7.596
EH120_065,3RCD,6,-7.479
EH120_065,3RCD,7,-7.402
EH120_065,3RCD,8,-7.358
EH120_065,3RCD,9,-7.313
EH120_066,3POZ,1,-8.648
EH120_066,3POZ,2,-8.594
EH120_066,3POZ,3,-8.275
EH120_066,3POZ,4,-8.134
EH120_066,3POZ,5,-8.051
EH120_066,3POZ,6,-7.797
EH120_066,3POZ,7,-7.747
EH120_066,3POZ,8,-7.713
EH120_066,3POZ,9,-7.708
EH120_066,3RCD,1,-8.522
EH120_066,3RCD,2,-8.182
EH120_066,3RCD,3,-7.891
EH120_066,3RCD,4,-7.699
EH120_066,3RCD,5,-7.677
EH120_066,3RCD,6,-7.631
EH120_066,3RCD,7,-7.509
EH120_066,3RCD,8,-7.429
EH120_066,3RCD,9,-7.353
EH120_067,3POZ,1,-8.423
EH120_067,3POZ,2,-8.316
EH120_067,3POZ,3,-8.099
EH120_067,3POZ,4,-8.097
EH120_067,3POZ,5,-8.07
EH120_067,3POZ,6,-7.894
EH120_067,3POZ,7,-7.729
EH120_067,3POZ,8,-7.721
EH120_067,3POZ,9,-7.708
EH120_067,3RCD,1,-8.877
EH120_067,3RCD,2,-8.532
EH120_067,3RCD,3,-8.379
EH120_067,3RCD,4,-8.124
EH120_067,3RCD,5,-8.015
EH120_067,3RCD,6,-7.878
EH120_067,3RCD,7,-7.802
EH120_067,3RCD,8,-7.778
EH120_067,3RCD,9,-7.692
EH120_068,3POZ,1,-9.352
EH120_068,3POZ,2,-9.007
EH120_068,3POZ,3,-8.882
EH120_068,3POZ,4,-8.814
EH120_068,3POZ,5,-8.579
EH120_068,3POZ,6,-8.498
EH120_068,3POZ,7,-8.308
EH120_068,3POZ,8,-8.138
EH120_068,3POZ,9,-8.06
EH120_068,3RCD,1,-8.977
EH120_068,3RCD,2,-8.947
EH120_068,3RCD,3,-8.889
EH120_068,3RCD,4,-8.889
EH120_068,3RCD,5,-8.83
EH120_068,3RCD,6,-8.768
EH120_068,3RCD,7,-8.592
EH120_068,3RCD,8,-8.579
EH120_068,3RCD,9,-8.538
EH120_069,3POZ,1,-9.013
EH120_069,3POZ,2,-8.898
EH120_069,3POZ,3,-8.828
EH120_069,3POZ,4,-8.68
EH120_069,3POZ,5,-8.389
EH120_069,3POZ,6,-8.331
EH120_069,3POZ,7,-8.263
EH120_069,3POZ,8,-7.944
EH120_069,3POZ,9,-7.898
EH120_069,3RCD,1,-8.872
EH120_069,3RCD,2,-8.465
EH120_069,3RCD,3,-8.43
EH120_069,3RCD,4,-8.235
EH120_069,3RCD,5,-7.696
EH120_069,3RCD,6,-7.536
EH120_069,3RCD,7,-7.458
EH120_069,3RCD,8,-7.454
EH120_069,3RCD,9,-7.315
EH120_070,3POZ,1,-8.852
EH120_070,3POZ,2,-8.488
EH120_070,3POZ,3,-8.203
EH120_070,3POZ,4,-8.028
EH120_070,3POZ,5,-8.019
EH120_070,3POZ,6,-7.909
EH120_070,3POZ,7,-7.848
EH120_070,3POZ,8,-7.788
EH120_070,3POZ,9,-7.728
EH120_070,3RCD,1,-9.136
EH120_070,3RCD,2,-8.503
EH120_070,3RCD,3,-8.199
EH120_070,3RCD,4,-8.076
EH120_070,3RCD,5,-7.905
EH120_070,3RCD,6,-7.793
EH120_070,3RCD,7,-7.779
EH120_070,3RCD,8,-7.684
EH120_070,3RCD,9,-7.596
EH120_071,3POZ,1,-9.8
EH120_071,3POZ,2,-9.746
EH120_071,3POZ,3,-9.495
EH120_071,3POZ,4,-9.315
EH120_071,3POZ,5,-9.078
EH120_071,3POZ,6,-8.787
EH120_071,3POZ,7,-8.778
EH120_071,3POZ,8,-8.745
EH120_071,3POZ,9,-8.293
EH120_071,3RCD,1,-10.075
EH120_071,3RCD,2,-9.956
EH120_071,3RCD,3,-9.83
EH120_071,3RCD,4,-8.834
EH120_071,3RCD,5,-8.713
EH120_071,3RCD,6,-8.55
EH120_071,3RCD,7,-8.545
EH120_071,3RCD,8,-8.094
EH120_071,3RCD,9,-7.945
EH120_072,3POZ,1,-11.068
EH120_072,3POZ,2,-10.707
EH120_072,3POZ,3,-10.458
EH120_072,3POZ,4,-10.312
EH120_072,3POZ,5,-10.224
EH120_072,3POZ,6,-9.934
EH120_072,3POZ,7,-9.863
EH120_072,3POZ,8,-9.581
EH120_072,3POZ,9,-9.577
EH120_072,3RCD,1,-10.933
EH120_072,3RCD,2,-10.701
EH120_072,3RCD,3,-10.424
EH120_072,3RCD,4,-10.037
EH120_072,3RCD,5,-9.999
EH120_072,3RCD,6,-9.937
EH120_072,3RCD,7,-9.886
EH120_072,3RCD,8,-9.576
EH120_072,3RCD,9,-9.483
EH120_073,3POZ,1,-9.858
EH120_073,3POZ,2,-9.8
EH120_073,3POZ,3,-9.723
EH120_073,3POZ,4,-9.583
EH120_073,3POZ,5,-9.453
EH120_073,3POZ,6,-9.263
EH120_073,3POZ,7,-9.252
EH120_073,3POZ,8,-9.174
EH120_073,3POZ,9,-9.103
EH120_073,3RCD,1,-9.943
EH120_073,3RCD,2,-9.642
EH120_073,3RCD,3,-9.592
EH120_073,3RCD,4,-9.44
EH120_073,3RCD,5,-9.386
EH120_073,3RCD,6,-9.093
EH120_073,3RCD,7,-8.966
EH120_073,3RCD,8,-8.95
EH120_073,3RCD,9,-8.848
EH120_074,3POZ,1,-8.486
EH120_074,3POZ,2,-8.276
EH120_074,3POZ,3,-8.243
EH120_074,3POZ,4,-8.048
EH120_074,3POZ,5,-8.036
EH120_074,3POZ,6,-7.966
EH120_074,3POZ,7,-7.904
EH120_074,3POZ,8,-7.853
EH120_074,3POZ,9,-7.756
EH120_074,3RCD,1,-8.505
EH120_074,3RCD,2,-8.385
EH120_074,3RCD,3,-8.367
EH120_074,3RCD,4,-8.059
EH120_074,3RCD,5,-8.008
EH120_074,3RCD,6,-7.94
EH120_074,3RCD,7,-7.91
EH120_074,3RCD,8,-7.839
EH120_074,3RCD,9,-7.827
EH120_075,3POZ,1,-8.702
EH120_075,3POZ,2,-8.632
EH120_075,3POZ,3,-8.576
EH120_075,3POZ,4,-8.496
EH120_075,3POZ,5,-8.471
EH120_075,3POZ,6,-8.44
EH120_075,3POZ,7,-8.376
EH120_075,3POZ,8,-8.365
EH120_075,3POZ,9,-8.21
EH120_075,3RCD,1,-8.296
EH120_075,3RCD,2,-8.283
EH120_075,3RCD,3,-8.03
EH120_075,3RCD,4,-7.794
EH120_075,3RCD,5,-7.684
EH120_075,3RCD,6,-7.528
EH120_075,3RCD,7,-7.387
EH120_075,3RCD,8,-7.192
EH120_075,3RCD,9,-7.109
EH120_076,3POZ,1,-8.786
EH120_076,3POZ,2,-8.559
EH120_076,3POZ,3,-8.407
EH120_076,3POZ,4,-8.369
EH120_076,3POZ,5,-7.844
EH120_076,3POZ,6,-7.842
EH120_076,3POZ,7,-7.816
EH120_076,3POZ,8,-7.666
EH120_076,3POZ,9,-7.438
EH120_076,3RCD,1,-8.776
EH120_076,3RCD,2,-8.452
EH120_076,3RCD,3,-8.417
EH120_076,3RCD,4,-7.846
EH120_076,3RCD,5,-7.817
EH120_076,3RCD,6,-7.693
EH120_076,3RCD,7,-7.679
EH120_076,3RCD,8,-7.646
EH120_076,3RCD,9,-7.331
EH120_077,3POZ,1,-8.672
EH120_077,3POZ,2,-8.668
EH120_077,3POZ,3,-8.652
EH120_077,3POZ,4,-8.257
EH120_077,3POZ,5,-8.232
EH120_077,3POZ,6,-8.088
EH120_077,3POZ,7,-8.077
EH120_077,3POZ,8,-8.004
EH120_077,3POZ,9,-7.774
EH120_077,3RCD,1,-9.532
EH120_077,3RCD,2,-9.399
EH120_077,3RCD,3,-9.395
EH120_077,3RCD,4,-9.228
EH120_077,3RCD,5,-9.067
EH120_077,3RCD,6,-8.835
EH120_077,3RCD,7,-8.724
EH120_077,3RCD,8,-8.601
EH120_077,3RCD,9,-8.57
EH120_078,3POZ,1,-10.03
EH120_078,3POZ,2,-9.545
EH120_078,3POZ,3,-9.511
EH120_078,3POZ,4,-9.048
EH120_078,3POZ,5,-8.93
EH120_078,3POZ,6,-8.811
EH120_078,3POZ,7,-8.684
EH120_078,3POZ,8,-8.51
EH120_078,3POZ,9,-8.506
EH120_078,3RCD,1,-9.471
EH120_078,3RCD,2,-8.958
EH120_078,3RCD,3,-8.842
EH120_078,3RCD,4,-8.748
EH120_078,3RCD,5,-8.64
EH120_078,3RCD,6,-8.589
EH120_078,3RCD,7,-8.151
EH120_078,3RCD,8,-8.148
EH120_078,3RCD,9,-8.097
EH120_079,3POZ,1,-7.872
EH120_079,3POZ,2,-7.631
EH120_079,3POZ,3,-7.609
EH120_079,3POZ,4,-7.499
EH120_079,3POZ,5,-7.418
EH120_079,3POZ,6,-7.265
EH120_079,3POZ,7,-7.148
EH120_079,3POZ,8,-7.062
EH120_079,3POZ,9,-6.996
EH120_079,3RCD,1,-7.811
EH120_079,3RCD,2,-7.561
EH120_079,3RCD,3,-7.498
EH120_079,3RCD,4,-7.268
EH120_079,3RCD,5,-7.236
EH120_079,3RCD,6,-7.195
EH120_079,3RCD,7,-6.964
EH120_079,3RCD,8,-6.707
EH120_079,3RCD,9,-6.585
EH120_080,3POZ,1,-9.988
EH120_080,3POZ,2,-9.788
EH120_080,3POZ,3,-9.73
EH120_080,3POZ,4,-9.725
EH120_080,3POZ,5,-9.59
EH120_080,3POZ,6,-9.588
EH120_080,3POZ,7,-9.472
EH120_080,3POZ,8,-9.361
EH120_080,3POZ,9,-9.357
EH120_080,3RCD,1,-10.185
EH120_080,3RCD,2,-10.005
EH120_080,3RCD,3,-9.715
EH120_080,3RCD,4,-9.701
EH120_080,3RCD,5,-9.618
EH120_080,3RCD,6,-9.607
EH120_080,3RCD,7,-9.503
EH120_080,3RCD,8,-9.4
EH120_080,3RCD,9,-9.273
EH120_081,3POZ,1,-10.624
EH120_081,3POZ,2,-10.062
EH120_081,3POZ,3,-9.372
EH120_081,3POZ,4,-9.26
EH120_081,3POZ,5,-9.246
EH120_081,3POZ,6,-8.959
EH120_081,3POZ,7,-8.93
EH120_081,3POZ,8,-8.892
EH120_081,3POZ,9,-8.891
EH120_081,3RCD,1,-10.857
EH120_081,3RCD,2,-10.718
EH120_081,3RCD,3,-10.222
EH120_081,3RCD,4,-9.514
EH120_081,3RCD,5,-9.478
EH120_081,3RCD,6,-9.155
EH120_081,3RCD,7,-8.977
EH120_081,3RCD,8,-8.864
EH120_081,3RCD,9,-8.832
EH120_082,3POZ,1,-9.68
EH120_082,3POZ,2,-9.438
EH120_082,3POZ,3,-9.43
EH120_082,3POZ,4,-9.231
EH120_082,3POZ,5,-9.213
EH120_082,3POZ,6,-9.203
EH120_082,3POZ,7,-9.147
EH120_082,3POZ,8,-9.108
EH120_082,3POZ,9,-8.856
EH120_082,3RCD,1,-9.54
EH120_082,3RCD,2,-9.471
EH120_082,3RCD,3,-8.739
EH120_082,3RCD,4,-8.297
EH120_082,3RCD,5,-8.241
EH120_082,3RCD,6,-7.968
EH120_082,3RCD,7,-7.859
EH120_082,3RCD,8,-7.781
EH120_082,3RCD,9,-7.752
EH120_083,3POZ,1,-10.534
EH120_083,3POZ,2,-10.476
EH120_083,3POZ,3,-10.084
EH120_083,3POZ,4,-9.801
EH120_083,3POZ,5,-9.533
EH120_083,3POZ,6,-9.149
EH120_083,3POZ,7,-9.116
EH120_083,3POZ,8,-9.092
EH120_083,3POZ,9,-8.921
EH120_083,3RCD,1,-10.925
EH120_083,3RCD,2,-10.802
EH120_083,3RCD,3,-10.4
EH120_083,3RCD,4,-10.329
EH120_083,3RCD,5,-9.685
EH120_083,3RCD,6,-9.425
EH120_083,3RCD,7,-9.332
EH120_083,3RCD,8,-9.286
EH120_083,3RCD,9,-9.237
EH120_084,3POZ,1,-10.632
EH120_084,3POZ,2,-10.497
EH120_084,3POZ,3,-10.446
EH120_084,3POZ,4,-10.294
EH120_084,3POZ,5,-10.193
EH120_084,3POZ,6,-10.023
EH120_084,3POZ,7,-9.84
EH120_084,3POZ,8,-9.834
EH120_084,3POZ,9,-9.744
EH120_084,3RCD,1,-10.589
EH120_084,3RCD,2,-10.361
EH120_084,3RCD,3,-10.204
EH120_084,3RCD,4,-10.037
EH120_084,3RCD,5,-9.959
EH120_084,3RCD,6,-9.721
EH120_084,3RCD,7,-9.55
EH120_084,3RCD,8,-9.522
EH120_084,3RCD,9,-9.512
EH120_085,3POZ,1,-10.883
EH120_085,3POZ,2,-10.038
EH120_085,3POZ,3,-9.969
EH120_085,3POZ,4,-9.733
EH120_085,3POZ,5,-9.286
EH120_085,3POZ,6,-9.095
EH120_085,3POZ,7,-8.827
EH120_085,3POZ,8,-8.775
EH120_085,3POZ,9,-8.602
EH120_085,3RCD,1,-11.507
EH120_085,3RCD,2,-11.152
EH120_085,3RCD,3,-11.014
EH120_085,3RCD,4,-10.858
EH120_085,3RCD,5,-10.306
EH120_085,3RCD,6,-10.256
EH120_085,3RCD,7,-9.803
EH120_085,3RCD,8,-9.763
EH120_085,3RCD,9,-9.628
EH120_086,3POZ,1,-10.441
EH120_086,3POZ,2,-10.04
EH120_086,3POZ,3,-9.694
EH120_086,3POZ,4,-9.2
EH120_086,3POZ,5,-9.199
EH120_086,3POZ,6,-9.18
EH120_086,3POZ,7,-9.095
EH120_086,3POZ,8,-8.873
EH120_086,3POZ,9,-8.749
EH120_086,3RCD,1,-10.535
EH120_086,3RCD,2,-10.448
EH120_086,3RCD,3,-10.276
EH120_086,3RCD,4,-9.714
EH120_086,3RCD,5,-9.425
EH120_086,3RCD,6,-9.351
EH120_086,3RCD,7,-9.029
EH120_086,3RCD,8,-8.986
EH120_086,3RCD,9,-8.907
EH120_087,3POZ,1,-10.823
EH120_087,3POZ,2,-10.293
EH120_087,3POZ,3,-10.211
EH120_087,3POZ,4,-9.62
EH120_087,3POZ,5,-9.578
