pair,target,ligand,rtm_best,best_mode,status
PPARG/PPARA,6LXA,PGPA_070,41.41651764824489,7,success
PPARG/PPARA,6LXA,PGPA_071,50.85016636686201,1,success
PPARG/PPARA,6LXA,PGPA_072,38.99609877588719,4,success
PPARG/PPARA,6LXA,PGPA_073,43.13887771747318,5,success
PPARG/PPARA,6LXA,PGPA_074,38.16306941661518,9,success
PPARG/PPARA,6LXA,PGPA_075,45.79429351018232,9,success
PPARG/PPARA,6LXA,PGPA_076,38.02006456158114,5,success
PPARG/PPARA,6LXA,PGPA_077,37.8252970663716,3,success
PPARG/PPARA,6LXA,PGPA_078,51.72658496963458,3,success
PPARG/PPARA,6LXA,PGPA_079,42.38314222360458,1,success
PPARG/PPARA,6LXA,PGPA_080,41.35538639421812,2,success
PPARG/PPARA,6LXA,PGPA_081,44.79399341129066,7,success
PPARG/PPARA,6LXA,PGPA_082,45.551548835132216,9,success
PPARG/PPARA,6LXA,PGPA_083,51.01324429517086,6,success
PPARG/PPARA,6LXA,PGPA_084,59.84849042799107,1,success
PPARG/PPARA,6LXA,PGPA_085,61.0719357497902,9,success
PPARG/PPARA,6LXA,PGPA_086,43.4959729991924,9,success
PPARG/PPARA,6LXA,PGPA_087,44.11295492330139,7,success
PPARG/PPARA,6LXA,PGPA_088,40.23809717237404,2,success
PPARG/PPARA,6LXA,PGPA_089,40.04957594594906,1,success
PPARG/PPARA,6LXA,PGPA_090,52.41853250597171,7,success
PPARG/PPARA,6LXA,PGPA_091,37.39621263148387,1,success
PPARG/PPARA,6LXA,PGPA_092,42.17809742648962,9,success
PPARG/PPARA,6LXA,PGPA_093,48.23586075739414,1,success
PPARG/PPARA,6LXA,PGPA_094,47.26993453886277,8,success
PPARG/PPARA,6LXA,PGPA_095,36.80075855512355,8,success
PPARG/PPARA,6LXA,PGPA_096,43.50432154558296,5,success
PPARG/PPARA,6LXA,PGPA_097,45.01236625745205,1,success
PPARG/PPARA,6LXA,PGPA_098,35.812064206791874,7,success
PPARG/PPARA,6LXA,PGPA_099,26.56966452869925,9,success
PPARG/PPARA,6LXA,PGPA_100,36.36124792202659,8,success
PPARG/PPARA,6LXA,PGPA_101,35.396563059562524,3,success
PPARG/PPARA,6LXA,PGPA_102,40.62737932726277,9,success
PPARG/PPARA,6LXA,PGPA_103,42.35882532545368,6,success
PPARG/PPARA,6LXA,PGPA_104,38.81278762242199,5,success
PPARG/PPARA,6LXA,PGPA_105,24.6624389178556,8,success
PPARG/PPARA,6LXA,PGPA_106,37.87668609735245,1,success
PPARG/PPARA,6LXA,PGPA_107,34.95693490257473,8,success
PPARG/PPARA,6LXA,PGPA_108,38.27200993004477,4,success
PPARG/PPARA,6LXA,PGPA_109,35.492412469605206,5,success
PPARG/PPARA,6LXA,PGPA_110,29.63083283659882,4,success
PPARA/PPARD,6LXA,PAPD_001,38.16649970011522,1,success
PPARA/PPARD,6LXA,PAPD_002,30.82088545591002,1,success
PPARA/PPARD,6LXA,PAPD_003,50.932210954971495,4,success
PPARA/PPARD,6LXA,PAPD_004,36.99356461652417,1,success
PPARA/PPARD,6LXA,PAPD_005,27.485593648038428,3,success
PPARA/PPARD,6LXA,PAPD_006,42.10775601311571,9,success
PPARA/PPARD,6LXA,PAPD_007,38.023913756015695,7,success
PPARA/PPARD,6LXA,PAPD_008,66.28901363953078,3,success
PPARA/PPARD,6LXA,PAPD_009,43.91963716332473,2,success
PPARA/PPARD,6LXA,PAPD_010,43.1388777959342,5,success
PPARA/PPARD,6LXA,PAPD_011,44.40539697656294,6,success
PPARA/PPARD,6LXA,PAPD_012,43.78819157819657,5,success
PPARA/PPARD,6LXA,PAPD_013,33.34890133124164,5,success
PPARA/PPARD,6LXA,PAPD_014,31.400213744292717,9,success
PPARA/PPARD,6LXA,PAPD_015,39.37112681346091,8,success
PPARA/PPARD,6LXA,PAPD_016,59.22732164162563,8,success
PPARA/PPARD,6LXA,PAPD_017,52.41127625463,6,success
PPARA/PPARD,6LXA,PAPD_018,48.17036071572728,3,success
PPARA/PPARD,6LXA,PAPD_019,68.29420404765817,2,success
PPARA/PPARD,6LXA,PAPD_020,37.72584390573842,5,success
PPARA/PPARD,6LXA,PAPD_021,30.206376408967312,9,success
PPARA/PPARD,6LXA,PAPD_022,48.179648979828166,7,success
PPARA/PPARD,6LXA,PAPD_023,55.020396192385945,7,success
PPARA/PPARD,6LXA,PAPD_024,33.80726196243549,9,success
PPARA/PPARD,6LXA,PAPD_025,39.77290338951266,8,success
PPARA/PPARD,6LXA,PAPD_026,37.23790320690548,3,success
PPARA/PPARD,6LXA,PAPD_027,40.25404217550326,5,success
PPARA/PPARD,6LXA,PAPD_028,38.447679698820735,8,success
PPARA/PPARD,6LXA,PAPD_029,48.77124219527956,5,success
PPARA/PPARD,6LXA,PAPD_030,35.32693713794169,8,success
PPARA/PPARD,6LXA,PAPD_031,52.22326822993338,8,success
PPARA/PPARD,6LXA,PAPD_032,36.20118936272399,4,success
PPARA/PPARD,6LXA,PAPD_033,59.72827009471111,5,success
PPARA/PPARD,6LXA,PAPD_034,41.7896235036532,4,success
PPARA/PPARD,6LXA,PAPD_035,40.67519962267186,8,success
PPARA/PPARD,6LXA,PAPD_036,38.793059999561976,6,success
PPARA/PPARD,6LXA,PAPD_037,60.94120083678221,9,success
PPARA/PPARD,6LXA,PAPD_038,38.581472627922025,6,success
PPARA/PPARD,6LXA,PAPD_039,36.65560232872153,9,success
PPARA/PPARD,6LXA,PAPD_040,38.19677610603953,8,success
PPARA/PPARD,6LXA,PAPD_041,46.70459221062208,9,success
PPARA/PPARD,6LXA,PAPD_042,47.99136226004919,6,success
PPARA/PPARD,6LXA,PAPD_043,52.93601883948377,8,success
PPARA/PPARD,6LXA,PAPD_044,51.66764856594188,4,success
PPARA/PPARD,6LXA,PAPD_045,52.216885211483785,9,success
PPARA/PPARD,6LXA,PAPD_046,37.268772406984944,6,success
PPARA/PPARD,6LXA,PAPD_047,45.59354213130466,5,success
PPARA/PPARD,6LXA,PAPD_048,53.02128625703537,1,success
PPARA/PPARD,6LXA,PAPD_049,54.36985635920749,9,success
PPARA/PPARD,6LXA,PAPD_050,40.62737816878169,9,success
PPARA/PPARD,6LXA,PAPD_051,49.1010986197515,7,success
PPARA/PPARD,6LXA,PAPD_052,57.66301846847484,4,success
PPARA/PPARD,6LXA,PAPD_053,50.92885301374695,2,success
PPARA/PPARD,6LXA,PAPD_054,34.44851336346643,5,success
PPARA/PPARD,6LXA,PAPD_055,37.36806755786053,7,success
PPARA/PPARD,6LXA,PAPD_056,34.956935156035904,8,success
PPARA/PPARD,6LXA,PAPD_057,39.86914470925735,6,success
PPARA/PPARD,6LXA,PAPD_058,37.336021254229735,7,success
PPARA/PPARD,6LXA,PAPD_059,42.104858890244735,6,success
PPARA/PPARD,6LXA,PAPD_060,39.14499581377222,3,success
PPARA/PPARD,6LXA,PAPD_061,48.43500439353441,1,success
PPARA/PPARD,6LXA,PAPD_062,39.95903859065059,9,success
PPARA/PPARD,6LXA,PAPD_063,41.08762897984119,4,success
PPARA/PPARD,6LXA,PAPD_064,46.64006469452775,7,success
PPARA/PPARD,6LXA,PAPD_065,44.34081862269084,2,success
PPARA/PPARD,6LXA,PAPD_066,57.59017036806757,1,success
PPARA/PPARD,6LXA,PAPD_067,56.036768731617954,1,success
PPARA/PPARD,6LXA,PAPD_068,46.7405316238094,3,success
PPARA/PPARD,6LXA,PAPD_069,49.74932762581843,2,success
PPARA/PPARD,6LXA,PAPD_070,38.81291281195367,1,success
PPARA/PPARD,6LXA,PAPD_071,50.29903976968996,1,success
PPARA/PPARD,6LXA,PAPD_072,51.02612636913574,5,success
PPARA/PPARD,6LXA,PAPD_073,50.492180331493806,9,success
PPARA/PPARD,6LXA,PAPD_074,40.08093407212972,1,success
PPARA/PPARD,6LXA,PAPD_075,48.2525342936984,2,success
PPARA/PPARD,6LXA,PAPD_076,54.17682561070848,2,success
PPARA/PPARD,6LXA,PAPD_077,36.41089396141946,3,success
PPARA/PPARD,6LXA,PAPD_078,40.2509638735125,4,success
PPARA/PPARD,6LXA,PAPD_079,50.355132076062525,2,success
PPARA/PPARD,6LXA,PAPD_080,28.801956154410963,3,success
PPARA/PPARD,6LXA,PAPD_081,53.99532598708699,3,success
PPARA/PPARD,6LXA,PAPD_082,50.83467446415897,2,success
PPARA/PPARD,6LXA,PAPD_083,35.02473622825682,2,success
PPARA/PPARD,6LXA,PAPD_084,44.15274027874895,2,success
PPARA/PPARD,6LXA,PAPD_085,57.68231822553512,6,success
PPARA/PPARD,6LXA,PAPD_086,61.9270876882206,8,success
PPARA/PPARD,6LXA,PAPD_087,44.65453197951444,2,success
PPARA/PPARD,6LXA,PAPD_088,44.21240510857103,9,success
PPARA/PPARD,6LXA,PAPD_089,44.0805264323447,5,success
PPARA/PPARD,6LXA,PAPD_090,45.69798987147513,9,success
PPARA/PPARD,6LXA,PAPD_091,53.14202111041263,6,success
PPARA/PPARD,6LXA,PAPD_092,47.96191234117849,7,success
PPARA/PPARD,6LXA,PAPD_093,40.48702562433296,7,success
PPARA/PPARD,6LXA,PAPD_094,34.40370496745473,9,success
PPARA/PPARD,6LXA,PAPD_095,46.81998386019658,8,success
PPARA/PPARD,6LXA,PAPD_096,32.81610993863847,9,success
PPARA/PPARD,6LXA,PAPD_097,41.84074249266951,3,success
PPARA/PPARD,6LXA,PAPD_098,36.96524462821803,5,success
PPARA/PPARD,6LXA,PAPD_099,44.57577558186532,1,success
PPARA/PPARD,6LXA,PAPD_100,44.57591777410072,1,success
PPARA/PPARD,6LXA,PAPD_101,10.29741576011386,6,success
PPARA/PPARD,6LXA,PAPD_102,35.7631060034162,9,success
PPARA/PPARD,6LXA,PAPD_103,41.06481576800055,6,success
PPARA/PPARD,6LXA,PAPD_104,36.785093222936986,8,success
PPARA/PPARD,6LXA,PAPD_105,36.58409475205176,9,success
PPARA/PPARD,6LXA,PAPD_106,54.46718149974413,7,success
PPARA/PPARD,6LXA,PAPD_107,50.50238943270143,5,success
PPARA/PPARD,6LXA,PAPD_108,35.492410604450704,5,success
PPARA/PPARD,6LXA,PAPD_109,30.5693606029382,4,success
PPARA/PPARD,6LXA,PAPD_110,50.81379613345582,1,success
PPARA/PPARD,5U3Q,PAPD_001,38.77942721033025,3,success
PPARA/PPARD,5U3Q,PAPD_002,32.49584430315066,6,success
PPARA/PPARD,5U3Q,PAPD_003,49.34350094409899,1,success
PPARA/PPARD,5U3Q,PAPD_004,50.33556404129981,7,success
PPARA/PPARD,5U3Q,PAPD_005,36.0615297420746,8,success
PPARA/PPARD,5U3Q,PAPD_006,44.85045512816255,2,success
PPARA/PPARD,5U3Q,PAPD_007,54.3428341517968,3,success
PPARA/PPARD,5U3Q,PAPD_008,52.89566100698102,1,success
PPARA/PPARD,5U3Q,PAPD_009,49.68223599894638,5,success
PPARA/PPARD,5U3Q,PAPD_010,49.02882825858845,2,success
PPARA/PPARD,5U3Q,PAPD_011,51.78050116245422,1,success
PPARA/PPARD,5U3Q,PAPD_012,51.69265625952631,7,success
PPARA/PPARD,5U3Q,PAPD_013,55.25074694976663,2,success
PPARA/PPARD,5U3Q,PAPD_014,49.63840354072025,4,success
PPARA/PPARD,5U3Q,PAPD_015,47.81350494346735,9,success
PPARA/PPARD,5U3Q,PAPD_016,56.35531033715031,1,success
PPARA/PPARD,5U3Q,PAPD_017,59.62680965388025,2,success
PPARA/PPARD,5U3Q,PAPD_018,53.51981094166867,2,success
PPARA/PPARD,5U3Q,PAPD_019,53.23175926414628,2,success
PPARA/PPARD,5U3Q,PAPD_020,52.71392808728998,2,success
PPARA/PPARD,5U3Q,PAPD_021,49.44187616003496,1,success
PPARA/PPARD,5U3Q,PAPD_022,34.88977540865118,7,success
PPARA/PPARD,5U3Q,PAPD_023,54.95137713552128,2,success
PPARA/PPARD,5U3Q,PAPD_024,40.95266704100712,6,success
PPARA/PPARD,5U3Q,PAPD_025,48.3061005270226,2,success
PPARA/PPARD,5U3Q,PAPD_026,43.6163052027189,3,success
PPARA/PPARD,5U3Q,PAPD_027,55.84695183613792,4,success
PPARA/PPARD,5U3Q,PAPD_028,41.19610354104342,8,success
PPARA/PPARD,5U3Q,PAPD_029,52.869041879528766,3,success
PPARA/PPARD,5U3Q,PAPD_030,56.15595423112448,4,success
PPARA/PPARD,5U3Q,PAPD_031,56.82173003306846,6,success
PPARA/PPARD,5U3Q,PAPD_032,40.26758563588114,4,success
PPARA/PPARD,5U3Q,PAPD_033,62.97876065003772,1,success
PPARA/PPARD,5U3Q,PAPD_034,67.01673635604476,3,success
PPARA/PPARD,5U3Q,PAPD_035,60.76586186451853,8,success
PPARA/PPARD,5U3Q,PAPD_036,57.68452683830474,2,success
PPARA/PPARD,5U3Q,PAPD_037,65.31104223059454,3,success
PPARA/PPARD,5U3Q,PAPD_038,63.41237758729992,4,success
PPARA/PPARD,5U3Q,PAPD_039,61.59281687812073,6,success
PPARA/PPARD,5U3Q,PAPD_040,68.58065929988298,4,success
PPARA/PPARD,5U3Q,PAPD_041,59.27123076848755,8,success
PPARA/PPARD,5U3Q,PAPD_042,53.10177521557738,6,success
PPARA/PPARD,5U3Q,PAPD_043,49.10951423647489,3,success
PPARA/PPARD,5U3Q,PAPD_044,54.63610962678111,8,success
PPARA/PPARD,5U3Q,PAPD_045,59.23315381212564,1,success
PPARA/PPARD,5U3Q,PAPD_046,48.75948721722967,3,success
PPARA/PPARD,5U3Q,PAPD_047,42.03819074308888,3,success
PPARA/PPARD,5U3Q,PAPD_048,55.76527477246322,5,success
PPARA/PPARD,5U3Q,PAPD_049,56.73235448919488,1,success
PPARA/PPARD,5U3Q,PAPD_050,57.35073024508458,2,success
PPARA/PPARD,5U3Q,PAPD_051,51.552050509344966,1,success
PPARA/PPARD,5U3Q,PAPD_052,50.73891794004936,8,success
PPARA/PPARD,5U3Q,PAPD_053,61.858231336784144,2,success
PPARA/PPARD,5U3Q,PAPD_054,46.63533448485339,5,success
PPARA/PPARD,5U3Q,PAPD_055,45.21779175683816,1,success
PPARA/PPARD,5U3Q,PAPD_056,47.37859323315453,1,success
PPARA/PPARD,5U3Q,PAPD_057,44.542375147861264,1,success
PPARA/PPARD,5U3Q,PAPD_058,51.534188036334406,6,success
PPARA/PPARD,5U3Q,PAPD_059,49.2932940534168,3,success
PPARA/PPARD,5U3Q,PAPD_060,59.41869550872652,3,success
PPARA/PPARD,5U3Q,PAPD_061,52.997232905076345,1,success
PPARA/PPARD,5U3Q,PAPD_062,41.53773933964816,2,success
PPARA/PPARD,5U3Q,PAPD_063,50.47935874931216,5,success
PPARA/PPARD,5U3Q,PAPD_064,61.203159637989486,1,success
PPARA/PPARD,5U3Q,PAPD_065,59.09483868956356,2,success
PPARA/PPARD,5U3Q,PAPD_066,59.02990794722897,1,success
PPARA/PPARD,5U3Q,PAPD_067,52.67915511094255,1,success
PPARA/PPARD,5U3Q,PAPD_068,50.20102565191161,1,success
PPARA/PPARD,5U3Q,PAPD_069,65.52163964331123,1,success
PPARA/PPARD,5U3Q,PAPD_070,62.85242502785592,2,success
PPARA/PPARD,5U3Q,PAPD_071,63.19478598948957,2,success
PPARA/PPARD,5U3Q,PAPD_072,53.65685050976961,4,success
PPARA/PPARD,5U3Q,PAPD_073,47.23358634821871,1,success
PPARA/PPARD,5U3Q,PAPD_074,41.97954122931868,8,success
PPARA/PPARD,5U3Q,PAPD_075,44.08796880297663,4,success
PPARA/PPARD,5U3Q,PAPD_076,55.27336041550426,4,success
PPARA/PPARD,5U3Q,PAPD_077,46.42740387394401,2,success
PPARA/PPARD,5U3Q,PAPD_078,42.7396896605924,7,success
PPARA/PPARD,5U3Q,PAPD_079,48.95169216108257,1,success
PPARA/PPARD,5U3Q,PAPD_080,35.70428920851691,3,success
PPARA/PPARD,5U3Q,PAPD_081,52.780307766809536,7,success
PPARA/PPARD,5U3Q,PAPD_082,50.24743088313037,1,success
PPARA/PPARD,5U3Q,PAPD_083,54.90836059327702,1,success
PPARA/PPARD,5U3Q,PAPD_084,48.00720976962691,1,success
PPARA/PPARD,5U3Q,PAPD_085,63.256455479211546,3,success
PPARA/PPARD,5U3Q,PAPD_086,59.10624463675765,4,success
PPARA/PPARD,5U3Q,PAPD_087,55.32424296244682,1,success
PPARA/PPARD,5U3Q,PAPD_088,55.44480730174676,1,success
PPARA/PPARD,5U3Q,PAPD_089,57.00053179665591,4,success
PPARA/PPARD,5U3Q,PAPD_090,49.27051222010172,1,success
PPARA/PPARD,5U3Q,PAPD_091,56.33637543149574,2,success
PPARA/PPARD,5U3Q,PAPD_092,53.17453745802053,1,success
PPARA/PPARD,5U3Q,PAPD_093,57.28801688581655,1,success
PPARA/PPARD,5U3Q,PAPD_094,41.42852057242808,2,success
PPARA/PPARD,5U3Q,PAPD_095,60.206453912860205,2,success
PPARA/PPARD,5U3Q,PAPD_096,50.69649607714292,1,success
PPARA/PPARD,5U3Q,PAPD_097,36.85560948150967,3,success
PPARA/PPARD,5U3Q,PAPD_098,59.61293413566089,4,success
PPARA/PPARD,5U3Q,PAPD_099,42.550682271404725,8,success
PPARA/PPARD,5U3Q,PAPD_100,44.96200644210111,5,success
PPARA/PPARD,5U3Q,PAPD_101,19.18317877686807,1,success
PPARA/PPARD,5U3Q,PAPD_102,35.34376085642515,3,success
PPARA/PPARD,5U3Q,PAPD_103,45.08267845255135,9,success
PPARA/PPARD,5U3Q,PAPD_104,42.76258766773446,3,success
PPARA/PPARD,5U3Q,PAPD_105,49.86126216246892,1,success
PPARA/PPARD,5U3Q,PAPD_106,61.32473209203193,1,success
PPARA/PPARD,5U3Q,PAPD_107,54.2545919499605,1,success
PPARA/PPARD,5U3Q,PAPD_108,23.8470115505078,4,success
PPARA/PPARD,5U3Q,PAPD_109,47.61463393079201,3,success
PPARA/PPARD,5U3Q,PAPD_110,35.05609016658492,2,success
