repurposing_id,canonical_smiles,status,pdbqt,n_microspecies,selected_smiles,formal_charge,has_carboxylate,all_microspecies,mw
REP_02354,Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)[C@H](O)c4ccccc4)[C@H]3SC2)s1,prepared,data/campaigns/c1/01_ligand_prep/acid_clinical_chemistry_pass/pdbqt/REP_02354.pdbqt,2,Cc1nnc(SCC2=C(C(=O)[O-])[NH+]3C(=O)[C@@H](NC(=O)[C@H](O)c4ccccc4)[C@H]3SC2)s1,0,True,Cc1nnc(SCC2=C(C(=O)[O-])N3C(=O)[C@@H](NC(=O)[C@H](O)c4ccccc4)[C@H]3SC2)s1|Cc1nnc(SCC2=C(C(=O)[O-])[NH+]3C(=O)[C@@H](NC(=O)[C@H](O)c4ccccc4)[C@H]3SC2)s1,478.57700000000017
REP_02650,C[C@H](C(=O)O)c1cccc(NC(=O)NCC(=O)N2[C@@H](c3ccccc3F)SC[C@H]2C(=O)OC(C)(C)C)c1,prepared,data/campaigns/c1/01_ligand_prep/acid_clinical_chemistry_pass/pdbqt/REP_02650.pdbqt,2,C[C@H](C(=O)[O-])c1cccc(NC(=O)NCC(=O)[NH+]2[C@@H](c3ccccc3F)SC[C@H]2C(=O)OC(C)(C)C)c1,0,True,C[C@H](C(=O)[O-])c1cccc(NC(=O)NCC(=O)N2[C@@H](c3ccccc3F)SC[C@H]2C(=O)OC(C)(C)C)c1|C[C@H](C(=O)[O-])c1cccc(NC(=O)NCC(=O)[NH+]2[C@@H](c3ccccc3F)SC[C@H]2C(=O)OC(C)(C)C)c1,531.6060000000002
REP_08002,Cc1noc(C)c1-c1cnc2c(-c3ccc(C(=O)O)cc3)cn([C@@H](C)c3ccccn3)c2c1,prepared,data/campaigns/c1/01_ligand_prep/acid_clinical_chemistry_pass/pdbqt/REP_08002.pdbqt,1,Cc1noc(C)c1-c1cnc2c(-c3ccc(C(=O)[O-])cc3)cn([C@@H](C)c3ccccn3)c2c1,-1,True,Cc1noc(C)c1-c1cnc2c(-c3ccc(C(=O)[O-])cc3)cn([C@@H](C)c3ccccn3)c2c1,437.4790000000001
REP_06427,CC(C)COc1cc(F)cc(-c2ccc(C(=O)NS(=O)(=O)c3ccccc3)c(N3C[C@@H](C)CC3(C)C)n2)c1,prepared,data/campaigns/c1/01_ligand_prep/acid_clinical_chemistry_pass/pdbqt/REP_06427.pdbqt,1,CC(C)COc1cc(F)cc(-c2ccc(C(=O)[N-]S(=O)(=O)c3ccccc3)c(N3C[C@@H](C)CC3(C)C)n2)c1,-1,False,CC(C)COc1cc(F)cc(-c2ccc(C(=O)[N-]S(=O)(=O)c3ccccc3)c(N3C[C@@H](C)CC3(C)C)n2)c1,538.6650000000003
REP_08064,CC(C)n1ccc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)n1,prepared,data/campaigns/c1/01_ligand_prep/acid_clinical_chemistry_pass/pdbqt/REP_08064.pdbqt,1,CC(C)n1ccc(S(=O)(=O)[N-]C(=O)Nc2c3c(cc4c2CCC4)CCC3)n1,-1,False,CC(C)n1ccc(S(=O)(=O)[N-]C(=O)Nc2c3c(cc4c2CCC4)CCC3)n1,387.4850000000003
REP_04977,O=C(O)c1ccc(NC(=O)[C@H](CC2CCCC2)n2cnc(C(F)(F)F)c2)nc1,prepared,data/campaigns/c1/01_ligand_prep/acid_clinical_chemistry_pass/pdbqt/REP_04977.pdbqt,1,O=C([O-])c1ccc(NC(=O)[C@H](CC2CCCC2)n2cnc(C(F)(F)F)c2)nc1,-1,True,O=C([O-])c1ccc(NC(=O)[C@H](CC2CCCC2)n2cnc(C(F)(F)F)c2)nc1,395.36099999999993
REP_00077,CCC(=O)NS(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2C)cc1,prepared,data/campaigns/c1/01_ligand_prep/acid_clinical_chemistry_pass/pdbqt/REP_00077.pdbqt,1,CCC(=O)[N-]S(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2C)cc1,-1,False,CCC(=O)[N-]S(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2C)cc1,369.4220000000001
REP_01178,CO[C@@H](Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)c2ccsc12)C(=O)O,prepared,data/campaigns/c1/01_ligand_prep/acid_clinical_chemistry_pass/pdbqt/REP_01178.pdbqt,1,CO[C@@H](Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)c2ccsc12)C(=O)[O-],-1,True,CO[C@@H](Cc1ccc(OCCc2nc(-c3ccccc3)oc2C)c2ccsc12)C(=O)[O-],436.5090000000002
REP_06583,Cc1c(-c2cc(C(=O)O)c3c(O[C@H](C)C4CCOCC4)ccc(C)c3n2)oc2ccccc12,prepared,data/campaigns/c1/01_ligand_prep/acid_clinical_chemistry_pass/pdbqt/REP_06583.pdbqt,1,Cc1c(-c2cc(C(=O)[O-])c3c(O[C@H](C)C4CCOCC4)ccc(C)c3n2)oc2ccccc12,-1,True,Cc1c(-c2cc(C(=O)[O-])c3c(O[C@H](C)C4CCOCC4)ccc(C)c3n2)oc2ccccc12,444.5070000000002
REP_01181,O=C(Nc1c2c(cc3c1CCC3)CCC2)NS(=O)(=O)c1cnn2c1OCCC2,prepared,data/campaigns/c1/01_ligand_prep/acid_clinical_chemistry_pass/pdbqt/REP_01181.pdbqt,1,O=C([N-]S(=O)(=O)c1cnn2c1OCCC2)Nc1c2c(cc3c1CCC3)CCC2,-1,False,O=C([N-]S(=O)(=O)c1cnn2c1OCCC2)Nc1c2c(cc3c1CCC3)CCC2,401.46800000000036
REP_08143,CC1(C)CCCN1C(=O)c1ccc(-c2cc(F)ccc2OCC(=O)O)cc1Cl,prepared,data/campaigns/c1/01_ligand_prep/acid_clinical_chemistry_pass/pdbqt/REP_08143.pdbqt,2,CC1(C)CCCN1C(=O)c1ccc(-c2cc(F)ccc2OCC(=O)[O-])cc1Cl,-1,True,CC1(C)CCC[NH+]1C(=O)c1ccc(-c2cc(F)ccc2OCC(=O)[O-])cc1Cl|CC1(C)CCCN1C(=O)c1ccc(-c2cc(F)ccc2OCC(=O)[O-])cc1Cl,404.84500000000014
REP_06722,CN1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn4c3c2OCN4C)CC1,prepared,data/campaigns/c1/01_ligand_prep/acid_clinical_chemistry_pass/pdbqt/REP_06722.pdbqt,4,CN1CCN(c2c(F)cc3c(=O)c(C(=O)[O-])cn4c3c2OCN4C)CC1,-1,True,C[NH+]1CCN(c2c(F)cc3c(=O)c(C(=O)[O-])cn4c3c2OC[NH+]4C)CC1|CN1COc2c(N3CC[NH+](C)CC3)c(F)cc3c(=O)c(C(=O)[O-])cn1c23|CN1CCN(c2c(F)cc3c(=O)c(C(=O)[O-])cn4c3c2OC[NH+]4C)CC1|CN1CCN(c2c(F)cc3c(=O)c(C(=O)[O-])cn4c3c2OCN4C)CC1,361.3530000000002
REP_01598,N#Cc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,prepared,data/campaigns/c1/01_ligand_prep/acid_clinical_chemistry_pass/pdbqt/REP_01598.pdbqt,2,N#Cc1c(N2C[C@@H]3CCC[NH2+][C@@H]3C2)c(F)cc2c(=O)c(C(=O)[O-])cn(C3CC3)c12,0,True,N#Cc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)[O-])cn(C3CC3)c12|N#Cc1c(N2C[C@@H]3CCC[NH2+][C@@H]3C2)c(F)cc2c(=O)c(C(=O)[O-])cn(C3CC3)c12,396.4220000000002
REP_02379,CCC[C@H](c1ccc(C(=O)NCCC(=O)O)cc1)[C@H](c1ccc(Cl)cc1)c1c[nH]c2c(F)cc(C)cc12,prepared,data/campaigns/c1/01_ligand_prep/acid_clinical_chemistry_pass/pdbqt/REP_02379.pdbqt,1,CCC[C@H](c1ccc(C(=O)NCCC(=O)[O-])cc1)[C@H](c1ccc(Cl)cc1)c1c[nH]c2c(F)cc(C)cc12,-1,True,CCC[C@H](c1ccc(C(=O)NCCC(=O)[O-])cc1)[C@H](c1ccc(Cl)cc1)c1c[nH]c2c(F)cc(C)cc12,520.0240000000001
REP_07300,COc1ccc(C)cc1[C@@]1(C(=O)NS(=O)(=O)c2cccc3nc(C)ccc23)C[C@H](c2ccccc2)CO1,prepared,data/campaigns/c1/01_ligand_prep/acid_clinical_chemistry_pass/pdbqt/REP_07300.pdbqt,1,COc1ccc(C)cc1[C@@]1(C(=O)[N-]S(=O)(=O)c2cccc3nc(C)ccc23)C[C@H](c2ccccc2)CO1,-1,False,COc1ccc(C)cc1[C@@]1(C(=O)[N-]S(=O)(=O)c2cccc3nc(C)ccc23)C[C@H](c2ccccc2)CO1,515.6110000000002
REP_08161,C[C@H](CCC(=O)N(C)CC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,prepared,data/campaigns/c1/01_ligand_prep/acid_clinical_chemistry_pass/pdbqt/REP_08161.pdbqt,2,C[C@H](CCC(=O)N(C)CC(=O)[O-])[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,-1,True,C[C@H](CCC(=O)[NH+](C)CC(=O)[O-])[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C|C[C@H](CCC(=O)N(C)CC(=O)[O-])[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,478.6500000000003
REP_07101,O=C(O)c1nn[nH]c1Oc1ccc(-c2ccc(C3CC(F)(F)C3)cc2)cc1,prepared,data/campaigns/c1/01_ligand_prep/acid_clinical_chemistry_pass/pdbqt/REP_07101.pdbqt,2,O=C([O-])c1nn[nH]c1Oc1ccc(-c2ccc(C3CC(F)(F)C3)cc2)cc1,-1,True,O=C([O-])c1nn[n-]c1Oc1ccc(-c2ccc(C3CC(F)(F)C3)cc2)cc1|O=C([O-])c1nn[nH]c1Oc1ccc(-c2ccc(C3CC(F)(F)C3)cc2)cc1,370.33500000000004
REP_06986,C#CCOc1ccc(Nc2nc(Nc3ccc(C)c(S(=O)(=O)NC(=O)CC)c3)ncc2F)cc1,prepared,data/campaigns/c1/01_ligand_prep/acid_clinical_chemistry_pass/pdbqt/REP_06986.pdbqt,1,C#CCOc1ccc(Nc2nc(Nc3ccc(C)c(S(=O)(=O)[N-]C(=O)CC)c3)ncc2F)cc1,-1,False,C#CCOc1ccc(Nc2nc(Nc3ccc(C)c(S(=O)(=O)[N-]C(=O)CC)c3)ncc2F)cc1,482.51700000000017
REP_04582,C[C@@]12C[C@H](N)[C@@H]1CN(c1nc3c(cc1F)c(=O)c(C(=O)O)cn3C1CC1)C2,prepared,data/campaigns/c1/01_ligand_prep/acid_clinical_chemistry_pass/pdbqt/REP_04582.pdbqt,2,C[C@@]12C[C@H](N)[C@@H]1CN(c1nc3c(cc1F)c(=O)c(C(=O)[O-])cn3C1CC1)C2,-1,True,C[C@@]12C[C@H]([NH3+])[C@@H]1CN(c1nc3c(cc1F)c(=O)c(C(=O)[O-])cn3C1CC1)C2|C[C@@]12C[C@H](N)[C@@H]1CN(c1nc3c(cc1F)c(=O)c(C(=O)[O-])cn3C1CC1)C2,371.39200000000017
REP_00940,O=C(O)CCCc1cc2cc(Cl)ccc2n1S(=O)(=O)c1ccc2ncsc2c1,prepared,data/campaigns/c1/01_ligand_prep/acid_clinical_chemistry_pass/pdbqt/REP_00940.pdbqt,1,O=C([O-])CCCc1cc2cc(Cl)ccc2n1S(=O)(=O)c1ccc2ncsc2c1,-1,True,O=C([O-])CCCc1cc2cc(Cl)ccc2n1S(=O)(=O)c1ccc2ncsc2c1,433.9180000000002
REP_05113,CCC[C@H](Oc1cc(C)c(-n2cc(C(F)(F)F)cn2)c(C)c1)c1ccc(C(=O)NCCC(=O)O)cc1,prepared,data/campaigns/c1/01_ligand_prep/acid_clinical_chemistry_pass/pdbqt/REP_05113.pdbqt,1,CCC[C@H](Oc1cc(C)c(-n2cc(C(F)(F)F)cn2)c(C)c1)c1ccc(C(=O)NCCC(=O)[O-])cc1,-1,True,CCC[C@H](Oc1cc(C)c(-n2cc(C(F)(F)F)cn2)c(C)c1)c1ccc(C(=O)NCCC(=O)[O-])cc1,502.51300000000026
REP_05141,O=C(O)Cn1c(C(=O)Nc2nc(-c3ccccc3Cl)cs2)cc2ccccc21,prepared,data/campaigns/c1/01_ligand_prep/acid_clinical_chemistry_pass/pdbqt/REP_05141.pdbqt,1,O=C([O-])Cn1c(C(=O)Nc2nc(-c3ccccc3Cl)cs2)cc2ccccc21,-1,True,O=C([O-])Cn1c(C(=O)Nc2nc(-c3ccccc3Cl)cs2)cc2ccccc21,410.8620000000001
REP_01601,COc1c(N2CCC/C(=C(\F)CN)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,prepared,data/campaigns/c1/01_ligand_prep/acid_clinical_chemistry_pass/pdbqt/REP_01601.pdbqt,2,COc1c(N2CCC/C(=C(\F)CN)C2)c(F)cc2c(=O)c(C(=O)[O-])cn(C3CC3)c12,-1,True,COc1c(N2CCC/C(=C(\F)C[NH3+])C2)c(F)cc2c(=O)c(C(=O)[O-])cn(C3CC3)c12|COc1c(N2CCC/C(=C(\F)CN)C2)c(F)cc2c(=O)c(C(=O)[O-])cn(C3CC3)c12,418.4200000000002
REP_01310,CC1(C)CCC(C)(C)c2c1cc(C(=O)Nc1cc(F)c(C(=O)O)c(F)c1)c(O)c2Cl,prepared,data/campaigns/c1/01_ligand_prep/acid_clinical_chemistry_pass/pdbqt/REP_01310.pdbqt,2,CC1(C)CCC(C)(C)c2c1cc(C(=O)Nc1cc(F)c(C(=O)[O-])c(F)c1)c([O-])c2Cl,-2,True,CC1(C)CCC(C)(C)c2c1cc(C(=O)Nc1cc(F)c(C(=O)[O-])c(F)c1)c(O)c2Cl|CC1(C)CCC(C)(C)c2c1cc(C(=O)Nc1cc(F)c(C(=O)[O-])c(F)c1)c([O-])c2Cl,435.85400000000016
REP_07874,COc1nc(N(CC(C)(C)F)c2cc(Cl)c(F)cc2F)cnc1C(=O)[C@H]1C[C@@H]1C(=O)O,prepared,data/campaigns/c1/01_ligand_prep/acid_clinical_chemistry_pass/pdbqt/REP_07874.pdbqt,1,COc1nc(N(CC(C)(C)F)c2cc(Cl)c(F)cc2F)cnc1C(=O)[C@H]1C[C@@H]1C(=O)[O-],-1,True,COc1nc(N(CC(C)(C)F)c2cc(Cl)c(F)cc2F)cnc1C(=O)[C@H]1C[C@@H]1C(=O)[O-],456.8280000000002
REP_00745,O=C(O)C[C@H]1CC[C@H](c2ccc(-c3ccc(Nc4ccc(C(F)(F)F)nc4)cn3)cc2)CC1,prepared,data/campaigns/c1/01_ligand_prep/acid_clinical_chemistry_pass/pdbqt/REP_00745.pdbqt,1,O=C([O-])C[C@H]1CC[C@H](c2ccc(-c3ccc(Nc4ccc(C(F)(F)F)nc4)cn3)cc2)CC1,-1,True,O=C([O-])C[C@H]1CC[C@H](c2ccc(-c3ccc(Nc4ccc(C(F)(F)F)nc4)cn3)cc2)CC1,454.47200000000015
REP_05543,CCCCCCC(C)(C)c1cc(O)c([C@H]2CC(=O)[C@H]3C[C@@H]2C3(C)C)c(OC(=O)/C=C/C(=O)O)c1,prepared,data/campaigns/c1/01_ligand_prep/acid_clinical_chemistry_pass/pdbqt/REP_05543.pdbqt,2,CCCCCCC(C)(C)c1cc(O)c([C@H]2CC(=O)[C@H]3C[C@@H]2C3(C)C)c(OC(=O)/C=C/C(=O)[O-])c1,-1,True,CCCCCCC(C)(C)c1cc([O-])c([C@H]2CC(=O)[C@H]3C[C@@H]2C3(C)C)c(OC(=O)/C=C/C(=O)[O-])c1|CCCCCCC(C)(C)c1cc(O)c([C@H]2CC(=O)[C@H]3C[C@@H]2C3(C)C)c(OC(=O)/C=C/C(=O)[O-])c1,469.5980000000003
REP_01494,CNC1CCCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2OC)C1,prepared,data/campaigns/c1/01_ligand_prep/acid_clinical_chemistry_pass/pdbqt/REP_01494.pdbqt,2,C[NH2+]C1CCCN(c2c(F)cc3c(=O)c(C(=O)[O-])cn(C4CC4)c3c2OC)C1,0,True,CNC1CCCN(c2c(F)cc3c(=O)c(C(=O)[O-])cn(C4CC4)c3c2OC)C1|C[NH2+]C1CCCN(c2c(F)cc3c(=O)c(C(=O)[O-])cn(C4CC4)c3c2OC)C1,389.4270000000002
REP_03974,O=C(O)CCC(=O)c1ccc2c(c1)-c1cccc3cccc-2c13,prepared,data/campaigns/c1/01_ligand_prep/acid_clinical_chemistry_pass/pdbqt/REP_03974.pdbqt,1,O=C([O-])CCC(=O)c1ccc2c(c1)-c1cccc3cccc-2c13,-1,True,O=C([O-])CCC(=O)c1ccc2c(c1)-c1cccc3cccc-2c13,301.321
REP_06973,CC[C@H]1O[C@@H](/C(C)=C/[C@H](C)/C=C/[C@H]2[C@@H](C)[C@@H]2/C=C/[C@@H]2O[C@H](CC(=O)O)C[C@H](O)[C@H]2O)CC=C1C,prepared,data/campaigns/c1/01_ligand_prep/acid_clinical_chemistry_pass/pdbqt/REP_06973.pdbqt,1,CC[C@H]1O[C@@H](/C(C)=C/[C@H](C)/C=C/[C@H]2[C@@H](C)[C@@H]2/C=C/[C@@H]2O[C@H](CC(=O)[O-])C[C@H](O)[C@H]2O)CC=C1C,-1,True,CC[C@H]1O[C@@H](/C(C)=C/[C@H](C)/C=C/[C@H]2[C@@H](C)[C@@H]2/C=C/[C@@H]2O[C@H](CC(=O)[O-])C[C@H](O)[C@H]2O)CC=C1C,473.6300000000003
REP_04229,Cc1cnn(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,prepared,data/campaigns/c1/01_ligand_prep/acid_clinical_chemistry_pass/pdbqt/REP_04229.pdbqt,2,Cc1cnn(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)[O-],-1,True,Cc1cnn(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)[NH+]2[C@@H]1SC(C)(C)[C@@H]2C(=O)[O-]|Cc1cnn(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)[O-],468.3420000000002
REP_00944,C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,prepared,data/campaigns/c1/01_ligand_prep/acid_clinical_chemistry_pass/pdbqt/REP_00944.pdbqt,1,C[C@H](CCC(=O)NCC(=O)[O-])[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,-1,True,C[C@H](CCC(=O)NCC(=O)[O-])[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,464.62300000000033
REP_07055,CCc1cnc(OC(C)C)c(C2(C(=O)NS(=O)(=O)c3cccc4nc(C)ccc34)CC2)c1,prepared,data/campaigns/c1/01_ligand_prep/acid_clinical_chemistry_pass/pdbqt/REP_07055.pdbqt,1,CCc1cnc(OC(C)C)c(C2(C(=O)[N-]S(=O)(=O)c3cccc4nc(C)ccc34)CC2)c1,-1,False,CCc1cnc(OC(C)C)c(C2(C(=O)[N-]S(=O)(=O)c3cccc4nc(C)ccc34)CC2)c1,452.5560000000002
REP_07880,Cc1cc(F)cc(C)c1C(=O)c1sc2cc(O)ccc2c1Oc1ccc(/C=C/C(=O)O)cc1,prepared,data/campaigns/c1/01_ligand_prep/acid_clinical_chemistry_pass/pdbqt/REP_07880.pdbqt,2,Cc1cc(F)cc(C)c1C(=O)c1sc2cc(O)ccc2c1Oc1ccc(/C=C/C(=O)[O-])cc1,-1,True,Cc1cc(F)cc(C)c1C(=O)c1sc2cc([O-])ccc2c1Oc1ccc(/C=C/C(=O)[O-])cc1|Cc1cc(F)cc(C)c1C(=O)c1sc2cc(O)ccc2c1Oc1ccc(/C=C/C(=O)[O-])cc1,461.49000000000024
REP_00308,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,prepared,data/campaigns/c1/01_ligand_prep/acid_clinical_chemistry_pass/pdbqt/REP_00308.pdbqt,2,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)[N-]C(=O)[NH2+]C2CCCCC2)cc1,0,False,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)[N-]C(=O)[NH2+]C2CCCCC2)cc1|COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)[N-]C(=O)NC2CCCCC2)cc1,494.0130000000004
REP_05466,COc1cccc2cc(-c3nc([C@H]4CC[C@H](C(=O)O)CC4)n4ncnc(N)c34)[nH]c12,prepared,data/campaigns/c1/01_ligand_prep/acid_clinical_chemistry_pass/pdbqt/REP_05466.pdbqt,1,COc1cccc2cc(-c3nc([C@H]4CC[C@H](C(=O)[O-])CC4)n4ncnc(N)c34)[nH]c12,-1,True,COc1cccc2cc(-c3nc([C@H]4CC[C@H](C(=O)[O-])CC4)n4ncnc(N)c34)[nH]c12,405.4380000000001
REP_06668,Cc1cn(C(=O)c2c(-c3c(Cl)cc(Cl)cc3Cl)noc2C(C)(C)F)c2cccc(/C=C/C(=O)O)c12,prepared,data/campaigns/c1/01_ligand_prep/acid_clinical_chemistry_pass/pdbqt/REP_06668.pdbqt,1,Cc1cn(C(=O)c2c(-c3c(Cl)cc(Cl)cc3Cl)noc2C(C)(C)F)c2cccc(/C=C/C(=O)[O-])c12,-1,True,Cc1cn(C(=O)c2c(-c3c(Cl)cc(Cl)cc3Cl)noc2C(C)(C)F)c2cccc(/C=C/C(=O)[O-])c12,534.7780000000001
REP_00092,CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O,prepared,data/campaigns/c1/01_ligand_prep/acid_clinical_chemistry_pass/pdbqt/REP_00092.pdbqt,1,CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)[O-],-1,True,CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)[O-],451.58700000000033
REP_08014,O=C(Nc1c(F)c(F)c(-c2cccc(OC(F)(F)F)c2)c(F)c1F)c1ccsc1C(=O)O,prepared,data/campaigns/c1/01_ligand_prep/acid_clinical_chemistry_pass/pdbqt/REP_08014.pdbqt,1,O=C(Nc1c(F)c(F)c(-c2cccc(OC(F)(F)F)c2)c(F)c1F)c1ccsc1C(=O)[O-],-1,True,O=C(Nc1c(F)c(F)c(-c2cccc(OC(F)(F)F)c2)c(F)c1F)c1ccsc1C(=O)[O-],478.32100000000014
REP_00325,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,prepared,data/campaigns/c1/01_ligand_prep/acid_clinical_chemistry_pass/pdbqt/REP_00325.pdbqt,1,CC(C(=O)[O-])c1ccc(-c2ccccc2)c(F)c1,-1,True,CC(C(=O)[O-])c1ccc(-c2ccccc2)c(F)c1,243.257
REP_00300,C[C@H](C(=O)O)c1ccc(-c2ccccc2)c(F)c1,prepared,data/campaigns/c1/01_ligand_prep/acid_clinical_chemistry_pass/pdbqt/REP_00300.pdbqt,1,C[C@H](C(=O)[O-])c1ccc(-c2ccccc2)c(F)c1,-1,True,C[C@H](C(=O)[O-])c1ccc(-c2ccccc2)c(F)c1,243.257
REP_00572,C[C@@H](C(=O)O)c1ccc(-c2ccccc2)c(F)c1,prepared,data/campaigns/c1/01_ligand_prep/acid_clinical_chemistry_pass/pdbqt/REP_00572.pdbqt,1,C[C@@H](C(=O)[O-])c1ccc(-c2ccccc2)c(F)c1,-1,True,C[C@@H](C(=O)[O-])c1ccc(-c2ccccc2)c(F)c1,243.257
REP_05440,O=C(Nc1ccc(Cl)c(Cl)c1)NS(=O)(=O)c1ccc2c(c1)CCO2,prepared,data/campaigns/c1/01_ligand_prep/acid_clinical_chemistry_pass/pdbqt/REP_05440.pdbqt,1,O=C([N-]S(=O)(=O)c1ccc2c(c1)CCO2)Nc1ccc(Cl)c(Cl)c1,-1,False,O=C([N-]S(=O)(=O)c1ccc2c(c1)CCO2)Nc1ccc(Cl)c(Cl)c1,386.2360000000001
REP_05567,COc1ccc(-c2ccc(OCc3cc(C(=O)[N-]S(=O)(=O)c4ccccc4C)oc3C)cc2)nc1,prepared,data/campaigns/c1/01_ligand_prep/acid_clinical_chemistry_pass/pdbqt/REP_05567.pdbqt,1,COc1ccc(-c2ccc(OCc3cc(C(=O)[N-]S(=O)(=O)c4ccccc4C)oc3C)cc2)nc1,-1,False,COc1ccc(-c2ccc(OCc3cc(C(=O)[N-]S(=O)(=O)c4ccccc4C)oc3C)cc2)nc1,491.5450000000002
REP_01595,Cc1cc(C)c(NC(=O)C[C@H](CC(=O)O)c2cccc3ccccc23)c(C(=O)N2CCC3(CCCC3)CC2)c1,prepared,data/campaigns/c1/01_ligand_prep/acid_clinical_chemistry_pass/pdbqt/REP_01595.pdbqt,2,Cc1cc(C)c(NC(=O)C[C@H](CC(=O)[O-])c2cccc3ccccc23)c(C(=O)N2CCC3(CCCC3)CC2)c1,-1,True,Cc1cc(C)c(NC(=O)C[C@H](CC(=O)[O-])c2cccc3ccccc23)c(C(=O)[NH+]2CCC3(CCCC3)CC2)c1|Cc1cc(C)c(NC(=O)C[C@H](CC(=O)[O-])c2cccc3ccccc23)c(C(=O)N2CCC3(CCCC3)CC2)c1,525.6690000000004
REP_00476,CN1c2ccccc2C(NCCCCCCC(=O)O)c2ccc(Cl)cc2S1(=O)=O,prepared,data/campaigns/c1/01_ligand_prep/acid_clinical_chemistry_pass/pdbqt/REP_00476.pdbqt,2,CN1c2ccccc2C(NCCCCCCC(=O)[O-])c2ccc(Cl)cc2S1(=O)=O,-1,True,CN1c2ccccc2C([NH2+]CCCCCCC(=O)[O-])c2ccc(Cl)cc2S1(=O)=O|CN1c2ccccc2C(NCCCCCCC(=O)[O-])c2ccc(Cl)cc2S1(=O)=O,435.95300000000003
REP_03855,O=C(O)c1cc(-n2c(-c3ccccc3)cc3c2CCc2ccccc2-3)ccc1O,prepared,data/campaigns/c1/01_ligand_prep/acid_clinical_chemistry_pass/pdbqt/REP_03855.pdbqt,2,O=C([O-])c1cc(-n2c(-c3ccccc3)cc3c2CCc2ccccc2-3)ccc1[O-],-2,True,O=C([O-])c1cc(-n2c(-c3ccccc3)cc3c2CCc2ccccc2-3)ccc1O|O=C([O-])c1cc(-n2c(-c3ccccc3)cc3c2CCc2ccccc2-3)ccc1[O-],379.4150000000001
