canonical_smiles,scaffold,max_tc_active
CCn1c(=O)c(C(=O)CN2CCN(Cc3ccc4c(c3)OCO4)CC2)c(N)n(Cc2ccccc2)c1=O,O=C(CN1CCN(Cc2ccc3c(c2)OCO3)CC1)c1cn(Cc2ccccc2)c(=O)[nH]c1=O,0.27710843373493976
Cc1cc(-c2ccccc2)nc(SCC(=O)Nc2cc(S(=O)(=O)N3CCOCC3)ccc2C)n1,O=C(CSc1nccc(-c2ccccc2)n1)Nc1cccc(S(=O)(=O)N2CCOCC2)c1,0.20224719101123595
Cc1nc(S(=O)(=O)N2C[C@@H]3[C@H](C2)[C@H]2CC[C@@H]3O2)cn1C,O=S(=O)(c1c[nH]cn1)N1CC2C3CCC(O3)C2C1,0.14285714285714285
NS(=O)(=O)c1ccc(CCNC(=O)C(=O)Nc2cc3c4c(c2)CC(=O)N4CCC3)cc1,O=C(NCCc1ccccc1)C(=O)Nc1cc2c3c(c1)CC(=O)N3CCC2,0.1875
O=C1C=C(N2CCOCC2)C(N2CCOCC2)=CC1=O,O=C1C=C(N2CCOCC2)C(N2CCOCC2)=CC1=O,0.12
N/C=C(\CCN1C(=O)c2n[nH]c(-c3ccc(F)cc3)c2C1c1ccccn1)c1ccccc1,C=C(CCN1C(=O)c2n[nH]c(-c3ccccc3)c2C1c1ccccn1)c1ccccc1,0.25
Cc1c(NC(=O)Cn2ncc3ccccc3c2=O)nnn1Cc1ccc(C(F)(F)F)cc1,O=C(Cn1ncc2ccccc2c1=O)Nc1cn(Cc2ccccc2)nn1,0.2625
COC(=O)c1ccc(CCNC(=O)Nc2cccc(Cn3cccnc3=O)c2)cc1,O=C(NCCc1ccccc1)Nc1cccc(Cn2cccnc2=O)c1,0.2261904761904762
CCOC(=O)c1c(NC(=O)COC(=O)c2c(C)c(-c3cccc(Cl)c3)nc3ccccc23)sc(C)c1Cc1ccc2c(c1)OCO2,O=C(COC(=O)c1cc(-c2ccccc2)nc2ccccc12)Nc1cc(Cc2ccc3c(c2)OCO3)cs1,0.2376237623762376
Cc1noc([C@@H]2CC[C@H](CNS(=O)(=O)c3cn(C(C)C)cn3)O2)n1,O=S(=O)(NCC1CCC(c2ncno2)O1)c1c[nH]cn1,0.16304347826086957
Cc1cccc(CN2N=C(C(=O)N3CCCCCC3)S(=O)(=O)c3ccccc32)c1,O=C(C1=NN(Cc2ccccc2)c2ccccc2S1(=O)=O)N1CCCCCC1,0.2465753424657534
O=C([O-])C1CC2CCC1N(C(=O)CCn1cc(Cl)cn1)C2,O=C(CCn1cccn1)N1CC2CCC1CC2,0.20987654320987653
CCN(C(=O)COC(=O)c1c2c(nc3ccccc13)CCC2)c1c(N)n(Cc2ccccc2)c(=O)[nH]c1=O,O=C(COC(=O)c1c2c(nc3ccccc13)CCC2)Nc1cn(Cc2ccccc2)c(=O)[nH]c1=O,0.2111111111111111
CCc1ccc(-c2nc3c(c(=O)[nH]2)CN(C(=O)c2cccc4ccccc24)CC3)cc1,O=C(c1cccc2ccccc12)N1CCc2nc(-c3ccccc3)[nH]c(=O)c2C1,0.25
Cc1nc2c(cnn2-c2ccc(Cl)cc2)c(=O)n1-c1ccc(N2CCC(C)CC2)cc1,O=c1c2cnn(-c3ccccc3)c2ncn1-c1ccc(N2CCCCC2)cc1,0.18055555555555555
CC1=CCN(C(=O)C2C3C(=O)N(CCOc4ccccc4)C[C@@]34C=C[C@@H]2O4)CC1,O=C(C1C2C=CC3(CN(CCOc4ccccc4)C(=O)C13)O2)N1CC=CCC1,0.1839080459770115
O=C(NCCCCCCNC(=O)c1sc2ccccc2c1Cl)c1sc2ccccc2c1Cl,O=C(NCCCCCCNC(=O)c1cc2ccccc2s1)c1cc2ccccc2s1,0.27586206896551724
O=C(N[C@H]1[C@@H]2CN(c3ccc(F)cc3[N+](=O)[O-])C[C@@H]21)c1cnn2c1OCCC2,O=C(NC1C2CN(c3ccccc3)CC21)c1cnn2c1OCCC2,0.20408163265306123
O=C1COc2c(cccc2C(=O)NCCc2cnn(-c3ccccc3)n2)N1,O=C1COc2c(cccc2C(=O)NCCc2cnn(-c3ccccc3)n2)N1,0.18604651162790697
Cc1c(C(=O)N2CCC3(CC2)N=C(N(C)C)NC3=O)cnn1-c1ccccn1,O=C(c1cnn(-c2ccccn2)c1)N1CCC2(CC1)N=CNC2=O,0.19736842105263158
CCOc1ccc(NC2=C(C(=O)Nc3cccc(OC)c3)C(=N)C(C(=O)Nc3ccc(Oc4ccccc4)cc3)S2)cc1,N=C1C(C(=O)Nc2ccccc2)=C(Nc2ccccc2)SC1C(=O)Nc1ccc(Oc2ccccc2)cc1,0.21875
CC(C)C(NC(=O)Nc1nc(C2CCC2)cs1)c1nc(C2CC2)no1,O=C(NCc1nc(C2CC2)no1)Nc1nc(C2CCC2)cs1,0.19230769230769232
Nc1ncc2c(n1)C1(CCCN(C(=O)c3ccncc3F)C1)CC2,O=C(c1ccncc1)N1CCCC2(CCc3cncnc32)C1,0.23255813953488372
Cc1c(NC(=O)CN(C)S(=O)(=O)c2ccc3c(c2)OCCCO3)c(=O)n(-c2ccccc2)n1C,O=C(CNS(=O)(=O)c1ccc2c(c1)OCCCO2)Nc1c[nH]n(-c2ccccc2)c1=O,0.2
CC(C)Cc1cc(C(=O)N(C)Cc2cc(C3CC3)on2)nc(=O)[nH]1,O=C(NCc1cc(C2CC2)on1)c1cc[nH]c(=O)n1,0.16666666666666666
COc1cc(/C=C/C(=O)Nc2nc3ccc(S(C)(=O)=O)cc3s2)ccc1OCc1ccccc1,O=C(C=Cc1ccc(OCc2ccccc2)cc1)Nc1nc2ccccc2s1,0.23076923076923078
O=C(COC(=O)c1cc(=O)c2ccccc2o1)Nc1ccccc1C(=O)NC1CC1,O=C(COC(=O)c1cc(=O)c2ccccc2o1)Nc1ccccc1C(=O)NC1CC1,0.19480519480519481
Cc1ccc(-c2csc(Nc3nc4cc5c(cc4s3)OCO5)n2)o1,c1coc(-c2csc(Nc3nc4cc5c(cc4s3)OCO5)n2)c1,0.175
O=C(NCCC1CC[NH+](C2CCCC2)CC1)NCC(O)c1cccc(O)c1,O=C(NCCc1ccccc1)NCCC1CC[NH+](C2CCCC2)CC1,0.16129032258064516
S=c1sc2c(s1)SCC1(CS2)OCCO1,S=c1sc2c(s1)SCC1(CS2)OCCO1,0.07936507936507936
CCN(CC1CCCCO1)C(=O)NCCc1cccs1,O=C(NCCc1cccs1)NCC1CCCCO1,0.2328767123287671
CC1CCN(c2oc(-c3ccc(S(=O)(=O)N4CCc5ccccc5C4)cc3)nc2C#N)CC1,O=S(=O)(c1ccc(-c2ncc(N3CCCCC3)o2)cc1)N1CCc2ccccc2C1,0.19753086419753085
COc1cc2c(cc1OC)C(c1ccccc1)N(C(=O)CCc1c[nH]c3ccccc13)CC2,O=C(CCc1c[nH]c2ccccc12)N1CCc2ccccc2C1c1ccccc1,0.2235294117647059
COc1ccc(-c2nnn(CC(=O)N(Cc3ccc4c(c3)OCO4)C(C(=O)NC3CCCCC3)c3ccc(F)cc3)n2)cc1OC,O=C(NC1CCCCC1)C(c1ccccc1)N(Cc1ccc2c(c1)OCO2)C(=O)Cn1nnc(-c2ccccc2)n1,0.19298245614035087
Cc1c(NC(=O)CCSc2ccc3c(c2)OCCO3)c(N2CCCC2)nn1C,O=C(CCSc1ccc2c(c1)OCCO2)Nc1c[nH]nc1N1CCCC1,0.1978021978021978
COCC(Cn1cncn1)OC(=O)c1ccc(N2CCNC2=O)c(C)c1,O=C(OCCn1cncn1)c1ccc(N2CCNC2=O)cc1,0.19753086419753085
CCOc1ccc(-c2noc(CSc3nnc(-c4cc5ccccc5o4)o3)n2)cc1,c1ccc(-c2noc(CSc3nnc(-c4cc5ccccc5o4)o3)n2)cc1,0.16831683168316833
Cc1nc2c(cc(OC(=O)c3ccc(C#N)cc3)c3ccsc32)s1,O=C(Oc1cc2scnc2c2sccc12)c1ccccc1,0.2857142857142857
CC(=O)Nc1ccc(C(=O)CN2C(=O)NC3(CCc4ccccc4C3)C2=O)cc1,O=C(CN1C(=O)NC2(CCc3ccccc3C2)C1=O)c1ccccc1,0.20270270270270271
CC(=O)c1cc2c(cc1NC(=O)Cn1cnc3c1c(=O)n(C)c(=O)n3C)OCO2,O=C(Cn1cnc2[nH]c(=O)[nH]c(=O)c21)Nc1ccc2c(c1)OCO2,0.23170731707317074
COc1cc(-c2nc3ccc(C(=O)NCCc4ccc(Cl)cc4)cc3nc2-c2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,O=C(NCCc1ccccc1)c1ccc2nc(-c3ccccc3)c(-c3ccccc3)nc2c1,0.22784810126582278
O=c1c2c3c(sc2nc([S-])n1-c1ccc(Cc2ccncc2)cc1)CCC3,O=c1c2c3c(sc2ncn1-c1ccc(Cc2ccncc2)cc1)CCC3,0.14814814814814814
O=C(NCCCCCCNC(=O)C1CC1)C1CC1,O=C(NCCCCCCNC(=O)C1CC1)C1CC1,0.13846153846153847
O=C(c1nn[nH]c1-c1ccccc1)N1CCC(O)(C2CCC2)CC1,O=C(c1nn[nH]c1-c1ccccc1)N1CCC(C2CCC2)CC1,0.2777777777777778
Cn1ccnc1SCc1nc2ccccc2c(=O)n1Cc1cc(Cl)c2c(c1)OCCCO2,O=c1c2ccccc2nc(CSc2ncc[nH]2)n1Cc1ccc2c(c1)OCCCO2,0.21739130434782608
O=C1C2=C(CCCC2)C(Nc2ccc(OCc3ccccc3)cc2)N1Cc1ccc(F)cc1,O=C1C2=C(CCCC2)C(Nc2ccc(OCc3ccccc3)cc2)N1Cc1ccccc1,0.1827956989247312
COc1cc(CN(C)C(c2ccccc2)c2nnnn2-c2ccccc2C)cc(OC)c1,c1ccc(CNC(c2ccccc2)c2nnnn2-c2ccccc2)cc1,0.2361111111111111
Cc1cccc2nc(CNc3nccc4c3C(=O)OC4(C)C)cn12,O=C1OCc2ccnc(NCc3cn4ccccc4n3)c21,0.1927710843373494
COc1cccc(C(=O)NNC(=O)c2ccc(=O)n(Cc3ccccc3)c2)c1OC,O=C(NNC(=O)c1ccc(=O)n(Cc2ccccc2)c1)c1ccccc1,0.25
O=C(CCn1cnc2sccc2c1=O)N1CCOC2CCCCC21,O=C(CCn1cnc2sccc2c1=O)N1CCOC2CCCCC21,0.1956521739130435
CC1(C)CC(=O)c2c(nc3[nH]c(=O)[nH]c(=O)c3c2-c2ccc([N+](=O)[O-])cc2)C1,O=C1CCCc2nc3[nH]c(=O)[nH]c(=O)c3c(-c3ccccc3)c21,0.2702702702702703
CC(C)(C)C(=O)CSC1=NC2CS(=O)(=O)CC2N1c1ccc2c(c1)OCO2,O=S1(=O)CC2N=CN(c3ccc4c(c3)OCO4)C2C1,0.21428571428571427
Cc1cc(NC(=O)C2C3C(=O)N(CC4CCCO4)C(C(=O)NCc4ccccc4)C34C=CC2(C)O4)no1,O=C(Nc1ccon1)C1C2C=CC3(O2)C1C(=O)N(CC1CCCO1)C3C(=O)NCc1ccccc1,0.19791666666666666
CC(C)[NH+]1CCC(CNC(=O)CCC(=O)N2CCCCCC2)C1,O=C(CCC(=O)N1CCCCCC1)NCC1CC[NH2+]C1,0.14772727272727273
Cc1nc2cc(C(=O)N3CCC(C4Nc5ccccc5S(=O)(=O)N4)CC3)ccc2n1C,O=C(c1ccc2[nH]cnc2c1)N1CCC(C2Nc3ccccc3S(=O)(=O)N2)CC1,0.18823529411764706
COc1ccc2[nH]cc(CC[NH2+]CC3=NOC(Cc4cc(OC)c5c(c4)OCO5)C3)c2c1,c1ccc2c(CC[NH2+]CC3=NOC(Cc4ccc5c(c4)OCO5)C3)c[nH]c2c1,0.18681318681318682
Cn1nc2n(c1=O)CCN(C1CC[NH+](CCc3ccccc3)CC1)CC2,O=c1[nH]nc2n1CCN(C1CC[NH+](CCc3ccccc3)CC1)CC2,0.18604651162790697
Cc1c(CCOC(=O)C23CC4CC(CC(C)(C4)C2)C3)sc[n+]1CC(=O)c1ccccc1,O=C(C[n+]1csc(CCOC(=O)C23CC4CC(CC(C4)C2)C3)c1)c1ccccc1,0.1875
Cc1ccc(CNC(=O)CCCn2c(=O)c3ccccc3n(Cc3c(C)cc(C)cc3C)c2=O)cc1,O=C(CCCn1c(=O)c2ccccc2n(Cc2ccccc2)c1=O)NCc1ccccc1,0.323943661971831
O=C(C=Cc1ccccc1[N+](=O)[O-])Oc1ccccc1C=CC(=O)c1cc2ccccc2o1,O=C(C=Cc1ccccc1)Oc1ccccc1C=CC(=O)c1cc2ccccc2o1,0.17073170731707318
CC(c1nc2c3ccccc3ncn2n1)N1C(=O)C2CCCCC2C1=O,O=C1C2CCCCC2C(=O)N1Cc1nc2c3ccccc3ncn2n1,0.22727272727272727
O=C(COC(=O)c1ccccc1OCc1ccc(F)cc1)Nc1ccc(OCc2ccccc2)cc1,O=C(COC(=O)c1ccccc1OCc1ccccc1)Nc1ccc(OCc2ccccc2)cc1,0.24242424242424243
CC(C)C1=CC23CCC4[C@](C)(CCC[C@@]4(C)C(=O)[O-])C2CC1[C@H]1C(=O)CCC(=O)[C@H]13,O=C1CCC(=O)C2C1C1C=CC23CCC2CCCCC2C3C1,0.14457831325301204
CC(C)(CNC(=O)c1ccc2c(c1)C(=O)NCCO2)C1=CCCCC1,O=C(NCCC1=CCCCC1)c1ccc2c(c1)C(=O)NCCO2,0.1744186046511628
O=S(=O)(c1ccccc1)n1cccc1CN1CCCC(OCc2ccccn2)C1,O=S(=O)(c1ccccc1)n1cccc1CN1CCCC(OCc2ccccn2)C1,0.21212121212121213
CN(C)C(=O)C([NH2+]CC(c1cccs1)c1c[nH]c2ccccc12)c1ccccc1,c1ccc(C[NH2+]CC(c2cccs2)c2c[nH]c3ccccc23)cc1,0.19753086419753085
COc1cc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc2occ(-c3ccc(O)cc3)c(=O)c12,O=c1c(-c2ccccc2)coc2cc(OC3CCCCO3)ccc12,0.2073170731707317
COc1ccn2c(C(=O)NCC3CC[NH+]3C3CCOCC3)cnc2c1,O=C(NCC1CC[NH+]1C1CCOCC1)c1cnc2ccccn12,0.23469387755102042
O=C(CSc1ccc2ccccc2n1)NC(=O)NC12CC3CC(CC(C3)C1)C2,O=C(CSc1ccc2ccccc2n1)NC(=O)NC12CC3CC(CC(C3)C1)C2,0.2191780821917808
COc1ccc2cc(CN(C)Cc3nc(N)nc(Nc4ccccc4)n3)ccc2c1,c1ccc(Nc2ncnc(CNCc3ccc4ccccc4c3)n2)cc1,0.2054794520547945
COc1ccc2c(c1)CCCC2CC(=O)N1CSCC1C(=O)NCC1CC1,O=C(NCC1CC1)C1CSCN1C(=O)CC1CCCc2ccccc21,0.2653061224489796
O=C(NC1CCN(c2ccc3nccnc3n2)CC1)c1cccs1,O=C(NC1CCN(c2ccc3nccnc3n2)CC1)c1cccs1,0.21428571428571427
O=C1CCC(C(=O)N2CCc3cc(C(F)(F)F)ccc3C2)n2cccc21,O=C1CCC(C(=O)N2CCc3ccccc3C2)n2cccc21,0.21052631578947367
O=C1CCc2cccc(C(=O)NCc3nc(C(F)(F)F)n[nH]3)c2C1,O=C1CCc2cccc(C(=O)NCc3ncn[nH]3)c2C1,0.2
CN(Cc1cscn1)C(=O)C1CC12CC[NH+](Cc1cccc(-c3ccco3)c1)CC2,O=C(NCc1cscn1)C1CC12CC[NH+](Cc1cccc(-c3ccco3)c1)CC2,0.1956521739130435
N#Cc1ccc(C2(NC(=O)Nc3ccc(C4CC4)nn3)CCOCC2)cc1,O=C(Nc1ccc(C2CC2)nn1)NC1(c2ccccc2)CCOCC1,0.2375
CC(=O)NC1CN(S(=O)(=O)c2cn(CC(C)C)nc2C)C2(CC[NH2+]CC2)C1,O=S(=O)(c1cn[nH]c1)N1CCCC12CC[NH2+]CC2,0.16279069767441862
COc1ccccc1NC(=O)CC1C(=O)Nc2nc(SCc3ccccc3)nn21,O=C(CC1C(=O)Nc2nc(SCc3ccccc3)nn21)Nc1ccccc1,0.19753086419753085
CCc1c(C(=O)N(C)Cc2cnn(Cc3ccccc3)c2)cnn1-c1cccc(Cl)c1,O=C(NCc1cnn(Cc2ccccc2)c1)c1cnn(-c2ccccc2)c1,0.25316455696202533
O=C(C(c1ccccc1)n1cnnn1)N1CCC2(CC1)OCCc1sccc12,O=C(C(c1ccccc1)n1cnnn1)N1CCC2(CC1)OCCc1sccc12,0.18666666666666668
Cc1cc(S(=O)(=O)N2CCNC(=O)CC2c2ccccc2)c(C)o1,O=C1CC(c2ccccc2)N(S(=O)(=O)c2ccoc2)CCN1,0.17567567567567569
Cc1noc(C)c1CC(=O)Nc1nc(C(=O)N2CCN(c3ccccc3F)CC2)co1,O=C(Cc1cnoc1)Nc1nc(C(=O)N2CCN(c3ccccc3)CC2)co1,0.2159090909090909
O=C(NCc1ccco1)C(=O)NCC1COC2(CCCC2)O1,O=C(NCc1ccco1)C(=O)NCC1COC2(CCCC2)O1,0.17647058823529413
CC1CCc2c(sc3ncnc(OCCOc4ccc(Cl)cc4Cl)c23)C1,c1ccc(OCCOc2ncnc3sc4c(c23)CCCC4)cc1,0.2289156626506024
O=C(CSCc1cn(-c2ccc(Cl)cc2)nn1)NC1CC1,O=C(CSCc1cn(-c2ccccc2)nn1)NC1CC1,0.22666666666666666
O=S1(=O)CCN(Cc2cc(-c3ccccc3C(F)(F)F)no2)CC1,O=S1(=O)CCN(Cc2cc(-c3ccccc3)no2)CC1,0.25
Cc1cccc(N(CCC(N)=O)C(=O)c2nc(-c3cnn(C)c3)oc2C)c1,O=C(Nc1ccccc1)c1coc(-c2cn[nH]c2)n1,0.2289156626506024
Cc1cc(=O)c2ccccc2n1CC(=O)N1CC[NH+](C)C2(CCOCC2)C1,O=C(Cn1ccc(=O)c2ccccc21)N1CC[NH2+]C2(CCOCC2)C1,0.1927710843373494
CNS(=O)(=O)Cc1ccccc1CNC(=O)c1ccccc1OCCOc1ccccc1,O=C(NCc1ccccc1)c1ccccc1OCCOc1ccccc1,0.225
CCN1CCN(CCc2noc(-c3ccc(Cn4ccc(C(F)(F)F)n4)cc3)n2)C(=O)C1=O,O=C1NCCN(CCc2noc(-c3ccc(Cn4cccn4)cc3)n2)C1=O,0.17391304347826086
O=C(c1ccsc1)N(Cc1cnc2ccccn12)C1CC1,O=C(c1ccsc1)N(Cc1cnc2ccccn12)C1CC1,0.20270270270270271
O=C(NCCC1=CCCN(Cc2c[nH]cn2)C1)Nc1ccccc1,O=C(NCCC1=CCCN(Cc2c[nH]cn2)C1)Nc1ccccc1,0.2
Cc1ccc(-c2cncc(C(=O)N3CCC4(CCN(C)C4=O)CC3)c2)cc1,O=C(c1cncc(-c2ccccc2)c1)N1CCC2(CCNC2=O)CC1,0.21428571428571427
O=C(Cn1nnc(N2CCCCC2)n1)NNC(=S)NC(=O)C1CC1,O=C(Cn1nnc(N2CCCCC2)n1)NNC(=S)NC(=O)C1CC1,0.15384615384615385
O=S(=O)(/C=C/c1ccccc1)NCc1nc(C2CCCCC2)cs1,O=S(=O)(C=Cc1ccccc1)NCc1nc(C2CCCCC2)cs1,0.20689655172413793
CC(=Nn1c(-c2ccc(Cl)c(Cl)c2)csc1=Nc1ccccc1F)c1cccs1,C(=Nn1c(-c2ccccc2)csc1=Nc1ccccc1)c1cccs1,0.189873417721519
COc1ccc(C2(C)NC(=O)N(CC(=O)Nc3ccccc3SCc3ccccc3)C2=O)cc1,O=C(CN1C(=O)NC(c2ccccc2)C1=O)Nc1ccccc1SCc1ccccc1,0.2222222222222222
Cc1ccc2cc(NC(=O)NC(c3ncnn3C)C(C)C)ccc2n1,O=C(NCc1ncn[nH]1)Nc1ccc2ncccc2c1,0.20270270270270271
O=c1[nH]c(=O)c2cc(S(=O)(=O)N3CCN(CC(O)COC4CCCCC4)CC3)ccc2[nH]1,O=c1[nH]c(=O)c2cc(S(=O)(=O)N3CCN(CCCOC4CCCCC4)CC3)ccc2[nH]1,0.19791666666666666
CC1CN(S(=O)(=O)CCNC(=O)C2=NN(Cc3ccccc3)C(=O)CC2)CC(C)O1,O=C(NCCS(=O)(=O)N1CCOCC1)C1=NN(Cc2ccccc2)C(=O)CC1,0.2125
Cc1cc(-c2nn(-c3ccccc3)cc2/C=C2\SC(=S)N(c3c(C)n(C)n(-c4ccccc4)c3=O)C2=O)ccc1OC(C)C,O=C1C(=Cc2cn(-c3ccccc3)nc2-c2ccccc2)SC(=S)N1c1c[nH]n(-c2ccccc2)c1=O,0.16666666666666666
COCC(=O)N1CCN(Cc2ccc(OCC[NH+]3CCCC3)cc2)CC(O)(COc2cc(F)cc(F)c2)C1,c1ccc(OCC2CNCCN(Cc3ccc(OCC[NH+]4CCCC4)cc3)C2)cc1,0.23076923076923078
CSCc1nc(CCNC(=O)N2CC(c3ccccn3)C2)cs1,O=C(NCCc1cscn1)N1CC(c2ccccn2)C1,0.20689655172413793
COc1ccc(C2=NN(C(=O)CSc3nnc(Cc4ccccc4)n3C)C(c3ccco3)C2)cc1,O=C(CSc1nnc(Cc2ccccc2)[nH]1)N1N=C(c2ccccc2)CC1c1ccco1,0.2391304347826087
CC(CNC(=O)N(CCc1ccccc1)Cc1cccnc1)N1CCOCC1,O=C(NCCN1CCOCC1)N(CCc1ccccc1)Cc1cccnc1,0.2073170731707317
COc1cc(CCC(=O)OCC(=O)N(CC(C)C)C2CCS(=O)(=O)C2)cc(OC)c1OC,O=C(COC(=O)CCc1ccccc1)NC1CCS(=O)(=O)C1,0.17204301075268819
O=C(Nc1ccc2c(c1)C(=O)NC2)c1cc[nH]c(=O)c1,O=C(Nc1ccc2c(c1)C(=O)NC2)c1cc[nH]c(=O)c1,0.21739130434782608
CCOC1CC(CC(=O)NC(C)c2ccc3c(c2)NC(=O)CO3)C1,O=C(CC1CCC1)NCc1ccc2c(c1)NC(=O)CO2,0.1927710843373494
Cn1ccnc1[C@@H]1OCCC[C@H]1C[NH2+]Cc1ccc2c(c1)nnn2C,c1c[nH]c(C2OCCCC2C[NH2+]Cc2ccc3[nH]nnc3c2)n1,0.17894736842105263
CC[NH+](CC)CCn1c(NC(=O)CCS(=O)(=O)c2ccc3ccccc3c2)nc2ccccc21,O=C(CCS(=O)(=O)c1ccc2ccccc2c1)Nc1nc2ccccc2[nH]1,0.21794871794871795
Cc1nc(-c2ccc(CCNC(=O)CCc3c(C)[nH]c(=O)c(C#N)c3C)cc2)cs1,O=C(CCc1ccc(=O)[nH]c1)NCCc1ccc(-c2cscn2)cc1,0.23170731707317074
CC(=O)/C=C/c1c(CO)cc(O)c2c1OC1(C2)C(C)CCC2C(C)(C)C(O)CCC21C,c1ccc2c(c1)CC1(CCCC3CCCCC31)O2,0.17346938775510204
CCc1noc(C)c1C(=O)N1C[C@@H]2NC(=O)c3cc(cc(C(=O)N4CCc5ccccc5C4)c3)OCC(=O)NCc3ccc(cc3)O[C@H]2C1,O=C1COc2cc(cc(C(=O)N3CCc4ccccc4C3)c2)C(=O)NC2CN(C(=O)c3cnoc3)CC2Oc2ccc(cc2)CN1,0.1651376146788991
COc1ccc(-c2cc(C(=O)NCc3cn(-c4ccccc4)nc3-c3ccc(OC)c(Cl)c3)co2)cc1,O=C(NCc1cn(-c2ccccc2)nc1-c1ccccc1)c1coc(-c2ccccc2)c1,0.25287356321839083
CN(C)c1ccc(P(=O)(OCc2ccccc2)C(O)c2ccc(Cl)cc2Cl)cc1,O=P(Cc1ccccc1)(OCc1ccccc1)c1ccccc1,0.19736842105263158
Cc1c(Cl)cccc1S(=O)(=O)N1CCn2nc(C(O)C3CC3)cc2C1,O=S(=O)(c1ccccc1)N1CCn2nc(CC3CC3)cc2C1,0.25
CCOc1ccccc1NC(=O)c1ccc(S(=O)(=O)NC2CC2)cc1,O=C(Nc1ccccc1)c1ccc(S(=O)(=O)NC2CC2)cc1,0.24691358024691357
Cc1oc2cc(OC(=O)[C@H](Cc3c[nH]c4ccccc34)NC(=O)OCc3ccccc3)ccc2c(=O)c1Oc1ccccc1,O=C(NC(Cc1c[nH]c2ccccc12)C(=O)Oc1ccc2c(=O)c(Oc3ccccc3)coc2c1)OCc1ccccc1,0.21739130434782608
CC(=O)c1nc(C(=O)N2CCC3(CC2)CN(C(=O)CN2C(=O)CN(C)C2=O)C3)cs1,O=C(CN1C(=O)CNC1=O)N1CC2(CCN(C(=O)c3cscn3)CC2)C1,0.16483516483516483
c1ncn(Cc2nc(C3CCCCO3)n(CC3CCCCC3)n2)n1,c1ncn(Cc2nc(C3CCCCO3)n(CC3CCCCC3)n2)n1,0.1348314606741573
O=c1c2c(nc3cc[n-]n13)CCN(S(=O)(=O)c1ccc3c(c1)CCC3)C2,O=c1c2c(nc3cc[n-]n13)CCN(S(=O)(=O)c1ccc3c(c1)CCC3)C2,0.16842105263157894
COc1ccc2[nH]c3c(=O)n(/N=C/c4ccc5c(c4)OCO5)cnc3c2c1,O=c1c2[nH]c3ccccc3c2ncn1N=Cc1ccc2c(c1)OCO2,0.21951219512195122
Cc1ccc(S(=O)(=O)NCCC(=O)NNC(=S)NCc2ccc3c(c2)OCO3)cc1C,O=C(CCNS(=O)(=O)c1ccccc1)NNC(=S)NCc1ccc2c(c1)OCO2,0.25301204819277107
N#Cc1ccsc1NC(=O)CC[NH2+]C1(c2ccc(Br)cc2)CCCC1,O=C(CC[NH2+]C1(c2ccccc2)CCCC1)Nc1cccs1,0.22857142857142856
COc1cccc2c1OCCCN(C(=O)c1[nH]nc3c1CCC3)C2,O=C(c1[nH]nc2c1CCC2)N1CCCOc2ccccc2C1,0.20270270270270271
CN(CCOCC1CC1)C(=O)Nc1nc2c(s1)CCCC2,O=C(NCCOCC1CC1)Nc1nc2c(s1)CCCC2,0.15306122448979592
Cc1ccc(F)cc1S(=O)(=O)N1CCN2[C@@H](COC[C@@H]2C2CC2)C1,O=S(=O)(c1ccccc1)N1CCN2C(COCC2C2CC2)C1,0.19753086419753085
COc1ccc(-c2nc(CN3CCNC(=O)C3c3ccc(F)cc3)c(C)o2)cc1C,O=C1NCCN(Cc2coc(-c3ccccc3)n2)C1c1ccccc1,0.2127659574468085
COc1cc(CN(C)C(=O)c2ccccc2NC(=O)c2cccs2)ccc1OC(F)F,O=C(Nc1ccccc1C(=O)NCc1ccccc1)c1cccs1,0.21052631578947367
Cc1nc2c(c(NCC3CCCO3)n1)C1CCC(C2)N1C(=O)CC(C)(C)C,c1nc2c(c(NCC3CCCO3)n1)C1CCC(C2)N1,0.15053763440860216
COc1c[nH]c(C(=O)N2CCC(=O)N(CC3CC3)C(C(C)C)C2)cc1=O,O=C1CCN(C(=O)c2cc(=O)cc[nH]2)CCN1CC1CC1,0.18811881188118812
COc1ccc2c(ccn2CCNC(=O)CCc2nc3[nH]c(C)cc(=O)n3n2)c1,O=C(CCc1nc2[nH]ccc(=O)n2n1)NCCn1ccc2ccccc21,0.21176470588235294
O=C(CN1C(=O)NC2(CCOc3ccccc32)C1=O)Nc1cccc2cccnc12,O=C(CN1C(=O)NC2(CCOc3ccccc32)C1=O)Nc1cccc2cccnc12,0.23255813953488372
CC(=O)N(CCC(=O)NCC1CCCN(c2nccn3cnnc23)C1)Cc1ccccc1,O=C(CCNCc1ccccc1)NCC1CCCN(c2nccn3cnnc23)C1,0.21100917431192662
C[NH+](CCCNc1cnn(C(C)(C)C)c(=O)c1Cl)Cc1ccccc1,O=c1cc(NCCC[NH2+]Cc2ccccc2)cn[nH]1,0.1927710843373494
O=C(c1cc(Br)cc(-n2cnnn2)c1)N1CCCCC1c1nc(-c2ccccc2)no1,O=C(c1cccc(-n2cnnn2)c1)N1CCCCC1c1nc(-c2ccccc2)no1,0.20833333333333334
