target_A_chembl,target_B_chembl,uniprot_A,uniprot_B,gene_A,gene_B,pref_A,pref_B,class_A,class_B,n_A,n_B,n_both_measured,theta_dual,theta_A_only,theta_B_only,theta_neither,strict_dual,strict_A_only,strict_B_only,strict_neither,strict_gray,min_strict_hardneg,directional_n10,formulation_n10,supports_strict_panel,supports_thin_panel,metal_either,metal_both,same_class
CHEMBL205,CHEMBL3242,P00918,O43570,CA2,CA12,Carbonic anhydrase 2,Carbonic anhydrase 12,Lyase,Lyase,8816,4966,4130,3481,123,284,242,2751,43,112,166,1058,43,1,1,0,1,1,1,1
CHEMBL1287622,CHEMBL1293224,Q9Y468,P10636,L3MBTL1,MAPT,Lethal(3)malignant brain tumor-like protein 1,Microtubule-associated protein tau,MBT domain,Other cytosolic protein,13896,67208,4372,31,255,126,3960,7,78,42,3569,676,42,1,1,0,1,0,0,0
CHEMBL1963,CHEMBL1293232,P16473,Q16637,TSHR,SMN1,Thyrotropin receptor,Survival motor neuron protein,Glycohormone receptor,Tudor domain,16315,33450,2585,28,109,261,2187,6,41,165,1982,391,41,1,1,0,1,0,0,0
CHEMBL251,CHEMBL255,P29274,P29275,ADORA2A,ADORA2B,Adenosine receptor A2a,Adenosine receptor A2b,Adenosine receptor,Adenosine receptor,6737,3336,2165,1570,324,180,91,1174,138,41,36,776,41,1,1,0,1,0,0,1
CHEMBL222,CHEMBL238,P23975,Q01959,SLC6A2,SLC6A3,Sodium-dependent noradrenaline transporter,Sodium-dependent dopamine transporter,SLC06 neurotransmitter transporter family,SLC06 neurotransmitter transporter family,3740,3459,2489,1528,359,272,330,1068,115,40,119,1147,40,1,1,0,1,0,0,1
CHEMBL217,CHEMBL219,P14416,P21917,DRD2,DRD4,D(2) dopamine receptor,D(4) dopamine receptor,Dopamine receptor,Dopamine receptor,9316,3016,2201,1473,180,399,149,1028,40,145,47,941,40,1,1,0,1,0,0,1
CHEMBL2392,CHEMBL4096,P06746,P04637,POLB,TP53,DNA polymerase beta,Cellular tumor antigen p53,Enzyme,Transcription factor,23075,16995,1427,18,85,226,1098,5,39,153,983,247,39,1,1,0,1,0,0,0
CHEMBL289,CHEMBL4261,P10635,Q16665,CYP2D6,HIF1A,Cytochrome P450 2D6,Hypoxia-inducible factor 1-alpha,Cytochrome P450 2D6,Transcription factor,6368,2893,654,16,90,107,441,2,41,39,304,268,39,1,1,0,1,0,0,0
CHEMBL2563,CHEMBL325,Q9UQL6,Q13547,HDAC5,HDAC1,Histone deacetylase 5,Histone deacetylase 1,HDAC class IIa,HDAC class I,514,8348,443,152,127,77,87,69,47,39,45,243,39,1,1,0,1,1,1,0
CHEMBL203,CHEMBL279,P00533,P35968,EGFR,KDR,Epidermal growth factor receptor,Vascular endothelial growth factor receptor 2,Tyrosine protein kinase EGFR family,Tyrosine protein kinase VEGFR family,11198,10627,1120,606,124,118,272,346,38,49,172,515,38,1,1,0,1,0,0,0
CHEMBL259,CHEMBL3795,P32245,Q01726,MC4R,MC1R,Melanocortin receptor 4,Melanocyte-stimulating hormone receptor,Melanocortin receptor,Melanocortin receptor,3258,1065,924,627,136,96,65,448,54,38,36,348,38,1,1,0,1,0,0,1
CHEMBL3577,CHEMBL1293294,P00352,P51151,ALDH1A1,RAB9A,Aldehyde dehydrogenase 1A1,Ras-related protein Rab-9A,Oxidoreductase,Hydrolase,75664,21934,6126,20,130,946,5030,1,37,201,3035,2852,37,1,1,0,1,0,0,0
CHEMBL1947,CHEMBL1293224,P10828,P10636,THRB,MAPT,Thyroid hormone receptor beta,Microtubule-associated protein tau,Nuclear hormone receptor subfamily 1 group A member 2,Other cytosolic protein,5454,67208,2177,43,362,122,1650,8,249,37,1408,475,37,1,1,0,1,0,0,0
CHEMBL289,CHEMBL1293235,P10635,P02545,CYP2D6,LMNA,Cytochrome P450 2D6,Prelamin-A/C,Cytochrome P450 2D6,Structural protein,6368,36154,703,38,69,123,473,17,37,82,418,149,37,1,1,0,1,0,0,0
CHEMBL261,CHEMBL3594,P00915,Q16790,CA1,CA9,Carbonic anhydrase 1,Carbonic anhydrase 9,Lyase,Lyase,7643,6197,4938,3019,196,1288,435,1932,36,660,267,2043,36,1,1,0,1,1,1,1
CHEMBL1293224,CHEMBL1293236,P10636,P46063,MAPT,RECQL,Microtubule-associated protein tau,ATP-dependent DNA helicase Q1,Other cytosolic protein,Enzyme,67208,4588,2507,10,90,143,2264,0,36,81,2003,387,36,1,1,0,1,0,0,0
CHEMBL4040,CHEMBL3622,P28482,P33261,MAPK1,CYP2C19,Mitogen-activated protein kinase 1,Cytochrome P450 2C19,CMGC protein kinase ERK subfamily,Cytochrome P450 2C19,18719,5165,755,16,66,105,568,7,36,49,465,198,36,1,1,0,1,0,0,0
CHEMBL4261,CHEMBL1293235,Q16665,P02545,HIF1A,LMNA,Hypoxia-inducible factor 1-alpha,Prelamin-A/C,Transcription factor,Structural protein,2893,36154,738,56,89,103,490,32,36,61,360,249,36,1,1,0,1,0,0,0
CHEMBL3397,CHEMBL4261,P11712,Q16665,CYP2C9,HIF1A,Cytochrome P450 2C9,Hypoxia-inducible factor 1-alpha,Cytochrome P450 2C9,Transcription factor,5867,2893,682,22,117,103,440,7,36,38,312,289,36,1,1,0,1,0,0,0
CHEMBL219,CHEMBL234,P21917,P35462,DRD4,DRD3,D(4) dopamine receptor,D(3) dopamine receptor,Dopamine receptor,Dopamine receptor,3016,6219,1834,1231,274,208,121,819,98,35,48,834,35,1,1,0,1,0,0,1
CHEMBL1947,CHEMBL4096,P10828,P04637,THRB,TP53,Thyroid hormone receptor beta,Cellular tumor antigen p53,Nuclear hormone receptor subfamily 1 group A member 2,Transcription factor,5454,16995,691,26,166,66,433,18,120,35,370,148,35,1,1,0,1,0,0,0
CHEMBL2608,CHEMBL5514,P10253,P42858,GAA,HTT,Lysosomal alpha-glucosidase,Huntingtin,Hydrolase,Unclassified protein,22082,18767,2438,10,106,134,2188,1,46,34,1963,394,34,1,1,0,1,0,0,0
CHEMBL4005,CHEMBL3267,P42336,P48736,PIK3CA,PIK3CG,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform","Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit gamma isoform",Transferase,Transferase,7732,3914,2175,1220,258,183,514,821,46,34,172,1102,34,1,1,0,1,0,0,1
CHEMBL3192,CHEMBL1865,Q9BY41,Q9UBN7,HDAC8,HDAC6,Histone deacetylase 8,Protein deacetylase HDAC6,HDAC class I,HDAC class IIb,3084,6554,2060,859,105,813,283,466,34,299,136,1125,34,1,1,0,1,1,1,0
CHEMBL1293224,CHEMBL1293237,P10636,P54132,MAPT,BLM,Microtubule-associated protein tau,RecQ-like DNA helicase BLM,Other cytosolic protein,Enzyme,67208,2558,1426,11,82,81,1252,5,34,54,1094,239,34,1,1,0,1,0,0,0
CHEMBL3577,CHEMBL1293277,P00352,O15118,ALDH1A1,NPC1,Aldehyde dehydrogenase 1A1,NPC intracellular cholesterol transporter 1,Oxidoreductase,Transporter,75664,18552,4887,13,98,719,4057,1,33,139,2456,2258,33,1,1,0,1,0,0,0
CHEMBL3130,CHEMBL3267,O00329,P48736,PIK3CD,PIK3CG,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit delta isoform","Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit gamma isoform",Transferase,Transferase,7186,3914,2612,1461,546,182,423,958,212,33,155,1254,33,1,1,0,1,0,0,1
CHEMBL4159,CHEMBL1293235,Q99714,P02545,HSD17B10,LMNA,3-hydroxyacyl-CoA dehydrogenase type-2,Prelamin-A/C,Oxidoreductase,Structural protein,15273,36154,2510,21,81,252,2156,9,33,150,1984,334,33,1,1,0,1,0,0,0
CHEMBL340,CHEMBL1293235,P08684,P02545,CYP3A4,LMNA,Cytochrome P450 3A4,Prelamin-A/C,Cytochrome P450 3A4,Structural protein,12030,36154,1154,27,110,206,811,10,33,121,603,387,33,1,1,0,1,0,0,0
CHEMBL3397,CHEMBL4159,P11712,Q99714,CYP2C9,HSD17B10,Cytochrome P450 2C9,3-hydroxyacyl-CoA dehydrogenase type-2,Cytochrome P450 2C9,Oxidoreductase,5867,15273,981,15,183,87,696,3,51,33,554,340,33,1,1,0,1,0,0,0
CHEMBL3192,CHEMBL1829,Q9BY41,O15379,HDAC8,HDAC3,Histone deacetylase 8,Histone deacetylase 3,HDAC class I,HDAC class I,3084,2596,880,377,92,258,153,225,33,114,65,443,33,1,1,0,1,1,1,1
CHEMBL4040,CHEMBL3397,P28482,P11712,MAPK1,CYP2C9,Mitogen-activated protein kinase 1,Cytochrome P450 2C9,CMGC protein kinase ERK subfamily,Cytochrome P450 2C9,18719,5867,625,16,57,128,424,6,33,45,341,200,33,1,1,0,1,0,0,0
CHEMBL3650,CHEMBL1974,P11362,P36888,FGFR1,FLT3,Fibroblast growth factor receptor 1,Receptor-type tyrosine-protein kinase FLT3,Tyrosine protein kinase FGFR family,Tyrosine protein kinase PDGFR family,4163,4435,527,187,191,92,57,119,159,33,21,195,33,1,1,0,1,0,0,0
CHEMBL2716,CHEMBL325,Q8WUI4,Q13547,HDAC7,HDAC1,Histone deacetylase 7,Histone deacetylase 1,HDAC class IIa,HDAC class I,402,8348,318,87,45,84,102,42,33,39,77,127,33,1,1,0,1,1,1,0
CHEMBL1941,CHEMBL264,P25021,Q9Y5N1,HRH2,HRH3,Histamine H2 receptor,Histamine H3 receptor,Histamine receptor,Histamine receptor,627,4420,194,72,49,54,19,58,34,33,7,62,33,1,1,0,1,0,0,1
CHEMBL261,CHEMBL3242,P00915,O43570,CA1,CA12,Carbonic anhydrase 1,Carbonic anhydrase 12,Lyase,Lyase,7643,4966,3988,2586,81,1092,229,1635,32,582,143,1596,32,1,1,0,1,1,1,1
CHEMBL2971,CHEMBL3553,O60674,P29597,JAK2,TYK2,Tyrosine-protein kinase JAK2,Non-receptor tyrosine-protein kinase TYK2,Tyrosine protein kinase JakA family,Tyrosine protein kinase JakA family,12711,6175,3820,3214,204,203,199,2518,36,32,57,1177,32,1,1,0,1,0,0,1
CHEMBL2392,CHEMBL1293294,P06746,P51151,POLB,RAB9A,DNA polymerase beta,Ras-related protein Rab-9A,Enzyme,Hydrolase,23075,21934,1883,27,107,309,1440,3,32,82,865,901,32,1,1,0,1,0,0,0
CHEMBL4261,CHEMBL4159,Q16665,Q99714,HIF1A,HSD17B10,Hypoxia-inducible factor 1-alpha,3-hydroxyacyl-CoA dehydrogenase type-2,Transcription factor,Oxidoreductase,2893,15273,736,14,99,83,540,4,37,32,391,272,32,1,1,0,1,0,0,0
CHEMBL1293232,CHEMBL1293237,Q16637,P54132,SMN1,BLM,Survival motor neuron protein,RecQ-like DNA helicase BLM,Tudor domain,Enzyme,33450,2558,533,14,65,48,406,3,40,32,346,112,32,1,1,0,1,0,0,0
CHEMBL1801,CHEMBL244,P00747,P00742,PLG,F10,Plasminogen,Coagulation factor X,Serine protease S1A subfamily,Serine protease S1A subfamily,991,5937,469,121,91,99,158,78,32,42,74,243,32,1,1,0,1,0,0,1
CHEMBL217,CHEMBL224,P14416,P28223,DRD2,HTR2A,D(2) dopamine receptor,5-hydroxytryptamine receptor 2A,Dopamine receptor,Serotonin receptor,9316,6168,2566,2003,182,258,123,1450,31,38,39,1008,31,1,1,0,1,0,0,0
CHEMBL2608,CHEMBL1287622,P10253,Q9Y468,GAA,L3MBTL1,Lysosomal alpha-glucosidase,Lethal(3)malignant brain tumor-like protein 1,Hydrolase,MBT domain,22082,13896,1750,12,69,164,1505,3,31,77,1393,246,31,1,1,0,1,0,0,0
CHEMBL1963,CHEMBL4096,P16473,P04637,TSHR,TP53,Thyrotropin receptor,Cellular tumor antigen p53,Glycohormone receptor,Transcription factor,16315,16995,1459,13,84,90,1272,7,31,49,1184,188,31,1,1,0,1,0,0,0
CHEMBL289,CHEMBL4040,P10635,P28482,CYP2D6,MAPK1,Cytochrome P450 2D6,Mitogen-activated protein kinase 1,Cytochrome P450 2D6,CMGC protein kinase ERK subfamily,6368,18719,668,15,66,64,523,10,31,39,464,124,31,1,1,0,1,0,0,0
CHEMBL261,CHEMBL4789,P00915,P35218,CA1,CA5A,Carbonic anhydrase 1,"Carbonic anhydrase 5A, mitochondrial",Lyase,Lyase,7643,660,562,330,57,99,76,196,31,43,47,245,31,1,1,0,1,1,1,1
CHEMBL2056,CHEMBL219,P21728,P21917,DRD1,DRD4,D(1A) dopamine receptor,D(4) dopamine receptor,Dopamine receptor,Dopamine receptor,1555,3016,387,167,57,122,41,83,31,34,10,229,31,1,1,0,1,0,0,1
CHEMBL3192,CHEMBL2563,Q9BY41,Q9UQL6,HDAC8,HDAC5,Histone deacetylase 8,Histone deacetylase 5,HDAC class I,HDAC class IIa,3084,514,370,98,80,116,76,51,31,42,28,218,31,1,1,0,1,1,1,0
CHEMBL5514,CHEMBL1293235,P42858,P02545,HTT,LMNA,Huntingtin,Prelamin-A/C,Unclassified protein,Structural protein,18767,36154,7069,60,219,364,6426,12,30,201,5777,1049,30,1,1,0,1,0,0,0
CHEMBL5805,CHEMBL5936,Q9NR97,Q9NYK1,TLR8,TLR7,Toll-like receptor 8,Toll-like receptor 7,Toll-like and Il-1 receptors,Toll-like and Il-1 receptors,4092,5412,3696,3325,153,100,118,3047,44,30,25,550,30,1,1,0,1,0,0,1
CHEMBL206,CHEMBL242,P03372,Q92731,ESR1,ESR2,Estrogen receptor,Estrogen receptor beta,Nuclear hormone receptor subfamily 3 group A member 1,Nuclear hormone receptor subfamily 3 group A member 2,4482,2312,1915,1301,138,254,222,994,30,62,115,714,30,1,1,0,1,0,0,0
CHEMBL2185,CHEMBL4722,Q96GD4,O14965,AURKB,AURKA,Aurora kinase B,Aurora kinase A,Other protein kinase AUR family,Other protein kinase AUR family,2665,3462,1579,1217,112,123,127,941,30,36,57,515,30,1,1,0,1,0,0,1
CHEMBL217,CHEMBL2056,P14416,P21728,DRD2,DRD1,D(2) dopamine receptor,D(1A) dopamine receptor,Dopamine receptor,Dopamine receptor,9316,1555,921,527,167,137,90,309,56,30,23,503,30,1,1,0,1,0,0,1
CHEMBL3622,CHEMBL1293235,P33261,P02545,CYP2C19,LMNA,Cytochrome P450 2C19,Prelamin-A/C,Cytochrome P450 2C19,Structural protein,5165,36154,697,33,81,100,483,16,30,66,398,187,30,1,1,0,1,0,0,0
CHEMBL240,CHEMBL289,Q12809,P10635,KCNH2,CYP2D6,Voltage-gated inwardly rectifying potassium channel KCNH2,Cytochrome P450 2D6,Voltage-gated potassium channel,Cytochrome P450 2D6,11095,6368,673,34,83,170,386,12,30,79,224,328,30,1,1,0,1,0,0,0
CHEMBL3772,CHEMBL3227,Q13255,P41594,GRM1,GRM5,Metabotropic glutamate receptor 1,Metabotropic glutamate receptor 5,Metabotropic glutamate receptor,Metabotropic glutamate receptor,807,2957,234,80,56,80,18,30,34,30,13,127,30,1,1,0,1,0,0,1
CHEMBL2903,CHEMBL4159,P16050,Q99714,ALOX15,HSD17B10,Polyunsaturated fatty acid lipoxygenase ALOX15,3-hydroxyacyl-CoA dehydrogenase type-2,Oxidoreductase,Oxidoreductase,5708,15273,2987,57,129,163,2638,23,68,29,2335,532,29,1,1,0,1,0,0,1
CHEMBL3622,CHEMBL4159,P33261,Q99714,CYP2C19,HSD17B10,Cytochrome P450 2C19,3-hydroxyacyl-CoA dehydrogenase type-2,Cytochrome P450 2C19,Oxidoreductase,5165,15273,1069,22,138,71,838,3,69,29,704,264,29,1,1,0,1,0,0,0
CHEMBL289,CHEMBL4159,P10635,Q99714,CYP2D6,HSD17B10,Cytochrome P450 2D6,3-hydroxyacyl-CoA dehydrogenase type-2,Cytochrome P450 2D6,Oxidoreductase,6368,15273,964,11,85,64,804,4,43,29,697,191,29,1,1,0,1,0,0,0
CHEMBL268,CHEMBL3837,P43235,P07711,CTSK,CTSL,Cathepsin K,Procathepsin L,Cysteine protease C1A family,Cysteine protease C1A family,2228,2089,769,407,200,86,76,263,63,29,33,381,29,1,1,0,1,0,0,1
CHEMBL2652,CHEMBL4409,O00408,Q9Y233,PDE2A,PDE10A,"cGMP-dependent 3',5'-cyclic phosphodiesterase","cAMP and cAMP-inhibited cGMP 3',5'-cyclic phosphodiesterase 10A",Phosphodiesterase 2A,Phosphodiesterase 10A,2690,5497,442,235,131,53,23,169,68,29,11,165,29,1,1,0,1,0,0,0
CHEMBL219,CHEMBL1850,P21917,P21918,DRD4,DRD5,D(4) dopamine receptor,D(1B) dopamine receptor,Dopamine receptor,Dopamine receptor,3016,401,214,83,72,46,13,44,38,29,2,101,29,1,1,0,1,0,0,1
CHEMBL3577,CHEMBL1293255,P00352,P15428,ALDH1A1,HPGD,Aldehyde dehydrogenase 1A1,15-hydroxyprostaglandin dehydrogenase [NAD(+)],Oxidoreductase,Oxidoreductase,75664,24443,17335,28,360,124,16823,7,112,28,16181,1007,28,1,1,0,1,0,0,1
CHEMBL1829,CHEMBL325,O15379,Q13547,HDAC3,HDAC1,Histone deacetylase 3,Histone deacetylase 1,HDAC class I,HDAC class I,2596,8348,2248,1404,175,228,441,1017,28,60,215,928,28,1,1,0,1,1,1,1
CHEMBL279,CHEMBL1974,P35968,P36888,KDR,FLT3,Vascular endothelial growth factor receptor 2,Receptor-type tyrosine-protein kinase FLT3,Tyrosine protein kinase VEGFR family,Tyrosine protein kinase PDGFR family,10627,4435,1003,588,213,108,94,447,138,28,37,353,28,1,1,0,1,0,0,0
CHEMBL3356,CHEMBL340,P05177,P08684,CYP1A2,CYP3A4,Cytochrome P450 1A2,Cytochrome P450 3A4,Cytochrome P450 1A2,Cytochrome P450 3A4,1617,12030,635,22,103,77,433,7,32,28,304,264,28,1,1,0,1,0,0,0
CHEMBL204,CHEMBL3286,P00734,P00749,F2,PLAU,Prothrombin,Urokinase-type plasminogen activator,Serine protease S1A subfamily,Serine protease S1A subfamily,5583,1086,344,64,60,102,118,30,28,54,51,181,28,1,1,0,1,0,0,1
CHEMBL226,CHEMBL255,P30542,P29275,ADORA1,ADORA2B,Adenosine receptor A1,Adenosine receptor A2b,Adenosine receptor,Adenosine receptor,5133,3336,1574,1041,297,135,101,676,125,27,40,706,27,1,1,0,1,0,0,1
CHEMBL262,CHEMBL279,P49841,P35968,GSK3B,KDR,Glycogen synthase kinase-3 beta,Vascular endothelial growth factor receptor 2,CMGC protein kinase GSK family,Tyrosine protein kinase VEGFR family,5464,10627,341,102,78,81,80,45,27,27,40,202,27,1,1,0,1,0,0,0
CHEMBL1901,CHEMBL298,P32238,P32239,CCKAR,CCKBR,Cholecystokinin receptor type A,Gastrin/cholecystokinin type B receptor,Cholecystokinin receptor,Cholecystokinin receptor,446,1501,244,130,45,56,13,88,27,28,6,95,27,1,1,0,1,0,0,1
CHEMBL1836,CHEMBL3710,P35408,P43115,PTGER4,PTGER3,Prostaglandin E2 receptor EP4 subtype,Prostaglandin E2 receptor EP3 subtype,Prostanoid receptor,Prostanoid receptor,1140,840,225,73,42,82,28,26,27,38,10,124,27,1,1,0,1,0,0,1
CHEMBL2392,CHEMBL1075138,P06746,Q9NUW8,POLB,TDP1,DNA polymerase beta,Tyrosyl-DNA phosphodiesterase 1,Enzyme,Phosphodiesterase,23075,12277,2609,27,72,97,2413,11,31,26,2220,321,26,1,1,0,1,0,0,0
CHEMBL214,CHEMBL224,P08908,P28223,HTR1A,HTR2A,5-hydroxytryptamine receptor 1A,5-hydroxytryptamine receptor 2A,Serotonin receptor,Serotonin receptor,5848,6168,1812,1357,198,138,119,1026,42,26,49,669,26,1,1,0,1,0,0,1
CHEMBL2392,CHEMBL1293277,P06746,O15118,POLB,NPC1,DNA polymerase beta,NPC intracellular cholesterol transporter 1,Enzyme,Transporter,23075,18552,1552,15,94,229,1214,3,26,68,748,707,26,1,1,0,1,0,0,0
CHEMBL283,CHEMBL321,P08254,P14780,MMP3,MMP9,Stromelysin-1,Matrix metalloproteinase-9,Metallo protease M10A subfamily,Metallo protease M10A subfamily,1963,2775,799,519,56,106,118,422,30,26,82,239,26,1,1,0,1,1,0,1
CHEMBL1963,CHEMBL4261,P16473,Q16665,TSHR,HIF1A,Thyrotropin receptor,Hypoxia-inducible factor 1-alpha,Glycohormone receptor,Transcription factor,16315,2893,600,26,57,75,442,10,27,26,339,198,26,1,1,0,1,0,0,0
CHEMBL262,CHEMBL2185,P49841,Q96GD4,GSK3B,AURKB,Glycogen synthase kinase-3 beta,Aurora kinase B,CMGC protein kinase GSK family,Other protein kinase AUR family,5464,2665,412,158,78,106,70,69,26,33,30,254,26,1,1,0,1,0,0,0
CHEMBL4227,CHEMBL5646,P25090,P25089,FPR2,FPR3,N-formyl peptide receptor 2,N-formyl peptide receptor 3,N-formyl methionyl peptide receptor,Unclassified protein,2172,419,376,131,180,59,6,63,72,26,4,211,26,1,0,0,1,0,0,0
CHEMBL267,CHEMBL279,P12931,P35968,SRC,KDR,Proto-oncogene tyrosine-protein kinase Src,Vascular endothelial growth factor receptor 2,Tyrosine protein kinase Src family,Tyrosine protein kinase VEGFR family,4027,10627,785,387,178,80,140,224,64,25,63,409,25,1,1,0,1,0,0,0
CHEMBL2842,CHEMBL3145,P42345,P42338,MTOR,PIK3CB,Serine/threonine-protein kinase mTOR,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit beta isoform",Atypical protein kinase FRAP subfamily,Transferase,5209,2786,497,188,73,96,140,126,25,42,72,232,25,1,1,0,1,0,0,0
CHEMBL4422,CHEMBL5339,O14842,Q5NUL3,FFAR1,FFAR4,Free fatty acid receptor 1,Free fatty acid receptor 4,Free fatty acid receptor,Free fatty acid receptor,2350,1101,198,27,51,54,66,6,28,25,41,98,25,1,1,0,1,0,0,1
CHEMBL5162,CHEMBL5514,Q6W5P4,P42858,NPSR1,HTT,Neuropeptide S receptor,Huntingtin,Neuropeptide receptor,Unclassified protein,15047,18767,3287,15,83,134,3055,2,43,24,2813,405,24,1,1,0,1,0,0,0
CHEMBL3577,CHEMBL2903,P00352,P16050,ALDH1A1,ALOX15,Aldehyde dehydrogenase 1A1,Polyunsaturated fatty acid lipoxygenase ALOX15,Oxidoreductase,Oxidoreductase,75664,5708,3052,18,64,140,2830,5,24,77,2601,345,24,1,1,0,1,0,0,1
CHEMBL3130,CHEMBL4005,O00329,P42336,PIK3CD,PIK3CA,"Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit delta isoform","Phosphatidylinositol 4,5-bisphosphate 3-kinase catalytic subunit alpha isoform",Transferase,Transferase,7186,7732,2548,1527,475,104,442,1007,150,24,168,1199,24,1,1,0,1,0,0,1
CHEMBL4096,CHEMBL1293294,P04637,P51151,TP53,RAB9A,Cellular tumor antigen p53,Ras-related protein Rab-9A,Transcription factor,Hydrolase,16995,21934,1810,40,57,435,1278,6,24,84,682,1014,24,1,1,0,1,0,0,0
CHEMBL4040,CHEMBL1287622,P28482,Q9Y468,MAPK1,L3MBTL1,Mitogen-activated protein kinase 1,Lethal(3)malignant brain tumor-like protein 1,CMGC protein kinase ERK subfamily,MBT domain,18719,13896,1456,10,43,78,1325,3,26,24,1234,169,24,1,1,0,1,0,0,0
CHEMBL1075138,CHEMBL1293237,Q9NUW8,P54132,TDP1,BLM,Tyrosyl-DNA phosphodiesterase 1,RecQ-like DNA helicase BLM,Phosphodiesterase,Enzyme,12277,2558,812,15,99,36,662,4,40,24,594,150,24,1,1,0,1,0,0,0
CHEMBL203,CHEMBL267,P00533,P12931,EGFR,SRC,Epidermal growth factor receptor,Proto-oncogene tyrosine-protein kinase Src,Tyrosine protein kinase EGFR family,Tyrosine protein kinase Src family,11198,4027,621,242,71,151,157,107,24,53,103,334,24,1,1,0,1,0,0,0
CHEMBL1941,CHEMBL231,P25021,P35367,HRH2,HRH1,Histamine H2 receptor,Histamine H1 receptor,Histamine receptor,Histamine receptor,627,1746,385,78,62,88,157,56,31,24,105,169,24,1,1,0,1,0,0,1
CHEMBL2185,CHEMBL301,Q96GD4,P24941,AURKB,CDK2,Aurora kinase B,Cyclin-dependent kinase 2,Other protein kinase AUR family,CMGC protein kinase CDC2 subfamily,2665,2646,315,133,76,59,47,73,27,24,19,172,24,1,1,0,1,0,0,0
CHEMBL4439,CHEMBL5311,P36897,P37023,TGFBR1,ACVRL1,TGF-beta receptor type-1,Activin receptor type-1-like,TKL protein kinase STKR Type 1 subfamily,TKL protein kinase STKR Type 1 subfamily,2690,395,193,30,30,107,26,15,24,32,7,115,24,1,1,0,1,0,0,1
CHEMBL204,CHEMBL2000,P00734,P03952,F2,KLKB1,Prothrombin,Plasma kallikrein,Serine protease S1A subfamily,Serine protease S1A subfamily,5583,3757,171,34,35,69,33,17,24,36,17,77,24,1,1,0,1,0,0,1
CHEMBL5310,CHEMBL5311,P36896,P37023,ACVR1B,ACVRL1,Activin receptor type-1B,Activin receptor type-1-like,TKL protein kinase STKR Type 1 subfamily,TKL protein kinase STKR Type 1 subfamily,171,395,104,27,31,41,5,16,24,24,1,39,24,1,0,0,1,0,0,1
CHEMBL1287622,CHEMBL1293277,Q9Y468,O15118,L3MBTL1,NPC1,Lethal(3)malignant brain tumor-like protein 1,NPC intracellular cholesterol transporter 1,MBT domain,Transporter,13896,18552,1118,19,95,134,870,2,23,32,566,495,23,1,1,0,1,0,0,0
CHEMBL258,CHEMBL279,P06239,P35968,LCK,KDR,Tyrosine-protein kinase Lck,Vascular endothelial growth factor receptor 2,Tyrosine protein kinase Src family,Tyrosine protein kinase VEGFR family,2380,10627,783,471,134,97,81,294,50,23,29,387,23,1,1,0,1,0,0,0
CHEMBL3976,CHEMBL4657,Q9UHL4,Q6V1X1,DPP7,DPP8,Dipeptidyl peptidase 2,Dipeptidyl peptidase 8,Serine protease S28 family,Serine protease S9B subfamily,1092,1135,555,42,45,82,386,18,23,25,289,200,23,1,1,0,1,0,0,0
CHEMBL4040,CHEMBL4261,P28482,Q16665,MAPK1,HIF1A,Mitogen-activated protein kinase 1,Hypoxia-inducible factor 1-alpha,CMGC protein kinase ERK subfamily,Transcription factor,18719,2893,498,12,36,71,379,6,23,27,297,145,23,1,1,0,1,0,0,0
CHEMBL279,CHEMBL4203,P35968,Q9HAZ1,KDR,CLK4,Vascular endothelial growth factor receptor 2,Dual specificity protein kinase CLK4,Tyrosine protein kinase VEGFR family,CMGC protein kinase CLK family,10627,1972,313,140,44,89,40,74,23,24,20,172,23,1,1,0,1,0,0,0
CHEMBL1075138,CHEMBL1287622,Q9NUW8,Q9Y468,TDP1,L3MBTL1,Tyrosyl-DNA phosphodiesterase 1,Lethal(3)malignant brain tumor-like protein 1,Phosphodiesterase,MBT domain,12277,13896,2442,26,112,58,2246,8,34,22,2066,312,22,1,1,0,1,0,0,0
CHEMBL2392,CHEMBL1287622,P06746,Q9Y468,POLB,L3MBTL1,DNA polymerase beta,Lethal(3)malignant brain tumor-like protein 1,Enzyme,MBT domain,23075,13896,2349,25,64,80,2180,8,27,22,2030,262,22,1,1,0,1,0,0,0
CHEMBL2903,CHEMBL1293224,P16050,P10636,ALOX15,MAPT,Polyunsaturated fatty acid lipoxygenase ALOX15,Microtubule-associated protein tau,Oxidoreductase,Other cytosolic protein,5708,67208,2196,10,102,56,2028,2,51,22,1852,269,22,1,1,0,1,0,0,0
CHEMBL5514,CHEMBL1293277,P42858,O15118,HTT,NPC1,Huntingtin,NPC intracellular cholesterol transporter 1,Unclassified protein,Transporter,18767,18552,1580,26,122,194,1238,2,22,32,771,753,22,1,1,0,1,0,0,0
CHEMBL1287622,CHEMBL1293294,Q9Y468,P51151,L3MBTL1,RAB9A,Lethal(3)malignant brain tumor-like protein 1,Ras-related protein Rab-9A,MBT domain,Hydrolase,13896,21934,1343,23,108,197,1015,4,22,46,640,631,22,1,1,0,1,0,0,0
