repurposing_id,chembl_id,name,canonical_smiles,p_active_nlrp3,mw_pool,ok,has_carboxylate,has_tetrazole,has_acyl_sulfonamide,mw,hbd,hba,logp,rotbonds,tpsa,pass_veber,pass_ro5_hb,pass_mw_200_550,pass_chemistry_soft
REP_01598,CHEMBL1256815,PRADOFLOXACIN,N#Cc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,0.9166667,396.42,True,True,False,False,396.4220000000002,2,5,2.23358,3,98.36000000000001,True,True,True,True
REP_02379,CHEMBL1933350,MK-3577,CCC[C@H](c1ccc(C(=O)NCCC(=O)O)cc1)[C@H](c1ccc(Cl)cc1)c1c[nH]c2c(F)cc(C)cc12,0.9166667,521.03,True,True,False,False,521.0320000000002,3,2,7.189120000000006,10,82.19,True,True,True,True
REP_07300,CHEMBL6068031,RISELCAFTOR,COc1ccc(C)cc1[C@@]1(C(=O)NS(=O)(=O)c2cccc3nc(C)ccc23)C[C@H](c2ccccc2)CO1,0.9166667,516.62,True,False,False,True,516.6190000000003,1,6,4.764740000000004,6,94.59,True,True,True,True
REP_08161,CHEMBL5095508,CHOLYLSARCOSINE,C[C@H](CCC(=O)N(C)CC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,0.9166667,479.66,True,True,False,False,479.65800000000036,4,5,2.9071,6,118.30000000000001,True,True,True,True
REP_07101,CHEMBL5314549,VAMAGLOXISTAT,O=C(O)c1nn[nH]c1Oc1ccc(-c2ccc(C3CC(F)(F)C3)cc2)cc1,0.9166666,371.34,True,True,False,False,371.3430000000001,2,4,4.4749000000000025,5,88.10000000000001,True,True,True,True
REP_06986,CHEMBL5314384,R-348,C#CCOc1ccc(Nc2nc(Nc3ccc(C)c(S(=O)(=O)NC(=O)CC)c3)ncc2F)cc1,0.9166666,483.53,True,False,False,True,483.52500000000015,3,8,3.6382200000000022,9,122.30999999999999,True,True,True,True
REP_04582,CHEMBL2107637,ECENOFLOXACIN,C[C@@]12C[C@H](N)[C@@H]1CN(c1nc3c(cc1F)c(=O)c(C(=O)O)cn3C1CC1)C2,0.9166666,372.4,True,True,False,False,372.40000000000015,2,5,1.7422000000000002,3,101.44999999999999,True,True,True,True
REP_00940,CHEMBL4091374,LANIFIBRANOR,O=C(O)CCCc1cc2cc(Cl)ccc2n1S(=O)(=O)c1ccc2ncsc2c1,0.9166666,434.93,True,True,False,False,434.92600000000016,1,5,4.548700000000003,6,89.26,True,True,True,True
REP_05113,CHEMBL2381848,PF-06291874,CCC[C@H](Oc1cc(C)c(-n2cc(C(F)(F)F)cn2)c(C)c1)c1ccc(C(=O)NCCC(=O)O)cc1,0.9166666,503.52,True,True,False,False,503.52100000000024,2,4,5.632640000000006,10,93.45,True,True,True,True
REP_05141,CHEMBL249973,LINTITRIPT,O=C(O)Cn1c(C(=O)Nc2nc(-c3ccccc3Cl)cs2)cc2ccccc21,0.9166666,411.87,True,True,False,False,411.8700000000001,2,4,4.755100000000002,5,84.22,True,True,True,True
REP_01601,CHEMBL1257096,ACORAFLOXACIN,COc1c(N2CCC/C(=C(\F)CN)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,0.9166666,419.43,True,True,False,False,419.42800000000017,2,5,2.964800000000001,5,97.78999999999999,True,True,True,True
REP_01310,CHEMBL107430,NRX195183,CC1(C)CCC(C)(C)c2c1cc(C(=O)Nc1cc(F)c(C(=O)O)c(F)c1)c(O)c2Cl,0.9166666,437.87,True,True,False,False,437.8700000000001,3,3,5.623300000000005,3,86.63000000000001,True,True,True,True
REP_07874,CHEMBL3961833,AZD-9898,COc1nc(N(CC(C)(C)F)c2cc(Cl)c(F)cc2F)cnc1C(=O)[C@H]1C[C@@H]1C(=O)O,0.9166666,457.84,True,True,False,False,457.8360000000002,1,6,4.206400000000004,8,92.62,True,True,True,True
REP_00745,CHEMBL2364624,PRADIGASTAT,O=C(O)C[C@H]1CC[C@H](c2ccc(-c3ccc(Nc4ccc(C(F)(F)F)nc4)cn3)cc2)CC1,0.9166666,455.48,True,True,False,False,455.48000000000013,2,4,6.654500000000005,6,75.11,True,True,True,True
REP_05543,CHEMBL3234035,PRS-211375,CCCCCCC(C)(C)c1cc(O)c([C@H]2CC(=O)[C@H]3C[C@@H]2C3(C)C)c(OC(=O)/C=C/C(=O)O)c1,0.9166666,470.61,True,True,False,False,470.6060000000003,2,5,5.905100000000005,10,100.9,True,True,True,True
REP_01494,CHEMBL1210954,BALOFLOXACIN,CNC1CCCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2OC)C1,0.9166666,389.43,True,True,False,False,389.4270000000002,2,5,2.3705000000000007,5,83.8,True,True,True,True
REP_03974,CHEMBL2106357,FLORANTYRONE,O=C(O)CCC(=O)c1ccc2c(c1)-c1cccc3cccc-2c13,0.9166666,302.33,True,True,False,False,302.32900000000006,1,2,4.534700000000003,4,54.37,True,True,True,True
REP_06973,CHEMBL522783,AMBRUTICIN,CC[C@H]1O[C@@H](/C(C)=C/[C@H](C)/C=C/[C@H]2[C@@H](C)[C@@H]2/C=C/[C@@H]2O[C@H](CC(=O)O)C[C@H](O)[C@H]2O)CC=C1C,0.9166666,474.64,True,True,False,False,474.63800000000026,3,5,4.431100000000003,9,96.22000000000001,True,True,True,True
REP_04229,CHEMBL2106877,PRAZOCILLIN,Cc1cnn(-c2c(Cl)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,0.9166666,469.35,True,True,False,False,469.3500000000002,2,5,2.7328200000000002,4,104.53000000000002,True,True,True,True
REP_00944,CHEMBL411070,GLYCOCHOLIC ACID,C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,0.9166666,465.63,True,True,False,False,465.6310000000003,5,5,2.564899999999999,6,127.09000000000002,True,True,True,True
REP_07055,CHEMBL5314493,ZATONACAFTOR,CCc1cnc(OC(C)C)c(C2(C(=O)NS(=O)(=O)c3cccc4nc(C)ccc34)CC2)c1,0.9166666,453.56,True,False,False,True,453.56400000000025,1,6,3.8245200000000033,7,98.24999999999999,True,True,True,True
REP_07880,CHEMBL4059888,RINTODESTRANT,Cc1cc(F)cc(C)c1C(=O)c1sc2cc(O)ccc2c1Oc1ccc(/C=C/C(=O)O)cc1,0.9166666,462.5,True,True,False,False,462.4980000000002,2,5,6.483940000000006,6,83.83,True,True,True,True
REP_00308,CHEMBL472,GLYBURIDE,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,0.9166666,494.01,True,False,False,True,494.0130000000003,3,5,3.641700000000003,8,113.6,True,True,True,True
REP_05466,CHEMBL3120215,OSI-027,COc1cccc2cc(-c3nc([C@H]4CC[C@H](C(=O)O)CC4)n4ncnc(N)c34)[nH]c12,0.9166666,406.45,True,True,False,False,406.44600000000014,3,6,3.2218,4,131.42,True,True,True,True
REP_06668,CHEMBL4651002,SAFUSIDENIB,Cc1cn(C(=O)c2c(-c3c(Cl)cc(Cl)cc3Cl)noc2C(C)(C)F)c2cccc(/C=C/C(=O)O)c12,0.9166666,535.79,True,True,False,False,535.7860000000002,1,4,7.555820000000004,5,85.33,True,True,True,True
REP_00092,CHEMBL1272,REPAGLINIDE,CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O,0.9166666,452.6,True,True,False,False,452.5950000000003,2,4,5.219900000000005,10,78.87,True,True,True,True
REP_08014,CHEMBL4580266,KIO-100,O=C(Nc1c(F)c(F)c(-c2cccc(OC(F)(F)F)c2)c(F)c1F)c1ccsc1C(=O)O,0.9166666,479.33,True,True,False,False,479.3290000000001,2,4,5.8206000000000016,5,75.63,True,True,True,True
REP_00325,CHEMBL563,FLURBIPROFEN,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,0.90146345,244.26,True,True,False,False,244.265,1,1,3.6808000000000023,3,37.3,True,True,True,True
REP_00300,CHEMBL435298,ESFLURBIPROFEN,C[C@H](C(=O)O)c1ccc(-c2ccccc2)c(F)c1,0.90146345,244.26,True,True,False,False,244.265,1,1,3.6808000000000023,3,37.3,True,True,True,True
REP_00572,CHEMBL190083,TARENFLURBIL,C[C@@H](C(=O)O)c1ccc(-c2ccccc2)c(F)c1,0.90146345,244.26,True,True,False,False,244.265,1,1,3.6808000000000023,3,37.3,True,True,True,True
REP_05440,CHEMBL307177,LY-295501,O=C(Nc1ccc(Cl)c(Cl)c1)NS(=O)(=O)c1ccc2c(c1)CCO2,0.8995069,387.24,True,False,False,True,387.2440000000002,2,4,3.4387000000000025,3,84.50000000000001,True,True,True,True
REP_05567,CHEMBL3260771,BGC-20-1531,COc1ccc(-c2ccc(OCc3cc(C(=O)[N-]S(=O)(=O)c4ccccc4C)oc3C)cc2)nc1,0.89369,491.55,True,False,False,True,491.5450000000002,0,7,5.448840000000004,8,109.80000000000001,True,True,True,True
REP_01595,CHEMBL1256717,ITRIGLUMIDE,Cc1cc(C)c(NC(=O)C[C@H](CC(=O)O)c2cccc3ccccc23)c(C(=O)N2CCC3(CCCC3)CC2)c1,0.8840696,526.68,True,True,False,False,526.6770000000005,2,3,6.840140000000007,7,86.71,True,True,True,True
REP_00476,CHEMBL1289110,TIANEPTINE,CN1c2ccccc2C(NCCCCCCC(=O)O)c2ccc(Cl)cc2S1(=O)=O,0.8432486,436.96,True,True,False,False,436.96100000000007,2,4,4.192600000000003,8,86.71000000000001,True,True,True,True
REP_03855,CHEMBL2106146,FENDOSAL,O=C(O)c1cc(-n2c(-c3ccccc3)cc3c2CCc2ccccc2-3)ccc1O,0.82951313,381.43,True,True,False,False,381.4310000000001,2,2,5.313700000000004,3,62.459999999999994,True,True,True,True
REP_05411,CHEMBL3039498,GRAPIPRANT,CCc1nc2c(C)nc(C)cc2n1-c1ccc(CCNC(=O)NS(=O)(=O)c2ccc(C)cc2)cc1,0.7997963,491.62,True,False,False,True,491.61700000000013,2,5,4.138760000000002,7,105.97999999999999,True,True,True,True
REP_05302,CHEMBL283820,SPIROGLUMIDE,O=C(O)CC[C@@H](NC(=O)c1cc(Cl)cc(Cl)c1)C(=O)N1CCC2(CCCC2)CC1,0.78337806,441.36,True,True,False,False,441.3550000000004,2,3,4.139400000000004,6,86.71,True,True,True,True
REP_04246,CHEMBL2106914,PHTHALYLSULFAMETHIZOLE,Cc1nnc(NS(=O)(=O)c2ccc(NC(=O)c3ccccc3C(=O)O)cc2)s1,0.77823114,418.46,True,True,False,False,418.4560000000001,3,7,2.5978200000000005,6,138.35,True,True,True,True
REP_04975,CHEMBL2165191,AZD-6482,Cc1cc([C@@H](C)Nc2ccccc2C(=O)O)c2nc(N3CCOCC3)cc(=O)n2c1,0.7628887,408.46,True,True,False,False,408.45800000000025,2,6,2.710820000000001,5,96.16999999999999,True,True,True,True
REP_08103,CHEMBL4859268,AGG-523,CC(C)(Cc1ccc(F)cc1)NC(=O)[C@H](CCC(=O)O)NC(=O)c1ccc(-c2ccccc2)cc1,0.7615863,476.55,True,True,False,False,476.5480000000002,3,3,4.593400000000003,10,95.5,True,True,True,True
REP_07338,CHEMBL6068505,ACT-774312,CN(c1ncc(Cl)cn1)[C@H]1CCc2c(c3nc(F)ccc3n2CC(=O)O)C1,0.7413202,389.82,True,True,False,False,389.81800000000015,1,5,2.6971,4,84.14,True,True,True,True
REP_05869,CHEMBL37683,ESAFLOXACIN,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCC(N)C3)nc21,0.7288359,320.32,True,True,False,False,320.324,2,5,0.7911000000000002,3,101.45,True,True,True,True
REP_02366,CHEMBL1914489,AZD1981,CC(=O)Nc1cccc2c1c(Sc1ccc(Cl)cc1)c(C)n2CC(=O)O,0.72052085,388.88,True,True,False,False,388.87600000000015,2,3,4.797320000000004,5,71.33,True,True,True,True
REP_05906,CHEMBL38434,BREQUINAR,Cc1c(-c2ccc(-c3ccccc3F)cc2)nc2ccc(F)cc2c1C(=O)O,0.69343215,375.37,True,True,False,False,375.3740000000001,1,2,5.853620000000004,3,50.19,True,True,True,True
REP_00698,CHEMBL2107811,ZABOFLOXACIN,CO/N=C1\CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC12CNC2,0.6898254,401.4,True,True,False,False,401.3980000000002,2,7,0.9806999999999999,4,109.05000000000001,True,True,True,True
REP_05784,CHEMBL363387,LIDORESTAT,O=C(O)Cn1cc(Cc2nc3c(F)c(F)cc(F)c3s2)c2ccccc21,0.6377597,376.36,True,True,False,False,376.35900000000004,1,3,4.343700000000003,4,55.12,True,True,True,True
REP_07105,CHEMBL5314562,MAVODELPAR,Cc1cc(OC/C=C(/c2ccc(F)cc2)c2ccc(C#CCN3CCOCC3)cc2)ccc1OCC(=O)O,0.63756436,515.58,True,True,False,False,515.5810000000005,1,5,4.791920000000004,9,68.23,True,True,True,True
REP_07126,CHEMBL5314935,VONAFEXOR,O=C(O)c1cc2c(Cl)c(N3CCN(S(=O)(=O)c4c(Cl)cccc4Cl)CC3)ccc2o1,0.63163894,489.76,True,True,False,False,489.7640000000003,1,5,4.602100000000003,4,91.06,True,True,True,True
REP_04990,CHEMBL219586,GW590735,Cc1nc(-c2ccc(C(F)(F)F)cc2)sc1C(=O)NCc1ccc(OC(C)(C)C(=O)O)cc1,0.61791027,478.49,True,True,False,False,478.4920000000002,2,5,5.309320000000004,7,88.52,True,True,True,True
REP_00207,CHEMBL2105720,LESINURAD,O=C(O)CSc1nnc(Br)n1-c1ccc(C2CC2)c2ccccc12,0.59704274,404.29,True,True,False,False,404.28900000000016,1,4,4.2371000000000025,5,68.00999999999999,True,True,True,True
REP_05219,CHEMBL273348,TOSUFLOXACIN,NC1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)C1,0.58825654,404.35,True,True,False,False,404.34800000000007,2,5,2.0385999999999997,3,101.44999999999999,True,True,True,True
REP_05724,CHEMBL3545278,ATX08-001,CCCCCS(=O)(=O)NC(=O)c1ccc2nc(C)n(Cc3ccc(Cl)cc3Cl)c2c1,0.5835973,468.41,True,False,False,True,468.40600000000023,1,4,4.949620000000005,8,81.06,True,True,True,True
REP_07907,CHEMBL4241824,GSK-3008348 FREE BASE,Cc1cc(C)n(-c2cccc([C@H](CC(=O)O)CN3CC[C@@H](CCc4ccc5c(n4)NCCC5)C3)c2)n1,0.5725967,487.65,True,True,False,False,487.6480000000004,2,5,4.755240000000004,9,83.28,True,True,True,True
REP_00992,CHEMBL4297455,CAFICRESTAT,O=C(O)Cc1nn(Cc2nc3cc(C(F)(F)F)ccc3s2)c(=O)c2nccnc12,0.57095164,421.36,True,True,False,False,421.3600000000001,1,7,2.4904,4,110.85999999999999,True,True,True,True
REP_04463,CHEMBL2107409,FUMOXICILLIN,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](/N=C/c3ccco3)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,0.56413853,443.48,True,True,False,False,443.48100000000017,3,7,1.7770999999999997,6,132.44,True,True,True,True
REP_01274,CHEMBL88712,VELIFLAPON,O=C(O)[C@@H](c1ccc(OCc2ccc3ccccc3n2)cc1)C1CCCC1,0.5591405,361.44,True,True,False,False,361.4410000000002,1,3,5.172200000000004,6,59.42,True,True,True,True
REP_07015,CHEMBL5314438,PULIGINURAD,CC(C)(Cc1cc2c(-c3ccc(C#N)cc3)cncc2s1)C(=O)O,0.5188651,336.42,True,True,False,False,336.4160000000001,1,4,4.488280000000003,4,73.98,True,True,True,True
