repurposing_id,canonical_smiles,status,pdbqt
REP_06923,Cc1ccc(-c2noc(C)c2COc2ccc(C(=O)NC3CCOCC3)nn2)cn1,prepared,results/repurposing/ligands_p05/REP_06923.pdbqt
REP_00292,O=C(O)c1cc(/N=N/c2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,prepared,results/repurposing/ligands_p05/REP_00292.pdbqt
REP_07871,CNC(=O)c1ccccc1Nc1nc(Nc2ccc3c(c2OC)CCC[C@H](N2CCN(CCO)CC2)C3)ncc1Cl,prepared,results/repurposing/ligands_p05/REP_07871.pdbqt
REP_07872,CCc1nc(C(F)(F)F)cnc1N[C@H]1CCC[C@@H]1NC(=O)c1ncccc1-n1nccn1,prepared,results/repurposing/ligands_p05/REP_07872.pdbqt
REP_07867,C=CC(=O)Nc1cc(N2CCN(CC)CC2)ccc1Nc1cc(N(C)C(=O)Nc2c(Cl)c(OC)cc(OC)c2Cl)ncn1,prepared,results/repurposing/ligands_p05/REP_07867.pdbqt
REP_06995,O=C(Nc1cccc2cnccc12)N[C@@H]1CC2(CCC2)Oc2ccc(F)cc21,prepared,results/repurposing/ligands_p05/REP_06995.pdbqt
REP_07007,Cc1nc(N2CCC3(CC2)CO[C@@H](C)[C@H]3N)c(CO)nc1Sc1ccnc(N)c1Cl,prepared,results/repurposing/ligands_p05/REP_07007.pdbqt
REP_06932,CCCCCCCCCCCCCCCCCC(=O)OCCCO[C@H]1O[C@H](CS(=O)(=O)O)[C@@H](O)[C@H](O)[C@H]1O,prepared,results/repurposing/ligands_p05/REP_06932.pdbqt
REP_06939,CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1,prepared,results/repurposing/ligands_p05/REP_06939.pdbqt
REP_02217,CC(=O)O[C@H]1CC(C)(C)C(=C=C/C(C)=C/C=C/C(C)=C/C=C(C)/C=C/C=C(\C)C(=O)C[C@@]23O[C@]2(C)C[C@@H](O)CC3(C)C)[C@](C)(O)C1,prepared,results/repurposing/ligands_p05/REP_02217.pdbqt
REP_06929,CNc1ccc(/C=C/C=C/c2nc3ccc(OCC(O)CF)cc3s2)cn1,prepared,results/repurposing/ligands_p05/REP_06929.pdbqt
REP_06930,Cc1cc(-c2ncnn2C)c2cccc(OCc3c(Cl)cc(F)cc3[C@H](C)NC(=O)COC(F)F)c2n1,prepared,results/repurposing/ligands_p05/REP_06930.pdbqt
REP_06893,Cc1cccc(C)c1CNc1cc(C(=O)NCCOC(=O)CCCC(=O)O)cn2c(C)c(C)nc12,prepared,results/repurposing/ligands_p05/REP_06893.pdbqt
REP_05470,CC1=CC[C@H](C(=O)N(c2cc(C#CC(C)(C)C)sc2C(=O)O)[C@H]2CC[C@](O)(CO[C@H]3CCOC3)CC2)CC1,prepared,results/repurposing/ligands_p05/REP_05470.pdbqt
REP_01812,CS(=O)(=O)NC(=O)CCC/C=C\C[C@H]1C(=O)C[C@@H](O)[C@@H]1/C=C/[C@@H](O)COc1ccccc1,prepared,results/repurposing/ligands_p05/REP_01812.pdbqt
REP_01813,O=C1[C@H]2CCCC[C@H]2C(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1,prepared,results/repurposing/ligands_p05/REP_01813.pdbqt
REP_01761,C#CC[C@@H](C(=O)N[C@H](/C=C/C(=O)OCC)C[C@@H]1CCNC1=O)n1cccc(NC(=O)c2cc(C)on2)c1=O,prepared,results/repurposing/ligands_p05/REP_01761.pdbqt
REP_07004,Cc1ccc2c(-c3nc(Nc4cc(CN5C[C@@H](C)N[C@@H](C)C5)cc(C5CC5)c4)ncc3Cl)c[nH]c2c1,prepared,results/repurposing/ligands_p05/REP_07004.pdbqt
REP_07005,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2.C[C@H](CCC(=O)[O-])[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,prepared,results/repurposing/ligands_p05/REP_07005.pdbqt
REP_00887,O=C(O)c1cn(C2CC2)c2cc(N3CCC(O)(COc4ccc(N5C[C@H](CO)OC5=O)cc4F)CC3)c(F)cc2c1=O,prepared,results/repurposing/ligands_p05/REP_00887.pdbqt
REP_00877,C=CC(=O)N1CC[C@@H](Oc2nc(Nc3ccc(N4CCC(N5CCN(C)CC5)CC4)cc3)c(C(N)=O)nc2CC)C1,prepared,results/repurposing/ligands_p05/REP_00877.pdbqt
REP_00237,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C,prepared,results/repurposing/ligands_p05/REP_00237.pdbqt
REP_07942,CCC(=O)[N-]S(=O)(=O)c1ccc(NC(=O)Cc2ccc(Br)c(Oc3cc(Cl)cc(C#N)c3)c2F)c(Cl)c1,prepared,results/repurposing/ligands_p05/REP_07942.pdbqt
REP_07966,Cc1c2c(nn1C)CSCc1cc(n(C)n1)CSc1cc(c3ccccc3c1)OCCCc1c(C(=O)O)n(C)c3c-2c(Cl)ccc13,prepared,results/repurposing/ligands_p05/REP_07966.pdbqt
REP_02001,COc1ccc(-c2ccc(OCc3cc(C(=O)NS(=O)(=O)c4ccccc4C)oc3C)cc2)nc1,prepared,results/repurposing/ligands_p05/REP_02001.pdbqt
REP_04573,CCCCC/C=C\C/C=C\C/C=C\CCCCC(=O)OC[C@H](O)[C@H]1OC(=O)C(O)=C1O,prepared,results/repurposing/ligands_p05/REP_04573.pdbqt
REP_04574,COc1cc2c(cc1OC)[C@@H]1CN(C)CC[C@@H]1N=C2c1ccc(NC(C)=O)cc1,prepared,results/repurposing/ligands_p05/REP_04574.pdbqt
REP_04566,NS(=O)(=O)c1cc(C(=O)c2ccc(OCC(=O)O)c(Cl)c2Cl)ccc1Cl,prepared,results/repurposing/ligands_p05/REP_04566.pdbqt
REP_04568,CCOC(=O)[C@@]1(OC(=O)C(Cl)Cl)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,prepared,results/repurposing/ligands_p05/REP_04568.pdbqt
REP_06878,CNC1CN(c2nc3ncc(Br)cc3n3cnnc23)C1,prepared,results/repurposing/ligands_p05/REP_06878.pdbqt
REP_06870,CC(C)c1c2cc(-c3nc(Nc4ccc(N5CCNCC5)cn4)ncc3F)ccc2nn1C,prepared,results/repurposing/ligands_p05/REP_06870.pdbqt
REP_06872,C[C@H](C#N)Nc1cc(-c2ccc3cc(C#N)cnn23)ncc1C(=O)NC[C@@H](F)C(C)(C)O,prepared,results/repurposing/ligands_p05/REP_06872.pdbqt
REP_02233,O=C(NO)c1cnc(N2C[C@@H]3[C@H](C2)[C@H]3NCc2ccc3cc(F)ccc3n2)nc1,prepared,results/repurposing/ligands_p05/REP_02233.pdbqt
REP_03607,Cc1cc(N2CCCCC2)nn2cnnc12,prepared,results/repurposing/ligands_p05/REP_03607.pdbqt
REP_03598,COc1cc(C(=O)Nc2c(Br)cc(Br)cc2CN(C)C2CCCCC2)ccc1OC(C)=O,prepared,results/repurposing/ligands_p05/REP_03598.pdbqt
REP_03678,CN(C)CC/C=C1\c2ccccc2CNc2cc(Cl)ccc21,prepared,results/repurposing/ligands_p05/REP_03678.pdbqt
REP_03680,CCOP(=O)(NC(=S)Nc1ccccc1NC(=O)NS(=O)(=O)c1ccc(C)cc1)OCC,prepared,results/repurposing/ligands_p05/REP_03680.pdbqt
REP_06336,Cc1ccc(NS(=O)(=O)c2cccc(C#N)c2)c2[nH]cc(C#N)c12,prepared,results/repurposing/ligands_p05/REP_06336.pdbqt
REP_06321,N#Cc1cc(CN2CCC(Nc3ncnc4sc(Cl)cc34)CC2)ccc1F,prepared,results/repurposing/ligands_p05/REP_06321.pdbqt
REP_06308,C[C@@H]1CN(Cc2ncccn2)C[C@H]1c1cn2c(C3CCOCC3)ncc2c(=O)[nH]1,prepared,results/repurposing/ligands_p05/REP_06308.pdbqt
REP_01292,CC[C@H](NC(=O)c1c(O)c(-c2ccccc2)nc2ccccc12)c1ccccc1,prepared,results/repurposing/ligands_p05/REP_01292.pdbqt
REP_06367,COc1c(C)cc2c(c1O)[C@@H]1[C@@H]3Cc4c(OC(C)=O)c(C)c5c(c4[C@H](CNC(=O)/C=C/c4cccc(C(F)(F)F)c4)N3[C@@H](O)[C@H](C2)N1C)OCO5,prepared,results/repurposing/ligands_p05/REP_06367.pdbqt
REP_06278,CC[C@H](C)[C@H]1CN2CCC[C@H]2[C@]2(O)O[C@](NC(=O)[C@@H]3C[C@@H]4c5cccc6[nH]cc(c56)C[C@H]4N(C)C3)(C(C)C)C(=O)N12,prepared,results/repurposing/ligands_p05/REP_06278.pdbqt
REP_00906,CNC(=O)C[C@H]1COc2cc(F)ccc2N1C(=O)c1ccc2c(c1)NC(=O)CO2,prepared,results/repurposing/ligands_p05/REP_00906.pdbqt
REP_06877,CC(C)N1CCOc2c(F)cc(-c3nc(Nc4ccc(C5CCN(C)CC5)cn4)ncc3F)cc21,prepared,results/repurposing/ligands_p05/REP_06877.pdbqt
REP_00267,CC(CC(c1ccccc1)c1ccccc1)NC(C)(C)C,prepared,results/repurposing/ligands_p05/REP_00267.pdbqt
REP_07850,CCC(=O)O[C@@H](C(=O)N1N=CC[C@H]1C(=O)NCc1cc(Cl)ccc1-n1cnnn1)c1ccc(F)cc1,prepared,results/repurposing/ligands_p05/REP_07850.pdbqt
REP_07814,O=C(Nc1ccc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)cc1)C1CCCN1,prepared,results/repurposing/ligands_p05/REP_07814.pdbqt
REP_07816,COc1ccc(C2=C(Cc3ccc(OCCN4CCCCC4)cc3)c3ccc(O)cc3OC2)cc1,prepared,results/repurposing/ligands_p05/REP_07816.pdbqt
REP_07842,Nc1ncc(-c2cc(N3C[C@@H]4C[C@H]3CO4)nc(N3CCC(F)(F)C3)n2)cc1OC(F)F,prepared,results/repurposing/ligands_p05/REP_07842.pdbqt
REP_07830,Cn1c(=O)c2c(ncn2CC(=O)Nc2ccc(-c3ccccc3)nn2)n(C)c1=O,prepared,results/repurposing/ligands_p05/REP_07830.pdbqt
REP_00857,Cc1cc2c(CCc3sc(-c4ccc(C(F)(F)F)cc4)nc3C(C)C)noc2cc1OCC(=O)O,prepared,results/repurposing/ligands_p05/REP_00857.pdbqt
REP_00858,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN1CC2(CC2)C2(C1)OCCO2,prepared,results/repurposing/ligands_p05/REP_00858.pdbqt
REP_06373,Cc1cc(C)c(-c2ccc(NC(=O)[C@H](Cc3ccc(C(=O)NCCS(=O)(=O)O)cc3)c3ccc(-c4ccc(C(C)(C)C)cc4)cc3)cc2)c(C)c1,prepared,results/repurposing/ligands_p05/REP_06373.pdbqt
REP_06377,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1nnc2ccccn12,prepared,results/repurposing/ligands_p05/REP_06377.pdbqt
REP_06379,O=C(Nc1ccc(F)cc1)c1cnc(SCc2cc(OC(F)(F)F)ccc2B(O)O)nc1,prepared,results/repurposing/ligands_p05/REP_06379.pdbqt
REP_01308,Cc1oc(-c2ccccc2)nc1CCOc1ccc(C[C@H](Nc2ccccc2C(=O)c2ccccc2)C(=O)O)cc1,prepared,results/repurposing/ligands_p05/REP_01308.pdbqt
REP_03808,CC1(C)[C@@H](OC(=O)[C@H]2CCCC[C@H]2C(=O)O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,prepared,results/repurposing/ligands_p05/REP_03808.pdbqt
REP_03810,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC2COC3(CCN(c4ccc(Cl)cc4)CC3)O2)[C@H]1c1cccc([N+](=O)[O-])c1,prepared,results/repurposing/ligands_p05/REP_03810.pdbqt
REP_03940,CCCC(=O)O[C@]1(C(=O)COC(C)=O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@@]21C,prepared,results/repurposing/ligands_p05/REP_03940.pdbqt
REP_03917,CCOC(=O)C(c1c(O)c2ccccc2oc1=O)c1c(O)c2ccccc2oc1=O,prepared,results/repurposing/ligands_p05/REP_03917.pdbqt
REP_00961,CN1CC[C@H](c2c(O)cc(O)c3c(=O)cc(-c4ccccc4Cl)oc23)[C@H](O)C1,prepared,results/repurposing/ligands_p05/REP_00961.pdbqt
REP_00939,C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,prepared,results/repurposing/ligands_p05/REP_00939.pdbqt
REP_00916,C=C1/C(=C\C=C2/CCC[C@]3(C)C([C@H](C)OCC(=O)NCC(F)(F)C(F)(F)F)=CC[C@@H]23)C[C@@H](O)C[C@@H]1O,prepared,results/repurposing/ligands_p05/REP_00916.pdbqt
REP_00937,C=CC(=O)N1CCC(CNc2ncnc(N)c2-c2ccc(Oc3ccccc3)cc2)CC1,prepared,results/repurposing/ligands_p05/REP_00937.pdbqt
REP_00917,CNC(=O)[C@H]1O[C@@H](n2cnc3c(NCc4ccc(I)cc4)ncnc32)[C@H](O)[C@@H]1O,prepared,results/repurposing/ligands_p05/REP_00917.pdbqt
REP_00921,COCCNCc1ccc(-c2cc3nccc(Oc4ccc(NC(=O)C5(C(=O)Nc6ccc(F)cc6)CC5)cc4F)c3s2)nc1,prepared,results/repurposing/ligands_p05/REP_00921.pdbqt
REP_06383,C=CC(=O)Nc1cccc(-c2cccc3cnc(Nc4ccc(N5CCN(CCO)CC5)c(F)c4F)nc23)c1,prepared,results/repurposing/ligands_p05/REP_06383.pdbqt
REP_01255,Cc1cc(C)c(Nc2ccnc(Nc3ccc(C#N)cc3)n2)c(C)c1,prepared,results/repurposing/ligands_p05/REP_01255.pdbqt
REP_06358,O=C(O)CN1C(=O)[C@@H](NC(=O)C2(C[C@@H](CCc3cccc4ccccc34)C(=O)O)CCCC2)CCc2ccccc21,prepared,results/repurposing/ligands_p05/REP_06358.pdbqt
REP_01300,CCN(CC)CCNC(=O)c1cc(Cl)c(NC(=O)COc2ccc(Cl)cc2)cc1OC,prepared,results/repurposing/ligands_p05/REP_01300.pdbqt
REP_06344,O=C(NCc1ccc(Oc2ccccc2)cc1)c1nc(-c2cc(Br)c(O)c(Br)c2)no1,prepared,results/repurposing/ligands_p05/REP_06344.pdbqt
REP_01343,NC(=O)[C@@H](CCC(F)(F)F)N(Cc1ccc(-c2ncon2)cc1F)S(=O)(=O)c1ccc(Cl)cc1,prepared,results/repurposing/ligands_p05/REP_01343.pdbqt
REP_01346,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](C(=O)C=C4[C@@]5(C)C=C(C#N)C(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,prepared,results/repurposing/ligands_p05/REP_01346.pdbqt
REP_06402,CC[C@H](Nc1ncnc2[nH]cnc12)c1oc2ccccc2c(=O)c1-c1cccc(F)c1,prepared,results/repurposing/ligands_p05/REP_06402.pdbqt
REP_06410,NC(=O)[C@](O)(CNc1nc(-c2cc(-c3ccon3)n(Cc3ccccc3F)n2)ncc1F)C(F)(F)F,prepared,results/repurposing/ligands_p05/REP_06410.pdbqt
REP_00943,COC(=O)NCCCn1nc([C@@H](C)N(C(=O)[C@H]2CNCCO2)C2CC2)c2ccc(C)nc21,prepared,results/repurposing/ligands_p05/REP_00943.pdbqt
REP_05248,O=C(O)CCC/C=C(\c1ccc(CCNS(=O)(=O)c2ccc(Cl)cc2)cc1)c1cccnc1,prepared,results/repurposing/ligands_p05/REP_05248.pdbqt
REP_05227,CCCCCCCN(CCCCCSc1nc(-c2ccccc2)c(-c2ccccc2)[nH]1)C(=O)Nc1ccc(F)cc1F,prepared,results/repurposing/ligands_p05/REP_05227.pdbqt
REP_05264,CCCCCCCCCCCCCC(=O)O[C@@H]1[C@@H](C)[C@@]2(O)[C@@H](C=C(CO)C[C@]3(O)C(=O)C(C)=C[C@@H]23)[C@@H]2C(C)(C)[C@]12OC(C)=O,prepared,results/repurposing/ligands_p05/REP_05264.pdbqt
REP_05267,C[C@H](Cc1c[nH]c2c(OCC(=O)O)cccc12)NC[C@H](O)c1cccc(Cl)c1,prepared,results/repurposing/ligands_p05/REP_05267.pdbqt
REP_05165,CC(C)C(NC(=O)Cn1c(-c2ccccc2)ncc(N)c1=O)C(=O)c1nnc(C(C)(C)C)o1,prepared,results/repurposing/ligands_p05/REP_05165.pdbqt
REP_05170,CCNC(=O)Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@H]2O[C@H](/C=C/c3ccccc3)O[C@H]21,prepared,results/repurposing/ligands_p05/REP_05170.pdbqt
REP_05153,NC(=O)c1c(OCc2c(F)cc(Br)cc2F)nsc1NC(=O)NCCCCN1CCCC1,prepared,results/repurposing/ligands_p05/REP_05153.pdbqt
REP_00302,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(cc(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,prepared,results/repurposing/ligands_p05/REP_00302.pdbqt
REP_07916,Cc1[nH]c2ccc(F)cc2c1-c1nc2c3cccnc3c3ncccc3c2[nH]1,prepared,results/repurposing/ligands_p05/REP_07916.pdbqt
REP_00231,CCO[C@H](COc1ccc(C(F)(F)F)cc1)CSc1ccc(OCC(=O)O)c(C)c1,prepared,results/repurposing/ligands_p05/REP_00231.pdbqt
REP_07897,N#Cc1cnc(Nc2cc(NC[C@H]3CNCCO3)c(C(F)(F)F)cn2)cn1,prepared,results/repurposing/ligands_p05/REP_07897.pdbqt
REP_07899,O=C(O)CC[C@H]1CC[C@@](c2cc(F)ccc2F)(S(=O)(=O)c2ccc(Cl)cc2)CC1,prepared,results/repurposing/ligands_p05/REP_07899.pdbqt
REP_07912,CC(=O)NCC(=O)N1[C@@H]2CC[C@H]1c1ccc(Nc3ncc(C(F)(F)F)c(NC4CCC4)n3)cc12,prepared,results/repurposing/ligands_p05/REP_07912.pdbqt
REP_07962,O=C(NC[C@H]1CN(c2ccc(N3CCNC=N3)cc2)C(=O)O1)c1ccc(Cl)s1,prepared,results/repurposing/ligands_p05/REP_07962.pdbqt
REP_00962,CC1=C(C)C(=O)O[C@@H]([C@](C)(O)[C@H]2CC[C@H]3[C@@H]4C[C@H]5O[C@]56[C@@H](O)C=CC(=O)[C@]6(C)[C@H]4CC[C@]23C)C1,prepared,results/repurposing/ligands_p05/REP_00962.pdbqt
REP_00950,CCCn1c(=O)c2[nH]c(C34CCC(CCC(=O)O)(CC3)CC4)nc2n(CCC)c1=O,prepared,results/repurposing/ligands_p05/REP_00950.pdbqt
REP_04581,Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)Cn4cc(Cl)c(=O)c(Cl)c4)[C@H]3SC2)s1,prepared,results/repurposing/ligands_p05/REP_04581.pdbqt
REP_02018,CC(=O)N[C@@H](CCN1[C@@H]2CC[C@H]1C[C@@H](n1c(C)nc3c1CCN(C(=O)C(C)C)C3)C2)c1cccc(F)c1,prepared,results/repurposing/ligands_p05/REP_02018.pdbqt
REP_04641,C=CC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(C)c5CCC(=O)OCCC)C(CCC(=O)OCCO)=C4C)C1(C)C3=CC=C(C(=O)OC)C1C(=O)OC,prepared,results/repurposing/ligands_p05/REP_04641.pdbqt
REP_04634,O=C(Nc1ccc(S(=O)(=O)N2CCOCC2)cc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(Cl)s1,prepared,results/repurposing/ligands_p05/REP_04634.pdbqt
REP_07914,CCNC(=O)C[C@@H]1N=C(c2ccc(Cl)cc2)c2cc(OC)ccc2-n2c(C)nnc21.O=S(=O)(O)c1ccccc1,prepared,results/repurposing/ligands_p05/REP_07914.pdbqt
REP_07901,CC(C)(CO)n1cc(C(=O)c2cncc(NC(=O)Cc3ccc(Cl)cn3)c2)c2cnc(N)nc21,prepared,results/repurposing/ligands_p05/REP_07901.pdbqt
REP_07902,CCCS(=O)(=O)Nc1ccc(F)c(-n2cc(-c3cncnc3)c3nc(N(C)C4CCN(CC)CC4)ccc32)c1F,prepared,results/repurposing/ligands_p05/REP_07902.pdbqt
REP_07928,C=CCc1c(OC(=O)N2CCC(N3CCCCC3)CC2)ccc2nc3c(cc12)Cn1c-3cc2c(c1=O)COC(=O)[C@]2(O)CC,prepared,results/repurposing/ligands_p05/REP_07928.pdbqt
REP_06835,CNc1ccc(/C=C/C=C/c2nc3ccc(OCC(O)C[18F])cc3s2)cn1,prepared,results/repurposing/ligands_p05/REP_06835.pdbqt
REP_01021,CC(C)OC(=O)CCC[C@H]1CC[C@@H]2[C@@H](/C=C/[C@@H](O)COc3cc(F)ccc3F)[C@H](O)C[C@@H]2OC1,prepared,results/repurposing/ligands_p05/REP_01021.pdbqt
REP_04638,CC[C@@]1(O)CC(=O)OCc2c1cc1n(c2=O)Cc2c-1nc1cc(Cl)c(C)cc1c2CN1CCC(C)CC1,prepared,results/repurposing/ligands_p05/REP_04638.pdbqt
REP_04640,Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(Cl)c1-c1nc(C#N)c(C#N)[nH]1,prepared,results/repurposing/ligands_p05/REP_04640.pdbqt
REP_01887,C[C@@](O)(/C=C/[C@H]1CC=CC(=O)O1)[C@@H](C[C@@H](O)\C=C/C=C\C=C\CO)OP(=O)([O-])O,prepared,results/repurposing/ligands_p05/REP_01887.pdbqt
REP_04635,CC(C)(C(=O)O)c1cn2nc(NCCCN3CCC(OC(c4ccccc4)c4ccccc4)CC3)ccc2n1,prepared,results/repurposing/ligands_p05/REP_04635.pdbqt
REP_04624,C1CNCCN1.Oc1cc(Cl)c(Cl)cc1Cl.Oc1cc(Cl)c(Cl)cc1Cl,prepared,results/repurposing/ligands_p05/REP_04624.pdbqt
REP_04580,COCCOCCOCCOCCOCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I,prepared,results/repurposing/ligands_p05/REP_04580.pdbqt
REP_03860,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CCCC(O)(C(F)(F)F)C(F)(F)F)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,prepared,results/repurposing/ligands_p05/REP_03860.pdbqt
REP_03789,CN1CCc2cc(Cl)c(O)cc2[C@@H](c2cc(Br)cc3c2OCC3)C1,prepared,results/repurposing/ligands_p05/REP_03789.pdbqt
REP_03782,Clc1ccccc1C1=NCc2nnc(C3CCCCC3)n2-c2sc(Br)cc21,prepared,results/repurposing/ligands_p05/REP_03782.pdbqt
REP_03804,CO[C@@H](C)[C@H]1C[C@H](C)[C@H]([C@@H](C)/C=C/[C@@H]2CC[C@@H](C)[C@H](/C(=C/[C@H]3CCC[C@@H](C)[C@@H]3[C@H](C)C(=O)C3=C(O)COC3=O)CO)O2)O1,prepared,results/repurposing/ligands_p05/REP_03804.pdbqt
REP_06822,Cn1cc(Nc2nccc(-c3ccc4c(c3)CN(C3COC3)CC[C@H]4NC(=O)c3cn(C(C)(C)C)nn3)n2)cn1,prepared,results/repurposing/ligands_p05/REP_06822.pdbqt
REP_06845,COc1cc(N2CCNC[C@@H]2C)ncc1-c1cnc(N)c(O[C@H](C)c2c(Cl)ccc(F)c2Cl)c1,prepared,results/repurposing/ligands_p05/REP_06845.pdbqt
REP_06847,C=CC(=O)N1C[C@H](C)N(c2nc(=O)n(-c3c(C4CC4)ncnc3C3CC3)c3nc(-c4c(N)cccc4F)c(F)cc23)C[C@H]1C,prepared,results/repurposing/ligands_p05/REP_06847.pdbqt
REP_06841,[2H][C@@](C)(NC(=O)COC(F)F)c1cc(F)cc(Cl)c1COc1cccc2c(-c3ncnn3C)cc(C)nc12,prepared,results/repurposing/ligands_p05/REP_06841.pdbqt
REP_00288,Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,prepared,results/repurposing/ligands_p05/REP_00288.pdbqt
REP_02354,Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)[C@H](O)c4ccccc4)[C@H]3SC2)s1,prepared,results/repurposing/ligands_p05/REP_02354.pdbqt
REP_02647,Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)[C@H](N)c4ccc(O)cc4)[C@H]3SC2)s1,prepared,results/repurposing/ligands_p05/REP_02647.pdbqt
REP_02559,CC[C@@H](Nc1c(Nc2cccc(C(=O)N(C)C)c2O)c(=O)c1=O)c1ccc(C)o1,prepared,results/repurposing/ligands_p05/REP_02559.pdbqt
REP_02549,CC(C)C[C@@H](C(=O)N[C@H](C(=O)OC1CCCC1)c1ccccc1)[C@H](O)C(=O)NO,prepared,results/repurposing/ligands_p05/REP_02549.pdbqt
REP_02650,C[C@H](C(=O)O)c1cccc(NC(=O)NCC(=O)N2[C@@H](c3ccccc3F)SC[C@H]2C(=O)OC(C)(C)C)c1,prepared,results/repurposing/ligands_p05/REP_02650.pdbqt
REP_02577,CCC(C(=O)OCC(COC(=O)C(CC)c1ccccc1)(COC(=O)C(CC)c1ccccc1)COC(=O)C(CC)c1ccccc1)c1ccccc1,embed_fail,
REP_02399,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC(=O)NO)CC(C)C,prepared,results/repurposing/ligands_p05/REP_02399.pdbqt
REP_00210,CC(C)(NC(=O)C1=C(O)[C@@H]2Oc3c(O)ccc4c3[C@@]23CCN(CC2CC2)[C@H](C4)[C@]3(O)C1)c1nc(-c2ccccc2)no1,prepared,results/repurposing/ligands_p05/REP_00210.pdbqt
REP_08010,C[C@H]1CN(c2n[nH]c3nc(N[C@H]4CC[C@H](NS(=O)(=O)CCC(F)(F)F)CC4)ncc23)CCO1,prepared,results/repurposing/ligands_p05/REP_08010.pdbqt
REP_07997,CC(C)(C[C@H]1CN(S(=O)(=O)c2cccc(C(F)(F)F)c2)c2cc(-c3cc(F)cc(OC(F)F)c3)ccc2O1)C(=O)O,prepared,results/repurposing/ligands_p05/REP_07997.pdbqt
REP_08002,Cc1noc(C)c1-c1cnc2c(-c3ccc(C(=O)O)cc3)cn([C@@H](C)c3ccccn3)c2c1,prepared,results/repurposing/ligands_p05/REP_08002.pdbqt
REP_07989,COc1cc(F)ccc1-c1ncnc(Nc2cccc(C[S@](C)(=N)=O)c2)n1,prepared,results/repurposing/ligands_p05/REP_07989.pdbqt
REP_07983,C#CC[C@H](c1nc2cc(Cl)ccc2c(=O)n1Nc1ccccc1)N(CCCN)C(=O)c1cccc(Cl)c1F,prepared,results/repurposing/ligands_p05/REP_07983.pdbqt
REP_07984,CC(C)Oc1ccc(C(=O)N[C@H](CNC(=O)CN(C)C)Cc2ccc(-c3cn4cccc([C@H](C)O)c4n3)cc2)cc1Cl,prepared,results/repurposing/ligands_p05/REP_07984.pdbqt
REP_07972,CC(=O)OC[C@H](COc1ccc(C(C)(C)c2ccc(OC[C@@H](CCl)OC(C)=O)cc2)cc1)OC(C)=O,prepared,results/repurposing/ligands_p05/REP_07972.pdbqt
REP_06445,Cc1cnc(C[S@@+]([O-])c2nc3ccccc3[nH]2)c(C)c1OCC1COC(C)(C)OC1,prepared,results/repurposing/ligands_p05/REP_06445.pdbqt
