repurposing_id,canonical_smiles,dock_score,docking_status,pdb_id,docking_engine,pose_file,log_file
REP_05731,Cc1cc(C(=O)Nc2cc(Nc3ccc4c(/C=C/c5ccccn5)n[nH]c4c3)ccc2F)n(C)n1,-7.03,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_05731_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_05731_out.log
REP_01458,O=C(Nc1ccc(-c2nnn[nH]2)cc1)c1ccc(-c2nnn[nH]2)cc1,-4.99,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_01458_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_01458_out.log
REP_06106,CC[C@H]1/C=C/C=C/C[C@@H](C)[C@H](O)[C@@](C)(O)C(=O)[C@@H](C)[C@H](O)[C@@H](C)C(=O)[C@@H](C)[C@H](O)[C@@H](C)/C=C/C(=O)O[C@H]2C[C@@]3(CC[C@H](C)[C@H](C[C@@H](C)O)O3)O[C@@H](CC1)[C@H]2C,-7.538,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_06106_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_06106_out.log
REP_06186,NS(=O)(=O)c1cncc(-c2nc(NCc3ccccn3)c3c(-c4ccccc4)cccc3n2)c1,-7.179,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_06186_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_06186_out.log
REP_06202,Cc1ccc(C(=O)NNC(=O)c2c(C)cccc2Cl)cc1C#Cc1cnc2ccccc2c1,-6.094,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_06202_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_06202_out.log
REP_04497,CN1CCN2c3cc(F)ccc3C(c3cccs3)=NCC2C1,-4.905,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_04497_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_04497_out.log
REP_04407,CO[C@H](C(=O)NO)[C@@H](CC(C)C)C(=O)N[C@H](C(=O)Nc1ccccn1)C(C)(C)C,-6.209,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_04407_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_04407_out.log
REP_04449,Cc1cc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)sc1CC[C@@H]1CNc2nc(N)[nH]c(=O)c2C1,-6.526,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_04449_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_04449_out.log
REP_02038,Cc1c(N[C@@H](c2nnc(-c3ccc(C#N)cc3)o2)[C@H](C)O)ccc(C#N)c1Cl,-6.909,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_02038_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_02038_out.log
REP_00710,COc1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc2c(c1OC)-c1ccc(SC)c(=O)cc1[C@@H](NC(C)=O)CC2,-5.437,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_00710_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_00710_out.log
REP_06094,Clc1ccc(C2(Cn3ccnc3)OCC(COc3ccc(-c4ccccc4)cc3)O2)c(Cl)c1,-4.919,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_06094_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_06094_out.log
REP_06088,C/C(=C\Cc1c(C)c(OP(=O)([O-])O)c2ccccc2c1OP(=O)([O-])O)CCC[C@H](C)CCC[C@H](C)CCCC(C)C,-5.978,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_06088_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_06088_out.log
REP_06130,C=CC(=O)N[C@@H]1CN(c2nc(Nc3cn(C)nc3OC)c3ncn(C)c3n2)C[C@H]1F,-6.397,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_06130_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_06130_out.log
REP_01474,CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21,-6.463,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_01474_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_01474_out.log
REP_01461,O=C(CC1NCCCC1O)Cn1cnc2cc(Br)c(Cl)cc2c1=O,-6.411,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_01461_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_01461_out.log
REP_01455,CC1(C)CC(=O)c2c(C(F)(F)F)nn(-c3ccc(C(N)=O)c(N[C@H]4CC[C@H](OC(=O)CN)CC4)c3)c2C1,-6.858,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_01455_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_01455_out.log
REP_01456,CCCCC(CC)CNC(=N)NC(=N)NCCCCCCNC(=N)NC(=N)NCC(CC)CCCC,-6.18,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_01456_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_01456_out.log
REP_05539,CN1C(=O)C(F)=C[C@]2(C)[C@H]3CC[C@]4(C)[C@@H](C(=O)NCc5nc6cccnc6[nH]5)CC[C@H]4[C@@H]3CC[C@@H]12,-7.19,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_05539_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_05539_out.log
REP_07658,Cc1ccc(C(=O)NC2CC2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,-6.46,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07658_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07658_out.log
REP_07664,C[C@](Cc1c[nH]c2ccccc12)(NC(=O)OC1[C@H]2C[C@@H]3C[C@@H](C[C@H]1C3)C2)C(=O)NC[C@H](NC(=O)CCC(=O)O)c1ccccc1,-7.451,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07664_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07664_out.log
REP_07653,COc1cc2c(cc1F)C(c1ccccc1Cl)=Nc1c(n[nH]c1C)N2,-5.816,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07653_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07653_out.log
REP_02883,CC[C@@H](C(=O)O)[C@@H]1O[C@@H]([C@@H](C)[C@H](O)[C@H](C)C(=O)[C@H](CC)[C@H]2O[C@]3(C=C[C@@H](O)[C@]4(CC[C@@](C)([C@H]5CC[C@](O)(CC)[C@H](C)O5)O4)O3)[C@H](C)C[C@@H]2C)[C@@H](C)C[C@@H]1C,-7.249,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_02883_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_02883_out.log
REP_02875,Cc1ccccc1C(=O)N1CC/C(=N\OS(=O)(=O)O)c2ccc(Cl)cc21,-5.692,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_02875_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_02875_out.log
REP_02694,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3CC(C#N)=C4C=C(OCCCl)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,-6.993,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_02694_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_02694_out.log
REP_02747,Cc1nsc(NC(=O)c2ccccc2)c1C(=O)Nc1ccc(Cl)cc1,-5.425,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_02747_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_02747_out.log
REP_07065,CC(C)c1c(C(=O)Nc2ccc(CO)cc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,-6.788,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07065_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07065_out.log
REP_05415,CCCCCCCC/C=C/CCCCCCCC(=O)OC[C@H]1O[C@@H](n2ccc(N)nc2=O)C(F)(F)[C@@H]1O,-6.672,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_05415_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_05415_out.log
REP_05417,COc1cc(NC(=O)CCN2CCC(OC(=O)Nc3ccccc3-c3ccccc3)CC2)c(Cl)cc1CNC[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12,-7.243,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_05417_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_05417_out.log
REP_01767,[O-][S+](Cc1cc(OCC(F)(F)C(F)(F)C(F)(F)F)ccn1)c1nc2cscc2[nH]1,-6.272,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_01767_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_01767_out.log
REP_05444,O=[N+]([O-])c1ccc(NN=C(c2ccc(O)cc2)c2ccc(O)cc2)c([N+](=O)[O-])c1,-5.969,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_05444_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_05444_out.log
REP_05578,CCCc1c(OCCCOc2cc(O)c(-c3ccc(F)cc3)cc2CC)cccc1Oc1ccccc1C(=O)O,-6.084,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_05578_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_05578_out.log
REP_05568,CC(C)[C@](O)(c1ccc2cc(OC(F)F)c(OC(F)F)cc2c1)c1c[nH]nn1,-6.341,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_05568_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_05568_out.log
REP_05561,Cc1nnc2n1-c1sc3c(c1C(c1ccccc1Cl)=NC2)CC(C(=O)N1CCOCC1)C3,-6.107,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_05561_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_05561_out.log
REP_03317,C[C@@H]1N=C(c2ccccc2Cl)c2c(ccc(NC(=O)NC(C)(CO)CO)c2Br)N(C)C1=O,-6.985,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_03317_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_03317_out.log
REP_03306,CC1CCC(NC(=O)NS(=O)(=O)c2ccc(CCNC(=O)N(C)c3ccccn3)cc2)CC1,-6.745,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_03306_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_03306_out.log
REP_00821,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,-7.186,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_00821_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_00821_out.log
REP_07024,O=C(/C=C/c1cnn2ccc(N3CCC[C@@H]3c3cc(F)ccc3F)nc12)N1CCNCC1,-6.292,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07024_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07024_out.log
REP_07026,NC(=O)c1c(N)nn2ccc(N3C[C@@H](F)C[C@@H]3c3cc(F)ccc3F)nc12,-6.486,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07026_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07026_out.log
REP_07013,COc1cc(C(=O)N[C@H]2CC[C@H](N3CCN(C)CC3)CC2)ccc1Nc1ncc2c(n1)N(C1CCCC1)CC1(CC1)C(=O)N2C,-6.692,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07013_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07013_out.log
REP_07072,Cn1c(-c2ccc(C(N)=O)cc2F)nnc1C(C)(C)Oc1c(F)cc(Cl)cc1F,-6.936,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07072_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07072_out.log
REP_07062,CNCCN(C)c1cc(F)ccc1Nc1cc(F)c(S(=O)(=O)Nc2cscn2)cc1Cl,-6.997,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07062_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07062_out.log
REP_03528,Cc1cc(Nc2ccc3c(c2)c(-c2ccc(N)cc2)[n+](C)c2cc(N)ccc32)nc(N)[n+]1C,-6.987,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_03528_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_03528_out.log
REP_03478,OC(C1=CC(=C(c2ccccn2)c2ccccn2)C=C1)(c1ccccn1)c1ccccn1,-6.53,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_03478_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_03478_out.log
REP_03473,COc1ccc(NC(=S)N2CCc3c(sc4c3C(c3ccccc3Cl)=NCc3nnc(C)n3-4)C2)cc1,-7.007,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_03473_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_03473_out.log
REP_03282,O=C(O)CCC/C=C\C[C@@H]1[C@@H](/C=C/C2(COc3cccc(Cl)c3)OCCO2)[C@H](O)C[C@@H]1O,-6.097,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_03282_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_03282_out.log
REP_03415,O=c1c(N2CCCC2)c(O)c2cccnc2n1-c1ccccc1,-4.659,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_03415_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_03415_out.log
REP_03386,CC1CC(=O)NN=C1c1ccc(NCC(C)(C)NCC(O)COc2cc(Cl)ccc2C#N)cc1,-6.71,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_03386_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_03386_out.log
REP_02246,CCOC(=O)[C@H](C)NP(=O)(COCCn1cnc2c(NC3CC3)nc(N)nc21)N[C@@H](C)C(=O)OCC,-6.407,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_02246_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_02246_out.log
REP_03254,CCC(COCCOc1c(I)cc(I)c(NC(C)=O)c1I)C(=O)O,-6.243,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_03254_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_03254_out.log
REP_07760,Cc1nc(-c2cnn(C)c2-c2ccc(C(F)(F)F)cn2)c2c(N3CCC3)ncnn12,-6.011,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07760_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07760_out.log
REP_07754,Cc1ccc(C#Cc2ccc(S(=O)(=O)N[C@H](Cc3c[nH]c4ccccc34)C(=O)O)s2)cc1,-5.749,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07754_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07754_out.log
REP_00449,NS(=O)(=O)OC[C@@H]1C[C@@H](n2ccc3c(N[C@H]4CCc5ccccc54)ncnc32)C[C@@H]1O,-6.677,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_00449_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_00449_out.log
REP_00428,CC(=O)[C@]1(N)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](O)[C@H](O)CO2)C1)C(=O)c1ccccc1C3=O,-5.501,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_00428_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_00428_out.log
REP_07733,C[C@@H]1CC(=O)c2c(ccc3c2C(=O)c2cccc(O)c2C3=O)C1,-4.922,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07733_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07733_out.log
REP_00432,CCN(CC)CCOc1ccc(/C(=C(/Cl)c2ccccc2)c2ccccc2)cc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,-5.279,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_00432_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_00432_out.log
REP_07709,CC(=O)Nc1nc2c(Oc3cc(-c4ccc(C(F)(F)F)cc4)ncn3)cccc2s1,-6.544,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07709_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07709_out.log
REP_07714,O=S(=O)(Nc1nncs1)c1cc(Cl)c(Oc2ccc(C(F)(F)F)cc2-c2ccnnc2)cc1F,-7.025,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07714_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07714_out.log
REP_07781,COC[C@H](C)NC(=O)c1nc(N2CC[C@@H](NC(=O)c3[nH]c(C)c(Cl)c3Cl)[C@@H](OC)C2)sc1C(=O)O,-7.035,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07781_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07781_out.log
REP_07786,CS(=O)(=O)c1ccc(-n2cc(Cl)c(OC3CCN(c4ncc(Cl)cn4)CC3)cc2=O)c(F)c1,-6.932,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07786_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07786_out.log
REP_00404,Cc1c(F)cc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC(C)(C)C)cn1,-6.679,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_00404_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_00404_out.log
REP_07779,CC[C@H](C)n1cc(C)c2c(C(=O)NCc3c(C)cc(C)[nH]c3=O)cc(-c3ccc(N4CCNCC4)nc3)cc21,-6.588,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07779_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07779_out.log
REP_07764,CC(C)OC(=O)[C@H](C)N[P@+]([O-])(OC[C@H]1O[C@@](C#N)(c2ccc3c(N)ncnn23)[C@](C)(O)[C@@H]1OC(=O)C(C)C)Oc1ccccc1,-5.349,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07764_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07764_out.log
REP_07765,CNc1nc(Nc2cn(C(C)(C)C#N)nc2C)ncc1C(F)(F)F,-6.527,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07765_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07765_out.log
REP_07840,Cc1c([C@@H](O)CN2CCN(C[C@H](O)c3ccc4c(c3C)COC4=O)CC2)ccc2c1COC2=O,-6.815,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07840_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07840_out.log
REP_07757,CNC(=O)c1ccccc1Nc1cc(Nc2ccc(N3CCOCC3)cc2OC)ncc1C(F)(F)F,-6.117,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07757_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07757_out.log
REP_06185,CCN1[C@@H](C(=O)NC23CCC(C(=O)O)(CC2)CC3)[C@H](c2cccc(Cl)c2F)[C@]2(C(=O)Nc3cc(Cl)ccc32)C12CCCCC2,-6.675,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_06185_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_06185_out.log
REP_06274,CC1(C)C2CCC1(CS(=O)(=O)O)C(=O)C2.C[N+](C)([O-])CCOC(c1ccccc1)c1ccccc1,-4.51,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_06274_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_06274_out.log
REP_00860,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3OC)ncc2C(F)(F)F)c1,-7.26,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_00860_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_00860_out.log
REP_06990,CC(C)(CN1CCN(C2=Nc3ccccc3Oc3ccccc32)CC1)C(=O)O,-4.949,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_06990_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_06990_out.log
REP_06994,Cc1ccc(C(=O)NC2CC2)cc1-n1ncc(C(=O)c2cccc(C#N)c2)c1N,-6.424,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_06994_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_06994_out.log
REP_07792,CCS(=O)(=O)c1cc2cc(C[C@](O)(CC(C)(C)c3ccc(F)cc3C(N)=O)C(F)(F)F)[nH]c2cn1,-7.275,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07792_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07792_out.log
REP_07767,Cc1nc(Nc2n[nH]c3c2CN(C(=O)N[C@H](CN(C)C)c2ccccc2)C3(C)C)c2sccc2n1,-6.304,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07767_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07767_out.log
REP_07794,Cc1nc2c(-c3cnc(N)nc3)nc(N3CCOCC3)nc2n1C(C)C,-5.009,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07794_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07794_out.log
REP_05477,CS(=O)(=O)CC(=O)N1CC2(C1)OCc1cc(C3=NO[C@@](c4cc(Cl)c(F)c(Cl)c4)(C(F)(F)F)C3)ccc12,-7.763,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_05477_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_05477_out.log
REP_05478,Cc1ncccc1NC(=O)c1ccc2c(c1)CC[C@@H]1C[C@@](O)(C(F)(F)F)CC[C@@]21Cc1ccccc1,-6.621,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_05478_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_05478_out.log
REP_05518,CC(C)c1noc(N2CCC(COc3ccc(-c4ccc(S(C)(=O)=O)cc4)nc3)CC2)n1,-6.07,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_05518_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_05518_out.log
REP_07069,COc1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccnc2cc1OCCCCCC(=O)O,-6.605,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07069_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07069_out.log
REP_07057,Cn1nc(-c2ccc(C(=O)NCC(F)F)cc2)nc1Nc1ccc2[nH]ncc2c1C1CC1,-6.657,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07057_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07057_out.log
REP_07058,Cc1nc(N2CC([C@H]3CCCN([C@H]4C[C@](C)(C(=O)O)C4)C3)C2)nc(N[C@H](C)c2ccc(Cl)cc2Cl)c1Cl,-7.444,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07058_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07058_out.log
REP_06165,CC1=C(CC(=O)NCc2ccccc2)c2cc(F)ccc2/C1=C\c1ccncc1,-6.487,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_06165_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_06165_out.log
REP_06170,Cc1cc(Nc2cc(N)ncn2)c(=O)n2c1C(=O)NC21CCCCC1,-5.901,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_06170_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_06170_out.log
REP_07806,O[C@@H]1[C@H](O)[C@@H](CSc2ccccc2F)O[C@H]1n1cnc2c(N[C@@H]3CCC[C@H]3O)ncnc21,-6.13,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07806_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07806_out.log
REP_07877,CC(C)(C)c1ccc2c(c1)CC[C@H]2NC(=O)Nc1cccc2[nH]ncc12,-6.673,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_07877_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_07877_out.log
REP_00320,CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,-5.819,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_00320_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_00320_out.log
REP_05378,CCC(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,-6.316,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_05378_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_05378_out.log
REP_05331,O=C(Nc1ccc(Oc2ccc(Cl)cc2)c(Cl)c1)c1cc(I)cc(I)c1O,-6.674,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_05331_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_05331_out.log
REP_05392,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)C[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)CC)[C@H]2O)[C@@]2(C)CC(C)=C(O2)[C@H](C)[C@@H](O)[C@H]1C,-8.385,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_05392_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_05392_out.log
REP_05292,COc1ccc2c(c1)CCC(c1ccccc1)=C2c1ccc(OCCN2CCCC2)cc1,-5.535,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_05292_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_05292_out.log
REP_05377,Cc1cc(CCCOc2c(C)cc(-c3noc(C(F)(F)F)n3)cc2C)on1,-6.459,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_05377_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_05377_out.log
REP_04001,C/C=C/C1O[C@]2(C(=O)COC(=O)c3cccnc3)CC[C@@]3(O1)[C@@H]1CCC4=CC(=O)CC[C@]4(C)[C@H]1[C@@H](O)C[C@]23C,-6.975,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_04001_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_04001_out.log
REP_02129,C[C@@](O)(/C=C/[C@H]1CC=CC(=O)O1)[C@@H](C[C@@H](O)\C=C/C=C\C=C\CO)OP(=O)(O)O,-6.355,docked,7ALV,gnina,results/repurposing/docking_p2/7alv/poses/REP_02129_out.sdf,results/repurposing/docking_p2/7alv/poses/REP_02129_out.log
