set,pc1,pc2,name
dual_docked_pool,-0.3584,-0.3365,
dual_docked_pool,1.018,0.3724,
dual_docked_pool,-1.4525,0.4759,
dual_docked_pool,-0.2721,-0.6336,
dual_docked_pool,0.4607,0.1515,
dual_docked_pool,-0.3399,-0.3792,
dual_docked_pool,-0.3989,-0.1843,
dual_docked_pool,-0.5233,-0.2382,
dual_docked_pool,-0.8972,0.2313,
dual_docked_pool,-0.6787,-0.5016,
dual_docked_pool,-0.2957,-0.4009,
dual_docked_pool,0.4029,0.2688,
dual_docked_pool,1.9044,0.182,
dual_docked_pool,0.6807,-0.9838,
dual_docked_pool,-0.4622,-0.7096,
dual_docked_pool,-0.178,-0.0481,
dual_docked_pool,-0.4438,-0.8295,
dual_docked_pool,-0.9021,0.1146,
dual_docked_pool,-1.2741,0.0937,
dual_docked_pool,-0.9309,-0.1302,
dual_docked_pool,-0.9342,-0.652,
dual_docked_pool,-1.0449,-0.1818,
dual_docked_pool,-0.0005,-0.8218,
dual_docked_pool,-0.729,0.0633,
dual_docked_pool,1.6466,0.0159,
dual_docked_pool,0.3079,-0.2922,
dual_docked_pool,-0.4914,-0.0174,
dual_docked_pool,-0.9268,0.1196,
dual_docked_pool,-0.7106,-0.7632,
dual_docked_pool,-0.9807,-0.767,
dual_docked_pool,0.457,-0.3565,
dual_docked_pool,-1.0117,0.4697,
dual_docked_pool,0.161,0.6764,
dual_docked_pool,-1.0022,-0.2853,
dual_docked_pool,-0.9227,-0.9153,
dual_docked_pool,0.8258,0.0466,
dual_docked_pool,0.2446,-1.164,
dual_docked_pool,-1.1023,-0.3208,
dual_docked_pool,-0.6913,-0.0333,
dual_docked_pool,-0.9843,-0.5587,
dual_docked_pool,-0.0942,-0.6993,
dual_docked_pool,0.5467,-0.1735,
dual_docked_pool,0.7085,-1.6493,
dual_docked_pool,-0.6124,0.129,
dual_docked_pool,-0.7762,-0.3909,
dual_docked_pool,-1.5621,-0.2073,
dual_docked_pool,-0.0702,0.0436,
dual_docked_pool,0.0731,0.5495,
dual_docked_pool,-1.0763,0.483,
dual_docked_pool,0.1314,-0.3635,
dual_docked_pool,-0.334,-0.9864,
dual_docked_pool,-1.1013,-0.4487,
dual_docked_pool,-0.4338,1.0419,
dual_docked_pool,0.7269,-0.0606,
dual_docked_pool,-0.0433,-0.5696,
dual_docked_pool,0.7886,-0.5606,
dual_docked_pool,-0.0804,-0.4613,
dual_docked_pool,-0.8943,-0.147,
dual_docked_pool,-0.7559,-1.4984,
dual_docked_pool,-0.5055,0.0073,
dual_docked_pool,-0.6347,0.2728,
dual_docked_pool,-0.7931,0.1038,
dual_docked_pool,-0.832,-0.7516,
dual_docked_pool,-0.7572,-0.7205,
dual_docked_pool,0.5963,0.046,
dual_docked_pool,-0.6373,0.1411,
dual_docked_pool,-0.7378,0.1792,
dual_docked_pool,-0.7758,-0.1131,
dual_docked_pool,-0.0542,0.4497,
dual_docked_pool,-1.1796,-0.4546,
dual_docked_pool,1.2322,-0.6885,
dual_docked_pool,-0.3844,0.455,
dual_docked_pool,-0.5592,-0.9448,
dual_docked_pool,0.3617,-0.382,
dual_docked_pool,-1.1503,0.6216,
dual_docked_pool,0.0893,-0.0063,
dual_docked_pool,0.2432,0.5185,
dual_docked_pool,-0.8237,-0.8304,
dual_docked_pool,0.1017,-0.5724,
dual_docked_pool,-1.1561,0.6634,
dual_docked_pool,-0.7999,-0.5707,
dual_docked_pool,-0.9154,0.0406,
dual_docked_pool,-0.8496,0.26,
dual_docked_pool,0.1798,-0.4247,
dual_docked_pool,-1.1049,-0.8672,
dual_docked_pool,-1.0195,-0.8115,
dual_docked_pool,-1.3141,0.2289,
dual_docked_pool,-0.7643,-0.086,
dual_docked_pool,-1.0323,-0.8303,
dual_docked_pool,-0.2685,-0.2181,
dual_docked_pool,-0.1125,-0.8313,
dual_docked_pool,-0.771,0.6001,
dual_docked_pool,-1.1541,-0.1737,
dual_docked_pool,-1.0898,0.2562,
dual_docked_pool,-0.4465,-0.5628,
dual_docked_pool,-0.0155,0.2458,
dual_docked_pool,0.0385,0.3541,
dual_docked_pool,0.6733,-0.0825,
dual_docked_pool,-0.9282,-0.1604,
dual_docked_pool,-1.253,-0.2549,
dual_docked_pool,0.1162,-0.4883,
dual_docked_pool,-0.4251,-0.4456,
dual_docked_pool,0.0444,-0.1233,
dual_docked_pool,-0.2827,0.565,
dual_docked_pool,-0.4747,-0.4015,
dual_docked_pool,-0.1849,0.0466,
dual_docked_pool,-1.0899,-0.4945,
dual_docked_pool,-0.9531,0.2642,
dual_docked_pool,-1.008,0.0557,
dual_docked_pool,-0.472,0.0218,
dual_docked_pool,1.5637,-0.0474,
dual_docked_pool,-0.629,-0.0357,
dual_docked_pool,-0.7207,-0.3049,
dual_docked_pool,-0.7882,0.3764,
dual_docked_pool,0.5742,-0.2229,
dual_docked_pool,-0.3753,0.381,
dual_docked_pool,0.2474,-0.6124,
dual_docked_pool,-0.5821,-0.61,
dual_docked_pool,-0.1478,-0.229,
dual_docked_pool,0.1049,-0.4525,
dual_docked_pool,0.1049,-0.4525,
dual_docked_pool,-0.0197,0.0393,
dual_docked_pool,-0.1037,-0.2451,
dual_docked_pool,-0.6981,-0.088,
dual_docked_pool,-0.2364,-0.2016,
dual_docked_pool,-0.5162,-0.6609,
dual_docked_pool,-0.8076,0.3172,
dual_docked_pool,0.4438,-0.4053,
dual_docked_pool,-0.923,-0.5982,
dual_docked_pool,0.8026,0.6045,
dual_docked_pool,0.1732,0.2656,
dual_docked_pool,1.5259,-0.7164,
dual_docked_pool,0.1736,-0.7466,
dual_docked_pool,0.3238,-0.3352,
dual_docked_pool,-0.972,0.2005,
dual_docked_pool,-0.7572,-0.0358,
dual_docked_pool,0.3193,-0.3887,
dual_docked_pool,-0.7133,-0.0132,
dual_docked_pool,-1.0823,0.4772,
dual_docked_pool,0.0029,-0.6875,
dual_docked_pool,-0.8692,-0.7407,
dual_docked_pool,-0.166,0.0892,
dual_docked_pool,-0.6354,-1.0246,
dual_docked_pool,0.2259,-0.2561,
dual_docked_pool,-0.6129,0.0044,
dual_docked_pool,-0.0948,-0.6717,
dual_docked_pool,-0.9129,0.3866,
dual_docked_pool,-0.6069,-0.3223,
dual_docked_pool,-0.0992,0.6894,
dual_docked_pool,-0.8031,-0.2184,
dual_docked_pool,-0.3424,0.4808,
dual_docked_pool,0.357,-0.7426,
dual_docked_pool,0.374,0.3318,
dual_docked_pool,-0.4861,0.3414,
dual_docked_pool,-0.1589,-0.2949,
dual_docked_pool,1.1565,0.1017,
dual_docked_pool,-1.4139,-0.2069,
dual_docked_pool,-0.6365,0.8056,
dual_docked_pool,-0.7374,0.1208,
dual_docked_pool,0.1404,-0.4249,
dual_docked_pool,0.5185,-0.1061,
dual_docked_pool,0.6864,-0.1039,
dual_docked_pool,-0.1099,-0.3959,
dual_docked_pool,-0.4723,-0.2733,
dual_docked_pool,0.1195,-0.4171,
dual_docked_pool,-0.2169,-0.3386,
dual_docked_pool,-0.6206,0.1823,
dual_docked_pool,-0.4233,-0.8207,
dual_docked_pool,-0.7861,0.3092,
dual_docked_pool,-0.423,-0.8059,
dual_docked_pool,-0.2922,0.1402,
dual_docked_pool,0.3406,-0.2102,
dual_docked_pool,0.0404,-0.6669,
dual_docked_pool,-0.8543,0.0802,
dual_docked_pool,-0.8847,0.0956,
dual_docked_pool,-0.0218,-0.1152,
dual_docked_pool,0.563,-0.3401,
dual_docked_pool,-1.072,-0.2052,
dual_docked_pool,-0.6516,-0.9509,
dual_docked_pool,-0.9792,-0.3792,
dual_docked_pool,-0.9274,0.3511,
dual_docked_pool,-0.7894,0.0426,
dual_docked_pool,-0.7333,0.5546,
dual_docked_pool,-0.2409,-0.3632,
dual_docked_pool,-0.9524,-0.3014,
dual_docked_pool,-0.207,0.2211,
dual_docked_pool,0.1384,-0.0556,
dual_docked_pool,-0.3376,0.1344,
dual_docked_pool,0.1469,0.1163,
dual_docked_pool,-0.3722,-0.4735,
dual_docked_pool,-0.0875,0.3588,
dual_docked_pool,-0.9359,-0.1314,
dual_docked_pool,0.2867,-0.4232,
dual_docked_pool,-1.186,1.4599,
dual_docked_pool,0.3802,-0.3859,
dual_docked_pool,0.4825,-0.6508,
dual_docked_pool,-0.7885,-0.5653,
dual_docked_pool,0.3362,-0.434,
dual_docked_pool,0.038,-0.5713,
dual_docked_pool,-0.8875,0.1638,
dual_docked_pool,-0.5736,0.0328,
dual_docked_pool,-1.1566,-0.0009,
dual_docked_pool,-0.3389,0.0755,
dual_docked_pool,0.3855,-0.7921,
dual_docked_pool,0.5033,1.0285,
dual_docked_pool,-0.5838,-0.6358,
dual_docked_pool,-0.933,0.0935,
dual_docked_pool,-0.2286,-0.2538,
dual_docked_pool,-0.524,-1.1133,
dual_docked_pool,-0.1535,-0.2138,
dual_docked_pool,0.4684,0.2521,
dual_docked_pool,-1.1146,-1.1564,
dual_docked_pool,-0.5485,0.1995,
dual_docked_pool,-0.076,0.6665,
dual_docked_pool,-0.1178,-0.4407,
dual_docked_pool,-0.765,-0.354,
dual_docked_pool,-0.1078,0.2982,
dual_docked_pool,-0.8424,-0.6852,
dual_docked_pool,-0.5729,-0.4499,
dual_docked_pool,-0.3202,-0.0862,
dual_docked_pool,-0.3354,-0.2789,
dual_docked_pool,-0.7584,-0.0561,
dual_docked_pool,0.5684,0.1682,
dual_docked_pool,-1.1992,-1.5017,
dual_docked_pool,-0.3015,-0.9748,
dual_docked_pool,-0.5312,-0.2521,
dual_docked_pool,-0.1762,-0.1447,
dual_docked_pool,-0.7008,0.3731,
dual_docked_pool,-0.3704,0.3414,
dual_docked_pool,0.8252,-0.0535,
dual_docked_pool,-0.2087,-0.1828,
dual_docked_pool,-0.3445,0.983,
dual_docked_pool,0.1757,-0.0745,
dual_docked_pool,-1.1028,-0.3036,
dual_docked_pool,-0.7973,0.3045,
dual_docked_pool,-0.9801,-0.5372,
dual_docked_pool,1.2191,-0.2726,
dual_docked_pool,-0.5888,0.429,
dual_docked_pool,-0.1652,-0.0724,
dual_docked_pool,0.0982,-0.3256,
dual_docked_pool,-0.1285,-0.3546,
dual_docked_pool,-0.2255,-0.2708,
dual_docked_pool,-0.3934,-0.414,
dual_docked_pool,0.1228,-0.24,
dual_docked_pool,-0.6319,0.131,
dual_docked_pool,-0.8201,-1.0382,
dual_docked_pool,-0.7273,-0.1952,
dual_docked_pool,-0.98,-0.5476,
dual_docked_pool,0.6449,0.3386,
dual_docked_pool,0.6449,0.3386,
dual_docked_pool,-0.5201,0.539,
dual_docked_pool,0.2869,0.5489,
dual_docked_pool,-0.8489,-0.9625,
dual_docked_pool,-1.4155,0.0886,
dual_docked_pool,-0.195,0.0785,
dual_docked_pool,-0.0223,-0.8859,
dual_docked_pool,-0.4689,0.1275,
dual_docked_pool,-0.5317,-0.1899,
dual_docked_pool,-1.1383,-0.1859,
dual_docked_pool,-0.1596,-0.0799,
dual_docked_pool,-0.4803,-0.6138,
dual_docked_pool,-0.5805,-0.7616,
dual_docked_pool,-0.7917,-0.4545,
dual_docked_pool,-0.0507,-0.766,
dual_docked_pool,-0.6656,0.491,
dual_docked_pool,-0.2948,0.1974,
dual_docked_pool,-0.6825,-0.1551,
dual_docked_pool,-0.984,-0.0553,
dual_docked_pool,-0.9212,-0.6031,
dual_docked_pool,0.0075,-0.6545,
dual_docked_pool,1.3905,-0.035,
dual_docked_pool,-1.0139,-0.282,
dual_docked_pool,-0.7085,-0.6453,
dual_docked_pool,-0.5017,0.7502,
dual_docked_pool,-0.3735,-0.6141,
dual_docked_pool,-1.2409,0.7547,
dual_docked_pool,-1.3461,-0.5122,
dual_docked_pool,-0.6861,-0.279,
dual_docked_pool,-1.2318,-0.0126,
dual_docked_pool,-0.6972,0.5675,
dual_docked_pool,-0.7629,0.4595,
dual_docked_pool,-1.114,-0.7103,
dual_docked_pool,-0.3881,-0.0719,
dual_docked_pool,-1.4323,-0.6123,
dual_docked_pool,-0.6948,2.3477,
dual_docked_pool,-0.458,0.462,
dual_docked_pool,-0.4143,0.4146,
dual_docked_pool,-0.4677,-0.147,
dual_docked_pool,-0.8084,-0.0826,
dual_docked_pool,-1.3652,0.4547,
dual_docked_pool,0.4683,1.8514,
dual_docked_pool,-0.7597,-0.5849,
dual_docked_pool,-0.905,-0.4222,
dual_docked_pool,-0.2921,-0.3881,
dual_docked_pool,-0.5545,1.01,
dual_docked_pool,-1.1938,-0.1046,
dual_docked_pool,0.275,0.0493,
dual_docked_pool,-0.7121,1.0176,
dual_docked_pool,-0.0913,-0.052,
dual_docked_pool,-0.5886,-0.991,
dual_docked_pool,-0.2028,-0.0259,
dual_docked_pool,0.1558,1.0847,
dual_docked_pool,-0.2392,-0.2149,
dual_docked_pool,-0.6239,-0.7894,
dual_docked_pool,0.1482,0.9029,
dual_docked_pool,-1.2662,0.4133,
dual_docked_pool,-0.4578,-0.0864,
dual_docked_pool,-0.8648,0.2896,
dual_docked_pool,-0.1246,0.0122,
dual_docked_pool,0.1587,-0.2944,
dual_docked_pool,0.2734,-0.2692,
dual_docked_pool,-1.0659,0.0359,
dual_docked_pool,-0.1597,-0.4548,
dual_docked_pool,-0.2167,0.0655,
dual_docked_pool,0.4906,-0.3119,
dual_docked_pool,0.572,-0.1583,
dual_docked_pool,-0.5418,0.2121,
dual_docked_pool,0.2444,-0.2991,
dual_docked_pool,-0.3982,0.2159,
dual_docked_pool,-0.0257,-0.5842,
dual_docked_pool,-1.0,0.1237,
dual_docked_pool,-0.1644,-0.0622,
dual_docked_pool,-0.6033,-0.6205,
dual_docked_pool,-0.3937,-0.6474,
dual_docked_pool,-1.1622,0.3105,
dual_docked_pool,-0.5382,-0.6418,
dual_docked_pool,0.3493,0.0201,
dual_docked_pool,-0.8357,0.2841,
dual_docked_pool,-0.9813,-0.6048,
dual_docked_pool,-0.5416,-0.1417,
dual_docked_pool,-0.7509,-0.3686,
dual_docked_pool,-0.1242,-0.5083,
dual_docked_pool,-0.5806,-0.3665,
dual_docked_pool,0.8122,-0.2883,
dual_docked_pool,-0.0538,0.4854,
dual_docked_pool,-0.1087,-0.0298,
dual_docked_pool,-0.5722,-0.5689,
dual_docked_pool,0.0879,0.0649,
dual_docked_pool,-1.0109,-0.2851,
dual_docked_pool,-0.0913,0.0587,
dual_docked_pool,-0.6223,-0.4904,
dual_docked_pool,-0.8836,0.4499,
dual_docked_pool,-0.6021,-0.4504,
dual_docked_pool,-0.5993,0.0268,
dual_docked_pool,0.3983,-0.2374,
dual_docked_pool,-0.4483,-0.3142,
dual_docked_pool,-0.3174,-0.3821,
dual_docked_pool,-0.1751,0.0148,
dual_docked_pool,-0.491,0.4048,
dual_docked_pool,-0.0858,-0.0541,
dual_docked_pool,-0.3305,0.0513,
dual_docked_pool,-0.9891,-0.655,
dual_docked_pool,0.1531,-0.0196,
dual_docked_pool,-0.566,0.4344,
dual_docked_pool,-0.4698,-0.1835,
dual_docked_pool,-0.2839,0.2379,
dual_docked_pool,0.7887,-0.3754,
dual_docked_pool,-1.2705,-0.4726,
dual_docked_pool,-0.1497,-0.0928,
dual_docked_pool,2.007,0.4358,
dual_docked_pool,-0.1376,-0.6856,
dual_docked_pool,-0.4307,0.0416,
dual_docked_pool,-0.3968,-0.7738,
dual_docked_pool,-1.2297,0.6226,
dual_docked_pool,-0.116,0.0484,
dual_docked_pool,0.8211,-0.3605,
dual_docked_pool,0.1629,0.1508,
dual_docked_pool,-0.4369,-0.2487,
dual_docked_pool,0.254,0.0002,
dual_docked_pool,0.1263,0.0699,
dual_docked_pool,-0.2773,0.4387,
dual_docked_pool,0.0569,-0.6012,
dual_docked_pool,-0.3836,-0.1306,
dual_docked_pool,-0.9663,0.1795,
dual_docked_pool,-0.9356,0.6687,
dual_docked_pool,-0.5802,-0.7259,
dual_docked_pool,-0.7398,-0.4032,
dual_docked_pool,0.5538,0.3869,
dual_docked_pool,-0.7565,-0.6686,
dual_docked_pool,-0.2238,-0.3673,
dual_docked_pool,-1.0087,0.3054,
dual_docked_pool,-0.6812,-0.8066,
dual_docked_pool,0.2385,-0.2111,
dual_docked_pool,-1.0941,-0.0335,
dual_docked_pool,-1.1242,0.3349,
dual_docked_pool,0.9441,-0.3499,
dual_docked_pool,0.1506,0.0153,
dual_docked_pool,-0.1653,0.7295,
dual_docked_pool,-0.7768,0.4049,
dual_docked_pool,-0.0925,0.0762,
dual_docked_pool,-0.2613,0.2325,
dual_docked_pool,-0.9775,0.1981,
dual_docked_pool,-0.323,0.0483,
dual_docked_pool,-0.1723,-0.2142,
dual_docked_pool,-0.6939,-0.4298,
dual_docked_pool,-0.3571,0.5132,
dual_docked_pool,0.4965,0.3119,
dual_docked_pool,-0.544,0.0769,
dual_docked_pool,-0.4601,0.2684,
dual_docked_pool,-0.3443,-0.2945,
dual_docked_pool,-0.3993,-0.4042,
dual_docked_pool,-0.1088,0.4304,
dual_docked_pool,-0.4523,-0.3501,
dual_docked_pool,0.1144,0.8488,
dual_docked_pool,-0.9782,-0.3984,
dual_docked_pool,-0.7427,0.0229,
dual_docked_pool,-1.2645,0.7543,
dual_docked_pool,-0.5413,0.016,
dual_docked_pool,-0.8495,0.0611,
dual_docked_pool,-0.5206,-0.2823,
dual_docked_pool,-0.7799,-0.4293,
dual_docked_pool,-0.87,-0.0579,
dual_docked_pool,0.0461,0.0025,
dual_docked_pool,1.476,0.2401,
dual_docked_pool,-0.3202,-0.0792,
dual_docked_pool,-0.767,0.0197,
dual_docked_pool,-0.2969,0.1754,
dual_docked_pool,-0.6255,-0.5834,
dual_docked_pool,-0.5952,0.1478,
dual_docked_pool,-0.8974,-0.8056,
dual_docked_pool,-0.6559,-0.8798,
dual_docked_pool,-0.5571,-1.0348,
dual_docked_pool,-0.7282,-0.6555,
dual_docked_pool,-0.4253,-0.8087,
dual_docked_pool,-0.5234,0.4648,
dual_docked_pool,0.1359,-0.5046,
dual_docked_pool,-0.7914,-0.859,
dual_docked_pool,-0.1358,0.5422,
dual_docked_pool,-0.1868,-0.0668,
dual_docked_pool,0.9333,0.0145,
dual_docked_pool,0.7249,0.3506,
dual_docked_pool,-0.2988,0.2061,
dual_docked_pool,-0.125,-0.2953,
dual_docked_pool,1.2603,0.8871,
dual_docked_pool,0.6706,-0.8543,
dual_docked_pool,-0.2452,0.294,
dual_docked_pool,-0.5206,0.6197,
dual_docked_pool,-0.3708,-0.8108,
dual_docked_pool,0.4121,0.31,
dual_docked_pool,-0.5136,0.131,
dual_docked_pool,0.1053,0.5156,
dual_docked_pool,-0.5771,-0.651,
dual_docked_pool,-0.445,-0.2165,
dual_docked_pool,-0.4888,-0.6134,
dual_docked_pool,-0.6717,-0.2424,
dual_docked_pool,-0.7801,0.6555,
dual_docked_pool,-0.58,-0.2986,
dual_docked_pool,-0.7496,-0.8004,
dual_docked_pool,-0.4895,-0.2468,
dual_docked_pool,1.3172,0.0233,
dual_docked_pool,-0.3715,-0.0511,
dual_docked_pool,0.3778,-0.0153,
dual_docked_pool,-0.4268,-0.0809,
dual_docked_pool,-0.3844,-0.251,
dual_docked_pool,-0.9264,0.8755,
dual_docked_pool,0.7639,-0.509,
dual_docked_pool,-0.4447,0.1458,
dual_docked_pool,-0.9334,-0.1647,
dual_docked_pool,0.2529,-0.1772,
dual_docked_pool,-1.0344,0.028,
dual_docked_pool,-0.6903,-0.1682,
dual_docked_pool,-0.505,0.1027,
dual_docked_pool,-0.6474,0.0804,
dual_docked_pool,-0.5926,-0.553,
dual_docked_pool,-1.0694,-0.4551,
dual_docked_pool,-0.1687,-0.0048,
dual_docked_pool,-0.5234,-0.3084,
dual_docked_pool,0.0945,-0.5681,
dual_docked_pool,-1.2477,0.288,
dual_docked_pool,-0.0156,0.7714,
dual_docked_pool,-0.7679,0.2886,
dual_docked_pool,-0.8332,0.1426,
dual_docked_pool,-0.8588,-0.2903,
dual_docked_pool,-0.3671,-0.8886,
dual_docked_pool,-0.4932,0.4741,
dual_docked_pool,0.403,-0.1773,
dual_docked_pool,-0.5765,-0.2263,
dual_docked_pool,-0.8607,0.3238,
dual_docked_pool,0.4728,-0.5158,
dual_docked_pool,-0.1347,-0.5535,
dual_docked_pool,0.8929,0.5002,
dual_docked_pool,-0.3165,-0.3686,
dual_docked_pool,0.3279,0.1854,
dual_docked_pool,-0.6756,0.3533,
dual_docked_pool,-0.6228,-0.5013,
dual_docked_pool,0.5506,-0.5268,
dual_docked_pool,-0.6123,0.6713,
dual_docked_pool,-1.0627,0.4301,
dual_docked_pool,-0.6047,0.535,
dual_docked_pool,-0.7532,-0.6604,
dual_docked_pool,0.0178,-0.1528,
dual_docked_pool,-0.7279,0.3689,
dual_docked_pool,0.1399,-0.5997,
dual_docked_pool,0.1029,0.2748,
dual_docked_pool,0.5216,-0.8005,
dual_docked_pool,-0.1145,0.4462,
dual_docked_pool,-1.1333,-0.3257,
dual_docked_pool,-1.0452,-1.2084,
dual_docked_pool,-0.295,-0.4519,
dual_docked_pool,-0.4163,-0.3844,
dual_docked_pool,0.434,-0.2466,
dual_docked_pool,-0.7947,-0.5778,
dual_docked_pool,0.0694,-0.6172,
dual_docked_pool,-0.8112,0.6134,
dual_docked_pool,-0.1034,-0.1854,
dual_docked_pool,-0.8121,0.6939,
dual_docked_pool,0.1778,-0.3537,
dual_docked_pool,-0.2298,0.9896,
dual_docked_pool,-0.5108,0.0238,
dual_docked_pool,0.5635,-0.3014,
dual_docked_pool,0.7784,-0.315,
dual_docked_pool,-0.6704,-0.1406,
dual_docked_pool,-0.7472,-0.1283,
dual_docked_pool,-0.9285,0.2626,
dual_docked_pool,-0.4221,0.1792,
dual_docked_pool,-0.0565,-0.6793,
dual_docked_pool,-1.2135,0.1794,
dual_docked_pool,0.7639,-0.4104,
dual_docked_pool,-0.4949,-0.2616,
dual_docked_pool,-0.7166,-0.0056,
dual_docked_pool,-0.812,0.4128,
dual_docked_pool,-0.8884,-0.3881,
dual_docked_pool,-0.4132,0.7787,
dual_docked_pool,0.0851,-0.0217,
dual_docked_pool,-0.6668,-0.1932,
dual_docked_pool,-0.7938,0.2438,
dual_docked_pool,-0.7167,0.1934,
dual_docked_pool,-0.472,0.4383,
dual_docked_pool,0.928,-0.3531,
dual_docked_pool,-0.0798,0.0183,
dual_docked_pool,-1.3842,-0.7455,
dual_docked_pool,-0.63,-0.2209,
dual_docked_pool,-0.5883,0.0728,
dual_docked_pool,-0.1899,0.6725,
dual_docked_pool,0.0009,-0.1495,
dual_docked_pool,0.0877,-0.8513,
dual_docked_pool,-0.4398,-0.3428,
dual_docked_pool,0.1212,-0.2981,
dual_docked_pool,-1.2768,-0.0565,
dual_docked_pool,-0.878,-0.3937,
dual_docked_pool,-0.2113,3.8127,
dual_docked_pool,-0.1197,0.5819,
dual_docked_pool,-0.3082,-0.4033,
dual_docked_pool,-0.2542,0.7149,
dual_docked_pool,-0.1954,-0.0144,
dual_docked_pool,-0.7774,-0.5872,
dual_docked_pool,-1.3536,-0.1155,
dual_docked_pool,-1.2101,-0.0551,
dual_docked_pool,-0.2676,-0.0952,
dual_docked_pool,0.5267,-0.1108,
dual_docked_pool,-0.4178,-0.3762,
dual_docked_pool,-0.3759,-0.3964,
dual_docked_pool,-0.3879,-0.1011,
dual_docked_pool,-0.3873,0.2435,
dual_docked_pool,-0.3564,0.1777,
dual_docked_pool,-0.3177,-0.411,
dual_docked_pool,-0.4081,-0.3301,
dual_docked_pool,-0.6856,-0.7623,
dual_docked_pool,-0.3966,-0.7284,
dual_docked_pool,-0.817,0.1013,
dual_docked_pool,0.2446,0.4883,
dual_docked_pool,-1.0999,-0.2454,
dual_docked_pool,-0.8168,-0.1353,
dual_docked_pool,-0.6337,0.3825,
dual_docked_pool,-0.7558,-0.8003,
dual_docked_pool,-0.5081,0.1853,
dual_docked_pool,-0.4383,-0.5292,
dual_docked_pool,-0.2697,-0.3399,
dual_docked_pool,-0.8195,0.132,
dual_docked_pool,-0.601,0.7664,
dual_docked_pool,-1.2278,-0.2429,
dual_docked_pool,-0.415,0.0616,
dual_docked_pool,1e-04,0.1753,
dual_docked_pool,-0.6123,-0.3095,
dual_docked_pool,-0.1872,-0.3263,
dual_docked_pool,-0.8588,0.0215,
dual_docked_pool,-0.1467,-0.3906,
dual_docked_pool,-0.231,-0.2718,
dual_docked_pool,-0.0269,0.0094,
dual_docked_pool,-0.5432,0.0432,
dual_docked_pool,-1.0711,-0.0362,
dual_docked_pool,-0.5733,-0.2409,
dual_docked_pool,-0.9302,0.5034,
dual_docked_pool,-0.5363,-0.0199,
dual_docked_pool,-0.8293,-0.0176,
dual_docked_pool,-0.1725,-0.3782,
dual_docked_pool,0.2487,-0.8952,
dual_docked_pool,-1.3356,-0.0271,
dual_docked_pool,-0.2067,-0.3885,
dual_docked_pool,-0.8203,0.2542,
dual_docked_pool,1.0222,-0.7821,
dual_docked_pool,-0.5664,0.5958,
dual_docked_pool,-0.2684,0.1958,
dual_docked_pool,-0.0451,-0.3923,
dual_docked_pool,-0.9441,0.4004,
dual_docked_pool,0.0732,-0.3731,
dual_docked_pool,-0.6003,-0.3917,
dual_docked_pool,0.1192,0.6684,
dual_docked_pool,-0.3365,3.5115,
dual_docked_pool,-0.4788,0.3066,
dual_docked_pool,-0.5774,-0.7104,
dual_docked_pool,-0.7983,0.2895,
dual_docked_pool,-0.5252,-0.2876,
dual_docked_pool,-0.5122,-0.5381,
dual_docked_pool,0.5246,-0.0178,
dual_docked_pool,-0.4478,-0.0756,
dual_docked_pool,-0.9775,0.8041,
dual_docked_pool,0.5431,0.0934,
dual_docked_pool,-1.534,-0.0352,
dual_docked_pool,0.1049,-0.4525,
dual_docked_pool,-0.3204,0.3083,
dual_docked_pool,-1.1409,0.2438,
dual_docked_pool,-0.5173,-0.6618,
dual_docked_pool,-0.5173,-0.6618,
dual_docked_pool,-0.1087,0.0279,
dual_docked_pool,-0.7874,0.2175,
dual_docked_pool,-0.1175,0.288,
dual_docked_pool,-0.9845,0.5424,
dual_docked_pool,-0.156,0.0332,
dual_docked_pool,-1.1187,0.0678,
dual_docked_pool,-1.1702,0.5607,
dual_docked_pool,-0.5408,0.0675,
dual_docked_pool,-0.1548,0.7544,
dual_docked_pool,-0.173,-0.2451,
dual_docked_pool,-1.1446,-0.2431,
dual_docked_pool,0.6926,-0.2506,
dual_docked_pool,-0.1653,0.56,
dual_docked_pool,-0.5897,0.0793,
dual_docked_pool,-1.2471,0.7057,
dual_docked_pool,-0.9726,0.3189,
dual_docked_pool,-0.6096,-0.5961,
dual_docked_pool,-0.6361,-0.0763,
dual_docked_pool,-1.0447,-0.2666,
dual_docked_pool,-0.7002,-0.0987,
dual_docked_pool,-0.4007,-0.2253,
dual_docked_pool,-0.6919,-0.0861,
dual_docked_pool,-0.9141,0.6333,
dual_docked_pool,-0.429,0.6353,
dual_docked_pool,-0.7864,-0.0734,
dual_docked_pool,-0.7365,-0.7511,
dual_docked_pool,-0.1034,-0.9552,
dual_docked_pool,1.0623,-0.233,
dual_docked_pool,-0.8174,0.3445,
dual_docked_pool,-0.3687,-0.1496,
dual_docked_pool,-0.0282,0.475,
dual_docked_pool,-1.1999,-0.2472,
dual_docked_pool,-0.9397,0.6324,
dual_docked_pool,-1.1782,-0.7603,
dual_docked_pool,-0.8241,-0.7274,
dual_docked_pool,-1.3709,-0.4194,
dual_docked_pool,-1.2082,-0.0725,
dual_docked_pool,-0.7427,-0.9061,
dual_docked_pool,-1.0446,0.2116,
dual_docked_pool,0.2547,0.1118,
dual_docked_pool,-0.0189,0.157,
dual_docked_pool,-0.2704,-0.9738,
dual_docked_pool,-0.0189,0.157,
dual_docked_pool,-0.5173,-0.6618,
dual_docked_pool,-0.7733,-0.4866,
dual_docked_pool,-0.4608,0.056,
