repurposing_id,chembl_id,name,canonical_smiles,max_phase,s_u_percentile,s_n_percentile,pareto_front,parse_ok,pains_any,pains_families,brenk,nih,aggregation_risk_heuristic,alert_descriptions
REP_07937,CHEMBL4297359,BIIB-028,COc1c(C)cnc(Cn2cc(C#CCCOP(=O)(O)O)c3c(Cl)nc(N)nc32)c1C,1.0,48.44934527911785,75.80978635423845,False,True,False,,True,False,False,BRENK:Aliphatic_long_chain
REP_07020,CHEMBL5314447,VULOLISIB,C[C@H](Nc1ccc2c(c1)OCCn1cc(N3C(=O)SC[C@H]3C(F)F)nc1-2)C(N)=O,2.0,48.38042729152309,91.38525155065471,False,True,False,,True,False,False,BRENK:thioester
REP_02239,CHEMBL1819077,ONO-2333MS,CCC(CC)Nc1c2c(nc3c(-c4ccc(OC)cc4Cl)c(C)nn13)CCC2,2.0,48.311509303928325,91.38525155065471,False,True,False,,False,False,True,
REP_07190,CHEMBL564829,MILCICLIB,CNC(=O)c1nn(C)c2c1C(C)(C)Cc1cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc1-2,2.0,48.24259131633356,50.137835975189525,False,True,True,PAINS_A,False,False,False,PAINS_A:anil_di_alk_A(478)
REP_06350,CHEMBL4297400,MB-07803,CCOC(=O)C(C)(C)NP(=O)(NC(C)(C)C(=O)OCC)c1ccc(-c2nc(N)sc2C(=O)C(C)(C)C)o1,2.0,48.1736733287388,24.01791867677464,False,True,False,,True,True,False,BRENK:phosphor | NIH:phosphorous_nitrogen_bond
REP_07166,CHEMBL551813,BI-671800,CN(C)c1nc(Cc2ccc(NC(=O)c3ccc(C(F)(F)F)cc3)cc2)nc(N(C)C)c1CC(=O)O,2.0,48.10475534114404,68.4355616815989,False,True,False,,False,False,False,
REP_08043,CHEMBL4650218,DANUGLIPRON TROMETHAMINE,N#Cc1ccc(COc2cccc(C3CCN(Cc4nc5ccc(C(=O)O)cc5n4C[C@@H]4CCO4)CC3)n2)c(F)c1.NC(CO)(CO)CO,1.0,48.03583735354927,50.137835975189525,False,True,False,,False,False,False,
REP_07086,CHEMBL5314532,NERANDOMILAST,[O-][S+]1CCc2nc(N3CCC(c4ncc(Cl)cn4)CC3)nc(NC3(CO)CCC3)c21,2.0,47.96691936595452,66.64369400413509,False,True,False,,True,False,False,BRENK:charged_oxygen_or_sulfur_atoms
REP_07869,CHEMBL3945199,BMS-852927,CC(C)(O)c1cn(-c2ccc(-c3cc(F)c(CO)c(S(C)(=O)=O)c3)cc2F)c(C(C)(C)c2c(Cl)cccc2Cl)n1,1.0,47.89800137835976,24.01791867677464,False,True,False,,False,False,False,
REP_05737,CHEMBL3545396,BMS-690514,COc1cccc(Nc2ncnn3ccc(CN4CC[C@@H](N)[C@H](O)C4)c23)c1,2.0,47.82908339076499,54.30737422467264,False,True,False,,False,False,False,
REP_00997,CHEMBL4297505,CENERIMOD,CCc1cc(-c2noc(-c3cc(OC)nc(C4CCCC4)c3)n2)cc(C)c1OC[C@@H](O)CO,3.0,47.76016540317023,84.01102687801516,False,True,False,,False,False,False,
REP_04378,CHEMBL2107164,THENIUM CLOSYLATE,C[N+](C)(CCOc1ccccc1)Cc1cccs1.O=S(=O)([O-])c1ccc(Cl)cc1,2.0,47.69124741557547,50.137835975189525,False,True,False,,True,False,True,BRENK:quaternary_nitrogen_2
REP_07033,CHEMBL5314467,IZUMEROGANT,CC(C)(O)CCn1ncc(-c2onc(-c3c(F)cccc3Cl)c2-c2ncccn2)c1C(F)(F)F,2.0,47.6223294279807,85.5961405926947,False,True,False,,False,False,False,
REP_01610,CHEMBL1270562,SALAZOSULFATHIAZOLE,O=C(O)c1cc(/N=N/c2ccc(S(=O)(=O)Nc3nccs3)cc2)ccc1O,2.0,47.55341144038594,29.427980702963477,False,True,True,PAINS_A,True,True,False,PAINS_A:azo_A(324) | BRENK:diazo_group | NIH:azo_aryl
REP_06128,CHEMBL3989967,LOTAMILAST,CNc1nc(-c2cccc(NC(=O)c3ccc(C(=O)OC)cc3)c2)c2cc(OC)c(OC)cc2n1,2.0,47.48449345279118,75.63749138525155,False,True,False,,False,False,False,
REP_08097,CHEMBL4803710,PARENT OF BMS-986202,CNC(=O)c1cnc(NC(=O)C2CC2)cc1Nc1cccc(-c2ncc(F)cn2)c1OC,1.0,47.41557546519641,91.38525155065471,False,True,False,,False,False,False,
REP_07803,CHEMBL3544932,TAK-901,CCS(=O)(=O)c1cccc(-c2cc(C(=O)NC3CCN(C)CC3)c(C)c3[nH]c4ncc(C)cc4c23)c1,1.0,47.34665747760165,91.38525155065471,False,True,False,,False,False,False,
REP_02747,CHEMBL2104203,DENOTIVIR,Cc1nsc(NC(=O)c2ccccc2)c1C(=O)Nc1ccc(Cl)cc1,2.0,47.27773949000689,50.137835975189525,False,True,False,,False,False,True,
REP_06845,CHEMBL5095063,ENVONALKIB,COc1cc(N2CCNC[C@@H]2C)ncc1-c1cnc(N)c(O[C@H](C)c2c(Cl)ccc(F)c2Cl)c1,2.0,47.208821502412135,50.137835975189525,False,True,False,,True,False,False,BRENK:halogenated_ring_1
REP_02404,CHEMBL1967878,CENISERTIB,Cc1cc(Nc2ncc(F)c(NC3C4C=CC(C4)C3C(N)=O)n2)ccc1N1CCN(C)CC1,2.0,47.13990351481737,50.137835975189525,False,True,True,PAINS_A,True,False,False,PAINS_A:anil_di_alk_A(478) | BRENK:isolated_alkene
REP_08193,CHEMBL5314920,JNJ-64264681,C=CC(=O)N[C@H]1CCC[C@H]1NC(=O)c1sc2nccc3c2c1NC(=O)N3c1cnc(CC(C)C)cc1C,1.0,47.07098552722261,50.137835975189525,False,True,False,,True,True,False,BRENK:Michael_acceptor_1 | NIH:acrylate
REP_07988,CHEMBL4439259,AZD-7648,Cc1cc2ncnn2cc1Nc1ncc2c(n1)n(C1CCOCC1)c(=O)n2C,1.0,47.002067539627845,75.5341144038594,False,True,False,,False,False,False,
REP_05141,CHEMBL249973,LINTITRIPT,O=C(O)Cn1c(C(=O)Nc2nc(-c3ccccc3Cl)cs2)cc2ccccc21,2.0,46.93314955203308,82.90833907649898,False,True,False,,False,False,False,
REP_01933,CHEMBL1603949,BITHIONOLOXIDE,[O-][S+](c1cc(Cl)cc(Cl)c1O)c1cc(Cl)cc(Cl)c1O,2.0,46.86423156443832,97.24328049620952,False,True,False,,True,True,False,BRENK:charged_oxygen_or_sulfur_atoms | NIH:polyhalo_phenol_b
REP_05205,CHEMBL26984,BUQUINERAN,CCCCNC(=O)NC1CCN(c2ncnc3cc(OC)c(OC)cc23)CC1,2.0,46.795313576843554,80.90971743625086,False,True,False,,True,False,False,BRENK:Aliphatic_long_chain
REP_05956,CHEMBL3984441,NINGETINIB,Cc1c(C(=O)Nc2ccc(Oc3ccnc4cc(OCC(C)(C)O)ccc34)c(F)c2)c(=O)n(-c2ccccc2)n1C,2.0,46.7263955892488,86.21640248104755,False,True,False,,False,False,False,
REP_08263,CHEMBL6068524,SGR-1505,C[C@@]1(C(F)(F)F)CN(C(=O)Nc2cnc(-n3nccn3)c(Cl)c2)c2cnc3cc(F)nn3c21,1.0,46.65747760165403,50.137835975189525,False,True,False,,False,False,False,
REP_02736,CHEMBL2104190,CLAZURIL,N#CC(c1ccc(Cl)cc1)c1ccc(-n2ncc(=O)[nH]c2=O)cc1Cl,2.0,46.588559614059264,73.53549276361132,False,True,False,,False,False,False,
REP_05535,CHEMBL3219124,AZD-1656,COC[C@H](C)Oc1cc(Oc2cnc(C(=O)N3CCC3)cn2)cc(C(=O)Nc2cnc(C)cn2)c1,2.0,46.519641626464505,91.38525155065471,False,True,False,,False,False,False,
REP_00507,CHEMBL15413,FLOMOXEF,CO[C@@]1(NC(=O)CSC(F)F)C(=O)N2C(C(=O)O)=C(CSc3nnnn3CCO)CO[C@@H]21,3.0,46.45072363886974,78.77325982081324,False,True,False,,True,True,False,BRENK:het-C-het_not_in_ring | NIH:betalactam
REP_05258,CHEMBL278570,SULUKAST,CCCCCCCCC/C=C\C=C\[C@@H](SCCC(=O)O)[C@@H](O)c1cccc(-c2nnn[nH]2)c1,2.0,46.38180565127499,89.17987594762234,False,True,False,,True,True,False,BRENK:Aliphatic_long_chain | NIH:gte_10_carbon_sb_chain
REP_06656,CHEMBL4650343,IZENCITINIB,Cc1cc(Nc2cc3ncccc3c(N[C@@H]3C[C@H]4CC[C@@H](C3)N4CCC#N)n2)n[nH]1,2.0,46.31288766368022,81.59889731219849,False,True,False,,False,False,False,
REP_00527,CHEMBL1672973,ENCALERET,Cc1cc(-c2ccccc2[C@@H](C)OC[C@H](O)CNC(C)(C)Cc2ccc(Cl)c(F)c2)ccc1C(=O)O,3.0,46.24396967608546,24.328049620951063,False,True,False,,False,False,False,
REP_05651,CHEMBL34234,IBROLIPIM,CCOP(=O)(Cc1ccc(C(=O)Nc2ccc(Br)cc2C#N)cc1)OCC,2.0,46.1750516884907,79.1867677463818,False,True,False,,True,False,False,BRENK:phosphor
REP_05278,CHEMBL280164,APAFANT,Cc1nnc2n1-c1sc(CCC(=O)N3CCOCC3)cc1C(c1ccccc1Cl)=NC2,2.0,46.10613370089594,75.63749138525155,False,True,False,,False,False,False,
REP_01244,CHEMBL6068536,ASK-120067,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(Nc3ccc4ccccc4c3)n2)c(OC)cc1N(C)CCN(C)C,3.0,46.03721571330117,91.38525155065471,False,True,False,,True,True,False,BRENK:Michael_acceptor_1 | NIH:acrylate
REP_00427,CHEMBL1184904,RETASPIMYCIN,C=CCNc1c(O)cc2c(O)c1C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@H](OC(N)=O)[C@@H](OC)/C=C\C=C(/C)C(=O)N2,3.0,45.96829772570641,34.045485871812545,False,True,False,,True,False,False,BRENK:catechol
REP_07910,CHEMBL4279521,PF-05241328,Cc1nn(-c2cnc(OCC(C)C)c(Cl)c2)c2ccc(C(=O)NS(C)(=O)=O)cc12,1.0,45.89937973811165,72.36388697450035,False,True,False,,False,False,False,
REP_06367,CHEMBL4297453,PM-00104,COc1c(C)cc2c(c1O)[C@@H]1[C@@H]3Cc4c(OC(C)=O)c(C)c5c(c4[C@H](CNC(=O)/C=C/c4cccc(C(F)(F)F)c4)N3[C@@H](O)[C@H](C2)N1C)OCO5,2.0,45.83046175051688,50.137835975189525,False,True,True,PAINS_A,True,False,False,PAINS_A:mannich_A(296) | BRENK:Michael_acceptor_1
REP_07035,CHEMBL5314470,MIFANERTINIB,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC(F)F,2.0,45.76154376292212,75.63749138525155,False,True,False,,True,False,False,BRENK:Michael_acceptor_1
REP_06501,CHEMBL4446357,EBVACICLIB,C[C@@]1(O)CCC[C@H]1n1c(=O)c(C(F)F)cc2cnc(NC3CCN(S(C)(=O)=O)CC3)nc21,2.0,45.69262577532736,50.137835975189525,False,True,False,,False,False,False,
REP_07343,CHEMBL6068534,AL-01211,O=C(N[C@H](CN1CCCC1)[C@H](O)c1ccc(OC2CC2)c(Cl)c1)/C(=N/O)c1ccc2cc(Cl)ccc2c1,2.0,45.623707787732606,75.63749138525155,False,True,False,,True,True,False,BRENK:imine_1 | NIH:oxime
REP_05105,CHEMBL2364634,SISAPRONIL,N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1C1(C(F)(F)F)CC1(F)F,2.0,45.55478980013784,61.47484493452791,False,True,False,,False,False,False,
REP_07311,CHEMBL6068047,DEULORLATINIB,[2H]C([2H])([2H])n1nc2c(c1C#N)-c1cnc(N)c(c1)O[C@H](C)c1cc(F)ccc1C(=O)N(C)C2,2.0,45.485871812543074,91.38525155065471,False,True,False,,False,False,False,
REP_06582,CHEMBL4594270,VENGLUSTAT MALATE,CC(C)(NC(=O)O[C@@H]1CN2CCC1CC2)c1csc(-c2ccc(F)cc2)n1.O=C(O)CC(O)C(=O)O,2.0,45.41695382494832,84.21778084079945,False,True,False,,False,False,False,
REP_06434,CHEMBL4298141,ASALHYDROMORPHONE,CC(=O)Oc1ccccc1C(=O)OC1=CC[C@H]2[C@H]3Cc4ccc(OC(=O)c5ccccc5OC(C)=O)c5c4[C@@]2(CCN3C)[C@H]1O5,2.0,45.34803583735355,24.01791867677464,False,True,False,,True,False,False,BRENK:phenol_ester
REP_07017,CHEMBL5314441,SIPAGLADENANT,Cc1ccc(C(=O)Nc2nc(-c3ccco3)c(C(=O)C3CCOCC3)s2)cn1,2.0,45.27911784975879,91.38525155065471,False,True,False,,False,False,False,
REP_08122,CHEMBL5095026,DSP-2230,C[C@@H](NCc1nc2ccc(Oc3cc(F)c(F)c(F)c3)nc2n1C1CCC1)C(N)=O,1.0,45.210199862164025,95.86492074431426,False,True,False,,True,False,False,BRENK:halogenated_ring_2
REP_02462,CHEMBL2012520,LY377604,CC(C)(Cc1ccc(Oc2ccc(C(N)=O)cn2)cc1)NC[C@H](O)COc1cccc2[nH]c3ccccc3c12,2.0,45.14128187456926,91.66092350103376,False,True,False,,False,False,False,
REP_05067,CHEMBL2304041,SAGOPILONE,C=CC[C@H]1C(=O)C(C)(C)[C@@H](O)CC(=O)O[C@H](c2ccc3sc(C)nc3c2)C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@@H]1O,2.0,45.0723638869745,91.38525155065471,False,True,False,,True,False,False,BRENK:isolated_alkene
REP_06321,CHEMBL4297322,PRX-08066,N#Cc1cc(CN2CCC(Nc3ncnc4sc(Cl)cc34)CC2)ccc1F,2.0,45.00344589937973,50.137835975189525,False,True,False,,False,False,True,
REP_06623,CHEMBL462018,TRICIRIBINE PHOSPHATE,CN1N=C(N)c2cn([C@@H]3O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]3O)c3ncnc1c23,2.0,44.93452791178497,98.55272226051,False,True,False,,True,False,False,BRENK:phosphor
REP_04992,CHEMBL2204263,JNJ-41443532,O=C(CNC(=O)c1cccc(C(F)(F)F)c1)NC1CN([C@H]2CC[C@@](O)(c3cncs3)CC2)C1,2.0,44.86560992419021,79.9448656099242,False,True,False,,False,False,False,
REP_07295,CHEMBL6068025,ODENTEGRAVIR,O=C(NCc1c(F)cc(F)cc1F)c1cn2c(c(O)c1=O)C(=O)N1CCCC[C@H]2C1,2.0,44.79669193659546,91.38525155065471,False,True,False,,False,False,False,
REP_08131,CHEMBL5095185,JAB-3068,CC(=O)N1CC(F)(F)c2c(Sc3ncc(N4CCC5(CC4)COC[C@H]5N)nc3N)cccc21,1.0,44.72777394900069,50.137835975189525,False,True,False,,False,False,False,
REP_05643,CHEMBL3410450,PRESATOVIR,Cc1cn2nc([C@@H]3CCCCN3C(=O)c3cc(Cl)ccc3NS(C)(=O)=O)cc2nc1N1CC[C@H](N)C1,2.0,44.65885596140593,91.38525155065471,False,True,False,,False,False,False,
REP_03986,CHEMBL2106378,ANAZOLENE SODIUM,O=S(=O)([O-])c1cc(O)c2c(/N=N/c3ccc(Nc4ccccc4)c4c(S(=O)(=O)[O-])cccc34)cc(S(=O)(=O)[O-])cc2c1,2.0,44.58993797381117,75.63749138525155,False,True,True,PAINS_A,True,True,False,PAINS_A:azo_A(324) | BRENK:diazo_group | NIH:azo_aryl
REP_06562,CHEMBL458336,MEDORUBICIN,C[C@@H]1O[C@@H](O[C@H]2C[C@](O)(C(=O)CO)Cc3c(O)c4c(c(O)c32)C(=O)c2ccccc2C4=O)C[C@H](N)[C@@H]1O,2.0,44.5210199862164,95.2446588559614,False,True,True,PAINS_A,True,False,False,PAINS_A:quinone_A(370) | BRENK:hydroquinone
REP_07946,CHEMBL4297393,KOSN-1724,C/C1=C/C[C@@H](/C(C)=C/c2cc(C)on2)OC(=O)C[C@H](O)C(C)(C)C(=O)[C@H](C)[C@@H](O)[C@@H](C)/C=C\C1,1.0,44.45210199862164,91.38525155065471,False,True,False,,True,False,False,BRENK:isolated_alkene
REP_06923,CHEMBL5095259,ALOGABAT,Cc1ccc(-c2noc(C)c2COc2ccc(C(=O)NC3CCOCC3)nn2)cn1,2.0,44.38318401102688,50.137835975189525,False,True,False,,False,False,False,
REP_04580,CHEMBL2107634,IOTRIZOIC ACID,COCCOCCOCCOCCOCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I,2.0,44.31426602343211,66.4369400413508,False,True,False,,True,True,False,BRENK:Aliphatic_long_chain | NIH:gte_3_iodine
REP_05961,CHEMBL398891,"THIOUREA, N-(5-BROMO-2-PYRIDINYL)-N'-(2-(2-CHLORO-3-ETHOXY-6-FLUOROPHENYL)ETHYL)-",CCOc1ccc(F)c(CCNC(=S)Nc2ccc(Br)cn2)c1Cl,2.0,44.24534803583735,39.55892487939352,False,True,False,,True,False,False,BRENK:Thiocarbonyl_group
REP_00925,CHEMBL3989948,LANABECESTAT,CC#Cc1cncc(-c2ccc3c(c2)[C@@]2(N=C(C)C(N)=N2)[C@]2(CC[C@H](OC)CC2)C3)c1,3.0,44.17643004824259,24.01791867677464,False,True,False,,True,False,False,BRENK:triple_bond
REP_00603,CHEMBL2074655,TETRAHYDROFOLATE,Nc1nc(=O)c2c([nH]1)NC[C@@H](CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)N2,3.0,44.10751206064782,74.15575465196416,False,True,False,,False,False,False,
REP_01327,CHEMBL1080983,FEBANTEL,COCC(=O)Nc1cc(Sc2ccccc2)ccc1N=C(NC(=O)OC)NC(=O)OC,2.0,44.03859407305307,90.6960716747071,False,True,False,,True,False,False,BRENK:imine_1
REP_00320,CHEMBL527,PIROXICAM,CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O,4.0,43.96967608545831,85.0447966919366,False,True,False,,False,False,False,
REP_07724,CHEMBL2392545,TAK-960,COc1cc(C(=O)NC2CCN(C)CC2)c(F)cc1Nc1ncc2c(n1)N(C1CCCC1)CC(F)(F)C(=O)N2C,1.0,43.900758097863545,24.01791867677464,False,True,False,,False,False,False,
REP_07149,CHEMBL5404296,LAROPROVSTAT,O=c1ccccn1-c1ccc(N[C@H]2CC[C@H](Nc3ncc(OC(F)F)cn3)C2)nc1,2.0,43.83184011026879,69.5382494831151,False,True,False,,False,False,False,
REP_07015,CHEMBL5314438,PULIGINURAD,CC(C)(Cc1cc2c(-c3ccc(C#N)cc3)cncc2s1)C(=O)O,2.0,43.76292212267402,80.77188146106134,False,True,False,,False,False,True,
REP_05605,CHEMBL331382,METRIFUDIL,Cc1ccccc1CNc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,2.0,43.69400413507925,99.31082012405238,False,True,False,,False,False,False,
REP_07293,CHEMBL6068023,NELADALKIB,CCn1nc(Cl)c2c1-c1cnc(N)c(c1)O[C@H](C)c1cc(F)ccc1-c1nn(C)cc1C2,2.0,43.625086147484495,91.38525155065471,False,True,False,,False,False,False,
REP_01026,CHEMBL4297663,AMBROXOL ACEFYLLINATE,Cn1c(=O)c2c(ncn2CC(=O)O)n(C)c1=O.Nc1c(Br)cc(Br)cc1CN[C@H]1CC[C@H](O)CC1,3.0,43.55616815988973,37.698139214334944,False,True,False,,True,False,False,BRENK:aniline
REP_01078,CHEMBL460291,LACIDIPINE,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccccc1/C=C/C(=O)OC(C)(C)C,3.0,43.48725017229496,75.63749138525155,False,True,False,,True,False,False,BRENK:>_2_ester_groups
REP_01181,CHEMBL5219660,JT-001,O=C(Nc1c2c(cc3c1CCC3)CCC2)NS(=O)(=O)c1cnn2c1OCCC2,3.0,43.418332184700205,98.75947622329429,False,True,False,,False,False,False,
REP_05416,CHEMBL3039517,RABUSERTIB,Cc1cnc(NC(=O)Nc2cc(Br)c(C)cc2OC[C@@H]2CNCCO2)cn1,2.0,43.34941419710544,91.38525155065471,False,True,False,,False,False,False,
REP_06518,CHEMBL4475481,ZELICAPAVIR,O=C1Nc2ccccc2C(c2ccccc2)=N[C@@H]1Nc1nnc(-c2ncc(C(F)(F)F)cc2N2CCOCC2)o1,2.0,43.28049620951068,24.01791867677464,False,True,False,,False,False,False,
REP_07821,CHEMBL3577124,LY-3009120,CNc1ncc2cc(-c3cc(NC(=O)NCCC(C)(C)C)c(F)cc3C)c(C)nc2n1,1.0,43.21157822191593,91.38525155065471,False,True,False,,False,False,False,
REP_00481,CHEMBL134561,ICLAPRIM,COc1cc(Cc2cnc(N)nc2N)c2c(c1OC)OC(C1CC1)C=C2,3.0,43.14266023432116,78.6354238456237,False,True,False,,False,False,False,
REP_08127,CHEMBL5095170,BMS-986299,CCN(Cc1nc2c(N)nc3cc(-c4cc[nH]n4)ccc3c2[nH]1)C(C)=O,1.0,43.0737422467264,97.10544452102,False,True,False,,False,False,False,
REP_07635,CHEMBL1835919,PF-04620110,Nc1ncnc2c1C(=O)N(c1ccc([C@H]3CC[C@H](CC(=O)O)CC3)cc1)CCO2,1.0,43.00482425913164,91.38525155065471,False,True,False,,False,False,False,
REP_06007,CHEMBL3989526,AMCINAFIDE,C[C@@]1(c2ccccc2)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,2.0,42.93590627153687,75.63749138525155,False,True,False,,False,False,False,
REP_08248,CHEMBL6068415,TIVUMECIRNON BESYLATE,C[C@H](c1ccc(Cl)cc1Cl)n1nc(C(F)(F)F)c2ncc(N3CC([C@H]4CCCN(CCO)C4)C3)nc21.O=S(=O)(O)c1ccccc1,1.0,42.866988283942106,24.01791867677464,False,True,False,,True,False,False,BRENK:Sulfonic_acid_2
REP_01535,CHEMBL1231124,AZD-1480,Cc1cc(Nc2nc(N[C@@H](C)c3ncc(F)cn3)ncc2Cl)[nH]n1,2.0,42.79807029634735,75.63749138525155,False,True,False,,False,False,False,
REP_05706,CHEMBL3545097,SAPANISERTIB,CC(C)n1nc(-c2ccc3oc(N)nc3c2)c2c(N)ncnc21,2.0,42.72915230875258,57.33976567884218,False,True,False,,False,False,False,
REP_01163,CHEMBL5095229,BEZUCLASTINIB,Cc1[nH]nc(C(=O)Nc2cnc3[nH]c(-c4ccccc4)cc3c2)c1C,3.0,42.660234321157816,91.9365954514128,False,True,False,,False,False,False,
REP_07001,CHEMBL5314410,THELIATINIB,C#Cc1cccc(Nc2ncnc3cc(OC)c(NC(=O)N4C[C@H]5CCN(C)[C@H]5C4)cc23)c1,2.0,42.59131633356306,10.47553411440386,False,True,False,,True,False,False,BRENK:triple_bond
REP_05947,CHEMBL3975308,NUVISERTIB,CC(C)(O)[C@H]1CC[C@H](Nc2ccc3ncc(-c4cccc(C(F)(F)F)c4)n3n2)CC1,2.0,42.52239834596829,79.60027567195039,False,True,False,,False,False,True,
REP_05800,CHEMBL3655762,CYC-065,CC[C@H](Nc1nc(NCc2cnc(C)cc2C)c2ncn(C(C)C)c2n1)[C@@H](C)O,2.0,42.45348035837354,57.61543762922123,False,True,False,,False,False,False,
REP_03717,CHEMBL2105781,TIAFIBRATE,CC(C)(Oc1ccc(Cl)cc1)C(=O)OCCSCCCCCCCCCCSCCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,2.0,42.38456237077878,25.430737422467264,False,True,False,,True,True,False,BRENK:Aliphatic_long_chain | NIH:gte_10_carbon_sb_chain
REP_05723,CHEMBL3545274,MK-6913,CC(C)(C)n1nnc2c3c(ccc21)C1=CC(=O)CC[C@@]1(CCOc1ccccc1)C3,2.0,42.315644383184015,50.137835975189525,False,True,False,,False,False,True,
REP_04395,CHEMBL2107197,RILMAZAFONE,CN(C)C(=O)c1nc(CNC(=O)CN)n(-c2ccc(Cl)cc2C(=O)c2ccccc2Cl)n1,2.0,42.24672639558925,75.63749138525155,False,True,False,,False,False,False,
REP_05711,CHEMBL3545164,AZD2066,C[C@@H](Oc1nnc(-c2ccncc2)n1C)c1cc(-c2cccc(Cl)c2)on1,2.0,42.17780840799449,50.137835975189525,False,True,False,,False,False,False,
REP_02684,CHEMBL2104123,CORMETHASONE ACETATE,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CC(F)(F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,2.0,42.108890420399725,75.63749138525155,False,True,False,,False,False,False,
REP_06420,CHEMBL4297638,PETESICATIB,Cn1cc(-c2ccc(S(=O)(=O)[C@@H]3C[C@@H](C(=O)NC4(C#N)CC4)N(C(=O)C4(C(F)(F)F)CC4)C3)c(C(F)(F)F)c2)cn1,2.0,42.03997243280496,50.137835975189525,False,True,False,,False,True,False,NIH:cyanohydrin
REP_01147,CHEMBL5087506,ADMILPARANT,CCCN(C)C(=O)OCc1c(-c2ccc(O[C@H]3CCC[C@H](C(=O)O)C3)c(C)n2)nnn1C,3.0,41.9710544452102,50.137835975189525,False,True,False,,False,False,False,
REP_03317,CHEMBL2105104,LODAZECAR,C[C@@H]1N=C(c2ccccc2Cl)c2c(ccc(NC(=O)NC(C)(CO)CO)c2Br)N(C)C1=O,2.0,41.90213645761544,70.36526533425224,False,True,False,,False,False,False,
REP_06939,CHEMBL513909,BI-2536,CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1,2.0,41.83321847002068,50.137835975189525,False,True,False,,False,False,False,
REP_08016,CHEMBL4594289,ROVAFOVIR ETALAFENAMIDE CITRATE,CCOC(=O)[C@H](C)N[P@](=O)(CO[C@@H]1C=C(F)[C@H](n2cnc3c(N)ncnc32)O1)Oc1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,1.0,41.76430048242591,82.25361819434872,False,True,False,,True,True,False,BRENK:phosphor | NIH:aryl_phosphonate
REP_08175,CHEMBL5314408,AZD-0424,CC(=O)N1CCN(CCOc2cc(OC(C)C)c3c(Nc4c(Cl)cnc5c4OCO5)ncnc3c2)CC1,1.0,41.69538249483114,50.137835975189525,False,True,False,,False,False,False,
REP_05043,CHEMBL222460,BMS-223131,O=c1[nH]c2ccc(C(F)(F)F)cc2c(-c2cc(Cl)ccc2O)c1CCO,2.0,41.62646450723639,50.137835975189525,False,True,False,,False,False,True,
REP_08151,CHEMBL5095252,LY-3499446,C=CC(=O)N1CCN(c2ncnc3c(F)c(-c4ccc(F)c5sc(N)nc45)c(Cl)cc23)CC1,1.0,41.55754651964163,91.38525155065471,False,True,False,,True,True,False,BRENK:Michael_acceptor_1 | NIH:acrylate
REP_02435,CHEMBL1989587,FORMOCORTAL,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3CC(C=O)=C4C=C(OCCCl)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,2.0,41.48862853204687,50.137835975189525,False,True,False,,True,True,False,BRENK:aldehyde | NIH:aldehyde
REP_07172,CHEMBL5569567,MUVADENANT,COc1ncc(C2=CCOCC2)c2sc(NC(=O)N3CC[C@@]4(CCCOC4)C3)nc12,2.0,41.4197105444521,80.15161957270848,False,True,False,,False,False,False,
REP_04581,CHEMBL2107636,CEFAZEDONE,Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)Cn4cc(Cl)c(=O)c(Cl)c4)[C@H]3SC2)s1,2.0,41.35079255685734,55.4789800137836,False,True,False,,False,True,False,NIH:betalactam
REP_06180,CHEMBL4084907,BIMIRALISIB,Nc1cc(C(F)(F)F)c(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cn1,2.0,41.28187456926258,60.37215713301172,False,True,False,,False,False,False,
