smiles,pAct_JNK1
CS(=O)(=O)c1ccc(CNC(=O)c2cc(N)c(C#N)c(NCCc3ccccc3)n2)cc1,6.58
CS(=O)(=O)c1ccc(CNC(=O)c2cc(N)c(C#N)c(NCc3ccccc3)n2)cc1,6.09
CS(=O)(=O)c1ccc(CNC(=O)c2cc(N)c(C#N)c(OCC3CC3)n2)cc1,7.64
CS(=O)(=O)c1ccc(CNC(=O)c2cc(N)c(C#N)c(OCC3CCCC3)n2)cc1,6.41
CS(=O)(=O)c1ccc(CNC(=O)c2cc(N)c(C#N)c(OCCC(=O)O)n2)cc1,5.79
C[C@@H](CO)Nc1nc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)cc(N)c1C#N,6.75
C[C@@H](CO)Oc1nc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)cc(N)c1C#N,7.66
Cc1cc(-c2sccc2NC(=O)Cc2cccc3ccccc23)n[nH]1,5.3
Cc1cc(C)cc(CC(=O)Nc2sccc2C(N)=O)c1,5.57
Cc1ccc(CC(=O)Nc2sccc2C(N)=O)cc1,5.37
Cc1cccc(CC(=O)Nc2sccc2C(N)=O)c1,5.27
Cc1ccccc1CC(=O)Nc1sccc1C(N)=O,5.22
Cc1cnc(-c2sccc2NC(=O)Cc2cccc3cnccc23)s1,5.3
Cc1csc(-c2sccc2NC(=O)Cc2cccc3cnccc23)n1,5.3
Cc1csc(NC(=O)Cc2ccc(OCCCN3CCCCC3)cc2)c1-c1ncn[nH]1,5.3
Cc1csc(NC(=O)Cc2ccc(OCCn3ccnc3)cc2)c1-c1ncn[nH]1,5.3
Cc1csc(NC(=O)Cc2cccc3ncccc23)c1-c1ncn[nH]1,5.3
Cc1csc(NC(=O)Cc2cccc3nccnc23)c1-c1ncn[nH]1,5.3
Cc1n[nH]c(-c2c(C)csc2NC(=O)Cc2ccc(-c3ccncc3)cc2)n1,5.3
Cc1n[nH]c(-c2c(C)csc2NC(=O)Cc2ccc(OCCCN3CCCCC3)cc2)n1,5.3
Cc1n[nH]c(-c2c(C)csc2NC(=O)Cc2cccc3nccnc23)n1,5.3
Cc1n[nH]c(-c2sccc2NC(=O)Cc2ccc(N3CCCC3=O)cc2)n1,5.3
Cc1n[nH]c(-c2sccc2NC(=O)Cc2ccc3c(c2)OCCO3)n1,5.3
Cc1nc(-c2sccc2NC(=O)Cc2cccc3ccccc23)n[nH]1,5.3
Cc1nnc(-c2sccc2NC(=O)Cc2cccc3ccccc23)o1,5.3
Cc1noc(-c2c(C)csc2NC(=O)Cc2ccc(-c3ccncc3)cc2)n1,5.3
Cc1noc(-c2c(C)csc2NC(=O)Cc2cccc3ccccc23)n1,5.3
Cc1noc(-c2sccc2NC(=O)Cc2cccc3ccccc23)n1,5.3
Cc1sc(NC(=O)Cc2cccc3ccccc23)c(C(N)=O)c1C,4.58
Cn1cc(C(=O)NCc2c(-c3ncco3)n(-c3ccccc3)c3ncccc3c2=O)cn1,7.33
Cn1ccc(C(=O)NCc2cn(-c3ccccc3)c3cc(Cl)ccc3c2=O)cc1=O,6.17
Cn1cnc2cc(C(=O)NCc3cn(-c4ccccc4)c4cc(Cl)ccc4c3=O)cnc21,6.96
N#CCC(=O)N1CCN(c2cccc3c2ccn3-c2ccnc(NC3CCCCC3)n2)CC1,7.84
N#CCC(=O)N1CCN(c2cccc3c2ccn3-c2ccnc(N[C@@H]3CC[C@@H](O)C3)n2)CC1,6.98
N#CCC(=O)N1CCN(c2cccc3c2ccn3-c2ccnc(N[C@@H]3CC[C@H](O)C3)n2)CC1,6.24
N#CCC(=O)N1CCN(c2cccc3c2ccn3-c2ccnc(N[C@H]3CCC[C@@H](O)C3)n2)CC1,6.75
N#CCC(=O)N1CCN(c2cccc3c2ccn3-c2ccnc(N[C@H]3CCC[C@H](O)C3)n2)CC1,7.05
N#CCC(=O)N1CCN(c2cccc3c2ccn3-c2ccnc(N[C@H]3CC[C@@H](O)C3)n2)CC1,6.09
N#CCC(=O)N1CCN(c2cccc3c2ccn3-c2ccnc(N[C@H]3CC[C@@H](O)CC3)n2)CC1,7.425
N#CCC(=O)N1CCN(c2cccc3c2ccn3-c2ccnc(N[C@H]3CC[C@H](CO)CC3)n2)CC1,8.295
N#CCC(=O)N1CCN(c2cccc3c2ccn3-c2ccnc(N[C@H]3CC[C@H](O)C3)n2)CC1,6.83
N#CCC(=O)N1CCN(c2cccc3c2ccn3-c2ccnc(N[C@H]3CC[C@H](O)CC3)n2)CC1,8.0
N#CCC(=O)O[C@@H]1CCC[C@H](Nc2nccc(-n3ccc4c(N5CCN(C(=O)CC#N)CC5)cccc43)n2)C1,6.7
N#CCC(=O)O[C@H]1CCC[C@H](Nc2nccc(-n3ccc4c(N5CCN(C(=O)CC#N)CC5)cccc43)n2)C1,6.78
N#CN/C(=N\Cc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)N1CCOCC1,5.92
N#CN/C(=N\Cc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)Nc1ccccc1,5.57
N#Cc1ccc(CC(=O)Nc2sccc2C(N)=O)cc1,5.47
N#Cc1cccc(CC(=O)Nc2sccc2C(N)=O)c1,4.68
N#Cc1csc(NC(=O)Cn2c(=O)ccc3cc(C(F)(F)F)ccc32)c1-c1cncs1,5.3
N#Cc1csc(NC(=O)Cn2c(=O)ccc3cc(C(F)(F)F)ccc32)c1-n1ccnn1,5.3
N#Cc1csc(NC(=O)Cn2c(=O)ccc3cc(C(F)(F)F)ccc32)c1-n1nnc2ccccc21,5.3
NC(=O)C1CCN(c2ccc(C(=O)NCc3cn(-c4ccccc4)c4cc(Cl)ccc4c3=O)cn2)CC1,6.96
NC(=O)N1CCN(c2ccc(C(=O)NCc3cn(-c4ccccc4)c4cc(Cl)ccc4c3=O)cn2)CC1,7.54
NC(=O)c1ccc(C(=O)NCc2c(-c3ncco3)n(-c3ccccc3)c3cc(Cl)ccc3c2=O)cc1,7.85
NC(=O)c1ccc(C(=O)NCc2cn(-c3ccccc3)c3cc(Cl)ccc3c2=O)cc1,6.52
NC(=O)c1ccsc1NC(=O)CN1CCN(Cc2ccco2)CC1,5.12
NC(=O)c1ccsc1NC(=O)Cc1c(F)cccc1Cl,4.9
NC(=O)c1ccsc1NC(=O)Cc1c(F)cccc1F,5.13
NC(=O)c1ccsc1NC(=O)Cc1c[nH]c2ccccc12,5.03
NC(=O)c1ccsc1NC(=O)Cc1cc(Cl)c2c(c1)OCCCO2,5.72
NC(=O)c1ccsc1NC(=O)Cc1cc(F)cc(F)c1,5.09
NC(=O)c1ccsc1NC(=O)Cc1cc(F)ccc1F,5.24
NC(=O)c1ccsc1NC(=O)Cc1ccc(C(F)(F)F)cc1,5.19
NC(=O)c1ccsc1NC(=O)Cc1ccc(Cl)cc1,4.73
NC(=O)c1ccsc1NC(=O)Cc1ccc(F)c(F)c1,4.99
NC(=O)c1ccsc1NC(=O)Cc1ccc(F)cc1,5.29
NC(=O)c1ccsc1NC(=O)Cc1ccc(F)cc1F,5.01
NC(=O)c1ccsc1NC(=O)Cc1ccc(OC(F)(F)F)cc1,5.24
NC(=O)c1ccsc1NC(=O)Cc1ccc([N+](=O)[O-])cc1,5.54
NC(=O)c1ccsc1NC(=O)Cc1ccc2c(c1)CCC2,5.6
NC(=O)c1ccsc1NC(=O)Cc1ccc2c(c1)OCCO2,5.57
NC(=O)c1ccsc1NC(=O)Cc1ccc2c(c1)OCO2,5.75
NC(=O)c1ccsc1NC(=O)Cc1cccc(Br)c1,5.75
NC(=O)c1ccsc1NC(=O)Cc1cccc(C(F)(F)F)c1,5.12
NC(=O)c1ccsc1NC(=O)Cc1cccc(Cl)c1,5.58
NC(=O)c1ccsc1NC(=O)Cc1cccc(F)c1,5.03
NC(=O)c1ccsc1NC(=O)Cc1cccc(I)c1,5.75
NC(=O)c1ccsc1NC(=O)Cc1cccc2ccccc12,5.27
NC(=O)c1ccsc1NC(=O)Cc1ccccc1,5.44
NC(=O)c1ccsc1NC(=O)Cc1ccccc1Br,5.54
NC(=O)c1ccsc1NC(=O)Cc1ccccc1Cl,5.85
NC(=O)c1ccsc1NC(=O)Cc1ccccc1F,5.08
NC(=O)c1ccsc1NC(=O)Cc1ccccc1I,5.47
NC(=O)c1ccsc1NC(=O)Cc1cccnc1,5.09
NC(=O)c1ccsc1NC(=O)Cc1csc2ccccc12,5.89
NC(=O)c1ccsc1NC(=O)Cc1csc2nc(-c3cccs3)cn12,5.6
NC(=O)c1ccsc1NC(=O)c1ccccc1,5.23
NC1CCN(c2ccc(C(=O)NCc3cn(-c4ccccc4)c4cc(Cl)ccc4c3=O)cn2)CC1,6.89
NS(=O)(=O)c1ccc(C(=O)NCc2cn(-c3ccccc3)c3cc(Cl)ccc3c2=O)cn1,7.26
O=C(CN1C(=O)CCc2ccc(Br)cc21)Nc1scc(Br)c1-c1ncn[nH]1,5.3
O=C(CN1C(=O)CCc2ccccc21)Nc1ccsc1-c1c[nH]cn1,5.3
O=C(CN1C(=O)CCc2ccccc21)Nc1ccsc1-c1cscn1,5.3
O=C(CN1C(=O)CCc2cnccc21)Nc1ccsc1-c1cscn1,5.3
O=C(Cc1cc(C(F)(F)F)c2cccnc2c1)Nc1scc(Br)c1-c1nnc[nH]1,5.3
O=C(Cc1cc(C(F)(F)F)cc2ncccc12)Nc1scc(Br)c1-c1ncn[nH]1,5.3
O=C(Cc1ccc(OCCCN2CCCCC2)cc1)Nc1ccsc1-c1cscn1,5.3
O=C(Cc1ccc2c(c1)OCCO2)Nc1ccsc1-c1ncn[nH]1,5.3
O=C(Cc1ccc2ccc(C(F)(F)F)nc2c1)Nc1scc(Br)c1-c1nc[nH]n1,5.3
O=C(Cc1cccc2cc(C(F)(F)F)cnc12)Nc1scc(Br)c1-c1nc[nH]n1,5.3
O=C(Cc1cccc2ccccc12)Nc1ccsc1-c1cc[nH]n1,5.3
O=C(Cc1cccc2ccccc12)Nc1ccsc1-c1nc[nH]n1,5.3
O=C(Cc1cccc2ccccc12)Nc1ccsc1-c1nnco1,5.3
O=C(Cc1cccc2cnccc12)Nc1ccsc1-c1csc(Cl)n1,5.3
O=C(Cc1cccc2cnccc12)Nc1ccsc1-c1cscn1,5.3
O=C(Cc1cccc2cnccc12)Nc1ccsc1-c1ncco1,5.3
O=C(Cc1cccc2cnccc12)Nc1ccsc1-c1nccs1,5.3
O=C(Cc1cccc2cnccc12)Nc1scnc1-c1cnccn1,5.3
O=C(Cc1cccc2cnccc12)Nc1scnc1-c1nc[nH]n1,5.3
O=C(Cc1cccc2ncccc12)Nc1ccsc1-c1nnc[nH]1,5.3
O=C(NCc1c(-c2ncco2)n(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1ccc(Cl)nc1,7.54
O=C(NCc1c(-c2ncco2)n(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1ccc(N2CCCCC2)nc1,7.85
O=C(NCc1c(-c2ncco2)n(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1ccc(N2CCOCC2)nc1,8.05
O=C(NCc1c(-c2ncco2)n(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1ccc2c(c1)OCO2,7.6
O=C(NCc1c(-c2ncco2)n(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1ccnc(N2CCOCC2)c1,8.15
O=C(NCc1c(-c2ncco2)n(-c2ccccc2)c2ncccc2c1=O)c1ccc(N2CCC(CO)CC2)nc1,8.15
O=C(NCc1c(-c2ncco2)n(-c2ccccc2)c2ncccc2c1=O)c1ccc(N2CCOCC2)nc1,7.54
O=C(NCc1c(-c2ncco2)n(-c2ccccc2)c2ncccc2c1=O)c1ccn(Cc2ccccc2)c(=O)c1,8.4
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)N1CCOCC1,6.07
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)NC1C2CC3CC1CC(O)(C3)C2,6.62
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)NC1CCCC1,6.04
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)NC1CCN(C(=O)Oc2ccccc2)CC1,6.75
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)NC1CCN(C(=O)c2ccccc2)CC1,6.72
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)NC1CCN(S(=O)(=O)c2ccccc2)CC1,5.96
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)Nc1ccc(Cl)c(F)c1,5.96
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)Nc1ccc(OC(F)(F)F)cc1,5.75
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)Nc1ccccc1,6.26
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1cc(F)cc(F)c1,6.2
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1cc(F)ccc1F,5.72
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1ccc(-c2cnco2)cc1,6.77
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1ccc(=O)n(Cc2ccccc2)c1,6.42
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1ccc(C(=O)NC2C3CC4CC2CC(O)(C4)C3)cc1,7.28
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1ccc(Cl)nc1,6.37
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1ccc(N(CCO)CCO)nc1,7.75
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1ccc(N2CCC(CCO)CC2)nc1,7.77
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1ccc(N2CCC(CO)CC2)nc1,7.7
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1ccc(N2CCC(O)CC2)nc1,7.47
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1ccc(N2CCCCC2)nc1,7.72
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1ccc(N2CCCCCC2)nc1,7.68
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1ccc(N2CCN(CCO)CC2)nc1,7.09
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1ccc(N2CCNCC2)nc1,6.96
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1ccc(N2CCOCC2)nc1,7.08
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1ccc(N2CCS(=O)(=O)CC2)nc1,7.25
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1ccc(NC2CCOCC2)nc1,7.31
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1ccc(NCCO)nc1,7.33
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1ccc2cc[nH]c2c1,6.85
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1cccc(F)c1F,5.77
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1ccn(Cc2ccc(Cl)cc2)c(=O)c1,7.36
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1ccn(Cc2cccc(Cl)c2)c(=O)c1,6.96
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1ccn(Cc2ccccc2)c(=O)c1,7.89
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1ccn(Cc2ccccc2Cl)c(=O)c1,7.12
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1ccnc(N2CCCC2)c1,7.42
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1cn(Cc2ccccc2)nn1,6.16
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1cnc(N2CCC(CO)CC2)s1,7.48
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1cnc(N2CCC(O)CC2)s1,7.44
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1cnc(N2CCCCC2)s1,7.8
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1cnc(N2CCOCC2)nc1,6.72
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1cnc(N2CCOCC2)s1,7.26
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1cnc(N2CCS(=O)(=O)CC2)s1,7.16
O=C(NCc1cn(-c2ccccc2)c2cc(Cl)ccc2c1=O)c1cnc2nc[nH]c2c1,6.64
O=C(NCc1cn(-c2ccccc2Cl)c2cc(Cl)ccc2c1=O)c1ccc(-c2cn[nH]c2)nc1,6.13
O=C(NCc1cn(-c2ccccc2Cl)c2cc(Cl)ccc2c1=O)c1ccc(Br)nc1,6.22
O=C(NCc1cn(-c2ccccc2Cl)c2cc(Cl)ccc2c1=O)c1ccc(N2CCOCC2)cc1,7.05
O=C(NCc1cn(-c2ccccc2F)c2cc(F)ccc2c1=O)c1ccc(Cl)nc1,6.82
O=C(NCc1cn(-c2ccccc2F)c2cc(F)ccc2c1=O)c1ccc(N2CCC(CO)CC2)nc1,7.28
O=C(NCc1cn(-c2ccccc2F)c2cc(F)ccc2c1=O)c1ccc(N2CCOCC2)nc1,6.92
O=C(NCc1cn(-c2ccccc2F)c2cc(F)ccc2c1=O)c1ccc(N2CCS(=O)(=O)CC2)nc1,7.0
O=c1c(CNc2cc(N3CCCCC3)ncn2)cn(-c2ccccc2)c2cc(Cl)ccc12,6.654999999999999
O=c1c(CNc2nc3ccccc3s2)cn(-c2ccccc2)c2cc(Cl)ccc12,6.16
O=c1c(CNc2ncnc3cc(F)ccc23)cn(-c2ccccc2)c2cc(Cl)ccc12,7.1
O[C@H]1CC[C@H](Nc2nccc(-n3ccc4c(N5CCCCC5)cccc43)n2)CC1,6.605
