id,parent_id,parent_source,smiles,inchikey,core_smiles,mw,clogp,rb,sa,reactivity_bucket,pains_flag,n_acrylamide,max_tc_full,max_tc_core,nearest_anchor_full,nearest_anchor_core,erg_max,nearest_erg,murcko,same_scaffold_as,hinge_hits,tc_full_YL5084,tc_core_YL5084,erg_YL5084,tc_full_YL2056,tc_core_YL2056,erg_YL2056,tc_full_JNK-IN-8,tc_core_JNK-IN-8,erg_JNK-IN-8,tc_full_56d,tc_core_56d,erg_56d,track,subtrack,discard_reason,react2,react2_reason
CHEMBL2036793_ACR0,CHEMBL2036793,chembl,C=CC(=O)NC1CCC(Cn2nc(-c3ccccc3)c3cnc(N(C)C)nc32)CC1,FUJRTNSYHULQCD-UHFFFAOYSA-N,CN(C)c1ncc2c(-c3ccccc3)nn(CC3CCC(N)CC3)c2n1,404.52,3.42,6,2.71,ok,0,1,0.2804,0.2418,YL2056,YL5084,0.7283,YL5084,c1ccc(-c2nn(CC3CCCCC3)c3ncncc23)cc1,,0,0.2778,0.2418,0.7283,0.2804,0.2198,0.7283,0.1887,0.1304,0.6399,0.2316,0.1444,0.4852,sim,sim_yl,,ok,
CHEMBL177038_ACR0,CHEMBL177038,chembl,C=CC(=O)NC(=N)c1ccc2c(ccn2CC(=O)N2CCC(C(=O)c3ccccc3)CC2)c1,PVNMASGEWMFDEU-UHFFFAOYSA-N,N=C(N)c1ccc2c(ccn2CC(=O)N2CCC(C(=O)c3ccccc3)CC2)c1,442.52,3.39,6,2.756,ok,0,1,0.2473,0.2418,56d,YL2056,0.7236,56d,O=C(c1ccccc1)C1CCN(C(=O)Cn2ccc3ccccc32)CC1,,0,0.2018,0.1979,0.7108,0.2252,0.2418,0.7108,0.1468,0.1277,0.6612,0.2473,0.1932,0.7236,sim,sim_yl,,ok,
CHEMBL3473641_ACR0,CHEMBL3473641,chembl,C=CC(=O)N[C@H]1CCCN(C(=O)c2cnc(COc3ccccc3)nc2O)C1,VOOWTSNCKQJQDC-AWEZNQCLSA-N,N[C@H]1CCCN(C(=O)c2cnc(COc3ccccc3)nc2O)C1,382.42,1.67,6,3.018,ok,0,1,0.2477,0.2418,YL2056,YL2056,0.6583,YL5084,O=C(c1cnc(COc2ccccc2)nc1)N1CCCCC1,,0,0.1913,0.1979,0.6583,0.2477,0.2418,0.6583,0.1364,0.1277,0.6316,0.1959,0.1413,0.5801,sim,sim_yl,,ok,
CHEMBL1493017_ACR0,CHEMBL1493017,chembl,C=CC(=O)Nn1c(SCC(=O)NC2CCCCC2C)nnc1-c1ccccc1,AFSQUYTWXZSLST-UHFFFAOYSA-N,CC1CCCCC1NC(=O)CSc1nnc(-c2ccccc2)n1N,399.52,2.99,7,3.279,ok,0,1,0.2182,0.2418,YL5084,YL5084,0.7067,YL5084,O=C(CSc1nnc(-c2ccccc2)[nH]1)NC1CCCCC1,,0,0.2182,0.2418,0.7067,0.2091,0.2065,0.7067,0.1619,0.1818,0.6779,0.1771,0.1319,0.6329,sim,sim_yl,,ok,
CHEMBL1209317_ACR0,CHEMBL1209317,chembl,C=CC(=O)N1C=CC=CN1c1nnc(N2CCN(C(=O)c3ccccc3)C[C@H]2C)c2ccccc12,GLMPBEVEXYSYSJ-HXUWFJFHSA-N,C[C@@H]1CN(C(=O)c2ccccc2)CCN1c1nnc(N2C=CC=CN2)c2ccccc12,466.55,3.76,4,3.558,ok,0,1,0.2222,0.2418,YL2056,YL2056,0.7332,YL5084,O=C(c1ccccc1)N1CCN(c2nnc(N3C=CC=CN3)c3ccccc23)CC1,,0,0.2091,0.2366,0.7332,0.2222,0.2418,0.7332,0.1101,0.1277,0.5908,0.1915,0.1667,0.5069,sim,sim_yl,,ok,
CHEMBL1869482_ACR0,CHEMBL1869482,chembl,C=CC(=O)N(C1CCN(C(=O)c2ccc(F)cc2)CC1)C1CC(=O)N(CC)C1=O,KCMHDXXWZWQRCM-UHFFFAOYSA-N,CCN1C(=O)CC(NC2CCN(C(=O)c3ccc(F)cc3)CC2)C1=O,401.44,1.59,5,3.028,ok,0,1,0.2018,0.2414,YL2056,YL2056,0.5591,YL5084,O=C1CC(NC2CCN(C(=O)c3ccccc3)CC2)C(=O)N1,,0,0.1786,0.1957,0.5591,0.2018,0.2414,0.5591,0.1111,0.0978,0.4858,0.1212,0.0989,0.4211,sim,sim_yl,,ok,
CHEMBL482194_ACR0,CHEMBL482194,chembl,C=CC(=O)N[C@@H]1CCN(C(=O)[C@H]2CCCCN2S(=O)(=O)c2ccc(-c3ccccc3)cc2)C1,SMFBGTVAMWFWJP-FYYLOGMGSA-N,N[C@@H]1CCN(C(=O)[C@H]2CCCCN2S(=O)(=O)c2ccc(-c3ccccc3)cc2)C1,467.59,2.8,6,3.057,ok,0,1,0.2476,0.2414,YL2056,YL2056,0.5741,YL5084,O=C([C@H]1CCCCN1S(=O)(=O)c1ccc(-c2ccccc2)cc1)N1CCCC1,,0,0.1892,0.1957,0.5741,0.2476,0.2414,0.5741,0.1321,0.1222,0.3779,0.1809,0.1236,0.3849,sim,sim_yl,,ok,
CHEMBL479864_ACR0,CHEMBL479864,chembl,C=CC(=O)N[C@H]1CCN(C(=O)[C@H]2CCCCN2S(=O)(=O)c2ccc(-c3ccccc3)cc2)C1,SMFBGTVAMWFWJP-JTHBVZDNSA-N,N[C@H]1CCN(C(=O)[C@H]2CCCCN2S(=O)(=O)c2ccc(-c3ccccc3)cc2)C1,467.59,2.8,6,3.057,ok,0,1,0.2476,0.2414,YL2056,YL2056,0.5741,YL5084,O=C([C@H]1CCCCN1S(=O)(=O)c1ccc(-c2ccccc2)cc1)N1CCCC1,,0,0.1892,0.1957,0.5741,0.2476,0.2414,0.5741,0.1321,0.1222,0.3779,0.1809,0.1236,0.3849,sim,sim_yl,,ok,
CHEMBL481601_ACR0,CHEMBL481601,chembl,C=CC(=O)N[C@@H]1CCN(C(=O)[C@@H]2CCCCN2S(=O)(=O)c2ccc(-c3ccccc3)cc2)C1,SMFBGTVAMWFWJP-GGAORHGYSA-N,N[C@@H]1CCN(C(=O)[C@@H]2CCCCN2S(=O)(=O)c2ccc(-c3ccccc3)cc2)C1,467.59,2.8,6,3.057,ok,0,1,0.2476,0.2414,YL2056,YL2056,0.5741,YL5084,O=C([C@@H]1CCCCN1S(=O)(=O)c1ccc(-c2ccccc2)cc1)N1CCCC1,,0,0.1892,0.1957,0.5741,0.2476,0.2414,0.5741,0.1321,0.1222,0.3779,0.1809,0.1236,0.3849,sim,sim_yl,,ok,
CHEMBL517081_ACR0,CHEMBL517081,chembl,C=CC(=O)NC1CCN(C(=O)C2CCCCN2S(=O)(=O)c2ccc(-c3ccccc3)cc2)C1,SMFBGTVAMWFWJP-UHFFFAOYSA-N,NC1CCN(C(=O)C2CCCCN2S(=O)(=O)c2ccc(-c3ccccc3)cc2)C1,467.59,2.8,6,3.057,ok,0,1,0.2476,0.2414,YL2056,YL2056,0.5741,YL5084,O=C(C1CCCCN1S(=O)(=O)c1ccc(-c2ccccc2)cc1)N1CCCC1,,0,0.1892,0.1957,0.5741,0.2476,0.2414,0.5741,0.1321,0.1222,0.3779,0.1809,0.1236,0.3849,sim,sim_yl,,ok,
CHEMBL481408_ACR0,CHEMBL481408,chembl,C=CC(=O)N[C@H]1CCN(C(=O)[C@@H]2CCCCN2S(=O)(=O)c2ccc(-c3ccccc3)cc2)C1,SMFBGTVAMWFWJP-GMAHTHKFSA-N,N[C@H]1CCN(C(=O)[C@@H]2CCCCN2S(=O)(=O)c2ccc(-c3ccccc3)cc2)C1,467.59,2.8,6,3.057,ok,0,1,0.2476,0.2414,YL2056,YL2056,0.5741,YL5084,O=C([C@@H]1CCCCN1S(=O)(=O)c1ccc(-c2ccccc2)cc1)N1CCCC1,,0,0.1892,0.1957,0.5741,0.2476,0.2414,0.5741,0.1321,0.1222,0.3779,0.1809,0.1236,0.3849,sim,sim_yl,,ok,
CHEMBL249826_ACR0,CHEMBL249826,chembl,C=CC(=O)N[C@H]1CN(C(=O)c2cnc3ccccc3c2)C[C@H]1C(=O)N1CCCC1,RHFXTNJWIOLEBN-MJGOQNOKSA-N,N[C@H]1CN(C(=O)c2cnc3ccccc3c2)C[C@H]1C(=O)N1CCCC1,392.46,1.6,4,3.264,ok,0,1,0.2472,0.2414,56d,YL2056,0.5892,YL5084,O=C(c1cnc2ccccc2c1)N1CC[C@H](C(=O)N2CCCC2)C1,,2,0.2453,0.236,0.5892,0.2243,0.2414,0.5892,0.165,0.1609,0.4849,0.2472,0.1905,0.4558,sim,sim_yl,,ok,
CHEMBL3187735_ACR0,CHEMBL3187735,chembl,C=CC(=O)N1[C@@H]2CN(C(=O)c3ccc(F)cc3)C[C@H]1[C@H]2c1ccc(/C=C/c2ccccc2)cc1,IXHSACJMXVYHJS-RTHDAFSDSA-N,O=C(c1ccc(F)cc1)N1C[C@@H]2N[C@H](C1)[C@@H]2c1ccc(/C=C/c2ccccc2)cc1,452.53,5.0,5,4.13,ok,0,1,0.1981,0.2414,YL5084,YL5084,0.4611,YL5084,O=C(c1ccccc1)N1C[C@@H]2N[C@H](C1)[C@@H]2c1ccc(/C=C/c2ccccc2)cc1,,0,0.1981,0.2414,0.4611,0.1887,0.2326,0.4611,0.0849,0.1,0.2348,0.1522,0.1264,0.3081,sim,sim_yl,,ok,
CHEMBL358312_ACR0,CHEMBL358312,chembl,C=CC(=O)N(Cc1cccc(-n2cccn2)n1)CC1CCCN(C(=O)c2ccc(Cl)c(Cl)c2)C1,PLJNDJOHXWLNRW-UHFFFAOYSA-N,O=C(c1ccc(Cl)c(Cl)c1)N1CCCC(CNCc2cccc(-n3cccn3)n2)C1,498.41,4.64,7,3.181,ok,0,1,0.225,0.24,YL2056,YL2056,0.648,YL5084,O=C(c1ccccc1)N1CCCC(CNCc2cccc(-n3cccn3)n2)C1,,1,0.184,0.2,0.648,0.225,0.24,0.648,0.1333,0.1359,0.5653,0.1869,0.1837,0.4372,sim,sim_yl,,ok,
CHEMBL4100915_ACR0,CHEMBL4100915,chembl,C=CC(=O)N[C@@H]1CCCN(C(=O)c2cc(OCc3ccccn3)n(-c3ccc(C#N)cc3)n2)C1,CVXOXHHXRQZGAT-LJQANCHMSA-N,N#Cc1ccc(-n2nc(C(=O)N3CCC[C@@H](N)C3)cc2OCc2ccccn2)cc1,456.51,2.62,7,3.182,ok,0,1,0.2458,0.24,YL2056,YL2056,0.7759,YL5084,O=C(c1cc(OCc2ccccn2)n(-c2ccccc2)n1)N1CCCCC1,,1,0.1935,0.2,0.7759,0.2458,0.24,0.7759,0.1333,0.125,0.6792,0.1981,0.1485,0.5586,sim,sim_yl,,ok,
CHEMBL61947_ACR0,CHEMBL61947,chembl,C=CC(=O)NCCOc1ccc(C(=O)N2CCC(N3C(=O)CCc4ccccc43)CC2)cc1,IYBWLWSERHCRGI-UHFFFAOYSA-N,NCCOc1ccc(C(=O)N2CCC(N3C(=O)CCc4ccccc43)CC2)cc1,447.54,2.95,7,2.399,ok,0,1,0.2232,0.2391,YL2056,YL2056,0.6338,YL5084,O=C(c1ccccc1)N1CCC(N2C(=O)CCc3ccccc32)CC1,,0,0.2,0.1959,0.6338,0.2232,0.2391,0.6338,0.125,0.1031,0.5091,0.17,0.1158,0.6027,sim,sim_yl,,ok,
CHEMBL42832_ACR0,CHEMBL42832,chembl,C=CC(=O)N(Cc1ncccc1F)CC1CCN(C(=O)c2ccc(Cl)c(Cl)c2)CC1,NBDUANFCFYQFQY-UHFFFAOYSA-N,O=C(c1ccc(Cl)c(Cl)c1)N1CCC(CNCc2ncccc2F)CC1,450.34,4.59,6,2.593,ok,0,1,0.2232,0.2391,YL2056,YL2056,0.4282,YL5084,O=C(c1ccccc1)N1CCC(CNCc2ccccn2)CC1,,1,0.1897,0.1959,0.4282,0.2232,0.2391,0.4282,0.156,0.1505,0.3998,0.1471,0.1277,0.288,sim,sim_yl,,ok,
CHEMBL174456_ACR0,CHEMBL174456,chembl,C=CC(=O)NC(=N)c1ccc2c(ccn2CC(=O)N2CCC(Cc3ccccc3)CC2)c1,YLHFXHXRQNRANH-UHFFFAOYSA-N,N=C(N)c1ccc2c(ccn2CC(=O)N2CCC(Cc3ccccc3)CC2)c1,428.54,3.75,6,2.744,ok,0,1,0.2316,0.2391,56d,YL2056,0.7073,56d,O=C(Cn1ccc2ccccc21)N1CCC(Cc2ccccc2)CC1,,0,0.2,0.1959,0.6746,0.2232,0.2391,0.6746,0.1455,0.1263,0.5983,0.2316,0.1778,0.7073,sim,sim_yl,,ok,
CHEMBL4208275_ACR0,CHEMBL4208275,chembl,C=CC(=O)NC(C)(C)C(=O)NC1CCN(C(=O)Cn2ccc3ccncc32)CC1,OKXZFXHGCOAXRZ-UHFFFAOYSA-N,CC(C)(N)C(=O)NC1CCN(C(=O)Cn2ccc3ccncc32)CC1,397.48,1.22,6,2.797,ok,0,1,0.2252,0.2391,YL2056,YL2056,0.6357,YL5084,O=C(Cn1ccc2ccncc21)N1CCCCC1,,1,0.181,0.1959,0.6357,0.2252,0.2391,0.6357,0.1682,0.1758,0.5602,0.1837,0.1522,0.5163,sim,sim_yl,,ok,
CHEMBL3555719_ACR0,CHEMBL3555719,chembl,C=CC(=O)N(Cc1cnn(C(C)(C)C)c1)C1CCN(C(=O)c2ccoc2)CC1,PNIPGDKLTCBTOF-UHFFFAOYSA-N,CC(C)(C)n1cc(CNC2CCN(C(=O)c3ccoc3)CC2)cn1,384.48,3.05,5,2.924,ok,0,1,0.2035,0.2391,YL2056,YL2056,0.5037,YL5084,O=C(c1ccoc1)N1CCC(NCc2cn[nH]c2)CC1,,0,0.181,0.1959,0.5037,0.2035,0.2391,0.5037,0.1364,0.1263,0.3957,0.1717,0.1398,0.3254,sim,sim_yl,,ok,
CHEMBL1900608_ACR0,CHEMBL1900608,chembl,C=CC(=O)Nn1cc(-c2ccccc2)nc1SCC(=O)NC1CCS(=O)(=O)C1,MEXVRFAXDDLITM-UHFFFAOYSA-N,Nn1cc(-c2ccccc2)nc1SCC(=O)NC1CCS(=O)(=O)C1,420.52,1.2,7,3.28,ok,0,1,0.2143,0.2391,YL2056,YL2056,0.7077,JNK-IN-8,O=C(CSc1nc(-c2ccccc2)c[nH]1)NC1CCS(=O)(=O)C1,,0,0.1913,0.2083,0.6942,0.2143,0.2391,0.6942,0.1468,0.1505,0.7077,0.1959,0.1522,0.6617,sim,sim_yl,,ok,
CHEMBL3482561_ACR0,CHEMBL3482561,chembl,C=CC(=O)N[C@H]1CN(C(=O)c2ccc3[nH]c(CO)nc3c2)C[C@@H]1c1ccccc1,UYOXZCUTTIQQOW-APWZRJJASA-N,N[C@H]1CN(C(=O)c2ccc3[nH]c(CO)nc3c2)C[C@@H]1c1ccccc1,390.44,1.97,5,3.308,ok,0,1,0.2477,0.2391,YL5084,YL5084,0.7529,56d,O=C(c1ccc2[nH]cnc2c1)N1CC[C@@H](c2ccccc2)C1,,1,0.2477,0.2391,0.676,0.2162,0.2308,0.676,0.1376,0.129,0.6831,0.2105,0.1556,0.7529,sim,sim_yl,,ok,
CHEMBL3494445_ACR0,CHEMBL3494445,chembl,C=CC(=O)N(Cc1ccnc(-c2ccccc2)n1)C1CCc2nc(CC)nn2C1,LQBDUZKFPDBBDE-UHFFFAOYSA-N,CCc1nc2n(n1)CC(NCc1ccnc(-c3ccccc3)n1)CC2,388.48,2.83,6,3.416,ok,0,1,0.2411,0.2391,YL2056,YL2056,0.6741,YL5084,c1ccc(-c2nccc(CNC3CCc4ncnn4C3)n2)cc1,,0,0.2281,0.234,0.6741,0.2411,0.2391,0.6741,0.1852,0.1505,0.5738,0.1667,0.1042,0.5293,sim,sim_yl,,ok,
CHEMBL1271023_ACR0,CHEMBL1271023,chembl,C=CC(=O)NCCn1c(-c2ccnc(N)n2)cc(C(N)=O)c1-c1ccccc1,SLNMGTGKUQXSKS-UHFFFAOYSA-N,NCCn1c(-c2ccnc(N)n2)cc(C(N)=O)c1-c1ccccc1,376.42,1.6,7,2.722,ok,0,1,0.2091,0.2386,YL2056,YL2056,0.7482,JNK-IN-8,c1ccc(-c2ccc(-c3ccncn3)[nH]2)cc1,,0,0.2072,0.2333,0.7197,0.2091,0.2386,0.7197,0.2079,0.2289,0.7482,0.2021,0.1609,0.7003,sim,sim_yl,,ok,
CHEMBL1609153_ACR0,CHEMBL1609153,chembl,C=CC(=O)N(CCNC(=O)c1ccccc1)C1CCN(C(=O)OCC)CC1,GJFWYGIOKOKWIB-UHFFFAOYSA-N,CCOC(=O)N1CCC(NCCNC(=O)c2ccccc2)CC1,373.45,2.05,7,2.301,ok,0,1,0.2056,0.2381,YL2056,YL2056,0.4755,YL5084,O=C(NCCNC1CCNCC1)c1ccccc1,,0,0.1818,0.191,0.4755,0.2056,0.2381,0.4755,0.1683,0.1548,0.4089,0.1978,0.1566,0.4094,sim,sim_yl,,ok,
CHEMBL248838_ACR0,CHEMBL248838,chembl,C=CC(=O)N[C@H]1CN(C(=O)c2ccc3ccccc3c2)C[C@H]1C(=O)N1CCCC1,QZTMXWZMOFAMOQ-UXHICEINSA-N,N[C@H]1CN(C(=O)c2ccc3ccccc3c2)C[C@H]1C(=O)N1CCCC1,391.47,2.2,4,3.141,ok,0,1,0.2442,0.2381,56d,YL2056,0.5163,YL5084,O=C(c1ccc2ccccc2c1)N1CC[C@H](C(=O)N2CCCC2)C1,,0,0.2427,0.2326,0.5163,0.2212,0.2381,0.5163,0.1485,0.1412,0.4063,0.2442,0.1852,0.4403,sim,sim_yl,,ok,
CHEMBL101106_ACR0,CHEMBL101106,chembl,C=CC(=O)N(Cc1cncn1Cc1ccc(C#N)cc1)[C@H]1CCN(C(=O)c2cccnc2OC)C1,SLQXGRJEQGAVOK-NRFANRHFSA-N,COc1ncccc1C(=O)N1CC[C@H](NCc2cncn2Cc2ccc(C#N)cc2)C1,470.53,2.64,8,3.295,ok,0,1,0.1969,0.2381,YL2056,YL2056,0.6387,YL5084,O=C(c1cccnc1)N1CC[C@H](NCc2cncn2Cc2ccccc2)C1,,1,0.1679,0.1786,0.6387,0.1969,0.2381,0.6387,0.1557,0.1389,0.5503,0.1379,0.1091,0.4431,sim,sim_yl,,ok,
CHEMBL319737_ACR0,CHEMBL319737,chembl,C=CC(=O)N(Cc1cncn1Cc1ccc(C#N)cc1)[C@H]1CCN(C(=O)c2cccnc2SC)C1,FSGCHVWORLLBRK-NRFANRHFSA-N,CSc1ncccc1C(=O)N1CC[C@H](NCc2cncn2Cc2ccc(C#N)cc2)C1,486.6,3.35,8,3.353,ok,0,1,0.1969,0.2381,YL2056,YL2056,0.6621,YL5084,O=C(c1cccnc1)N1CC[C@H](NCc2cncn2Cc2ccccc2)C1,,1,0.1679,0.1786,0.6621,0.1969,0.2381,0.6621,0.1557,0.1389,0.5676,0.1478,0.1193,0.477,sim,sim_yl,,ok,
CHEMBL3672526_ACR0,CHEMBL3672526,chembl,C=CC(=O)NC1(c2ccc(-c3nc4c5ccc(C(=O)OC)cc5nn4cc3-c3ccccc3)cc2)CCC1,BWYPJHIBNQEGRE-UHFFFAOYSA-N,COC(=O)c1ccc2c(c1)nn1cc(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc21,502.57,5.68,6,2.851,ok,0,1,0.2255,0.2376,56d,YL5084,0.7413,YL5084,c1ccc(-c2cn3nc4ccccc4c3nc2-c2ccc(C3CCC3)cc2)cc1,,0,0.2066,0.2376,0.7413,0.2083,0.23,0.7413,0.1453,0.16,0.6712,0.2255,0.1979,0.5401,sim,sim_yl,,ok,
CHEMBL1202339_ACR0,CHEMBL1202339,chembl,C=CC(=O)N1CCC(c2cn(O)nc2-c2ccc(-c3ccccc3)cc2)CC1,SSDDIIXFQIFXPD-UHFFFAOYSA-N,On1cc(C2CCNCC2)c(-c2ccc(-c3ccccc3)cc2)n1,373.46,4.35,4,2.585,ok,0,1,0.2708,0.2375,YL2056,YL2056,0.668,YL5084,c1ccc(-c2ccc(-c3n[nH]cc3C3CCNCC3)cc2)cc1,,0,0.2424,0.2169,0.668,0.2708,0.2375,0.668,0.1212,0.0952,0.551,0.1724,0.1098,0.5733,sim,sim_yl,,ok,
CHEMBL42294_ACR0,CHEMBL42294,chembl,C=CC(=O)N(Cc1cccc(-c2ccco2)n1)CC1CCN(C(=O)c2ccc(Cl)c(Cl)c2)CC1,WVVWTVRBVDVMCV-UHFFFAOYSA-N,O=C(c1ccc(Cl)c(Cl)c1)N1CCC(CNCc2cccc(-c3ccco3)n2)CC1,498.41,5.72,7,2.664,ok,0,1,0.2222,0.2371,YL2056,YL2056,0.5897,YL5084,O=C(c1ccccc1)N1CCC(CNCc2cccc(-c3ccco3)n2)CC1,,1,0.1901,0.1961,0.5897,0.2222,0.2371,0.5897,0.1579,0.1531,0.5413,0.1604,0.1429,0.4238,sim,sim_yl,,ok,
CHEMBL295025_ACR0,CHEMBL295025,chembl,C=CC(=O)N(Cc1cccc(-n2cccn2)n1)CC1CCN(C(=O)c2ccc(Cl)c(Cl)c2)CC1,GASCQLMZWSYDKG-UHFFFAOYSA-N,O=C(c1ccc(Cl)c(Cl)c1)N1CCC(CNCc2cccc(-n3cccn3)n2)CC1,498.41,4.64,7,2.728,ok,0,1,0.2222,0.2371,YL2056,YL2056,0.648,YL5084,O=C(c1ccccc1)N1CCC(CNCc2cccc(-n3cccn3)n2)CC1,,1,0.1901,0.1961,0.648,0.2222,0.2371,0.648,0.1478,0.1414,0.5653,0.1942,0.1789,0.4372,sim,sim_yl,,ok,
CHEMBL1259017_ACR0,CHEMBL1259017,chembl,C=CC(=O)N(Cc1ccc(C)cn1)CC1(F)CCN(C(=O)c2cnn3ccccc23)CC1,JLUOKDHLQBKRLD-UHFFFAOYSA-N,Cc1ccc(CNCC2(F)CCN(C(=O)c3cnn4ccccc34)CC2)nc1,435.5,3.2,6,3.138,ok,0,1,0.2261,0.2371,YL2056,YL2056,0.5437,YL5084,O=C(c1cnn2ccccc12)N1CCC(CNCc2ccccn2)CC1,,1,0.2034,0.2323,0.5437,0.2261,0.2371,0.5437,0.1304,0.1414,0.4372,0.1635,0.1429,0.3191,sim,sim_yl,,ok,
CHEMBL1432527_ACR0,CHEMBL1432527,chembl,C=CC(=O)N(CCCN1CCCC(C(N)=O)C1)Cc1c[nH]nc1-c1ccc(-c2ccccc2)cc1,SYINUQBCEZDVFT-UHFFFAOYSA-N,NC(=O)C1CCCN(CCCNCc2c[nH]nc2-c2ccc(-c3ccccc3)cc2)C1,471.61,3.85,10,3.248,ok,0,1,0.2137,0.2371,YL2056,YL2056,0.6786,YL5084,c1ccc(-c2ccc(-c3n[nH]cc3CNCCCN3CCCCC3)cc2)cc1,,0,0.1818,0.2079,0.6786,0.2137,0.2371,0.6786,0.1102,0.1188,0.6328,0.1402,0.1429,0.6108,sim,sim_yl,,ok,
CHEMBL3459553_ACR0,CHEMBL3459553,chembl,C=CC(=O)N(CC1CNc2cc(C)nn2C1)C1CCN(C(=O)c2ccco2)CC1,TWDGYLLHRDMJMT-UHFFFAOYSA-N,Cc1cc2n(n1)CC(CNC1CCN(C(=O)c3ccco3)CC1)CN2,397.48,2.15,5,3.722,ok,0,1,0.2051,0.2371,YL2056,YL2056,0.6336,YL5084,O=C(c1ccco1)N1CCC(NCC2CNc3ccnn3C2)CC1,,0,0.1833,0.1961,0.6336,0.2051,0.2371,0.6336,0.1504,0.1414,0.5951,0.1635,0.12,0.4758,sim,sim_yl,,ok,
CHEMBL304486_ACR0,CHEMBL304486,chembl,C=CC(=O)NCCCOc1ccc(C(=O)N2CCC(N3C(=O)CCc4ccccc43)CC2)cc1,WRHYPGSBLUGYFJ-UHFFFAOYSA-N,NCCCOc1ccc(C(=O)N2CCC(N3C(=O)CCc4ccccc43)CC2)cc1,461.56,3.34,8,2.415,ok,0,1,0.2212,0.2366,YL2056,YL2056,0.6488,YL5084,O=C(c1ccccc1)N1CCC(N2C(=O)CCc3ccccc32)CC1,,0,0.1983,0.1939,0.6488,0.2212,0.2366,0.6488,0.1239,0.102,0.5487,0.18,0.1263,0.6065,sim,sim_yl,,ok,
CHEMBL3449434_ACR0,CHEMBL3449434,chembl,C=CC(=O)NCCn1nc(C2CCN(C(=O)Cc3ccccc3)C2)c2nccnc21,DVBWQPSQZRVARE-UHFFFAOYSA-N,NCCn1nc(C2CCN(C(=O)Cc3ccccc3)C2)c2nccnc21,404.47,1.69,7,3.1,ok,0,1,0.2212,0.2366,YL2056,YL2056,0.6769,YL5084,O=C(Cc1ccccc1)N1CCC(c2n[nH]c3nccnc23)C1,,0,0.1983,0.1939,0.6769,0.2212,0.2366,0.6769,0.1339,0.1134,0.6117,0.18,0.1263,0.584,sim,sim_yl,,ok,
CHEMBL4277963_ACR0,CHEMBL4277963,chembl,C=CC(=O)N1CCN(C(=O)c2c(-c3ccc(Cl)cc3)nc3ccc(-c4ccccc4)cn23)CC1,UALPMTCOEOGBOW-UHFFFAOYSA-N,O=C(c1c(-c2ccc(Cl)cc2)nc2ccc(-c3ccccc3)cn12)N1CCNCC1,470.96,4.79,4,2.494,ok,0,1,0.2212,0.236,YL2056,YL2056,0.7238,YL5084,O=C(c1c(-c2ccccc2)nc2ccc(-c3ccccc3)cn12)N1CCNCC1,,1,0.2075,0.2174,0.7238,0.2212,0.236,0.7238,0.1154,0.1196,0.5814,0.1758,0.1333,0.5113,sim,sim_yl,,ok,
CHEMBL2035023_ACR0,CHEMBL2035023,chembl,C=CC(=O)NC1(c2ccc(-c3nn4ccc(=O)nc4cc3-c3ccccc3)cc2)CCC1,KXOGKSRBFLEEAO-UHFFFAOYSA-N,NC1(c2ccc(-c3nn4ccc(=O)nc4cc3-c3ccccc3)cc2)CCC1,422.49,4.1,5,2.828,ok,0,1,0.2273,0.236,YL2056,YL2056,0.74,YL5084,O=c1ccn2nc(-c3ccc(C4CCC4)cc3)c(-c3ccccc3)cc2n1,,0,0.2252,0.2308,0.74,0.2273,0.236,0.74,0.1376,0.1196,0.6593,0.1979,0.1333,0.5427,sim,sim_yl,,ok,
CHEMBL3476495_ACR0,CHEMBL3476495,chembl,C=CC(=O)N[C@H]1CCCN(C(=O)c2cnc(-c3ccc(C)cc3)nc2O)C1,LJYWJPKOOCSTIY-HNNXBMFYSA-N,Cc1ccc(-c2ncc(C(=O)N3CCC[C@H](N)C3)c(O)n2)cc1,366.42,2.06,4,2.97,ok,0,1,0.243,0.236,YL2056,YL2056,0.6226,YL5084,O=C(c1cnc(-c2ccccc2)nc1)N1CCCCC1,,0,0.1858,0.2043,0.6226,0.243,0.236,0.6226,0.1619,0.1705,0.5902,0.1895,0.1333,0.5283,sim,sim_yl,,ok,
CHEMBL228971_ACR0,CHEMBL228971,chembl,C=CC(=O)N(C1CCN(C(=O)c2cccc3ccccc23)CC1)[C@](O)(CC)c1ccccc1,GFTHXWQURJDXPQ-NDEPHWFRSA-N,CC[C@@](O)(NC1CCN(C(=O)c2cccc3ccccc23)CC1)c1ccccc1,442.56,4.71,6,3.152,ok,0,1,0.2198,0.236,56d,YL2056,0.5118,56d,O=C(c1cccc2ccccc12)N1CCC(NCc2ccccc2)CC1,,0,0.1786,0.1915,0.4865,0.2018,0.236,0.4865,0.1321,0.1196,0.4977,0.2198,0.2,0.5118,sim,sim_yl,,ok,
