id,track,reason
CHEMBL3656511_ACR0,novel,stepA_unsure
CHEMBL3409918_ACR0,novel,stepA_unsure
XARC000003931463_ACR0,novel,stepA_no
XARC000003931405_ACR0,novel,stepA_no
CHEMBL1186360_ACR0,novel,stepA_unsure
CHEMBL331039_ACR0,novel,stepA_unsure
CHEMBL4111013_ACR0,novel,stepA_unsure
CHEMBL3623951_ACR0,novel,stepA_unsure
CHEMBL3650833_ACR0,novel,stepA_unsure
CHEMBL1852269_ACR0,novel,stepA_unsure
CHEMBL2413718_ACR0,novel,stepA_unsure
XARC000001217979_ACR0,novel,stepA_no
CHEMBL292795_ACR0,novel,stepA_unsure
XARC000007375915_ACR0,novel,stepA_no
CHEMBL134172_ACR0,novel,stepA_unsure
CHEMBL172281_ACR0,novel,stepA_unsure
CHEMBL4172848_ACR0,novel,stepA_unsure
CHEMBL122926_ACR0,novel,stepA_unsure
CHEMBL121782_ACR0,novel,stepA_unsure
CHEMBL3422670_ACR0,novel,stepA_unsure
CHEMBL2437325_ACR0,novel,stepA_no
CHEMBL2437199_ACR0,novel,stepA_no
CHEMBL2437326_ACR0,novel,stepA_no
CHEMBL64586_ACR0,novel,stepA_unsure
CHEMBL2381247_ACR0,novel,stepA_unsure
CHEMBL188782_ACR0,novel,stepA_no
CHEMBL1457353_ACR0,novel,stepA_unsure
CHEMBL3245592_ACR0,novel,stepA_no
CHEMBL1203361_ACR1,novel,stepA_unsure
CHEMBL309541_ACR0,novel,stepA_no
CHEMBL70399_ACR0,novel,stepA_no
CHEMBL122816_ACR0,novel,stepA_no
CHEMBL246291_ACR0,novel,stepA_no
CHEMBL1822793_ACR0,novel,stepA_unsure
CHEMBL4081451_ACR0,novel,stepA_unsure
CHEMBL4160434_ACR0,novel,stepA_unsure
CHEMBL31967_ACR0,novel,stepA_no
CHEMBL285325_ACR0,novel,stepA_no
CHEMBL281898_ACR0,novel,stepA_no
CHEMBL384915_ACR0,novel,stepA_unsure
CHEMBL3703238_ACR0,novel,stepA_no
CHEMBL3915982_ACR0,novel,stepA_unsure
CHEMBL3246791_ACR0,novel,stepA_no
CHEMBL404305_ACR0,novel,stepA_unsure
CHEMBL2323193_ACR0,novel,stepA_unsure
CHEMBL546010_ACR0,novel,stepA_unsure
CHEMBL2220227_ACR0,novel,stepA_unsure
CHEMBL3672384_ACR0,novel,stepA_unsure
CHEMBL122786_ACR0,novel,stepA_unsure
CHEMBL3355688_ACR0,novel,stepA_unsure
CHEMBL196602_ACR0,novel,stepA_unsure
CHEMBL3703307_ACR0,novel,stepA_unsure
CHEMBL1378870_ACR0,novel,stepA_unsure
CHEMBL3604784_ACR0,novel,stepA_unsure
CHEMBL3703271_ACR0,novel,stepA_unsure
CHEMBL1224664_ACR0,novel,stepA_unsure
CHEMBL1243263_ACR0,novel,stepA_unsure
CHEMBL3688680_ACR0,novel,stepA_unsure
CHEMBL3947901_ACR0,novel,stepA_unsure
CHEMBL302544_ACR0,novel,stepA_unsure
CHEMBL1309819_ACR0,novel,stepA_no
CHEMBL3309996_ACR0,novel,stepA_no
CHEMBL3673292_ACR0,novel,stepA_unsure
CHEMBL3673301_ACR0,novel,stepA_unsure
CHEMBL3216790_ACR0,novel,stepA_no
CHEMBL2172208_ACR0,novel,stepA_no
CHEMBL3688676_ACR0,novel,stepA_unsure
CHEMBL233091_ACR0,novel,stepA_no
CHEMBL1974248_ACR0,novel,stepA_unsure
CHEMBL3982284_ACR0,novel,stepA_no
XARC000007453121_ACR0,novel,stepA_unsure
XARC000006358051_ACR0,novel,stepA_no
XARC000006334154_ACR0,novel,stepA_no
CHEMBL4115040_ACR0,novel,stepA_no
CHEMBL3977126_ACR0,novel,stepA_unsure
CHEMBL3975565_ACR0,novel,stepA_unsure
CHEMBL3968709_ACR0,novel,stepA_unsure
CHEMBL3938174_ACR0,novel,stepA_unsure
CHEMBL3971649_ACR0,novel,stepA_unsure
CHEMBL3663731_ACR0,novel,stepA_unsure
XARC000000250761_ACR0,novel,stepA_no
XARC000000250280_ACR0,novel,stepA_no
CHEMBL227089_ACR0,novel,stepA_no
CHEMBL2437317_ACR0,novel,stepA_no
CHEMBL1180313_ACR0,novel,stepA_no
CHEMBL1630840_ACR0,novel,stepA_no
XARC000000995984_ACR1,novel,stepA_no
CHEMBL53617_ACR0,novel,stepA_no
CHEMBL4116294_ACR0,novel,stepA_unsure
CHEMBL4074071_ACR0,novel,stepA_unsure
CHEMBL4093123_ACR0,novel,stepA_unsure
CHEMBL401476_ACR0,novel,stepA_unsure
CHEMBL3951517_ACR0,novel,stepA_unsure
CHEMBL305197_ACR0,novel,stepA_unsure
CHEMBL3673295_ACR0,novel,stepA_unsure
CHEMBL3673298_ACR0,novel,stepA_unsure
CHEMBL3673299_ACR0,novel,stepA_unsure
CHEMBL3942140_ACR0,novel,stepA_unsure
CHEMBL3650830_ACR0,novel,stepA_unsure
CHEMBL2106788_ACR0,novel,stepA_unsure
CHEMBL4097904_ACR0,novel,stepA_unsure
CHEMBL575074_ACR0,novel,stepA_unsure
CHEMBL4212991_ACR0,novel,stepA_unsure
CHEMBL4218523_ACR0,novel,stepA_unsure
CHEMBL147401_ACR0,novel,stepA_unsure
CHEMBL2385588_ACR0,novel,stepA_unsure
CHEMBL2238436_ACR0,novel,stepA_no
CHEMBL3787428_ACR0,novel,stepA_unsure
CHEMBL2323656_ACR0,novel,stepA_unsure
CHEMBL589304_ACR0,novel,stepA_unsure
CHEMBL599460_ACR0,novel,stepA_unsure
CHEMBL1198246_ACR0,novel,stepA_unsure
CHEMBL1198121_ACR0,novel,stepA_unsure
CHEMBL599673_ACR0,novel,stepA_unsure
CHEMBL608741_ACR0,novel,stepA_unsure
CHEMBL1198207_ACR0,novel,stepA_unsure
CHEMBL604097_ACR0,novel,stepA_unsure
CHEMBL3651169_ACR0,novel,stepA_unsure
CHEMBL3658851_ACR0,novel,stepA_unsure
CHEMBL182723_ACR0,novel,stepA_unsure
CHEMBL114176_ACR0,novel,stepA_no
CHEMBL64463_ACR0,novel,stepA_unsure
CHEMBL3670314_ACR0,novel,stepA_unsure
CHEMBL419651_ACR0,novel,stepA_no
CHEMBL3634248_ACR0,novel,stepA_unsure
CHEMBL3673211_ACR0,novel,stepA_unsure
CHEMBL1459241_ACR0,novel,stepA_no
CHEMBL1568438_ACR0,novel,stepA_no
XARC000003517952_ACR0,novel,stepA_no
CHEMBL1499820_ACR0,novel,stepA_no
CHEMBL1269921_ACR0,novel,stepA_unsure
CHEMBL1271946_ACR1,novel,stepA_no
CHEMBL3941603_ACR0,novel,stepA_unsure
CHEMBL3335111_ACR0,novel,stepA_no
CHEMBL462358_ACR0,novel,stepA_no
CHEMBL3919791_ACR0,novel,stepA_no
CHEMBL1580515_ACR0,novel,stepA_unsure
CHEMBL3354693_ACR0,novel,stepA_unsure
CHEMBL3650838_ACR0,novel,stepA_unsure
CHEMBL3920102_ACR0,novel,stepA_unsure
CHEMBL3957536_ACR0,novel,stepA_unsure
CHEMBL3644010_ACR0,novel,stepA_unsure
CHEMBL1338585_ACR0,novel,stepA_no
CHEMBL3633743_ACR0,novel,stepA_no
CHEMBL1626365_ACR0,novel,stepA_unsure
CHEMBL171514_ACR0,novel,stepA_no
CHEMBL3580783_ACR0,novel,stepA_unsure
CHEMBL2312572_ACR0,novel,stepA_no
CHEMBL1427395_ACR0,novel,stepA_unsure
CHEMBL155114_ACR0,novel,stepA_no
XARC000007015914_ACR1,novel,stepA_unsure
CHEMBL2377665_ACR0,novel,stepA_no
CHEMBL1857920_ACR0,novel,stepA_no
CHEMBL3286672_ACR0,novel,stepA_unsure
CHEMBL4168539_ACR0,novel,stepA_unsure
CHEMBL1497437_ACR0,novel,stepA_unsure
CHEMBL595695_ACR0,novel,stepA_unsure
CHEMBL1205767_ACR0,novel,stepA_no
CHEMBL592960_ACR0,novel,stepA_unsure
CHEMBL3277844_ACR0,novel,stepA_unsure
CHEMBL61498_ACR0,novel,stepA_unsure
CHEMBL120148_ACR0,novel,stepA_unsure
CHEMBL1957652_ACR0,novel,stepA_no
CHEMBL1215093_ACR0,novel,stepA_unsure
CHEMBL1215092_ACR0,novel,stepA_unsure
CHEMBL1215170_ACR0,novel,stepA_unsure
CHEMBL1215169_ACR0,novel,stepA_unsure
CHEMBL1215094_ACR0,novel,stepA_unsure
CHEMBL1215168_ACR0,novel,stepA_unsure
CHEMBL1215524_ACR0,novel,stepA_unsure
XARC000000355631_ACR1,novel,stepA_no
CHEMBL3127102_ACR0,novel,stepA_unsure
CHEMBL3127103_ACR0,novel,stepA_unsure
CHEMBL3127083_ACR0,novel,stepA_unsure
CHEMBL4064357_ACR0,novel,stepA_unsure
CHEMBL2323985_ACR0,novel,stepA_unsure
CHEMBL1324237_ACR0,novel,stepA_no
CHEMBL116076_ACR0,novel,stepA_unsure
CHEMBL2381244_ACR0,novel,stepA_unsure
CHEMBL4213565_ACR0,novel,stepA_no
CHEMBL3277839_ACR0,novel,stepA_unsure
CHEMBL3277840_ACR0,novel,stepA_unsure
CHEMBL3277841_ACR0,novel,stepA_unsure
CHEMBL4211092_ACR0,novel,stepA_unsure
CHEMBL3277845_ACR0,novel,stepA_unsure
CHEMBL67692_ACR0,novel,stepA_unsure
CHEMBL2380452_ACR0,novel,stepA_unsure
CHEMBL2380453_ACR0,novel,stepA_unsure
CHEMBL3703312_ACR0,novel,stepA_unsure
CHEMBL250173_ACR0,novel,stepA_unsure
CHEMBL3986679_ACR0,novel,stepA_unsure
XARC000006275742_ACR0,novel,stepA_no
CHEMBL3127069_ACR0,novel,stepA_unsure
CHEMBL350847_ACR0,novel,stepA_unsure
CHEMBL576135_ACR0,novel,stepA_no
CHEMBL357808_ACR0,novel,stepA_no
CHEMBL253378_ACR0,novel,stepA_unsure
CHEMBL3654466_ACR0,novel,stepA_no
CHEMBL3695727_ACR0,novel,stepA_unsure
CHEMBL325003_ACR0,novel,stepA_unsure
CHEMBL35055_ACR1,novel,stepA_no
