id,parent_id,parent_source,smiles,inchikey,core_smiles,mw,clogp,rb,sa,reactivity_bucket,pains_flag,n_acrylamide,max_tc_full,max_tc_core,nearest_anchor_full,nearest_anchor_core,erg_max,nearest_erg,murcko,same_scaffold_as,hinge_hits,tc_full_YL5084,tc_core_YL5084,erg_YL5084,tc_full_YL2056,tc_core_YL2056,erg_YL2056,tc_full_JNK-IN-8,tc_core_JNK-IN-8,erg_JNK-IN-8,tc_full_56d,tc_core_56d,erg_56d,track,subtrack,discard_reason,react2,react2_reason
CHEMBL1257333_ACR0,CHEMBL1257333,chembl,C=CC(=O)N(c1ccc(NC(C)=O)cc1)c1nc(-c2cccnc2)cn2ccnc12,HPLVHEVUTBKARD-UHFFFAOYSA-N,CC(=O)Nc1ccc(Nc2nc(-c3cccnc3)cn3ccnc23)cc1,398.43,3.6,5,2.795,watch,0,1,0.2887,0.3506,JNK-IN-8,JNK-IN-8,0.7681,YL5084,c1ccc(Nc2nc(-c3cccnc3)cn3ccnc23)cc1,,1,0.2124,0.2021,0.7681,0.2143,0.1935,0.7681,0.2887,0.3506,0.7477,0.2083,0.1977,0.5959,pan,pan_jnkin8,,soft_watch,aromatic_acrylamide
CHEMBL3823969_ACR0,CHEMBL3823969,chembl,C=CC(=O)N(c1ccnc(-c2cccnc2)n1)c1ccc(C(=O)OCC)cc1F,YTYMIYOMUCJQLY-UHFFFAOYSA-N,CCOC(=O)c1ccc(Nc2ccnc(-c3cccnc3)n2)c(F)c1,392.39,3.71,6,2.661,watch,0,1,0.299,0.35,JNK-IN-8,JNK-IN-8,0.6877,YL5084,c1ccc(Nc2ccnc(-c3cccnc3)n2)cc1,,1,0.1795,0.1818,0.6877,0.181,0.1735,0.6877,0.299,0.35,0.6262,0.17,0.163,0.532,pan,pan_jnkin8,,soft_watch,aromatic_acrylamide
CHEMBL221734_ACR0,CHEMBL221734,chembl,C=CC(=O)N(c1nccc(-n2cnc3ccccc32)n1)c1cc(NC(C)=O)ccc1C,CJULUBAUCCMAKT-UHFFFAOYSA-N,CC(=O)Nc1ccc(C)c(Nc2nccc(-n3cnc4ccccc43)n2)c1,412.45,3.93,5,2.793,watch,0,1,0.2475,0.35,JNK-IN-8,JNK-IN-8,0.7679,YL5084,c1ccc(Nc2nccc(-n3cnc4ccccc43)n2)cc1,,0,0.2105,0.2188,0.7679,0.2018,0.2105,0.7679,0.2475,0.35,0.764,0.2188,0.2022,0.6222,pan,pan_jnkin8,,soft_watch,aromatic_acrylamide
CHEMBL3823090_ACR0,CHEMBL3823090,chembl,C=CC(=O)N(c1ccnc(-c2cccnc2)n1)c1ccc(C(=O)NCCF)cc1F,MGXFSRADOSAKKZ-UHFFFAOYSA-N,O=C(NCCF)c1ccc(Nc2ccnc(-c3cccnc3)n2)c(F)c1,409.4,3.23,7,2.829,watch,0,1,0.3093,0.35,JNK-IN-8,JNK-IN-8,0.7226,YL5084,c1ccc(Nc2ccnc(-c3cccnc3)n2)cc1,,1,0.178,0.17,0.7226,0.1795,0.1735,0.7226,0.3093,0.35,0.7204,0.2041,0.1889,0.6294,pan,pan_jnkin8,,soft_watch,aromatic_acrylamide
CHEMBL3643775_ACR0,CHEMBL3643775,chembl,C=CC(=O)N(c1cc(C)c2[nH]c(C(=O)N(C)C)cc2c1)c1nccc(-c2ccccn2)n1,KMAPRAVNRXZOKD-UHFFFAOYSA-N,Cc1cc(Nc2nccc(-c3ccccn3)n2)cc2cc(C(=O)N(C)C)[nH]c12,426.48,3.88,5,3.027,watch,0,1,0.23,0.35,JNK-IN-8,JNK-IN-8,0.7399,YL5084,c1ccc(-c2ccnc(Nc3ccc4[nH]ccc4c3)n2)nc1,,2,0.1739,0.2062,0.7399,0.1754,0.2105,0.7399,0.23,0.35,0.7212,0.1633,0.1505,0.6342,pan,pan_jnkin8,,soft_watch,aromatic_acrylamide
XARC000003900715_ACR0,XARC000003900715,taosu,C=CC(=O)N(c1cccc(NC(=O)c2cccc(OCc3cccnc3)c2)c1)c1cnn(C)c1,QJGULZKAWIUOLG-UHFFFAOYSA-N,Cn1cc(Nc2cccc(NC(=O)c3cccc(OCc4cccnc4)c3)c2)cn1,453.5,4.5,8,2.639,watch,0,1,0.33,0.3494,JNK-IN-8,JNK-IN-8,0.7403,YL5084,O=C(Nc1cccc(Nc2cn[nH]c2)c1)c1cccc(OCc2cccnc2)c1,,1,0.16,0.1415,0.7403,0.1613,0.1333,0.7403,0.33,0.3494,0.7212,0.3053,0.3059,0.6508,pan,pan_jnkin8,,soft_watch,aromatic_acrylamide
CHEMBL3650690_ACR0,CHEMBL3650690,chembl,C=CC(=O)N(c1cccc(NC(C)=O)c1)c1nccc(-c2ccc(N3CCCC3)c(C#N)c2)n1,HNKZWZMKOXVLPA-UHFFFAOYSA-N,CC(=O)Nc1cccc(Nc2nccc(-c3ccc(N4CCCC4)c(C#N)c3)n2)c1,452.52,4.42,6,2.796,watch,0,1,0.2571,0.3494,JNK-IN-8,JNK-IN-8,0.7507,JNK-IN-8,c1ccc(Nc2nccc(-c3ccc(N4CCCC4)cc3)n2)cc1,,0,0.2,0.2222,0.7432,0.2017,0.2268,0.7432,0.2571,0.3494,0.7507,0.2178,0.1935,0.5712,pan,pan_jnkin8,,soft_watch,aromatic_acrylamide
CHEMBL3930263_ACR0,CHEMBL3930263,chembl,C=CC(=O)N(c1cc(C)cc(-c2cccc(C(=O)NCC(=O)O)c2)c1)c1nccc(C(F)(F)F)n1,JMSWMPCMUUXWPQ-UHFFFAOYSA-N,Cc1cc(Nc2nccc(C(F)(F)F)n2)cc(-c2cccc(C(=O)NCC(=O)O)c2)c1,484.43,4.14,7,2.841,watch,0,1,0.2621,0.3494,JNK-IN-8,JNK-IN-8,0.6777,YL5084,c1ccc(-c2cccc(Nc3ncccn3)c2)cc1,,0,0.1833,0.198,0.6777,0.175,0.19,0.6777,0.2621,0.3494,0.6651,0.198,0.1809,0.6482,pan,pan_jnkin8,,soft_watch,aromatic_acrylamide
CHEMBL1950980_ACR0,CHEMBL1950980,chembl,C=CC(=O)N(c1ccc(-c2cccnc2)cc1)c1ncc2cc(Oc3ccnc(C(=O)NC)c3)ccc2n1,YQROBJZYIHSYBB-UHFFFAOYSA-N,CNC(=O)c1cc(Oc2ccc3nc(Nc4ccc(-c5cccnc5)cc4)ncc3c2)ccn1,502.53,5.09,7,2.866,watch,0,1,0.2692,0.3494,JNK-IN-8,JNK-IN-8,0.757,YL5084,c1cncc(-c2ccc(Nc3ncc4cc(Oc5ccncc5)ccc4n3)cc2)c1,,1,0.1803,0.1748,0.757,0.1721,0.1667,0.757,0.2692,0.3494,0.7111,0.1714,0.1562,0.6821,pan,pan_jnkin8,,soft_watch,aromatic_acrylamide
CHEMBL1078229_ACR0,CHEMBL1078229,chembl,C=CC(=O)N(c1cccc(N2CCOCC2)c1)c1nccc(-c2ccc(C(=O)NCC#N)cc2)n1,FXCLOIYWLAUKEV-UHFFFAOYSA-N,N#CCNC(=O)c1ccc(-c2ccnc(Nc3cccc(N4CCOCC4)c3)n2)cc1,468.52,3.08,7,2.81,watch,0,1,0.2407,0.3488,JNK-IN-8,JNK-IN-8,0.7728,YL5084,c1ccc(-c2ccnc(Nc3cccc(N4CCOCC4)c3)n2)cc1,,0,0.2066,0.2376,0.7728,0.2083,0.2424,0.7728,0.2407,0.3488,0.737,0.2019,0.2234,0.6143,pan,pan_jnkin8,,soft_watch,aromatic_acrylamide
XARC000002611913_ACR0,XARC000002611913,taosu,C=CC(=O)N(c1ccc(C(=O)Nc2nccs2)cc1)c1cc(C)nc2nc(-c3cccnc3)nn12,QEKKMSYMVSPQRZ-UHFFFAOYSA-N,Cc1cc(Nc2ccc(C(=O)Nc3nccs3)cc2)n2nc(-c3cccnc3)nc2n1,482.53,4.05,6,2.947,watch,0,1,0.2857,0.3488,JNK-IN-8,JNK-IN-8,0.7593,YL5084,O=C(Nc1nccs1)c1ccc(Nc2ccnc3nc(-c4cccnc4)nn23)cc1,,1,0.176,0.1792,0.7593,0.1774,0.1714,0.7593,0.2857,0.3488,0.7294,0.2,0.1856,0.6005,pan,pan_jnkin8,,soft_watch,aromatic_acrylamide
XARC000005579922_ACR0,XARC000005579922,taosu,C=CC(=O)N(c1cccc(C(=O)Nc2ccccc2OC2CCOC2)c1)c1nccc(C)n1,TWCPAENKNYBNMV-UHFFFAOYSA-N,Cc1ccnc(Nc2cccc(C(=O)Nc3ccccc3OC3CCOC3)c2)n1,444.49,4.06,7,3.179,watch,0,1,0.2523,0.3488,JNK-IN-8,JNK-IN-8,0.7223,JNK-IN-8,O=C(Nc1ccccc1OC1CCOC1)c1cccc(Nc2ncccn2)c1,,0,0.1774,0.1905,0.6903,0.1789,0.1942,0.6903,0.2523,0.3488,0.7223,0.25,0.25,0.5701,pan,pan_jnkin8,,soft_watch,aromatic_acrylamide
CHEMBL421359_ACR0,CHEMBL421359,chembl,C=CC(=O)N(c1ccc(S(N)(=O)=O)cc1)c1nccc(-c2ccncc2)n1,CUZQRFBHZWEAPL-UHFFFAOYSA-N,NS(=O)(=O)c1ccc(Nc2nccc(-c3ccncc3)n2)cc1,381.42,2.04,5,2.632,watch,0,1,0.2043,0.3478,JNK-IN-8,JNK-IN-8,0.7087,YL5084,c1ccc(Nc2nccc(-c3ccncc3)n2)cc1,,1,0.1589,0.2,0.7087,0.1495,0.2048,0.7087,0.2043,0.3478,0.7085,0.1319,0.1084,0.6239,pan,pan_jnkin8,,soft_watch,aromatic_acrylamide
CHEMBL470780_ACR0,CHEMBL470780,chembl,C=CC(=O)N(c1cc(C)cc(C)c1)c1nccc(-c2ncc(C)s2)n1,OSLFMKDLPHAGBK-UHFFFAOYSA-N,Cc1cc(C)cc(Nc2nccc(-c3ncc(C)s3)n2)c1,350.45,4.38,4,2.942,watch,0,1,0.2283,0.3478,JNK-IN-8,JNK-IN-8,0.6487,YL5084,c1ccc(Nc2nccc(-c3nccs3)n2)cc1,,0,0.1574,0.186,0.6487,0.1481,0.1765,0.6487,0.2283,0.3478,0.5755,0.1685,0.1358,0.4732,pan,pan_jnkin8,,soft_watch,aromatic_acrylamide
CHEMBL257656_ACR0,CHEMBL257656,chembl,C=CC(=O)Nc1ccc(-c2ccc(F)cc2)cc1NC(=O)c1cccnc1,BJDSSVVLUBDWOJ-UHFFFAOYSA-N,Nc1ccc(-c2ccc(F)cc2)cc1NC(=O)c1cccnc1,361.38,4.26,5,2.086,watch,0,1,0.3,0.3472,56d,JNK-IN-8,0.8301,56d,O=C(Nc1cccc(-c2ccccc2)c1)c1cccnc1,,1,0.1468,0.1648,0.6266,0.1481,0.1685,0.6266,0.2989,0.3472,0.7107,0.3,0.2468,0.8301,pan,pan_jnkin8,,soft_watch,aromatic_acrylamide
CHEMBL269947_ACR0,CHEMBL269947,chembl,C=CC(=O)Nc1ccc(-c2ccc(C(=O)O)cc2)cc1NC(=O)c1cccnc1,MESUXPHTYGRZGG-UHFFFAOYSA-N,Nc1ccc(-c2ccc(C(=O)O)cc2)cc1NC(=O)c1cccnc1,387.4,3.82,6,2.136,watch,0,1,0.3,0.3472,56d,JNK-IN-8,0.7858,56d,O=C(Nc1cccc(-c2ccccc2)c1)c1cccnc1,,1,0.1682,0.191,0.6178,0.1698,0.1954,0.6178,0.2989,0.3472,0.6843,0.3,0.2468,0.7858,pan,pan_jnkin8,,soft_watch,aromatic_acrylamide
CHEMBL1607788_ACR0,CHEMBL1607788,chembl,C=CC(=O)N(c1cccc(C(=O)O)c1)c1nc(-c2cccnc2)nc2ccccc12,OLIICIBDMXWVTC-UHFFFAOYSA-N,O=C(O)c1cccc(Nc2nc(-c3cccnc3)nc3ccccc23)c1,396.41,4.24,5,2.53,watch,0,1,0.2688,0.3467,JNK-IN-8,JNK-IN-8,0.7081,YL5084,c1ccc(Nc2nc(-c3cccnc3)nc3ccccc23)cc1,,1,0.1504,0.1828,0.7081,0.1518,0.1868,0.7081,0.2688,0.3467,0.6818,0.2386,0.2658,0.6144,pan,pan_jnkin8,,soft_watch,aromatic_acrylamide
CHEMBL1270324_ACR0,CHEMBL1270324,chembl,C=CC(=O)N(c1ccccc1)c1nccc(-c2cc(C(N)=O)c(-c3ccccc3)[nH]2)n1,IGUVOAGMHKOVHK-UHFFFAOYSA-N,NC(=O)c1cc(-c2ccnc(Nc3ccccc3)n2)[nH]c1-c1ccccc1,409.45,4.09,6,2.757,watch,0,1,0.2041,0.3467,JNK-IN-8,JNK-IN-8,0.7496,56d,c1ccc(Nc2nccc(-c3ccc(-c4ccccc4)[nH]3)n2)cc1,,0,0.1927,0.2644,0.7226,0.1835,0.2706,0.7226,0.2041,0.3467,0.7407,0.1596,0.1765,0.7496,pan,pan_jnkin8,,soft_watch,aromatic_acrylamide
CHEMBL1507325_ACR0,CHEMBL1507325,chembl,C=CC(=O)N(c1cccc(C(=O)OC)c1)c1nc(-c2cccnc2)nc2ccccc12,PUJUTWCKBOMZIK-UHFFFAOYSA-N,COC(=O)c1cccc(Nc2nc(-c3cccnc3)nc3ccccc23)c1,410.43,4.33,5,2.539,watch,0,1,0.2812,0.3462,JNK-IN-8,JNK-IN-8,0.713,YL5084,c1ccc(Nc2nc(-c3cccnc3)nc3ccccc23)cc1,,1,0.1638,0.1875,0.713,0.1652,0.1789,0.713,0.2812,0.3462,0.6408,0.2391,0.253,0.5739,pan,pan_jnkin8,,soft_watch,aromatic_acrylamide
XARC000007615608_ACR0,XARC000007615608,taosu,C=CC(=O)N(c1cccc(C(=O)Nc2ccc(NC(=O)NCc3ccco3)cc2)c1)c1ncccn1,VQIXZPFJQMRNTB-UHFFFAOYSA-N,O=C(NCc1ccco1)Nc1ccc(NC(=O)c2cccc(Nc3ncccn3)c2)cc1,482.5,4.49,8,2.619,watch,0,1,0.2784,0.3462,JNK-IN-8,JNK-IN-8,0.8485,JNK-IN-8,O=C(NCc1ccco1)Nc1ccc(NC(=O)c2cccc(Nc3ncccn3)c2)cc1,,0,0.1826,0.1515,0.7031,0.1739,0.1546,0.7031,0.2784,0.3462,0.8485,0.2778,0.284,0.7768,pan,pan_jnkin8,,soft_watch,aromatic_acrylamide
CHEMBL1773587_ACR0,CHEMBL1773587,chembl,C=CC(=O)N(c1ccccc1)c1nccc(-c2ccc3nc(NC(C)=O)sc3c2)n1,YIAPNYWNQATSNZ-UHFFFAOYSA-N,CC(=O)Nc1nc2ccc(-c3ccnc(Nc4ccccc4)n3)cc2s1,415.48,4.56,5,2.64,watch,0,1,0.2424,0.3462,JNK-IN-8,JNK-IN-8,0.7386,YL5084,c1ccc(Nc2nccc(-c3ccc4ncsc4c3)n2)cc1,,0,0.2162,0.2391,0.7386,0.2072,0.2308,0.7386,0.2424,0.3462,0.7323,0.1753,0.1685,0.6441,pan,pan_jnkin8,,soft_watch,aromatic_acrylamide
CHEMBL3769466_ACR0,CHEMBL3769466,chembl,C=CC(=O)N(c1ccc(C(=O)NOC)cc1)c1nc(-c2cccnc2)nc2ccccc12,ASKXSXVXFKCRJV-UHFFFAOYSA-N,CONC(=O)c1ccc(Nc2nc(-c3cccnc3)nc3ccccc23)cc1,425.45,3.83,6,2.66,watch,0,1,0.2525,0.3462,JNK-IN-8,JNK-IN-8,0.726,YL5084,c1ccc(Nc2nc(-c3cccnc3)nc3ccccc23)cc1,,1,0.1724,0.2128,0.726,0.1739,0.2043,0.726,0.2525,0.3462,0.7253,0.2105,0.2235,0.6341,pan,pan_jnkin8,,soft_watch,aromatic_acrylamide
CHEMBL1082834_ACR0,CHEMBL1082834,chembl,C=CC(=O)N(c1ccc(S(N)(=O)=O)cc1)c1nccc(-c2ccc(NC(=O)CC(C)(C)C)cc2)n1,ZLUVOFOTHYGNNN-UHFFFAOYSA-N,CC(C)(C)CC(=O)Nc1ccc(-c2ccnc(Nc3ccc(S(N)(=O)=O)cc3)n2)cc1,493.59,4.02,7,2.717,watch,0,1,0.2376,0.3462,JNK-IN-8,JNK-IN-8,0.7131,JNK-IN-8,c1ccc(Nc2nccc(-c3ccccc3)n2)cc1,,0,0.2124,0.2128,0.7085,0.2035,0.2043,0.7085,0.2376,0.3462,0.7131,0.1485,0.1304,0.6592,pan,pan_jnkin8,,soft_watch,aromatic_acrylamide
CHEMBL3906224_ACR0,CHEMBL3906224,chembl,C=CC(=O)N(c1cc(C)cc(-c2cccc(C(=O)O)c2)c1)c1nccc(C(F)(F)F)n1,KTRUQRANBKLBTN-UHFFFAOYSA-N,Cc1cc(Nc2nccc(C(F)(F)F)n2)cc(-c2cccc(C(=O)O)c2)c1,427.38,5.02,5,2.768,watch,0,1,0.2323,0.3462,JNK-IN-8,JNK-IN-8,0.6336,YL5084,c1ccc(-c2cccc(Nc3ncccn3)c2)cc1,,0,0.1754,0.2128,0.6336,0.1667,0.2043,0.6336,0.2323,0.3462,0.5927,0.1771,0.1685,0.5789,pan,pan_jnkin8,,soft_watch,aromatic_acrylamide
CHEMBL3942615_ACR0,CHEMBL3942615,chembl,C=CC(=O)N(c1cc(C)cc(-c2cccc(NC(C)=O)c2)c1)c1nccc(C(F)(F)F)n1,QCXNPPKPXHNYPP-UHFFFAOYSA-N,CC(=O)Nc1cccc(-c2cc(C)cc(Nc3nccc(C(F)(F)F)n3)c2)c1,440.43,5.28,5,2.771,watch,0,1,0.2626,0.3462,JNK-IN-8,JNK-IN-8,0.6764,56d,c1ccc(-c2cccc(Nc3ncccn3)c2)cc1,,0,0.181,0.1875,0.674,0.1724,0.1789,0.674,0.2626,0.3462,0.6167,0.2083,0.1818,0.6764,pan,pan_jnkin8,,soft_watch,aromatic_acrylamide
CHEMBL3643815_ACR0,CHEMBL3643815,chembl,C=CC(=O)N(c1ccc2[nH]c(C(=O)NC)cc2c1)c1nccc(-c2ccccn2)n1,KBBTYYQKTCULNE-UHFFFAOYSA-N,CNC(=O)c1cc2cc(Nc3nccc(-c4ccccn4)n3)ccc2[nH]1,398.43,3.23,5,2.867,watch,0,1,0.2178,0.3462,JNK-IN-8,JNK-IN-8,0.7453,JNK-IN-8,c1ccc(-c2ccnc(Nc3ccc4[nH]ccc4c3)n2)nc1,,2,0.1739,0.2128,0.729,0.1652,0.2043,0.729,0.2178,0.3462,0.7453,0.1875,0.1685,0.7173,pan,pan_jnkin8,,soft_watch,aromatic_acrylamide
CHEMBL488085_ACR0,CHEMBL488085,chembl,C=CC(=O)N(c1ccc(C(=O)N(C)C)cc1)c1nccc(-c2cnc(C)n2C(C)C)n1,PGIJRCCJYWEZAP-UHFFFAOYSA-N,Cc1ncc(-c2ccnc(Nc3ccc(C(=O)N(C)C)cc3)n2)n1C(C)C,418.5,3.78,6,2.946,watch,0,1,0.2222,0.3462,JNK-IN-8,JNK-IN-8,0.7267,YL5084,c1ccc(Nc2nccc(-c3cnc[nH]3)n2)cc1,,0,0.1875,0.2258,0.7267,0.1892,0.2308,0.7267,0.2222,0.3462,0.6043,0.1546,0.1429,0.5053,pan,pan_jnkin8,,soft_watch,aromatic_acrylamide
CHEMBL514670_ACR0,CHEMBL514670,chembl,C=CC(=O)Nc1ncc(NC(=O)c2cc(NC(=O)c3cccc(C(F)(F)F)c3)ccc2C)cc1Cl,TUNKQIRYYQZWIN-UHFFFAOYSA-N,Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1C(=O)Nc1cnc(N)c(Cl)c1,502.88,5.69,6,2.429,watch,0,1,0.3295,0.3457,56d,JNK-IN-8,0.8075,JNK-IN-8,O=C(Nc1cccc(C(=O)Nc2cccnc2)c1)c1ccccc1,,1,0.1405,0.1346,0.6033,0.1417,0.1262,0.6033,0.2857,0.3457,0.8075,0.3295,0.2706,0.7621,pan,pan_jnkin8,,soft_watch,aromatic_acrylamide
CHEMBL515453_ACR0,CHEMBL515453,chembl,C=CC(=O)Nc1ccc(NC(=O)c2cc(NC(=O)c3cccc(C(C)(C)C#N)c3)ccc2C)cn1,NVAKNMRDJUVCQD-UHFFFAOYSA-N,Cc1ccc(NC(=O)c2cccc(C(C)(C)C#N)c2)cc1C(=O)Nc1ccc(N)nc1,467.53,4.82,7,2.516,watch,0,1,0.3333,0.3457,56d,JNK-IN-8,0.7899,JNK-IN-8,O=C(Nc1cccc(C(=O)Nc2cccnc2)c1)c1ccccc1,,1,0.1417,0.1346,0.6215,0.1429,0.1262,0.6215,0.2887,0.3457,0.7899,0.3333,0.2706,0.7234,pan,pan_jnkin8,,soft_watch,aromatic_acrylamide
