ligand_id,target,seed,n_poses,selected_mode,CNNscore,CNNaffinity,C1_P2star,C1_VS,acid_arg477_min_A,has_carboxylate_oxy_in_pose,pass_arg_A1,centroid_to_crystal_lig_A,pass_pocket_centroid,sdf,keep_urat1_acid,keep_nlrp3_pose
REP_05864,urat1_9dkb,42,9,1,0.600472391,7.16248941,7.16248941,4.30087714153488,8.223896460924102,True,False,5.295264612131036,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_05864_out.sdf,False,
REP_05864,nlrp3_7alv,42,9,1,0.281345606,6.69883728,6.69883728,1.8846884340369918,,,,4.871048475643837,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_05864_out.sdf,,False
REP_07166,urat1_9dkb,42,9,1,0.522322237,7.05953074,7.05953074,3.6873498882870654,5.331932857791812,True,True,3.011886612736004,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_07166_out.sdf,True,
REP_07166,nlrp3_7alv,42,9,1,0.338287443,6.14112425,6.14112425,2.077465219677793,,,,3.0900122525761553,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_07166_out.sdf,,False
REP_05813,urat1_9dkb,42,9,1,0.713415146,7.3262763,7.3262763,5.22667647620084,14.815134997697454,True,False,0.987113916838326,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_05813_out.sdf,False,
REP_05813,nlrp3_7alv,42,9,1,0.275421083,5.77333117,5.77333117,1.590097123359057,,,,4.718852396375615,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_05813_out.sdf,,False
REP_05763,urat1_9dkb,42,9,1,0.733575106,7.46888494,7.46888494,5.478988061562303,14.116835233153358,True,False,1.5871735265171445,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_05763_out.sdf,False,
REP_05763,nlrp3_7alv,42,9,1,0.297817111,6.53785563,6.53785563,1.9470852758616852,,,,1.7696639346832492,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_05763_out.sdf,,False
REP_05729,urat1_9dkb,42,9,1,0.70167613,7.22358942,7.22358942,5.068620268934544,,False,False,3.556200231248327,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_05729_out.sdf,False,
REP_05729,nlrp3_7alv,42,9,1,0.715363443,7.12674284,7.12674284,5.0982112953979986,,,,3.0486440529809777,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_05729_out.sdf,,True
REP_07702,urat1_9dkb,42,9,1,0.767005503,7.31178045,7.31178045,5.6081758418778165,13.506481740260849,True,False,1.8604309689010912,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_07702_out.sdf,False,
REP_07702,nlrp3_7alv,42,9,1,0.46937421,6.78358793,6.78358793,3.1840412256092856,,,,2.0029084984967422,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_07702_out.sdf,,False
REP_07704,urat1_9dkb,42,9,1,0.684087932,6.54660273,6.54660273,4.478451923191254,3.4848779031696333,True,True,2.3149915323054113,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_07704_out.sdf,True,
REP_07704,nlrp3_7alv,42,9,1,0.647723436,6.62993622,6.62993622,4.2943650688792525,,,,1.280756728921467,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_07704_out.sdf,,True
REP_00729,urat1_9dkb,42,9,1,0.902928829,7.36211538,7.36211538,6.64746621902629,11.55208072167088,True,False,1.2563983131356238,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_00729_out.sdf,False,
REP_00729,nlrp3_7alv,42,9,1,0.531196773,6.64506483,6.64506483,3.5298369940717937,,,,1.0346437088004685,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_00729_out.sdf,,True
REP_07645,urat1_9dkb,42,9,1,0.91598475,6.81741285,6.81741285,6.244646205054038,12.537224732770808,True,False,6.457424440151942,False,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_07645_out.sdf,False,
REP_07645,nlrp3_7alv,42,9,1,0.415969223,6.36953163,6.36953163,2.6495291230050233,,,,3.185082160790665,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_07645_out.sdf,,False
REP_07056,urat1_9dkb,42,9,1,0.715907037,7.69799662,7.69799662,5.5110499510602144,12.909554484954153,True,False,0.5881649839918215,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_07056_out.sdf,False,
REP_07056,nlrp3_7alv,42,9,1,0.489350557,6.90244436,6.90244436,3.3777149922275083,,,,2.149113584439867,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_07056_out.sdf,,False
REP_01458,urat1_9dkb,42,9,1,0.71766746,5.68107271,5.68107271,4.077121021861016,,False,False,4.164437259951475,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_01458_out.sdf,False,
REP_01458,nlrp3_7alv,42,9,1,0.549748421,5.69786263,5.69786263,3.1323909839174076,,,,3.0521192699918203,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_01458_out.sdf,,True
REP_01474,urat1_9dkb,42,9,1,0.910014391,7.43329811,7.43329811,6.7644082526931015,14.601634703005,True,False,1.0656467339752465,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_01474_out.sdf,False,
REP_01474,nlrp3_7alv,42,9,1,0.591802955,6.36959457,6.36959457,3.7695448886779546,,,,0.8690880869133902,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_01474_out.sdf,,True
REP_03306,urat1_9dkb,42,9,1,0.427914977,5.81757498,5.81757498,2.489427463762475,,False,False,0.4054477038946495,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_03306_out.sdf,False,
REP_03306,nlrp3_7alv,42,9,1,0.644685984,7.2875309,7.2875309,4.698169029196905,,,,1.5399733898239962,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_03306_out.sdf,,True
REP_07754,urat1_9dkb,42,9,1,0.640714526,6.63298035,6.63298035,4.249846860917565,3.1219394612964444,True,True,3.80896771649763,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_07754_out.sdf,True,
REP_07754,nlrp3_7alv,42,9,1,0.352353871,6.31632376,6.31632376,2.225581127325275,,,,2.370939965154892,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_07754_out.sdf,,False
REP_06990,urat1_9dkb,42,9,1,0.772846162,7.27984285,7.27984285,5.626198606585642,13.605574188544923,True,False,1.1110315100065071,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_06990_out.sdf,False,
REP_06990,nlrp3_7alv,42,9,1,0.436206728,5.4249444,5.4249444,2.3663972463059233,,,,5.832292017195908,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_06990_out.sdf,,False
REP_02143,urat1_9dkb,42,9,1,0.757333398,7.0461669,7.0461669,5.336297521252126,11.555160102741974,True,False,3.190258078430339,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_02143_out.sdf,False,
REP_02143,nlrp3_7alv,42,9,1,0.547978163,6.91540766,6.91540766,3.7894923859229284,,,,2.5927256521797575,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_02143_out.sdf,,True
REP_07040,urat1_9dkb,42,9,1,0.699745417,7.12375975,7.12375975,4.984818236871566,11.720665040858387,True,False,1.6094288603689786,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_07040_out.sdf,False,
REP_07040,nlrp3_7alv,42,9,1,0.589639187,6.48992109,6.48992109,3.8267117952017538,,,,5.778694342761253,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_07040_out.sdf,,True
REP_01404,urat1_9dkb,42,9,1,0.648183882,6.93068504,6.93068504,4.492358334146525,14.927991760447886,True,False,1.2133781098943823,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_01404_out.sdf,False,
REP_01404,nlrp3_7alv,42,9,1,0.455151767,5.82585526,5.82585526,2.6516483158752444,,,,5.842904668350484,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_01404_out.sdf,,False
REP_07859,urat1_9dkb,42,9,1,0.384101033,6.69869947,6.69869947,2.5729773861835525,,False,False,5.1467956415240765,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_07859_out.sdf,False,
REP_07859,nlrp3_7alv,42,9,1,0.52906251,7.16000175,7.16000175,3.788088497459393,,,,2.9125925746652697,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_07859_out.sdf,,True
REP_07910,urat1_9dkb,42,9,1,0.743534446,6.65956116,6.65956116,4.951613117703717,,False,False,3.3097684414027486,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_07910_out.sdf,False,
REP_07910,nlrp3_7alv,42,9,1,0.818975151,6.91371489,6.91371489,5.662160696008698,,,,2.389755812927784,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_07910_out.sdf,,True
REP_05470,urat1_9dkb,42,9,1,0.791874707,7.6864295,7.6864295,6.086689108188656,5.535020596167638,True,True,3.610114160294081,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_05470_out.sdf,True,
REP_05470,nlrp3_7alv,42,9,1,0.830967784,6.87684774,6.87684774,5.714438927413208,,,,3.2641248260357254,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_05470_out.sdf,,True
REP_02001,urat1_9dkb,42,9,1,0.756268322,7.64485168,7.64485168,5.781559151972481,,False,False,1.2092991313783754,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_02001_out.sdf,False,
REP_02001,nlrp3_7alv,42,9,1,0.234632626,5.72127914,5.72127914,1.3423987486972218,,,,3.39840313618113,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_02001_out.sdf,,False
REP_04566,urat1_9dkb,42,9,1,0.85318327,7.31760931,7.31760931,6.243261839688244,15.129391825185825,True,False,1.5819975958468315,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_04566_out.sdf,False,
REP_04566,nlrp3_7alv,42,9,1,0.754119754,6.21635628,6.21635628,4.687877068649955,,,,1.1477884566059726,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_04566_out.sdf,,True
REP_03680,urat1_9dkb,42,9,1,0.784355283,6.3520546,6.3520546,4.982267583414452,,False,False,0.9393592318666186,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_03680_out.sdf,False,
REP_03680,nlrp3_7alv,42,9,1,0.227930665,5.29615498,5.29615498,1.2071561265344617,,,,3.4738095532726447,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_03680_out.sdf,,False
REP_00857,urat1_9dkb,42,9,1,0.713844836,7.6808629,7.6808629,5.482944317188985,12.744239404530973,True,False,1.738805026673527,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_00857_out.sdf,False,
REP_00857,nlrp3_7alv,42,9,1,0.39495942,6.70470381,6.70470381,2.6480859280693902,,,,1.806764520213374,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_00857_out.sdf,,False
REP_01346,urat1_9dkb,42,9,1,0.605442286,7.01123476,7.01123476,4.244898000777062,5.291926397825277,True,True,4.8227373938763325,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_01346_out.sdf,True,
REP_01346,nlrp3_7alv,42,9,1,0.340360582,6.22959948,6.22959948,2.1203101046396977,,,,3.2875012929159375,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_01346_out.sdf,,False
REP_05267,urat1_9dkb,42,9,1,0.978091836,8.24445629,8.24445629,8.06383538950785,15.088290360408624,True,False,1.4556813460346694,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_05267_out.sdf,False,
REP_05267,nlrp3_7alv,42,9,1,0.882285118,6.83310175,6.83310175,6.028743983804756,,,,2.5831344302710253,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_05267_out.sdf,,True
REP_07899,urat1_9dkb,42,9,1,0.854137361,7.24286127,7.24286127,6.186398411246908,14.53999807427772,True,False,0.9002291501856644,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_07899_out.sdf,False,
REP_07899,nlrp3_7alv,42,9,1,0.432260543,5.39072609,5.39072609,2.330198186827667,,,,6.317290894531894,False,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_07899_out.sdf,,False
REP_00950,urat1_9dkb,42,9,1,0.724445939,7.09229898,7.09229898,5.137987194234842,4.402491226567064,True,True,2.2751436891436043,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_00950_out.sdf,True,
REP_00950,nlrp3_7alv,42,9,1,0.649919927,6.98062706,6.98062706,4.536848629249424,,,,1.8218524542563688,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_00950_out.sdf,,True
REP_04581,urat1_9dkb,42,9,1,0.806915283,7.44266701,7.44266701,6.005601756648915,11.651752529126252,True,False,1.389496638138364,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_04581_out.sdf,False,
REP_04581,nlrp3_7alv,42,9,1,0.574564576,6.40377808,6.40377808,3.6793840373332944,,,,3.976141004390862,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_04581_out.sdf,,True
REP_02354,urat1_9dkb,42,9,1,0.761400223,6.19930267,6.19930267,4.720150435382495,6.968726928212923,True,True,5.2602056715857675,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_02354_out.sdf,True,
REP_02354,nlrp3_7alv,42,9,1,0.778140068,6.10552931,6.10552931,4.750956992459393,,,,4.392134696989964,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_02354_out.sdf,,True
REP_02650,urat1_9dkb,42,9,1,0.892308891,7.5569725,7.5569725,6.743153750792497,14.928512250053583,True,False,3.0383704062277794,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_02650_out.sdf,False,
REP_02650,nlrp3_7alv,42,9,1,0.579818487,6.82052374,6.82052374,3.9546657554743816,,,,2.387371712843479,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_02650_out.sdf,,True
REP_08002,urat1_9dkb,42,9,1,0.41046533,7.42978048,7.42978048,3.0496672965507585,14.883376028307548,True,False,1.1866249995223888,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_08002_out.sdf,False,
REP_08002,nlrp3_7alv,42,9,1,0.303966701,5.97345161,5.97345161,1.8157303794748385,,,,4.92427613917043,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_08002_out.sdf,,False
REP_06427,urat1_9dkb,42,9,1,0.773326278,7.66412973,7.66412973,5.926872918210044,,False,False,3.322836413175661,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_06427_out.sdf,False,
REP_06427,nlrp3_7alv,42,9,1,0.558195829,7.18639612,7.18639612,4.011416339725783,,,,2.3283251925988084,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_06427_out.sdf,,True
REP_08064,urat1_9dkb,42,9,1,0.751855671,6.86950827,6.86950827,5.164878749780899,,False,False,0.9054579926662458,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_08064_out.sdf,False,
REP_08064,nlrp3_7alv,42,9,1,0.959497869,7.11492872,7.11492872,6.8267589449268975,,,,0.41701088862630487,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_08064_out.sdf,,True
REP_04977,urat1_9dkb,42,9,1,0.783674777,7.40668726,7.40668726,5.804433986789241,15.032757165603384,True,False,1.6711505977092214,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_04977_out.sdf,False,
REP_04977,nlrp3_7alv,42,9,1,0.290614814,6.14429092,6.14429092,1.785621962877689,,,,0.7858563646055706,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_04977_out.sdf,,False
REP_00077,urat1_9dkb,42,9,1,0.79908371,6.86814737,6.86814737,5.488224681246343,,False,False,1.4359097056266525,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_00077_out.sdf,False,
REP_00077,nlrp3_7alv,42,9,1,0.589485168,6.1130538,6.1130538,3.603554546286038,,,,0.9359670363958013,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_00077_out.sdf,,True
REP_01178,urat1_9dkb,42,9,1,0.773936212,7.56108427,7.56108427,5.851796918536585,14.17126483416353,True,False,1.2369318905884457,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_01178_out.sdf,False,
REP_01178,nlrp3_7alv,42,9,1,0.688225806,6.69010925,6.69010925,4.604305830809306,,,,2.3947396942417734,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_01178_out.sdf,,True
REP_06583,urat1_9dkb,42,9,1,0.56366694,6.76914644,6.76914644,3.8155440602466935,8.707932533041355,True,False,3.4769566497140856,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_06583_out.sdf,False,
REP_06583,nlrp3_7alv,42,9,1,0.574060917,6.70628881,6.70628881,3.8498183039354386,,,,1.463108281393491,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_06583_out.sdf,,True
REP_01181,urat1_9dkb,42,9,1,0.816890836,7.09077787,7.09077787,5.792391462114599,,False,False,1.2148980994625285,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_01181_out.sdf,False,
REP_01181,nlrp3_7alv,42,9,1,0.915901303,6.84720612,6.84720612,6.271365007217574,,,,0.8789420800807201,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_01181_out.sdf,,True
REP_08143,urat1_9dkb,42,9,1,0.787905335,6.63806772,6.63806772,5.230168970679286,11.05293336630597,True,False,2.973845457327511,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_08143_out.sdf,False,
REP_08143,nlrp3_7alv,42,9,1,0.77643311,6.5784049,6.5784049,5.107691375346239,,,,1.2690628299744178,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_08143_out.sdf,,True
REP_06722,urat1_9dkb,42,9,1,0.623000622,7.18837357,7.18837357,4.47836120527836,2.799621581571335,True,True,1.5640658018023665,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_06722_out.sdf,True,
REP_06722,nlrp3_7alv,42,9,1,0.528385222,5.4058919,5.4058919,2.8563933916895023,,,,5.092268800373957,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_06722_out.sdf,,True
REP_01598,urat1_9dkb,42,9,1,0.56757164,7.00851822,7.00851822,3.9778361800952813,13.299561045387916,True,False,2.0082370090249597,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_01598_out.sdf,False,
REP_01598,nlrp3_7alv,42,9,1,0.557345748,6.28156471,6.28156471,3.501003381905353,,,,2.4913255483997636,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_01598_out.sdf,,True
REP_02379,urat1_9dkb,42,9,1,0.751681864,7.88584089,7.88584089,5.927643579402619,6.089435031265212,True,True,1.764894241431859,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_02379_out.sdf,True,
REP_02379,nlrp3_7alv,42,9,1,0.317057192,7.17620707,7.17620707,2.2752680628247473,,,,1.664121227729752,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_02379_out.sdf,,False
REP_07300,urat1_9dkb,42,9,1,0.718590677,7.28028631,7.28028631,5.231545868256732,,False,False,1.4486076943825508,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_07300_out.sdf,False,
REP_07300,nlrp3_7alv,42,9,1,0.791519821,6.86808014,6.86808014,5.4362215630264545,,,,1.1077203605749322,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_07300_out.sdf,,True
REP_08161,urat1_9dkb,42,9,1,0.926436543,6.84762955,6.84762955,6.343894248046645,14.516933767156203,True,False,3.8102389286625047,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_08161_out.sdf,False,
REP_08161,nlrp3_7alv,42,9,1,0.833936334,6.8559494,6.8559494,5.7174253087255,,,,2.894312843484273,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_08161_out.sdf,,True
REP_07101,urat1_9dkb,42,9,1,0.760230243,6.23528051,6.23528051,4.740248817290464,9.951253840597166,True,False,3.425495684426962,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_07101_out.sdf,False,
REP_07101,nlrp3_7alv,42,9,1,0.507596791,5.79759598,5.79759598,2.9428411149625,,,,1.5857055394574313,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_07101_out.sdf,,True
REP_06986,urat1_9dkb,42,9,1,0.737510026,7.90374565,7.90374565,5.8290916598288876,,False,False,0.8459607050150326,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_06986_out.sdf,False,
REP_06986,nlrp3_7alv,42,9,1,0.348981619,6.99333715,6.99333715,2.440546120819846,,,,1.1573939483684115,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_06986_out.sdf,,False
REP_04582,urat1_9dkb,42,9,1,0.612648904,6.6830945,6.6830945,4.094390520753429,14.330612443297737,True,False,1.1956384009149346,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_04582_out.sdf,False,
REP_04582,nlrp3_7alv,42,9,1,0.342820704,5.51037931,5.51037931,1.8890721143612341,,,,5.985682159131372,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_04582_out.sdf,,False
REP_00940,urat1_9dkb,42,9,1,0.816896975,7.38613653,7.38613653,6.033712588293997,2.913446412755867,True,True,1.2735431354465163,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_00940_out.sdf,True,
REP_00940,nlrp3_7alv,42,9,1,0.55553937,6.61936522,6.61936522,3.677317984118711,,,,1.0666231503127037,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_00940_out.sdf,,True
REP_05113,urat1_9dkb,42,9,1,0.573013604,7.27264261,7.27264261,4.1673231525600665,14.641173655141172,True,False,2.8971065219387153,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_05113_out.sdf,False,
REP_05113,nlrp3_7alv,42,9,1,0.472714573,6.84619522,6.84619522,3.236296250096941,,,,2.711325481216675,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_05113_out.sdf,,False
REP_05141,urat1_9dkb,42,9,1,0.654662669,6.34944534,6.34944534,4.156744832954012,7.675933102887225,True,True,4.378383016229334,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_05141_out.sdf,True,
REP_05141,nlrp3_7alv,42,9,1,0.650252998,6.68000269,6.68000269,4.343691775820565,,,,1.0605180322498287,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_05141_out.sdf,,True
REP_01601,urat1_9dkb,42,9,1,0.548860967,6.84525442,6.84525442,3.757092960322224,13.778580986444133,True,False,1.413798708611746,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_01601_out.sdf,False,
REP_01601,nlrp3_7alv,42,9,1,0.333147109,5.66255808,5.66255808,1.8864648538965907,,,,5.807010617304405,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_01601_out.sdf,,False
REP_01310,urat1_9dkb,42,9,1,0.432407379,6.50116348,6.50116348,2.811151060837319,9.621529088455745,True,False,5.738194572155653,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_01310_out.sdf,False,
REP_01310,nlrp3_7alv,42,9,1,0.246821105,6.37850046,6.37850046,1.5743485317802084,,,,1.3227361820781844,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_01310_out.sdf,,False
REP_07874,urat1_9dkb,42,9,1,0.82828784,6.99887228,6.99887228,5.797080803237074,7.633328500726268,True,True,3.338244162686494,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_07874_out.sdf,True,
REP_07874,nlrp3_7alv,42,9,1,0.252819538,6.31052589,6.31052589,1.5954242400468388,,,,1.909603214653757,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_07874_out.sdf,,False
REP_00745,urat1_9dkb,42,9,1,0.667786121,6.56325531,6.56325531,4.3828508045975525,12.040265653215462,True,False,2.3609822299488603,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_00745_out.sdf,False,
REP_00745,nlrp3_7alv,42,9,1,0.362890482,5.60535192,5.60535192,2.0341288600284257,,,,6.964519162595239,False,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_00745_out.sdf,,False
REP_05543,urat1_9dkb,42,9,1,0.747438908,6.9988265,6.9988265,5.231195236441462,12.968106415356102,True,False,0.8774735183393654,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_05543_out.sdf,False,
REP_05543,nlrp3_7alv,42,9,1,0.668603837,6.83028936,6.83028936,4.566757673916275,,,,2.1219078634892656,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_05543_out.sdf,,True
REP_01494,urat1_9dkb,42,9,1,0.460570812,6.31831694,6.31831694,2.9100323635291554,10.418107793644678,True,False,3.0954699045407863,True,data/campaigns/c1/07_clinical_dock/acid_dual/urat1_9dkb/seed42/REP_01494_out.sdf,False,
REP_01494,nlrp3_7alv,42,9,1,0.276867241,5.56399155,5.56399155,1.5404869893958135,,,,1.7505550077678373,True,data/campaigns/c1/07_clinical_dock/acid_dual/nlrp3_7alv/seed42/REP_01494_out.sdf,,False
