patent_id,compound_number,smiles,activity_raw,activity_score,murcko_scaffold,mw,logp,tpsa,hbd,hba
WO2022204227,232,CCOc1cc(C(=O)N(C)Cc2cncc3cn[nH]c23)ccc1-c1csc(C#N)c1,++,2.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccsc2)cc1,417.5,4.23,94.9,1,6
WO2022204227,235,CCOc1nc(C(=O)N(C)Cc2cncc3cn[nH]c23)ccc1-c1csc(C#N)c1,++,2.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccsc2)cn1,418.5,3.62,107.8,1,7
WO2022204227,236,CCOc1c(-c2cc(F)cc(F)c2)ccc(C(=O)N(C)Cc2cnc(CO)c3cn[nH]c23)c1F,++,2.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,470.5,4.21,91.3,2,5
WO2022204227,237,CCOc1cc(C(=O)N(C)Cc2cnc(CO)c3cn[nH]c23)c(F)cc1-c1cccc(C#N)c1,++,2.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,459.5,3.8,115.1,2,6
WO2022204227,238,CCOc1cc(C(=O)N(C)Cc2cnc(C#N)c3cn[nH]c23)c(F)cc1-c1cccc(F)c1,++,2.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,447.4,4.45,94.9,1,5
WO2022204227,250,CCOc1c(-c2cccc(F)c2)ccc(C(=O)N(C)Cc2cnc(CF)c3cn[nH]c23)c1F,++,2.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,454.5,5.04,71.1,1,4
WO2022204227,251,CCOc1c(-c2cccc(F)c2)ccc(C(=O)N(C)Cc2cnc(CO)c3cn[nH]c23)c1F,++,2.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,452.5,4.07,91.3,2,5
WO2022204227,253,CCOc1c(-c2cccc(F)c2)ccc(C(=O)N(C)Cc2cncc3cn[nH]c23)c1F,++,2.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,422.4,4.57,71.1,1,4
WO2022204227,254,CN(Cc1cnc(C#N)c2cn[nH]c12)C(=O)c1ccc(-c2cccc(C#N)c2)c(OC2CC2)n1,++,2.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)n1,449.5,3.58,131.6,1,7
WO2022204227,255,CCOc1cc(C(=O)N(C)Cc2cncc3cn[nH]c23)c(F)cc1-c1ccccc1,++,2.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,404.4,4.43,71.1,1,4
WO2022204227,258,CCOc1cc(C(=O)N[C@H](C)c2cncc3cn[nH]c23)ccc1-c1cccc(F)c1,++,2.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,404.4,4.65,79.9,2,4
WO2022204227,260,CCOc1nc(C(=O)N(C)[C@H](C)c2ccc(C#N)c3cn[nH]c23)ccc1-c1cccc(F)c1,++,2.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)cn1,443.5,4.87,94.9,1,5
WO2022204227,262,CCOc1nc(C(=O)N(C)Cc2cnc(C#N)c3cn[nH]c23)ccc1-c1cccc(C#N)c1,++,2.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cn1,437.5,3.43,131.6,1,7
WO2022204227,272,COc1ncc(CN(C)C(=O)c2ccc(-c3cccc(F)c3)c(OC3CC3)n2)c2[nH]ncc12,++,2.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)n1,447.5,3.98,93.2,1,6
WO2022204227,275,CN(Cc1ccc(CF)c2cn[nH]c12)C(=O)c1ccc(-c2cccc(C#N)c2)c(OC2CC2)c1,++,2.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,454.5,5.38,82.0,1,4
WO2022204227,293,CN(Cc1c(F)cc(F)c2cn[nH]c12)C(=O)c1ccc(-c2ccccc2)c(OC2CC2)c1,++,2.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,433.5,5.32,58.2,1,3
WO2022204227,295,CN(Cc1cccc2cn[nH]c12)C(=O)c1cc(F)c(-c2ccccc2)c(OC2CC2)c1,++,2.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,415.5,5.18,58.2,1,3
WO2022204227,309,CCOc1cc(C(=O)N(C)Cc2cncc3cn[nH]c23)cnc1-c1ccc(F)c(C(=O)NC)c1,++,2.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)nc1,462.5,3.19,113.1,2,6
WO2022204227,318,CCOc1nc(C(=O)N(C)Cc2cncc3cn[nH]c23)ccc1-c1cc(F)cc(C#N)c1,++,2.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cn1,430.4,3.7,107.8,1,6
WO2022204227,319,CCOc1cc(C(=O)N(C)Cc2cncc3cn[nH]c23)ccc1-c1cc(F)cc(C#N)c1,++,2.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,429.5,4.31,94.9,1,5
WO2022204227,324,CCOc1nc(C(=O)N(C)Cc2cncc3cn[nH]c23)ccc1-c1ccccc1,++,2.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cn1,387.4,3.69,84.0,1,5
WO2022204227,325,CCOc1nc(C(=O)N(C)Cc2cncc3cn[nH]c23)ccc1-c1cccc(C#N)c1,++,2.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cn1,412.5,3.56,107.8,1,6
WO2022204227,338,CN(Cc1ccc(C#N)c2cn[nH]c12)C(=O)c1ccc(-c2ccccc2)c(OC2CC2)c1,++,2.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,422.5,4.91,82.0,1,4
WO2022204227,342,CCOc1nc(C(=O)N(C)Cc2cccc3cn[nH]c23)ccc1-c1cc(F)cc(C#N)c1,++,2.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)cn1,429.5,4.31,94.9,1,5
WO2022204227,363,CNC(=O)c1cc(-c2c(F)cc(C(=O)N(C)Cc3cccc4cn[nH]c34)cc2OC)ccc1F,++,2.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,464.5,4.15,87.3,2,4
WO2022204227,366,CCOc1cc(C(=O)N(C)Cc2cccc3cn[nH]c23)ccc1C1CCCC1,++,2.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(C2CCCC2)cc1,377.5,4.89,58.2,1,3
WO2022204227,29,CCOc1cc(C(=O)N(C)Cc2ccc(F)c3cn[nH]c23)ccc1-c1ccccc1,+++,3.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,403.5,5.04,58.2,1,3
WO2022204227,33,CCOc1cc(C(=O)N(C)Cc2c(F)ccc3cn[nH]c23)ccc1-c1cccc(F)c1,+++,3.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,421.4,5.18,58.2,1,3
WO2022204227,36,CCOc1cc(C(=O)N(C)Cc2cccc3cn[nH]c23)ccc1-c1ccccc1,+++,3.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,385.5,4.9,58.2,1,3
WO2022204227,38,CCOc1cc(C(=O)N(C)Cc2ccc(F)c3cn[nH]c23)ccc1-c1cccc(F)c1,+++,3.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,421.4,5.18,58.2,1,3
WO2022204227,43,CCOc1cc(C(=O)N(C)Cc2ccc(C)c3cn[nH]c23)ccc1-c1cccc(F)c1,+++,3.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,417.5,5.35,58.2,1,3
WO2022204227,44,CCOc1cc(C(=O)N(C)Cc2c(C)ccc3cn[nH]c23)ccc1-c1cccc(F)c1,+++,3.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,417.5,5.35,58.2,1,3
WO2022204227,46,CCOc1cc(C(=O)N(C)Cc2cc(F)cc3cn[nH]c23)ccc1-c1cccc(F)c1,+++,3.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,421.4,5.18,58.2,1,3
WO2022204227,47,CCOc1cc(C(=O)N(C)Cc2cccc3cn[nH]c23)ccc1-n1ccc(F)n1,+++,3.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-n2cccn2)cc1,393.4,3.56,76.0,1,4
WO2022204227,49,CCOc1cc(C(=O)N(C)Cc2cc(C#N)cc3cn[nH]c23)ccc1-c1cccc(F)c1,+++,3.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,428.5,4.91,82.0,1,4
WO2022204227,63,CCOc1cc(C(=O)N(C)Cc2cccc3cn[nH]c23)ccc1-c1cc(F)cc(F)c1,+++,3.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,421.4,5.18,58.2,1,3
WO2022204227,64,CCCOc1cc(C(=O)N(C)Cc2cccc3cn[nH]c23)ccc1-c1ccccc1,+++,3.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,399.5,5.29,58.2,1,3
WO2022204227,72,CCOc1cc(C(=O)N(C)Cc2cc(F)cc3cn[nH]c23)ccc1-c1ccccc1,+++,3.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,403.5,5.04,58.2,1,3
WO2022204227,75,CCCOc1cc(C(=O)N(C)[C@@H](C)c2cccc3cn[nH]c23)ccc1-c1ccccc1,+++,3.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,413.5,5.85,58.2,1,3
WO2022204227,76,CCOc1cc(C(=O)N(C)Cc2cc(C)cc3cn[nH]c23)ccc1-c1cccc(F)c1,+++,3.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,417.5,5.35,58.2,1,3
WO2022204227,80,CCOc1nc(C(=O)N(C)Cc2cccc3cn[nH]c23)ccc1-c1cccc(C#N)c1,+++,3.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)cn1,411.5,4.17,94.9,1,5
WO2022204227,82,CCOc1cc(C(=O)N(C)Cc2ccc(C#N)c3cn[nH]c23)ccc1-c1cccc(F)c1,+++,3.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,428.5,4.91,82.0,1,4
WO2022204227,85,CN(Cc1cccc2cn[nH]c12)C(=O)c1ccc(-c2cccc(F)c2)c(OC2CC2)n1,+++,3.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)n1,416.5,4.58,71.1,1,4
WO2022204227,93,CCOc1cc(C(=O)N(C)Cc2cccc3cn[nH]c23)cc2cn[nH]c12,+++,3.0,O=C(NCc1cccc2cn[nH]c12)c1ccc2[nH]ncc2c1,349.4,3.11,86.9,2,4
WO2022204227,95,CCOc1ccc(C(=O)N(C)Cc2cccc3cn[nH]c23)cc1,+++,3.0,O=C(NCc1cccc2cn[nH]c12)c1ccccc1,309.4,3.23,58.2,1,3
WO2022204227,117,CCOc1cc(C(=O)N(C)Cc2cncc3cn[nH]c23)ccc1-c1cccc(F)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,404.4,4.43,71.1,1,4
WO2022204227,128,CN(Cc1ccc(F)c2cn[nH]c12)C(=O)c1cnc(-c2cccc(F)c2)c(OC2CC2)c1,+++,3.0,O=C(NCc1cccc2cn[nH]c12)c1cnc(-c2ccccc2)c(OC2CC2)c1,434.4,4.72,71.1,1,4
WO2022204227,132,CN(Cc1ccc(CF)c2cn[nH]c12)C(=O)c1ccc(-c2cccc(F)c2)c(OC2CC2)c1,+++,3.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,447.5,5.65,58.2,1,3
WO2022204227,133,CCOc1cc(C(=O)N(C)Cc2ccc(F)c3cn[nH]c23)cc(F)c1-c1ccccc1,+++,3.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,421.4,5.18,58.2,1,3
WO2022204227,134,CCOc1nc(C(=O)N(C)Cc2ccc(F)c3cn[nH]c23)cc(F)c1-c1ccccc1,+++,3.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)cn1,422.4,4.57,71.1,1,4
WO2022204227,138,CCOc1cc(C(=O)N(C)Cc2ccc(C#N)c3cn[nH]c23)ccc1-c1cc(F)cc(F)c1,+++,3.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,446.5,5.05,82.0,1,4
WO2022204227,144,CCOc1cc(C(=O)N(C)Cc2cccc3c(C)n[nH]c23)ccc1-c1cccc(F)c1,+++,3.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,417.5,5.35,58.2,1,3
WO2022204227,147,CCOc1cc(C(=O)N(C)Cc2ccc(OCF)c3cn[nH]c23)ccc1-c1cccc(F)c1,+++,3.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,451.5,5.35,67.4,1,4
WO2022204227,151,CCOc1cc(C(=O)N(C)Cc2ccc(C#N)c3cn[nH]c23)ccc1-c1ccc(F)c(C(=O)NC)c1,+++,3.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,485.5,4.27,111.1,2,5
WO2022204227,154,CCOc1cc(C(=O)N(C)Cc2ccc(C#N)c3cn[nH]c23)cc(F)c1-c1ccc(F)c(C(=O)NC)c1,+++,3.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,503.5,4.41,111.1,2,5
WO2022204227,155,CCOc1cc(C(=O)N(C)Cc2ccc(CF)c3cn[nH]c23)ccc1-c1ccc(F)c(C(=O)NC)c1,+++,3.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,492.5,4.87,87.3,2,4
WO2022204227,164,CCOc1cc(C(=O)N(C)Cc2cc(O)cc3cn[nH]c23)ccc1-c1cccc(F)c1,+++,3.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,419.5,4.75,78.4,2,4
WO2022204227,166,CCOc1cc(C(=O)N(C)Cc2cc(CF)cc3cn[nH]c23)ccc1-c1cccc(F)c1,+++,3.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,435.5,5.51,58.2,1,3
WO2022204227,209,CCOc1cc(C(=O)N(C)[C@H](C)c2cncc3cn[nH]c23)ccc1-c1cccc(F)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,418.5,5.0,71.1,1,4
WO2022204227,210,CCOc1cc(C(=O)N(C)[C@@H](C)c2cncc3cn[nH]c23)ccc1-c1cccc(F)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,418.5,5.0,71.1,1,4
WO2022204227,211,CN(Cc1cnc(CF)c2cn[nH]c12)C(=O)c1ccc(-c2cccc(F)c2)c(OC2COC2)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2COC2)c1,464.5,4.28,80.3,1,5
WO2022204227,225,CN(Cc1cnc(CF)c2cn[nH]c12)C(=O)c1ccc(-c2cc(F)cc(C#N)c2)c(OC2CC2)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,473.5,4.92,94.9,1,5
WO2022204227,226,CN(Cc1cnc(CF)c2cn[nH]c12)C(=O)c1cnc(-c2cc(F)cc(C#N)c2)c(OC2CC2)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1cnc(-c2ccccc2)c(OC2CC2)c1,474.5,4.31,107.8,1,6
WO2022204227,227,CCOc1cc(C(=O)N(C)Cc2cncc3cn[nH]c23)ccc1-c1cccs1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2cccs2)cc1,392.5,4.36,71.1,1,5
WO2022204227,233,CCOc1cc(C(=O)N(C)Cc2cncc3cn[nH]c23)ccc1-c1ccsc1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccsc2)cc1,392.5,4.36,71.1,1,5
WO2022204227,234,CCOc1nc(C(=O)N(C)Cc2cncc3cn[nH]c23)ccc1-c1ccsc1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccsc2)cn1,393.5,3.75,84.0,1,6
WO2022204227,239,CCOc1cc(C(=O)N(C)Cc2cnc(CO)c3cn[nH]c23)ccc1-c1cc(F)cc(F)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,452.5,4.07,91.3,2,5
WO2022204227,240,CN(Cc1cnc(CO)c2cn[nH]c12)C(=O)c1cc(F)c(-c2cccc(C#N)c2)c(OC2CC2)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,471.5,3.94,115.1,2,6
WO2022204227,241,CCOc1cc(C(=O)N(C)Cc2cnc(CO)c3cn[nH]c23)ccc1-c1cccc(C#N)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,441.5,3.66,115.1,2,6
WO2022204227,242,CCOc1cc(C(=O)N(C)Cc2cnc(CF)c3cn[nH]c23)c(F)cc1-c1cccc(F)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,454.5,5.04,71.1,1,4
WO2022204227,243,CN(Cc1cnc(CO)c2cn[nH]c12)C(=O)c1ccc(-c2cccc(C#N)c2)c(OC2CC2)c1F,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,471.5,3.94,115.1,2,6
WO2022204227,244,CN(Cc1cnc(CO)c2cn[nH]c12)C(=O)c1ccc(-c2cccc(C#N)c2)c(OC2CC2)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,453.5,3.8,115.1,2,6
WO2022204227,245,CN(Cc1cnc(CO)c2cn[nH]c12)C(=O)c1ccc(-c2cccc(F)c2)c(OC2CC2)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,446.5,4.07,91.3,2,5
WO2022204227,246,CCOc1cc(C(=O)N(C)Cc2cnc(C(C)O)c3cn[nH]c23)ccc1-c1cccc(F)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,448.5,4.49,91.3,2,5
WO2022204227,247,CCOc1cc(C(=O)N(C)Cc2cnc(CO)c3cn[nH]c23)c(F)cc1-c1cccc(F)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,452.5,4.07,91.3,2,5
WO2022204227,248,CCOc1nc(C(=O)N(C)Cc2cnc(CF)c3cn[nH]c23)ccc1-c1cccc(F)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cn1,437.5,4.3,84.0,1,5
WO2022204227,249,CCOc1cc(C(=O)N(C)Cc2cccc3cn[nH]c23)sc1-c1ccccc1,+++,3.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)s1,391.5,4.96,58.2,1,4
WO2022204227,252,CCOc1c(-c2cccc(F)c2)ccc(C(=O)N(C)Cc2cnc(C#N)c3cn[nH]c23)c1F,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,447.4,4.45,94.9,1,5
WO2022204227,256,CCOc1cc(C(=O)N(C)Cc2cncc3cn[nH]c23)c(F)cc1-c1cccc(F)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,422.4,4.57,71.1,1,4
WO2022204227,257,CCOc1nc(C(=O)N(C)Cc2cnc(CF)c3cn[nH]c23)ccc1-c1cccc(C#N)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cn1,444.5,4.03,107.8,1,6
WO2022204227,264,CN(Cc1cnc(CF)c2cn[nH]c12)C(=O)c1ccc(-c2ccccc2)c(OC2COC2)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2COC2)c1,446.5,4.14,80.3,1,5
WO2022204227,265,CCOc1cc(C(=O)N(C)Cc2cnc(CF)c3cn[nH]c23)ccc1-c1cccc(C#N)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,443.5,4.64,94.9,1,5
WO2022204227,266,CN(Cc1ccc(CF)c2cn[nH]c12)C(=O)c1ccc(-c2cccc(F)c2)c(OC2CC2)n1,+++,3.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)n1,448.5,5.05,71.1,1,4
WO2022204227,267,CN(Cc1cnc(CF)c2cn[nH]c12)C(=O)c1ccc(-c2cccc(F)c2)c(OC2COC2)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2COC2)c1,464.5,4.28,80.3,1,5
WO2022204227,268,CCOc1cc(C(=O)N(C)Cc2ccc(CF)c3cn[nH]c23)ccc1-c1cccc(C#N)c1,+++,3.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,442.5,5.24,82.0,1,4
WO2022204227,269,CCOc1nc(C(=O)N(C)Cc2ccc(CF)c3cn[nH]c23)ccc1-c1cccc(F)c1,+++,3.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)cn1,436.5,4.9,71.1,1,4
WO2022204227,273,CN(Cc1cnc(CF)c2cn[nH]c12)C(=O)c1ccc(-c2cccc(F)c2)c(OC2CC2)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,448.5,5.05,71.1,1,4
WO2022204227,276,CCOc1cc(C(=O)N(C)Cc2cccc3cn[nH]c23)ccc1-c1cc(C#N)cs1,+++,3.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2cccs2)cc1,416.5,4.83,82.0,1,5
WO2022204227,277,CCOc1cc(C(=O)N(C)Cc2cnc(CF)c3cn[nH]c23)ccc1-c1ccccc1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,418.5,4.77,71.1,1,4
WO2022204227,278,CCOc1cc(C(=O)N(C)C(C)c2ccc(C#N)c3cn[nH]c23)ccc1-c1cccc(F)c1,+++,3.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,442.5,5.47,82.0,1,4
WO2022204227,279,CCOc1cc(C(=O)N(C)Cc2cnc(CF)c3cn[nH]c23)ccc1-c1cccc(F)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,436.5,4.9,71.1,1,4
WO2022204227,280,CCOc1cc(C(=O)N(C)Cc2cnc(CO)c3cn[nH]c23)ccc1-c1cccc(F)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,434.5,3.93,91.3,2,5
WO2022204227,281,CCOc1cc(C(=O)N(C)Cc2cccc3cn[nH]c23)ccc1-c1ccsc1,+++,3.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccsc2)cc1,391.5,4.96,58.2,1,4
WO2022204227,282,CCOc1cc(C(=O)N(C)Cc2cccc3cn[nH]c23)ccc1-c1cccs1,+++,3.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2cccs2)cc1,391.5,4.96,58.2,1,4
WO2022204227,283,CCOc1cc(C(=O)N(C)Cc2cncc3cn[nH]c23)cnc1-c1cccc(CF)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)nc1,419.5,4.16,84.0,1,5
WO2022204227,284,CCOc1cc(C(=O)N(C)Cc2cncc3cn[nH]c23)cnc1-c1cccc(C(F)F)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)nc1,437.5,4.63,84.0,1,5
WO2022204227,285,CN(Cc1cncc2cn[nH]c12)C(=O)c1ccc(-c2cccc(F)c2)c(OC2CC2)n1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)n1,417.4,3.97,84.0,1,5
WO2022204227,287,CN(Cc1cnc(C#N)c2cn[nH]c12)C(=O)c1ccc(-c2cccc(F)c2)c(OC2CC2)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,441.5,4.45,94.9,1,5
WO2022204227,289,CN(Cc1cnc(C#N)c2cn[nH]c12)C(=O)c1cc(F)c(-c2ccccc2)c(OC2CC2)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,441.5,4.45,94.9,1,5
WO2022204227,291,CCOc1cc(C(=O)N(C)Cc2ccc(CF)c3cn[nH]c23)ccc1-c1cccc(F)c1,+++,3.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,435.5,5.51,58.2,1,3
WO2022204227,294,CN(Cc1ccc(F)c2cn[nH]c12)C(=O)c1cc(F)c(-c2ccccc2)c(OC2CC2)c1,+++,3.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,433.5,5.32,58.2,1,3
WO2022204227,297,CN(Cc1nccc2cn[nH]c12)C(=O)c1cc(F)c(-c2ccccc2)c(OC2CC2)c1,+++,3.0,O=C(NCc1nccc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,416.5,4.58,71.1,1,4
WO2022204227,298,CN(Cc1cncc2cn[nH]c12)C(=O)c1cc(F)c(-c2ccccc2)c(OC2CC2)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,416.5,4.58,71.1,1,4
WO2022204227,299,CN(Cc1c(F)ccc2cn[nH]c12)C(=O)c1ccc(-c2ccccc2)c(OC2CC2)c1,+++,3.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,415.5,5.18,58.2,1,3
WO2022204227,301,CN(Cc1ccc(F)c2cn[nH]c12)C(=O)c1ccc(-c2cccc(C#N)c2)c(OC2CC2)c1,+++,3.0,O=C(NCc1cccc2cn[nH]c12)c1ccc(-c2ccccc2)c(OC2CC2)c1,440.5,5.05,82.0,1,4
WO2022204227,302,CCOc1cc(C(=O)N(C)Cc2cnc(C)c3cn[nH]c23)ccc1-c1cccc(F)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,418.5,4.74,71.1,1,4
WO2022204227,305,CCOc1cc(C(=O)N(C)Cc2cnc(C#N)c3cn[nH]c23)ccc1-c1cccc(F)c1,+++,3.0,O=C(NCc1cncc2cn[nH]c12)c1ccc(-c2ccccc2)cc1,429.5,4.31,94.9,1,5
