target,ligand,mode,status,cnn_score,cnn_affinity,reason
PIK3CA,PAB_005,mode_09,success,0.0809996948,5.7212576866,
PIK3CA,PAB_006,mode_03,success,0.1743832976,6.2144675255,
PIK3CA,PAB_007,mode_01,exists,0.8194652796,7.692489624,
PIK3CA,PAB_006,mode_05,success,0.8277947903,7.8182883263,
PIK3CA,PAB_006,mode_04,success,0.1571088433,5.2338604927,
PIK3CA,PAB_006,mode_07,success,0.1122849882,5.7433943748,
PIK3CA,PAB_006,mode_06,success,0.2067546844,6.3458347321,
PIK3CA,PAB_006,mode_08,success,0.1096339449,5.9251456261,
PIK3CA,PAB_006,mode_09,success,0.0305704474,4.5612864494,
PIK3CA,PAB_007,mode_02,success,0.0866191983,5.3754324913,
PIK3CA,PAB_007,mode_03,success,0.1051965132,6.1310830116,
PIK3CA,PAB_008,mode_01,exists,0.9857903719,7.6219029427,
PIK3CA,PAB_007,mode_07,success,0.0398170687,5.0496706963,
PIK3CA,PAB_007,mode_05,success,0.5859686732,7.0028061867,
PIK3CA,PAB_007,mode_04,success,0.0641883761,4.9164562225,
PIK3CA,PAB_007,mode_06,success,0.0624915399,5.4387412071,
PIK3CA,PAB_007,mode_09,success,0.0510695837,4.7022457123,
PIK3CA,PAB_007,mode_08,success,0.7379927635,7.3942847252,
PIK3CA,PAB_008,mode_02,success,0.4693146646,6.0581812859,
PIK3CA,PAB_008,mode_03,success,0.5923131108,6.4663500786,
PIK3CA,PAB_009,mode_01,exists,0.9814097285,7.4568428993,
PIK3CA,PAB_008,mode_06,success,0.3521766067,5.8491625786,
PIK3CA,PAB_008,mode_04,success,0.3128523529,5.7981619835,
PIK3CA,PAB_008,mode_05,success,0.9518601298,7.0196456909,
PIK3CA,PAB_008,mode_07,success,0.3106968403,6.2650475502,
PIK3CA,PAB_008,mode_08,success,0.3074362874,5.5795574188,
PIK3CA,PAB_008,mode_09,success,0.1299586296,4.5174102783,
PIK3CA,PAB_009,mode_03,success,0.9302520156,6.9620933533,
PIK3CA,PAB_009,mode_05,success,0.0803740099,5.0258822441,
PIK3CA,PAB_010,mode_01,exists,0.0948791504,5.3344249725,
PIK3CA,PAB_009,mode_04,success,0.6139266491,6.4503998756,
PIK3CA,PAB_009,mode_02,success,0.375407815,6.3304495811,
PIK3CA,PAB_009,mode_06,success,0.3098643422,6.0409369469,
PIK3CA,PAB_009,mode_07,success,0.4016011655,5.9820942879,
PIK3CA,PAB_009,mode_09,success,0.262684226,5.6960525513,
PIK3CA,PAB_009,mode_08,success,0.2245464325,5.1992516518,
PIK3CA,PAB_010,mode_02,success,0.156615898,6.402826786,
PIK3CA,PAB_010,mode_03,success,0.0449069701,4.6852192879,
PIK3CA,PAB_011,mode_01,exists,0.0247048102,5.1553635597,
PIK3CA,PAB_010,mode_04,success,0.0302812085,4.6424632072,
PIK3CA,PAB_010,mode_05,success,0.1181781888,6.193169117,
PIK3CA,PAB_010,mode_06,success,0.0725160241,5.1219372749,
PIK3CA,PAB_010,mode_08,success,0.0532843135,4.9794573784,
PIK3CA,PAB_010,mode_07,success,0.1592093706,5.8624615669,
PIK3CA,PAB_010,mode_09,success,0.0361118466,4.7895641327,
PIK3CA,PAB_011,mode_02,success,0.0510435402,5.4662489891,
PIK3CA,PAB_011,mode_03,success,0.0922604129,4.962146759,
PIK3CA,PAB_012,mode_01,exists,0.9361063838,8.2942771912,
PIK3CA,PAB_011,mode_04,success,0.7692761421,8.1195907593,
PIK3CA,PAB_011,mode_05,success,0.0420374274,5.8811125755,
PIK3CA,PAB_011,mode_06,success,0.0214805249,5.2349839211,
PIK3CA,PAB_011,mode_07,success,0.139517799,5.714012146,
PIK3CA,PAB_011,mode_08,success,0.0230216198,5.3012366295,
PIK3CA,PAB_011,mode_09,success,0.0360916257,5.4759688377,
PIK3CA,PAB_012,mode_02,success,0.6462163329,7.5858855247,
PIK3CA,PAB_012,mode_04,success,0.0808224082,5.2853317261,
PIK3CA,PAB_013,mode_01,exists,0.065150544,5.073902607,
PIK3CA,PAB_012,mode_03,success,0.2018713057,6.031917572,
PIK3CA,PAB_012,mode_06,success,0.3642786443,7.1251564026,
PIK3CA,PAB_012,mode_05,success,0.2041751891,6.9696555138,
PIK3CA,PAB_012,mode_07,success,0.1494489908,6.3650755882,
PIK3CA,PAB_012,mode_08,success,0.0758132115,5.5148563385,
PIK3CA,PAB_012,mode_09,success,0.327622056,7.3345489502,
PIK3CA,PAB_013,mode_02,success,0.124489814,5.7710323334,
PIK3CA,PAB_013,mode_03,success,0.0270569324,4.5098628998,
PIK3CA,PAB_014,mode_01,exists,0.7857453227,7.0854802132,
PIK3CA,PAB_013,mode_05,success,0.0433710851,4.5320897102,
PIK3CA,PAB_013,mode_04,success,0.0583159924,4.8723874092,
PIK3CA,PAB_013,mode_06,success,0.0675487295,5.6485352516,
PIK3CA,PAB_013,mode_07,success,0.071416378,5.9134469032,
PIK3CA,PAB_013,mode_08,success,0.0290481113,4.3649406433,
PIK3CA,PAB_013,mode_09,success,0.0223013386,5.214495182,
PIK3CA,PAB_014,mode_02,success,0.0628399551,4.9013028145,
PIK3CA,PAB_014,mode_04,success,0.2938992679,6.3429408073,
PIK3CA,PAB_015,mode_01,exists,0.9795753956,8.6997280121,
PIK3CA,PAB_014,mode_03,success,0.2649947107,6.2929701805,
PIK3CA,PAB_014,mode_06,success,0.6222284436,7.0684528351,
PIK3CA,PAB_014,mode_05,success,0.4468767941,6.9415798187,
PIK3CA,PAB_014,mode_07,success,0.0719353631,5.1957511902,
PIK3CA,PAB_014,mode_08,success,0.0321383476,4.4036841393,
PIK3CA,PAB_014,mode_09,success,0.0661661699,4.7172660828,
PIK3CA,PAB_015,mode_03,success,0.9077448249,7.9986176491,
PIK3CA,PAB_015,mode_02,success,0.7214788198,7.5397353172,
PIK3CA,PAB_016,mode_01,exists,0.0796182975,4.9368839264,
PIK3CA,PAB_015,mode_04,success,0.4073776603,7.5644612312,
PIK3CA,PAB_015,mode_05,success,0.9065356851,8.3555135727,
PIK3CA,PAB_015,mode_07,success,0.3254525661,6.8898835182,
PIK3CA,PAB_015,mode_06,success,0.128994599,5.9233589172,
PIK3CA,PAB_015,mode_08,success,0.1031580269,6.407848835,
PIK3CA,PAB_015,mode_09,success,0.1189651415,6.3578562737,
PIK3CA,PAB_016,mode_02,success,0.0335316323,3.9394829273,
PIK3CA,PAB_016,mode_04,success,0.1466363072,5.8234786987,
PIK3CA,PAB_017,mode_01,exists,0.2831080854,6.8882098198,
PIK3CA,PAB_016,mode_03,success,0.2339319438,6.0731215477,
PIK3CA,PAB_016,mode_06,success,0.0684277043,5.275490284,
PIK3CA,PAB_016,mode_07,success,0.683470428,6.9592375755,
PIK3CA,PAB_016,mode_05,success,0.085184738,5.6592845917,
PIK3CA,PAB_016,mode_08,success,0.0347223394,4.0529932976,
PIK3CA,PAB_016,mode_09,success,0.0327975601,4.0982151031,
PIK3CA,PAB_017,mode_02,success,0.257910192,6.4325089455,
PIK3CA,PAB_017,mode_03,success,0.0737596452,5.7182106972,
PIK3CA,PAB_018,mode_01,exists,0.8080528975,8.4336767197,
PIK3CA,PAB_017,mode_04,success,0.1140001863,5.5494475365,
PIK3CA,PAB_017,mode_05,success,0.1053806022,5.3720550537,
PIK3CA,PAB_017,mode_06,success,0.2745782733,6.9985103607,
PIK3CA,PAB_017,mode_07,success,0.1118297502,4.6390151978,
PIK3CA,PAB_017,mode_08,success,0.0904990956,6.1688923836,
PIK3CA,PAB_017,mode_09,success,0.0765528753,5.9952197075,
PIK3CA,PAB_018,mode_02,success,0.1148197651,6.4492411613,
PIK3CA,PAB_018,mode_03,success,0.0942000151,6.4466700554,
PIK3CA,PAB_019,mode_01,exists,0.7663778067,7.4914946556,
PIK3CA,PAB_018,mode_04,success,0.2734228969,7.2487449646,
PIK3CA,PAB_018,mode_05,success,0.0745657012,6.6505694389,
PIK3CA,PAB_018,mode_06,success,0.7346830368,7.9622001648,
PIK3CA,PAB_018,mode_07,success,0.4134815633,7.5304207802,
PIK3CA,PAB_019,mode_02,success,0.0630460903,5.4129405022,
PIK3CA,PAB_018,mode_08,success,0.1447762847,5.8927159309,
PIK3CA,PAB_018,mode_09,success,0.0520717502,5.5213980675,
PIK3CA,PAB_019,mode_03,success,0.1321603209,6.0482516289,
PIK3CA,PAB_020,mode_01,exists,0.5930172801,6.2357234955,
PIK3CA,PAB_019,mode_04,success,0.0810120925,6.0499286652,
PIK3CA,PAB_019,mode_05,success,0.0383510254,5.0466251373,
PIK3CA,PAB_019,mode_06,success,0.7399375439,6.8169922829,
PIK3CA,PAB_019,mode_08,success,0.0448754802,4.1261744499,
PIK3CA,PAB_019,mode_07,success,0.7380821705,7.0023255348,
PIK3CA,PAB_019,mode_09,success,0.624002099,6.6620116234,
PIK3CA,PAB_020,mode_02,success,0.3863043487,5.9081788063,
PIK3CA,PAB_020,mode_04,success,0.6055099368,6.2977771759,
PIK3CA,PAB_021,mode_01,exists,0.0898616388,5.351626873,
PIK3CA,PAB_020,mode_03,success,0.650451839,6.3880748749,
PIK3CA,PAB_020,mode_05,success,0.1552147567,5.4771900177,
PIK3CA,PAB_020,mode_06,success,0.2033153772,5.4953198433,
PIK3CA,PAB_020,mode_07,success,0.6075212359,6.0314192772,
PIK3CA,PAB_020,mode_08,success,0.1637813002,5.0980973244,
PIK3CA,PAB_020,mode_09,success,0.0969661176,4.4952087402,
PIK3CA,PAB_021,mode_02,success,0.9214916825,7.7819538116,
PIK3CA,PAB_021,mode_04,success,0.1631543785,5.0817074776,
PIK3CA,PAB_022,mode_01,exists,0.6011886597,7.1715025902,
PIK3CA,PAB_021,mode_03,success,0.1021743417,5.2970261574,
PIK3CA,PAB_021,mode_05,success,0.1406918913,5.0040926933,
PIK3CA,PAB_021,mode_06,success,0.2139008194,5.6711449623,
PIK3CA,PAB_021,mode_07,success,0.0939026177,5.3093485832,
PIK3CA,PAB_021,mode_08,success,0.0914782509,5.737839222,
PIK3CA,PAB_021,mode_09,success,0.1322682947,5.4318070412,
PIK3CA,PAB_022,mode_02,success,0.0832882524,5.6284298897,
PIK3CA,PAB_022,mode_03,success,0.0665782318,5.783241272,
PIK3CA,PAB_023,mode_01,exists,0.2226191163,5.8915171623,
PIK3CA,PAB_022,mode_04,success,0.0547950417,4.8686647415,
PIK3CA,PAB_022,mode_05,success,0.0498486236,6.0304732323,
PIK3CA,PAB_022,mode_06,success,0.1026470512,6.0370669365,
PIK3CA,PAB_022,mode_09,success,0.0578999594,4.1033558846,
PIK3CA,PAB_022,mode_07,success,0.0950205401,5.1457705498,
PIK3CA,PAB_022,mode_08,success,0.1602570266,6.2792568207,
PIK3CA,PAB_023,mode_02,success,0.1277398467,6.0126900673,
PIK3CA,PAB_023,mode_03,success,0.089502506,5.6239171028,
PIK3CA,PAB_024,mode_01,exists,0.0574862473,4.984003067,
PIK3CA,PAB_023,mode_05,success,0.1392420232,5.6799263954,
PIK3CA,PAB_023,mode_04,success,0.1433515102,5.7522025108,
PIK3CA,PAB_023,mode_06,success,0.1496945024,5.6543126106,
PIK3CA,PAB_023,mode_07,success,0.0670218989,5.1707501411,
PIK3CA,PAB_023,mode_09,success,0.0829035863,5.5509471893,
PIK3CA,PAB_023,mode_08,success,0.1787566543,6.3715233803,
PIK3CA,PAB_024,mode_02,success,0.0397319347,5.1256623268,
PIK3CA,PAB_024,mode_03,success,0.0781341791,5.3170604706,
PIK3CA,PAB_025,mode_01,exists,0.0451133959,5.5884742737,
PIK3CA,PAB_024,mode_04,success,0.0383179486,5.2245287895,
PIK3CA,PAB_024,mode_05,success,0.0439309813,4.9987549782,
PIK3CA,PAB_024,mode_06,success,0.0574111864,5.5551204681,
PIK3CA,PAB_024,mode_07,success,0.05476759,5.284696579,
PIK3CA,PAB_024,mode_08,success,0.0510647371,5.2621970177,
PIK3CA,PAB_024,mode_09,success,0.1051686779,5.5670166016,
PIK3CA,PAB_026,mode_01,exists,0.79092592,7.3874287605,
PIK3CA,PAB_025,mode_03,success,0.0481225438,6.1485710144,
PIK3CA,PAB_025,mode_04,success,0.013520225,4.7503623962,
PIK3CA,PAB_025,mode_02,success,0.0697069541,6.3569502831,
PIK3CA,PAB_025,mode_05,success,0.0216576084,5.7833557129,
PIK3CA,PAB_025,mode_07,success,0.0476267338,6.2457327843,
PIK3CA,PAB_025,mode_06,success,0.0328139737,5.370414257,
PIK3CA,PAB_026,mode_02,success,0.723793745,7.3702216148,
PIK3CA,PAB_026,mode_03,success,0.3696121573,6.8382720947,
PIK3CA,PAB_027,mode_01,exists,0.5536785722,7.2048993111,
PIK3CA,PAB_026,mode_04,success,0.3414822519,6.7295613289,
PIK3CA,PAB_026,mode_05,success,0.2012365013,6.1216406822,
PIK3CA,PAB_026,mode_06,success,0.2044330239,5.9487423897,
PIK3CA,PAB_026,mode_07,success,0.2008426338,6.0013327599,
PIK3CA,PAB_026,mode_08,success,0.1070981547,5.0192379951,
PIK3CA,PAB_026,mode_09,success,0.2056039572,6.6841697693,
PIK3CA,PAB_027,mode_02,success,0.1078464985,5.6921181679,
PIK3CA,PAB_027,mode_03,success,0.3866744041,6.6038589478,
PIK3CA,PAB_028,mode_01,exists,0.6390343308,6.8082556725,
PIK3CA,PAB_027,mode_04,success,0.0983458757,5.2540841103,
PIK3CA,PAB_027,mode_06,success,0.1062900648,5.475757122,
PIK3CA,PAB_027,mode_07,success,0.126580447,6.0689125061,
PIK3CA,PAB_027,mode_05,success,0.874987483,7.4792962074,
PIK3CA,PAB_027,mode_08,success,0.093233794,5.8373131752,
PIK3CA,PAB_027,mode_09,success,0.101649709,5.9389939308,
PIK3CA,PAB_028,mode_02,success,0.9681220651,7.4102535248,
PIK3CA,PAB_028,mode_03,success,0.6412476301,6.7724862099,
PIK3CA,PAB_029,mode_01,exists,0.1456551999,6.1941661835,
PIK3CA,PAB_028,mode_06,success,0.3232991695,6.3324160576,
PIK3CA,PAB_028,mode_05,success,0.32018435,6.1496825218,
PIK3CA,PAB_028,mode_04,success,0.4844439626,6.3145461082,
PIK3CA,PAB_028,mode_09,success,0.0947227404,5.5185341835,
PIK3CA,PAB_028,mode_07,success,0.3441122174,6.1995921135,
PIK3CA,PAB_028,mode_08,success,0.7553964853,6.7056879997,
PIK3CA,PAB_029,mode_02,success,0.0685833097,5.8827185631,
PIK3CA,PAB_029,mode_03,success,0.1598129123,5.757209301,
PIK3CA,PAB_030,mode_01,exists,0.9539741278,7.9709811211,
PIK3CA,PAB_029,mode_04,success,0.1539119929,5.2369861603,
PIK3CA,PAB_029,mode_05,success,0.1390810013,5.6806468964,
PIK3CA,PAB_029,mode_08,success,0.1065822393,4.7857918739,
PIK3CA,PAB_029,mode_07,success,0.1498596817,5.3473858833,
PIK3CA,PAB_029,mode_06,success,0.0835703313,4.7864284515,
PIK3CA,PAB_029,mode_09,success,0.0991562381,4.3854489326,
PIK3CA,PAB_030,mode_03,success,0.0992541239,5.6504263878,
PIK3CA,PAB_030,mode_02,success,0.1627903432,5.9678478241,
PIK3CA,PAB_031,mode_01,exists,0.0915642157,5.3390216827,
PIK3CA,PAB_030,mode_04,success,0.1326590925,5.5462546349,
PIK3CA,PAB_030,mode_05,success,0.1745074689,5.085372448,
PIK3CA,PAB_030,mode_06,success,0.1104423627,5.3690943718,
PIK3CA,PAB_030,mode_07,success,0.0624244064,4.5870232582,
PIK3CA,PAB_031,mode_02,success,0.0901694149,5.5140137672,
PIK3CA,PAB_030,mode_09,success,0.1715994179,5.2445545197,
PIK3CA,PAB_030,mode_08,success,0.1693784744,4.7774796486,
PIK3CA,PAB_031,mode_03,success,0.0245135929,4.9279060364,
PIK3CA,PAB_032,mode_01,exists,0.3687889278,7.0129847527,
PIK3CA,PAB_031,mode_05,success,0.1378768086,5.9905772209,
PIK3CA,PAB_031,mode_04,success,0.0811546519,5.4607195854,
PIK3CA,PAB_031,mode_06,success,0.0638391301,5.201529026,
PIK3CA,PAB_031,mode_07,success,0.0208729971,4.2458300591,
PIK3CA,PAB_031,mode_08,success,0.0240612589,4.7895321846,
PIK3CA,PAB_031,mode_09,success,0.0367720202,4.9087328911,
PIK3CA,PAB_032,mode_02,success,0.2443039864,6.6877455711,
PIK3CA,PAB_032,mode_03,success,0.3731773794,6.7865567207,
PIK3CA,PAB_033,mode_01,exists,0.2577711046,5.6814842224,
PIK3CA,PAB_032,mode_05,success,0.0926636234,5.7928352356,
PIK3CA,PAB_032,mode_04,success,0.276291281,6.5101685524,
PIK3CA,PAB_032,mode_06,success,0.0451083668,5.1138625145,
PIK3CA,PAB_032,mode_07,success,0.0426889993,5.1757898331,
PIK3CA,PAB_032,mode_08,success,0.1421579868,6.4639186859,
PIK3CA,PAB_032,mode_09,success,0.0808966979,4.5136990547,
PIK3CA,PAB_033,mode_02,success,0.4919415414,6.2739653587,
PIK3CA,PAB_033,mode_04,success,0.3950689435,6.1185517311,
PIK3CA,PAB_035,mode_01,exists,0.8465799093,7.9310894012,
PIK3CA,PAB_033,mode_03,success,0.1399708092,4.6117568016,
PIK3CA,PAB_033,mode_05,success,0.1192285717,5.0723452568,
PIK3CA,PAB_033,mode_06,success,0.1883778125,5.8216743469,
PIK3CA,PAB_033,mode_08,success,0.1497127563,5.7034583092,
PIK3CA,PAB_033,mode_07,success,0.1485781074,5.1973762512,
PIK3CA,PAB_033,mode_09,success,0.1375698447,4.5755910873,
PIK3CA,PAB_035,mode_02,success,0.6783919334,7.5961441994,
PIK3CA,PAB_035,mode_03,success,0.2877600193,7.0145134926,
PIK3CA,PAB_036,mode_01,exists,0.7203402519,6.74132967,
PIK3CA,PAB_035,mode_04,success,0.053802114,4.5229239464,
PIK3CA,PAB_035,mode_06,success,0.3226802349,7.0896325111,
PIK3CA,PAB_035,mode_05,success,0.7437791824,7.8305134773,
PIK3CA,PAB_035,mode_07,success,0.8623184562,8.1118593216,
PIK3CA,PAB_035,mode_09,success,0.6589831114,7.9310646057,
PIK3CA,PAB_035,mode_08,success,0.0849627405,4.8052482605,
PIK3CA,PAB_036,mode_02,success,0.7562608719,6.938249588,
PIK3CA,PAB_036,mode_03,success,0.9363726974,7.1514205933,
PIK3CA,PAB_037,mode_01,exists,0.4281382561,5.9770064354,
PIK3CA,PAB_036,mode_05,success,0.4766825438,6.5827507973,
PIK3CA,PAB_036,mode_04,success,0.980066359,7.6093583107,
PIK3CA,PAB_036,mode_06,success,0.1965066195,5.0871214867,
PIK3CA,PAB_036,mode_07,success,0.4263698757,6.4091205597,
PIK3CA,PAB_036,mode_09,success,0.6741474271,6.6894192696,
PIK3CA,PAB_037,mode_02,success,0.0974106565,5.5709328651,
PIK3CA,PAB_036,mode_08,success,0.093661733,5.5928096771,
PIK3CA,PAB_037,mode_04,success,0.108916983,5.3156151772,
PIK3CA,PAB_038,mode_01,exists,0.2359465659,6.0182609558,
PIK3CA,PAB_037,mode_03,success,0.3445590138,5.9856200218,
PIK3CA,PAB_037,mode_05,success,0.1730756611,5.400742054,
PIK3CA,PAB_037,mode_07,success,0.1293672472,4.8489284515,
PIK3CA,PAB_037,mode_06,success,0.1014630497,4.8285255432,
PIK3CA,PAB_037,mode_08,success,0.2830167413,6.2126808167,
PIK3CA,PAB_037,mode_09,success,0.0569101349,4.0283303261,
PIK3CA,PAB_038,mode_03,success,0.1571896225,5.3480706215,
PIK3CA,PAB_038,mode_02,success,0.1578949541,4.9033665657,
PIK3CA,PAB_039,mode_01,exists,0.141786918,5.9823226929,
PIK3CA,PAB_038,mode_04,success,0.3816900849,6.8586506844,
PIK3CA,PAB_038,mode_05,success,0.1561767906,5.3937187195,
PIK3CA,PAB_038,mode_07,success,0.126087755,5.3900947571,
PIK3CA,PAB_038,mode_08,success,0.2667465508,6.6150665283,
PIK3CA,PAB_038,mode_06,success,0.2365746647,6.141960144,
PIK3CA,PAB_039,mode_02,success,0.0966373086,4.7717857361,
PIK3CA,PAB_038,mode_09,success,0.1972806901,6.1297373772,
PIK3CA,PAB_039,mode_03,success,0.0909221247,4.5236158371,
PIK3CA,PAB_040,mode_01,exists,0.0919553265,5.4762749672,
PIK3CA,PAB_039,mode_04,success,0.0962027907,4.6054701805,
PIK3CA,PAB_039,mode_07,success,0.1027152389,4.8991680145,
PIK3CA,PAB_039,mode_05,success,0.086250782,4.4519634247,
PIK3CA,PAB_039,mode_06,success,0.0964116752,4.9262394905,
PIK3CA,PAB_039,mode_09,success,0.1131649986,5.2055191994,
PIK3CA,PAB_039,mode_08,success,0.0711809397,4.6463122368,
PIK3CA,PAB_040,mode_02,success,0.1407358944,5.9265193939,
PIK3CA,PAB_040,mode_05,success,0.0566475727,4.8549904823,
PIK3CA,PAB_041,mode_01,exists,0.7204694152,7.7291150093,
PIK3CA,PAB_040,mode_03,success,0.1004836261,5.6392617226,
PIK3CA,PAB_040,mode_04,success,0.1582213938,5.7345290184,
PIK3CA,PAB_040,mode_06,success,0.1022947282,5.587407589,
PIK3CA,PAB_040,mode_08,success,0.1456785649,5.2372741699,
PIK3CA,PAB_040,mode_07,success,0.0761286691,4.9166407585,
PIK3CA,PAB_040,mode_09,success,0.0774543807,5.3932170868,
PIK3CA,PAB_041,mode_03,success,0.5923925638,7.4329485893,
PIK3CA,PAB_041,mode_04,success,0.7271636128,7.7023539543,
PIK3CA,PAB_042,mode_01,exists,0.0810296908,5.0791049004,
PIK3CA,PAB_041,mode_02,success,0.714337647,7.8490962982,
PIK3CA,PAB_041,mode_05,success,0.3298283517,7.1756711006,
PIK3CA,PAB_041,mode_07,success,0.038584508,4.4921836853,
PIK3CA,PAB_041,mode_06,success,0.8946081996,8.4179229736,
PIK3CA,PAB_041,mode_08,success,0.5933127403,7.7105622292,
PIK3CA,PAB_041,mode_09,success,0.7527812719,7.8027291298,
PIK3CA,PAB_042,mode_02,success,0.069077149,5.462211132,
PIK3CA,PAB_042,mode_03,success,0.0962581784,5.1897411346,
PIK3CA,PAB_043,mode_01,exists,0.1202386543,5.8119697571,
PIK3CA,PAB_042,mode_04,success,0.0779914781,4.8869533539,
PIK3CA,PAB_042,mode_06,success,0.0890296996,5.5486569405,
PIK3CA,PAB_042,mode_05,success,0.9580866098,7.9190483093,
PIK3CA,PAB_042,mode_07,success,0.0868076384,5.4039287567,
PIK3CA,PAB_042,mode_08,success,0.0616550855,4.7898607254,
PIK3CA,PAB_043,mode_03,success,0.1386402547,5.523815155,
PIK3CA,PAB_042,mode_09,success,0.4464015663,5.943962574,
PIK3CA,PAB_043,mode_02,success,0.103550829,5.5295472145,
PIK3CA,PAB_044,mode_01,exists,0.104889594,6.172914505,
PIK3CA,PAB_043,mode_04,success,0.0744090676,4.8390612602,
PIK3CA,PAB_043,mode_05,success,0.1140386239,4.8804702759,
PIK3CA,PAB_043,mode_06,success,0.1107523814,5.4345626831,
PIK3CA,PAB_043,mode_07,success,0.1158785075,5.0956864357,
PIK3CA,PAB_043,mode_08,success,0.12565431,4.3102068901,
PIK3CA,PAB_043,mode_09,success,0.0626498833,4.9241223335,
PIK3CA,PAB_044,mode_02,success,0.0716480091,5.267393589,
PIK3CA,PAB_044,mode_04,success,0.0842344835,5.5647902489,
PIK3CA,PAB_045,mode_01,exists,0.1334186941,5.7555251122,
PIK3CA,PAB_044,mode_03,success,0.124834992,5.9275689125,
PIK3CA,PAB_044,mode_05,success,0.1254840791,5.6258735657,
PIK3CA,PAB_044,mode_06,success,0.1143282801,6.829428196,
PIK3CA,PAB_044,mode_07,success,0.1356465071,5.9670562744,
PIK3CA,PAB_044,mode_08,success,0.1156511307,6.0343642235,
PIK3CA,PAB_044,mode_09,success,0.2604126334,5.721514225,
PIK3CA,PAB_045,mode_03,success,0.148551777,5.5400314331,
PIK3CA,PAB_045,mode_02,success,0.1339311749,5.8076424599,
PIK3CA,PAB_046,mode_01,exists,0.2975090444,5.9554991722,
PIK3CA,PAB_045,mode_04,success,0.1420300603,6.3173313141,
PIK3CA,PAB_045,mode_05,success,0.080130823,5.4609475136,
PIK3CA,PAB_045,mode_06,success,0.2408154905,5.7195115089,
PIK3CA,PAB_045,mode_07,success,0.3071791232,6.5961284637,
PIK3CA,PAB_045,mode_08,success,0.0925923288,5.5888018608,
PIK3CA,PAB_045,mode_09,success,0.0892310292,5.8137221336,
PIK3CA,PAB_046,mode_02,success,0.0965540037,4.977285862,
PIK3CA,PAB_046,mode_03,success,0.0575877614,4.627679348,
PIK3CA,PAB_047,mode_01,exists,0.702475071,7.3326835632,
PIK3CA,PAB_046,mode_07,success,0.1270317584,5.0175209045,
