ligand,target,vina_mode,vina_score
PAB_079,PIK3CA,2,-7.847
PAB_079,PIK3CA,3,-7.312
PAB_079,PIK3CA,4,-7.261
PAB_079,PIK3CA,5,-6.904
PAB_079,PIK3CA,6,-6.763
PAB_079,PIK3CA,7,-6.729
PAB_079,PIK3CA,8,-6.686
PAB_079,PIK3CA,9,-6.577
PAB_079,PIK3CB,1,-7.815
PAB_079,PIK3CB,2,-7.711
PAB_079,PIK3CB,3,-7.638
PAB_079,PIK3CB,4,-7.626
PAB_079,PIK3CB,5,-7.589
PAB_079,PIK3CB,6,-7.353
PAB_079,PIK3CB,7,-6.938
PAB_079,PIK3CB,8,-6.831
PAB_079,PIK3CB,9,-6.756
PAB_080,PIK3CA,1,-7.657
PAB_080,PIK3CA,2,-7.284
PAB_080,PIK3CA,3,-7.122
PAB_080,PIK3CA,4,-7.086
PAB_080,PIK3CA,5,-6.999
PAB_080,PIK3CA,6,-6.885
PAB_080,PIK3CA,7,-6.729
PAB_080,PIK3CA,8,-6.595
PAB_080,PIK3CA,9,-6.491
PAB_080,PIK3CB,1,-8.893
PAB_080,PIK3CB,2,-8.54
PAB_080,PIK3CB,3,-8.391
PAB_080,PIK3CB,4,-8.179
PAB_080,PIK3CB,5,-7.862
PAB_080,PIK3CB,6,-7.641
PAB_080,PIK3CB,7,-7.576
PAB_080,PIK3CB,8,-7.518
PAB_080,PIK3CB,9,-7.379
PAB_081,PIK3CA,1,-7.833
PAB_081,PIK3CA,2,-7.181
PAB_081,PIK3CA,3,-7.103
PAB_081,PIK3CA,4,-7.023
PAB_081,PIK3CA,5,-6.941
PAB_081,PIK3CA,6,-6.926
PAB_081,PIK3CA,7,-6.652
PAB_081,PIK3CA,8,-6.422
PAB_081,PIK3CA,9,-6.306
PAB_081,PIK3CB,1,-7.981
PAB_081,PIK3CB,2,-7.937
PAB_081,PIK3CB,3,-7.876
PAB_081,PIK3CB,4,-7.696
PAB_081,PIK3CB,5,-7.596
PAB_081,PIK3CB,6,-7.534
PAB_081,PIK3CB,7,-7.354
PAB_081,PIK3CB,8,-7.214
PAB_081,PIK3CB,9,-7.169
PAB_082,PIK3CA,1,-8.116
PAB_082,PIK3CA,2,-7.629
PAB_082,PIK3CA,3,-7.317
PAB_082,PIK3CA,4,-7.301
PAB_082,PIK3CA,5,-7.141
PAB_082,PIK3CA,6,-7.106
PAB_082,PIK3CA,7,-6.861
PAB_082,PIK3CA,8,-6.849
PAB_082,PIK3CA,9,-6.841
PAB_082,PIK3CB,1,-8.811
PAB_082,PIK3CB,2,-8.664
PAB_082,PIK3CB,3,-8.477
PAB_082,PIK3CB,4,-8.165
PAB_082,PIK3CB,5,-8.068
PAB_082,PIK3CB,6,-7.98
PAB_082,PIK3CB,7,-7.841
PAB_082,PIK3CB,8,-7.675
PAB_082,PIK3CB,9,-7.651
PAB_083,PIK3CA,1,-8.54
PAB_083,PIK3CA,2,-8.407
PAB_083,PIK3CA,3,-8.28
PAB_083,PIK3CA,4,-7.996
PAB_083,PIK3CA,5,-7.897
PAB_083,PIK3CA,6,-7.759
PAB_083,PIK3CA,7,-7.459
PAB_083,PIK3CA,8,-7.329
PAB_083,PIK3CA,9,-7.254
PAB_083,PIK3CB,1,-9.162
PAB_083,PIK3CB,2,-8.649
PAB_083,PIK3CB,3,-8.587
PAB_083,PIK3CB,4,-7.965
PAB_083,PIK3CB,5,-7.794
PAB_083,PIK3CB,6,-7.5
PAB_083,PIK3CB,7,-7.496
PAB_083,PIK3CB,8,-7.33
PAB_083,PIK3CB,9,-7.113
PAB_084,PIK3CA,1,-8.369
PAB_084,PIK3CA,2,-7.442
PAB_084,PIK3CA,3,-7.346
PAB_084,PIK3CA,4,-7.307
PAB_084,PIK3CA,5,-7.212
PAB_084,PIK3CA,6,-6.982
PAB_084,PIK3CA,7,-6.895
PAB_084,PIK3CA,8,-6.689
PAB_084,PIK3CA,9,-6.625
PAB_084,PIK3CB,1,-9.018
PAB_084,PIK3CB,2,-8.229
PAB_084,PIK3CB,3,-8.215
PAB_084,PIK3CB,4,-8.098
PAB_084,PIK3CB,5,-7.985
PAB_084,PIK3CB,6,-7.946
PAB_084,PIK3CB,7,-7.881
PAB_084,PIK3CB,8,-7.805
PAB_084,PIK3CB,9,-7.748
PAB_085,PIK3CA,1,-7.817
PAB_085,PIK3CA,2,-7.625
PAB_085,PIK3CA,3,-7.611
PAB_085,PIK3CA,4,-7.467
PAB_085,PIK3CA,5,-7.407
PAB_085,PIK3CA,6,-7.089
PAB_085,PIK3CA,7,-6.89
PAB_085,PIK3CA,8,-6.763
PAB_085,PIK3CA,9,-6.447
PAB_085,PIK3CB,1,-8.225
PAB_085,PIK3CB,2,-8.032
PAB_085,PIK3CB,3,-7.954
PAB_085,PIK3CB,4,-7.847
PAB_085,PIK3CB,5,-7.102
PAB_085,PIK3CB,6,-7.097
PAB_085,PIK3CB,7,-6.746
PAB_085,PIK3CB,8,-6.714
PAB_085,PIK3CB,9,-6.288
PAB_086,PIK3CA,1,-6.794
PAB_086,PIK3CA,2,-6.642
PAB_086,PIK3CA,3,-6.589
PAB_086,PIK3CA,4,-6.508
PAB_086,PIK3CA,5,-6.328
PAB_086,PIK3CA,6,-5.929
PAB_086,PIK3CA,7,-5.893
PAB_086,PIK3CA,8,-5.882
PAB_086,PIK3CA,9,-5.733
PAB_086,PIK3CB,1,-7.292
PAB_086,PIK3CB,2,-6.976
PAB_086,PIK3CB,3,-6.751
PAB_086,PIK3CB,4,-6.594
PAB_086,PIK3CB,5,-6.486
PAB_086,PIK3CB,6,-6.279
PAB_086,PIK3CB,7,-6.208
PAB_086,PIK3CB,8,-6.11
PAB_086,PIK3CB,9,-5.929
PAB_087,PIK3CA,1,-7.005
PAB_087,PIK3CA,2,-6.989
PAB_087,PIK3CA,3,-6.499
PAB_087,PIK3CA,4,-6.457
PAB_087,PIK3CA,5,-6.406
PAB_087,PIK3CA,6,-6.325
PAB_087,PIK3CA,7,-6.259
PAB_087,PIK3CA,8,-6.247
PAB_087,PIK3CA,9,-6.152
PAB_087,PIK3CB,1,-8.326
PAB_087,PIK3CB,2,-8.284
PAB_087,PIK3CB,3,-7.737
PAB_087,PIK3CB,4,-7.598
PAB_087,PIK3CB,5,-7.594
PAB_087,PIK3CB,6,-7.439
PAB_087,PIK3CB,7,-7.383
PAB_087,PIK3CB,8,-7.371
PAB_087,PIK3CB,9,-7.283
PAB_088,PIK3CA,1,-7.307
PAB_088,PIK3CA,2,-7.125
PAB_088,PIK3CA,3,-6.947
PAB_088,PIK3CA,4,-6.845
PAB_088,PIK3CA,5,-6.813
PAB_088,PIK3CA,6,-6.528
PAB_088,PIK3CA,7,-6.492
PAB_088,PIK3CA,8,-6.358
PAB_088,PIK3CA,9,-6.197
PAB_088,PIK3CB,1,-7.449
PAB_088,PIK3CB,2,-7.42
PAB_088,PIK3CB,3,-6.862
PAB_088,PIK3CB,4,-6.832
PAB_088,PIK3CB,5,-6.809
PAB_088,PIK3CB,6,-6.74
PAB_088,PIK3CB,7,-6.714
PAB_088,PIK3CB,8,-6.597
PAB_088,PIK3CB,9,-6.511
PAB_089,PIK3CA,1,-8.11
PAB_089,PIK3CA,2,-7.963
PAB_089,PIK3CA,3,-7.707
PAB_089,PIK3CA,4,-7.64
PAB_089,PIK3CA,5,-7.618
PAB_089,PIK3CA,6,-7.519
PAB_089,PIK3CA,7,-7.413
PAB_089,PIK3CA,8,-7.315
PAB_089,PIK3CA,9,-7.269
PAB_089,PIK3CB,1,-9.046
PAB_089,PIK3CB,2,-8.856
PAB_089,PIK3CB,3,-8.779
PAB_089,PIK3CB,4,-8.718
PAB_089,PIK3CB,5,-8.595
PAB_089,PIK3CB,6,-8.562
PAB_089,PIK3CB,7,-8.274
PAB_089,PIK3CB,8,-8.142
PAB_089,PIK3CB,9,-7.9
PAB_090,PIK3CA,1,-8.266
PAB_090,PIK3CA,2,-8.24
PAB_090,PIK3CA,3,-8.211
PAB_090,PIK3CA,4,-7.555
PAB_090,PIK3CA,5,-7.284
PAB_090,PIK3CA,6,-7.266
PAB_090,PIK3CA,7,-7.234
PAB_090,PIK3CA,8,-7.193
PAB_090,PIK3CA,9,-6.496
PAB_090,PIK3CB,1,-9.153
PAB_090,PIK3CB,2,-9.07
PAB_090,PIK3CB,3,-8.134
PAB_090,PIK3CB,4,-8.054
PAB_090,PIK3CB,5,-7.938
PAB_090,PIK3CB,6,-7.724
PAB_090,PIK3CB,7,-7.709
PAB_090,PIK3CB,8,-7.46
PAB_090,PIK3CB,9,-7.377
PAB_091,PIK3CA,1,-8.861
PAB_091,PIK3CA,2,-8.169
PAB_091,PIK3CA,3,-7.826
PAB_091,PIK3CA,4,-7.77
PAB_091,PIK3CA,5,-7.627
PAB_091,PIK3CA,6,-7.529
PAB_091,PIK3CA,7,-7.438
PAB_091,PIK3CA,8,-7.337
PAB_091,PIK3CA,9,-7.302
PAB_091,PIK3CB,1,-8.868
PAB_091,PIK3CB,2,-8.349
PAB_091,PIK3CB,3,-8.249
PAB_091,PIK3CB,4,-8.244
PAB_091,PIK3CB,5,-7.747
PAB_091,PIK3CB,6,-7.655
PAB_091,PIK3CB,7,-7.575
PAB_091,PIK3CB,8,-7.448
PAB_091,PIK3CB,9,-7.346
PAB_092,PIK3CA,1,-7.587
PAB_092,PIK3CA,2,-7.497
PAB_092,PIK3CA,3,-7.454
PAB_092,PIK3CA,4,-7.42
PAB_092,PIK3CA,5,-7.294
PAB_092,PIK3CA,6,-7.035
PAB_092,PIK3CA,7,-7.024
PAB_092,PIK3CA,8,-6.869
PAB_092,PIK3CA,9,-6.799
PAB_092,PIK3CB,1,-9.448
PAB_092,PIK3CB,2,-9.363
PAB_092,PIK3CB,3,-9.336
PAB_092,PIK3CB,4,-9.331
PAB_092,PIK3CB,5,-9.133
PAB_092,PIK3CB,6,-8.404
PAB_092,PIK3CB,7,-8.306
PAB_092,PIK3CB,8,-8.176
PAB_092,PIK3CB,9,-8.044
PAB_093,PIK3CA,1,-8.127
PAB_093,PIK3CA,2,-7.826
PAB_093,PIK3CA,3,-7.81
PAB_093,PIK3CA,4,-7.563
PAB_093,PIK3CA,5,-7.491
PAB_093,PIK3CA,6,-7.277
PAB_093,PIK3CA,7,-7.234
PAB_093,PIK3CA,8,-7.142
PAB_093,PIK3CA,9,-6.992
PAB_093,PIK3CB,1,-8.998
PAB_093,PIK3CB,2,-8.996
PAB_093,PIK3CB,3,-7.701
PAB_093,PIK3CB,4,-7.397
PAB_093,PIK3CB,5,-7.341
PAB_093,PIK3CB,6,-7.325
PAB_093,PIK3CB,7,-7.194
PAB_093,PIK3CB,8,-6.971
PAB_093,PIK3CB,9,-6.92
PAB_094,PIK3CA,1,-7.347
PAB_094,PIK3CA,2,-7.195
PAB_094,PIK3CA,3,-7.104
PAB_094,PIK3CA,4,-7.0
PAB_094,PIK3CA,5,-6.697
PAB_094,PIK3CA,6,-6.696
PAB_094,PIK3CA,7,-6.38
PAB_094,PIK3CA,8,-6.347
PAB_094,PIK3CA,9,-6.207
PAB_094,PIK3CB,1,-7.064
PAB_094,PIK3CB,2,-7.047
PAB_094,PIK3CB,3,-6.841
PAB_094,PIK3CB,4,-6.786
PAB_094,PIK3CB,5,-6.766
PAB_094,PIK3CB,6,-6.723
PAB_094,PIK3CB,7,-6.722
PAB_094,PIK3CB,8,-6.487
PAB_094,PIK3CB,9,-6.429
PAB_095,PIK3CA,1,-8.87
PAB_095,PIK3CA,2,-8.759
PAB_095,PIK3CA,3,-8.558
PAB_095,PIK3CA,4,-8.467
PAB_095,PIK3CA,5,-8.361
PAB_095,PIK3CA,6,-8.357
PAB_095,PIK3CA,7,-8.341
PAB_095,PIK3CA,8,-7.977
PAB_095,PIK3CA,9,-7.919
PAB_095,PIK3CB,1,-9.842
PAB_095,PIK3CB,2,-9.017
PAB_095,PIK3CB,3,-8.839
PAB_095,PIK3CB,4,-8.805
PAB_095,PIK3CB,5,-8.791
PAB_095,PIK3CB,6,-8.749
PAB_095,PIK3CB,7,-8.545
PAB_095,PIK3CB,8,-8.443
PAB_095,PIK3CB,9,-8.369
PAB_096,PIK3CA,1,-8.443
PAB_096,PIK3CA,2,-7.533
PAB_096,PIK3CA,3,-7.472
PAB_096,PIK3CA,4,-7.445
PAB_096,PIK3CA,5,-7.28
PAB_096,PIK3CA,6,-7.274
PAB_096,PIK3CA,7,-7.233
PAB_096,PIK3CA,8,-7.167
PAB_096,PIK3CA,9,-6.977
PAB_096,PIK3CB,1,-8.741
PAB_096,PIK3CB,2,-8.205
PAB_096,PIK3CB,3,-7.821
PAB_096,PIK3CB,4,-7.778
PAB_096,PIK3CB,5,-7.706
PAB_096,PIK3CB,6,-7.565
PAB_096,PIK3CB,7,-7.556
PAB_096,PIK3CB,8,-7.111
PAB_096,PIK3CB,9,-7.06
PAB_097,PIK3CA,1,-7.893
PAB_097,PIK3CA,2,-7.803
PAB_097,PIK3CA,3,-7.497
PAB_097,PIK3CA,4,-7.414
PAB_097,PIK3CA,5,-7.125
PAB_097,PIK3CA,6,-7.03
PAB_097,PIK3CA,7,-6.951
PAB_097,PIK3CA,8,-6.869
PAB_097,PIK3CA,9,-6.773
PAB_097,PIK3CB,1,-7.373
PAB_097,PIK3CB,2,-7.373
PAB_097,PIK3CB,3,-7.333
PAB_097,PIK3CB,4,-7.222
PAB_097,PIK3CB,5,-7.215
PAB_097,PIK3CB,6,-7.156
PAB_097,PIK3CB,7,-7.036
PAB_097,PIK3CB,8,-6.731
PAB_097,PIK3CB,9,-6.608
PAB_098,PIK3CA,1,-8.2
PAB_098,PIK3CA,2,-8.1
PAB_098,PIK3CA,3,-7.931
PAB_098,PIK3CA,4,-7.914
PAB_098,PIK3CA,5,-7.658
PAB_098,PIK3CA,6,-7.552
PAB_098,PIK3CA,7,-7.429
PAB_098,PIK3CA,8,-7.389
PAB_098,PIK3CA,9,-7.102
PAB_098,PIK3CB,1,-9.263
PAB_098,PIK3CB,2,-8.978
PAB_098,PIK3CB,3,-8.811
PAB_098,PIK3CB,4,-8.791
PAB_098,PIK3CB,5,-8.247
PAB_098,PIK3CB,6,-8.06
PAB_098,PIK3CB,7,-7.935
PAB_098,PIK3CB,8,-7.824
PAB_098,PIK3CB,9,-7.819
PAB_099,PIK3CA,1,-7.504
PAB_099,PIK3CA,2,-7.449
PAB_099,PIK3CA,3,-7.2
PAB_099,PIK3CA,4,-7.177
PAB_099,PIK3CA,5,-7.055
PAB_099,PIK3CA,6,-7.04
PAB_099,PIK3CA,7,-7.014
PAB_099,PIK3CA,8,-6.994
PAB_099,PIK3CA,9,-6.993
PAB_099,PIK3CB,1,-10.734
PAB_099,PIK3CB,2,-9.549
PAB_099,PIK3CB,3,-8.889
PAB_099,PIK3CB,4,-8.83
PAB_099,PIK3CB,5,-8.647
PAB_099,PIK3CB,6,-8.606
PAB_099,PIK3CB,7,-8.049
PAB_099,PIK3CB,8,-8.013
PAB_099,PIK3CB,9,-7.789
PAB_100,PIK3CA,1,-7.392
PAB_100,PIK3CA,2,-7.035
PAB_100,PIK3CA,3,-6.991
PAB_100,PIK3CA,4,-6.605
PAB_100,PIK3CA,5,-6.549
PAB_100,PIK3CA,6,-6.332
PAB_100,PIK3CA,7,-6.306
PAB_100,PIK3CA,8,-6.268
PAB_100,PIK3CA,9,-6.045
PAB_100,PIK3CB,1,-8.344
PAB_100,PIK3CB,2,-7.765
PAB_100,PIK3CB,3,-7.706
PAB_100,PIK3CB,4,-7.631
PAB_100,PIK3CB,5,-7.352
PAB_100,PIK3CB,6,-7.207
PAB_100,PIK3CB,7,-6.696
PAB_100,PIK3CB,8,-6.631
PAB_100,PIK3CB,9,-6.473
