ligand,target,vina_mode,rtmscore
PAB_031,PIK3CA,3,32.37770252728044
PAB_012,PIK3CA,7,32.360084732952565
PAB_059,PIK3CA,1,32.30274290235962
PAB_053,PIK3CA,2,32.29050346077794
PAB_097,PIK3CA,4,32.26450966910912
PAB_045,PIK3CA,4,32.18710788214539
PAB_098,PIK3CA,9,32.125022163842345
PAB_063,PIK3CA,2,32.11773351947112
PAB_066,PIK3CA,5,32.10607463348464
PAB_062,PIK3CA,6,32.10331454251093
PAB_078,PIK3CA,6,32.07944844801977
PAB_011,PIK3CA,5,32.07875392511539
PAB_098,PIK3CA,2,32.048280607040006
PAB_033,PIK3CA,5,32.04587014543377
PAB_070,PIK3CA,9,32.03977089419142
PAB_061,PIK3CA,4,32.001570100399
PAB_018,PIK3CA,2,31.964084372690284
PAB_008,PIK3CA,8,31.95208074072701
PAB_089,PIK3CA,3,31.871407439656878
PAB_074,PIK3CA,2,31.814192517278983
PAB_010,PIK3CA,1,31.70331027390689
PAB_094,PIK3CA,3,31.697553721081377
PAB_059,PIK3CA,4,31.68262318763325
PAB_036,PIK3CA,2,31.67242484925265
PAB_087,PIK3CA,1,31.669798882740505
PAB_067,PIK3CA,7,31.657232601063026
PAB_007,PIK3CA,3,31.527476113630048
PAB_055,PIK3CA,7,31.486013612813935
PAB_093,PIK3CA,6,31.474453238887016
PAB_021,PIK3CA,5,31.472350648928927
PAB_064,PIK3CA,2,31.36801100055561
PAB_017,PIK3CA,1,31.31450885588134
PAB_025,PIK3CA,7,31.266584237699707
PAB_008,PIK3CA,4,31.179942417767805
PAB_012,PIK3CA,3,31.161079933069367
PAB_086,PIK3CA,1,31.135825500007417
PAB_099,PIK3CA,6,31.020427830631117
PAB_086,PIK3CA,5,31.01721908725229
PAB_003,PIK3CA,7,31.01278805501557
PAB_058,PIK3CA,6,30.96329581931793
PAB_074,PIK3CA,8,30.950046776057096
PAB_023,PIK3CA,5,30.944391757906548
PAB_074,PIK3CA,3,30.92549027766372
PAB_053,PIK3CA,4,30.908630933734194
PAB_084,PIK3CA,3,30.901508640059586
PAB_023,PIK3CA,8,30.89436886802544
PAB_079,PIK3CA,4,30.87407109187296
PAB_016,PIK3CA,6,30.829454937894045
PAB_064,PIK3CA,8,30.814039775219577
PAB_068,PIK3CA,3,30.78234441292502
PAB_038,PIK3CA,8,30.732055554615425
PAB_006,PIK3CA,7,30.655106589141177
PAB_011,PIK3CA,8,30.563599109877902
PAB_069,PIK3CA,7,30.53379176932244
PAB_060,PIK3CA,8,30.51783749614468
PAB_048,PIK3CA,5,30.49529419095705
PAB_048,PIK3CA,6,30.4818279327008
PAB_023,PIK3CA,7,30.47420207741676
PAB_070,PIK3CA,6,30.45631948006105
PAB_058,PIK3CA,1,30.44582745748076
PAB_063,PIK3CA,6,30.418410187356542
PAB_072,PIK3CA,8,30.38893767199288
PAB_091,PIK3CA,7,30.363681286003555
PAB_070,PIK3CA,5,30.34436695997665
PAB_049,PIK3CA,3,30.305627911463425
PAB_068,PIK3CA,1,30.284986444880232
PAB_049,PIK3CA,5,30.279368549711577
PAB_056,PIK3CA,9,30.214537527329966
PAB_022,PIK3CA,7,30.18080198935699
PAB_087,PIK3CA,5,30.164367616616328
PAB_091,PIK3CA,9,30.15144326190316
PAB_083,PIK3CA,6,30.148002724153
PAB_022,PIK3CA,6,30.114408109854548
PAB_001,PIK3CA,7,30.0884599385012
PAB_049,PIK3CA,1,30.08193607579705
PAB_071,PIK3CA,9,30.010936040276324
PAB_086,PIK3CA,6,30.007154028747017
PAB_080,PIK3CA,4,29.888752052119017
PAB_067,PIK3CA,2,29.85508400399149
PAB_089,PIK3CA,7,29.84839853673001
PAB_048,PIK3CA,9,29.79564834043135
PAB_089,PIK3CA,1,29.77255450173129
PAB_005,PIK3CA,4,29.75070823220141
PAB_019,PIK3CA,2,29.67663840656043
PAB_044,PIK3CA,6,29.653178257013096
PAB_094,PIK3CA,9,29.640277434665016
PAB_063,PIK3CA,4,29.63782572175324
PAB_031,PIK3CA,6,29.6083397293805
PAB_033,PIK3CA,8,29.60785369218544
PAB_050,PIK3CA,4,29.542131834461987
PAB_077,PIK3CA,2,29.53821982649352
PAB_057,PIK3CA,7,29.53466563985092
PAB_077,PIK3CA,5,29.521358849562084
PAB_079,PIK3CA,5,29.51748673338591
PAB_043,PIK3CA,3,29.50204991041904
PAB_015,PIK3CA,9,29.47830178604396
PAB_003,PIK3CA,1,29.47128589413756
PAB_059,PIK3CA,2,29.46154195003395
PAB_020,PIK3CA,2,29.427988063595283
PAB_064,PIK3CA,1,29.427698740765063
PAB_091,PIK3CA,8,29.375326797457856
PAB_001,PIK3CA,6,29.36661263662184
PAB_027,PIK3CA,4,29.351035723191007
PAB_076,PIK3CA,9,29.344077198777423
PAB_038,PIK3CA,6,29.32075263194797
PAB_032,PIK3CA,4,29.307350684648764
PAB_061,PIK3CA,9,29.29825051528381
PAB_065,PIK3CA,5,29.28526348123177
PAB_020,PIK3CA,8,29.182649385285217
PAB_023,PIK3CA,6,29.135789061678743
PAB_058,PIK3CA,9,29.129627450365643
PAB_099,PIK3CA,8,29.117268201709887
PAB_011,PIK3CA,3,29.10601032988283
PAB_004,PIK3CA,5,28.991442808090547
PAB_032,PIK3CA,8,28.981770580613325
PAB_012,PIK3CA,8,28.906358410581984
PAB_029,PIK3CA,3,28.898106297523068
PAB_016,PIK3CA,4,28.891970506259884
PAB_007,PIK3CA,6,28.853786023895285
PAB_017,PIK3CA,3,28.8481139074146
PAB_011,PIK3CA,6,28.841242170522957
PAB_057,PIK3CA,6,28.83914891686093
PAB_002,PIK3CA,2,28.834959050155504
PAB_003,PIK3CA,3,28.796397282488293
PAB_083,PIK3CA,5,28.793573876466137
PAB_009,PIK3CA,7,28.748960783685355
PAB_071,PIK3CA,7,28.689972722781068
PAB_030,PIK3CA,5,28.68357694967836
PAB_067,PIK3CA,3,28.677087410805225
PAB_008,PIK3CA,7,28.66471789349076
PAB_049,PIK3CA,7,28.659113227056068
PAB_093,PIK3CA,2,28.635652805198617
PAB_031,PIK3CA,4,28.628738421046272
PAB_050,PIK3CA,5,28.617610664548177
PAB_004,PIK3CA,4,28.61048232711793
PAB_062,PIK3CA,2,28.59796146727947
PAB_082,PIK3CA,1,28.562971341817505
PAB_023,PIK3CA,9,28.54796793305183
PAB_009,PIK3CA,5,28.52593342990964
PAB_068,PIK3CA,8,28.438195151839743
PAB_096,PIK3CA,5,28.43387063812299
PAB_068,PIK3CA,4,28.41826344425909
PAB_017,PIK3CA,5,28.40283962815585
PAB_032,PIK3CA,6,28.40088511099748
PAB_059,PIK3CA,3,28.3429718007686
PAB_051,PIK3CA,6,28.327036897626154
PAB_032,PIK3CA,9,28.282900007710783
PAB_016,PIK3CA,2,28.252874425755927
PAB_052,PIK3CA,4,28.22269279747886
PAB_081,PIK3CA,2,28.17752759320089
PAB_096,PIK3CA,8,28.16282110014069
PAB_045,PIK3CA,7,28.098317906474303
PAB_050,PIK3CA,3,28.07612716263616
PAB_031,PIK3CA,5,28.05231812070779
PAB_081,PIK3CA,4,28.05223776586197
PAB_086,PIK3CA,4,28.033103167111538
PAB_002,PIK3CA,6,28.014399249785388
PAB_063,PIK3CA,5,27.986866605026066
PAB_011,PIK3CA,2,27.978474049404145
PAB_038,PIK3CA,9,27.96734896090897
PAB_067,PIK3CA,1,27.93438694543296
PAB_020,PIK3CA,4,27.925899785756208
PAB_002,PIK3CA,7,27.922089356322328
PAB_095,PIK3CA,8,27.858323085345496
PAB_088,PIK3CA,3,27.85104201371629
PAB_096,PIK3CA,2,27.83191542862548
PAB_007,PIK3CA,9,27.81086876127812
PAB_057,PIK3CA,9,27.81078348794144
PAB_052,PIK3CA,3,27.77928868078644
