"Molecule ChEMBL ID","Molecule Name","Molecule Max Phase","Molecular Weight","#RO5 Violations","AlogP","Compound Key","Smiles","Standard Type","Standard Relation","Standard Value","Standard Units","pChEMBL Value","Data Validity Comment","Comment","Uo Units","Ligand Efficiency BEI","Ligand Efficiency LE","Ligand Efficiency LLE","Ligand Efficiency SEI","Potential Duplicate","Assay ChEMBL ID","Assay Description","Assay Type","BAO Format ID","BAO Label","Assay Organism","Assay Tissue ChEMBL ID","Assay Tissue Name","Assay Cell Type","Assay Subcellular Fraction","Assay Parameters","Assay Variant Accession","Assay Variant Mutation","Target ChEMBL ID","Target Name","Target Organism","Target Type","Document ChEMBL ID","Source ID","Source Description","Document Journal","Document Year","Cell ChEMBL ID","Properties","Action Type","Standard Text Value","Value"
"CHEMBL5998444","","None","499.39","0","2.60","BDBM330044","O=C(N[C@@H](c1ccc(F)cc1F)C(F)(F)F)c1cn2c(c(O)c1=O)C(=O)N1C(C2)O[C@H]2CC[C@@H]1C2","IC50","'='","10000.0","nM","5.00","","1242612","UO_0000065","10.01","0.20","2.40","4.96","1","CHEMBL5738940","OCT2 Inhibition Assay: The dose dependent inhibition of OCT2 mediated uptake of a model substrate 14C-Tetraethylammonium (TEA) by test compounds was studied in wild-type and OCT2-transfected MDCKII cells at 7 concentrations from 0.014 μM to 10 μM.MDCKII cells were maintained in minimal essential medium (MEM) with 1% Pen/Strep, 10% fetal bovine serum, and 0.25 mg/mL hygromycin B in an incubator set at 37° C., 90% humidity and 5% CO2. 24 hours prior to assay, media containing 5 mM sodium butyrate were added to MDCKII cells in flasks, and cells were grown to 80-90% confluence. On assay day, cells were trypsinized and resuspended in Krebs-Henseleit Buffer (KHB), pH 7.4 at 5×10 million cells/mL. Cells were preincubated for 15 min in assay plate before addition of test compound or substrate.","B","BAO_0000219","cell-based format","Homo sapiens","None","None","None","None","","","","CHEMBL1743122","Solute carrier family 22 member 2","Homo sapiens","SINGLE PROTEIN","CHEMBL5729543","37","BindingDB Patent Bioactivity Data","","2023","None","","","","10000.0"
"CHEMBL6172851","","None","414.47","0","4.50","18","COc1ccc(NC(=O)C(C)n2nc(C(=O)Nc3ccccc3)c3ccccc32)cc1","IC50","'='","118000.0","nM","","Outside typical range","","UO_0000065","","","","","0","CHEMBL6109880","Inhibition of OCT2 (unknown origin) expressed in HEK293 cells assessed as inhibition of ASP+ uptake incubated for 5 mins by fluorescence based analysis","B","BAO_0000219","cell-based format","Homo sapiens","None","None","HEK293","None","","","","CHEMBL1743122","Solute carrier family 22 member 2","Homo sapiens","SINGLE PROTEIN","CHEMBL6109064","1","Scientific Literature","Eur J Med Chem","2025","None","TIME = 0.08333 hr","INHIBITOR","","118.0"
"CHEMBL5882513","","None","445.42","0","2.06","BDBM330043","C[C@H](NC(=O)c1cn2c(c(O)c1=O)C(=O)N1[C@@H]3CC[C@@H](C3)O[C@H]1C2)c1ccc(F)cc1F","IC50","'='","610.0","nM","6.21","","1242611","UO_0000065","13.95","0.27","4.15","6.16","1","CHEMBL5738940","OCT2 Inhibition Assay: The dose dependent inhibition of OCT2 mediated uptake of a model substrate 14C-Tetraethylammonium (TEA) by test compounds was studied in wild-type and OCT2-transfected MDCKII cells at 7 concentrations from 0.014 μM to 10 μM.MDCKII cells were maintained in minimal essential medium (MEM) with 1% Pen/Strep, 10% fetal bovine serum, and 0.25 mg/mL hygromycin B in an incubator set at 37° C., 90% humidity and 5% CO2. 24 hours prior to assay, media containing 5 mM sodium butyrate were added to MDCKII cells in flasks, and cells were grown to 80-90% confluence. On assay day, cells were trypsinized and resuspended in Krebs-Henseleit Buffer (KHB), pH 7.4 at 5×10 million cells/mL. Cells were preincubated for 15 min in assay plate before addition of test compound or substrate.","B","BAO_0000219","cell-based format","Homo sapiens","None","None","None","None","","","","CHEMBL1743122","Solute carrier family 22 member 2","Homo sapiens","SINGLE PROTEIN","CHEMBL5729543","37","BindingDB Patent Bioactivity Data","","2023","None","","","","610.0"
"CHEMBL5883252","","None","415.40","0","1.77","BDBM330050","O=C(NCc1ccc(F)cc1F)c1cn2c(c(O)c1=O)C(=O)N1[C@H]3CC[C@H](C3)[C@@H]1C2","IC50","'='","6200.0","nM","5.21","","1242618","UO_0000065","12.54","0.24","3.44","5.68","1","CHEMBL5738940","OCT2 Inhibition Assay: The dose dependent inhibition of OCT2 mediated uptake of a model substrate 14C-Tetraethylammonium (TEA) by test compounds was studied in wild-type and OCT2-transfected MDCKII cells at 7 concentrations from 0.014 μM to 10 μM.MDCKII cells were maintained in minimal essential medium (MEM) with 1% Pen/Strep, 10% fetal bovine serum, and 0.25 mg/mL hygromycin B in an incubator set at 37° C., 90% humidity and 5% CO2. 24 hours prior to assay, media containing 5 mM sodium butyrate were added to MDCKII cells in flasks, and cells were grown to 80-90% confluence. On assay day, cells were trypsinized and resuspended in Krebs-Henseleit Buffer (KHB), pH 7.4 at 5×10 million cells/mL. Cells were preincubated for 15 min in assay plate before addition of test compound or substrate.","B","BAO_0000219","cell-based format","Homo sapiens","None","None","None","None","","","","CHEMBL1743122","Solute carrier family 22 member 2","Homo sapiens","SINGLE PROTEIN","CHEMBL5729543","37","BindingDB Patent Bioactivity Data","","2023","None","","","","6200.0"
"CHEMBL5866580","","None","415.40","0","1.77","BDBM335493","O=C(NCc1ccc(F)cc1F)c1cn2c(c(O)c1=O)C(=O)N1[C@@H]3CC[C@@H](C3)[C@@H]1C2","IC50","'='","4909.0","nM","5.31","","1242619","UO_0000065","12.78","0.24","3.54","5.79","1","CHEMBL5738940","OCT2 Inhibition Assay: The dose dependent inhibition of OCT2 mediated uptake of a model substrate 14C-Tetraethylammonium (TEA) by test compounds was studied in wild-type and OCT2-transfected MDCKII cells at 7 concentrations from 0.014 μM to 10 μM.MDCKII cells were maintained in minimal essential medium (MEM) with 1% Pen/Strep, 10% fetal bovine serum, and 0.25 mg/mL hygromycin B in an incubator set at 37° C., 90% humidity and 5% CO2. 24 hours prior to assay, media containing 5 mM sodium butyrate were added to MDCKII cells in flasks, and cells were grown to 80-90% confluence. On assay day, cells were trypsinized and resuspended in Krebs-Henseleit Buffer (KHB), pH 7.4 at 5×10 million cells/mL. Cells were preincubated for 15 min in assay plate before addition of test compound or substrate.","B","BAO_0000219","cell-based format","Homo sapiens","None","None","None","None","","","","CHEMBL1743122","Solute carrier family 22 member 2","Homo sapiens","SINGLE PROTEIN","CHEMBL5729543","37","BindingDB Patent Bioactivity Data","","2023","None","","","","4909.0"
"CHEMBL5977043","","None","419.36","0","1.52","BDBM589186","O=C(NCc1c(F)cc(F)cc1F)c1cn2c(c(O)c1=O)C(=O)N1C3CC(C3)C1C2","IC50","'='","1357.0","nM","5.87","","1242626","UO_0000065","13.99","0.27","4.35","6.40","0","CHEMBL5738940","OCT2 Inhibition Assay: The dose dependent inhibition of OCT2 mediated uptake of a model substrate 14C-Tetraethylammonium (TEA) by test compounds was studied in wild-type and OCT2-transfected MDCKII cells at 7 concentrations from 0.014 μM to 10 μM.MDCKII cells were maintained in minimal essential medium (MEM) with 1% Pen/Strep, 10% fetal bovine serum, and 0.25 mg/mL hygromycin B in an incubator set at 37° C., 90% humidity and 5% CO2. 24 hours prior to assay, media containing 5 mM sodium butyrate were added to MDCKII cells in flasks, and cells were grown to 80-90% confluence. On assay day, cells were trypsinized and resuspended in Krebs-Henseleit Buffer (KHB), pH 7.4 at 5×10 million cells/mL. Cells were preincubated for 15 min in assay plate before addition of test compound or substrate.","B","BAO_0000219","cell-based format","Homo sapiens","None","None","None","None","","","","CHEMBL1743122","Solute carrier family 22 member 2","Homo sapiens","SINGLE PROTEIN","CHEMBL5729543","37","BindingDB Patent Bioactivity Data","","2023","None","","","","1357.0"
"CHEMBL5819083","","None","431.40","0","1.50","BDBM330039","O=C(NCc1ccc(F)cc1F)c1cn2c(c(O)c1=O)C(=O)N1[C@H]3CC[C@H](C3)O[C@@H]1C2","IC50","'='","240.0","nM","6.62","","1242607","UO_0000065","15.34","0.29","5.12","6.56","1","CHEMBL5738940","OCT2 Inhibition Assay: The dose dependent inhibition of OCT2 mediated uptake of a model substrate 14C-Tetraethylammonium (TEA) by test compounds was studied in wild-type and OCT2-transfected MDCKII cells at 7 concentrations from 0.014 μM to 10 μM.MDCKII cells were maintained in minimal essential medium (MEM) with 1% Pen/Strep, 10% fetal bovine serum, and 0.25 mg/mL hygromycin B in an incubator set at 37° C., 90% humidity and 5% CO2. 24 hours prior to assay, media containing 5 mM sodium butyrate were added to MDCKII cells in flasks, and cells were grown to 80-90% confluence. On assay day, cells were trypsinized and resuspended in Krebs-Henseleit Buffer (KHB), pH 7.4 at 5×10 million cells/mL. Cells were preincubated for 15 min in assay plate before addition of test compound or substrate.","B","BAO_0000219","cell-based format","Homo sapiens","None","None","None","None","","","","CHEMBL1743122","Solute carrier family 22 member 2","Homo sapiens","SINGLE PROTEIN","CHEMBL5729543","37","BindingDB Patent Bioactivity Data","","2023","None","","","","240.0"
"CHEMBL5962549","","None","449.39","0","1.63","BDBM589177","O=C(NCc1c(F)cc(F)cc1F)c1cn2c(c(O)c1=O)C(=O)N1[C@@H]3CC[C@@H](C3)O[C@H]1C2","IC50","'='","137.0","nM","6.86","","1242617","UO_0000065","15.27","0.29","5.23","6.80","0","CHEMBL5738940","OCT2 Inhibition Assay: The dose dependent inhibition of OCT2 mediated uptake of a model substrate 14C-Tetraethylammonium (TEA) by test compounds was studied in wild-type and OCT2-transfected MDCKII cells at 7 concentrations from 0.014 μM to 10 μM.MDCKII cells were maintained in minimal essential medium (MEM) with 1% Pen/Strep, 10% fetal bovine serum, and 0.25 mg/mL hygromycin B in an incubator set at 37° C., 90% humidity and 5% CO2. 24 hours prior to assay, media containing 5 mM sodium butyrate were added to MDCKII cells in flasks, and cells were grown to 80-90% confluence. On assay day, cells were trypsinized and resuspended in Krebs-Henseleit Buffer (KHB), pH 7.4 at 5×10 million cells/mL. Cells were preincubated for 15 min in assay plate before addition of test compound or substrate.","B","BAO_0000219","cell-based format","Homo sapiens","None","None","None","None","","","","CHEMBL1743122","Solute carrier family 22 member 2","Homo sapiens","SINGLE PROTEIN","CHEMBL5729543","37","BindingDB Patent Bioactivity Data","","2023","None","","","","137.0"
"CHEMBL5792941","","None","433.39","0","1.91","BDBM330052","O=C(NCc1c(F)cc(F)cc1F)c1cn2c(c(O)c1=O)C(=O)N1[C@H]3CC[C@H](C3)[C@H]1C2","IC50","'='","476.0","nM","6.32","","1242620","UO_0000065","14.59","0.28","4.41","6.90","1","CHEMBL5738940","OCT2 Inhibition Assay: The dose dependent inhibition of OCT2 mediated uptake of a model substrate 14C-Tetraethylammonium (TEA) by test compounds was studied in wild-type and OCT2-transfected MDCKII cells at 7 concentrations from 0.014 μM to 10 μM.MDCKII cells were maintained in minimal essential medium (MEM) with 1% Pen/Strep, 10% fetal bovine serum, and 0.25 mg/mL hygromycin B in an incubator set at 37° C., 90% humidity and 5% CO2. 24 hours prior to assay, media containing 5 mM sodium butyrate were added to MDCKII cells in flasks, and cells were grown to 80-90% confluence. On assay day, cells were trypsinized and resuspended in Krebs-Henseleit Buffer (KHB), pH 7.4 at 5×10 million cells/mL. Cells were preincubated for 15 min in assay plate before addition of test compound or substrate.","B","BAO_0000219","cell-based format","Homo sapiens","None","None","None","None","","","","CHEMBL1743122","Solute carrier family 22 member 2","Homo sapiens","SINGLE PROTEIN","CHEMBL5729543","37","BindingDB Patent Bioactivity Data","","2023","None","","","","476.0"
"CHEMBL6150561","","None","398.47","0","4.80","16","Cc1ccccc1NC(=O)C(C)n1nc(C(=O)Nc2ccccc2)c2ccccc21","IC50","'='","51300.0","nM","4.29","","","UO_0000065","10.77","0.20","-0.51","5.64","0","CHEMBL6109880","Inhibition of OCT2 (unknown origin) expressed in HEK293 cells assessed as inhibition of ASP+ uptake incubated for 5 mins by fluorescence based analysis","B","BAO_0000219","cell-based format","Homo sapiens","None","None","HEK293","None","","","","CHEMBL1743122","Solute carrier family 22 member 2","Homo sapiens","SINGLE PROTEIN","CHEMBL6109064","1","Scientific Literature","Eur J Med Chem","2025","None","TIME = 0.08333 hr","INHIBITOR","","51.3"
"CHEMBL6143249","","None","356.30","0","4.83","6, PF-07328948","COc1c(F)c(F)cc(-c2c(C(=O)O)sc3cc(F)ccc23)c1F","IC50","'>'","80000.0","nM","","","","UO_0000065","","","","","0","CHEMBL6123653","Inhibition of human OCT2 expressed in HEK293 cells using [14C]metformin as substrate preincubated for 30 mins followed by substrate addition and measured after 1 to 4 mins","B","BAO_0000219","cell-based format","Homo sapiens","None","None","HEK293","None","","","","CHEMBL1743122","Solute carrier family 22 member 2","Homo sapiens","SINGLE PROTEIN","CHEMBL6120980","1","Scientific Literature","J Med Chem","2025","None","TIME_Lower = 31.0 min | TIME_Upper = 34.0 min","","","80.0"
"CHEMBL5830493","","None","445.42","0","1.74","BDBM335488","CC1C[C@H]2C[C@@H]1O[C@@H]1Cn3cc(C(=O)NCc4ccc(F)cc4F)c(=O)c(O)c3C(=O)N21","IC50","'='","204.0","nM","6.69","","1242614","UO_0000065","15.02","0.29","4.95","6.63","1","CHEMBL5738940","OCT2 Inhibition Assay: The dose dependent inhibition of OCT2 mediated uptake of a model substrate 14C-Tetraethylammonium (TEA) by test compounds was studied in wild-type and OCT2-transfected MDCKII cells at 7 concentrations from 0.014 μM to 10 μM.MDCKII cells were maintained in minimal essential medium (MEM) with 1% Pen/Strep, 10% fetal bovine serum, and 0.25 mg/mL hygromycin B in an incubator set at 37° C., 90% humidity and 5% CO2. 24 hours prior to assay, media containing 5 mM sodium butyrate were added to MDCKII cells in flasks, and cells were grown to 80-90% confluence. On assay day, cells were trypsinized and resuspended in Krebs-Henseleit Buffer (KHB), pH 7.4 at 5×10 million cells/mL. Cells were preincubated for 15 min in assay plate before addition of test compound or substrate.","B","BAO_0000219","cell-based format","Homo sapiens","None","None","None","None","","","","CHEMBL1743122","Solute carrier family 22 member 2","Homo sapiens","SINGLE PROTEIN","CHEMBL5729543","37","BindingDB Patent Bioactivity Data","","2023","None","","","","204.0"
"CHEMBL5758649","","None","469.37","0","2.15","BDBM330059","O=C(NCc1c(F)cc(F)cc1F)c1cn2c(c(O)c1=O)C(=O)N1[C@@H](C2)[C@H]2C[C@@H]1C(F)(F)C2","IC50","'='","3726.0","nM","5.43","","1242627","UO_0000065","11.57","0.22","3.28","5.92","1","CHEMBL5738940","OCT2 Inhibition Assay: The dose dependent inhibition of OCT2 mediated uptake of a model substrate 14C-Tetraethylammonium (TEA) by test compounds was studied in wild-type and OCT2-transfected MDCKII cells at 7 concentrations from 0.014 μM to 10 μM.MDCKII cells were maintained in minimal essential medium (MEM) with 1% Pen/Strep, 10% fetal bovine serum, and 0.25 mg/mL hygromycin B in an incubator set at 37° C., 90% humidity and 5% CO2. 24 hours prior to assay, media containing 5 mM sodium butyrate were added to MDCKII cells in flasks, and cells were grown to 80-90% confluence. On assay day, cells were trypsinized and resuspended in Krebs-Henseleit Buffer (KHB), pH 7.4 at 5×10 million cells/mL. Cells were preincubated for 15 min in assay plate before addition of test compound or substrate.","B","BAO_0000219","cell-based format","Homo sapiens","None","None","None","None","","","","CHEMBL1743122","Solute carrier family 22 member 2","Homo sapiens","SINGLE PROTEIN","CHEMBL5729543","37","BindingDB Patent Bioactivity Data","","2023","None","","","","3726.0"
"CHEMBL6151074","","None","402.43","0","4.63","19","CC(C(=O)Nc1ccc(F)cc1)n1nc(C(=O)Nc2ccccc2)c2ccccc21","IC50","'='","66000.0","nM","4.18","","","UO_0000065","10.39","0.19","-0.45","5.50","0","CHEMBL6109880","Inhibition of OCT2 (unknown origin) expressed in HEK293 cells assessed as inhibition of ASP+ uptake incubated for 5 mins by fluorescence based analysis","B","BAO_0000219","cell-based format","Homo sapiens","None","None","HEK293","None","","","","CHEMBL1743122","Solute carrier family 22 member 2","Homo sapiens","SINGLE PROTEIN","CHEMBL6109064","1","Scientific Literature","Eur J Med Chem","2025","None","TIME = 0.08333 hr","INHIBITOR","","66.0"
"CHEMBL6171119","","None","405.85","0","3.98","57","O=C(Cn1nc(C(=O)Nc2cccnc2)c2ccccc21)Nc1ccc(Cl)cc1","IC50","'='","60100.0","nM","4.22","","","UO_0000065","10.40","0.20","0.24","4.75","0","CHEMBL6109880","Inhibition of OCT2 (unknown origin) expressed in HEK293 cells assessed as inhibition of ASP+ uptake incubated for 5 mins by fluorescence based analysis","B","BAO_0000219","cell-based format","Homo sapiens","None","None","HEK293","None","","","","CHEMBL1743122","Solute carrier family 22 member 2","Homo sapiens","SINGLE PROTEIN","CHEMBL6109064","1","Scientific Literature","Eur J Med Chem","2025","None","TIME = 0.08333 hr","INHIBITOR","","60.1"
"CHEMBL6162249","","None","430.46","0","3.94","31","COc1cccc(NC(=O)c2nn(CC(=O)Nc3ccccc3OC)c3ccccc23)c1","IC50","'='","11800.0","nM","4.93","","","UO_0000065","11.45","0.21","0.99","5.22","0","CHEMBL6109880","Inhibition of OCT2 (unknown origin) expressed in HEK293 cells assessed as inhibition of ASP+ uptake incubated for 5 mins by fluorescence based analysis","B","BAO_0000219","cell-based format","Homo sapiens","None","None","HEK293","None","","","","CHEMBL1743122","Solute carrier family 22 member 2","Homo sapiens","SINGLE PROTEIN","CHEMBL6109064","1","Scientific Literature","Eur J Med Chem","2025","None","TIME = 0.08333 hr","INHIBITOR","","11.8"
