"Molecule ChEMBL ID","Molecule Name","Molecule Max Phase","Molecular Weight","#RO5 Violations","AlogP","Compound Key","Smiles","Standard Type","Standard Relation","Standard Value","Standard Units","pChEMBL Value","Data Validity Comment","Comment","Uo Units","Ligand Efficiency BEI","Ligand Efficiency LE","Ligand Efficiency LLE","Ligand Efficiency SEI","Potential Duplicate","Assay ChEMBL ID","Assay Description","Assay Type","BAO Format ID","BAO Label","Assay Organism","Assay Tissue ChEMBL ID","Assay Tissue Name","Assay Cell Type","Assay Subcellular Fraction","Assay Parameters","Assay Variant Accession","Assay Variant Mutation","Target ChEMBL ID","Target Name","Target Organism","Target Type","Document ChEMBL ID","Source ID","Source Description","Document Journal","Document Year","Cell ChEMBL ID","Properties","Action Type","Standard Text Value","Value"
"CHEMBL494753","ESTRONE SULFURIC ACID","4.0","350.44","0","3.29","E3S","C[C@]12CC[C@@H]3c4ccc(OS(=O)(=O)O)cc4CC[C@H]3[C@@H]1CCC2=O","Jmax","'='","436.0","pmol/min","","","","","","","","","0","CHEMBL3528445","Drug transport in human OAT3 expressed in HEK Flp-In cells assessed as maximal rate of transport measured per mg of protein","A","BAO_0000219","cell-based format","Homo sapiens","None","None","HEK293","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL3526025","1","Scientific Literature","Drug Metab Dispos","2012","CHEMBL3307715","","","","436.0"
"CHEMBL483","TENOFOVIR ANHYDROUS","3.0","287.22","0","-0.05","TDF","C[C@H](Cn1cnc2c(N)ncnc21)OCP(=O)(O)O","Km","'='","770000.0","nM","","","","UO_0000065","","","","","0","CHEMBL1636046","Activity of human OAT3 transfected in BHK-21 cells","B","BAO_0000219","cell-based format","Homo sapiens","None","None","BHK-21","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL1629582","1","Scientific Literature","Antimicrob Agents Chemother","2009","CHEMBL3308360","","","","770.0"
"CHEMBL548","DINOPROSTONE","4.0","352.47","0","3.25","Prostaglandin E2","CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)O","Km","'='","345.0","nM","","","substrate [Km=0.345uM]","UO_0000065","","","","","0","CHEMBL2075338","TP_TRANSPORTER: uptake in OAT3-expressing S2 cells","F","BAO_0000219","cell-based format","None","None","None","S2","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL2073850","18","TP-search Transporter Database","J Pharmacol Exp Ther","2002","CHEMBL3308861","","SUBSTRATE","","0.345"
"CHEMBL897","PROBENECID","4.0","285.37","0","2.20","Probenecid","CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1","IC50","'='","4930.0","nM","5.31","","inhibitor [IC50=4.93 +/- 1.37uM]","UO_0000065","","","","","0","CHEMBL2077092","TP_TRANSPORTER: inhibition of ES uptake (ES: 50nM) in hOAT3-expressing S2 cells","F","BAO_0000219","cell-based format","None","None","None","S2","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL2074482","18","TP-search Transporter Database","J Pharmacol Sci","2004","CHEMBL3308861","","INHIBITOR","","4.93"
"CHEMBL527","PIROXICAM","4.0","331.35","0","1.58","Piroxicam","CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O","Ki","'='","1200000.0","nM","","Outside typical range","inhibitor [Ki=1200uM]","UO_0000065","","","","","0","CHEMBL2078139","TP_TRANSPORTER: inhibition of MTX uptake in OAT3-expressing S2 cells","F","BAO_0000219","cell-based format","None","None","None","S2","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL2073817","18","TP-search Transporter Database","J Pharmacol Exp Ther","2002","CHEMBL3308861","","INHIBITOR","","1200.0"
"CHEMBL1159524","GLUCURONATE","None","194.14","0","-3.13","Glucuronate","O=C(O)[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O","Activity","","","","","","is not a substrate [-]","","","","","","0","CHEMBL2076228","TP_TRANSPORTER: uptake in Xenopus laevis oocytes","F","BAO_0000219","cell-based format","Xenopus laevis","None","None","Oocyte","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL2074134","18","TP-search Transporter Database","Mol Pharmacol","2001","CHEMBL3308859","","","",""
"CHEMBL463","AMINOHIPPURIC ACID","4.0","194.19","0","0.08","P-aminohippuric acid","Nc1ccc(C(=O)NCC(=O)O)cc1","Ki","'='","19600.0","nM","4.71","","inhibitor [Ki=19.6uM]","UO_0000065","","","","","0","CHEMBL2077091","TP_TRANSPORTER: inhibition of Ochratoxin A uptake in OAT3-expressing S2 cells","F","BAO_0000219","cell-based format","None","None","None","S2","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL2073777","18","TP-search Transporter Database","Life Sci","2001","CHEMBL3308861","","INHIBITOR","","19.6"
"CHEMBL2074590","INDOLE ACETATE","None","175.19","0","2.09","Indole acetate","CC(=O)Oc1c[nH]c2ccccc12","Ki","'='","491000.0","nM","","Outside typical range","inhibitor [Ki=491uM]","UO_0000065","","","","","0","CHEMBL2075340","TP_TRANSPORTER: inhibition of benzylpenicillin uptake in OAT3-expressing HEK293 cells","F","BAO_0000219","cell-based format","None","None","None","HEK293","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL2074239","18","TP-search Transporter Database","Kidney Int","2004","CHEMBL3307715","","INHIBITOR","","491.0"
"CHEMBL792","URIC ACID","2.0","168.11","0","-0.53","Urate","Oc1nc(O)c2nc(O)[nH]c2n1","Activity","","","","","","substrate [+]","","","","","","0","CHEMBL2076228","TP_TRANSPORTER: uptake in Xenopus laevis oocytes","F","BAO_0000219","cell-based format","Xenopus laevis","None","None","Oocyte","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL2074134","18","TP-search Transporter Database","Mol Pharmacol","2001","CHEMBL3308859","","SUBSTRATE","",""
"CHEMBL680","CEFACLOR ANHYDROUS","4.0","367.81","0","0.62","Cefaclor","N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CS[C@H]12)c1ccccc1","IC50","'='","120000.0","nM","","Outside typical range","","UO_0000065","","","","","0","CHEMBL3537400","Inhibition of human OAT3 using estrone-3-sulfate as substrate","A","BAO_0000357","single protein format","Homo sapiens","None","None","None","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL3525990","1","Scientific Literature","Drug Metab Dispos","2013","None","","","","120.0"
"CHEMBL184","ACYCLOVIR","4.0","225.21","0","-1.33","Acyclovir","Nc1nc2c(ncn2COCCO)c(=O)[nH]1","Activity","'='","64.3","%","","","inhibitor [64.3 % of control]","UO_0000187","","","","","0","CHEMBL2076650","TP_TRANSPORTER: inhibition of Estrone sulfate uptake (E1S: 0.05 uM, ACV: 1000 uM) in OAT3-expressing S2 cells","F","BAO_0000219","cell-based format","None","None","None","S2","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL2074052","18","TP-search Transporter Database","J Pharmacol Exp Ther","2002","CHEMBL3308861","","INHIBITOR","","64.3"
"CHEMBL1233636","INDOXYL SULFATE","None","213.21","0","1.35","Indoxyl sulfate","O=S(=O)(O)Oc1c[nH]c2ccccc12","Km","'='","263000.0","nM","","","substrate [Km=263uM]","UO_0000065","","","","","0","CHEMBL2075339","TP_TRANSPORTER: uptake in OAT3-expressing HEK293 cells","F","BAO_0000219","cell-based format","None","None","None","HEK293","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL2074239","18","TP-search Transporter Database","Kidney Int","2004","CHEMBL3307715","","SUBSTRATE","","263.0"
"CHEMBL897","PROBENECID","4.0","285.37","0","2.20","Probenecid","CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1","Ki","'='","9000.0","nM","5.05","","inhibitor [Ki=9uM]","UO_0000065","","","","","0","CHEMBL2077562","TP_TRANSPORTER: inhibition of E1S uptake in OAT3-expressing S2 cells","F","BAO_0000219","cell-based format","None","None","None","S2","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL2074338","18","TP-search Transporter Database","Eur J Pharmacol","2001","CHEMBL3308861","","INHIBITOR","","9.0"
"CHEMBL1436","CEFUROXIME","4.0","424.39","0","-0.54","Cefuroxime","CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@H]12)c1ccco1","Inhibition","","","%","","","","UO_0000187","","","","","0","CHEMBL3537398","Inhibition of human OAT3 expressed in CHO cells assessed as inhibition of fluorescein uptake at 500 uM over 20 mins relative to untreated-control","A","BAO_0000219","cell-based format","Homo sapiens","None","None","CHO","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL3525990","1","Scientific Literature","Drug Metab Dispos","2013","CHEMBL3308072","","","Not active",""
"CHEMBL575","METHICILLIN","4.0","380.42","0","0.95","Methicillin","COc1cccc(OC)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O","Inhibition","","","%","","","","UO_0000187","","","","","0","CHEMBL3537398","Inhibition of human OAT3 expressed in CHO cells assessed as inhibition of fluorescein uptake at 500 uM over 20 mins relative to untreated-control","A","BAO_0000219","cell-based format","Homo sapiens","None","None","CHO","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL3525990","1","Scientific Literature","Drug Metab Dispos","2013","CHEMBL3308072","","","Not active",""
"CHEMBL30","CIMETIDINE","4.0","252.35","0","0.60","Cimetidine","CN/C(=N\CCSCc1nc[nH]c1C)NC#N","Km","'='","57400.0","nM","","","substrate [Km=57.4uM]","UO_0000065","","","","","0","CHEMBL2076228","TP_TRANSPORTER: uptake in Xenopus laevis oocytes","F","BAO_0000219","cell-based format","Xenopus laevis","None","None","Oocyte","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL2074134","18","TP-search Transporter Database","Mol Pharmacol","2001","CHEMBL3308859","","SUBSTRATE","","57.4"
"CHEMBL897","PROBENECID","4.0","285.37","0","2.20","Probenecid","CCCN(CCC)S(=O)(=O)c1ccc(C(=O)O)cc1","Activity","","","","","","","","","","","","0","CHEMBL2076659","TP_TRANSPORTER: inhibition of E1S uptake (E1S: 0.05 uM, Probenecid: 5 uM) in Xenopus laevis oocytes","F","BAO_0000219","cell-based format","Xenopus laevis","None","None","Oocyte","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL2074134","18","TP-search Transporter Database","Mol Pharmacol","2001","CHEMBL3308859","","INHIBITOR","inhibitor [(at a rough estimate) 10 % of control]",""
"CHEMBL527","PIROXICAM","4.0","331.35","0","1.58","Piroxicam","CN1C(C(=O)Nc2ccccn2)=C(O)c2ccccc2S1(=O)=O","Ki","'='","4880.0","nM","5.31","","inhibitor [Ki=4.88uM]","UO_0000065","","","","","0","CHEMBL2077091","TP_TRANSPORTER: inhibition of Ochratoxin A uptake in OAT3-expressing S2 cells","F","BAO_0000219","cell-based format","None","None","None","S2","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL2073777","18","TP-search Transporter Database","Life Sci","2001","CHEMBL3308861","","INHIBITOR","","4.88"
"CHEMBL29","PENICILLIN G","4.0","334.40","0","0.86","Penicillin G (Benzylpenicillin)","CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O","Activity","","","","","","","","","","","","0","CHEMBL2076660","TP_TRANSPORTER: inhibition of E1S uptake (E1S: 0.05 uM, PCG: 5 uM) in Xenopus laevis oocytes","F","BAO_0000219","cell-based format","Xenopus laevis","None","None","Oocyte","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL2074134","18","TP-search Transporter Database","Mol Pharmacol","2001","CHEMBL3308859","","INHIBITOR","inhibitor [(at a rough estimate) 35 % of control]",""
"CHEMBL680","CEFACLOR ANHYDROUS","4.0","367.81","0","0.62","cefaclor","N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CS[C@H]12)c1ccccc1","Activity","","","","","","transporter substrate","","","","","","0","CHEMBL1743148","Substrates of transporters of clinical importance in the absorption and disposition of drugs, OAT3","A","BAO_0000357","single protein format","Homo sapiens","None","None","None","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL1743141","1","Scientific Literature","Nat Rev Drug Discov","2010","None","","SUBSTRATE","",""
"CHEMBL36506","NOVOBIOCIN","4.0","612.63","2","3.63","novobiocin","CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C","Activity","","","","","","transporter inhibitor","","","","","","0","CHEMBL1743167","Inhibitors of transporters of clinical importance in the absorption and disposition of drugs, OAT3","A","BAO_0000357","single protein format","Homo sapiens","None","None","None","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL1743141","1","Scientific Literature","Nat Rev Drug Discov","2010","None","","INHIBITOR","",""
"CHEMBL815","DINOPROST","4.0","354.49","0","3.04","Prostaglandin F2alpha","CCCCC[C@H](O)/C=C/[C@@H]1[C@@H](C/C=C\CCCC(=O)O)[C@@H](O)C[C@H]1O","Km","'='","1092.0","nM","","","substrate [Km=1.092uM]","UO_0000065","","","","","0","CHEMBL2075338","TP_TRANSPORTER: uptake in OAT3-expressing S2 cells","F","BAO_0000219","cell-based format","None","None","None","S2","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL2073850","18","TP-search Transporter Database","J Pharmacol Exp Ther","2002","CHEMBL3308861","","SUBSTRATE","","1.092"
"CHEMBL35","FUROSEMIDE","4.0","330.75","0","1.89","furosemide","NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl","Activity","","","","","","transporter substrate","","","","","","0","CHEMBL1743148","Substrates of transporters of clinical importance in the absorption and disposition of drugs, OAT3","A","BAO_0000357","single protein format","Homo sapiens","None","None","None","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL1743141","1","Scientific Literature","Nat Rev Drug Discov","2010","None","","SUBSTRATE","",""
"CHEMBL1214","CARBENICILLIN","4.0","378.41","0","0.49","Carbenicillin","CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)O)c3ccccc3)C(=O)N2[C@H]1C(=O)O","Inhibition","","","%","","","","UO_0000187","","","","","0","CHEMBL3537398","Inhibition of human OAT3 expressed in CHO cells assessed as inhibition of fluorescein uptake at 500 uM over 20 mins relative to untreated-control","A","BAO_0000219","cell-based format","Homo sapiens","None","None","CHO","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL3525990","1","Scientific Literature","Drug Metab Dispos","2013","CHEMBL3308072","","","Not active",""
"CHEMBL3351077","CEFSULODIN","2.0","532.56","1","-1.89","cefsulodin","NC(=O)c1cc[n+](CC2=C(C(=O)[O-])N3C(=O)[C@@H](NC(=O)[C@@H](c4ccccc4)S(=O)(=O)O)[C@H]3SC2)cc1","Inhibition","","","%","","","","UO_0000187","","","","","0","CHEMBL3537398","Inhibition of human OAT3 expressed in CHO cells assessed as inhibition of fluorescein uptake at 500 uM over 20 mins relative to untreated-control","A","BAO_0000219","cell-based format","Homo sapiens","None","None","CHO","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL3525990","1","Scientific Literature","Drug Metab Dispos","2013","CHEMBL3308072","","","Not active",""
"CHEMBL1730","CEFOTAXIME","4.0","455.47","1","-0.62","Cefotaxime","CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1","Inhibition","","","%","","","","UO_0000187","","","","","0","CHEMBL3537398","Inhibition of human OAT3 expressed in CHO cells assessed as inhibition of fluorescein uptake at 500 uM over 20 mins relative to untreated-control","A","BAO_0000219","cell-based format","Homo sapiens","None","None","CHO","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL3525990","1","Scientific Literature","Drug Metab Dispos","2013","CHEMBL3308072","","","Not active",""
"CHEMBL1349","VALACYCLOVIR","4.0","324.34","0","-0.80","Valacyclovir","CC(C)[C@H](N)C(=O)OCCOCn1cnc2c(=O)nc(N)[nH]c21","Km","'='","57900.0","nM","","","substrate [Km=57.9uM]","UO_0000065","","","","","0","CHEMBL2075337","TP_TRANSPORTER: uptake in OAT3-expressing S2 cells","F","BAO_0000219","cell-based format","None","None","None","S2","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL2074052","18","TP-search Transporter Database","J Pharmacol Exp Ther","2002","CHEMBL3308861","","SUBSTRATE","","57.9"
"CHEMBL521","IBUPROFEN","4.0","206.28","0","3.07","Ibuprofen","CC(C)Cc1ccc(C(C)C(=O)O)cc1","Ki","'='","1170000.0","nM","","Outside typical range","inhibitor [Ki=1170uM]","UO_0000065","","","","","0","CHEMBL2078139","TP_TRANSPORTER: inhibition of MTX uptake in OAT3-expressing S2 cells","F","BAO_0000219","cell-based format","None","None","None","S2","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL2073817","18","TP-search Transporter Database","J Pharmacol Exp Ther","2002","CHEMBL3308861","","INHIBITOR","","1170.0"
"CHEMBL792","URIC ACID","2.0","168.11","0","-0.53","Urate","Oc1nc(O)c2nc(O)[nH]c2n1","Ki","'='","275000.0","nM","","Outside typical range","inhibitor [Ki275uM]","UO_0000065","","","","","0","CHEMBL2076651","TP_TRANSPORTER: inhibition of Estrone sulfate in Xenopus laevis oocytes","F","BAO_0000219","cell-based format","Xenopus laevis","None","None","Oocyte","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL2074489","18","TP-search Transporter Database","Cell Physiol Biochem","2003","CHEMBL3308859","","INHIBITOR","","275.0"
"CHEMBL129","ZIDOVUDINE","4.0","267.24","0","-0.20","AZT","Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O","Km","'='","145100.0","nM","","","substrate [Km=145.1uM]","UO_0000065","","","","","0","CHEMBL2075337","TP_TRANSPORTER: uptake in OAT3-expressing S2 cells","F","BAO_0000219","cell-based format","None","None","None","S2","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL2074052","18","TP-search Transporter Database","J Pharmacol Exp Ther","2002","CHEMBL3308861","","SUBSTRATE","","145.1"
"CHEMBL388590","BENZBROMARONE","4.0","424.09","1","5.46","Benzbromarone","CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1","Inhibition","'='","46.5","%","","","","UO_0000187","","","","","0","CHEMBL5515068","Inhibition of human OAT3 expressed in MDCK-II cells using 6-carboxyfluorescein as substrate at 5 uM relative to control","B","BAO_0000219","cell-based format","Homo sapiens","None","None","MDCK-II","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL5512648","1","Scientific Literature","Eur J Med Chem","2024","None","DOSE = 5.0 microM","INHIBITOR","","46.5"
"CHEMBL1644","CEFADROXIL","4.0","363.39","0","0.15","cefadroxil","CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1","Ki","'='","8620.0","nM","5.06","","","UO_0000065","","","","","1","CHEMBL3537400","Inhibition of human OAT3 using estrone-3-sulfate as substrate","A","BAO_0000357","single protein format","Homo sapiens","None","None","None","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL3525990","1","Scientific Literature","Drug Metab Dispos","2013","None","","","","8.62"
"CHEMBL1162495","GLUTARATE","None","132.11","0","0.33","Glutarate","O=C(O)CCCC(=O)O","Activity","","","","","","substrate [+]","","","","","","0","CHEMBL2076228","TP_TRANSPORTER: uptake in Xenopus laevis oocytes","F","BAO_0000219","cell-based format","Xenopus laevis","None","None","Oocyte","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL2074134","18","TP-search Transporter Database","Mol Pharmacol","2001","CHEMBL3308859","","SUBSTRATE","",""
"CHEMBL316966","CYCLIC ADENOSINE MONOPHOSPHATE","None","329.21","0","-0.82","cAMP","Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2COP(=O)(O)O[C@H]2[C@H]1O","Activity","","","","","","substrate [+]","","","","","","0","CHEMBL2076228","TP_TRANSPORTER: uptake in Xenopus laevis oocytes","F","BAO_0000219","cell-based format","Xenopus laevis","None","None","Oocyte","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL2074134","18","TP-search Transporter Database","Mol Pharmacol","2001","CHEMBL3308859","","SUBSTRATE","",""
"CHEMBL29","PENICILLIN G","4.0","334.40","0","0.86","Penicillin G","CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)O","Inhibition","","","%","","","","UO_0000187","","","","","0","CHEMBL3537398","Inhibition of human OAT3 expressed in CHO cells assessed as inhibition of fluorescein uptake at 500 uM over 20 mins relative to untreated-control","A","BAO_0000219","cell-based format","Homo sapiens","None","None","CHO","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL3525990","1","Scientific Literature","Drug Metab Dispos","2013","CHEMBL3308072","","","Active",""
"CHEMBL1233636","INDOXYL SULFATE","None","213.21","0","1.35","Indoxyl sulfate","O=S(=O)(O)Oc1c[nH]c2ccccc12","Activity","","","","","","substrate []","","","","","","0","CHEMBL2076643","TP_TRANSPORTER: uptake in OAT3-S2 cells","F","BAO_0000219","cell-based format","None","None","None","S2","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL2073944","18","TP-search Transporter Database","Eur J Pharmacol","2003","CHEMBL3308861","","","",""
"CHEMBL1214","CARBENICILLIN","4.0","378.41","0","0.49","Carbenicillin","CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)O)c3ccccc3)C(=O)N2[C@H]1C(=O)O","Inhibition","'='","70.0","%","","","","UO_0000187","","","","","0","CHEMBL3537399","Inhibition of human OAT3 expressed in CHO cells assessed as inhibition of fluorescein uptake over 20 mins relative to untreated-control","A","BAO_0000219","cell-based format","Homo sapiens","None","None","CHO","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL3525990","1","Scientific Literature","Drug Metab Dispos","2013","CHEMBL3308072","","","","70.0"
"CHEMBL454575","","None","478.49","0","1.07","Glu-CA4","COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O","Drug uptake","","","","","","","","","","","","0","CHEMBL4257841","Substrate activity at human OAT3 expressed in HEK293 cells assessed as compound uptake by HPLC-UV method","A","BAO_0000219","cell-based format","Homo sapiens","None","None","HEK293","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL4257448","1","Scientific Literature","Medchemcomm","2017","None","","","Not active",""
"CHEMBL67","COMBRETASTATIN A4","-1.0","316.35","0","3.60","CA4","COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1O","IC50","'='","16390.0","nM","4.79","","","UO_0000065","15.13","0.28","1.19","8.37","0","CHEMBL4257830","Inhibition of human OAT3 expressed in HEK293 cells assessed as 6-CF uptake after 5 mins by fluorescence assay","B","BAO_0000219","cell-based format","Homo sapiens","None","None","HEK293","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL4257448","1","Scientific Literature","Medchemcomm","2017","None","","","","16.39"
"CHEMBL4640580","EPAMINURAD","1.0","414.05","0","3.35","UR1102","O=C(c1cc(Br)c(O)c(Br)c1)N1CCOc2ccncc21","Ki","'='","2400.0","nM","5.62","","","UO_0000065","13.57","0.37","2.27","8.97","0","CHEMBL4610176","Inhibition of human OAT3","B","BAO_0000357","single protein format","Homo sapiens","None","None","None","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL4609975","1","Scientific Literature","Eur J Med Chem","2019","None","","","","2.4"
"CHEMBL496942","","None","424.46","0","3.04","2","Cn1c(=O)n(Cc2ccc(C(=O)O)cc2)c(=O)c2cc(C#CCc3ccccc3)ccc21","IC50","'='","18000.0","nM","4.75","","","UO_0000065","11.18","0.20","1.70","5.84","0","CHEMBL3762006","Inhibition of human OAT3 expressed in HEK cells assessed as reduction of [3H]-estrone sulfate uptake by radioactivity counting analysis","B","BAO_0000219","cell-based format","Homo sapiens","None","None","HEK293","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL3758105","1","Scientific Literature","J Med Chem","2016","CHEMBL3307715","","","","18.0"
"CHEMBL1449","TICARCILLIN","4.0","384.44","0","0.55","Ticarcillin","CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](C(=O)O)c3ccsc3)C(=O)N2[C@H]1C(=O)O","Inhibition","","","%","","","","UO_0000187","","","","","0","CHEMBL3537398","Inhibition of human OAT3 expressed in CHO cells assessed as inhibition of fluorescein uptake at 500 uM over 20 mins relative to untreated-control","A","BAO_0000219","cell-based format","Homo sapiens","None","None","CHO","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL3525990","1","Scientific Literature","Drug Metab Dispos","2013","CHEMBL3308072","","","Not active",""
"CHEMBL819","OXACILLIN","4.0","401.44","0","1.90","Oxacillin","Cc1onc(-c2ccccc2)c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O","Inhibition","","","%","","","","UO_0000187","","","","","0","CHEMBL3537398","Inhibition of human OAT3 expressed in CHO cells assessed as inhibition of fluorescein uptake at 500 uM over 20 mins relative to untreated-control","A","BAO_0000219","cell-based format","Homo sapiens","None","None","CHO","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL3525990","1","Scientific Literature","Drug Metab Dispos","2013","CHEMBL3308072","","","Active",""
"CHEMBL237500","LINAGLIPTIN","4.0","472.55","0","1.15","Linagliptin","CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)c3ccccc3n1)c(=O)n2C","IC50","'>'","100000.0","nM","","","","UO_0000065","","","","","0","CHEMBL3536605","Inhibition of OAT3 (unknown origin) expressed in HEK293 cells assessed as reduction of [3H]E-sul substrate uptake by liquid scintillation counting","A","BAO_0000219","cell-based format","Homo sapiens","None","None","HEK293","None","","","","CHEMBL1641348","Organic anion transporter 3","Homo sapiens","SINGLE PROTEIN","CHEMBL3525903","1","Scientific Literature","Drug Metab Dispos","2013","CHEMBL3307715","","","","100.0"
