set,pc1,pc2,name
dual_docked_pool,-0.5543,-0.3508,
dual_docked_pool,-0.9168,0.0916,
dual_docked_pool,-0.1455,-0.2988,
dual_docked_pool,-0.4607,0.0138,
dual_docked_pool,0.8132,-0.128,
dual_docked_pool,-0.1959,0.2676,
dual_docked_pool,-0.1108,-0.4515,
dual_docked_pool,-0.6396,-0.7893,
dual_docked_pool,-0.3398,1.051,
dual_docked_pool,-0.5686,0.3537,
dual_docked_pool,-0.5903,-0.6939,
dual_docked_pool,0.2663,-0.2404,
dual_docked_pool,-0.3318,-0.7809,
dual_docked_pool,-0.2322,-0.2969,
dual_docked_pool,-0.6181,0.255,
dual_docked_pool,-0.9399,-0.2266,
dual_docked_pool,-0.153,0.1449,
dual_docked_pool,-0.3285,-0.2003,
dual_docked_pool,-1.0749,0.0319,
dual_docked_pool,-0.1591,0.1039,
dual_docked_pool,-0.2029,0.6962,
dual_docked_pool,-1.1102,0.1015,
dual_docked_pool,-0.0508,0.2885,
dual_docked_pool,-0.1516,-0.457,
dual_docked_pool,-0.1149,0.3047,
dual_docked_pool,-0.7465,-0.114,
dual_docked_pool,-1.2545,0.2673,
dual_docked_pool,-0.6618,0.3964,
dual_docked_pool,-1.641,0.5013,
dual_docked_pool,-0.4368,-0.245,
dual_docked_pool,-0.0967,-0.6441,
dual_docked_pool,-0.7054,-0.8968,
dual_docked_pool,-0.0439,-0.5382,
dual_docked_pool,-1.0827,0.2937,
dual_docked_pool,0.0274,-0.8173,
dual_docked_pool,0.399,0.353,
dual_docked_pool,0.4162,-0.0392,
dual_docked_pool,-0.9716,0.2273,
dual_docked_pool,-0.9475,-0.2093,
dual_docked_pool,0.8743,-0.1934,
dual_docked_pool,-0.0468,-0.3078,
dual_docked_pool,0.1057,0.6183,
dual_docked_pool,-0.4683,0.4863,
dual_docked_pool,-1.2306,0.8486,
dual_docked_pool,-1.2152,0.0406,
dual_docked_pool,0.3107,0.9108,
dual_docked_pool,1.9253,0.2533,
dual_docked_pool,1.9233,0.1839,
dual_docked_pool,-0.8638,-0.2011,
dual_docked_pool,-1.0904,-0.0466,
dual_docked_pool,-1.4488,0.272,
dual_docked_pool,-0.3096,0.0278,
dual_docked_pool,-1.6743,0.6364,
dual_docked_pool,0.162,-0.2685,
dual_docked_pool,0.16,-1.1566,
dual_docked_pool,-0.4468,0.2498,
dual_docked_pool,-1.3632,-0.2603,
dual_docked_pool,-0.9151,-0.4127,
dual_docked_pool,-0.5552,-0.0973,
dual_docked_pool,-1.0161,-1.2641,
dual_docked_pool,-0.408,-1.0616,
dual_docked_pool,-0.3693,1.4664,
dual_docked_pool,-0.6094,-0.5543,
dual_docked_pool,-0.32,-0.6051,
dual_docked_pool,0.2169,-0.1073,
dual_docked_pool,0.2064,0.0266,
dual_docked_pool,-0.4897,0.17,
dual_docked_pool,0.127,0.7224,
dual_docked_pool,0.273,-0.5617,
dual_docked_pool,-0.8568,0.2465,
dual_docked_pool,-0.1411,-0.6426,
dual_docked_pool,-0.8969,0.1405,
dual_docked_pool,-1.1486,-0.4434,
dual_docked_pool,-0.9289,0.4757,
dual_docked_pool,-0.7477,-0.1777,
dual_docked_pool,0.1324,-0.162,
dual_docked_pool,-1.0074,0.2443,
dual_docked_pool,-0.7107,-0.1511,
dual_docked_pool,0.6799,0.3514,
dual_docked_pool,-0.4032,-0.7047,
dual_docked_pool,0.6198,-0.1484,
dual_docked_pool,0.6799,0.3514,
dual_docked_pool,-0.3737,-0.2013,
dual_docked_pool,-0.6323,0.2115,
dual_docked_pool,-0.9359,-0.0047,
dual_docked_pool,-1.0746,0.0418,
dual_docked_pool,-0.7877,-0.8684,
dual_docked_pool,1.5172,0.0556,
dual_docked_pool,-1.0518,-0.0091,
dual_docked_pool,-0.387,0.4927,
dual_docked_pool,-1.025,0.528,
dual_docked_pool,-0.5021,-1.1012,
dual_docked_pool,-0.5469,-0.8698,
dual_docked_pool,-0.464,0.5708,
dual_docked_pool,-0.2386,-0.3377,
dual_docked_pool,-0.4834,-0.234,
dual_docked_pool,0.1023,-0.4588,
dual_docked_pool,-0.9325,-0.1963,
dual_docked_pool,-0.5574,-0.6521,
dual_docked_pool,-0.55,-0.6711,
dual_docked_pool,-0.4245,-0.6689,
dual_docked_pool,-0.2358,0.5548,
dual_docked_pool,-0.6826,-0.6739,
dual_docked_pool,-1.0607,0.0786,
dual_docked_pool,-0.5066,-0.3148,
dual_docked_pool,0.0215,0.1425,
dual_docked_pool,0.5252,0.3302,
dual_docked_pool,0.0635,0.4287,
dual_docked_pool,-0.2606,-0.4092,
dual_docked_pool,-0.6928,-0.7585,
dual_docked_pool,-0.673,-0.905,
dual_docked_pool,-1.1237,-0.2072,
dual_docked_pool,0.0047,-0.0462,
dual_docked_pool,-0.7535,-0.5777,
dual_docked_pool,-0.2862,-1.0012,
dual_docked_pool,-0.1216,0.0394,
dual_docked_pool,-0.1286,-0.0228,
dual_docked_pool,-0.6596,-0.3369,
dual_docked_pool,0.5706,-0.6744,
dual_docked_pool,-0.9,-0.4437,
dual_docked_pool,0.0992,-0.8293,
dual_docked_pool,-1.3779,0.408,
dual_docked_pool,-0.3435,-0.3298,
dual_docked_pool,-0.8987,0.4737,
dual_docked_pool,-0.004,0.6902,
dual_docked_pool,0.1099,-0.4353,
dual_docked_pool,-1.0062,0.723,
dual_docked_pool,-1.2318,0.5166,
dual_docked_pool,-0.9036,-0.536,
dual_docked_pool,-1.2253,-0.0323,
dual_docked_pool,-1.1846,0.2839,
dual_docked_pool,-0.4048,0.3985,
dual_docked_pool,-1.1265,0.0713,
dual_docked_pool,-0.4015,-0.0918,
dual_docked_pool,-0.0426,-0.0533,
dual_docked_pool,-0.0515,0.0689,
dual_docked_pool,-1.1861,-0.242,
dual_docked_pool,-0.966,0.3816,
dual_docked_pool,-0.5304,-0.0657,
dual_docked_pool,-0.344,-0.2183,
dual_docked_pool,0.171,-1.3937,
dual_docked_pool,-0.955,0.3192,
dual_docked_pool,-0.4984,-0.5094,
dual_docked_pool,-1.1149,0.5935,
dual_docked_pool,-0.9714,0.5986,
dual_docked_pool,-0.4998,-0.2023,
dual_docked_pool,0.4044,-0.1022,
dual_docked_pool,0.3784,-0.2179,
dual_docked_pool,0.4662,-0.3308,
dual_docked_pool,1.5009,0.2789,
dual_docked_pool,-1.0617,-0.421,
dual_docked_pool,-0.6919,-0.0111,
dual_docked_pool,-0.4911,-0.5759,
dual_docked_pool,-0.9261,-0.3725,
dual_docked_pool,-0.5877,0.5621,
dual_docked_pool,0.3556,0.1135,
dual_docked_pool,0.3447,-0.3905,
dual_docked_pool,-0.0787,-0.809,
dual_docked_pool,0.3258,-0.2512,
dual_docked_pool,0.5369,0.0323,
dual_docked_pool,0.5923,-0.101,
dual_docked_pool,-0.7634,0.1291,
dual_docked_pool,0.5699,0.3289,
dual_docked_pool,-0.8271,0.0179,
dual_docked_pool,-0.4118,-0.9432,
dual_docked_pool,-0.0765,-0.5512,
dual_docked_pool,-1.0177,-0.2535,
dual_docked_pool,-1.22,-0.0583,
dual_docked_pool,-0.9851,-0.0356,
dual_docked_pool,-0.5385,0.4503,
dual_docked_pool,-0.8093,0.2387,
dual_docked_pool,0.8253,0.1146,
dual_docked_pool,-0.4381,0.2355,
dual_docked_pool,-0.8329,0.321,
dual_docked_pool,-0.5713,0.6582,
dual_docked_pool,-0.6349,0.3344,
dual_docked_pool,-1.3598,0.0971,
dual_docked_pool,-1.1064,-0.1794,
dual_docked_pool,-0.7346,0.3576,
dual_docked_pool,-0.9502,0.3897,
dual_docked_pool,-0.3652,-0.9164,
dual_docked_pool,-0.5805,-0.3011,
dual_docked_pool,-0.4866,-0.4499,
dual_docked_pool,-0.7566,-0.3091,
dual_docked_pool,-0.4427,0.2275,
dual_docked_pool,-0.3426,0.3231,
dual_docked_pool,-0.2506,0.542,
dual_docked_pool,-0.5908,0.2308,
dual_docked_pool,-0.3409,0.3833,
dual_docked_pool,0.0867,0.4194,
dual_docked_pool,-0.7414,-0.3496,
dual_docked_pool,0.6128,0.0959,
dual_docked_pool,-0.4177,-0.1779,
dual_docked_pool,-1.0782,-0.1837,
dual_docked_pool,0.177,-0.4012,
dual_docked_pool,-0.1016,-1.0672,
dual_docked_pool,-0.5682,0.1281,
dual_docked_pool,-0.1388,-0.5956,
dual_docked_pool,-0.4896,0.3953,
dual_docked_pool,-0.7253,0.8156,
dual_docked_pool,0.1103,-0.249,
dual_docked_pool,-0.4147,-0.9273,
dual_docked_pool,-0.3965,-0.5738,
dual_docked_pool,-1.2393,-0.2123,
dual_docked_pool,-0.8567,0.6994,
dual_docked_pool,-1.027,0.0769,
dual_docked_pool,-0.6649,-0.1718,
dual_docked_pool,-0.6544,0.231,
dual_docked_pool,0.807,0.4192,
dual_docked_pool,-1.1989,0.2193,
dual_docked_pool,-0.4613,0.2089,
dual_docked_pool,-0.5473,-0.0339,
dual_docked_pool,-0.7308,-0.9226,
dual_docked_pool,-0.2585,-0.1389,
dual_docked_pool,-1.2466,0.2373,
dual_docked_pool,-0.9031,0.6692,
dual_docked_pool,0.0232,-0.8503,
dual_docked_pool,-0.9578,0.7538,
dual_docked_pool,-0.4197,-0.0822,
dual_docked_pool,-1.2535,-0.0977,
dual_docked_pool,-1.0042,0.2455,
dual_docked_pool,-1.4242,-0.1078,
dual_docked_pool,0.2088,-0.1627,
dual_docked_pool,0.095,-0.4238,
dual_docked_pool,0.0251,0.3123,
dual_docked_pool,-0.1609,-0.2938,
dual_docked_pool,-0.0559,-0.4254,
dual_docked_pool,0.1722,-0.8092,
dual_docked_pool,-0.9141,0.206,
dual_docked_pool,-1.0416,-0.1448,
dual_docked_pool,-0.5774,0.127,
dual_docked_pool,0.6992,-0.7998,
dual_docked_pool,-0.7629,-0.2447,
dual_docked_pool,1.555,0.3313,
dual_docked_pool,-0.4471,0.3457,
dual_docked_pool,-1.0754,-0.008,
dual_docked_pool,-1.5468,-0.0535,
dual_docked_pool,0.7835,-0.0331,
dual_docked_pool,-0.8601,-0.8742,
dual_docked_pool,-0.6634,0.4496,
dual_docked_pool,0.464,-0.859,
dual_docked_pool,0.8655,-0.4128,
dual_docked_pool,0.1308,0.7214,
dual_docked_pool,-0.8124,-0.1226,
dual_docked_pool,-0.4958,-0.6389,
dual_docked_pool,-0.2806,-0.3376,
dual_docked_pool,1.0599,-0.7658,
dual_docked_pool,-0.1651,0.0323,
dual_docked_pool,-0.8284,-0.1711,
dual_docked_pool,1.7094,0.3496,
dual_docked_pool,0.5399,0.3264,
dual_docked_pool,0.1909,0.7239,
dual_docked_pool,-0.8219,-0.1782,
dual_docked_pool,0.2732,0.0816,
dual_docked_pool,-0.2477,-0.4152,
dual_docked_pool,-1.0925,-0.2809,
dual_docked_pool,0.735,-0.1927,
dual_docked_pool,-0.6805,-1.3089,
dual_docked_pool,0.0437,-0.2494,
dual_docked_pool,-1.229,0.348,
dual_docked_pool,-0.6294,-0.5228,
dual_docked_pool,-1.2468,-0.0897,
dual_docked_pool,-1.2642,0.7975,
dual_docked_pool,-0.077,0.7101,
dual_docked_pool,-1.0771,-0.409,
dual_docked_pool,0.194,-0.5937,
dual_docked_pool,-0.8667,-0.4156,
dual_docked_pool,-0.3906,0.2093,
dual_docked_pool,-0.8184,0.6147,
dual_docked_pool,-1.0602,0.5062,
dual_docked_pool,-0.752,-0.0946,
dual_docked_pool,-0.4791,0.8186,
dual_docked_pool,-0.1318,0.0184,
dual_docked_pool,-0.7223,1.2754,
dual_docked_pool,0.7846,-0.314,
dual_docked_pool,1.6702,0.4334,
dual_docked_pool,-0.0507,-0.4295,
dual_docked_pool,-1.4319,0.1739,
dual_docked_pool,-0.6845,-0.5871,
dual_docked_pool,0.4223,-0.8348,
dual_docked_pool,-0.9827,0.4222,
dual_docked_pool,-0.5931,0.6819,
dual_docked_pool,-0.3368,0.2889,
dual_docked_pool,0.2088,0.2866,
dual_docked_pool,-0.2927,-0.1201,
dual_docked_pool,0.559,-0.7688,
dual_docked_pool,0.2151,-0.3163,
dual_docked_pool,-0.0513,0.3248,
dual_docked_pool,-0.6595,0.0528,
dual_docked_pool,-0.7961,0.7336,
dual_docked_pool,-0.193,-0.295,
dual_docked_pool,-0.581,-0.7462,
dual_docked_pool,0.0455,0.4962,
dual_docked_pool,-0.161,-0.1211,
dual_docked_pool,-0.4784,0.3397,
dual_docked_pool,-0.913,-0.0542,
dual_docked_pool,0.0035,-0.8895,
dual_docked_pool,-0.2166,0.6542,
dual_docked_pool,0.0563,0.8606,
dual_docked_pool,-0.2719,-0.4488,
dual_docked_pool,0.7151,-0.0408,
dual_docked_pool,-0.0641,0.1149,
dual_docked_pool,-1.0356,0.2279,
dual_docked_pool,0.2525,-0.1766,
dual_docked_pool,-0.4801,0.1858,
dual_docked_pool,-0.4166,0.1193,
dual_docked_pool,-0.4324,-0.1284,
dual_docked_pool,-1.1108,-0.0671,
dual_docked_pool,-0.2843,0.2404,
dual_docked_pool,-0.7338,0.2457,
dual_docked_pool,-0.3992,0.8566,
dual_docked_pool,-0.2603,-0.7973,
dual_docked_pool,0.2087,0.1135,
dual_docked_pool,0.1699,1.1117,
dual_docked_pool,-0.6807,0.2405,
dual_docked_pool,-1.0603,0.2324,
dual_docked_pool,-0.4426,0.3676,
dual_docked_pool,-0.4601,0.569,
dual_docked_pool,-0.1743,0.1344,
dual_docked_pool,0.2016,0.2886,
dual_docked_pool,-0.4629,0.0393,
dual_docked_pool,-0.1467,-0.7622,
dual_docked_pool,0.255,-0.9271,
dual_docked_pool,-0.6439,-0.7218,
dual_docked_pool,-1.09,-1.1753,
dual_docked_pool,-1.0264,0.5364,
dual_docked_pool,-0.5034,-0.1283,
dual_docked_pool,-0.3704,-0.8562,
dual_docked_pool,-0.4052,-0.4712,
dual_docked_pool,-0.5049,1.1384,
dual_docked_pool,-0.9512,0.158,
dual_docked_pool,-1.1929,-0.14,
dual_docked_pool,-1.2239,0.2041,
dual_docked_pool,-0.679,-0.4343,
dual_docked_pool,-0.2787,-0.4758,
dual_docked_pool,-1.4394,0.5248,
dual_docked_pool,-0.2531,-0.605,
dual_docked_pool,-0.5199,-0.2827,
dual_docked_pool,-0.7798,0.3981,
dual_docked_pool,-0.403,-0.3661,
dual_docked_pool,-0.3148,0.1236,
dual_docked_pool,0.3157,-0.8726,
dual_docked_pool,-0.8249,-0.5121,
dual_docked_pool,-0.5148,-0.1024,
dual_docked_pool,0.7431,0.4376,
dual_docked_pool,0.3584,0.265,
dual_docked_pool,-0.1517,-0.7293,
dual_docked_pool,-0.3011,-0.1533,
dual_docked_pool,0.464,-0.789,
dual_docked_pool,-0.9014,-0.2965,
dual_docked_pool,-1.2985,0.4799,
dual_docked_pool,-0.0763,0.1757,
dual_docked_pool,-0.7017,-0.7279,
dual_docked_pool,-0.3418,0.1957,
dual_docked_pool,-1.0243,-0.2161,
dual_docked_pool,-0.3381,-0.2099,
dual_docked_pool,-0.427,-0.7155,
dual_docked_pool,-0.3409,0.5614,
dual_docked_pool,0.4168,0.295,
dual_docked_pool,-0.8807,0.1693,
dual_docked_pool,0.3107,-0.6635,
dual_docked_pool,-0.5977,0.7801,
dual_docked_pool,-0.8262,-0.3228,
dual_docked_pool,-1.1199,-0.6122,
dual_docked_pool,-1.3143,-0.4936,
dual_docked_pool,-0.58,-0.5429,
dual_docked_pool,-0.9437,-0.5804,
dual_docked_pool,-0.1338,-0.0059,
dual_docked_pool,0.495,-0.1948,
dual_docked_pool,-0.3705,-0.0087,
dual_docked_pool,1.0162,-0.2433,
dual_docked_pool,-1.1967,0.7705,
dual_docked_pool,-0.6971,-0.7748,
dual_docked_pool,-0.9996,0.2836,
dual_docked_pool,-1.3295,-0.446,
dual_docked_pool,-0.2321,-0.1961,
dual_docked_pool,0.4432,-0.2333,
dual_docked_pool,0.0169,0.3662,
dual_docked_pool,-0.8703,0.3947,
dual_docked_pool,-0.3156,0.1698,
dual_docked_pool,-0.4128,0.8589,
dual_docked_pool,0.3482,0.2671,
dual_docked_pool,-0.9515,-0.3839,
dual_docked_pool,0.0108,-0.0096,
dual_docked_pool,-0.8886,0.3674,
dual_docked_pool,-0.5005,0.2099,
dual_docked_pool,-0.3317,-0.5854,
dual_docked_pool,-0.7374,0.9105,
dual_docked_pool,-0.3116,0.1628,
dual_docked_pool,-0.4738,0.4978,
dual_docked_pool,-0.7248,-0.6329,
dual_docked_pool,-1.0631,0.311,
dual_docked_pool,-0.3788,-0.0059,
dual_docked_pool,0.1158,-0.3515,
dual_docked_pool,-0.4429,-0.2859,
dual_docked_pool,0.807,-0.4604,
dual_docked_pool,-0.4901,-0.0621,
dual_docked_pool,-0.853,-0.5379,
dual_docked_pool,0.473,0.2585,
dual_docked_pool,-0.3675,0.2801,
dual_docked_pool,-1.2308,0.0055,
dual_docked_pool,-0.5046,-0.029,
dual_docked_pool,-0.4331,0.4114,
dual_docked_pool,-0.5169,1.2033,
dual_docked_pool,-0.8827,-0.9478,
dual_docked_pool,-0.7561,0.2575,
dual_docked_pool,-1.0636,0.3381,
dual_docked_pool,-0.1074,0.5139,
dual_docked_pool,-0.7134,0.2249,
dual_docked_pool,-0.3859,0.1134,
dual_docked_pool,-0.1431,-0.2861,
dual_docked_pool,-0.1015,-0.1546,
dual_docked_pool,-0.5132,0.2645,
dual_docked_pool,-0.1903,0.6126,
dual_docked_pool,-0.9443,0.3507,
dual_docked_pool,0.3317,0.0991,
dual_docked_pool,-0.8022,1.2096,
dual_docked_pool,-1.3407,-0.0626,
dual_docked_pool,-0.8881,-0.4133,
dual_docked_pool,0.2612,0.3521,
dual_docked_pool,-0.7241,-0.123,
dual_docked_pool,-0.7914,-0.6959,
dual_docked_pool,-0.3407,-0.0029,
dual_docked_pool,-0.7378,0.9382,
dual_docked_pool,-0.4422,0.1028,
dual_docked_pool,-0.0749,0.0732,
dual_docked_pool,1.0406,-0.0282,
dual_docked_pool,0.1552,-0.3991,
dual_docked_pool,-0.7284,0.0486,
dual_docked_pool,0.6865,-0.3555,
dual_docked_pool,-0.6936,0.6717,
dual_docked_pool,-0.239,-0.1814,
dual_docked_pool,-0.1167,0.5322,
dual_docked_pool,-0.161,1.1009,
dual_docked_pool,-0.4609,-0.1329,
dual_docked_pool,0.5255,-0.298,
dual_docked_pool,-0.5297,0.5932,
dual_docked_pool,-1.3965,-0.64,
dual_docked_pool,-0.6,0.2356,
dual_docked_pool,-0.8377,1.0176,
dual_docked_pool,-0.2764,-0.4212,
dual_docked_pool,0.4235,0.3473,
dual_docked_pool,-1.1542,-0.8192,
dual_docked_pool,-0.7339,0.5248,
dual_docked_pool,-0.5305,-0.1885,
dual_docked_pool,-0.3281,-0.1268,
dual_docked_pool,-0.4038,-0.8833,
dual_docked_pool,0.554,-0.0912,
dual_docked_pool,-0.3737,-0.2013,
dual_docked_pool,-1.0683,0.5173,
dual_docked_pool,-0.8218,0.054,
dual_docked_pool,-0.2102,0.3518,
dual_docked_pool,-0.4298,0.5638,
dual_docked_pool,-0.727,-0.4027,
dual_docked_pool,-0.2587,-0.1026,
dual_docked_pool,-0.494,-0.164,
dual_docked_pool,-0.2501,1.1266,
dual_docked_pool,-0.5799,-0.2987,
dual_docked_pool,0.6895,-0.4695,
dual_docked_pool,0.5286,-0.6596,
dual_docked_pool,0.079,0.5939,
dual_docked_pool,-0.606,-0.4588,
dual_docked_pool,-1.2824,0.7677,
dual_docked_pool,-0.9336,-0.0114,
dual_docked_pool,-0.4889,0.6983,
dual_docked_pool,-1.3555,-0.0771,
dual_docked_pool,-0.2632,-0.3139,
dual_docked_pool,-0.6436,-0.1261,
dual_docked_pool,-0.7186,-1.522,
dual_docked_pool,-1.0091,0.144,
dual_docked_pool,-0.3005,0.2917,
dual_docked_pool,-0.8408,0.3666,
dual_docked_pool,-1.1224,0.0594,
dual_docked_pool,0.0626,-0.1844,
dual_docked_pool,-0.7842,-0.813,
dual_docked_pool,0.6069,-0.3607,
dual_docked_pool,-0.8784,0.8378,
dual_docked_pool,0.1266,0.4897,
dual_docked_pool,-0.2806,-1.3845,
dual_docked_pool,0.0183,-0.2771,
dual_docked_pool,-0.4326,0.4873,
dual_docked_pool,-0.7456,0.0758,
dual_docked_pool,0.9019,0.8375,
dual_docked_pool,-0.4265,0.2574,
dual_docked_pool,-0.3774,0.7367,
dual_docked_pool,-0.8601,0.5069,
dual_docked_pool,-0.8882,-0.6719,
dual_docked_pool,-1.1912,0.8304,
dual_docked_pool,-0.9424,0.1554,
dual_docked_pool,-0.5463,-0.3599,
dual_docked_pool,-0.7979,0.7555,
dual_docked_pool,-0.8974,0.4321,
dual_docked_pool,0.4176,0.3106,
dual_docked_pool,-0.8186,0.3445,
dual_docked_pool,-0.8605,-0.8219,
dual_docked_pool,-0.7477,-0.0149,
dual_docked_pool,-1.4405,0.4022,
dual_docked_pool,0.8588,-0.0457,
dual_docked_pool,-0.4863,-0.6494,
dual_docked_pool,-1.2153,0.3286,
dual_docked_pool,0.1581,0.2488,
dual_docked_pool,-0.8094,-0.7054,
dual_docked_pool,-0.5782,-0.6686,
dual_docked_pool,0.2656,-0.5256,
dual_docked_pool,-0.3189,0.3994,
dual_docked_pool,-0.6512,0.5383,
dual_docked_pool,-0.7724,-0.4367,
dual_docked_pool,0.1446,-0.4667,
dual_docked_pool,-0.0003,0.4587,
dual_docked_pool,-0.6491,2.2479,
dual_docked_pool,-0.8465,-0.3443,
dual_docked_pool,-0.6617,0.217,
dual_docked_pool,0.226,-0.0158,
dual_docked_pool,0.0923,-0.7178,
dual_docked_pool,-0.6906,-0.0045,
dual_docked_pool,-0.5098,0.0938,
dual_docked_pool,-0.1896,1.2936,
dual_docked_pool,-0.0764,-0.2379,
dual_docked_pool,-0.7134,-0.5771,
dual_docked_pool,-0.7942,0.772,
dual_docked_pool,-0.7641,0.3201,
dual_docked_pool,0.0241,-0.7938,
dual_docked_pool,-0.1277,0.0444,
dual_docked_pool,-0.1156,0.6494,
dual_docked_pool,0.3574,-0.444,
dual_docked_pool,-0.8505,0.7537,
dual_docked_pool,-1.2218,0.6761,
dual_docked_pool,-0.9654,-0.6439,
dual_docked_pool,0.8035,-0.2564,
dual_docked_pool,-0.3482,-0.2392,
dual_docked_pool,0.3173,-0.326,
dual_docked_pool,-0.0979,-0.0161,
dual_docked_pool,-1.0123,-0.2078,
dual_docked_pool,0.3775,-0.1537,
dual_docked_pool,-1.1591,-0.0725,
dual_docked_pool,-1.2166,0.195,
dual_docked_pool,-1.2109,-0.5321,
dual_docked_pool,-1.0247,0.1631,
dual_docked_pool,-0.2462,0.1712,
dual_docked_pool,0.2695,0.0807,
dual_docked_pool,-0.1239,-0.0344,
dual_docked_pool,0.0684,0.0789,
dual_docked_pool,0.2301,0.462,
dual_docked_pool,0.1437,0.064,
dual_docked_pool,-0.001,-0.044,
dual_docked_pool,-0.154,-0.4199,
dual_docked_pool,0.2712,0.0015,
dual_docked_pool,-0.5754,0.5512,
dual_docked_pool,-0.5609,-0.8852,
dual_docked_pool,-0.399,0.1999,
dual_docked_pool,0.6488,0.4707,
dual_docked_pool,-1.3094,0.2599,
dual_docked_pool,0.3994,-0.5708,
dual_docked_pool,-0.5503,-0.2241,
dual_docked_pool,-0.3853,0.5888,
dual_docked_pool,-1.2855,0.7869,
dual_docked_pool,-0.3999,1.0102,
dual_docked_pool,-0.0594,0.0944,
dual_docked_pool,-0.654,-0.2476,
dual_docked_pool,-0.2532,0.071,
dual_docked_pool,0.2691,-0.1514,
dual_docked_pool,0.1652,-0.9622,
dual_docked_pool,-0.8927,0.0156,
dual_docked_pool,-1.3144,0.2506,
dual_docked_pool,-0.063,-0.3161,
dual_docked_pool,-0.3552,-0.6496,
dual_docked_pool,0.0893,0.6286,
dual_docked_pool,0.494,0.0173,
dual_docked_pool,0.3692,-0.371,
dual_docked_pool,-0.3526,0.4662,
dual_docked_pool,-0.7604,0.3905,
dual_docked_pool,-0.7971,0.0843,
dual_docked_pool,-1.2609,-1.3642,
dual_docked_pool,-0.2403,0.7165,
dual_docked_pool,0.3835,-0.0304,
dual_docked_pool,-0.6146,-0.9903,
dual_docked_pool,-0.1989,0.1548,
dual_docked_pool,-0.756,-0.0596,
dual_docked_pool,-0.0836,-0.4357,
dual_docked_pool,0.1239,-0.541,
dual_docked_pool,-0.8546,-0.2585,
dual_docked_pool,-0.2945,0.3029,
dual_docked_pool,-0.1264,-0.1447,
dual_docked_pool,-0.1875,-0.1993,
dual_docked_pool,0.0627,-0.4706,
dual_docked_pool,0.1992,-0.0551,
dual_docked_pool,-0.3163,0.2293,
dual_docked_pool,-0.3554,-0.0841,
dual_docked_pool,-1.4583,-0.0857,
dual_docked_pool,-0.4347,0.3889,
dual_docked_pool,-1.0955,-0.846,
dual_docked_pool,-0.9743,-0.3661,
dual_docked_pool,0.1272,0.5508,
dual_docked_pool,-0.278,0.0735,
dual_docked_pool,-1.0306,-0.1965,
dual_docked_pool,-0.1308,-0.2762,
dual_docked_pool,-0.9636,-0.6203,
dual_docked_pool,-0.7706,-0.2555,
dual_docked_pool,-1.0116,-0.744,
dual_docked_pool,-0.8017,-1.009,
dual_docked_pool,0.4094,0.8159,
dual_docked_pool,-0.2323,-0.4408,
dual_docked_pool,-1.5205,0.0028,
dual_docked_pool,-0.66,0.3731,
dual_docked_pool,-0.948,-0.0558,
dual_docked_pool,-0.3123,0.3527,
dual_docked_pool,-1.042,-0.5547,
dual_docked_pool,-0.5276,-0.6919,
dual_docked_pool,-0.5394,-0.35,
dual_docked_pool,-0.8211,0.1084,
dual_docked_pool,-0.2719,-0.3932,
dual_docked_pool,-0.4746,-0.5107,
dual_docked_pool,0.8469,0.1327,
dual_docked_pool,-0.4704,0.0178,
dual_docked_pool,0.089,-0.6247,
dual_docked_pool,-0.9048,0.298,
dual_docked_pool,-0.1547,0.0725,
dual_docked_pool,-0.7925,-0.8344,
dual_docked_pool,-0.8822,-0.1838,
dual_docked_pool,-0.4139,0.0473,
dual_docked_pool,-0.4378,-0.2298,
dual_docked_pool,0.18,0.5278,
dual_docked_pool,-1.3632,0.2407,
dual_docked_pool,-0.8846,-0.727,
dual_docked_pool,-0.3365,0.3887,
dual_docked_pool,-0.8845,-0.3018,
dual_docked_pool,-0.8677,0.6204,
dual_docked_pool,-0.5273,0.3451,
dual_docked_pool,-0.8716,-1e-04,
dual_docked_pool,-0.6157,0.8173,
dual_docked_pool,-0.3521,-0.1631,
dual_docked_pool,-0.421,-0.3845,
dual_docked_pool,-0.8864,0.5505,
dual_docked_pool,-0.9459,-0.2651,
dual_docked_pool,0.0077,-0.592,
dual_docked_pool,-1.4499,-0.3871,
dual_docked_pool,-0.5319,1.0816,
dual_docked_pool,-0.1156,-0.3018,
dual_docked_pool,-0.1979,-0.587,
dual_docked_pool,-0.6793,0.5032,
dual_docked_pool,-0.5796,-0.3163,
dual_docked_pool,0.0692,-0.4865,
dual_docked_pool,-0.6228,-0.2937,
dual_docked_pool,-1.1202,-0.4732,
dual_docked_pool,-0.5963,-0.2902,
dual_docked_pool,-1.1755,0.1679,
dual_docked_pool,0.1168,-0.3978,
dual_docked_pool,0.9627,0.0977,
dual_docked_pool,-0.7982,0.0508,
dual_docked_pool,-1.0139,0.5827,
dual_docked_pool,-0.5927,0.5801,
dual_docked_pool,0.1058,0.007,
dual_docked_pool,-0.6854,-0.5596,
dual_docked_pool,-0.623,0.3278,
dual_docked_pool,-0.015,0.739,
dual_docked_pool,0.7416,-0.264,
dual_docked_pool,-1.1689,-0.5552,
dual_docked_pool,0.292,-0.8701,
dual_docked_pool,-0.4649,-0.8495,
dual_docked_pool,-0.6187,-0.0136,
dual_docked_pool,-0.2093,0.1021,
dual_docked_pool,0.5875,0.1144,
dual_docked_pool,-0.2124,-0.3022,
