repurposing_id,chembl_id,name,canonical_smiles,inchi_key,mw,max_phase,atc_code,source_phase,source_atc_l1,source_atc_l2,library_panel,benchmark_ref,mol_type,structure_type
REP_01960,CHEMBL1615772,VERSETAMIDE,COCCNC(=O)CN(CCN(CCN(CC(=O)O)CC(=O)NCCOC)CC(=O)O)CC(=O)O,AXFGWXLCWCNPHP-UHFFFAOYSA-N,507.54,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_01961,CHEMBL1615775,OXIDRONIC ACID,O=P(O)(O)C(O)P(=O)(O)O,HJZKOAYDRQLPME-UHFFFAOYSA-N,192.0,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_01962,CHEMBL1615776,CALTERIDOL,CC(O)CN1CCN(CC(=O)O)CCN(CC(=O)O)CCN(CC(=O)O)CC1,IQUHNCOJRJBMSU-UHFFFAOYSA-N,404.46,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_01963,CHEMBL1615780,DISOFENIN,CC(C)c1cccc(C(C)C)c1NC(=O)CN(CC(=O)O)CC(=O)O,UDUSOMRJOPCWHT-UHFFFAOYSA-N,350.42,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_01964,CHEMBL1615867,AZACLORZINE,O=C(CCN1CCN2CCCC2C1)N1c2ccccc2Sc2ccc(Cl)cc21,ZQTOZLYOIRKCPL-UHFFFAOYSA-N,413.97,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_01965,CHEMBL1615993,FOSLINANIB,COc1ccc2[nH]c(-c3cccc(F)c3)cc(=O)c2c1OP(=O)(O)O,ZDWFMAHQGDEALT-UHFFFAOYSA-N,365.25,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_01966,CHEMBL1616411,TALIBEGRON,O=C(O)Cc1ccc(OCCNC[C@H](O)c2ccccc2)cc1,SRBPKVWITYPHQR-KRWDZBQOSA-N,315.37,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_01967,CHEMBL1617398,FLUNIXIN,Cc1c(Nc2ncccc2C(=O)O)cccc1C(F)(F)F,NOOCSNJCXJYGPE-UHFFFAOYSA-N,296.25,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_01968,CHEMBL1617409,PEMPIDINE,CN1C(C)(C)CCCC1(C)C,XULIXFLCVXWHRF-UHFFFAOYSA-N,155.28,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_01969,CHEMBL1617540,GUAIACTAMINE,CCN(CC)CCOc1ccccc1OC,OTEAKJIIJRDXBV-UHFFFAOYSA-N,223.32,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_01970,CHEMBL1617772,FTORPROPAZINE,O=C(CCN1CCN(CCO)CC1)N1c2ccccc2Sc2ccc(C(F)(F)F)cc21,KRMKBOUUDPUIDK-UHFFFAOYSA-N,451.51,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_01971,CHEMBL1618128,CYCLIRAMINE,CN1CCC(=C(c2ccc(Cl)cc2)c2ccccn2)CC1,HZNVLDCWAVIXRK-UHFFFAOYSA-N,298.82,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_01972,CHEMBL1618279,REVAPRAZAN,Cc1nc(Nc2ccc(F)cc2)nc(N2CCc3ccccc3C2C)c1C,LECZXZOBEZITCL-UHFFFAOYSA-N,362.45,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_01973,CHEMBL1618318,TREPIPAM,COc1cc2c(cc1OC)[C@@H](c1ccccc1)CN(C)CC2,ICPHJSKVAZMKIV-QGZVFWFLSA-N,297.4,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_01974,CHEMBL1618378,DECLOPRAMIDE,CCN(CC)CCNC(=O)c1ccc(N)c(Cl)c1,YEYAKZXEBSVURO-UHFFFAOYSA-N,269.78,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_01975,CHEMBL1618597,TRIMECAINE,CCN(CC)CC(=O)Nc1c(C)cc(C)cc1C,GOZBHBFUQHMKQB-UHFFFAOYSA-N,248.37,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_01976,CHEMBL1618660,EUCATROPINE,CC1CC(OC(=O)C(O)c2ccccc2)CC(C)(C)N1C,QSAVEGSLJISCDF-UHFFFAOYSA-N,291.39,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_01977,CHEMBL1619017,METRALINDOLE,COc1ccc2c(c1)c1c3n2CCN(C)C3=NCC1,GVXBHSBKKJRBMS-UHFFFAOYSA-N,255.32,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_01978,CHEMBL1619758,ETRYPTAMINE,CCC(N)Cc1c[nH]c2ccccc12,ZXUMUPVQYAFTLF-UHFFFAOYSA-N,188.27,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_01979,CHEMBL1619785,TALAMPICILLIN,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)OC1OC(=O)c2ccccc21,SOROUYSPFADXSN-SUWVAFIASA-N,481.53,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_01980,CHEMBL1620144,PYRICARBATE,CNC(=O)OCc1cccc(COC(=O)NC)n1,YEKQSSHBERGOJK-UHFFFAOYSA-N,253.26,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_01981,CHEMBL1620387,FTORMETAZINE,CN1CCN(CCC(=O)N2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,DOUQJBPSTIKRPH-UHFFFAOYSA-N,421.49,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_01982,CHEMBL1620412,DIETHAZINE,CCN(CC)CCN1c2ccccc2Sc2ccccc21,LURMIKVZJSMXQE-UHFFFAOYSA-N,298.46,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_01983,CHEMBL1620794,NAFRONYL,CCN(CC)CCOC(=O)C(Cc1cccc2ccccc12)CC1CCCO1,KBAFPSLPKGSANY-UHFFFAOYSA-N,383.53,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_01984,CHEMBL1621346,TANSHINONE IIA SULFONIC ACID,Cc1c(S(=O)(=O)O)oc2c1C(=O)C(=O)c1c-2ccc2c1CCCC2(C)C,UJCACMLMPLLRGW-UHFFFAOYSA-N,374.41,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_01985,CHEMBL162243,BETAMETHADOL,CC[C@H](O)C(C[C@@H](C)N(C)C)(c1ccccc1)c1ccccc1,QIRAYNIFEOXSPW-XLIONFOSSA-N,311.47,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_01986,CHEMBL1622638,TOLONIUM,Cc1cc2nc3ccc(N(C)C)cc3[s+]c2cc1N,RQNADZJRELIICT-UHFFFAOYSA-N,270.38,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_01987,CHEMBL1623049,BUTETAMATE,CCC(C(=O)OCCN(CC)CC)c1ccccc1,CKWHSYRZDLWQFV-UHFFFAOYSA-N,263.38,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_01988,CHEMBL162358,TOMELUKAST,CCCc1c(OCCCCc2nnn[nH]2)ccc(C(C)=O)c1O,MWYHLEQJTQJHSS-UHFFFAOYSA-N,318.38,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_01989,CHEMBL1623738,THONZYLAMINE,COc1ccc(CN(CCN(C)C)c2ncccn2)cc1,GULNIHOSWFYMRN-UHFFFAOYSA-N,286.38,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_01990,CHEMBL1623765,ALPHAPRODINE,CCC(=O)OC1(c2ccccc2)CCN(C)CC1C,UVAZQQHAVMNMHE-UHFFFAOYSA-N,261.36,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_01991,CHEMBL1624075,CETALKONIUM,CCCCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,QDYLMAYUEZBUFO-UHFFFAOYSA-N,360.65,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_01992,CHEMBL162501,LUSAPERIDONE,Cc1nc2ccccn2c(=O)c1CCN1CCc2oc3ccccc3c2C1,ZYXHQIPQIKTEDI-UHFFFAOYSA-N,359.43,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_01993,CHEMBL1625125,PROPIPOCAINE,CCCOc1ccc(C(=O)CCN2CCCCC2)cc1,STHAHFPLLHRRRO-UHFFFAOYSA-N,275.39,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_01994,CHEMBL1625260,TIRACIZINE,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CN(C)C)c1ccccc1CC2,KJAMZCVTJDTESW-UHFFFAOYSA-N,367.45,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_01995,CHEMBL1625607,MEBHYDROLIN,CN1CCc2c(c3ccccc3n2Cc2ccccc2)C1,FQQIIPAOSKSOJM-UHFFFAOYSA-N,276.38,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_01996,CHEMBL1625750,TOSYLCHLORAMIDE,Cc1ccc(S(=O)(=O)NCl)cc1,NXTVQNIVUKXOIL-UHFFFAOYSA-N,205.67,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_01997,CHEMBL1627201,L-SULFORAPHANE,C[S@+]([O-])CCCCN=C=S,SUVMJBTUFCVSAD-JTQLQIEISA-N,177.29,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_01998,CHEMBL1628161,MOXESTROL,C#C[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3[C@@H](OC)C[C@@]21C,MTMZZIPTQITGCY-OLGWUGKESA-N,326.44,2.0,,True,True,False,atc_only,,Small molecule,MOL
REP_01999,CHEMBL1628569,ROBALZOTAN,NC(=O)c1ccc(F)c2c1C[C@@H](N(C1CCC1)C1CCC1)CO2,MQTUXRKNJYPMCG-CYBMUJFWSA-N,318.39,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_02000,CHEMBL1628662,FOROPAFANT,CC(C)c1cc(C(C)C)c(-c2csc(N(CCN(C)C)Cc3cccnc3)n2)c(C(C)C)c1,VVBFISAUNSXQGZ-UHFFFAOYSA-N,464.72,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_02001,CHEMBL1628698,BGC-20-1531 FREE BASE,COc1ccc(-c2ccc(OCc3cc(C(=O)NS(=O)(=O)c4ccccc4C)oc3C)cc2)nc1,IXDVRRPNWPOPGV-UHFFFAOYSA-N,492.55,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_02002,CHEMBL1628717,DRAFLAZINE,NC(=O)C1CN(CCCCC(c2ccc(F)cc2)c2ccc(F)cc2)CCN1CC(=O)Nc1c(Cl)cc(N)cc1Cl,IWMYIWLIESDFRZ-UHFFFAOYSA-N,604.53,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_02003,CHEMBL1630579,MYRTECAINE,CCN(CC)CCOCCC1=CCC2CC1C2(C)C,BZRYYBWNOUALTQ-UHFFFAOYSA-N,265.44,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_02004,CHEMBL1630842,BILR 355,CCN1c2ncc(CCOc3cc[n+]([O-])c4ccccc34)cc2C(=O)N(C)c2cccnc21,BEMBRAMZGVDPMH-UHFFFAOYSA-N,441.49,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_02005,CHEMBL1631107,CEFQUINOME,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3cccc4c3CCCC4)CS[C@H]12)c1csc(N)n1,YWKJNRNSJKEFMK-PQFQYKRASA-N,528.62,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_02006,CHEMBL1631216,BEDEROCIN,C=C(F)c1sc(CNCCCNc2cc(=O)c3ccccc3[nH]2)c(C)c1Br,BGJMKHPWCFXMOW-UHFFFAOYSA-N,450.38,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_02007,CHEMBL1631540,GSK163090,Cc1ccc2c(N3CCN(CCc4cccc(N5CCNC5=O)c4)CC3)cccc2n1,ANGUXJDGJCHGOG-UHFFFAOYSA-N,415.54,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_02008,CHEMBL1631723,PROGERININ,CC1(C)Oc2cc3oc(=O)ccc3cc2C[C@@H]1OC/C=C/c1ccccc1,KTTIANPTCWGYCN-JLXBBBJOSA-N,362.43,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_02009,CHEMBL163238,PILSICAINIDE,Cc1cccc(C)c1NC(=O)CC12CCCN1CCC2,BCQTVJKBTWGHCX-UHFFFAOYSA-N,272.39,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_02010,CHEMBL16332,ZOFENOPRILAT,C[C@H](CS)C(=O)N1C[C@@H](Sc2ccccc2)C[C@H]1C(=O)O,UQWLOWFDKAFKAP-WXHSDQCUSA-N,325.46,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_02011,CHEMBL163672,CHROMONAR,CCOC(=O)COc1ccc2c(C)c(CCN(CC)CC)c(=O)oc2c1,KLOIYEQEVSIOOO-UHFFFAOYSA-N,361.44,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_02012,CHEMBL163911,DELEQUAMINE,COc1ccc2c(c1)CCN1C[C@H]3CCCN(S(C)(=O)=O)[C@H]3C[C@@H]21,JKDBLHWERQWYKF-JLSDUUJJSA-N,350.48,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_02013,CHEMBL164349,BUNAPROLAST,CCCCc1cc(OC)c2ccccc2c1OC(C)=O,XKKGMVDIONCFKP-UHFFFAOYSA-N,272.34,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_02014,CHEMBL1643880,PUMOSETRAG,O=C(N[C@H]1CN2CCC1CC2)c1c[nH]c2ccsc2c1=O,AFUWQWYPPZFWCO-LBPRGKRZSA-N,303.39,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_02015,CHEMBL164447,CLOBUZARIT,CC(C)(OCc1ccc(-c2ccc(Cl)cc2)cc1)C(=O)O,UGOFYAXVVVXMQT-UHFFFAOYSA-N,304.77,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_02016,CHEMBL164840,ZOCAINONE,CCN(CC)CCOc1ccccc1O/C(=C/c1ccccc1)C(C)=O,RQLBJLHRLMDUGQ-OQKWZONESA-N,353.46,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_02017,CHEMBL1649716,OLAQUINDOX,Cc1c(C(=O)NCCO)[n+]([O-])c2ccccc2[n+]1[O-],TURHTASYUMWZCC-UHFFFAOYSA-N,263.25,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_02018,CHEMBL1649931,PF-232798,CC(=O)N[C@@H](CCN1[C@@H]2CC[C@H]1C[C@@H](n1c(C)nc3c1CCN(C(=O)C(C)C)C3)C2)c1cccc(F)c1,QETUKYDWZIRTEI-QUMGSSFMSA-N,509.67,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_02019,CHEMBL16503,SALCAPROZIC ACID,O=C(O)CCCCCCCNC(=O)c1ccccc1O,NJEKDCUDSORUJA-UHFFFAOYSA-N,279.34,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_02020,CHEMBL165090,ROMAZARIT,Cc1nc(-c2ccc(Cl)cc2)oc1COC(C)(C)C(=O)O,LNXXSBRGLBOASF-UHFFFAOYSA-N,309.75,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_02021,CHEMBL1651534,REDAFAMDASTAT,O=C(Nc1cccnn1)N1CCC(=Cc2cccc(Oc3ccc(C(F)(F)F)cn3)c2)CC1,BATCTBJIJJEPHM-UHFFFAOYSA-N,455.44,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_02022,CHEMBL1651649,RAMNODIGIN,C[C@@H]1O[C@@H](O[C@H]2CC[C@@]3(C)[C@H](CC[C@@H]4[C@@H]3CC[C@]3(C)[C@@H](C5=CC(=O)OC5)CC[C@]43O)C2)CC[C@H]1O,LDZRENBZALBYIS-XZUAUHNRSA-N,488.67,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_02023,CHEMBL1651913,OXYFEDRINE,COc1cccc(C(=O)CCN[C@@H](C)[C@H](O)c2ccccc2)c1,GDYUVHBMFVMBAF-LIRRHRJNSA-N,313.4,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_02024,CHEMBL1652128,LB80380,CC(C)(C)C(=O)OCOP(=O)(COC1(Cn2cnc3cnc(N)nc32)CC1)OCOC(=O)C(C)(C)C,JLKJXDOWBVVABZ-UHFFFAOYSA-N,527.52,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_02025,CHEMBL1652611,PIRLIMYCIN,CC[C@@H]1CCN[C@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@H](C)Cl)C1,HBJOXQRURQPDEX-MHXMMLMNSA-N,410.96,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_02026,CHEMBL1652621,AFN-1252,Cc1c(CN(C)C(=O)/C=C/c2cnc3c(c2)CCC(=O)N3)oc2ccccc12,QXTWSUQCXCWEHF-JXMROGBWSA-N,375.43,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_02027,CHEMBL165643,BROVINCAMINE,CC[C@]12CCCN3CCc4c(n(c5cc(Br)ccc45)[C@@](O)(C(=O)OC)C1)[C@@H]32,WYIJGAVIVKPUGJ-GIVPXCGWSA-N,433.35,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_02028,CHEMBL165790,IPRIFLAVONE,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,SFBODOKJTYAUCM-UHFFFAOYSA-N,280.32,2.0,,True,True,False,atc_only,,Small molecule,MOL
REP_02029,CHEMBL16596,QUIFLAPON,CC(C)(C)Sc1c(CC(C)(C)C(=O)O)n(Cc2ccc(Cl)cc2)c2ccc(OCc3ccc4ccccc4n3)cc12,NZOONKHCNQFYCI-UHFFFAOYSA-N,587.19,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_02030,CHEMBL166444,METRIBOLONE,C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3C=C[C@@]21C,CCCIJQPRIXGQOE-XWSJACJDSA-N,284.4,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_02031,CHEMBL1665,ALBENDAZOLE OXIDE,CCC[S+]([O-])c1ccc2[nH]c(NC(=O)OC)nc2c1,VXTGHWHFYNYFFV-UHFFFAOYSA-N,281.34,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_02032,CHEMBL1667969,SAR-407899 FREE BASE,O=c1[nH]ccc2cc(OC3CCNCC3)ccc12,IPEXHQGMTHOKQV-UHFFFAOYSA-N,244.29,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_02033,CHEMBL166937,SARCNU,CN(CC(N)=O)C(=O)N(CCCl)N=O,HYHJFNXFVPGMBI-UHFFFAOYSA-N,222.63,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_02034,CHEMBL16699,ELLIPTINIUM,Cc1c2cc[n+](C)cc2c(C)c2c1[nH]c1ccc(O)cc12,YZQRAQOSAPWELU-UHFFFAOYSA-O,277.35,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_02035,CHEMBL167055,NITECAPONE,CC(=O)C(=Cc1cc(O)c(O)c([N+](=O)[O-])c1)C(C)=O,UPMRZALMHVUCIN-UHFFFAOYSA-N,265.22,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_02036,CHEMBL167150,TRICHLORFON,COP(=O)(OC)C(O)C(Cl)(Cl)Cl,NFACJZMKEDPNKN-UHFFFAOYSA-N,257.44,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_02037,CHEMBL1672002,THYMOQUINONE,CC1=CC(=O)C(C(C)C)=CC1=O,KEQHJBNSCLWCAE-UHFFFAOYSA-N,164.2,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_02038,CHEMBL1672635,RAD-140,Cc1c(N[C@@H](c2nnc(-c3ccc(C#N)cc3)o2)[C@H](C)O)ccc(C#N)c1Cl,XMBUPPIEVAFYHO-KPZWWZAWSA-N,393.83,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_02039,CHEMBL1673148,BEPHENIUM HYDROXYNAPHTHOATE,C[N+](C)(CCOc1ccccc1)Cc1ccccc1.O=C([O-])c1cc2ccccc2cc1O,PMPQCPQAHTXCDK-UHFFFAOYSA-M,443.54,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_02040,CHEMBL1673408,DELPAZOLID,CN1CCN(c2ccc(N3C[C@H](CO)OC3=O)cc2F)C=N1,QLUWQAFDTNAYPN-LLVKDONJSA-N,308.31,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_02041,CHEMBL167493,NAPAMEZOLE,C1=C(CC2=NCCN2)CCc2ccccc21,WETRBJOSGIDJHQ-UHFFFAOYSA-N,212.3,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_02042,CHEMBL167779,ZUCLOMIPHENE,CCN(CC)CCOc1ccc(/C(=C(\Cl)c2ccccc2)c2ccccc2)cc1,GKIRPKYJQBWNGO-QPLCGJKRSA-N,405.97,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_02043,CHEMBL167911,DICHLORVOS,COP(=O)(OC)OC=C(Cl)Cl,OEBRKCOSUFCWJD-UHFFFAOYSA-N,220.98,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_02044,CHEMBL1684950,SUVECALTAMIDE,CC(C)c1ccc(CC(=O)N[C@H](C)c2ccc(OCC(F)(F)F)cn2)cc1,IQIKXZMPPBEWAD-CQSZACIVSA-N,380.41,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_02045,CHEMBL1684984,IZORLISIB,CS(=O)(=O)N1CCc2c(-c3cnc(N)nc3)nc(N3CCOCC3)nc21,JEGHXKRHKHPBJD-UHFFFAOYSA-N,377.43,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_02046,CHEMBL1688243,INCB-9471,CCO[C@@H]1Cc2cc(C(F)(F)F)ccc2[C@H]1N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)C[C@@H]1C,ZMCJFJZOSKEMOM-DNKZPPIMSA-N,559.68,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_02047,CHEMBL1688852,VALNEMULIN,C=C[C@]1(C)C[C@@H](OC(=O)CSC(C)(C)CNC(=O)[C@H](N)C(C)C)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,LLYYNOVSVPBRGV-MVNKZKPCSA-N,564.83,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_02048,CHEMBL1689069,CEFUZONAM,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3cnns3)CS[C@H]12)c1csc(N)n1,CXHKZHZLDMQGFF-ZSDSSEDPSA-N,513.61,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_02049,CHEMBL169,URSOLIC ACID,C[C@H]1[C@H](C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,WCGUUGGRBIKTOS-GPOJBZKASA-N,456.71,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_02050,CHEMBL169703,TIFLUADOM,CN1c2ccccc2C(c2ccccc2F)=NCC1CNC(=O)c1ccsc1,NPGABYHTDVGGJK-UHFFFAOYSA-N,393.49,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_02051,CHEMBL1697687,CLOGUANAMIL,N#Cc1ccc(NC(=O)NC(=N)N)cc1Cl,FEYBPSKVORXMON-UHFFFAOYSA-N,237.65,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_02052,CHEMBL1697689,NOXIPTILINE,CN(C)CCON=C1c2ccccc2CCc2ccccc21,GPTURHKXTUDRPC-UHFFFAOYSA-N,294.4,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_02053,CHEMBL1697734,CHLORAMINE-T ANHYDROUS,Cc1ccc(S(=O)(=O)[N-]Cl)cc1,RVUJJZCNKLABMP-UHFFFAOYSA-N,204.66,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_02054,CHEMBL1697739,CYCLOBUTYROL,CCC(C(=O)O)C1(O)CCCCC1,NIVFTEMPSCMWDE-UHFFFAOYSA-N,186.25,2.0,,True,True,False,atc_only,,Small molecule,MOL
REP_02055,CHEMBL1697741,DEHYDROEMETINE,CCC1=C(C[C@H]2NCCc3cc(OC)c(OC)cc32)C[C@H]2c3cc(OC)c(OC)cc3CCN2C1,XXLZPUYGHQWHRN-RPBOFIJWSA-N,478.63,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_02056,CHEMBL1697754,MALOTILATE,CC(C)OC(=O)C(C(=O)OC(C)C)=C1SC=CS1,YPIQVCUJEKAZCP-UHFFFAOYSA-N,288.39,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_02057,CHEMBL1697759,MORINAMIDE,O=C(NCN1CCOCC1)c1cnccn1,GVTLAVKAVSKBKK-UHFFFAOYSA-N,222.25,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_02058,CHEMBL1697762,NICERITROL,O=C(OCC(COC(=O)c1cccnc1)(COC(=O)c1cccnc1)COC(=O)c1cccnc1)c1cccnc1,KUEUWHJGRZKESU-UHFFFAOYSA-N,556.53,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_02059,CHEMBL1697763,NIFURTOINOL,O=C1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)N1CO,UIDWQGRXEVDFCA-XCVCLJGOSA-N,268.18,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_02060,CHEMBL1697767,PHENYRAMIDOL,OC(CNc1ccccn1)c1ccccc1,ZEAJXCPGHPJVNP-UHFFFAOYSA-N,214.27,2.0,,True,True,False,atc_only,,Small molecule,MOL
REP_02061,CHEMBL1697775,TIADENOL,OCCSCCCCCCCCCCSCCO,WRCITXQNXAIKLR-UHFFFAOYSA-N,294.53,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_02062,CHEMBL1697782,METHYLPREDNISOLONE ACEPONATE,CCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,DALKLAYLIPSCQL-YPYQNWSCSA-N,472.58,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_02063,CHEMBL1697783,METHYLPREDNISOLONE 21-SULEPTANIC ACID ESTER,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)COC(=O)CCCCCCC(=O)N(C)CCS(=O)(=O)O)[C@@]2(C)C=CC(=O)C=C12,PSCNNGGPKIBAHB-WFVOKNHCSA-N,651.82,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_02064,CHEMBL1697784,BETAMETHASONE ACIBUTATE,CC(=O)OCC(=O)[C@@]1(OC(=O)C(C)C)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,KGNVBESWWSSQAN-QEVRMTOFSA-N,504.6,2.0,,True,False,False,phase_only,,Small molecule,MOL
REP_02065,CHEMBL1697787,DEXAMETHASONE ACEFURATE,CC(=O)OCC(=O)[C@@]1(OC(=O)c2ccco2)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,DDIWRLSEGOVQQD-BJRLRHTOSA-N,528.57,2.0,,True,False,False,phase_only,,Small molecule,MOL
