stack,pair,contrast,model,scaling,n,n_pos,n_neg,n_scaffolds,n_splits,cv_auroc,rank_auroc_docking,note
five_pair,JAK1/TYK2,D_vs_A,ECFP4,none,63,31,32,59,5,0.8458,0.5751,unscaled logistic; must match published increment
five_pair,JAK1/TYK2,D_vs_A,ECFP4+docking,none,63,31,32,59,5,0.8397,0.5751,unscaled logistic; must match published increment
five_pair,JAK1/TYK2,D_vs_B,docking,none,63,31,32,59,5,0.5988,0.3649,unscaled logistic; must match published increment
five_pair,JAK1/TYK2,D_vs_B,ECFP4,none,63,31,32,59,5,0.9022,0.3649,unscaled logistic; must match published increment
five_pair,JAK1/TYK2,D_vs_B,ECFP4+docking,none,63,31,32,59,5,0.9032,0.3649,unscaled logistic; must match published increment
five_pair,JAK1/JAK2,D_vs_A,docking,none,64,32,32,48,5,0.4365,0.5884,unscaled logistic; must match published increment
five_pair,JAK1/JAK2,D_vs_A,ECFP4,none,64,32,32,48,5,0.9146,0.5884,unscaled logistic; must match published increment
five_pair,JAK1/JAK2,D_vs_A,ECFP4+docking,none,64,32,32,48,5,0.916,0.5884,unscaled logistic; must match published increment
five_pair,JAK1/JAK2,D_vs_B,docking,none,64,32,32,56,5,0.6729,0.7275,unscaled logistic; must match published increment
five_pair,JAK1/JAK2,D_vs_B,ECFP4,none,64,32,32,56,5,0.9678,0.7275,unscaled logistic; must match published increment
five_pair,JAK1/JAK2,D_vs_B,ECFP4+docking,none,64,32,32,56,5,0.9688,0.7275,unscaled logistic; must match published increment
five_pair,PPARG/PPARA,D_vs_A,docking,none,63,32,31,51,5,0.5544,0.6492,unscaled logistic; must match published increment
five_pair,PPARG/PPARA,D_vs_A,ECFP4,none,63,32,31,51,5,0.8327,0.6492,unscaled logistic; must match published increment
five_pair,PPARG/PPARA,D_vs_A,ECFP4+docking,none,63,32,31,51,5,0.8196,0.6492,unscaled logistic; must match published increment
five_pair,PPARG/PPARA,D_vs_B,docking,none,64,32,32,51,5,0.5977,0.7061,unscaled logistic; must match published increment
five_pair,PPARG/PPARA,D_vs_B,ECFP4,none,64,32,32,51,5,0.668,0.7061,unscaled logistic; must match published increment
five_pair,PPARG/PPARA,D_vs_B,ECFP4+docking,none,64,32,32,51,5,0.6758,0.7061,unscaled logistic; must match published increment
five_pair,PPARA/PPARD,D_vs_A,docking,none,64,32,32,40,5,0.5703,0.6465,unscaled logistic; must match published increment
five_pair,PPARA/PPARD,D_vs_A,ECFP4,none,64,32,32,40,5,0.9316,0.6465,unscaled logistic; must match published increment
five_pair,PPARA/PPARD,D_vs_A,ECFP4+docking,none,64,32,32,40,5,0.9277,0.6465,unscaled logistic; must match published increment
five_pair,PPARA/PPARD,D_vs_B,docking,none,64,32,32,35,5,0.2822,0.4463,unscaled logistic; must match published increment
five_pair,PPARA/PPARD,D_vs_B,ECFP4,none,64,32,32,35,5,0.8584,0.4463,unscaled logistic; must match published increment
five_pair,PPARA/PPARD,D_vs_B,ECFP4+docking,none,64,32,32,35,5,0.835,0.4463,unscaled logistic; must match published increment
five_pair,F2/F10,D_vs_A,docking,standardscaler_train_fold,63,31,32,53,5,0.503,0.4133,same GroupKFold as published increment; StandardScaler fitted on training folds only
five_pair,F2/F10,D_vs_A,ECFP4,standardscaler_train_fold,63,31,32,53,5,0.9688,0.4133,same GroupKFold as published increment; StandardScaler fitted on training folds only
five_pair,F2/F10,D_vs_A,ECFP4+docking,standardscaler_train_fold,63,31,32,53,5,0.9708,0.4133,same GroupKFold as published increment; StandardScaler fitted on training folds only
five_pair,F2/F10,D_vs_B,docking,standardscaler_train_fold,63,31,32,58,5,0.6361,0.3448,same GroupKFold as published increment; StandardScaler fitted on training folds only
five_pair,F2/F10,D_vs_B,ECFP4,standardscaler_train_fold,63,31,32,58,5,0.6825,0.3448,same GroupKFold as published increment; StandardScaler fitted on training folds only
five_pair,F2/F10,D_vs_B,ECFP4+docking,standardscaler_train_fold,63,31,32,58,5,0.6845,0.3448,same GroupKFold as published increment; StandardScaler fitted on training folds only
five_pair,JAK1/TYK2,D_vs_A,docking,standardscaler_train_fold,63,31,32,59,5,0.4451,0.5751,same GroupKFold as published increment; StandardScaler fitted on training folds only
five_pair,JAK1/TYK2,D_vs_A,ECFP4,standardscaler_train_fold,63,31,32,59,5,0.8438,0.5751,same GroupKFold as published increment; StandardScaler fitted on training folds only
five_pair,JAK1/TYK2,D_vs_A,ECFP4+docking,standardscaler_train_fold,63,31,32,59,5,0.8427,0.5751,same GroupKFold as published increment; StandardScaler fitted on training folds only
five_pair,JAK1/TYK2,D_vs_B,docking,standardscaler_train_fold,63,31,32,59,5,0.5988,0.3649,same GroupKFold as published increment; StandardScaler fitted on training folds only
five_pair,JAK1/TYK2,D_vs_B,ECFP4,standardscaler_train_fold,63,31,32,59,5,0.9052,0.3649,same GroupKFold as published increment; StandardScaler fitted on training folds only
five_pair,JAK1/TYK2,D_vs_B,ECFP4+docking,standardscaler_train_fold,63,31,32,59,5,0.9042,0.3649,same GroupKFold as published increment; StandardScaler fitted on training folds only
five_pair,JAK1/JAK2,D_vs_A,docking,standardscaler_train_fold,64,32,32,48,5,0.4346,0.5884,same GroupKFold as published increment; StandardScaler fitted on training folds only
five_pair,JAK1/JAK2,D_vs_A,ECFP4,standardscaler_train_fold,64,32,32,48,5,0.9204,0.5884,same GroupKFold as published increment; StandardScaler fitted on training folds only
five_pair,JAK1/JAK2,D_vs_A,ECFP4+docking,standardscaler_train_fold,64,32,32,48,5,0.918,0.5884,same GroupKFold as published increment; StandardScaler fitted on training folds only
five_pair,JAK1/JAK2,D_vs_B,docking,standardscaler_train_fold,64,32,32,56,5,0.6699,0.7275,same GroupKFold as published increment; StandardScaler fitted on training folds only
five_pair,JAK1/JAK2,D_vs_B,ECFP4,standardscaler_train_fold,64,32,32,56,5,0.9834,0.7275,same GroupKFold as published increment; StandardScaler fitted on training folds only
five_pair,JAK1/JAK2,D_vs_B,ECFP4+docking,standardscaler_train_fold,64,32,32,56,5,0.9834,0.7275,same GroupKFold as published increment; StandardScaler fitted on training folds only
five_pair,PPARG/PPARA,D_vs_A,docking,standardscaler_train_fold,63,32,31,51,5,0.5544,0.6492,same GroupKFold as published increment; StandardScaler fitted on training folds only
five_pair,PPARG/PPARA,D_vs_A,ECFP4,standardscaler_train_fold,63,32,31,51,5,0.8306,0.6492,same GroupKFold as published increment; StandardScaler fitted on training folds only
five_pair,PPARG/PPARA,D_vs_A,ECFP4+docking,standardscaler_train_fold,63,32,31,51,5,0.8286,0.6492,same GroupKFold as published increment; StandardScaler fitted on training folds only
five_pair,PPARG/PPARA,D_vs_B,docking,standardscaler_train_fold,64,32,32,51,5,0.6055,0.7061,same GroupKFold as published increment; StandardScaler fitted on training folds only
five_pair,PPARG/PPARA,D_vs_B,ECFP4,standardscaler_train_fold,64,32,32,51,5,0.6875,0.7061,same GroupKFold as published increment; StandardScaler fitted on training folds only
five_pair,PPARG/PPARA,D_vs_B,ECFP4+docking,standardscaler_train_fold,64,32,32,51,5,0.6885,0.7061,same GroupKFold as published increment; StandardScaler fitted on training folds only
five_pair,PPARA/PPARD,D_vs_A,docking,standardscaler_train_fold,64,32,32,40,5,0.5742,0.6465,same GroupKFold as published increment; StandardScaler fitted on training folds only
five_pair,PPARA/PPARD,D_vs_A,ECFP4,standardscaler_train_fold,64,32,32,40,5,0.9287,0.6465,same GroupKFold as published increment; StandardScaler fitted on training folds only
five_pair,PPARA/PPARD,D_vs_A,ECFP4+docking,standardscaler_train_fold,64,32,32,40,5,0.9287,0.6465,same GroupKFold as published increment; StandardScaler fitted on training folds only
five_pair,PPARA/PPARD,D_vs_B,docking,standardscaler_train_fold,64,32,32,35,5,0.2842,0.4463,same GroupKFold as published increment; StandardScaler fitted on training folds only
five_pair,PPARA/PPARD,D_vs_B,ECFP4,standardscaler_train_fold,64,32,32,35,5,0.8936,0.4463,same GroupKFold as published increment; StandardScaler fitted on training folds only
five_pair,PPARA/PPARD,D_vs_B,ECFP4+docking,standardscaler_train_fold,64,32,32,35,5,0.8945,0.4463,same GroupKFold as published increment; StandardScaler fitted on training folds only
