chembl_id,smiles
CHEMBL3786327,Cc1cc(OCCCc2c(C(=O)NS(=O)(=O)c3ccnc(NCCc4ccccc4)c3)[nH]c3c(-c4c(C)nn(C)c4C)c(Cl)ccc23)cc(C)c1Cl
CHEMBL3786706,Cc1cc(OCCCc2c(C(=O)NS(=O)(=O)c3cccc(CNC(=O)c4ccoc4)c3)[nH]c3c(-c4c(C)nn(C)c4C)c(Cl)ccc23)cc(C)c1Cl
CHEMBL3786746,CC(=O)NCc1cccc(S(=O)(=O)NC(=O)c2[nH]c3c(-c4c(C)nn(C)c4C)c(Cl)ccc3c2CCCOc2cc(C)c(Cl)c(C)c2)c1
CHEMBL3787407,Cc1cc(OCCCc2c(C(=O)NS(=O)(=O)c3cccc(CNC(=O)c4ccccc4C(F)(F)F)c3)[nH]c3c(-c4c(C)nn(C)c4C)c(Cl)ccc23)cc(C)c1Cl
CHEMBL3818394,CCOC(=O)C1=C(C)N=c2s/c(=C\c3cn(Cc4ccc(-c5ccccc5)cc4)c4ccccc34)c(=O)n2C1c1ccccc1
CHEMBL3891088,COc1ccc(/C=C/C(=O)Nc2ccc(C(=O)NS(=O)(=O)c3ccc(NCCSc4ccccc4)c([N+](=O)[O-])c3)cc2)cc1
CHEMBL3900077,O=C(/C=C/c1ccccc1)Nc1ccc(C(=O)NS(=O)(=O)c2ccc(NCCSc3ccccc3)c([N+](=O)[O-])c2)cc1
CHEMBL3902269,O=C(/C=C/c1cccc(C(F)(F)F)c1)Nc1ccc(C(=O)NS(=O)(=O)c2ccc(NCCSc3ccccc3)c([N+](=O)[O-])c2)cc1
CHEMBL3909131,Cc1cccc(/C=C/C(=O)Nc2ccc(C(=O)NS(=O)(=O)c3ccc(NCCSc4ccccc4)c([N+](=O)[O-])c3)cc2)c1
CHEMBL3926515,COc1cccc(/C=C/C(=O)Nc2ccc(C(=O)NS(=O)(=O)c3ccc(NCCSc4ccccc4)c([N+](=O)[O-])c3)cc2)c1
CHEMBL3933727,O=C(/C=C/c1ccccc1Cl)Nc1ccc(C(=O)NS(=O)(=O)c2ccc(NCCSc3ccccc3)c([N+](=O)[O-])c2)cc1
CHEMBL3947409,O=C(NS(=O)(=O)c1ccc(NCCSc2ccccc2)c([N+](=O)[O-])c1)c1ccc(C(=O)c2ccccc2)cc1
CHEMBL3951428,Cc1ccc(/C=C/C(=O)Nc2ccc(C(=O)NS(=O)(=O)c3ccc(NCCSc4ccccc4)c([N+](=O)[O-])c3)cc2)cc1
CHEMBL3960206,O=C(/C=C/c1ccc(Cl)cc1)Nc1ccc(C(=O)NS(=O)(=O)c2ccc(NCCSc3ccccc3)c([N+](=O)[O-])c2)cc1
CHEMBL3960600,O=C(/C=C/c1ccc(C(F)(F)F)cc1)Nc1ccc(C(=O)NS(=O)(=O)c2ccc(NCCSc3ccccc3)c([N+](=O)[O-])c2)cc1
CHEMBL3961198,O=C(/C=C/c1cccc(Cl)c1)Nc1ccc(C(=O)NS(=O)(=O)c2ccc(NCCSc3ccccc3)c([N+](=O)[O-])c2)cc1
CHEMBL3962531,CC(C)(C)OC(=O)N1C[C@@H](Oc2ccc(-c3ccccc3)cc2)C[C@H]1C(=O)N[C@@H](Cc1ccc(O[Si](C)(C)C(C)(C)C)cc1)C(=O)NS(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1
CHEMBL3971226,O=C(CCc1ccccc1)Nc1ccc(C(=O)NS(=O)(=O)c2ccc(NCCSc3ccccc3)c([N+](=O)[O-])c2)cc1
CHEMBL3971723,O=C(/C=C/c1ccccc1C(F)(F)F)Nc1ccc(C(=O)NS(=O)(=O)c2ccc(NCCSc3ccccc3)c([N+](=O)[O-])c2)cc1
CHEMBL3976674,O=C(Cc1ccccc1)Nc1ccc(C(=O)NS(=O)(=O)c2ccc(NCCSc3ccccc3)c([N+](=O)[O-])c2)cc1
CHEMBL3979383,Cc1ccccc1/C=C/C(=O)Nc1ccc(C(=O)NS(=O)(=O)c2ccc(NCCSc3ccccc3)c([N+](=O)[O-])c2)cc1
CHEMBL3980363,COc1ccccc1/C=C/C(=O)Nc1ccc(C(=O)NS(=O)(=O)c2ccc(NCCSc3ccccc3)c([N+](=O)[O-])c2)cc1
CHEMBL4060484,Cc1cc(OCCCc2c(C(=O)Nc3cncc(C(=O)O)c3)[nH]c3c(-c4c(C)nn(C)c4C)c(Cl)ccc23)cc(C)c1Cl
CHEMBL4061061,Cc1cc(OCCCc2c3n(c4c(-c5c(C)nn(C)c5C)c(Cl)ccc24)CCCN(c2cn(C)c4c(C(=O)O)cccc24)C3=O)cc(C)c1Cl
CHEMBL4067929,Cc1cc(OCCCc2c3n(c4c(-c5c(C)nn(C)c5C)c(Cl)ccc24)CCCN(c2cn(C)c4ccc(C(=O)O)cc24)C3=O)cc(C)c1Cl
CHEMBL4069319,CC(C)C[C@H](NC(=O)c1cn(Cc2ccc(-c3ccc(Cl)cc3)cc2)c2ccccc12)C(=O)NS(=O)(=O)c1ccccc1
CHEMBL4073167,O=C(N[C@@H](Cc1ccccc1)C(=O)NS(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1)c1cn(Cc2ccc(-c3ccc(Cl)cc3)cc2)c2ccccc12
CHEMBL4073496,Cc1cc(OCCCc2c3n(c4c(-c5c(C)nn(C)c5C)c(Cl)ccc24)CCCN(c2cc(C(=O)O)c4ccn(C)c4c2)C3=O)cc(C)c1Cl
CHEMBL4076607,Cc1cc(OCCCc2c(C(=O)Nc3cc(C(=O)O)ccn3)[nH]c3c(-c4c(C)nn(C)c4C)c(Cl)ccc23)cc(C)c1Cl
CHEMBL4077940,CC(C)Oc1cc(C(=O)Nc2ccc(C(=O)Nc3ccc(C(=O)O)cc3OC(C)C)nc2OC(C)C)ccc1N
CHEMBL408194,COC1=CC(c2cc3ccccc3[nH]2)=N/C1=C\c1[nH]c(C)cc1C
CHEMBL4082389,Cc1cc(OCCCc2c(C(=O)Nc3cccc(C(=O)O)c3)[nH]c3c(-c4c(C)nn(C)c4C)c(Cl)ccc23)cc(C)c1Cl
CHEMBL4082941,Cc1cc(OCCCc2c3n(c4c(-c5c(C)nn(C)c5C)c(Cl)ccc24)CCCN(c2cccc4c(C(=O)O)cccc24)C3=O)cc(C)c1Cl
CHEMBL4086474,O=C(N[C@@H](Cc1ccccc1)C(=O)NS(=O)(=O)c1ccccc1)c1cn(Cc2ccc(-c3ccc(Cl)cc3)cc2)c2ccccc12
CHEMBL4094135,Cc1cc(OCCCc2c3n(c4c(-c5c(C)nn(C)c5C)cccc24)CCCN(Cc2cccc(C(=O)O)c2)C3=O)cc(C)c1Cl
CHEMBL4094779,Cc1cc(OCCCc2c3n(c4c(-c5c(C)nn(C)c5C)c(Cl)ccc24)CCCN(Cc2cccc(C(=O)O)c2)C3=O)cc(C)c1Cl
CHEMBL410802,CC[C@H](C)[C@H](NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCCN=C(N)N)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](N)CCC(N)=O)[C@@H](C)CC)[C@@H](C)CC)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCN=C(N)N)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCCN=C(N)N)C(=O)O)C(C)C
CHEMBL4160782,Cc1cc(Oc2ccc(S(=O)(=O)N3CC(C(=O)O)Cc4ccccc43)cc2)cc(C)c1Cl
CHEMBL4165406,Cc1cc2c(C(C)C)c(O)c(O)c(C=O)c2c(O)c1-c1cc2cc(C(C)C)c(O)c(O)c2c(C=O)c1O
CHEMBL4216956,Cc1cc(Oc2ccc(/C=C3\SC(=O)N([C@@H](Cc4ccccc4)C(=O)O)C3=O)cc2)cc(C)c1Cl
CHEMBL4228713,CO[C@H]1CC[C@H](CNc2ccc(S(=O)(=O)NC(=O)c3ccc(N4CCN(CC5=C(c6ccc(Cl)cc6)CC(C)(C)CC5)CC4)cc3Oc3cnc4[nH]ccc4c3)cc2[N+](=O)[O-])CC1
CHEMBL4297482,Cc1c2c(nn1C)CSCc1cc(n(C)n1)CSc1cc(c3ccccc3c1)OCCCc1c(C(=O)O)n(C)c3c-2c(Cl)ccc13
CHEMBL443684,CC1(C)CCC(c2ccc(Cl)cc2)=C(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(N[C@H](CCN5CCOCC5)CSc5ccccc5)c(S(=O)(=O)C(F)(F)F)c4)cc3)CC2)C1
CHEMBL4442085,CCc1sc2nc(S(C)(=O)=O)nc(N[C@H](C)C(=O)O)c2c1-c1cccc(Oc2ccc(F)cc2)c1
CHEMBL4443675,C[C@@H](Nc1ncnc2sc(-c3ccccc3)c(-c3cccc(O)c3)c12)C(=O)O
CHEMBL4446378,CO[C@H]1/C=C/C[C@H](C)[C@@H](C)S(=O)(=O)NC(=O)c2ccc3c(c2)N(C[C@@H]2CC[C@H]21)C[C@@]1(CCCc2cc(Cl)ccc21)CO3
CHEMBL4450255,CCc1sc2ncnc(N[C@@H](Cc3ccccc3)C(=O)O)c2c1-c1cccc(Oc2ccc(F)cc2)c1
CHEMBL4455822,CCc1sc2ncnc(N[C@H](CC3CCCCC3)C(=O)O)c2c1-c1cccc(Oc2ccc(F)cc2)c1
CHEMBL4456249,CCc1sc2ncnc(NC(CO)C(=O)O)c2c1-c1cccc(Oc2ccc(F)cc2)c1
CHEMBL4457901,O=C(O)c1cc(SCCc2ccccc2)ccc1NS(=O)(=O)c1ccc2ccccc2c1
CHEMBL4460382,CCc1sc2ncnc(NC(C(=O)O)c3ccccc3)c2c1-c1cccc(Oc2ccc(F)cc2)c1
CHEMBL4465826,CC[C@H](C)[C@H](NC(C)=O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(N)=O)[C@@H](C)CC)[C@@H](C)CC
CHEMBL4470807,N#CC1=C(C#N)c2ccc(Sc3ccc(Br)cc3)c3cccc(c23)C1=O
CHEMBL4472592,CCc1sc2nc(-c3cccnc3)nc(N[C@H](C)C(=O)O)c2c1-c1cccc(Oc2ccc(F)cc2)c1
CHEMBL4474764,C#CCN(C)CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)NC(=O)c2ccc(-c3ccc(F)cc3)c(S(=O)(=O)F)c2)cc1S(=O)(=O)C(F)(F)F
CHEMBL4475729,O=C(O)c1cc(SCCc2ccccc2)ccc1NS(=O)(=O)N1CCN(c2ccccc2)CC1
CHEMBL4514111,CCc1sc2ncnc(N[C@H](Cc3ccccc3)C(=O)O)c2c1-c1cccc(Oc2ccc(F)cc2)c1
CHEMBL4521569,CCNS(=O)(=O)c1cccc(-c2nc(N[C@H](C)C(=O)O)c3c(-c4cccc(Oc5ccc(F)cc5)c4)c(CC)sc3n2)c1
CHEMBL4522193,CC(C)(C)c1ccc(N2CCN(S(=O)(=O)Nc3ccc(SCCc4ccccc4)cc3C(=O)O)CC2)cc1
CHEMBL4524392,Cc1cc(OCCCc2c3n(c4c(-c5c(C)nn(C)c5C)c(Cl)ccc24)[C@H](C)CN(c2cc(C(=O)O)cc4c2OCO4)C3=O)cc(C)c1Cl
CHEMBL4525487,Cc1cc(OCCCc2c3n(c4c(-c5c(C)nn(C)c5C)c(Cl)ccc24)[C@H](C)CN(c2cccc4c(C(=O)O)cccc24)C3=O)cc(C)c1Cl
CHEMBL4533559,COc1cccc(CCSc2ccc(NS(=O)(=O)N3CCN(c4ccc(C(C)(C)C)cc4)CC3)c(C(=O)O)c2)c1
CHEMBL4557431,CC[C@H](C)[C@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)CNC(=O)[C@@H](CO)NC(=O)CNC(=O)CN)[C@@H](C)CC)[C@@H](C)CC)C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(N)=O)C(C)C
CHEMBL4584015,O=C(NS(=O)(=O)c1ccc(N[C@H](CCN2CCOCC2)CSc2ccccc2)c([N+](=O)[O-])c1)c1ccc(-c2ccc(F)c(S(=O)(=O)F)c2)cc1
CHEMBL4632892,CC(C)=CCCC1=CC[C@H](C(=O)O)[C@@H](c2ccccc2)C1
CHEMBL4635324,CC(C)=CCCC1=CC[C@@H](C(=O)NO)[C@H](c2ccccc2)C1
CHEMBL4636501,CC(C)=CCCC1=CC[C@H](C(=O)NO)[C@@H](c2ccccc2)C1
CHEMBL4637044,CC(C)=CCCC1=CC[C@@H](C(=O)O)[C@H](c2ccccc2)C1
CHEMBL4640455,CC(C)=CCC[C@H](C)[C@@H]1C=C[C@]2(C(=O)O)[C@@H](CC(C)=C[C@H]2/C=C(\C)[C@H]2CC[C@H](C(=O)O)CC2)C1
CHEMBL4641996,CC(C)=CCCC1=CC[C@H](C(=O)N(C)C)[C@@H](c2ccccc2)C1
CHEMBL469424,COC(=O)c1cc(O)cc(OC)c1Oc1cc(C)cc(O)c1C(=O)O
CHEMBL4741554,CCCCNC1=C(C#N)C(=O)c2cccc3c(Sc4ccc(Br)cc4)ccc1c23
CHEMBL4785269,N#CC1=C(NCCC(=O)NCc2ccccc2)c2ccc(Sc3ccc(Br)cc3)c3cccc(c23)C1=O
CHEMBL4793963,N#CC1=C(NCCC(=O)NCc2ccc(C(=O)O)cc2)c2ccc(Sc3ccc(Br)cc3)c3cccc(c23)C1=O
CHEMBL4860820,O=C(O)c1ccc(Cl)cc1-c1cccc2c1ccn2CCCOc1cccc2ccccc12
CHEMBL4868913,O=C(O)c1ccccc1-c1cccc2c1c(-c1cccc(Cl)c1)cn2CCOc1cccc2ccccc12
CHEMBL4871228,CC(C)C(NC1=NS(=O)(=O)c2ccccc21)C(=O)NCC(NC(=O)C1(NC(=O)COc2ccccc2-c2n[nH]c3ccc(Cl)cc23)CC1)C(=O)NC(=O)CCCCC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21
CHEMBL4872671,O=C(O)c1ccccc1-c1cccc2c1c(-c1cccc(C(F)(F)F)c1)cn2CCOc1cccc2ccccc12
CHEMBL4878113,O=C(O)c1ccccc1-c1cccc2c1c(-c1cccc(C(F)(F)F)c1)cn2CCCOc1cccc2ccccc12
CHEMBL5078508,O=S(=O)(NCCNC(=S)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cc(-c2ccccc2Oc2ccc(O)c(O)c2)cs1
CHEMBL5078562,O=C(NCCNS(=O)(=O)c1cc(-c2ccccc2Oc2ccc(O)c(O)c2)cs1)Nc1cc(Cl)cc(Cl)c1
CHEMBL5079372,O=C(NCCNS(=O)(=O)c1ccc(-c2ccccc2Oc2ccc(O)c(O)c2)s1)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1
CHEMBL5079843,O=C(NCCNS(=O)(=O)c1ccc(-c2ccccc2Oc2ccc(O)c(O)c2)s1)Nc1cc(Cl)cc(Cl)c1
CHEMBL5080325,O=C(NCCNS(=O)(=O)c1cc(-c2ccccc2Oc2ccc(O)c(O)c2)cs1)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1
CHEMBL5086378,O=C(O)CCc1cc(NS(=O)(=O)c2ccc(Br)cc2)c2ccccc2c1O
CHEMBL5091070,O=S(=O)(NCCNC(=S)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1ccc(-c2ccccc2Oc2ccc(O)c(O)c2)s1
CHEMBL5092439,CC(C)c1ccc(Oc2ccc(O)c(O)c2)c(-c2ccsc2S(=O)(=O)NCCNC(=S)Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c1
CHEMBL51483,Cc1cc2c(C(C)C)c(O)c(O)c(C=O)c2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(O)c(C=O)c2c1O
CHEMBL5176177,Cc1cc(Oc2ccc(Cn3nc4ccc(Cl)cc4c3C(=O)NS(=O)(=O)c3ccc(NCc4ccn(C)n4)c([N+](=O)[O-])c3)cc2)cc(C)c1Cl
CHEMBL5178609,Cc1cc(Oc2ccc(Cn3nc4ccc(Cl)cc4c3C(=O)NS(=O)(=O)c3ccc(NCc4cccnc4)c([N+](=O)[O-])c3)cc2)cc(C)c1Cl
CHEMBL5181405,Cc1cc(Oc2ccc(Cn3nc4ccc(Cl)cc4c3C(=O)NS(=O)(=O)c3ccc(NCCc4ccco4)c([N+](=O)[O-])c3)cc2)cc(C)c1Cl
CHEMBL5192774,Cc1cc(Oc2ccc(Cn3nc4ccc(Cl)cc4c3C(=O)NS(=O)(=O)c3ccc([N+](=O)[O-])c(NCc4ccn(C)n4)c3)cc2)cc(C)c1Cl
CHEMBL5203579,Cc1cc(Oc2ccc(Cn3nc4ccc(Cl)cc4c3C(=O)NS(=O)(=O)c3ccc([N+](=O)[O-])c(N4CCOCC4)c3)cc2)cc(C)c1Cl
CHEMBL5209122,Cc1cc(Oc2ccc(Cn3nc4ccc(Cl)cc4c3C(=O)NS(=O)(=O)c3ccc(N4CCOCC4)c([N+](=O)[O-])c3)cc2)cc(C)c1Cl
CHEMBL5266385,Cc1cc(Oc2ccc(S(=O)(=O)N(CC(C)C)c3ccc(O)c(C(=O)O)c3)cc2)cc(C)c1Cl
CHEMBL5266814,Cc1cc(Oc2ccc(S(=O)(=O)N(CC(C)C)c3ccc(C(=O)O)c(O)c3)cc2)cc(C)c1Cl
CHEMBL5266994,CC(C)CN(c1ccc(O)c(C(=O)O)c1)S(=O)(=O)c1ccc(-c2ccccc2)cc1
CHEMBL5269202,Cc1cc(Oc2ccc(S(=O)(=O)N(c3ccc(C(=O)O)c(O)c3)C3CCCC3)cc2)cc(C)c1Cl
CHEMBL5270912,CC(C)CN(c1ccc(C(=O)O)c(O)c1)S(=O)(=O)c1ccc2ccccc2c1
CHEMBL5272657,CC(C)CN(c1ccc(C(=O)O)c(O)c1)S(=O)(=O)c1ccc(Oc2ccccc2)cc1
CHEMBL5276241,CC(C)CN(c1ccc(O)c(C(=O)O)c1)S(=O)(=O)c1ccccc1
CHEMBL5279726,CC(C)CN(c1ccc(C(=O)O)c(O)c1)S(=O)(=O)c1ccc(-c2ccccc2)cc1
CHEMBL5282021,CC(C)CN(c1ccc(O)c(C(=O)O)c1)S(=O)(=O)c1ccc2ccccc2c1
CHEMBL5283049,O=C(O)c1ccc(N(C2CCCC2)S(=O)(=O)c2ccc3ccccc3c2)cc1O
CHEMBL5283389,Cc1cc(Oc2ccc(S(=O)(=O)N(Cc3ccccc3)c3ccc(C(=O)O)c(O)c3)cc2)cc(C)c1Cl
CHEMBL5285186,CC1=C(C2=C(C)C(=O)C3C(C(C)C)=C(O)C(O)=CC3C2=O)C(=O)c2cc(O)c(O)c(C(C)C)c2C1=O
CHEMBL5288359,Cc1cc(Oc2ccc(S(=O)(=O)N3CCCc4cc(C(=O)O)ccc43)cc2)cc(C)c1Cl
CHEMBL538616,Cc1cc2c(C(=O)NCC(C)c3ccccc3)c(O)c(O)cc2c(O)c1-c1c(C)cc2c(C(=O)NCC(C)c3ccccc3)c(O)c(O)cc2c1O
CHEMBL539481,Cc1cc2c(C(=O)NC(C)c3ccc(Cl)cc3)c(O)c(O)cc2c(O)c1-c1c(C)cc2c(C(=O)NC(C)c3ccc(Cl)cc3)c(O)c(O)cc2c1O
CHEMBL541004,Cc1cc2c(C(=O)NCC3CCCCC3)c(O)c(O)cc2c(O)c1-c1c(C)cc2c(C(=O)NCC3CCCCC3)c(O)c(O)cc2c1O
CHEMBL541427,Cc1cc2c(C(=O)NC3Cc4ccccc4C3)c(O)c(O)cc2c(O)c1-c1c(C)cc2c(C(=O)NC3Cc4ccccc4C3)c(O)c(O)cc2c1O
CHEMBL541496,CCc1ccc(CCNC(=O)c2c(O)c(O)cc3c(O)c(-c4c(C)cc5c(C(=O)NCCc6ccc(CC)cc6)c(O)c(O)cc5c4O)c(C)cc23)cc1
CHEMBL551288,Cc1cc2c(C(C)C)c(O)c(O)cc2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(O)cc2c1O
CHEMBL552287,Cc1cc2c(C(=O)NCCc3ccccc3)c(O)c(O)cc2c(O)c1-c1c(C)cc2c(C(=O)NCCc3ccccc3)c(O)c(O)cc2c1O
CHEMBL552735,Cc1cc2c(CCc3ccccc3)c(O)c(O)cc2c(O)c1-c1c(C)cc2c(CCc3ccccc3)c(O)c(O)cc2c1O
CHEMBL553474,Cc1cc2c(C(=O)NCCc3cccc(Cl)c3)c(O)c(O)cc2c(O)c1-c1c(C)cc2c(C(=O)NCCc3cccc(Cl)c3)c(O)c(O)cc2c1O
CHEMBL554545,Cc1cc(C)c(CNC(=O)c2c(O)c(O)cc3c(O)c(-c4c(C)cc5c(C(=O)NCc6c(C)cc(C)cc6C)c(O)c(O)cc5c4O)c(C)cc23)c(C)c1
CHEMBL555017,CC(C)=CCC[C@]1(C)C=Cc2c(O)c3c(c(CC=C(C)C)c2O1)O[C@]12C(=C[C@@H]4C[C@H]1C(C)(C)O[C@@]2(C/C=C(/C)C(=O)O)C4=O)C3=O
CHEMBL5592352,COc1c(OCC2CCOCC2)cc(N2C[C@@H](C)n3c(c(CCCOc4cc(C)c(Cl)c(C)c4)c4ccc(Cl)c(-c5c(C)nc(C)nc5C)c43)C2=O)c2c1cc(C(=O)O)n2C
CHEMBL5740477,Cc1cc(CCCN(Cc2ccccc2)c2ccc(C(=O)O)c(O)c2)cc(C)c1Cl
CHEMBL5780908,Cc1cc(Oc2ccc(S(=O)(=O)N(Cc3ccccc3)c3ccc(O)c(C(=O)O)c3)cc2)cc(C)c1Cl
CHEMBL578585,Cc1cc(NC(=O)Cc2cccs2)no1
CHEMBL5799891,Cc1cc(OCCCc2c(C)n(CCC(=O)O)c3cc(Cl)ccc23)cc(C)c1Cl
CHEMBL5809497,Cc1cc(OCCCc2c(C)n(Cc3ccc(C(=O)O)o3)c3c(-c4c(C)n[nH]c4C)cccc23)cc(C)c1Cl
CHEMBL5903463,Cc1cc(CCCNc2ccc(C(=O)O)c(O)c2)cc(C)c1Cl
CHEMBL5910619,Cc1cc(OCCCc2c(C)n(CCC(=O)O)c3c(-c4c(C)nn(C)c4C)cccc23)cc(C)c1Cl
CHEMBL5943785,Cc1cc(OCCCc2c(C)n(Cc3cccc(C(=O)O)c3)c3c(-c4c(C)n[nH]c4C)cccc23)cc(C)c1Cl
CHEMBL595134,N#CC1=C2C(=NC1=O)c1cccc3c(N4CCSCC4)ccc2c13
CHEMBL5971523,Cc1cc(Oc2ccc(N(C3C=CC=C3)S(=O)(=O)c3cc(C(=O)O)c(O)c4ccccc34)cc2)cc(C)c1Cl
CHEMBL5975167,Cc1cc(OCCCc2c(C(=O)NCc3c[nH]c(C(=O)O)c3)[nH]c3c(-c4c(C)nn(C)c4C)cccc23)cc(C)c1Cl
CHEMBL6022802,Cc1cc(OCCCc2cn(CCC(=O)NS(C)(=O)=O)c3cc(Cl)ccc23)cc(C)c1Cl
CHEMBL605114,COc1cccc(-c2ccc(/C=C3\SC(=S)N([C@@H](Cc4ccccc4)C(=O)O)C3=O)cn2)c1OC
CHEMBL6150362,Cc1cc2c(C(=O)NC[C@@H](C)c3ccccc3)c(O)c(O)cc2c(O)c1-c1c(C)cc2c(C(=O)NC[C@H](C)c3ccccc3)c(O)c(O)cc2c1O
CHEMBL6151146,CC[C@@H]1CC/C=C/[C@H](O)[C@@H]2CC[C@H]2CN2C[C@@]3(CCc4cc(Cl)ccc43)COc3ccc(cc32)C(=O)NS1(=O)=O
CHEMBL6165325,Cc1cc(S(=O)(=O)NC(=O)c2cc(C)c(-c3cccc4c(CCCOc5cccc6ccccc56)c(C(=O)O)nn34)c(C)c2)ccc1N[C@H](CCN(C)C)CSc1ccccc1
