pair,ligand,molecule_chembl_id,frozen_class,first_document_year,n_dated_documents,n_documents,note
PIK3CA/PIK3CB,PAB_024,CHEMBL1082621,dual,2010,2,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/PIK3CB,PAB_025,CHEMBL5723005,dual,2017,3,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/PIK3CB,PAB_026,CHEMBL4228563,dual,2018,2,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/PIK3CB,PAB_027,CHEMBL3112855,dual,2014,3,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/PIK3CB,PAB_028,CHEMBL5094393,dual,2022,2,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/PIK3CB,PAB_029,CHEMBL5661831,A_only,2011,2,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/PIK3CB,PAB_030,CHEMBL3608928,A_only,2015,2,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/PIK3CB,PAB_031,CHEMBL5088457,A_only,2021,3,2,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/PIK3CB,PAB_032,CHEMBL4206585,A_only,2018,2,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/PIK3CB,PAB_033,CHEMBL4593348,A_only,2016,2,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/PIK3CB,PAB_035,CHEMBL4569614,A_only,2019,2,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/PIK3CB,PAB_036,CHEMBL3800138,A_only,2016,2,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/PIK3CB,PAB_037,CHEMBL3218581,A_only,2012,4,3,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/PIK3CB,PAB_038,CHEMBL4521863,A_only,2016,2,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/PIK3CB,PAB_039,CHEMBL477999,A_only,2008,2,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/PIK3CB,PAB_040,CHEMBL3609517,A_only,2015,3,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/PIK3CB,PAB_041,CHEMBL4593752,A_only,2019,2,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/PIK3CB,PAB_042,CHEMBL3609537,A_only,2015,2,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/PIK3CB,PAB_043,CHEMBL3609538,A_only,2015,2,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/PIK3CB,PAB_044,CHEMBL2397192,A_only,2013,3,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/PIK3CB,PAB_045,CHEMBL2397197,A_only,2013,3,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/PIK3CB,PAB_046,CHEMBL3608924,A_only,2015,2,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/PIK3CB,PAB_047,CHEMBL4754889,A_only,2021,2,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/PIK3CB,PAB_048,CHEMBL4465563,A_only,2019,2,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/PIK3CB,PAB_049,CHEMBL5992500,A_only,2021,2,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/PIK3CB,PAB_050,CHEMBL2322236,A_only,2013,2,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/PIK3CB,PAB_051,CHEMBL4445065,A_only,2019,2,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/PIK3CB,PAB_052,CHEMBL2336325,A_only,2018,2,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/PIK3CB,PAB_053,CHEMBL603469,A_only,2009,8,2,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/PIK3CB,PAB_054,CHEMBL4107650,A_only,2015,2,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/PIK3CB,PAB_055,CHEMBL5972345,A_only,2018,2,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/PIK3CB,PAB_056,CHEMBL4780701,A_only,2021,2,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/PIK3CB,PAB_057,CHEMBL2165182,B_only,2012,2,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/PIK3CB,PAB_058,CHEMBL2165180,B_only,2012,2,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/PIK3CB,PAB_059,CHEMBL3125389,B_only,2014,3,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/PIK3CB,PAB_060,CHEMBL2322667,B_only,2013,2,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/PIK3CB,PAB_061,CHEMBL3218573,B_only,2012,3,2,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/PIK3CB,PAB_062,CHEMBL4129223,B_only,2017,2,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/PIK3CB,PAB_063,CHEMBL3318721,B_only,2014,2,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/PIK3CB,PAB_064,CHEMBL2089104,B_only,2012,2,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/PIK3CB,PAB_065,CHEMBL3125541,B_only,2014,2,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/PIK3CB,PAB_066,CHEMBL2064343,B_only,2012,3,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/PIK3CB,PAB_067,CHEMBL2064414,B_only,2012,3,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/PIK3CB,PAB_068,CHEMBL2151924,B_only,2012,2,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/PIK3CB,PAB_069,CHEMBL1957851,B_only,2012,2,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/PIK3CB,PAB_070,CHEMBL3318716,B_only,2014,2,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/PIK3CB,PAB_071,CHEMBL2064345,B_only,2012,3,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/PIK3CB,PAB_072,CHEMBL2322664,B_only,2013,8,2,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/PIK3CB,PAB_073,CHEMBL1957852,B_only,2012,2,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/PIK3CB,PAB_074,CHEMBL2064344,B_only,2012,3,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/PIK3CB,PAB_075,CHEMBL3112863,B_only,2014,3,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/PIK3CB,PAB_076,CHEMBL2151929,B_only,2012,2,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/PIK3CB,PAB_077,CHEMBL2151927,B_only,2012,2,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/PIK3CB,PAB_078,CHEMBL3218572,B_only,2012,2,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/PIK3CB,PAB_079,CHEMBL3318717,B_only,2014,2,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/PIK3CB,PAB_080,CHEMBL3955003,B_only,2016,4,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/PIK3CB,PAB_081,CHEMBL3125385,B_only,2014,3,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/PIK3CB,PAB_082,CHEMBL3112861,B_only,2014,3,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/PIK3CB,PAB_083,CHEMBL3403677,B_only,2015,2,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/PIK3CB,PAB_084,CHEMBL3956037,B_only,2016,4,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/PIK3CB,PAB_085,CHEMBL1242661,neither,2008,2,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/PIK3CB,PAB_086,CHEMBL3600769,neither,2015,2,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/PIK3CB,PAB_087,CHEMBL3134280,neither,2014,2,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/PIK3CB,PAB_088,CHEMBL1241357,neither,2008,2,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/PIK3CB,PAB_089,CHEMBL4585433,neither,2019,2,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/PIK3CB,PAB_090,CHEMBL2152254,neither,2012,2,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/PIK3CB,PAB_091,CHEMBL1241584,neither,2008,2,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/PIK3CB,PAB_092,CHEMBL3896043,neither,2015,2,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/PIK3CB,PAB_093,CHEMBL4555334,neither,2016,2,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/PIK3CB,PAB_094,CHEMBL1242660,neither,2008,2,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/PIK3CB,PAB_095,CHEMBL6003306,neither,2021,2,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/PIK3CB,PAB_096,CHEMBL4586115,neither,2019,2,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/PIK3CB,PAB_097,CHEMBL1242665,neither,2008,2,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/PIK3CB,PAB_098,CHEMBL1760160,neither,2011,2,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/PIK3CB,PAB_099,CHEMBL3965450,neither,2015,2,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/PIK3CB,PAB_100,CHEMBL3944796,neither,2016,2,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/mTOR,PM48_01,CHEMBL573339,dual,2007,47,29,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/mTOR,PM48_02,CHEMBL1236962,dual,2010,18,14,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/mTOR,PM48_03,CHEMBL592445,dual,2010,11,6,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/mTOR,PM48_04,CHEMBL1879463,dual,2010,33,24,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/mTOR,PM48_05,CHEMBL521851,dual,2008,44,22,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/mTOR,PM48_06,CHEMBL1922094,dual,2010,6,5,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/mTOR,PM48_07,CHEMBL1765602,dual,2011,3,3,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/mTOR,PM48_08,CHEMBL1234354,dual,2010,9,7,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/mTOR,PM48_09,CHEMBL4084907,dual,2017,10,2,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/mTOR,PM48_10,CHEMBL1256459,dual,2010,13,5,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/mTOR,PM48_11,CHEMBL3545097,dual,2015,15,8,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/mTOR,PM48_12,CHEMBL2017974,dual,2010,20,8,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/mTOR,PM48_13,CHEMBL2336325,dual,2013,6,5,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/mTOR,PM48_14,CHEMBL3393066,dual,2015,4,3,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/mTOR,PM48_15,CHEMBL3813842,dual,2016,4,2,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/mTOR,PM48_16,CHEMBL3545366,dual,2019,3,2,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/mTOR,PM48_17,CHEMBL4297181,dual,2020,2,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/mTOR,PM48_18,CHEMBL586702,dual,2010,16,11,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/mTOR,PM48_19,CHEMBL2387080,A_only,2013,10,6,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/mTOR,PM48_20,CHEMBL3646632,A_only,2014,2,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/mTOR,PM48_21,CHEMBL3814414,A_only,2016,2,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/mTOR,PM48_22,CHEMBL2396661,A_only,2013,15,13,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/mTOR,PM48_23,CHEMBL2058166,A_only,2012,3,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/mTOR,PM48_24,CHEMBL2017653,A_only,2011,3,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/mTOR,PM48_25,CHEMBL411907,A_only,2008,4,3,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/mTOR,PM48_26,CHEMBL3646543,A_only,2014,2,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/mTOR,PM48_27,CHEMBL3646517,A_only,2014,2,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/mTOR,PM48_28,CHEMBL2087493,A_only,2012,5,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/mTOR,PM48_29,CHEMBL3357868,A_only,2014,2,2,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/mTOR,PM48_30,CHEMBL2165191,A_only,2012,5,3,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/mTOR,PM48_31,CHEMBL1086377,A_only,2013,2,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/mTOR,PM48_32,CHEMBL4072637,A_only,2017,2,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/mTOR,PM48_33,CHEMBL600447,B_only,2010,2,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/mTOR,PM48_34,CHEMBL601661,B_only,2010,21,4,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/mTOR,PM48_35,CHEMBL3120215,B_only,2011,3,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/mTOR,PM48_36,CHEMBL594793,B_only,2010,2,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/mTOR,PM48_37,CHEMBL573202,B_only,2009,2,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/mTOR,PM48_38,CHEMBL590104,B_only,2010,2,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/mTOR,PM48_39,CHEMBL1945953,B_only,2011,4,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/mTOR,PM48_40,CHEMBL4279703,B_only,2018,2,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/mTOR,PM48_41,CHEMBL2418349,B_only,2013,4,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/mTOR,PM48_42,CHEMBL1801204,B_only,2010,8,6,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/mTOR,PM48_43,CHEMBL575539,B_only,2009,2,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/mTOR,PM48_44,CHEMBL1078983,B_only,2009,6,3,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/mTOR,PM48_45,CHEMBL1234815,neither,2008,2,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/mTOR,PM48_46,CHEMBL1241482,neither,2008,2,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/mTOR,PM48_47,CHEMBL1241485,neither,2008,2,1,year = min retained high-confidence document.year; missing year excluded from dated splits
PIK3CA/mTOR,PM48_48,CHEMBL1241858,neither,2008,2,1,year = min retained high-confidence document.year; missing year excluded from dated splits
