repurposing_id,chembl_id,name,canonical_smiles,inchi_key,mw,max_phase,atc_code,source_phase,source_atc_l1,source_atc_l2,library_panel,benchmark_ref,mol_type,structure_type,p_active_nlrp3,nlrp3_percentile,nlrp3_pred_active,max_tanimoto_nlrp3_train,scaffold,rank_nlrp3,selection_reason
REP_07074,CHEMBL5314516,EMIDURDAR,O=C(Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)Nc1ccc(Br)cc1-c1nnn[nH]1,AEFYFGMSRKDXHZ-UHFFFAOYSA-N,495.18,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(Nc1ccccc1)Nc1ccccc1-c1nnn[nH]1,165,nlrp3_p_active_ge_threshold
REP_00833,CHEMBL3318007,PIMODIVIR,O=C(O)[C@H]1C2CCC(CC2)[C@@H]1Nc1nc(-c2c[nH]c3ncc(F)cc23)ncc1F,JGPXDNKSIXAZEQ-SBBZOCNPSA-N,399.4,3.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,c1cnc2[nH]cc(-c3nccc(NC4CC5CCC4CC5)n3)c2c1,166,nlrp3_p_active_ge_threshold
REP_07063,CHEMBL5314503,AVENCIGUAT,CCOc1c(C(=O)O)cnn1-c1cccc(-c2cccc(C)c2OCc2ccc3c(c2C)CCN(C2CCOCC2)C3)n1,KWNFFNFBUMFTHK-UHFFFAOYSA-N,582.7,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,c1cc(-c2ccccc2OCc2ccc3c(c2)CCN(C2CCOCC2)C3)nc(-n2cccn2)c1,167,nlrp3_p_active_ge_threshold
REP_07687,CHEMBL2143592,BMS-794833,Nc1nccc(Oc2ccc(NC(=O)c3c[nH]cc(-c4ccc(F)cc4)c3=O)cc2F)c1Cl,PDYXPCKITKHFOZ-UHFFFAOYSA-N,468.85,1.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(Nc1ccc(Oc2ccncc2)cc1)c1c[nH]cc(-c2ccccc2)c1=O,168,nlrp3_p_active_ge_threshold
REP_05547,CHEMBL3235279,CAPADENOSON,N#Cc1c(N)nc(SCc2csc(-c3ccc(Cl)cc3)n2)c(C#N)c1-c1ccc(OCCO)cc1,CITWCLNVRIKQAF-UHFFFAOYSA-N,520.04,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,c1ccc(-c2ccnc(SCc3csc(-c4ccccc4)n3)c2)cc1,169,nlrp3_p_active_ge_threshold
REP_05535,CHEMBL3219124,AZD-1656,COC[C@H](C)Oc1cc(Oc2cnc(C(=O)N3CCC3)cn2)cc(C(=O)Nc2cnc(C)cn2)c1,FJEJHJINOKKDCW-INIZCTEOSA-N,478.51,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(Nc1cnccn1)c1cccc(Oc2cnc(C(=O)N3CCC3)cn2)c1,170,nlrp3_p_active_ge_threshold
REP_05425,CHEMBL304087,MERIMEPODIB,COc1cc(NC(=O)Nc2cccc(CNC(=O)O[C@H]3CCOC3)c2)ccc1-c1cnco1,JBPUGFODGPKTDW-SFHVURJKSA-N,452.47,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(Nc1ccc(-c2cnco2)cc1)Nc1cccc(CNC(=O)OC2CCOC2)c1,171,nlrp3_p_active_ge_threshold
REP_07059,CHEMBL5314497,ZIDESAMTINIB,CCn1ncc2c1-c1cnc(N)c(c1)O[C@H](C)c1cc(F)ccc1-c1nn(C)nc1C2,DTWUUAFTYSMNQX-GFCCVEGCSA-N,419.46,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,c1ccc2c(c1)COc1cncc(c1)-c1[nH]ncc1Cc1n[nH]nc1-2,172,nlrp3_p_active_ge_threshold
REP_07049,CHEMBL5314485,ROVADICITINIB,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)c(N)n1,ZGENDZDSLYKCSI-CQSZACIVSA-N,321.39,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,c1nc(-c2cnn(CC3CCCC3)c2)c2cc[nH]c2n1,173,nlrp3_p_active_ge_threshold
REP_02740,CHEMBL2104195,ELNADIPINE,CC1=C(C(=O)OC(C)C)[C@@H](c2cccc(Cl)c2Cl)C(c2nnco2)=C(C)N1,DOHODEQEZBYMTK-INIZCTEOSA-N,408.29,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,C1=CC(c2ccccc2)C(c2nnco2)=CN1,174,nlrp3_p_active_ge_threshold
REP_07684,CHEMBL2140408,AMG-900,Cc1csc(-c2nnc(Nc3ccc(Oc4ncccc4-c4ccnc(N)n4)cc3)c3ccccc23)c1,IVUGFMLRJOCGAS-UHFFFAOYSA-N,503.59,1.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,c1csc(-c2nnc(Nc3ccc(Oc4ncccc4-c4ccncn4)cc3)c3ccccc23)c1,175,nlrp3_p_active_ge_threshold
REP_02222,CHEMBL1783734,PIRAGLIATIN,CS(=O)(=O)c1ccc([C@@H](C[C@H]2CCC(=O)C2)C(=O)Nc2cnccn2)cc1Cl,XEANIURBPHCHMG-SWLSCSKDSA-N,421.91,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C1CCC(CC(C(=O)Nc2cnccn2)c2ccccc2)C1,176,nlrp3_p_active_ge_threshold
REP_06925,CHEMBL5095262,CADISEGLIATIN,CCCO[C@H]1CC[C@H](N(C(=O)Nc2ncc(SCC(=O)O)s2)C2CCCCC2)CC1,HPGJSAAUJGAMLV-QAQDUYKDSA-N,455.65,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(Nc1nccs1)N(C1CCCCC1)C1CCCCC1,177,nlrp3_p_active_ge_threshold
REP_07000,CHEMBL5314403,ARRY-502,COc1cc(Cl)ccc1CCNC(=O)c1ccc(Oc2cc3c(cc2Cl)[C@@H](C(=O)O)CCO3)cc1,QIDYUNXQPQEJEC-IBGZPJMESA-N,516.38,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(NCCc1ccccc1)c1ccc(Oc2ccc3c(c2)OCCC3)cc1,178,nlrp3_p_active_ge_threshold
REP_00873,CHEMBL3647420,PYROTINIB,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/[C@H]1CCCN1C,SADXACCFNXBCFY-IYNHSRRRSA-N,583.09,3.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(C=CC1CCCN1)Nc1ccc2nccc(Nc3ccc(OCc4ccccn4)cc3)c2c1,179,nlrp3_p_active_ge_threshold
REP_07920,CHEMBL4297282,GDC-0917,CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)Nc1sc(-c2ncco2)nc1-c1ccccc1)C1CCCCC1,HSHPBORBOJIXSQ-HARLFGEKSA-N,564.71,1.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(Nc1sc(-c2ncco2)nc1-c1ccccc1)C1CCCN1C(=O)CC1CCCCC1,180,nlrp3_p_active_ge_threshold
REP_06916,CHEMBL5095249,LUT-014,Cc1ccc2c(Nc3cccc(OC(F)(F)F)c3)nccc2c1Nc1ncccc1-c1ncnc2[nH]cnc12,FZPYULHBUBXPIG-UHFFFAOYSA-N,528.5,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,c1ccc(Nc2nccc3c(Nc4ncccc4-c4ncnc5[nH]cnc45)cccc23)cc1,181,nlrp3_p_active_ge_threshold
REP_06917,CHEMBL5095250,LY-2880070,COc1nc(C)ccc1-c1cc(Nc2cncc(O[C@@H]3CCCNC3)n2)n[nH]1,LAEFIEWPUJMANC-CYBMUJFWSA-N,381.44,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,c1cncc(-c2cc(Nc3cncc(OC4CCCNC4)n3)n[nH]2)c1,182,nlrp3_p_active_ge_threshold
REP_06905,CHEMBL5095224,ELIAPIXANT,Cc1cnc(-c2cc(O[C@@H]3CCOC3)cc(C(=O)N[C@H](C)c3cnc(C(F)(F)F)nc3)c2)s1,GTQPEQGDLVSFJO-CXAGYDPISA-N,478.5,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(NCc1cncnc1)c1cc(OC2CCOC2)cc(-c2nccs2)c1,183,nlrp3_p_active_ge_threshold
REP_07825,CHEMBL3600873,MK-5108,O=C(O)[C@]1(Cc2cccc(Nc3nccs3)n2)CC[C@@H](Oc2cccc(Cl)c2F)CC1,LCVIRAZGMYMNNT-VVONHTQRSA-N,461.95,1.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,c1ccc(OC2CCC(Cc3cccc(Nc4nccs4)n3)CC2)cc1,184,nlrp3_p_active_ge_threshold
REP_07833,CHEMBL3644672,BAY-1082439,COc1c(OC[C@H](O)CN2CCOCC2)ccc2c1N=C(NC(=O)c1cccnc1C)N1CCN=C21,JGNRMIWLBBNSMU-QGZVFWFLSA-N,494.55,1.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(NC1=Nc2cc(OCCCN3CCOCC3)ccc2C2=NCCN12)c1cccnc1,185,nlrp3_p_active_ge_threshold
REP_07854,CHEMBL3892052,ONO-7579,CS(=O)(=O)c1ccc(C(F)(F)F)cc1NC(=O)Nc1cnc(Oc2ccc(-c3cc(Cl)cnc3N)cc2)nc1,GYPOVJZOMXEUDO-UHFFFAOYSA-N,578.96,1.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(Nc1ccccc1)Nc1cnc(Oc2ccc(-c3cccnc3)cc2)nc1,186,nlrp3_p_active_ge_threshold
REP_07857,CHEMBL3909517,RINETERKIB,CNC[C@@H](NC(=O)c1ccc(-c2nc([C@H]3CC[C@H](O)[C@@H](F)C3)cnc2N)cc1F)c1cc(F)cc(Br)c1,YFCIFWOJYYFDQP-PTWZRHHISA-N,578.43,1.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(NCc1ccccc1)c1ccc(-c2cncc(C3CCCCC3)n2)cc1,187,nlrp3_p_active_ge_threshold
REP_06303,CHEMBL4297270,BMS-986020,Cc1noc(-c2ccc(-c3ccc(C4(C(=O)O)CC4)cc3)cc2)c1NC(=O)O[C@H](C)c1ccccc1,GQBRZBHEPUQRPL-LJQANCHMSA-N,482.54,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(Nc1cnoc1-c1ccc(-c2ccc(C3CC3)cc2)cc1)OCc1ccccc1,188,nlrp3_p_active_ge_threshold
REP_06295,CHEMBL4297214,PRALICIGUAT,OC(CNc1nc(-c2cc(-c3ccon3)n(Cc3ccccc3F)n2)ncc1F)(C(F)(F)F)C(F)(F)F,CYSJNTQNMDWAJV-UHFFFAOYSA-N,534.37,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,c1ccc(Cn2nc(-c3ncccn3)cc2-c2ccon2)cc1,189,nlrp3_p_active_ge_threshold
REP_06911,CHEMBL5095236,DIVARASIB,C=CC(=O)N1CCN(c2nc(OC[C@@H]3CCCN3C)nc3c(F)c(-c4nc(N)cc(C)c4C(F)(F)F)c(Cl)cc23)[C@@H](C)C1,ZRBPIAWWRPFDPY-IRXDYDNUSA-N,622.07,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,c1ccc(-c2ccc3c(N4CCNCC4)nc(OCC4CCCN4)nc3c2)nc1,190,nlrp3_p_active_ge_threshold
REP_00853,CHEMBL3545043,ASAPIPRANT,CC(C)Oc1ccc(S(=O)(=O)N2CCN(c3ccc(-c4ncco4)c(OCC(=O)O)c3)CC2)cc1,ZMZNWNTZRWXTJU-UHFFFAOYSA-N,501.56,3.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=S(=O)(c1ccccc1)N1CCN(c2ccc(-c3ncco3)cc2)CC1,191,nlrp3_p_active_ge_threshold
REP_06334,CHEMBL4297370,CRS-3123,O=c1cc(NCCCN[C@@H]2CCOc3c(Br)cc(Br)cc32)[nH]c2ccsc12,NNTYBKTXMKBRFA-CQSZACIVSA-N,513.26,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=c1cc(NCCCNC2CCOc3ccccc32)[nH]c2ccsc12,192,nlrp3_p_active_ge_threshold
REP_06328,CHEMBL4297345,ADL-5747,CCN(CC)C(=O)c1ccc(C2=CC3(CCNCC3)Oc3ccccc32)c(O)c1,ALGHKWSXJUQNJJ-UHFFFAOYSA-N,392.5,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,C1=C(c2ccccc2)c2ccccc2OC12CCNCC2,193,nlrp3_p_active_ge_threshold
REP_07820,CHEMBL3545423,AZD-1208,NC1CCCN(c2c(/C=C3/SC(=O)NC3=O)cccc2-c2ccccc2)C1,MCUJKPPARUPFJM-LDADJPATSA-N,379.49,1.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C1NC(=O)C(=Cc2cccc(-c3ccccc3)c2N2CCCCC2)S1,194,nlrp3_p_active_ge_threshold
REP_06212,CHEMBL4167360,IDH305,Cc1cc([C@H](C)Nc2nccc(N3C(=O)OC[C@@H]3[C@@H](C)F)n2)ncc1-c1ccnc(C(F)(F)F)c1,DCGDPJCUIKLTDU-QWQRMKEZSA-N,490.46,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C1OCCN1c1ccnc(NCc2ccc(-c3ccncc3)cn2)n1,195,nlrp3_p_active_ge_threshold
REP_06181,CHEMBL4088896,LY2623091,C[C@H](CN1CCOCC1)n1/c(=N\C(N)=O)[nH]c2cc(/C=C3\c4ccccc4COc4cc(F)ccc43)ccc21,YPCLDHGBEKZGEB-RUDKWAFVSA-N,527.6,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,N=c1[nH]c2cc(C=C3c4ccccc4COc4ccccc43)ccc2n1CCN1CCOCC1,196,nlrp3_p_active_ge_threshold
REP_06262,CHEMBL4291143,PC-786,Cc1cnc(N2CC3(CCOCC3)C2)c(C(=O)Nc2ccc(C(=O)N3CCc4cc(C(=O)Nc5c(C)cccc5F)sc4-c4ccccc43)cc2)c1,VTCJNYICQADBJD-UHFFFAOYSA-N,715.85,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(Nc1ccccc1)c1cc2c(s1)-c1ccccc1N(C(=O)c1ccc(NC(=O)c3cccnc3N3CC4(CCOCC4)C3)cc1)CC2,197,nlrp3_p_active_ge_threshold
REP_06263,CHEMBL4291684,TAMBICICLIB,COC[C@@H](C)N[C@H]1CC[C@H](Nc2cc(-c3csc(NCC4(C#N)CCOCC4)n3)c(Cl)cn2)CC1,PGVNLOUNSPQGJP-GUDVDZBRSA-N,519.12,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,c1cc(-c2csc(NCC3CCOCC3)n2)cc(NC2CCCCC2)n1,198,nlrp3_p_active_ge_threshold
REP_07053,CHEMBL5314490,TIVUMECIRNON,C[C@H](c1ccc(Cl)cc1Cl)n1nc(C(F)(F)F)c2ncc(N3CC([C@H]4CCCN(CCO)C4)C3)nc21,AKSVALRPYDVQBS-CABCVRRESA-N,543.42,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,c1ccc(Cn2ncc3ncc(N4CC(C5CCCNC5)C4)nc32)cc1,199,nlrp3_p_active_ge_threshold
REP_06992,CHEMBL5314395,GW493838,CC(C)(C)c1nnc([C@H]2O[C@@H](n3cnc4c(Nc5ccc(Cl)cc5F)ncnc43)[C@H](O)[C@@H]2O)o1,ZQYJPMPXQLNTPQ-QCUYGVNKSA-N,489.9,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,c1ccc(Nc2ncnc3c2ncn3C2CCC(c3nnco3)O2)cc1,200,nlrp3_p_active_ge_threshold
REP_07020,CHEMBL5314447,VULOLISIB,C[C@H](Nc1ccc2c(c1)OCCn1cc(N3C(=O)SC[C@H]3C(F)F)nc1-2)C(N)=O,KEEKMOIRJUWKNK-CABZTGNLSA-N,423.45,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C1SCCN1c1cn2c(n1)-c1ccccc1OCC2,201,nlrp3_p_active_ge_threshold
REP_07021,CHEMBL5314448,XELAGLIFAM,CC#C[C@@H](CC(=O)O)c1ccc(O[C@@H]2CCc3c(-c4ccc(O[C@@H]5CCOC5)nc4)ccc(F)c32)cc1,IJUWQJZOUDTENA-HRRBBWQUSA-N,501.55,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,c1ccc(OC2CCc3c(-c4ccc(OC5CCOC5)nc4)cccc32)cc1,202,nlrp3_p_active_ge_threshold
REP_06242,CHEMBL4227505,SOTULETINIB,CNC(=O)c1cc(Oc2ccc3nc(N[C@@H]4CCCC[C@H]4O)sc3c2)ccn1,ADZBMFGQQWPHMJ-RHSMWYFYSA-N,398.49,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,c1cc(Oc2ccc3nc(NC4CCCCC4)sc3c2)ccn1,203,nlrp3_p_active_ge_threshold
REP_06261,CHEMBL4290141,BRANAPLAM,CC1(C)CC(Oc2ccc(-c3ccc(-c4cn[nH]c4)cc3O)nn2)CC(C)(C)N1,STWTUEAWRAIWJG-UHFFFAOYSA-N,393.49,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,c1cc(-c2ccc(OC3CCNCC3)nn2)ccc1-c1cn[nH]c1,204,nlrp3_p_active_ge_threshold
REP_07719,CHEMBL2381408,SAR-405838,CC(C)(C)C[C@@H]1N[C@@H](C(=O)N[C@H]2CC[C@H](O)CC2)[C@H](c2cccc(Cl)c2F)[C@]12C(=O)Nc1cc(Cl)ccc12,IDKAKZRYYDCJDU-HBMMIIHUSA-N,562.51,1.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(NC1CCCCC1)C1NCC2(C(=O)Nc3ccccc32)C1c1ccccc1,205,nlrp3_p_active_ge_threshold
REP_07837,CHEMBL3685811,MK-8457,Cc1cc(Nc2nccc(C(F)(F)F)n2)cc(-c2cnc([C@@]3(O)CC[C@H](C(=O)O)C(C)(C)C3)s2)c1,LDDBKIFZPGDEND-WAIKUNEKSA-N,506.55,1.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,c1cnc(Nc2cccc(-c3cnc(C4CCCCC4)s3)c2)nc1,206,nlrp3_p_active_ge_threshold
REP_07838,CHEMBL3692206,TAS-119,Cc1cc(Nc2nc(CC3(C(=O)O)CCN(C(=O)c4cccc(Cl)c4Cl)CC3)ccc2F)n[nH]1,PLAVWQHGBMTMFR-UHFFFAOYSA-N,506.37,1.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(c1ccccc1)N1CCC(Cc2cccc(Nc3cc[nH]n3)n2)CC1,207,nlrp3_p_active_ge_threshold
REP_07775,CHEMBL3259907,BI-224436,Cc1nc2ccccc2c(-c2ccc3c4c(ccnc24)CCO3)c1[C@H](OC(C)(C)C)C(=O)O,MIXIIJCBELCMCZ-VWLOTQADSA-N,442.52,1.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,c1ccc2c(-c3ccc4c5c(ccnc35)CCO4)ccnc2c1,208,nlrp3_p_active_ge_threshold
REP_06988,CHEMBL5314391,XL-999,CCN1CCC(Nc2ccc3c(c2)/C(=C(\c2cccc(F)c2)c2nc(C)c[nH]2)C(=O)N3)CC1,DMQYDVBIPXAAJA-VHXPQNKSSA-N,445.54,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C1Nc2ccc(NC3CCNCC3)cc2C1=C(c1ccccc1)c1ncc[nH]1,209,nlrp3_p_active_ge_threshold
REP_06989,CHEMBL5314392,BAY1067197,C[C@H](N)C(=O)N[C@@H](C)C(=O)OCCOc1ccc(-c2c(C#N)c(SCc3csc(-c4ccc(Cl)cc4)n3)nc(N3CCCC3)c2C#N)cc1,WESNEIGKOAXSGX-VXKWHMMOSA-N,716.29,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,c1ccc(-c2cc(SCc3csc(-c4ccccc4)n3)nc(N3CCCC3)c2)cc1,210,nlrp3_p_active_ge_threshold
REP_07016,CHEMBL5314440,SACIBERTINIB,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c(C#N)cnc2cc1O[C@H]1CCOC1,ZGYIXVSQHOKQRZ-COIATFDQSA-N,599.09,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,c1ccc(COc2ccc(Nc3ccnc4cc(OC5CCOC5)ccc34)cc2)nc1,211,nlrp3_p_active_ge_threshold
REP_07017,CHEMBL5314441,SIPAGLADENANT,Cc1ccc(C(=O)Nc2nc(-c3ccco3)c(C(=O)C3CCOCC3)s2)cn1,KMFLQPJJHQNKKF-UHFFFAOYSA-N,397.46,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(Nc1nc(-c2ccco2)c(C(=O)C2CCOCC2)s1)c1cccnc1,212,nlrp3_p_active_ge_threshold
REP_07735,CHEMBL259084,MLN-8054,O=C(O)c1ccc(Nc2ncc3c(n2)-c2ccc(Cl)cc2C(c2c(F)cccc2F)=NC3)cc1,HHFBDROWDBDFBR-UHFFFAOYSA-N,476.87,1.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,c1ccc(Nc2ncc3c(n2)-c2ccccc2C(c2ccccc2)=NC3)cc1,213,nlrp3_p_active_ge_threshold
REP_07738,CHEMBL262101,CIAFTALAN,c1ccc2c(c1)-c1nc-2nc2[nH]c(nc3nc(nc4[nH]c(n1)c1ccccc41)-c1ccccc1-3)c1ccccc21,IEQIEDJGQAUEQZ-UHFFFAOYSA-N,514.55,1.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,c1ccc2c(c1)-c1nc-2nc2[nH]c(nc3nc(nc4[nH]c(n1)c1ccccc41)-c1ccccc1-3)c1ccccc21,214,nlrp3_p_active_ge_threshold
REP_05420,CHEMBL3039531,DANIRIXIN,Cc1c(F)cccc1NC(=O)Nc1ccc(Cl)c(S(=O)(=O)[C@H]2CCCNC2)c1O,NGYNBSHYFOFVLS-LBPRGKRZSA-N,441.91,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(Nc1ccccc1)Nc1cccc(S(=O)(=O)C2CCCNC2)c1,215,nlrp3_p_active_ge_threshold
REP_02364,CHEMBL1910936,MK3207,O=C(CN1C(=O)C2(CCCC2)NC[C@H]1c1cc(F)cc(F)c1)Nc1ccc2c(c1)C[C@@]1(C2)C(=O)Nc2ncccc21,AZAANWYREOQRFB-SETSBSEESA-N,557.6,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(CN1C(=O)C2(CCCC2)NCC1c1ccccc1)Nc1ccc2c(c1)CC1(C2)C(=O)Nc2ncccc21,216,nlrp3_p_active_ge_threshold
REP_07818,CHEMBL3545378,MK-6592,Cc1cc(Nc2cc(N3CC(F)(C4CC4)C3)nc(O[C@H]3CCN(C(=O)c4cc(Cl)ccc4F)C3)n2)n[nH]1,SLUHYAXFRJQTGB-KRWDZBQOSA-N,529.98,1.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(c1ccccc1)N1CCC(Oc2nc(Nc3cc[nH]n3)cc(N3CC(C4CC4)C3)n2)C1,217,nlrp3_p_active_ge_threshold
REP_01801,CHEMBL145347,LASALOCID,CC[C@@H](C(=O)[C@@H](C)[C@@H](O)[C@H](C)CCc1ccc(C)c(O)c1C(=O)O)[C@H]1O[C@](CC)([C@H]2CC[C@](O)(CC)[C@H](C)O2)C[C@@H]1C,BBMULGJBVDDDNI-OWKLGTHSSA-N,590.8,2.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(CCCCCc1ccccc1)CC1CCC(C2CCCCO2)O1,218,nlrp3_p_active_ge_threshold
REP_00359,CHEMBL790,CHLORHEXIDINE,N=C(NCCCCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1)NC(=N)Nc1ccc(Cl)cc1,GHXZTYHSJHQHIJ-UHFFFAOYSA-N,505.46,4.0,,False,True,False,primary_atc_phase,,Small molecule,MOL,1.0,98.35917778579156,True,,N=C(NCCCCCCNC(=N)NC(=N)Nc1ccccc1)NC(=N)Nc1ccccc1,219,nlrp3_p_active_ge_threshold
REP_07821,CHEMBL3577124,LY-3009120,CNc1ncc2cc(-c3cc(NC(=O)NCCC(C)(C)C)c(F)cc3C)c(C)nc2n1,HHCBMISMPSAZBF-UHFFFAOYSA-N,424.52,1.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,c1ccc(-c2cnc3ncncc3c2)cc1,220,nlrp3_p_active_ge_threshold
REP_07891,CHEMBL4093031,BMS-929075,CNC(=O)c1c(-c2ccc(F)cc2)oc2ccc(-c3cc(C(=O)NC4(c5ncccn5)CC4)ccc3C)c(F)c12,LZAUGCMVNLZVJV-UHFFFAOYSA-N,538.55,1.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(NC1(c2ncccn2)CC1)c1cccc(-c2ccc3oc(-c4ccccc4)cc3c2)c1,221,nlrp3_p_active_ge_threshold
REP_07882,CHEMBL406381,KRN-633,CCCNC(=O)Nc1ccc(Oc2ncnc3cc(OC)c(OC)cc23)cc1Cl,VPBYZLCHOKSGRX-UHFFFAOYSA-N,416.87,1.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,c1ccc(Oc2ncnc3ccccc23)cc1,222,nlrp3_p_active_ge_threshold
REP_07803,CHEMBL3544932,TAK-901,CCS(=O)(=O)c1cccc(-c2cc(C(=O)NC3CCN(C)CC3)c(C)c3[nH]c4ncc(C)cc4c23)c1,WKDACQVEJIVHMZ-UHFFFAOYSA-N,504.66,1.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(NC1CCNCC1)c1cc(-c2ccccc2)c2c(c1)[nH]c1ncccc12,223,nlrp3_p_active_ge_threshold
REP_07790,CHEMBL3355009,GSK-3179106,CCOc1cc(=O)[nH]cc1-c1ccc(CC(=O)Nc2cc(C(C)(C)C(F)(F)F)on2)c(F)c1,IDXKJSSOUXWLDB-UHFFFAOYSA-N,467.42,1.0,,True,False,False,phase_only,,Small molecule,MOL,1.0,98.35917778579156,True,,O=C(Cc1ccc(-c2ccc(=O)[nH]c2)cc1)Nc1ccon1,224,nlrp3_p_active_ge_threshold
