smiles,pAct_JNK3
Cc1nn(C)cc1CNC(=O)c1cnn2c(C(F)F)cc(C3CC3)nc12,4.57
Cc1nn(C)cc1NC(=O)c1cccc(-n2cc(NC(=O)Nc3ccccc3Cl)cn2)c1,6.94
Cc1nnc(-c2sccc2NC(=O)Cc2cccc3ccccc23)o1,5.49
Cc1noc(-c2c(C)csc2NC(=O)Cc2ccc(-c3ccncc3)cc2)n1,5.3
Cc1noc(-c2c(C)csc2NC(=O)Cc2cccc3ccccc23)n1,5.3
Cc1noc(-c2sccc2NC(=O)Cc2cccc3ccccc23)n1,5.3
Cc1oc2ccc(OCC(N)=O)cc2c1C(=O)OC(C)C,4.35
Cc1sc(C(=O)NC2COC2)cc1-n1cc(NC(=O)Nc2c(F)cccc2Cl)cn1,7.17
Cc1sc(C(=O)N[C@@H]2CCOC2)cc1-n1cc(NC(=O)Nc2c(F)cccc2Cl)cn1,7.28
Cc1sc(NC(=O)c2cccs2)c(C(N)=O)c1C,4.51
Cl.O=C(Nc1cccc(C(F)(F)F)c1)Nc1cnn(-c2cccc(C(=O)Nc3cnn(C4CCNCC4)c3)c2)c1,5.89
Cl.O=C(Nc1ccccc1)Nc1cnn(-c2cccc(C(=O)Nc3cnn(C4CCNCC4)c3)c2)c1,7.42
Cl.O=C(Nc1cnn(-c2cccc(C(=O)NC3CCNC3)c2)c1)Nc1cccc2ccccc12,7.5
Cl.O=C(Nc1cnn(-c2cccc(C(=O)NC3CCNCC3)c2)c1)Nc1cccc2ccccc12,7.21
Cl.O=C(Nc1cnn(-c2cccc(C(=O)NCC3CCNC3)c2)c1)Nc1cccc2ccccc12,7.19
Cl.O=C(Nc1cnn(-c2cccc(C(=O)Nc3cnn(C4CCNCC4)c3)c2)c1)NC1CCCC1,4.89
Cl.O=C(Nc1cnn(-c2cccc(C(=O)Nc3cnn(C4CCNCC4)c3)c2)c1)Nc1cccc2ccccc12,8.22
Cl.O=C(Nc1cnn(-c2cccc(C(=O)Nc3cnn(C4CCNCC4)c3)c2)c1)Nc1ccccc1C(F)(F)F,6.57
Clc1ccc2[nH]c3c(c2c1)CCc1c[nH]nc1-3,5.67
Clc1cnc(Nc2ccc(N3CCOCC3)cc2)cc1-c1cc[nH]n1,7.16
Clc1nnn(-c2ccncc2)c1-c1ccc2ccccc2c1,4.9
Cn1c(=O)c2c(-c3ccccc3)n3c4ccccc4ncc3c2n(C)c1=O,5.03
Cn1c(C(=O)N2CCN(Cc3ccc4c(c3)OCO4)CC2)cc2c(=O)n(C)c3ccccc3c21,4.14
Cn1c(C(=O)NCc2ccco2)cc2c(O)nc3ccccc3c21,4.5
Cn1cc(-c2ccc3cnc(Nc4ccc(-n5cnc(N6CCOCC6)n5)cc4)nc3c2)cn1,7.05
Cn1cc(-c2ccc3cnc(Nc4ccc(-n5cnc(N6CCOCC6)n5)cc4)nc3c2-c2ccccc2)cn1,8.0
Cn1cc(-c2ccc3cnc(Nc4ccc(-n5cnc(N6CCOCC6)n5)cc4)nc3c2-c2cnn(C)c2)cn1,8.05
Cn1cc(-c2ccc3cnc(Nc4ccc(-n5cnc(N6CCOCC6)n5)cc4)nc3c2C(F)(F)F)cn1,6.72
Cn1cc(-c2ccc3cnc(Nc4ccc(-n5cnc(N6CCOCC6)n5)cc4)nc3c2C2CC2)cn1,7.7
Cn1cc(-c2ccc3cnc(Nc4ccc(-n5cnc(N6CCOCC6)n5)cc4)nc3c2Cl)cn1,7.4
Cn1cc(-c2cccc3cnc(Nc4ccc(-n5cnc(N6CCOCC6)n5)cc4)nc23)cn1,7.7
Cn1cc(-c2cn(C)nc2-c2ccnc(Nc3ccc(N4CCOCC4)cc3)c2)cn1,6.41
Cn1cc(-c2ncco2)c(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)c2)n1,6.82
Cn1cc(NC(=O)c2cccc(-n3cc(NC(=O)Nc4ccccc4Cl)cn3)c2)cn1,6.88
Cn1ccc(-c2cc(Nc3ccc(-n4cnc(-c5ccccn5)n4)cc3)ncc2F)n1,6.32
Cn1ccc(-c2cc(Nc3ccc(-n4cnc(N5CCOCC5)n4)cc3)ncc2Cl)n1,6.7
Cn1ccc(-c2cc(Nc3ccc(-n4cnc(N5CCOCC5)n4)cc3)ncc2F)n1,6.8
Cn1ccc(-c2cc(Nc3ccc(N4CCOCC4)cc3)ncc2Cl)n1,6.89
Cn1ccc(-c2cc(Nc3ccc(N4CCOCC4)cc3)ncc2F)n1,6.8
Cn1ccc(-c2nc(Nc3ccc(-n4cnc(N5CCOCC5)n4)cc3)ncc2Cl)n1,6.14
Cn1ccc(-c2sccc2NC(=O)Cc2cccc3ccccc23)n1,4.37
Cn1ccc(NC(=O)c2cccc(-n3cc(NC(=O)Nc4ccccc4Cl)cn3)c2)n1,6.69
Cn1cnc(-c2c(Br)csc2NC(=O)CN2C(=O)CCc3ncccc32)n1,8.52
Cn1cnc(NC(=O)c2cccc(-n3cc(NC(=O)Nc4ccccc4Cl)cn3)c2)n1,6.23
Cn1nccc1NC(=O)c1cccc(-n2cc(NC(=O)Nc3ccccc3Cl)cn2)c1,6.79
Cn1ncnc1-c1ncsc1NC(=O)Cc1cccc2cnccc12,5.55
Cn1nnnc1SCc1ccc(C(=O)Nc2nccs2)cc1,4.25
Fc1cc2nccnc2cc1N1CCSCC1,4.3
Fc1ccc2[nH]c3nc4ccccc4c-3nc2c1,4.74
Fc1cnc(Nc2ccc(N3CCOCC3)cc2)cc1-c1ccn(CCN2CCOCC2)n1,6.5
Fc1cnc(Nc2ccc(N3CCOCC3)cc2)cc1-c1ccn(CCc2ccccc2)n1,6.77
Fc1cnc(Nc2ccc(N3CCOCC3)cc2)cc1-c1ccn(Cc2ccccc2)n1,7.0
Fc1cnccc1-c1n[nH]c(=S)n1-c1ccc2ccccc2c1,4.56
N#C/C(=C(\O)c1ccco1)c1ccccn1,4.29
N#CCc1cnc(-c2ccc(Cl)c(Cl)c2)n1-c1ccnc(NC2CCCN(C(=O)C3CC3)C2)n1,7.19
N#CCc1cnc(-c2ccc(Cl)c(Cl)c2)n1-c1ccnc(NC2CCCNC2)n1,7.19
N#CCc1cnc(-c2ccc(Cl)c(Cl)c2)n1-c1ccnc(NC2CCOCC2)n1,6.865
N#CCc1cnc(-c2ccc(Cl)c(Cl)c2)n1-c1ccnc(N[C@H]2CCCN(C(=O)C3CC3)C2)n1,8.7
N#CCc1cnc(-c2ccc(Cl)c(Cl)c2)n1-c1ccnc(N[C@H]2CCCNC2)n1,4.88
N#CCc1cnc(-c2ccc(F)c(C(F)(F)F)c2)n1-c1ccnc(NC2CCCN(C(=O)C3CC3)C2)n1,7.19
N#CCc1cnc(-c2ccc(F)c(C(F)(F)F)c2)n1-c1ccnc(NC2CCCNC2)n1,7.19
N#CCc1cnc(-c2ccc(F)c(C(F)(F)F)c2)n1-c1ccnc(NC2CCOCC2)n1,6.785
N#CCc1cnc(-c2ccc(F)c(C(F)(F)F)c2)n1-c1ccnc(N[C@H]2CCCN(C(=O)C3CC3)C2)n1,5.48
N#CCc1cnc(-c2ccc3c(c2)CCO3)n1-c1ccnc(N[C@H]2CCCN(C(=O)C3CC3)C2)n1,8.39
N#CCc1cnc(-c2ccc3c(c2)OCCO3)n1-c1ccnc(NC2CCCCC2)n1,5.2
N#CCc1cnc(-c2ccc3c(c2)OCO3)n1-c1ccnc(NC2CCCCC2)n1,6.09
N#CCc1cnc(-c2ccc3ccccc3c2)n1-c1ccnc(NC2CCCCC2)n1,7.02
N#CCc1cnc(-c2ccc3ccccc3c2)n1-c1ccnc(N[C@@H]2CCCN(C(=O)C3CC3)C2)n1,8.3
N#CCc1cnc(-c2ccc3ccccc3c2)n1-c1ccnc(N[C@H]2CCCCN(C(=O)C3CC3)C2)n1,7.62
N#CCc1cnc(-c2ccc3ccccc3c2)n1-c1ccnc(N[C@H]2CCCN(C(=O)C3CC3)C2)n1,9.0
N#CCc1cnc(-c2ccc3ccccc3c2)n1-c1ccnc(Nc2cccc(C(=O)C3CC3)c2)n1,8.15
N#CCc1cnc(-c2ccc3ccccc3n2)n1-c1ccnc(NC2CCCNC2)n1,7.19
N#CCc1cnc(-c2ccc3ccccc3n2)n1-c1ccnc(N[C@H]2CCCN(C(=O)C3CC3)C2)n1,6.4
N#CCc1cnc(-c2ccc3occc3c2)n1-c1ccnc(N[C@H]2CCCN(C(=O)C3CC3)C2)n1,8.21
N#CCc1cnc(C2=CC3OCCOC3C=C2)n1-c1ccnc(N[C@H]2CCCN(C(=O)C3CC3)C2)n1,5.82
N#CCc1cnc(C2=CC3OCOC3C=C2)n1-c1ccnc(N[C@H]2CCCN(C(=O)C3CC3)C2)n1,7.26
N#Cc1c(N)nc(SCc2ccncc2)c(C#N)c1-c1cccs1,4.26
N#Cc1ccc(NC(=O)C2CC(c3ccc(F)cc3)=NO2)cc1,5.1
N#Cc1ccc(Nc2ncc(Cl)c(Nc3ccccc3C(N)=O)n2)cc1,9.11
N#Cc1ccc2c(ccc(=O)n2CC(=O)Nc2scc(Br)c2-c2ncn[nH]2)c1,8.7
N#Cc1ccc2ccc(=O)n(CC(=O)Nc3scc(Br)c3-c3ncn[nH]3)c2c1,8.7
N#Cc1csc(NC(=O)CN2C(=O)CCc3ccccc32)c1-c1ncn[nH]1,8.22
N#Cc1csc(NC(=O)CN2C(=O)CCc3ncccc32)c1-c1nc2ccccc2s1,5.3
N#Cc1csc(NC(=O)CN2C(=O)CCc3ncccc32)c1-c1nccs1,7.96
N#Cc1csc(NC(=O)Cc2cccc3cnccc23)c1-c1ncn[nH]1,8.15
N#Cc1csc(NC(=O)Cc2cccc3ncccc23)c1-c1ncn[nH]1,7.92
N#Cc1csc(NC(=O)Cn2c(=O)ccc3cc(C(F)(F)F)ccc32)c1-c1cncs1,5.3
N#Cc1csc(NC(=O)Cn2c(=O)ccc3cc(C(F)(F)F)ccc32)c1-c1cscn1,8.1
N#Cc1csc(NC(=O)Cn2c(=O)ccc3cc(C(F)(F)F)ccc32)c1-c1ncco1,8.1
N#Cc1csc(NC(=O)Cn2c(=O)ccc3cc(C(F)(F)F)ccc32)c1-n1ccnn1,5.3
N#Cc1csc(NC(=O)Cn2c(=O)ccc3cc(C(F)(F)F)ccc32)c1-n1nnc2ccccc21,5.3
N#Cc1sc2nc3c(c(-c4ccco4)c2c1N)CCCC3,4.16
N/N=c1\[nH]nc(-c2ccncc2)n1-c1ccc2ccccc2c1,4.83
NC(=O)C1Cc2nc(-c3ccc(Cl)c(Cl)c3)n(-c3ccnc(N[C@@H]4CCCN(C(=O)C5CC5)C4)n3)c2C1,9.14
NC(=O)C1Cc2nc(-c3ccc(Cl)c(Cl)c3)n(-c3ccnc(N[C@@H]4CCN(C(=O)C5CC5)C4)n3)c2C1,7.79
NC(=O)C1Cc2nc(-c3ccc(Cl)c(Cl)c3)n(-c3ccnc(N[C@H]4CCCN(C(=O)C5CC5)C4)n3)c2C1,9.42
NC(=O)C1Cc2nc(-c3ccc(Cl)c(Cl)c3)n(-c3ccnc(N[C@H]4CCN(C(=O)C5CC5)C4)n3)c2C1,7.81
NC(=O)C1Cc2nc(-c3ccc(F)c(C(F)(F)F)c3)n(-c3ccnc(N[C@@H]4CCCN(C(=O)C5CC5)C4)n3)c2C1,6.98
NC(=O)C1Cc2nc(-c3ccc(F)c(C(F)(F)F)c3)n(-c3ccnc(N[C@@H]4CCN(C(=O)C5CC5)C4)n3)c2C1,6.52
NC(=O)C1Cc2nc(-c3ccc(F)c(C(F)(F)F)c3)n(-c3ccnc(N[C@H]4CCCN(C(=O)C5CC5)C4)n3)c2C1,8.19
NC(=O)C1Cc2nc(-c3ccc(F)c(C(F)(F)F)c3)n(-c3ccnc(N[C@H]4CCN(C(=O)C5CC5)C4)n3)c2C1,6.74
NC(=O)C1Cc2nc(-c3ccc4c(c3)CCO4)n(-c3ccnc(N[C@@H]4CCCN(C(=O)C5CC5)C4)n3)c2C1,8.05
NC(=O)C1Cc2nc(-c3ccc4c(c3)CCO4)n(-c3ccnc(N[C@@H]4CCN(C(=O)C5CC5)C4)n3)c2C1,7.2
NC(=O)C1Cc2nc(-c3ccc4c(c3)CCO4)n(-c3ccnc(N[C@H]4CCCN(C(=O)C5CC5)C4)n3)c2C1,8.04
NC(=O)C1Cc2nc(-c3ccc4c(c3)CCO4)n(-c3ccnc(N[C@H]4CCN(C(=O)C5CC5)C4)n3)c2C1,7.06
NC(=O)C1Cc2nc(-c3ccc4c(c3)OCO4)n(-c3ccnc(N[C@@H]4CCCN(C(=O)C5CC5)C4)n3)c2C1,7.44
NC(=O)C1Cc2nc(-c3ccc4c(c3)OCO4)n(-c3ccnc(N[C@@H]4CCN(C(=O)C5CC5)C4)n3)c2C1,6.99
NC(=O)C1Cc2nc(-c3ccc4c(c3)OCO4)n(-c3ccnc(N[C@H]4CCCN(C(=O)C5CC5)C4)n3)c2C1,8.0
NC(=O)C1Cc2nc(-c3ccc4c(c3)OCO4)n(-c3ccnc(N[C@H]4CCN(C(=O)C5CC5)C4)n3)c2C1,6.87
NC(=O)C1Cc2nc(-c3ccc4ccccc4c3)n(-c3ccnc(N[C@@H]4CCCN(C(=O)C5CC5)C4)n3)c2C1,8.76
NC(=O)C1Cc2nc(-c3ccc4ccccc4c3)n(-c3ccnc(N[C@@H]4CCN(C(=O)C5CC5)C4)n3)c2C1,7.6
NC(=O)C1Cc2nc(-c3ccc4ccccc4c3)n(-c3ccnc(N[C@H]4CCCN(C(=O)C5CC5)C4)n3)c2C1,8.75
NC(=O)C1Cc2nc(-c3ccc4ccccc4c3)n(-c3ccnc(N[C@H]4CCN(C(=O)C5CC5)C4)n3)c2C1,7.83
NC(=O)N1Cc2nc(-c3ccc(Cl)c(Cl)c3)n(-c3ccnc(N[C@@H]4CCN(C(=O)C5CC5)C4)n3)c2C1,8.52
NC(=O)c1c(NC(=O)Cc2cccs2)sc2c1CCC2,4.55
NC(=O)c1cc(Br)cc2c3c([nH]c12)CCCC3,4.9
NC(=O)c1cc(Cc2ccccc2)sc1NC(=O)c1ccco1,5.34
NC(=O)c1cccc(-n2cc(NC(=O)Nc3cccc4ccccc34)cn2)c1,6.65
NC(=O)c1cccc(-n2ncc3cc(Nc4ccccc4F)ccc32)c1,7.2
NC(=O)c1ccccc1Nc1cc(Oc2ccc(-n3cncn3)cc2)ncc1C(F)(F)F,7.1
NC(=O)c1ccccc1Nc1cc(Oc2ccc(Br)cc2)ncc1C(F)(F)F,6.42
NC(=O)c1ccccc1Nc1cc(Oc2ccc(Cl)c(Cl)c2)ncc1C(F)(F)F,7.0
NC(=O)c1ccccc1Nc1cc(Oc2ccc(F)cc2)ncc1C(F)(F)F,6.7
NC(=O)c1ccccc1Nc1cc(Oc2ccc(OC(F)(F)F)cc2)ncc1C(F)(F)F,7.46
NC(=O)c1ccccc1Nc1cc(Oc2ccc3c(c2)OCO3)ncc1C(F)(F)F,7.32
NC(=O)c1ccccc1Nc1cc(Oc2ccc3ccccc3c2)ncc1C(F)(F)F,6.5
NC(=O)c1ccccc1Nc1cc(Oc2cccc(Cl)c2)ncc1C(F)(F)F,6.7
NC(=O)c1ccccc1Nc1cc(Oc2cccc3ccccc23)ncc1C(F)(F)F,6.0
NC(=O)c1ccccc1Nc1ccnc(Nc2ccc(-n3ccnn3)cc2)c1,6.66
NC(=O)c1ccccc1Nc1ccnc(Nc2ccc(N3CCOCC3)cc2)c1,6.8
NC(=O)c1ccccc1Nc1ccnc(Nc2ccc(N3CCOCC3)cc2F)c1,6.17
NC(=O)c1ccccc1Nc1ccnc(Nc2ccc3c(c2)OCO3)c1,6.49
NC(=O)c1ccccc1Nc1ccnc(Oc2ccccc2)c1,6.28
NC(=O)c1ccccc1Nc1nc(Nc2ccc(Cl)cc2)ncc1Cl,8.6
NC(=O)c1ccccc1Nc1nc(Nc2ccc(F)cc2)ncc1Cl,8.92
NC(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCCC3=O)cc2)ncc1Cl,9.8
NC(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCOCC3)c(F)c2)ncc1Cl,9.6
NC(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCOCC3)cc2)ncc1Cl,9.55
NC(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCOCC3)cc2F)ncc1Cl,9.52
NC(=O)c1ccsc1NC(=O)C1CCCCC1,4.59
NC(=O)c1ccsc1NC(=O)CSc1nc2ccccc2c(=O)n1CCCO,5.14
NC(=O)c1ccsc1NC(=O)c1ccco1,4.98
NC(=O)c1ccsc1NC(=O)c1cccs1,5.58
NC(=O)c1nn(-c2ccnc(N[C@@H]3CCCN(C(=O)C4CC4)C3)n2)cc1/C=C/c1ccccc1,7.21
NC(=O)c1nn(-c2ccnc(N[C@@H]3CCN(C(=O)C4CC4)C3)n2)cc1/C=C/c1ccccc1,6.64
NC(=O)c1nn(-c2ccnc(N[C@H]3CCCN(C(=O)C4CC4)C3)n2)cc1/C=C/c1ccccc1,7.92
NC(=O)c1nn(-c2ccnc(N[C@H]3CCN(C(=O)C4CC4)C3)n2)cc1/C=C/c1cccc(Br)c1,5.66
NC(=O)c1nn(-c2ccnc(N[C@H]3CCN(C(=O)C4CC4)C3)n2)cc1/C=C/c1cccc(Cl)c1,6.2
NC(=O)c1nn(-c2ccnc(N[C@H]3CCN(C(=O)C4CC4)C3)n2)cc1/C=C/c1ccccc1,6.77
NC(=O)c1oc2ccccc2c1NC(=O)c1ccc(F)cc1,4.62
NC(=O)c1oc2ccccc2c1NC(=O)c1ccco1,5.0
NC(=O)c1sccc1NC(=O)Cc1ccccc1,5.36
NS(=O)(=O)c1ccc(-c2cnc3cccc(Nc4ccc(Cl)cn4)c3c2)cc1,6.62
NS(=O)(=O)c1ccc(-c2cnc3cccc(Nc4ccccn4)c3c2)cc1,6.7
Nc1cc(-c2n[nH]c(=S)n2-c2ccc3ccccc3c2)ccn1,5.99
Nc1ccc(-c2cnc3ccc4ccncc4c3c2)cc1,6.29
Nc1ccc2cc(-n3c(-c4ccnc(NC5CCOCC5)c4)n[nH]c3=O)ccc2c1,6.02
Nc1cccc2ccc(-n3c(-c4ccnc(NC5CCOCC5)c4)n[nH]c3=O)cc12,7.03
Nc1nc(-c2ccccc2)cc(-c2ccccc2O)n1,4.39
O=C(C1CC1)N1CCC[C@H](Nc2nccc(-n3c(-c4ccc5c(c4)OCCO5)nc4cc(O)c(O)cc43)n2)C1,8.0
O=C(C1CCC(Cn2c(=O)[nH]c3ccccc3c2=O)CC1)N1CCN(c2ccccc2)CC1,6.3
O=C(C1CCC(Cn2c(=S)[nH]c3ccccc3c2=O)CC1)N1CCN(c2ccccc2)CC1,6.03
O=C(C1CCC(Cn2c(=S)[nH]c3ccccc3c2=O)CC1)N1CCOCC1,4.78
O=C(CCCCCn1c(=O)[nH]c2ccccc2c1=O)NCCCN1CCN(c2ccccc2F)CC1,4.45
O=C(CCCCCn1c(=S)[nH]c2ccccc2c1=O)N1CCC2(CC1)OCCO2,4.53
O=C(CCCCCn1c(SCC(=O)c2ccccc2)nc2ccccc2c1=O)NCc1ccco1,4.41
O=C(CCCCCn1c(SCc2ccncc2)nc2ccccc2c1=O)NCc1ccco1,4.14
O=C(CCCn1c(=S)[nH]c2ccccc2c1=O)NCc1ccco1,4.31
O=C(CCN1CCCC1)Nc1ccc2c(c1)/C(=C1/S/C(=N/c3cccc(Cl)c3Cl)NC1=O)C(=O)N2,6.51
O=C(CCn1cnc2ccccc2c1=O)Nc1ccc(S(=O)(=O)N2CCCC2)cc1,4.42
O=C(CCn1cnc2ccccc2c1=O)Nc1ccc(S(=O)(=O)N2CCCCC2)cc1,4.42
O=C(CN1C(=O)C(F)(F)c2ccccc21)Nc1scc(Br)c1-c1nnc[nH]1,5.3
O=C(CN1C(=O)CCc2ccc(Br)cc21)Nc1scc(Br)c1-c1ncn[nH]1,5.3
O=C(CN1C(=O)CCc2ccccc21)Nc1ccsc1-c1c[nH]cn1,5.3
O=C(CN1C(=O)CCc2ccccc21)Nc1ccsc1-c1cscn1,5.3
O=C(CN1C(=O)CCc2ccccc21)Nc1scc(Br)c1-c1ncn[nH]1,7.55
O=C(CN1C(=O)CCc2ccccc21)Nc1scc(Cl)c1-c1ncn[nH]1,8.3
O=C(CN1C(=O)CCc2ccccc21)Nc1sccc1-c1ncn[nH]1,5.3
O=C(CN1C(=O)CCc2cnccc21)Nc1ccsc1-c1cscn1,5.3
O=C(CN1C(=O)CCc2ncccc21)Nc1scc(Br)c1-c1ncco1,8.22
O=C(CN1C(=O)CCc2ncccc21)Nc1scc(Br)c1-c1nccs1,7.82
O=C(CN1CCCC1)Nc1ccc2c(c1)/C(=C1/S/C(=N/c3cccc(Cl)c3Cl)NC1=O)C(=O)N2,6.36
O=C(CN1CCCCC1)Nc1ccc2c(c1)/C(=C1/S/C(=N/c3cccc(Cl)c3Cl)NC1=O)C(=O)N2,6.11
O=C(CSc1ncccc1-c1nc2ccccc2[nH]1)N1CCN(c2ccccc2F)CC1,4.25
O=C(Cc1cc(C(F)(F)F)c2cccnc2c1)Nc1scc(Br)c1-c1nnc[nH]1,5.3
O=C(Cc1cc(F)cc2ncccc12)Nc1scc(Br)c1-c1ncn[nH]1,7.39
O=C(Cc1cc2ncccc2cc1F)Nc1scc(Br)c1-c1ncn[nH]1,5.3
O=C(Cc1ccc(F)c2cnccc12)Nc1scc(Br)c1-c1ncn[nH]1,7.62
O=C(Cc1ccc(OCCCN2CCCCC2)cc1)Nc1ccsc1-c1cscn1,5.3
O=C(Cc1ccc2c(c1)OCCO2)Nc1ccsc1-c1ncn[nH]1,5.3
O=C(Cc1ccc2ccc(C(F)(F)F)nc2c1)Nc1scc(Br)c1-c1nc[nH]n1,5.3
O=C(Cc1cccc2cc(C(F)(F)F)cnc12)Nc1scc(Br)c1-c1nc[nH]n1,5.3
O=C(Cc1cccc2cc(F)cnc12)Nc1scc(Br)c1-c1nc[nH]n1,5.3
O=C(Cc1cccc2ccccc12)Nc1ccsc1-c1cc[nH]n1,5.37
O=C(Cc1cccc2ccccc12)Nc1ccsc1-c1ccccn1,5.3
O=C(Cc1cccc2ccccc12)Nc1ccsc1-c1nc[nH]n1,5.67
O=C(Cc1cccc2ccccc12)Nc1ccsc1-c1nnco1,5.29
O=C(Cc1cccc2ccccc12)Nc1ccsc1-n1ccnc1,5.175
O=C(Cc1cccc2cnccc12)Nc1ccsc1-c1csc(Cl)n1,5.3
O=C(Cc1cccc2cnccc12)Nc1ccsc1-c1ncco1,5.3
O=C(Cc1cccc2cnccc12)Nc1ccsc1-c1nccs1,5.3
O=C(Cc1cccc2cnccc12)Nc1scc(Br)c1-c1ncn[nH]1,7.48
O=C(Cc1cccc2cnccc12)Nc1scc(Cl)c1-c1ncn[nH]1,7.96
O=C(Cc1cccc2cnccc12)Nc1scnc1-c1cscn1,7.11
O=C(Cc1cccc2cnccc12)Nc1scnc1-c1nc[nH]n1,5.695
O=C(Cc1cccc2ncc(C(F)(F)F)cc12)Nc1scc(Br)c1-c1ncn[nH]1,7.28
O=C(Cc1cccc2ncc(F)cc12)Nc1scc(Br)c1-c1ncn[nH]1,7.52
O=C(Cc1cccc2ncccc12)Nc1ccsc1-c1nnc[nH]1,5.775
O=C(Cc1cccc2ncccc12)Nc1scc(Br)c1-c1ncn[nH]1,7.47
O=C(Cc1cccc2ncccc12)Nc1scc(Cl)c1-c1ncn[nH]1,7.75
O=C(Cc1cccc2nccn12)Nc1scc(Br)c1-c1ncn[nH]1,5.3
O=C(Cn1c(=O)ccc2c(C(F)(F)F)cccc21)Nc1scc(Br)c1-c1ncn[nH]1,7.15
O=C(Cn1c(=O)ccc2cc(C(F)(F)F)ccc21)N(CCCN1CCCC1)c1scc(Cl)c1-c1nc[nH]n1,5.3
O=C(Cn1c(=O)ccc2cc(C(F)(F)F)ccc21)Nc1sc(Cl)cc1-c1ncn[nH]1,5.3
O=C(Cn1c(=O)ccc2cc(C(F)(F)F)ccc21)Nc1scc(Br)c1-c1ncn[nH]1,8.05
O=C(Cn1c(=O)ccc2cc(F)c(F)cc21)Nc1scc(Br)c1-c1ncn[nH]1,8.3
O=C(Cn1c(=O)ccc2cc(F)c(F)cc21)Nc1sccc1-c1ncon1,5.3
O=C(Cn1c(=O)ccc2cc(OC(F)(F)F)ccc21)Nc1scc(Br)c1-c1ncn[nH]1,8.22
O=C(Cn1c(=O)ccc2ccc(C(F)(F)F)cc21)Nc1scc(Br)c1-c1ncn[nH]1,8.05
O=C(Cn1c(=O)ccc2ccc(OC(F)(F)F)cc21)Nc1scc(Br)c1-c1ncn[nH]1,7.72
O=C(Cn1c(=O)ccc2cnc(C(F)(F)F)cc21)Nc1scc(Br)c1-c1ncn[nH]1,8.22
O=C(Cn1c(=O)ccc2cnccc21)Nc1scc(Br)c1-c1ncn[nH]1,8.15
O=C(Cn1c(=O)ccc2nc(C(F)(F)F)ccc21)Nc1scc(Br)c1-c1ncn[nH]1,7.85
O=C(Cn1cnc2ccccc2c1=O)Nc1ccc(-c2nnc3n2CCCCC3)cc1,4.53
O=C(NC1CCOCC1)c1cc(-n2ncc3cc(Nc4ccccc4Cl)c(F)cc32)cs1,8.7
O=C(NC1COC1)c1cc(-n2ncc3cc(Nc4ccccc4Cl)c(F)cc32)cs1,7.85
O=C(NC1COC1)c1cc(-n2ncc3cc(Nc4ccccc4Cl)cnc32)cs1,8.22
O=C(NC1COC1)c1cc(-n2ncc3cc(Nc4ccccc4Cl)ncc32)cs1,8.3
O=C(NCC(F)F)c1cc(-n2ncc3cc(Nc4ccccc4Cl)c(F)cc32)cs1,8.4
O=C(NCCCNc1cc(-c2cn(-c3ccccc3)nc2-c2cccc(O)c2)ccn1)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1,6.0
O=C(NCCCNc1cc(-c2cn(-c3ccccc3)nc2-c2cccc(O)c2)ccn1)Nc1ccc(Cl)c(C(F)(F)F)c1,6.21
O=C(NCCCNc1cc(-c2cn(-c3ccccc3)nc2-c2cccc(O)c2)ccn1)Nc1ccc(Cl)c(Cl)c1,6.0
O=C(NCCCNc1cc(-c2cn(-c3ccccc3)nc2-c2cccc(O)c2)ccn1)Nc1ccc(F)cc1,7.01
O=C(NCCCNc1cc(-c2cn(-c3ccccc3)nc2-c2cccc(O)c2)ccn1)Nc1cccc(C(F)(F)F)c1,6.32
O=C(NCCN1CCOCC1)c1cccc(-n2ncc3cc(Nc4c(Cl)cccc4Cl)ccc32)c1,7.11
O=C(NCCN1CCOCC1)c1cccc(-n2ncc3cc(Nc4ccccc4)cnc32)c1,6.77
O=C(NCCN1CCOCC1)c1cccc(-n2ncc3cc(Nc4ccccc4Cl)ccc32)c1,7.27
O=C(NCCN1CCOCC1)c1cccc(-n2ncc3cc(Nc4ccccc4Cl)ccc32)n1,6.19
O=C(NCCN1CCOCC1)c1cccc(-n2ncc3cc(Nc4ccccc4Cl)ncc32)c1,7.1
O=C(NCCN1CCOCC1)c1cccc(-n2ncc3cc(Nc4ccccn4)ccc32)c1,5.85
O=C(NCCN1CCOCC1)c1ccnc(-n2ncc3cc(Nc4ccccc4Cl)ccc32)c1,6.92
O=C(NCCO)c1cccc(-n2ncc3cc(Nc4ccccc4Cl)ccc32)c1,7.46
O=C(NCc1cccnc1)c1cccc2c1C(=O)N(C1CCCCC1)C2,4.56
O=C(NCc1nc2ccccc2[nH]1)c1cccs1,4.37
O=C(NN1CCOCC1)c1ccc(CNc2n[nH]c3ccccc23)cc1,5.13
O=C(N[C@H]1CCOC1)c1cc(-n2ncc3cc(Nc4ccccc4Cl)c(F)cc32)cs1,8.7
O=C(Nc1cc(-c2ccnc(Nc3ccc(F)cc3)c2)ccn1)C1CCOC1,8.285
