ligand_id,name,canonical_smiles,inchi_key_recomputed,murcko_scaffold,mw_recomputed,clogp,tpsa,hbd,hba,rotatable_bonds,qed_recomputed,acid_types,chemistry_soft_pass,rdkit_version
REP_01352,CEFATRIZINE,N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(CSc3c[nH]nn3)CS[C@H]12)c1ccc(O)cc1,UOCJDOLVGGIYIQ-PBFPGSCMSA-N,O=C(Cc1ccccc1)NC1C(=O)N2C=C(CSc3c[nH]nn3)CSC12,462.5130000000001,0.041000000000000425,174.53,5,9,7,0.27901655731638086,carboxylate,False,2026.03.6
REP_06232,PF-00489791,CCOCCn1nc(C(=O)NS(C)(=O)=O)c2nc(N(C)CC)nc(Nc3cc(C)ccn3)c21,ZUHZNKJIJDAJFD-UHFFFAOYSA-N,c1ccc(Nc2ncnc3cn[nH]c23)nc1,476.5630000000003,1.4553200000000002,144.22999999999996,2,10,10,0.4125260585753494,acyl_sulfonamide,False,2026.03.6
REP_07055,ZATONACAFTOR,CCc1cnc(OC(C)C)c(C2(C(=O)NS(=O)(=O)c3cccc4nc(C)ccc34)CC2)c1,GTTUAFLREAIAHI-UHFFFAOYSA-N,O=C(NS(=O)(=O)c1cccc2ncccc12)C1(c2cccnc2)CC1,453.56400000000025,3.8245200000000033,98.24999999999999,1,6,7,0.5839088936713885,acyl_sulfonamide,True,2026.03.6
REP_07880,RINTODESTRANT,Cc1cc(F)cc(C)c1C(=O)c1sc2cc(O)ccc2c1Oc1ccc(/C=C/C(=O)O)cc1,KOAITBOFZOEDOC-BJMVGYQFSA-N,O=C(c1ccccc1)c1sc2ccccc2c1Oc1ccccc1,462.4980000000002,6.483940000000006,83.83,2,5,6,0.25294524681646774,carboxylate,True,2026.03.6
REP_00308,GLYBURIDE,COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,ZNNLBTZKUZBEKO-UHFFFAOYSA-N,O=C(NC1CCCCC1)NS(=O)(=O)c1ccc(CCNC(=O)c2ccccc2)cc1,494.0130000000003,3.641700000000003,113.6,3,5,8,0.51917970894521,acyl_sulfonamide,True,2026.03.6
REP_07801,NIKKOMYCIN,C[C@@H]([C@H](N)C(=O)N[C@H](C(=O)O)[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H]1O)[C@H](O)c1ccc(O)cn1,WWJFFVUVFNBJTN-VHDFTHOZSA-N,O=C(CCCc1ccccn1)NCC1CCC(n2ccc(=O)[nH]c2=O)O1,495.44500000000016,-3.477199999999997,250.31999999999994,8,11,8,0.17773932114107882,carboxylate,False,2026.03.6
REP_05466,OSI-027,COc1cccc2cc(-c3nc([C@H]4CC[C@H](C(=O)O)CC4)n4ncnc(N)c34)[nH]c12,JROFGZPOBKIAEW-HAQNSBGRSA-N,c1ccc2[nH]c(-c3nc(C4CCCCC4)n4ncncc34)cc2c1,406.44600000000014,3.2218,131.42,3,6,4,0.47397446433954804,carboxylate,True,2026.03.6
REP_08067,TALETRECTINIB ADIPATE,C[C@@H](N)COc1ccc(-c2cnc3ccc(N[C@H](C)c4cccc(F)c4)nn23)cc1.O=C(O)CCCCC(=O)O,DORJQZDOULKINH-QNBGGDODSA-N,c1ccc(CNc2ccc3ncc(-c4ccccc4)n3n2)cc1,551.6190000000004,5.150500000000004,152.07,4,7,12,0.17514070502793172,carboxylate,False,2026.03.6
REP_06668,SAFUSIDENIB,Cc1cn(C(=O)c2c(-c3c(Cl)cc(Cl)cc3Cl)noc2C(C)(C)F)c2cccc(/C=C/C(=O)O)c12,BOOMBLZEOHXPPX-BQYQJAHWSA-N,O=C(c1conc1-c1ccccc1)n1ccc2ccccc21,535.7860000000002,7.555820000000004,85.33,1,4,5,0.26659846714993857,carboxylate,True,2026.03.6
REP_00092,REPAGLINIDE,CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O,FAEKWTJYAYMJKF-QHCPKHFHSA-N,O=C(Cc1ccccc1)NCc1ccccc1N1CCCCC1,452.5950000000003,5.219900000000005,78.87,2,4,10,0.516689313234043,carboxylate,True,2026.03.6
REP_08159,SIREMADLIN SUCCINATE,COc1ncc(-c2nc3c(n2C(C)C)[C@H](c2ccc(Cl)cc2)N(c2cc(Cl)cn(C)c2=O)C3=O)c(OC)n1.O=C(O)CCC(=O)O,WOEIHDWLQDGIAG-BDQAORGHSA-N,O=C1c2nc(-c3cncnc3)[nH]c2C(c2ccccc2)N1c1ccc[nH]c1=O,673.5100000000001,4.629300000000002,178.96999999999997,2,9,9,0.25309359419398997,carboxylate,False,2026.03.6
REP_06440,TROPIFEXOR,O=C(O)c1cc(F)c2nc(N3[C@@H]4CC[C@H]3C[C@@H](OCc3c(-c5ccccc5OC(F)(F)F)noc3C3CC3)C4)sc2c1,VYLOOGHLKSNNEK-PIIMJCKOSA-N,c1ccc(-c2noc(C3CC3)c2COC2CC3CCC(C2)N3c2nc3ccccc3s2)cc1,603.594,7.281200000000005,97.92,1,8,8,0.20997131942967012,carboxylate,False,2026.03.6
REP_01016,CILOFEXOR,O=C(O)c1ccnc(N2CC(O)(c3ccc(OCc4c(-c5c(Cl)cccc5Cl)noc4C4CC4)cc3Cl)C2)c1,KZSKGLFYQAYZCO-UHFFFAOYSA-N,c1ccc(-c2noc(C3CC3)c2COc2ccc(C3CN(c4ccccn4)C3)cc2)cc1,586.8590000000002,6.559200000000004,108.92,2,7,8,0.23896433894405408,carboxylate,False,2026.03.6
REP_08014,KIO-100,O=C(Nc1c(F)c(F)c(-c2cccc(OC(F)(F)F)c2)c(F)c1F)c1ccsc1C(=O)O,VNDUHYWEWRRBFJ-UHFFFAOYSA-N,O=C(Nc1ccc(-c2ccccc2)cc1)c1ccsc1,479.3290000000001,5.8206000000000016,75.63,2,4,5,0.3573270481888814,carboxylate,True,2026.03.6
REP_06536,DANUGLIPRON,N#Cc1ccc(COc2cccc(C3CCN(Cc4nc5ccc(C(=O)O)cc5n4C[C@@H]4CCO4)CC3)n2)c(F)c1,HYBAKUMPISVZQP-DEOSSOPVSA-N,c1ccc(COc2cccc(C3CCN(Cc4nc5ccccc5n4CC4CCO4)CC3)n2)cc1,555.6100000000004,4.887780000000004,113.5,1,7,9,0.31072819789476197,carboxylate,False,2026.03.6
REP_00325,FLURBIPROFEN,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,SYTBZMRGLBWNTM-UHFFFAOYSA-N,c1ccc(-c2ccccc2)cc1,244.265,3.6808000000000023,37.3,1,1,3,0.8937504426107861,carboxylate,True,2026.03.6
REP_00300,ESFLURBIPROFEN,C[C@H](C(=O)O)c1ccc(-c2ccccc2)c(F)c1,SYTBZMRGLBWNTM-JTQLQIEISA-N,c1ccc(-c2ccccc2)cc1,244.265,3.6808000000000023,37.3,1,1,3,0.8937504426107861,carboxylate,True,2026.03.6
REP_00572,TARENFLURBIL,C[C@@H](C(=O)O)c1ccc(-c2ccccc2)c(F)c1,SYTBZMRGLBWNTM-SNVBAGLBSA-N,c1ccc(-c2ccccc2)cc1,244.265,3.6808000000000023,37.3,1,1,3,0.8937504426107861,carboxylate,True,2026.03.6
REP_05440,LY-295501,O=C(Nc1ccc(Cl)c(Cl)c1)NS(=O)(=O)c1ccc2c(c1)CCO2,VAMFSFIPDOODFH-UHFFFAOYSA-N,O=C(Nc1ccccc1)NS(=O)(=O)c1ccc2c(c1)CCO2,387.2440000000002,3.4387000000000025,84.50000000000001,2,4,3,0.845248852647813,acyl_sulfonamide,True,2026.03.6
REP_01490,FODIPIR,Cc1ncc(COP(=O)(O)O)c(CN(CCN(CC(=O)O)Cc2c(COP(=O)(O)O)cnc(C)c2O)CC(=O)O)c1O,SQKUFYLUXROIFM-UHFFFAOYSA-N,c1cc(CNCCNCc2ccncc2)ccn1,638.4600000000003,0.1966399999999996,280.84,8,12,17,0.10735694166560077,carboxylate,False,2026.03.6
REP_05567,BGC-20-1531,COc1ccc(-c2ccc(OCc3cc(C(=O)[N-]S(=O)(=O)c4ccccc4C)oc3C)cc2)nc1,IXDVRRPNWPOPGV-UHFFFAOYSA-M,O=C([N-]S(=O)(=O)c1ccccc1)c1cc(COc2ccc(-c3ccccn3)cc2)co1,491.5450000000002,5.448840000000004,109.80000000000001,0,7,8,0.32229522464038446,acyl_sulfonamide,True,2026.03.6
REP_01595,ITRIGLUMIDE,Cc1cc(C)c(NC(=O)C[C@H](CC(=O)O)c2cccc3ccccc23)c(C(=O)N2CCC3(CCCC3)CC2)c1,MFOOVZCXWVAWOV-RUZDIDTESA-N,O=C(CCc1cccc2ccccc12)Nc1ccccc1C(=O)N1CCC2(CCCC2)CC1,526.6770000000005,6.840140000000007,86.71,2,3,7,0.352863607799722,carboxylate,True,2026.03.6
REP_00476,TIANEPTINE,CN1c2ccccc2C(NCCCCCCC(=O)O)c2ccc(Cl)cc2S1(=O)=O,JICJBGPOMZQUBB-UHFFFAOYSA-N,O=S1(=O)Nc2ccccc2Cc2ccccc21,436.96100000000007,4.192600000000003,86.71000000000001,2,4,8,0.6055890008979128,carboxylate,True,2026.03.6
REP_04689,CEFOVECIN,CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C([C@@H]3CCCO3)CS[C@H]12)c1csc(N)n1,ZJGQFXVQDVCVOK-MSUXKOGISA-N,N=C(C(=O)NC1C(=O)N2C=C(C3CCCO3)CSC12)c1cscn1,453.5020000000002,-0.006599999999998496,156.44,3,10,6,0.3061778017204686,carboxylate,False,2026.03.6
REP_03855,FENDOSAL,O=C(O)c1cc(-n2c(-c3ccccc3)cc3c2CCc2ccccc2-3)ccc1O,HAWWPSYXSLJRBO-UHFFFAOYSA-N,c1ccc(-c2cc3c(n2-c2ccccc2)CCc2ccccc2-3)cc1,381.4310000000001,5.313700000000004,62.459999999999994,2,2,3,0.5052257842986828,carboxylate,True,2026.03.6
REP_07046,RITIVIXIBAT,CCCCC1(CCCC)CN(c2ccccc2)c2cc(SC)c(OCCC(=O)O)cc2S(=O)(=O)N1,XHOVXESPVIUTMC-UHFFFAOYSA-N,O=S1(=O)NCCN(c2ccccc2)c2ccccc21,520.7170000000003,5.811200000000005,95.94,2,6,12,0.34093057257050985,carboxylate,False,2026.03.6
REP_05411,GRAPIPRANT,CCc1nc2c(C)nc(C)cc2n1-c1ccc(CCNC(=O)NS(=O)(=O)c2ccc(C)cc2)cc1,HZVLFTCYCLXTGV-UHFFFAOYSA-N,O=C(NCCc1ccc(-n2cnc3cnccc32)cc1)NS(=O)(=O)c1ccccc1,491.61700000000013,4.138760000000002,105.97999999999999,2,5,7,0.4042010176879242,acyl_sulfonamide,True,2026.03.6
REP_05302,SPIROGLUMIDE,O=C(O)CC[C@@H](NC(=O)c1cc(Cl)cc(Cl)c1)C(=O)N1CCC2(CCCC2)CC1,FJCZHMXAGBYXHJ-QGZVFWFLSA-N,O=C(NCC(=O)N1CCC2(CCCC2)CC1)c1ccccc1,441.3550000000004,4.139400000000004,86.71,2,3,6,0.6949672331835018,carboxylate,True,2026.03.6
REP_04246,PHTHALYLSULFAMETHIZOLE,Cc1nnc(NS(=O)(=O)c2ccc(NC(=O)c3ccccc3C(=O)O)cc2)s1,IVOLPXGGYPYZOM-UHFFFAOYSA-N,O=C(Nc1ccc(S(=O)(=O)Nc2nncs2)cc1)c1ccccc1,418.4560000000001,2.5978200000000005,138.35,3,7,6,0.559090253467234,carboxylate,True,2026.03.6
REP_04975,AZD-6482,Cc1cc([C@@H](C)Nc2ccccc2C(=O)O)c2nc(N3CCOCC3)cc(=O)n2c1,IRTDIKMSKMREGO-OAHLLOKOSA-N,O=c1cc(N2CCOCC2)nc2c(CNc3ccccc3)cccn12,408.45800000000025,2.710820000000001,96.16999999999999,2,6,5,0.6700364833304304,carboxylate,True,2026.03.6
REP_08103,AGG-523,CC(C)(Cc1ccc(F)cc1)NC(=O)[C@H](CCC(=O)O)NC(=O)c1ccc(-c2ccccc2)cc1,JWQMTWCFNZSLNR-DEOSSOPVSA-N,O=C(CNC(=O)c1ccc(-c2ccccc2)cc1)NCCc1ccccc1,476.5480000000002,4.593400000000003,95.5,3,3,10,0.3987683866386758,carboxylate,True,2026.03.6
REP_08046,CENTHAQUINE CITRATE,Cc1cccc(N2CCN(CCc3ccc4ccccc4n3)CC2)c1.O=C(O)CC(O)(CC(=O)O)C(=O)O,XEOUTMUAFOIGQK-UHFFFAOYSA-N,c1ccc(N2CCN(CCc3ccc4ccccc4n3)CC2)cc1,523.5860000000005,2.65942,151.5,4,7,9,0.3293783927403211,carboxylate,False,2026.03.6
REP_01952,CARUMONAM,NC(=O)OC[C@@H]1[C@H](NC(=O)/C(=N\OCC(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,UIMOJFJSJSIGLV-JNHMLNOCSA-N,N=C(C(=O)NC1CNC1=O)c1cscn1,466.41000000000014,-2.8756999999999975,253.9,5,12,9,0.10642466777499184,carboxylate;acyl_sulfonamide,False,2026.03.6
REP_06317,PCI-27483,N=C(N)c1ccc2nc(-c3cc(CC(=O)N[C@@H](CC(=O)O)C(=O)O)cc(-c4cc(S(N)(=O)=O)ccc4O)c3O)[nH]c2c1,WDJHHCAKBRKCLW-IBGZPJMESA-N,c1ccc(-c2cccc(-c3nc4ccccc4[nH]3)c2)cc1,596.5780000000002,0.8261700000000006,282.87,9,9,10,0.09120708839580435,carboxylate,False,2026.03.6
REP_03025,AMINOPTERIN SODIUM,Nc1nc(N)c2nc(CNc3ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc3)cnc2n1,TVZGACDUOSZQKY-LBPRGKRZSA-L,c1ccc(NCc2cnc3ncncc3n2)cc1,438.4040000000003,-2.4252999999999982,224.98999999999995,4,12,9,0.27351336203202303,carboxylate,False,2026.03.6
REP_07338,ACT-774312,CN(c1ncc(Cl)cn1)[C@H]1CCc2c(c3nc(F)ccc3n2CC(=O)O)C1,IKOFSSXNZQZRTE-NSHDSACASA-N,c1cnc(NC2CCc3[nH]c4cccnc4c3C2)nc1,389.81800000000015,2.6971,84.14,1,5,4,0.690533725418577,carboxylate,True,2026.03.6
REP_06038,TABILAUTIDE,CCCCCCCCCCCC(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)N[C@@H](CCC[C@H](N)C(N)=O)C(=O)O)C(=O)O,TUNXCNXMSJZNPO-XSDIEEQYSA-N,,571.7160000000005,1.3139000000000065,231.00999999999996,7,7,24,0.08264592536440477,carboxylate,False,2026.03.6
REP_05869,ESAFLOXACIN,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCC(N)C3)nc21,BQDVLIDLHOSQHC-UHFFFAOYSA-N,O=c1cc[nH]c2nc(N3CCCC3)ccc12,320.324,0.7911000000000002,101.45,2,5,3,0.8668767688973429,carboxylate,True,2026.03.6
REP_02366,AZD1981,CC(=O)Nc1cccc2c1c(Sc1ccc(Cl)cc1)c(C)n2CC(=O)O,JWYIGNODXSRKGP-UHFFFAOYSA-N,c1ccc(Sc2c[nH]c3ccccc23)cc1,388.87600000000015,4.797320000000004,71.33,2,3,5,0.6582979700988144,carboxylate,True,2026.03.6
REP_00883,LEUCOVORIN SODIUM,Nc1nc(O)c2c(n1)NCC(CNc1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1)N2C=O,VVIAGPKUTFNRDU-ABLWVSNPSA-L,c1ccc(NCC2CNc3ncncc3N2)cc1,471.43000000000023,-2.9881999999999964,225.76,5,12,10,0.21865435291838084,carboxylate,False,2026.03.6
REP_01622,CEFMINOX,CO[C@@]1(NC(=O)CSC[C@@H](N)C(=O)O)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21,JSDXOWVAHXDYCU-VXSYNFHWSA-N,O=C1CC2SCC(CSc3nnn[nH]3)=CN12,519.5870000000002,-1.8399999999999967,202.85999999999996,4,12,11,0.14413634042305332,carboxylate,False,2026.03.6
REP_05906,BREQUINAR,Cc1c(-c2ccc(-c3ccccc3F)cc2)nc2ccc(F)cc2c1C(=O)O,PHEZJEYUWHETKO-UHFFFAOYSA-N,c1ccc(-c2ccc(-c3ccc4ccccc4n3)cc2)cc1,375.3740000000001,5.853620000000004,50.19,1,2,3,0.4883408069110822,carboxylate,True,2026.03.6
REP_07782,GLPG-0187,COc1ccc(S(=O)(=O)N[C@@H](CNc2nc(C)nc(N3CCC(c4ccc5c(n4)NCCC5)CC3)c2C)C(=O)O)cc1,CXHCNOMGODVIKB-VWLOTQADSA-N,O=S(=O)(NCCNc1cc(N2CCC(c3ccc4c(n3)NCCC4)CC2)ncn1)c1ccccc1,595.7260000000005,3.0827400000000003,158.67,4,10,10,0.27286795018036614,carboxylate,False,2026.03.6
REP_00698,ZABOFLOXACIN,CO/N=C1\CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC12CNC2,ZNPOCLHDJCAZAH-OEAKJJBVSA-N,N=C1CN(c2ccc3c(=O)ccn(C4CC4)c3n2)CC12CNC2,401.3980000000002,0.9806999999999999,109.05000000000001,2,7,4,0.7353345674681037,carboxylate,True,2026.03.6
REP_03769,CEFTERAM,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cn3nnc(C)n3)CS[C@H]12)c1csc(N)n1,XSPUSVIQHBDITA-RKYNPMAHSA-N,N=C(C(=O)NC1C(=O)N2C=C(Cn3ncnn3)CSC12)c1cscn1,479.50400000000013,-1.1904799999999973,190.81,3,12,7,0.24567862862232204,carboxylate,False,2026.03.6
REP_05866,AMINOPTERIN,Nc1nc(N)c2nc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)cnc2n1,TVZGACDUOSZQKY-LBPRGKRZSA-N,c1ccc(NCc2cnc3ncncc3n2)cc1,440.42000000000024,0.24409999999999987,219.32999999999993,6,10,9,0.26341943066424184,carboxylate,False,2026.03.6
REP_05773,GEMILUKAST,Cc1c(F)cccc1CCCCOc1ccc(C#Cc2ccc(F)c3c(CCCC(=O)O)c(C)n(CCCC(=O)O)c23)cc1,SILHYVDKGHXGBL-UHFFFAOYSA-N,C(#Cc1cccc2cc[nH]c12)c1ccc(OCCCCc2ccccc2)cc1,601.6900000000003,7.609940000000008,88.76,2,3,14,0.11474544923344551,carboxylate,False,2026.03.6
REP_01026,AMBROXOL ACEFYLLINATE,Cn1c(=O)c2c(ncn2CC(=O)O)n(C)c1=O.Nc1c(Br)cc(Br)cc1CN[C@H]1CC[C@H](O)CC1,IPUHJDQWESJTGD-PFWPSKEQSA-N,O=c1[nH]c(=O)c2[nH]cnc2[nH]1.c1ccc(CNC2CCCCC2)cc1,616.3109999999999,1.7051999999999992,157.39999999999998,4,7,5,0.31592592719856805,carboxylate,False,2026.03.6
REP_08185,TREPROSTINIL PHOSPHATE,CCCCC[C@@H](CC[C@@H]1[C@H]2Cc3cccc(OCC(=O)O)c3C[C@H]2C[C@H]1OP(=O)(O)O)OP(=O)(O)O,IERCXWVEMYXPMR-KSSXRGRSSA-N,c1ccc2c(c1)CC1CCCC1C2,550.4780000000003,3.8172000000000055,180.05,5,6,14,0.16784035880244064,carboxylate,False,2026.03.6
REP_05784,LIDORESTAT,O=C(O)Cn1cc(Cc2nc3c(F)c(F)cc(F)c3s2)c2ccccc21,KYHVTMFADJNSGS-UHFFFAOYSA-N,c1ccc2sc(Cc3c[nH]c4ccccc34)nc2c1,376.35900000000004,4.343700000000003,55.12,1,3,4,0.5391617542906965,carboxylate,True,2026.03.6
REP_07105,MAVODELPAR,Cc1cc(OC/C=C(/c2ccc(F)cc2)c2ccc(C#CCN3CCOCC3)cc2)ccc1OCC(=O)O,UAQOKKXVCNQHIP-IPPBACCNSA-N,C(#Cc1ccc(C(=CCOc2ccccc2)c2ccccc2)cc1)CN1CCOCC1,515.5810000000005,4.791920000000004,68.23,1,5,9,0.4135269265809023,carboxylate,True,2026.03.6
REP_07126,VONAFEXOR,O=C(O)c1cc2c(Cl)c(N3CCN(S(=O)(=O)c4c(Cl)cccc4Cl)CC3)ccc2o1,XLGQSYUNOIJBNR-UHFFFAOYSA-N,O=S(=O)(c1ccccc1)N1CCN(c2ccc3occc3c2)CC1,489.7640000000003,4.602100000000003,91.06,1,5,4,0.5757395697580083,carboxylate,True,2026.03.6
REP_06082,ALMURTIDE,CC(=O)N[C@H]1C(O)O[C@H](CO)[C@@H](O)[C@@H]1OCC(=O)N[C@@H](C)C(=O)N[C@H](CCC(=O)O)C(N)=O,KCUSRWLYTAYGAU-KQSQHPHMSA-N,C1CCOCC1,478.45500000000027,-4.713699999999992,246.84,8,10,12,0.13226272978051926,carboxylate,False,2026.03.6
REP_04990,GW590735,Cc1nc(-c2ccc(C(F)(F)F)cc2)sc1C(=O)NCc1ccc(OC(C)(C)C(=O)O)cc1,ILUPZUOBHCUBKB-UHFFFAOYSA-N,O=C(NCc1ccccc1)c1cnc(-c2ccccc2)s1,478.4920000000002,5.309320000000004,88.52,2,5,7,0.4805976151805703,carboxylate,True,2026.03.6
REP_00807,NAVTEMADLIN,CC(C)[C@@H](CS(=O)(=O)C(C)C)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,DRLCSJFKKILATL-YWCVFVGNSA-N,O=C1CCC(c2ccccc2)C(c2ccccc2)N1,568.5630000000002,6.379400000000007,91.75000000000001,1,4,9,0.3791877564002169,carboxylate,False,2026.03.6
REP_00207,LESINURAD,O=C(O)CSc1nnc(Br)n1-c1ccc(C2CC2)c2ccccc12,FGQFOYHRJSUHMR-UHFFFAOYSA-N,c1ccc2c(-n3cnnc3)ccc(C3CC3)c2c1,404.28900000000016,4.2371000000000025,68.00999999999999,1,4,5,0.6447720583090042,carboxylate,True,2026.03.6
REP_07235,TALOTREXIN,Nc1nc(N)c2nc(CNc3ccc(C(=O)N[C@@H](CCCNC(=O)c4ccccc4C(=O)O)C(=O)O)cc3)cnc2n1,NYQPLPNEESYGNO-IBGZPJMESA-N,O=C(NCCCCNC(=O)c1ccc(NCc2cnc3ncncc3n2)cc1)c1ccccc1,573.5700000000003,1.2877000000000007,248.42999999999995,7,11,12,0.11814561133134559,carboxylate,False,2026.03.6
REP_05219,TOSUFLOXACIN,NC1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2F)C1,WUWFMDMBOJLQIV-UHFFFAOYSA-N,O=c1ccn(-c2ccccc2)c2nc(N3CCCC3)ccc12,404.34800000000007,2.0385999999999997,101.44999999999999,2,5,3,0.6929194450857568,carboxylate,True,2026.03.6
REP_05724,ATX08-001,CCCCCS(=O)(=O)NC(=O)c1ccc2nc(C)n(Cc3ccc(Cl)cc3Cl)c2c1,UYGZODVVDUIDDQ-UHFFFAOYSA-N,c1ccc(Cn2cnc3ccccc32)cc1,468.40600000000023,4.949620000000005,81.06,1,4,8,0.4746703769821624,acyl_sulfonamide,True,2026.03.6
REP_07907,GSK-3008348 FREE BASE,Cc1cc(C)n(-c2cccc([C@H](CC(=O)O)CN3CC[C@@H](CCc4ccc5c(n4)NCCC5)C3)c2)n1,ZMXBIIQMSGOIRZ-RCZVLFRGSA-N,c1cc(CCN2CCC(CCc3ccc4c(n3)NCCC4)C2)cc(-n2cccn2)c1,487.6480000000004,4.755240000000004,83.28,2,5,9,0.45303346972061154,carboxylate,True,2026.03.6
REP_00992,CAFICRESTAT,O=C(O)Cc1nn(Cc2nc3cc(C(F)(F)F)ccc3s2)c(=O)c2nccnc12,YRGPAXAVTDMKDK-UHFFFAOYSA-N,O=c1c2nccnc2cnn1Cc1nc2ccccc2s1,421.3600000000001,2.4904,110.85999999999999,1,7,4,0.5389356451894136,carboxylate,True,2026.03.6
REP_04463,FUMOXICILLIN,CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](/N=C/c3ccco3)c3ccc(O)cc3)C(=O)N2[C@H]1C(=O)O,BWENFVHXWNVVGN-HANWARPLSA-N,O=C(NC1C(=O)N2CCSC12)C(N=Cc1ccco1)c1ccccc1,443.48100000000017,1.7770999999999997,132.44,3,7,6,0.45782555678009257,carboxylate,True,2026.03.6
REP_01274,VELIFLAPON,O=C(O)[C@@H](c1ccc(OCc2ccc3ccccc3n2)cc1)C1CCCC1,ZEYYDOLCHFETHQ-JOCHJYFZSA-N,c1ccc2nc(COc3ccc(CC4CCCC4)cc3)ccc2c1,361.4410000000002,5.172200000000004,59.42,1,3,6,0.6576932728311313,carboxylate,True,2026.03.6
REP_00201,TELOTRISTAT,Cc1ccn(-c2cc(Cl)ccc2[C@@H](Oc2cc(-c3ccc(C[C@H](N)C(=O)O)cc3)nc(N)n2)C(F)(F)F)n1,NCLGDOBQAWBXRA-PGRDOPGGSA-N,c1ccc(-c2cc(OCc3ccccc3-n3cccn3)ncn2)cc1,546.9370000000002,4.510120000000002,142.17000000000002,3,7,8,0.2928755543879992,carboxylate,False,2026.03.6
REP_03129,IOSUMETIC ACID,CCN(C(=O)CCC(=O)O)c1c(I)cc(I)c(NC)c1I,IGSPYLOKMDUVEX-UHFFFAOYSA-N,c1ccccc1,627.9860000000001,3.759800000000002,69.64,2,3,6,0.47182390042996875,carboxylate,False,2026.03.6
REP_01270,SUCCINOBUCOL,CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(OC(=O)CCC(=O)O)c(C(C)(C)C)c1,RKSMVPNZHBRNNS-UHFFFAOYSA-N,c1ccc(SCSc2ccccc2)cc1,616.9300000000003,9.9729,83.83,2,6,8,0.13211900252841807,carboxylate,False,2026.03.6
REP_00603,TETRAHYDROFOLATE,Nc1nc(=O)c2c([nH]1)NC[C@@H](CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)N2,MSTNYGQPCMXVAQ-NEPJUHHUSA-N,O=c1nc[nH]c2c1NC(CNc1ccccc1)CN2,445.43600000000015,-0.28199999999999886,211.55999999999997,8,9,9,0.25123511555675787,carboxylate,False,2026.03.6
REP_07249,FRESPACIGUAT,C[C@@]1(c2ccc(CCC(=O)O)cc2)C(=O)Nc2nc(-c3nn(CCC(F)(F)C(F)(F)F)c4cc(Cl)ccc34)nc(N)c21,BAFUFNSAYGCZIC-VWLOTQADSA-N,O=C1Nc2nc(-c3n[nH]c4ccccc34)ncc2C1c1ccccc1,608.9549999999999,5.591900000000004,136.01999999999998,3,6,8,0.22182733571820656,carboxylate,False,2026.03.6
REP_07015,PULIGINURAD,CC(C)(Cc1cc2c(-c3ccc(C#N)cc3)cncc2s1)C(=O)O,QWCZAFGDQBUAFT-UHFFFAOYSA-N,c1ccc(-c2cncc3sccc23)cc1,336.4160000000001,4.488280000000003,73.98,1,4,4,0.7616184758396128,carboxylate,True,2026.03.6
REP_00614,FOLITIXORIN CALCIUM,Nc1nc(=O)c2c([nH]1)NCC1CN(c3ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc3)CN21,QYNUQALWYRSVHF-ABLWVSNPSA-L,O=c1nc[nH]c2c1N1CN(c3ccccc3)CC1CN2,455.43100000000027,-3.1912999999999965,199.64,4,11,7,0.3277480619327353,carboxylate,False,2026.03.6
