pair,arm,ligand_id,scaffold,fold_id,class,n_splits
JAK1/TYK2,D_vs_B,J1TYK2_086,c1ccc(CNc2cccc(-c3ccccc3)n2)cc1,0,dual,5
JAK1/TYK2,D_vs_B,J1TYK2_087,c1cnc2cc(Nc3cc[nH]n3)nc(NC3CC4CCCC(C3)N4)c2c1,3,dual,5
JAK1/TYK2,D_vs_B,J1TYK2_088,c1cc2c(-c3cn[nH]c3)nc(-c3cnn(C4CCC4)c3)cn2n1,0,dual,5
JAK1/TYK2,D_vs_B,J1TYK2_089,O=S(=O)(CC1CC(Nc2ncnc3[nH]ccc23)C1)c1ccccc1,3,dual,5
JAK1/TYK2,D_vs_B,J1TYK2_090,O=C(NCc1ccccn1)C1CCN(c2ncnc3[nH]ccc23)CC12CC2,4,dual,5
JAK1/TYK2,D_vs_B,J1TYK2_091,c1cnc2cc(-c3cn[nH]c3)nc(-c3cc(C4CNC4)no3)c2c1,0,dual,5
JAK1/TYK2,D_vs_B,J1TYK2_093,c1cc(Nc2cc3nc(CN4CCOCC4)ccc3c(NC3CC4CCCC(C3)N4)n2)n[nH]1,1,dual,5
JAK1/TYK2,D_vs_B,J1TYK2_094,c1cnc2cc(Nc3cc[nH]n3)nc(NC3CC4CCC(C3)N4)c2c1,2,dual,5
JAK1/TYK2,D_vs_B,J1TYK2_095,c1cnc2cc(Nc3cc[nH]n3)nc(NC3CC4CCC(C3)N4)c2c1,2,dual,5
JAK1/TYK2,D_vs_B,J1TYK2_096,O=C(Nc1nc(Nc2ccccc2)cc2[nH]cnc12)C1CC1,2,dual,5
PIK3CA/mTOR,D_vs_A,PM48_01,c1ccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)cc1,0,dual,5
PIK3CA/mTOR,D_vs_A,PM48_02,O=S(=O)(Nc1cncc(-c2ccc3nccc(-c4ccnnc4)c3c2)c1)c1ccccc1,1,dual,5
PIK3CA/mTOR,D_vs_A,PM48_03,O=C(Nc1ccc(C(=O)N2CCCCC2)cc1)Nc1ccc(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cc1,4,dual,5
PIK3CA/mTOR,D_vs_A,PM48_04,O=c1[nH]c2cnc3ccc(-c4cnc5ccccc5c4)cc3c2n1-c1ccccc1,4,dual,5
PIK3CA/mTOR,D_vs_A,PM48_05,c1cc(-c2nc(N3CCOCC3)c3sc(CN4CCNCC4)cc3n2)c2cn[nH]c2c1,3,dual,5
PIK3CA/mTOR,D_vs_A,PM48_06,c1ncc(-c2nc(N3CCOCC3)c3sc(CN4CCNCC4)cc3n2)cn1,4,dual,5
PIK3CA/mTOR,D_vs_A,PM48_07,O=c1ccc2cnc3ccc(-c4cccnc4)cc3c2n1-c1ccccc1,0,dual,5
PIK3CA/mTOR,D_vs_A,PM48_08,O=c1c(-c2cccnc2)cc2cncnc2n1C1CCCCC1,2,dual,5
PIK3CA/mTOR,D_vs_A,PM48_09,c1cncc(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)c1,0,dual,5
PIK3CA/mTOR,D_vs_A,PM48_10,O=c1ccc2cnc3ccc(-c4cnc5ccccc5c4)cc3c2n1-c1ccc(N2CCNCC2)cc1,4,dual,5
PIK3CA/mTOR,D_vs_A,PM48_11,c1ncc2c(-c3ccc4ocnc4c3)n[nH]c2n1,2,dual,5
PIK3CA/mTOR,D_vs_A,PM48_12,c1cncc(-c2cc(N3CCOCC3)nc(N3CCOCC3)n2)c1,1,dual,5
PIK3CA/mTOR,D_vs_A,PM48_13,c1ccc(-c2ccc3c(N4CCOCC4)nc(N4CCOCC4)nc3n2)cc1,1,dual,5
PIK3CA/mTOR,D_vs_A,PM48_14,c1ncc(-c2nc(N3CCOCC3)nc3[nH]cnc23)cn1,3,dual,5
PIK3CA/mTOR,D_vs_A,PM48_15,c1ncc(-c2nc(N3CCOCC3)c3nc4n(c3n2)CCOC4)cn1,0,dual,5
PIK3CA/mTOR,D_vs_A,PM48_16,O=c1[nH]c2ncncc2cc1-c1cc[nH]n1,3,dual,5
PIK3CA/mTOR,D_vs_A,PM48_17,O=c1[nH]c2cnc3ccc(-c4cccnc4)cc3c2[nH]1,0,dual,5
PIK3CA/mTOR,D_vs_A,PM48_18,c1ccc2c(c1)ncn2-c1nc(N2CCOCC2)nc(N2CCOCC2)n1,3,dual,5
PIK3CA/mTOR,D_vs_A,PM48_19,c1n[nH]c(-c2cn3c(n2)-c2ccc(-c4cn[nH]c4)cc2OCC3)n1,3,A_only,5
PIK3CA/mTOR,D_vs_A,PM48_20,c1ncc(Nc2ncc(CN3CCNCC3)cc2-c2ncncn2)cn1,1,A_only,5
PIK3CA/mTOR,D_vs_A,PM48_21,c1ncc(-c2nc(N3CCOCC3)c3nc4n(c3n2)CCOC4)cn1,0,A_only,5
PIK3CA/mTOR,D_vs_A,PM48_22,O=C(Nc1ncc(-c2ccncc2)s1)N1CCCC1,2,A_only,5
PIK3CA/mTOR,D_vs_A,PM48_23,c1ncc(-c2cn3ccnc3c(N3CCOCC3)n2)cn1,1,A_only,5
PIK3CA/mTOR,D_vs_A,PM48_24,c1ccc(-c2cc(N3CCOCC3)sc2-c2ncn[nH]2)cc1,2,A_only,5
PIK3CA/mTOR,D_vs_A,PM48_25,C=C1C(=O)OCC2C1=CC(=O)C1=C2CCC2C(=O)CCC12,1,A_only,5
PIK3CA/mTOR,D_vs_A,PM48_26,c1ccc(Cc2cnc(Nc3cccnc3)c(-c3ncncn3)c2)cc1,4,A_only,5
PIK3CA/mTOR,D_vs_A,PM48_27,O=C(Nc1ccccc1)Nc1ccc(Nc2ncccc2-c2ncncn2)cn1,3,A_only,5
PIK3CA/mTOR,D_vs_A,PM48_28,c1ncc(-c2cn3cc(CN4CCNCC4)nc3c(N3CCOCC3)n2)cn1,2,A_only,5
PIK3CA/mTOR,D_vs_A,PM48_29,c1cncc(Nc2ncccc2-c2ncncn2)c1,4,A_only,5
PIK3CA/mTOR,D_vs_A,PM48_30,O=c1cc(N2CCOCC2)nc2c(CNc3ccccc3)cccn12,1,A_only,5
PIK3CA/mTOR,D_vs_A,PM48_31,O=C(CN1CCNCC1)Nc1ccc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)c2sc3ccccc3c12,0,A_only,5
PIK3CA/mTOR,D_vs_A,PM48_32,c1ccn2c(-c3cncc(-c4ncn[nH]4)n3)cnc2c1,2,A_only,5
PIK3CA/mTOR,D_vs_B,PM48_01,c1ccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)cc1,1,dual,5
PIK3CA/mTOR,D_vs_B,PM48_02,O=S(=O)(Nc1cncc(-c2ccc3nccc(-c4ccnnc4)c3c2)c1)c1ccccc1,3,dual,5
PIK3CA/mTOR,D_vs_B,PM48_03,O=C(Nc1ccc(C(=O)N2CCCCC2)cc1)Nc1ccc(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)cc1,4,dual,5
PIK3CA/mTOR,D_vs_B,PM48_04,O=c1[nH]c2cnc3ccc(-c4cnc5ccccc5c4)cc3c2n1-c1ccccc1,1,dual,5
PIK3CA/mTOR,D_vs_B,PM48_05,c1cc(-c2nc(N3CCOCC3)c3sc(CN4CCNCC4)cc3n2)c2cn[nH]c2c1,0,dual,5
PIK3CA/mTOR,D_vs_B,PM48_06,c1ncc(-c2nc(N3CCOCC3)c3sc(CN4CCNCC4)cc3n2)cn1,2,dual,5
PIK3CA/mTOR,D_vs_B,PM48_07,O=c1ccc2cnc3ccc(-c4cccnc4)cc3c2n1-c1ccccc1,2,dual,5
PIK3CA/mTOR,D_vs_B,PM48_08,O=c1c(-c2cccnc2)cc2cncnc2n1C1CCCCC1,3,dual,5
PIK3CA/mTOR,D_vs_B,PM48_09,c1cncc(-c2nc(N3CCOCC3)nc(N3CCOCC3)n2)c1,4,dual,5
PIK3CA/mTOR,D_vs_B,PM48_10,O=c1ccc2cnc3ccc(-c4cnc5ccccc5c4)cc3c2n1-c1ccc(N2CCNCC2)cc1,1,dual,5
PIK3CA/mTOR,D_vs_B,PM48_11,c1ncc2c(-c3ccc4ocnc4c3)n[nH]c2n1,1,dual,5
PIK3CA/mTOR,D_vs_B,PM48_12,c1cncc(-c2cc(N3CCOCC3)nc(N3CCOCC3)n2)c1,1,dual,5
PIK3CA/mTOR,D_vs_B,PM48_13,c1ccc(-c2ccc3c(N4CCOCC4)nc(N4CCOCC4)nc3n2)cc1,0,dual,5
PIK3CA/mTOR,D_vs_B,PM48_14,c1ncc(-c2nc(N3CCOCC3)nc3[nH]cnc23)cn1,3,dual,5
PIK3CA/mTOR,D_vs_B,PM48_15,c1ncc(-c2nc(N3CCOCC3)c3nc4n(c3n2)CCOC4)cn1,3,dual,5
PIK3CA/mTOR,D_vs_B,PM48_16,O=c1[nH]c2ncncc2cc1-c1cc[nH]n1,4,dual,5
PIK3CA/mTOR,D_vs_B,PM48_17,O=c1[nH]c2cnc3ccc(-c4cccnc4)cc3c2[nH]1,2,dual,5
PIK3CA/mTOR,D_vs_B,PM48_18,c1ccc2c(c1)ncn2-c1nc(N2CCOCC2)nc(N2CCOCC2)n1,3,dual,5
PIK3CA/mTOR,D_vs_B,PM48_33,C1=C(c2nc(-c3ccccc3)nc3ccsc23)CCOC1,3,B_only,5
PIK3CA/mTOR,D_vs_B,PM48_34,c1ccc(-c2nc(N3CC4CCC(C3)O4)c3cnn(C4CCC5(CC4)OCCO5)c3n2)cc1,4,B_only,5
PIK3CA/mTOR,D_vs_B,PM48_35,c1ccc2[nH]c(-c3nc(C4CCCCC4)n4ncncc34)cc2c1,4,B_only,5
PIK3CA/mTOR,D_vs_B,PM48_36,O=C(Nc1ccc(-c2nc(N3CC4CCC(C3)O4)c3sccc3n2)cc1)NC1CC1,0,B_only,5
PIK3CA/mTOR,D_vs_B,PM48_37,O=C(Nc1ccc(-c2nc(N3C4CCC3COC4)c3cnn(C4CCNCC4)c3n2)cc1)Nc1cccnc1,2,B_only,5
PIK3CA/mTOR,D_vs_B,PM48_38,C1=C(c2nc(-c3ccccc3)nc3[nH]ncc23)CCOC1,4,B_only,5
PIK3CA/mTOR,D_vs_B,PM48_39,O=c1[nH]c2ncc(-c3ccc(-c4nc[nH]n4)cc3)nc2n1CC1CCOCC1,0,B_only,5
PIK3CA/mTOR,D_vs_B,PM48_40,c1cnc(-c2nc(N3CC4CCC(C3)O4)nc3[nH]cnc23)cn1,2,B_only,5
PIK3CA/mTOR,D_vs_B,PM48_41,c1ccc(-c2nc(N3CCOCC3)c3[nH]ncc3n2)cc1,2,B_only,5
PIK3CA/mTOR,D_vs_B,PM48_42,c1ccc(-c2ccc3c(N4CCOCC4)nc(N4CCOCC4)nc3n2)cc1,0,B_only,5
PIK3CA/mTOR,D_vs_B,PM48_43,O=C(Nc1ccc(-c2nc(N3CC4CC3CO4)c3cn[nH]c3n2)cc1)NC1CC1,1,B_only,5
PIK3CA/mTOR,D_vs_B,PM48_44,c1ccc(-c2ccc3c(N4CCOCC4)nc(N4CCOCC4)nc3n2)cc1,0,B_only,5
AChE/BChE,D_vs_A,AB_002,O=C(NCCCCNc1c2c(nc3ccccc13)CCCC2)c1ccc2[nH]c(Cc3ccccc3)nc2c1,2,dual,5
AChE/BChE,D_vs_A,AB_003,c1ccc2c(c1)NC1NCCC21,4,dual,5
AChE/BChE,D_vs_A,AB_004,C1=CC2Cc3nc4ccccc4c(NCCCCCCCNc4c5c(nc6ccccc46)CCCC5)c3C(C1)C2,0,dual,5
AChE/BChE,D_vs_A,AB_005,O=C(NCCCCCNc1c2c(nc3ccccc13)CCCC2)c1cc2ccccc2oc1=O,0,dual,5
AChE/BChE,D_vs_A,AB_006,O=c1c2ccccc2oc2cc(OCCCCCCCCNCc3ccccc3)ccc12,3,dual,5
AChE/BChE,D_vs_A,AB_007,O=C(CCCCCCCCNC(=O)c1ccccc1)NNc1c2c(cc3ccccc13)CCCC2,3,dual,5
AChE/BChE,D_vs_A,AB_008,c1ccc2c(c1)OCC1CCNC21,3,dual,5
AChE/BChE,D_vs_A,AB_009,c1ccc(NCCCCCCCCNc2ccnc3ccccc23)cc1,4,dual,5
AChE/BChE,D_vs_A,AB_010,O=S(=O)(c1ccccc1)N1CCN(c2nccc(-c3ccccc3)n2)CC1,0,dual,5
AChE/BChE,D_vs_A,AB_011,O=C(NCCCNc1c2c(nc3ccccc13)CCCC2)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCC1CC1,3,dual,5
AChE/BChE,D_vs_A,AB_012,O=c1c2ccccc2nc2n1CCC2,1,dual,5
AChE/BChE,D_vs_A,AB_013,c1ccc(CN2c3ccccc3C3CCNC32)cc1,2,dual,5
AChE/BChE,D_vs_A,AB_014,O=C(NCCCCCCCCCNc1c2c(nc3ccccc13)CC1C=CCC2C1)c1ccc[nH]c1=O,2,dual,5
AChE/BChE,D_vs_A,AB_015,O=C(CCNC1CCCCC1)N1CCN(CCNc2c3c(nc4ccccc24)CCCC3)CC1,2,dual,5
AChE/BChE,D_vs_A,AB_016,O=C(CON=[NH+]N1CCCC1)NCCCNc1c2c(nc3ccccc13)CCCC2,0,dual,5
AChE/BChE,D_vs_A,AB_017,O=C(NCCCCCCNc1c2c(nc3ccccc13)CCCC2)c1cc2ccccc2o1,4,dual,5
AChE/BChE,D_vs_A,AB_018,C1=CC23CCNCc4cccc(c42)OC3CC1,1,dual,5
AChE/BChE,D_vs_A,AB_019,O=C(NCCCCCCCCNc1c2c(nc3ccccc13)CCCC2)Oc1ccc2[nH]ccc2c1,1,dual,5
AChE/BChE,D_vs_A,AB_020,c1ccc(-c2nc[nH]n2)cc1,4,dual,5
AChE/BChE,D_vs_A,AB_021,c1ccc(CNc2c3c(nc4ccccc24)CCCC3)cc1,0,dual,5
AChE/BChE,D_vs_A,AB_022,O=C(NCCCCCCCCCCNc1c2c(nc3ccccc13)CCCC2)c1cc(=O)c2ccccc2o1,3,dual,5
AChE/BChE,D_vs_A,AB_023,O=C(CNCc1ccccc1)Nc1ccc2nc3n(c(=O)c2c1)CCC3,1,dual,5
AChE/BChE,D_vs_A,AB_024,O=c1cc(-c2ccccc2)oc2cc(OCCN3CCOCC3)ccc12,2,dual,5
AChE/BChE,D_vs_A,AB_025,c1ccc(NCCCCCCCCNc2ccnc3ccccc23)cc1,4,dual,5
AChE/BChE,D_vs_A,AB_026,O=C(Nc1ccccc1)Oc1ccc2c(c1)C1CCN(CCc3ccccc3)C1N2,4,dual,5
AChE/BChE,D_vs_A,AB_027,O=C(NCCCCCCNc1c2c(nc3ccccc13)CCCC2)c1cc2ccccc2oc1=O,4,dual,5
AChE/BChE,D_vs_A,AB_028,O=C1CC2C(CNCc3ccccc3)CCC2C2CCC3C4CSC=NC4CCC34CC124,1,dual,5
AChE/BChE,D_vs_A,AB_029,O=C1c2ccccc2CC1CC1CCN(Cc2ccccc2)CC1,0,A_only,5
AChE/BChE,D_vs_A,AB_030,C(=Cc1ccc2ccccc2[nH+]1)c1ccc2[nH]c3ccccc3c2c1,2,A_only,5
AChE/BChE,D_vs_A,AB_031,c1ccc(CN2CCC(CCCNc3ccccn3)CC2)cc1,2,A_only,5
AChE/BChE,D_vs_A,AB_032,c1ccc(-[n+]2ccc3c(c2)[nH]c2ccccc23)cc1,3,A_only,5
AChE/BChE,D_vs_A,AB_033,O=C(NCCC1CCN(Cc2ccccc2)CC1)c1cc(=O)c2ccccc2o1,1,A_only,5
AChE/BChE,D_vs_A,AB_034,O=C(c1ccc(CNCc2ccccc2)cc1)c1ccc(OCCCCCN2CCCCC2)cc1,0,A_only,5
AChE/BChE,D_vs_A,AB_035,c1ccc(C[n+]2ccc(CCNc3nc4ccccc4s3)cc2)cc1,1,A_only,5
AChE/BChE,D_vs_A,AB_036,O=C(c1ccc(CNCc2ccccc2)cc1)c1ccc(OCCCCCCN2CCCCC2)cc1,1,A_only,5
AChE/BChE,D_vs_A,AB_037,O=C1C(=Cc2ccc(CNCc3ccccc3)cc2)CCc2ccccc21,3,A_only,5
AChE/BChE,D_vs_A,AB_038,O=C1C(=Cc2ccc(CNCc3ccccc3)cc2)CCc2cc(OCCCCCN3CCCCC3)ccc21,4,A_only,5
AChE/BChE,D_vs_A,AB_039,O=C1C(=Cc2ccc(CNCc3ccccc3)cc2)CCc2ccccc21,3,A_only,5
AChE/BChE,D_vs_A,AB_040,O=C(CCCCCNCc1ccccc1)N1CCC(C2CCN(C(=O)CCCCCNCc3ccccc3)CC2)CC1,2,A_only,5
AChE/BChE,D_vs_A,AB_041,O=c1cc(-c2ccccc2)oc2ccccc12,1,A_only,5
AChE/BChE,D_vs_A,AB_042,O=C1c2ccccc2CC1CC1CCN(Cc2ccccn2)CC1,0,A_only,5
AChE/BChE,D_vs_A,AB_043,O=C1c2ccccc2CC1CC1CCN(Cc2ccccc2)CC1,0,A_only,5
AChE/BChE,D_vs_A,AB_044,c1ccc(C[n+]2ccc(CCNc3nc4ccccc4s3)cc2)cc1,1,A_only,5
AChE/BChE,D_vs_A,AB_045,O=C(Nc1ccccc1)Oc1ccc2c(c1)C1CCOC1O2,3,A_only,5
AChE/BChE,D_vs_A,AB_046,O=C(CCCCCNCc1ccccc1)N1CCC(C2CCN(C(=O)CCCCCNCc3ccccc3)CC2)CC1,2,A_only,5
AChE/BChE,D_vs_A,AB_047,O=C(NCCC1CCN(Cc2ccccc2)CC1)c1cc(=O)c2ccccc2o1,1,A_only,5
AChE/BChE,D_vs_A,AB_048,O=C1c2ccccc2CC1CC1CCN(Cc2ccccc2)CC1,0,A_only,5
AChE/BChE,D_vs_A,AB_049,O=C(Nc1ccccc1)Oc1ccc2c(c1)C1COC(C1)O2,2,A_only,5
AChE/BChE,D_vs_A,AB_050,c1cc[n+](CCCCCCCC[n+]2ccc3ccccc3c2)cc1,2,A_only,5
AChE/BChE,D_vs_A,AB_051,c1ccc(CCn2c3ccccc3c3cc[nH+]cc32)cc1,3,A_only,5
AChE/BChE,D_vs_A,AB_052,c1ccc(-c2ncno2)cc1,4,A_only,5
AChE/BChE,D_vs_A,AB_055,O=C(CCCCC1CCSS1)NCCCNC1=CC(=O)C(NCCCCCCNCc2ccccc2)=CC1=O,4,A_only,5
AChE/BChE,D_vs_A,AB_056,O=C1c2ccccc2CC1CC1CCN(Cc2ccccc2)CC1,0,A_only,5
AChE/BChE,D_vs_B,AB_002,O=C(NCCCCNc1c2c(nc3ccccc13)CCCC2)c1ccc2[nH]c(Cc3ccccc3)nc2c1,1,dual,5
AChE/BChE,D_vs_B,AB_003,c1ccc2c(c1)NC1NCCC21,4,dual,5
AChE/BChE,D_vs_B,AB_004,C1=CC2Cc3nc4ccccc4c(NCCCCCCCNc4c5c(nc6ccccc46)CCCC5)c3C(C1)C2,3,dual,5
AChE/BChE,D_vs_B,AB_005,O=C(NCCCCCNc1c2c(nc3ccccc13)CCCC2)c1cc2ccccc2oc1=O,2,dual,5
AChE/BChE,D_vs_B,AB_006,O=c1c2ccccc2oc2cc(OCCCCCCCCNCc3ccccc3)ccc12,3,dual,5
AChE/BChE,D_vs_B,AB_007,O=C(CCCCCCCCNC(=O)c1ccccc1)NNc1c2c(cc3ccccc13)CCCC2,0,dual,5
AChE/BChE,D_vs_B,AB_008,c1ccc2c(c1)OCC1CCNC21,2,dual,5
AChE/BChE,D_vs_B,AB_009,c1ccc(NCCCCCCCCNc2ccnc3ccccc23)cc1,1,dual,5
AChE/BChE,D_vs_B,AB_010,O=S(=O)(c1ccccc1)N1CCN(c2nccc(-c3ccccc3)n2)CC1,4,dual,5
AChE/BChE,D_vs_B,AB_011,O=C(NCCCNc1c2c(nc3ccccc13)CCCC2)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCC1CC1,0,dual,5
AChE/BChE,D_vs_B,AB_012,O=c1c2ccccc2nc2n1CCC2,3,dual,5
AChE/BChE,D_vs_B,AB_013,c1ccc(CN2c3ccccc3C3CCNC32)cc1,1,dual,5
AChE/BChE,D_vs_B,AB_014,O=C(NCCCCCCCCCNc1c2c(nc3ccccc13)CC1C=CCC2C1)c1ccc[nH]c1=O,2,dual,5
AChE/BChE,D_vs_B,AB_015,O=C(CCNC1CCCCC1)N1CCN(CCNc2c3c(nc4ccccc24)CCCC3)CC1,4,dual,5
AChE/BChE,D_vs_B,AB_016,O=C(CON=[NH+]N1CCCC1)NCCCNc1c2c(nc3ccccc13)CCCC2,0,dual,5
AChE/BChE,D_vs_B,AB_017,O=C(NCCCCCCNc1c2c(nc3ccccc13)CCCC2)c1cc2ccccc2o1,4,dual,5
AChE/BChE,D_vs_B,AB_018,C1=CC23CCNCc4cccc(c42)OC3CC1,4,dual,5
AChE/BChE,D_vs_B,AB_019,O=C(NCCCCCCCCNc1c2c(nc3ccccc13)CCCC2)Oc1ccc2[nH]ccc2c1,1,dual,5
AChE/BChE,D_vs_B,AB_020,c1ccc(-c2nc[nH]n2)cc1,4,dual,5
AChE/BChE,D_vs_B,AB_021,c1ccc(CNc2c3c(nc4ccccc24)CCCC3)cc1,2,dual,5
AChE/BChE,D_vs_B,AB_022,O=C(NCCCCCCCCCCNc1c2c(nc3ccccc13)CCCC2)c1cc(=O)c2ccccc2o1,3,dual,5
AChE/BChE,D_vs_B,AB_023,O=C(CNCc1ccccc1)Nc1ccc2nc3n(c(=O)c2c1)CCC3,1,dual,5
AChE/BChE,D_vs_B,AB_024,O=c1cc(-c2ccccc2)oc2cc(OCCN3CCOCC3)ccc12,2,dual,5
AChE/BChE,D_vs_B,AB_025,c1ccc(NCCCCCCCCNc2ccnc3ccccc23)cc1,1,dual,5
AChE/BChE,D_vs_B,AB_026,O=C(Nc1ccccc1)Oc1ccc2c(c1)C1CCN(CCc3ccccc3)C1N2,3,dual,5
AChE/BChE,D_vs_B,AB_027,O=C(NCCCCCCNc1c2c(nc3ccccc13)CCCC2)c1cc2ccccc2oc1=O,3,dual,5
AChE/BChE,D_vs_B,AB_028,O=C1CC2C(CNCc3ccccc3)CCC2C2CCC3C4CSC=NC4CCC34CC124,0,dual,5
AChE/BChE,D_vs_B,AB_057,c1ccc2oc(CN(CCCCCCNc3c4c(nc5ccccc35)CCC4)Cc3cc4ccccc4o3)cc2c1,4,B_only,5
AChE/BChE,D_vs_B,AB_058,c1ccc(CN2CCC(CCNCc3ccc4ccccc4n3)CC2)cc1,2,B_only,5
AChE/BChE,D_vs_B,AB_059,c1ccc2c(CNCCC3CCCCCC3)c[nH]c2c1,0,B_only,5
AChE/BChE,D_vs_B,AB_060,O=c1c2ccccc2oc2cc(OCCCCCCCCNCc3ccccc3)ccc12,3,B_only,5
AChE/BChE,D_vs_B,AB_061,O=C(Nc1ccccc1)Oc1ccc2c(c1)C1CCOC1N2,2,B_only,5
AChE/BChE,D_vs_B,AB_062,c1ccc(-c2ccc(NCCCCCN3CCc4ccccc4C3)nn2)cc1,1,B_only,5
AChE/BChE,D_vs_B,AB_063,c1ccc(C[n+]2cn(C(c3ccccc3)c3ccccc3)c3ccccc32)cc1,1,B_only,5
AChE/BChE,D_vs_B,AB_064,c1ccc(CNCCCCCCCCCCCCn2ccc3ccccc32)cc1,0,B_only,5
AChE/BChE,D_vs_B,AB_065,O=C(CCc1ccccc1)NCCC1CCN(Cc2ccccc2)CC1,2,B_only,5
AChE/BChE,D_vs_B,AB_066,O=C(OC1CN2Cc3cc4c(cc3C13C=CCCC23)OCO4)c1ccccc1,1,B_only,5
AChE/BChE,D_vs_B,AB_067,c1ccc2c(CNCCC3CCCCCC3)c[nH]c2c1,0,B_only,5
AChE/BChE,D_vs_B,AB_068,O=C(C=Cc1ccc(OCCCCN2CCc3ccccc3C2)cc1)N1CCC(Cc2ccccc2)CC1,2,B_only,5
AChE/BChE,D_vs_B,AB_069,c1ccc(Cc2nc3ccccc3[nH]2)cc1,0,B_only,5
AChE/BChE,D_vs_B,AB_070,c1ccc(CN2CCC(CCNCCCc3c[nH]c4ccccc34)CC2)cc1,3,B_only,5
AChE/BChE,D_vs_B,AB_071,O=C(NCCCCCCN1CCc2ccccc2C1)Oc1ccc(Cc2nc3ccccc3[nH]2)cc1,0,B_only,5
AChE/BChE,D_vs_B,AB_072,O=C(CC1CCN(Cc2ccccc2)CC1)NCCc1c[nH]c2ccccc12,1,B_only,5
AChE/BChE,D_vs_B,AB_073,c1ccc(Cc2nc3ccccc3n2CCN2CCCCC2)cc1,3,B_only,5
AChE/BChE,D_vs_B,AB_074,c1ccc2c(CCC[NH2+]CCC3CCCCCC3)c[nH]c2c1,1,B_only,5
AChE/BChE,D_vs_B,AB_075,c1ccc(CNCCCCCCCOc2ccc(-c3cc4ccccc4o3)cc2)cc1,4,B_only,5
AChE/BChE,D_vs_B,AB_076,c1ccc(CNc2c3c(nc4ccccc24)CCCC3)nc1,3,B_only,5
AChE/BChE,D_vs_B,AB_077,c1ccccc1,4,B_only,5
AChE/BChE,D_vs_B,AB_078,c1ccc2c(CNCCC3CCCCCC3)c[nH]c2c1,0,B_only,5
AChE/BChE,D_vs_B,AB_079,O=C(Cc1c[nH]c2ccccc12)NCCC1CCN(Cc2ccccc2)CC1,4,B_only,5
AChE/BChE,D_vs_B,AB_080,O=C(Nc1ccccc1)OCC1CCCN(Cc2ccccc2)C1,4,B_only,5
AChE/BChE,D_vs_B,AB_081,O=C(CCc1c[nH]c2ccccc12)NC1CCN(Cc2ccccc2)CC1,3,B_only,5
AChE/BChE,D_vs_B,AB_082,c1ccc2c(CCCN(CCC3CCCCCC3)CCC3CCCCC3)c[nH]c2c1,2,B_only,5
AChE/BChE,D_vs_B,AB_083,S=C(NCCCCCCCNc1c2c(nc3ccccc13)CCCC2)NC12CC3CC(CC(C3)C1)C2,0,B_only,5
AChE/BChE,D_vs_B,AB_084,c1ccc(CN2CCC(CCNCc3ccc4ccccc4n3)CC2)cc1,2,B_only,5
F2/F10,D_vs_A,F2F10_001,O=c1[nH]ccnc1NCCc1ccccc1,2,A_only,5
F2/F10,D_vs_A,F2F10_002,O=C(Cn1cccc(NS(=O)(=O)Cc2ccccc2)c1=O)NC1CCc2ncsc2C1,3,A_only,5
F2/F10,D_vs_A,F2F10_003,O=C1C(NS(=O)(=O)Cc2ccccc2)CCC2SCCN12,2,A_only,5
F2/F10,D_vs_A,F2F10_004,O=C(NCc1ccccc1)C(Nc1ccccc1)c1ccc(OCc2ccccc2)cc1,4,A_only,5
F2/F10,D_vs_A,F2F10_005,O=C(NCc1ccccc1)C(Nc1ccccc1)c1ccc(OCc2ccccc2)cc1,4,A_only,5
F2/F10,D_vs_A,F2F10_006,c1ccc(CNc2ccc3c(c2)NCC(COc2ccccc2)O3)cc1,0,A_only,5
F2/F10,D_vs_A,F2F10_007,c1ccc(CNc2ccc3c(c2)NCC(COc2ccccc2)O3)cc1,0,A_only,5
F2/F10,D_vs_A,F2F10_008,O=C(CNS(=O)(=O)c1cccc2c1NCCC2)N1CCCCC1,1,A_only,5
F2/F10,D_vs_A,F2F10_009,c1ccc(CNc2ccc3c(c2)OC(COc2ccccc2)CN3)cc1,1,A_only,5
F2/F10,D_vs_A,F2F10_010,O=C(C(Cc1ccccc1)NS(=O)(=O)c1ccccc1)N1CCNCC1,1,A_only,5
F2/F10,D_vs_A,F2F10_011,O=C(C(Cc1ccccc1)NS(=O)(=O)c1cccc2ccccc12)N1CCCCC1,2,A_only,5
F2/F10,D_vs_A,F2F10_012,O=C(NC(c1ccccc1)P(=O)(Oc1ccccc1)Oc1ccccc1)OCc1ccccc1,1,A_only,5
F2/F10,D_vs_A,F2F10_013,O=C(Nc1cccc(OCc2ccccc2)c1)C1CCN(c2ccncc2)CC1,3,A_only,5
F2/F10,D_vs_A,F2F10_014,O=C(Nc1cccc(OCc2ccccc2)c1)C1CCN(c2ccncc2)CC1,3,A_only,5
