target,ligand,mode,status,cnn_score,cnn_affinity,reason
3POZ,EH120_088,mode_06,success,0.1103031784,6.896282196,
3POZ,EH120_088,mode_07,success,0.0824230984,6.6198267937,
3POZ,EH120_088,mode_08,success,0.0596236698,5.664949894,
3POZ,EH120_088,mode_09,success,0.0563891567,6.2222657204,
3POZ,EH120_089,mode_01,success,0.2582475543,6.9843344688,
3POZ,EH120_089,mode_02,success,0.0844891816,6.0695724487,
3POZ,EH120_089,mode_03,success,0.1720383316,6.9494400024,
3POZ,EH120_089,mode_04,success,0.616298914,7.7438092232,
3POZ,EH120_089,mode_05,success,0.110518612,6.4035887718,
3POZ,EH120_089,mode_06,success,0.0852818564,6.2487316132,
3POZ,EH120_089,mode_07,success,0.0744870231,5.5624680519,
3POZ,EH120_089,mode_08,success,0.5648534894,7.7068982124,
3POZ,EH120_089,mode_09,success,0.0742915124,6.0920085907,
3POZ,EH120_090,mode_01,success,0.2804766297,6.9342923164,
3POZ,EH120_090,mode_02,success,0.8642960787,7.9258613586,
3POZ,EH120_090,mode_03,success,0.8123517632,7.8937468529,
3POZ,EH120_090,mode_04,success,0.3523579836,7.2109661102,
3POZ,EH120_090,mode_05,success,0.4035788178,7.4247279167,
3POZ,EH120_090,mode_06,success,0.1003789976,5.7293200493,
3POZ,EH120_090,mode_07,success,0.3816097975,7.28210783,
3POZ,EH120_090,mode_08,success,0.1140964702,6.5074515343,
3POZ,EH120_090,mode_09,success,0.0605308451,5.3623504639,
3POZ,EH120_091,mode_01,success,0.1881455928,6.3607296944,
3POZ,EH120_091,mode_02,success,0.896164,7.6520576477,
3POZ,EH120_091,mode_03,success,0.5158120394,7.5035595894,
3POZ,EH120_091,mode_04,success,0.1159787253,6.0354380608,
3POZ,EH120_091,mode_05,success,0.6970812678,7.5065460205,
3POZ,EH120_091,mode_06,success,0.0822193697,5.0972652435,
3POZ,EH120_091,mode_07,success,0.4006378055,6.7875809669,
3POZ,EH120_091,mode_08,success,0.2549110949,6.3889346123,
3POZ,EH120_091,mode_09,success,0.1557069719,5.1625742912,
3POZ,EH120_092,mode_01,success,0.8690131903,8.5261077881,
3POZ,EH120_092,mode_02,success,0.0677659139,6.3883075714,
3POZ,EH120_092,mode_03,success,0.0765349194,6.6917414665,
3POZ,EH120_092,mode_04,success,0.0619752593,5.8516325951,
3POZ,EH120_092,mode_05,success,0.1014409438,6.5878429413,
3POZ,EH120_092,mode_06,success,0.0554205775,6.482208252,
3POZ,EH120_092,mode_07,success,0.0567107871,6.0969433784,
3POZ,EH120_092,mode_08,success,0.1501696408,7.1219115257,
3POZ,EH120_092,mode_09,success,0.0319054872,5.8660111427,
3POZ,EH120_093,mode_01,success,0.6941618323,8.2548923492,
3POZ,EH120_093,mode_02,success,0.1634071618,6.9335875511,
3POZ,EH120_093,mode_03,success,0.2698300779,7.166759491,
3POZ,EH120_093,mode_04,success,0.5706130862,8.0398921967,
3POZ,EH120_093,mode_05,success,0.0235932283,5.7365012169,
3POZ,EH120_093,mode_06,success,0.2259784043,7.2344651222,
3POZ,EH120_093,mode_07,success,0.1918261945,7.0628628731,
3POZ,EH120_093,mode_08,success,0.5534760356,7.7190761566,
3POZ,EH120_093,mode_09,success,0.6199638247,7.4549980164,
3POZ,EH120_094,mode_01,success,0.3820014,6.4825501442,
3POZ,EH120_094,mode_02,success,0.8888368607,7.1016488075,
3POZ,EH120_094,mode_03,success,0.2658854723,6.4642891884,
3POZ,EH120_094,mode_04,success,0.300835073,6.0548439026,
3POZ,EH120_094,mode_05,success,0.3721928895,6.5366902351,
3POZ,EH120_094,mode_06,success,0.2254836261,6.1096477509,
3POZ,EH120_094,mode_07,success,0.3605706394,6.3221549988,
3POZ,EH120_094,mode_08,success,0.7152485251,6.9444103241,
3POZ,EH120_094,mode_09,success,0.2912433743,6.0088553429,
3POZ,EH120_095,mode_01,success,0.2741666734,6.8589859009,
3POZ,EH120_095,mode_02,success,0.3024193943,6.8705916405,
3POZ,EH120_095,mode_03,success,0.877940774,7.9843482971,
3POZ,EH120_095,mode_04,success,0.269938916,6.8224849701,
3POZ,EH120_095,mode_05,success,0.1222611442,6.3174872398,
3POZ,EH120_095,mode_06,success,0.6311357021,7.4953560829,
3POZ,EH120_095,mode_07,success,0.2270951718,6.9545273781,
3POZ,EH120_095,mode_08,success,0.5635775924,7.4230713844,
3POZ,EH120_095,mode_09,success,0.156333819,6.2217025757,
3POZ,EH120_096,mode_01,success,0.9234149456,8.4899749756,
3POZ,EH120_096,mode_02,success,0.8351691961,8.2297124863,
3POZ,EH120_096,mode_03,success,0.164063707,6.8220868111,
3POZ,EH120_096,mode_04,success,0.0791811794,6.2829837799,
3POZ,EH120_096,mode_05,success,0.1818543375,7.0411677361,
3POZ,EH120_096,mode_06,success,0.1049737334,6.4113078117,
3POZ,EH120_096,mode_07,success,0.1829291284,7.0849137306,
3POZ,EH120_096,mode_08,success,0.8505379558,7.7816252708,
3POZ,EH120_096,mode_09,success,0.5347813368,7.3541107178,
3POZ,EH120_097,mode_01,success,0.3149313331,6.60876894,
3POZ,EH120_097,mode_02,success,0.4541922808,7.1468544006,
3POZ,EH120_097,mode_03,success,0.9188239574,8.0043830872,
3POZ,EH120_097,mode_04,success,0.7277345657,7.4205794334,
3POZ,EH120_097,mode_05,success,0.1781395823,6.0284276009,
3POZ,EH120_097,mode_06,success,0.2253726125,6.4851703644,
3POZ,EH120_097,mode_07,success,0.1036393568,5.8995299339,
3POZ,EH120_097,mode_08,success,0.1748568267,6.2557697296,
3POZ,EH120_097,mode_09,success,0.0959235281,5.5817475319,
3POZ,EH120_098,mode_01,success,0.8963309526,8.2655668259,
3POZ,EH120_098,mode_02,success,0.0790314376,5.8267326355,
3POZ,EH120_098,mode_03,success,0.1638210863,6.841445446,
3POZ,EH120_098,mode_04,success,0.1009022817,6.4478855133,
3POZ,EH120_098,mode_05,success,0.7348356843,7.8685164452,
3POZ,EH120_098,mode_06,success,0.8316738009,8.0292043686,
3POZ,EH120_098,mode_07,success,0.0669327229,6.2667412758,
3POZ,EH120_098,mode_08,success,0.0421197079,5.5924224854,
3POZ,EH120_098,mode_09,success,0.1530788988,6.0180015564,
3POZ,EH120_099,mode_01,success,0.1686372161,6.7775511742,
3POZ,EH120_099,mode_02,success,0.109825328,6.1158847809,
3POZ,EH120_099,mode_03,success,0.1314835101,5.8797631264,
3POZ,EH120_099,mode_04,success,0.082230404,6.2201561928,
3POZ,EH120_099,mode_05,success,0.1700311452,6.3542771339,
3POZ,EH120_099,mode_06,success,0.1482365131,6.4690327644,
3POZ,EH120_099,mode_07,success,0.1451722383,6.2033696175,
3POZ,EH120_099,mode_08,success,0.8639514446,7.8825392723,
3POZ,EH120_099,mode_09,success,0.701874733,7.6598420143,
3POZ,EH120_100,mode_01,success,0.9471401572,8.350025177,
3POZ,EH120_100,mode_02,success,0.4439529181,7.1769194603,
3POZ,EH120_100,mode_03,success,0.326179266,7.5522265434,
3POZ,EH120_100,mode_04,success,0.1395897716,6.5962700844,
3POZ,EH120_100,mode_05,success,0.1007543281,6.4963111877,
3POZ,EH120_100,mode_06,success,0.1218848452,6.7122292519,
3POZ,EH120_100,mode_07,success,0.0768506154,6.1408934593,
3POZ,EH120_100,mode_08,success,0.1315190643,6.4051785469,
3POZ,EH120_100,mode_09,success,0.0946491435,5.8165969849,
3POZ,EH120_101,mode_01,success,0.8930864334,8.2748603821,
3POZ,EH120_101,mode_02,success,0.0954931974,6.3392558098,
3POZ,EH120_101,mode_03,success,0.1275185943,6.6805558205,
3POZ,EH120_101,mode_04,success,0.1398056448,6.716381073,
3POZ,EH120_101,mode_05,success,0.2320348769,7.3431105614,
3POZ,EH120_101,mode_06,success,0.0800727829,6.3581466675,
3POZ,EH120_101,mode_07,success,0.1108160838,6.1573448181,
3POZ,EH120_101,mode_08,success,0.0496189818,5.9591240883,
3POZ,EH120_101,mode_09,success,0.075317964,6.0562820435,
3POZ,EH120_102,mode_01,success,0.1564242542,5.1167392731,
3POZ,EH120_102,mode_02,success,0.1438079327,5.0784926414,
3POZ,EH120_102,mode_03,success,0.0805818215,4.8627185822,
3POZ,EH120_102,mode_04,success,0.09494517,4.9113116264,
3POZ,EH120_102,mode_05,success,0.3845589459,5.5897102356,
3POZ,EH120_102,mode_06,success,0.0745309144,5.032854557,
3POZ,EH120_102,mode_07,success,0.1959205419,5.2498164177,
3POZ,EH120_102,mode_08,success,0.0852229893,4.874519825,
3POZ,EH120_102,mode_09,success,0.735139668,6.3380694389,
3POZ,EH120_103,mode_01,success,0.4153960347,5.5638794899,
3POZ,EH120_103,mode_02,success,0.7558658719,5.9552159309,
3POZ,EH120_103,mode_03,success,0.5863738656,5.9266114235,
3POZ,EH120_103,mode_04,success,0.1477180123,4.4879937172,
3POZ,EH120_103,mode_05,success,0.2022845894,5.1676535606,
3POZ,EH120_103,mode_06,success,0.330177933,5.8270816803,
3POZ,EH120_103,mode_07,success,0.2569206953,5.1760139465,
3POZ,EH120_103,mode_08,success,0.5726751089,5.9289498329,
3POZ,EH120_103,mode_09,success,0.3116735816,5.6419014931,
3POZ,EH120_104,mode_01,success,0.2025941014,6.2732014656,
3POZ,EH120_104,mode_02,success,0.2057095319,6.1325073242,
3POZ,EH120_104,mode_04,success,0.0950113758,4.830034256,
3POZ,EH120_104,mode_03,success,0.2215407044,6.1156172752,
3POZ,EH120_104,mode_06,success,0.1113168299,5.5511722565,
3POZ,EH120_104,mode_05,success,0.0697253644,4.6434426308,
3POZ,EH120_104,mode_08,success,0.1450172514,6.2038846016,
3POZ,EH120_104,mode_07,success,0.2192889899,6.4587817192,
3POZ,EH120_105,mode_01,success,0.1515861005,5.7701764107,
3POZ,EH120_104,mode_09,success,0.3275817931,6.4557843208,
3POZ,EH120_105,mode_03,success,0.3858737946,6.0083069801,
3POZ,EH120_105,mode_02,success,0.091273278,5.6469626427,
3POZ,EH120_105,mode_04,success,0.3593312502,6.1663799286,
3POZ,EH120_105,mode_05,success,0.1873809546,5.8681864738,
3POZ,EH120_105,mode_06,success,0.1204480901,5.4376177788,
3POZ,EH120_105,mode_07,success,0.2914485633,5.9580283165,
3POZ,EH120_105,mode_08,success,0.185025394,5.9122776985,
3POZ,EH120_105,mode_09,success,0.0402507186,5.4260215759,
3POZ,EH120_106,mode_01,success,0.2225262076,5.791706562,
3POZ,EH120_106,mode_02,success,0.2709881961,5.6712288857,
3POZ,EH120_106,mode_03,success,0.3225830793,5.4160552025,
3POZ,EH120_106,mode_04,success,0.2753692269,5.5880599022,
3POZ,EH120_106,mode_05,success,0.1965529919,5.3427538872,
3POZ,EH120_106,mode_06,success,0.4140284657,5.8150515556,
3POZ,EH120_106,mode_07,success,0.18680121,5.5716133118,
3POZ,EH120_106,mode_08,success,0.2614020109,5.5591621399,
3POZ,EH120_107,mode_01,success,0.1578422487,5.6441130638,
3POZ,EH120_106,mode_09,success,0.1933090091,5.4156403542,
3POZ,EH120_107,mode_03,success,0.0504929014,5.0051980019,
3POZ,EH120_107,mode_02,success,0.0992004424,5.0387887955,
3POZ,EH120_107,mode_05,success,0.1119883582,5.0899567604,
3POZ,EH120_107,mode_04,success,0.6316232085,6.1382389069,
3POZ,EH120_107,mode_06,success,0.1925142705,5.3882117271,
3POZ,EH120_107,mode_07,success,0.4719855785,6.4427261353,
3POZ,EH120_107,mode_08,success,0.0664097443,5.4095273018,
3POZ,EH120_107,mode_09,success,0.2187407911,5.5849509239,
3POZ,EH120_108,mode_01,success,0.2537491918,5.8692765236,
3POZ,EH120_108,mode_02,success,0.0770589411,5.5978560448,
3POZ,EH120_108,mode_03,success,0.7585846782,5.9654698372,
3POZ,EH120_108,mode_05,success,0.350705564,5.8473720551,
3POZ,EH120_108,mode_04,success,0.0652293637,4.9133882523,
3POZ,EH120_108,mode_07,success,0.2750995457,5.3383536339,
3POZ,EH120_108,mode_06,success,0.1948724687,5.4098448753,
3POZ,EH120_108,mode_09,success,0.0849862248,4.4339957237,
3POZ,EH120_108,mode_08,success,0.1163292304,4.9308857918,
3POZ,EH120_109,mode_01,success,0.4835232198,3.9498488903,
3POZ,EH120_109,mode_02,success,0.3511721194,3.7681884766,
3POZ,EH120_109,mode_03,success,0.3555626869,3.6779034138,
3POZ,EH120_109,mode_04,success,0.3445003331,3.7935683727,
3POZ,EH120_109,mode_05,success,0.7111668587,3.8866927624,
3POZ,EH120_109,mode_06,success,0.1347310096,3.5226323605,
3POZ,EH120_109,mode_07,success,0.5479237437,3.8085682392,
3POZ,EH120_109,mode_08,success,0.1662905365,3.6336276531,
3POZ,EH120_109,mode_09,success,0.1681822985,3.6614179611,
3POZ,EH120_110,mode_01,success,0.6102524996,5.5010008812,
3POZ,EH120_110,mode_02,success,0.388954699,5.1915659904,
3POZ,EH120_110,mode_03,success,0.3606798053,5.2731537819,
3POZ,EH120_110,mode_04,success,0.3537727892,5.2370376587,
3POZ,EH120_110,mode_05,success,0.2157525271,4.7921767235,
3POZ,EH120_110,mode_07,success,0.2289517224,4.8514924049,
3POZ,EH120_110,mode_06,success,0.7687679529,6.073861599,
3POZ,EH120_110,mode_08,success,0.1570631862,4.7454013824,
3POZ,EH120_110,mode_09,success,0.0980640724,4.5656065941,
3POZ,EH40_01,mode_01,success,0.1331196725,6.2455201149,
3POZ,EH40_01,mode_02,success,0.2716504931,6.6947898865,
3POZ,EH40_01,mode_03,success,0.0880418494,6.0520739555,
3POZ,EH40_01,mode_04,success,0.7621389031,7.7344069481,
3POZ,EH40_01,mode_05,success,0.4098786116,6.6151847839,
3POZ,EH40_01,mode_06,success,0.2380874604,6.593556881,
3POZ,EH40_01,mode_07,success,0.169152528,6.4169411659,
3POZ,EH40_01,mode_08,success,0.2443339229,7.029276371,
3POZ,EH40_01,mode_09,success,0.2957368493,6.6464390755,
3POZ,EH40_02,mode_01,success,0.9125686288,8.2654294968,
3POZ,EH40_02,mode_02,success,0.2164436281,6.8950500488,
3POZ,EH40_02,mode_03,success,0.3205422759,7.1367125511,
3POZ,EH40_02,mode_04,success,0.5892500877,7.5709195137,
3POZ,EH40_02,mode_05,success,0.1598539203,6.9794135094,
3POZ,EH40_02,mode_06,success,0.6828016043,7.823870182,
3POZ,EH40_02,mode_08,success,0.2007376552,6.8871979713,
3POZ,EH40_02,mode_07,success,0.0832858682,6.4767532349,
3POZ,EH40_03,mode_01,success,0.3237091601,6.9091477394,
3POZ,EH40_02,mode_09,success,0.0548743568,5.9467539787,
3POZ,EH40_03,mode_03,success,0.1003087983,6.1072807312,
3POZ,EH40_03,mode_02,success,0.0586262271,5.3987541199,
3POZ,EH40_03,mode_04,success,0.060634084,5.1989126205,
3POZ,EH40_03,mode_05,success,0.068669349,5.3918595314,
3POZ,EH40_03,mode_06,success,0.0513400249,4.6586484909,
3POZ,EH40_03,mode_07,success,0.2449271232,6.8426728249,
3POZ,EH40_03,mode_08,success,0.1142969728,5.3486227989,
3POZ,EH40_03,mode_09,success,0.1412822008,6.1518135071,
3POZ,EH40_04,mode_01,success,0.1051766425,6.4113273621,
3POZ,EH40_04,mode_02,success,0.0938302055,6.5222153664,
3POZ,EH40_04,mode_03,success,0.1681477576,7.2001643181,
3POZ,EH40_04,mode_04,success,0.1636004299,7.2267699242,
3POZ,EH40_04,mode_05,success,0.398345381,7.7790837288,
3POZ,EH40_04,mode_06,success,0.0493599847,6.2602744102,
3POZ,EH40_04,mode_07,success,0.1129112467,6.6868057251,
3POZ,EH40_04,mode_08,success,0.2832373977,7.6630783081,
3POZ,EH40_04,mode_09,success,0.2493709624,7.3982653618,
3POZ,EH40_05,mode_01,success,0.2567002177,6.3174529076,
3POZ,EH40_05,mode_02,success,0.31333974,6.7401165962,
3POZ,EH40_05,mode_03,success,0.1817223132,6.6508026123,
3POZ,EH40_05,mode_04,success,0.1914800107,5.4454436302,
3POZ,EH40_05,mode_05,success,0.0892482623,5.5712409019,
3POZ,EH40_05,mode_06,success,0.1101182923,5.5287590027,
3POZ,EH40_05,mode_07,success,0.1736835837,5.497985363,
3POZ,EH40_05,mode_08,success,0.9150681496,7.8850922585,
3POZ,EH40_05,mode_09,success,0.8370536566,7.8090043068,
3POZ,EH40_06,mode_01,success,0.051890403,6.6401810646,
3POZ,EH40_06,mode_02,success,0.0577476956,6.5229315758,
3POZ,EH40_06,mode_03,success,0.2894349396,7.7282214165,
3POZ,EH40_06,mode_04,success,0.1122750714,7.0786952972,
3POZ,EH40_06,mode_05,success,0.1571029276,7.110294342,
3POZ,EH40_06,mode_06,success,0.1169132218,6.7312698364,
3POZ,EH40_06,mode_07,success,0.0400325209,6.3290305138,
3POZ,EH40_06,mode_08,success,0.7097904086,8.1415348053,
3POZ,EH40_06,mode_09,success,0.2118361443,7.3610744476,
3POZ,EH40_07,mode_01,success,0.0920480341,5.5111527443,
3POZ,EH40_07,mode_02,success,0.2686659992,6.5540795326,
3POZ,EH40_07,mode_03,success,0.0895954221,5.3977375031,
3POZ,EH40_07,mode_04,success,0.1314380765,5.7957420349,
3POZ,EH40_07,mode_05,success,0.3067201078,6.467236042,
3POZ,EH40_07,mode_06,success,0.111958161,5.870080471,
3POZ,EH40_07,mode_07,success,0.909830749,7.3854756355,
3POZ,EH40_07,mode_08,success,0.4172292352,6.6608071327,
3POZ,EH40_07,mode_09,success,0.1322210729,5.5302639008,
3POZ,EH40_08,mode_01,success,0.1866954565,7.3872361183,
3POZ,EH40_08,mode_02,success,0.2024199367,7.2083244324,
3POZ,EH40_08,mode_03,success,0.0823496655,6.3420944214,
3POZ,EH40_08,mode_04,success,0.0652572066,6.1425032616,
3POZ,EH40_08,mode_05,success,0.048118256,5.3543601036,
3POZ,EH40_08,mode_06,success,0.7766571641,7.8567471504,
3POZ,EH40_08,mode_07,success,0.57053864,7.7359566689,
3POZ,EH40_08,mode_08,success,0.2369418442,7.0914463997,
3POZ,EH40_08,mode_09,success,0.1342388093,6.6882300377,
3POZ,EH40_09,mode_01,success,0.0988140628,6.8924655914,
3POZ,EH40_09,mode_02,success,0.1093449891,6.6000328064,
3POZ,EH40_09,mode_03,success,0.1853699088,6.980512619,
3POZ,EH40_09,mode_04,success,0.1101016551,6.7387309074,
3POZ,EH40_09,mode_05,success,0.1027013659,5.9234848022,
3POZ,EH40_09,mode_06,success,0.1482010037,7.0644226074,
3POZ,EH40_09,mode_07,success,0.1992833167,6.800298214,
3POZ,EH40_09,mode_08,success,0.1637360752,6.6737556458,
3POZ,EH40_09,mode_09,success,0.2537255883,7.1766896248,
3POZ,EH40_10,mode_01,success,0.1646262109,6.1417102814,
3POZ,EH40_10,mode_02,success,0.2098739594,6.3607540131,
3POZ,EH40_10,mode_03,success,0.1783126146,6.0365996361,
3POZ,EH40_10,mode_04,success,0.1299983114,5.9867553711,
3POZ,EH40_10,mode_06,success,0.3504202366,6.8010907173,
3POZ,EH40_10,mode_05,success,0.0672059432,5.6011238098,
3POZ,EH40_10,mode_08,success,0.1600950956,6.1656394005,
3POZ,EH40_10,mode_07,success,0.0669923797,5.7933402061,
3POZ,EH40_10,mode_09,success,0.1192395315,5.5804018974,
3POZ,EH40_11,mode_01,success,0.0943888202,6.0126366615,
3POZ,EH40_11,mode_02,success,0.1126791909,5.9149565697,
3POZ,EH40_11,mode_03,success,0.1988327652,6.51212883,
3POZ,EH40_11,mode_04,success,0.6869615316,7.3414611816,
3POZ,EH40_11,mode_05,success,0.1823933423,6.7763257027,
3POZ,EH40_11,mode_07,success,0.6097029448,7.3102135658,
3POZ,EH40_11,mode_06,success,0.696426928,7.3980994225,
3POZ,EH40_11,mode_08,success,0.5476329327,7.2710018158,
3POZ,EH40_11,mode_09,success,0.1008334905,5.9922814369,
3POZ,EH40_12,mode_02,success,0.9035850763,8.060751915,
3POZ,EH40_12,mode_01,success,0.1833249032,6.731716156,
3POZ,EH40_12,mode_03,success,0.6539136171,7.5214047432,
3POZ,EH40_12,mode_04,success,0.6843914986,7.5443921089,
3POZ,EH40_12,mode_05,success,0.1656754464,6.8349385262,
3POZ,EH40_12,mode_06,success,0.0605495572,5.008354187,
3POZ,EH40_12,mode_08,success,0.0856456012,5.0956873894,
3POZ,EH40_12,mode_07,success,0.1158588305,6.1698298454,
3POZ,EH40_12,mode_09,success,0.3290681839,6.8446097374,
3POZ,EH40_13,mode_01,success,0.3008021712,6.8700942993,
3POZ,EH40_13,mode_02,success,0.1411438584,6.5214495659,
3POZ,EH40_13,mode_03,success,0.2827471793,6.9542121887,
3POZ,EH40_13,mode_04,success,0.085202463,6.2164211273,
3POZ,EH40_13,mode_05,success,0.0989128724,6.1145510674,
3POZ,EH40_13,mode_06,success,0.2696740031,6.9307956696,
3POZ,EH40_13,mode_07,success,0.0383012779,5.6497616768,
3POZ,EH40_13,mode_08,success,0.1037714556,5.1890263557,
3POZ,EH40_13,mode_09,success,0.0672421977,5.3441529274,
3POZ,EH40_14,mode_01,success,0.5674022436,6.4651169777,
3POZ,EH40_14,mode_02,success,0.0798265412,4.8639206886,
3POZ,EH40_14,mode_03,success,0.2948935926,6.1984190941,
3POZ,EH40_14,mode_04,success,0.0273018964,4.5737376213,
3POZ,EH40_14,mode_05,success,0.058001712,4.7792758942,
3POZ,EH40_14,mode_06,success,0.0793138146,4.4522032738,
3POZ,EH40_14,mode_07,success,0.1297025383,5.7902374268,
3POZ,EH40_14,mode_08,success,0.0541535392,5.2533683777,
3POZ,EH40_14,mode_09,success,0.3247252405,5.7546668053,
3POZ,EH40_15,mode_01,success,0.1618809402,4.7041325569,
3POZ,EH40_15,mode_03,success,0.0517827012,4.5749411583,
3POZ,EH40_15,mode_02,success,0.0758231804,4.7124342918,
3POZ,EH40_15,mode_05,success,0.0900201723,5.0899152756,
3POZ,EH40_15,mode_04,success,0.1137497872,5.2759318352,
3POZ,EH40_15,mode_06,success,0.0449801944,4.3283495903,
3POZ,EH40_15,mode_07,success,0.066231586,5.2509694099,
3POZ,EH40_15,mode_08,success,0.8853549957,6.8537049294,
3POZ,EH40_15,mode_09,success,0.0415910073,3.8438537121,
3POZ,EH40_16,mode_01,success,0.3995431364,6.7243156433,
3POZ,EH40_16,mode_02,success,0.1346171945,6.2185492516,
3POZ,EH40_16,mode_03,success,0.3541138172,6.6835656166,
3POZ,EH40_16,mode_04,success,0.3989244103,6.7221775055,
3POZ,EH40_16,mode_05,success,0.7363203764,7.3333263397,
3POZ,EH40_16,mode_06,success,0.3418204486,6.7631092072,
3POZ,EH40_16,mode_08,success,0.2416534871,6.6203289032,
3POZ,EH40_16,mode_07,success,0.203139469,6.5254721642,
3POZ,EH40_16,mode_09,success,0.1044063345,5.5362591743,
3POZ,EH40_17,mode_01,success,0.0700014159,5.1530013084,
3POZ,EH40_17,mode_02,success,0.1757389903,6.0815067291,
3POZ,EH40_17,mode_03,success,0.2529859245,6.4658322334,
3POZ,EH40_17,mode_04,success,0.1171556637,5.9245452881,
3POZ,EH40_17,mode_05,success,0.0998848677,5.9715561867,
3POZ,EH40_17,mode_06,success,0.0658710822,5.1375293732,
3POZ,EH40_17,mode_07,success,0.0818494409,4.9305915833,
3POZ,EH40_17,mode_08,success,0.062586993,5.0816950798,
3POZ,EH40_17,mode_09,success,0.1926622838,6.2280087471,
3POZ,EH40_18,mode_02,success,0.2581704855,6.402575016,
3POZ,EH40_18,mode_01,success,0.6048077941,7.2438063622,
3POZ,EH40_18,mode_03,success,0.2700920701,6.3712081909,
3POZ,EH40_18,mode_04,success,0.1108691096,5.7020754814,
3POZ,EH40_18,mode_05,success,0.1198434085,6.0233764648,
3POZ,EH40_18,mode_06,success,0.1883021146,5.9782118797,
3POZ,EH40_18,mode_07,success,0.309610039,6.4156703949,
3POZ,EH40_18,mode_08,success,0.3468533158,6.6829295158,
3POZ,EH40_19,mode_01,success,0.2742020786,6.1576638222,
3POZ,EH40_18,mode_09,success,0.1964949369,5.9528007507,
3POZ,EH40_19,mode_02,success,0.2057880461,5.8019652367,
3POZ,EH40_19,mode_03,success,0.1248801127,5.8130021095,
3POZ,EH40_19,mode_04,success,0.1811124682,5.3047580719,
3POZ,EH40_19,mode_05,success,0.2470246255,6.0290565491,
3POZ,EH40_19,mode_06,success,0.2065699995,5.5505738258,
3POZ,EH40_19,mode_07,success,0.2281614095,5.6353569031,
3POZ,EH40_19,mode_09,success,0.1690731198,5.6614341736,
3POZ,EH40_19,mode_08,success,0.3084228337,6.3662438393,
3POZ,EH40_20,mode_01,success,0.1435812861,6.7053027153,
3POZ,EH40_20,mode_02,success,0.2643001676,6.8889355659,
3POZ,EH40_20,mode_03,success,0.0584482178,5.5561599731,
3POZ,EH40_20,mode_04,success,0.0916335657,5.9004464149,
3POZ,EH40_20,mode_05,success,0.1843651682,5.9095711708,
3POZ,EH40_20,mode_06,success,0.2244241387,6.4236049652,
3POZ,EH40_20,mode_07,success,0.2079489827,6.4669775963,
3POZ,EH40_20,mode_08,success,0.0732067227,5.3900389671,
3POZ,EH40_20,mode_09,success,0.352847755,7.0259261131,
3POZ,EH40_21,mode_01,success,0.0405192785,4.8516616821,
3POZ,EH40_21,mode_02,success,0.0419147462,5.0230841637,
3POZ,EH40_21,mode_03,success,0.074350208,5.7291445732,
3POZ,EH40_21,mode_04,success,0.1377653927,5.7572388649,
3POZ,EH40_21,mode_05,success,0.1554313451,6.1687550545,
3POZ,EH40_21,mode_06,success,0.166748777,5.9569950104,
3POZ,EH40_21,mode_07,success,0.2580799758,6.0320301056,
3POZ,EH40_21,mode_08,success,0.055270955,5.8206920624,
3POZ,EH40_21,mode_09,success,0.0661983117,5.7253098488,
3POZ,EH40_22,mode_01,success,0.5212973356,7.5783462524,
3POZ,EH40_22,mode_02,success,0.0476500914,5.5695633888,
3POZ,EH40_22,mode_03,success,0.0518857874,5.6387634277,
3POZ,EH40_22,mode_04,success,0.4335933924,7.5224342346,
3POZ,EH40_22,mode_05,success,0.4427938759,7.8576455116,
3POZ,EH40_22,mode_06,success,0.579475522,7.6970076561,
3POZ,EH40_22,mode_07,success,0.048368372,6.2743620872,
3POZ,EH40_22,mode_08,success,0.8835116029,8.1014556885,
3POZ,EH40_22,mode_09,success,0.485588938,7.6476130486,
3POZ,EH40_23,mode_01,success,0.1854516119,6.1824326515,
3POZ,EH40_23,mode_02,success,0.0657653213,5.3341860771,
3POZ,EH40_23,mode_04,success,0.0900067613,6.106880188,
3POZ,EH40_23,mode_03,success,0.1489531398,6.4967346191,
3POZ,EH40_23,mode_05,success,0.746561408,7.6416535378,
3POZ,EH40_23,mode_06,success,0.1333507597,6.3045763969,
3POZ,EH40_23,mode_07,success,0.2837668359,6.6577301025,
3POZ,EH40_23,mode_08,success,0.671026051,7.5370192528,
3POZ,EH40_23,mode_09,success,0.3395313919,7.1069068909,
3POZ,EH40_24,mode_01,success,0.6562957764,5.1376242638,
3POZ,EH40_24,mode_02,success,0.7513654828,4.7879619598,
3POZ,EH40_24,mode_03,success,0.6199271083,4.7986254692,
3POZ,EH40_24,mode_04,success,0.5499467254,4.6562857628,
3POZ,EH40_24,mode_05,success,0.3389607966,4.0959973335,
3POZ,EH40_24,mode_07,success,0.2083001286,3.6902492046,
3POZ,EH40_24,mode_06,success,0.2923474312,3.9590861797,
3POZ,EH40_24,mode_08,success,0.2968890667,4.2745709419,
3POZ,EH40_24,mode_09,success,0.5021708608,4.390540123,
3POZ,EH40_25,mode_02,success,0.5243259668,5.2257108688,
3POZ,EH40_25,mode_01,success,0.2733635902,4.6491475105,
3POZ,EH40_25,mode_04,success,0.929436028,5.9608521461,
3POZ,EH40_25,mode_03,success,0.4359767437,4.8194255829,
3POZ,EH40_25,mode_05,success,0.5536910892,5.4230155945,
3POZ,EH40_25,mode_06,success,0.151650086,4.3319821358,
3POZ,EH40_25,mode_08,success,0.2002509236,4.5974459648,
