canonical_smiles,fold,split
O=C(Nc1ccccc1C(=O)O)c1cc(-c2cccc(Br)c2)n(Cc2ccccn2)n1,2,train
O=C(Nc1ccccc1C(=O)O)c1cc(-c2cccc(C(F)(F)F)c2)n(Cc2ccccn2)n1,2,train
O=C(Nc1ccccc1C(=O)O)c1cc(-c2cccc(F)c2)n(Cc2ccccn2)n1,2,train
O=C(Nc1ccccc1C(=O)O)c1cc(-c2ccccc2Br)n(Cc2ccccn2)n1,2,train
O=C(Nc1ccccc1C(=O)O)c1cc(-c2ccccc2C(F)(F)F)n(Cc2ccccn2)n1,2,train
O=C(Nc1ccccc1C(=O)O)c1cc(-c2ccccc2Cl)n(Cc2ccccn2)n1,2,train
O=C(Nc1ccncc1)c1c(O)[nH]c(=O)[nH]c1=O,2,train
O=C(O)/C=C/Cc1c(O)ccc2c1OC(c1ccc(O)cc1)CC2=O,2,train
O=C(O)/C=C/Cc1c(O)ccc2c1OC(c1cccs1)CC2=O,2,train
O=C(O)/C=C/Cc1cccc2c1OC(c1cc3ccccc3s1)CC2=O,2,train
O=C(O)/C=C/Cc1cccc2c1OC(c1ccc(Br)c3ccccc13)CC2=O,2,train
O=C(O)/C=C/Cc1cccc2c1OC(c1ccc(O)cc1)CC2=O,2,train
O=C(O)/C=C/Cc1cccc2c1OC(c1cccs1)CC2=O,2,train
O=C(O)/C=C/Cc1cccc2c1OC(c1ccsc1)CC2=O,2,train
O=C(O)C(Sc1nc2ccccc2n1-c1ccc(C2CC2)c2ccccc12)c1ccc(Cl)cc1,2,train
O=C(O)C(Sc1nnc(Br)n1-c1sc(C2CC2)c2c1CCC2)c1ccccc1,2,train
O=C(O)C1(Oc2nc3ncccc3n2-c2ccc(C3CC3)c3ccccc23)CCC1,2,train
O=C(O)C1(Sc2ccccc2N2CCOc3ccc(Br)cc32)CCC1,2,train
O=C(O)C1(Sc2ccnc3cc(Br)ccc23)CCC1,2,train
O=C(O)C1(Sc2ccnc3ccc(Br)cc23)CC1,2,train
O=C(O)C1(Sc2ccnc3ccc(Br)cc23)CCC1,2,train
O=C(O)C1(Sc2ccnc3ccc(C(F)(F)F)cc23)CCC1,2,train
O=C(O)C1(Sc2ccnc3ccc(C4CC4)cc23)CCC1,2,train
O=C(O)C1(Sc2ccnc3ccc(CO)cc23)CCC1,2,train
O=C(O)C1(Sc2ccnc3ccc(F)cc23)CCC1,2,train
O=C(O)C1(Sc2ccnc3ccc(OCCO)cc23)CCC1,2,train
O=C(O)C1(Sc2ccnc3ccccc23)CCC1,2,train
O=C(O)C1(Sc2ccnc3ccncc23)CCC1,2,train
O=C(O)C1(Sc2nnc(Br)n2-c2cc(Cl)c(C3CC3)s2)CCC1,2,train
O=C(O)CC1(CSc2ccncc2C2=CC=C(CO)CC2)CC1,2,train
O=C(O)CCCCCN(c1cccc(F)c1)c1ccnc2ccc(C(F)(F)F)cc12,2,train
O=C(O)CCCCN(c1cccc(F)c1)c1ccnc2ccc(C(F)(F)F)cc12,2,train
O=C(O)CCCN(c1ccc(Cl)cc1)c1ccnc2ccc(C(F)(F)F)cc12,2,train
O=C(O)CCCN(c1ccc(F)cc1)c1ccnc2ccc(C(F)(F)F)cc12,2,train
O=C(O)CCCN(c1cccc(Br)c1)c1ccnc2ccc(C(F)(F)F)cc12,2,train
O=C(O)CCCN(c1cccc(F)c1)c1ccnc2ccc(-c3ccc(F)cc3)cc12,2,train
O=C(O)CCCN(c1cccc(F)c1)c1ccnc2ccc(-c3ccc4ccccc4c3)cc12,2,train
O=C(O)CCCN(c1cccc(F)c1)c1ccnc2ccc(-c3ccccc3)cc12,2,train
O=C(O)CCCN(c1cccc(F)c1)c1ccnc2ccc(Br)cc12,2,train
O=C(O)CCCN(c1cccc(F)c1)c1ccnc2ccc(C(F)(F)F)cc12,2,train
O=C(O)CCCN(c1cccc(F)c1)c1ccnc2ccc(F)cc12,2,train
O=C(O)CCCN(c1cccc(F)c1)c1ccnc2ccccc12,2,train
O=C(O)CCCN(c1ccccc1)c1ccnc2ccc(C(F)(F)F)cc12,2,train
O=C(O)CCCN(c1ccccc1F)c1ccnc2ccc(C(F)(F)F)cc12,2,train
O=C(O)CCCSc1ccncc1C(=O)N1CCOc2ccccc21,2,train
O=C(O)CCCSc1ccncc1C(=O)N1CCc2ccccc2C1,2,train
O=C(O)CCCSc1nccc(Nc2ccc(C3CC3)c3ccccc23)n1,2,train
O=C(O)CCCc1c(O)ccc2c1OC(c1cccs1)CC2=O,2,train
O=C(O)CCOc1nc2ncccc2n1-c1ccc(C2CC2)c2ccccc12,2,train
O=C(O)CCSc1ccncc1C(=O)N1CCOc2ccccc21,2,train
O=C(O)CCSc1ccncc1C(=O)N1CCc2ccccc2C1,2,train
O=C(O)CCSc1nc2c(c(Nc3ccc(C4CC4)c4ccccc34)n1)CCC2,2,train
O=C(O)CCSc1nc2ncccc2n1Cc1ccc(C2CC2)c2ccccc12,2,train
O=C(O)CCc1cc2c(Cc3c(Cl)cccc3Cl)cccc2s1,2,train
O=C(O)CCc1cc2cccc(Cc3c(Cl)cccc3Cl)c2s1,2,train
O=C(O)CCc1nnc(Br)n1-c1ccc(C2CC2)c2ccccc12,2,train
O=C(O)CCc1nnc(Br)n1Cc1ccc(Br)c2ccccc12,2,train
O=C(O)CCc1nnc(Br)n1Cc1ccc(C2CC2)c2ccccc12,2,train
O=C(O)CSc1ccncc1C(=O)N1CCOc2ccccc21,2,train
O=C(O)CSc1ccncc1C(=O)N1CCc2ccccc2C1,2,train
O=C(O)CSc1nc2cnccc2n1Cc1ccc(C2CC2)c2ccccc12,2,train
O=C(O)CSc1nc2sccc2c(=O)n1-c1ccc(C2CC2)c2ccccc12,2,train
O=C(O)CSc1nnc(Br)n1-c1sc(-c2ccc(Cl)c(Cl)c2)c2c1CCCC2,2,train
O=C(O)CSc1nnc(Br)n1-c1sc(-c2ccc(F)c(F)c2)c2c1CCCC2,2,train
O=C(O)CSc1nnc(Br)n1-c1sc(-c2ccc(F)cc2)c2c1CCCC2,2,train
O=C(O)CSc1nnc(Br)n1-c1sc(-c2cccc(F)c2)c2c1CCCC2,2,train
O=C(O)CSc1nnc(Br)n1-c1sc(-c2ccccc2)c2c1CCCC2,2,train
O=C(O)CSc1nnc(Br)n1Cc1ccc(Br)c2ccccc12,2,train
O=C(O)CSc1nnc(Br)n1Cc1ccc(C2CC2)c2ccccc12,2,train
O=C(O)CSc1nnc(Cl)n1Cc1ccc(C2CC2)c2ccccc12,2,train
O=C(O)CSc1nnc(I)n1Cc1ccc(C2CC2)c2ccccc12,2,train
O=C(O)Cc1ccc2c(C3CC3)nn(Cc3c(Cl)cccc3Cl)c2c1,2,train
O=C(O)c1ccc(-c2cc(C(F)(F)F)cc3ccoc23)cc1O,2,train
O=C(O)c1ccc(-c2cncc(Oc3ccc(Cl)cc3)c2)cc1O,2,train
O=C(O)c1ccc(-c2cncc(Oc3cccc(Cl)c3)c2)cc1O,2,train
O=C(O)c1ccc(-c2cncc(Oc3ccccc3)c2)cc1O,2,train
O=C(O)c1ccccc1-c1ccccc1-c1nc(-c2ccncc2Cl)no1,2,train
O=C(O)c1ccccc1-c1ccccc1C(=O)N1CCCc2ccccc21,2,train
O=C(O)c1ccccc1NC(=O)c1cn(Cc2ccccn2)c2ccccc12,2,train
O=C(O)c1cnc2c(Cl)nn(Cc3c(Cl)cccc3Cl)c2c1,2,train
O=C([O-])CCCc1nnc(Br)n1Cc1ccc(Br)c2ccccc12.[Na+],2,train
O=C([O-])CSc1nnc(Br)n1Cc1ccc(Br)c2ccccc12.[Na+],2,train
O=C(c1cc(Cl)c(O)c(C(F)(F)F)c1)N1CS(=O)(=O)c2ccccc21,2,train
O=C(c1cc(Cl)c(O)c(Cl)c1)N1CCc2cc(Br)ccc21,2,train
O=C(c1cc(Cl)c(O)c(Cl)c1)n1ccc2ccncc21,2,train
O=C(c1cc(Cl)c(O)c(Cl)c1)n1ccc2cnccc21,2,train
O=C(c1cc(Cl)c(O)c(Cl)c1)n1ccc2ncccc21,2,train
O=C(c1cc(Cl)c(O)c(Cl)c1)n1ncc2ccccc21,2,train
O=C(c1cc(F)c(O)c(Cl)c1)N1CS(=O)(=O)c2ccccc21,2,train
O=C(c1ccnc2ccc(-c3ccc(F)cc3)cc12)N1CCC[C@H]1CNS(=O)(=O)C(F)(F)F,2,train
O=C(c1ccnc2ccc(-c3cnoc3)cc12)N1CCC[C@H]1CNS(=O)(=O)C(F)(F)F,2,train
O=C(c1ccnc2ccc(Br)cc12)N1CCCC[C@H]1CNS(=O)(=O)C(F)(F)F,2,train
O=C(c1ccnc2ccc(Br)cc12)N1CCC[C@@H]1CNS(=O)(=O)C(F)(F)F,2,train
O=C(c1ccnc2ccc(Br)cc12)N1CCC[C@H]1CNS(=O)(=O)C(F)(F)F,2,train
O=C(c1ccnc2ccc(Br)cc12)N1CC[C@@H]1CNS(=O)(=O)C(F)(F)F,2,train
O=C(c1ccnc2ccc(Br)cc12)N1CC[C@H]1CNS(=O)(=O)C(F)(F)F,2,train
O=C(c1ccnc2ccc(C3CC3)cc12)N1CCC[C@H]1CNS(=O)(=O)C(F)(F)F,2,train
O=C(c1ccnc2ccc(C3CCCCC3)cc12)N1CCC[C@H]1CNS(=O)(=O)C(F)(F)F,2,train
O=C(c1ccnc2ccc(Nc3ccc(Cl)cc3)cc12)N1CCC[C@H]1CNS(=O)(=O)C(F)(F)F,2,train
O=C(c1cnccc1SC1(C(=O)O)CCC1)N1CCOc2ccccc21,2,train
O=C1C(CC[S+]([O-])c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,2,train
O=C1NC(=S)NC(=O)C1C(=O)Nc1ccccc1,2,train
O=S(=O)(CSc1nnc(Br)n1Cc1ccc(Br)c2ccccc12)Nc1cc(Cl)cnc1Cl,2,train
O=S(=O)(CSc1nnc(Br)n1Cc1ccc(Br)c2ccccc12)Nc1ccc(Br)nc1,2,train
O=S(=O)(CSc1nnc(Br)n1Cc1ccc(Br)c2ccccc12)Nc1ccc(Br)nc1Br,2,train
O=S(=O)(CSc1nnc(Br)n1Cc1ccc(Br)c2ccccc12)Nc1ccc(C(F)(F)F)nc1,2,train
O=S(=O)(CSc1nnc(Br)n1Cc1ccc(Br)c2ccccc12)Nc1ccc(Cl)nc1,2,train
O=S(=O)(CSc1nnc(Br)n1Cc1ccc(Br)c2ccccc12)Nc1ccc(Cl)nc1Cl,2,train
O=S(=O)(CSc1nnc(Br)n1Cc1ccc(Br)c2ccccc12)Nc1ccc(F)nc1,2,train
O=S(=O)(CSc1nnc(Br)n1Cc1ccc(Br)c2ccccc12)Nc1ccccc1,2,train
O=S(=O)(CSc1nnc(Br)n1Cc1ccc(Br)c2ccccc12)Nc1cccnc1,2,train
O=S(=O)(CSc1nnc(Br)n1Cc1ccc(Br)c2ccccc12)Nc1cccnc1Br,2,train
O=S(=O)(CSc1nnc(Br)n1Cc1ccc(Br)c2ccccc12)Nc1cccnc1Cl,2,train
O=S(=O)(CSc1nnc(Br)n1Cc1ccc(Br)c2ccccc12)Nc1cncc(C(F)(F)F)c1,2,train
O=S(=O)(CSc1nnc(Br)n1Cc1ccc(Br)c2ccccc12)Nc1cnccc1I,2,train
O=S(=O)(Nc1ccc(C(F)(F)F)nc1)c1ccccc1C(F)(F)F,2,train
O=S(=O)(Nc1ccc(F)cn1)c1ccc(Oc2cnc(CO)c(Cl)c2)cc1F,2,train
O=S(=O)(Nc1ccnc2ccc(Br)cc12)C(F)(F)F,2,train
O=S(=O)(Nc1cncc(Br)c1)c1ccccc1C(F)(F)F,2,train
O=S(=O)(Nc1cncc(C(F)(F)F)c1)c1ccccc1C(F)(F)F,2,train
O=S(=O)([O-])CSc1nnc(Br)n1Cc1ccc(Br)c2ccccc12.[Na+],2,train
O=c1c(O)c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12,2,train
[C-]#[N+]c1ccc(-c2c(SC(C)(C)C(=O)O)ccc3ncccc23)cc1,2,train
[C-]#[N+]c1nn(Cc2c(Cl)cccc2Cl)c2cc(C(=O)O)ccc12,2,train
C/C(=C\Cc1c(O)ccc2c1OC(c1csc3ccccc13)CC2=O)C(=O)O,2,test
C/C(=C\Cc1cccc2c1OC(c1csc3ccccc13)CC2=O)C(=O)O,2,test
CC(C)(C)c1ccc(Nc2cncc(-c3ccc(C(=O)O)c(O)c3)c2)cc1,2,test
CC(C)(Cc1cc2c(-c3ccc(C#N)cc3)cncc2s1)C(=O)O,2,test
CC(C)(Oc1ccc2ccccc2c1-c1ccc(C#N)c2ccccc12)C(=O)O,2,test
CC(C)(Sc1ccc2ccccc2c1-c1ccc(C#N)c2ccccc12)C(=O)O,2,test
CC(C)(Sc1ccncc1-c1ccc(C#N)c2ccccc12)C(=O)O,2,test
CC(C)(Sc1ccncc1-c1ccc(C#N)c2ccccc12)C(=O)[O-].[Na+],2,test
CC(C)(Sc1nc2ncccc2n1Cc1ccc(Br)c2ccccc12)C(=O)O,2,test
CC(C)CS(=O)(=O)Nc1ccncc1-c1ccc(C#N)c2ccccc12,2,test
CC(C)CSc1nc(O)c(C(=O)Nc2ccc(-c3c[nH]nn3)cc2)c(=O)[nH]1,2,test
CC(C)Sc1nc(O)c(C(=O)Nc2ccc(-c3c[nH]nn3)cc2)c(=O)[nH]1,2,test
CC(C)Sc1nc(O)c(C(=O)Nc2ccc(-c3c[nH]nn3)cc2F)c(=O)[nH]1,2,test
CC(NC(=O)Cc1c(Cl)cccc1Cl)c1ccc(CCC(=O)O)cn1,2,test
CC(Sc1nc2cnccc2n1-c1ccc(C2CC2)c2ccccc12)C(=O)O,2,test
CCCS(=O)(=O)Nc1ccncc1-c1ccc(C#N)c2ccccc12,2,test
CCOC(=O)C(C)(C)Sc1nncn1-c1sc(C(=O)NC(O)CCBr)c2c1CCCC2,2,test
CCS(=O)(=O)Nc1ccncc1-c1ccc(C#N)c2ccccc12,2,test
CCSc1nc(O)c(C(=O)Nc2ccc(-c3c[nH]nn3)cc2)c(=O)[nH]1,2,test
CCc1cc2c(C(=O)c3cc(Br)c(O)c(Br)c3)c(O)ccc2o1,2,test
CCc1cc2c(C(=O)c3cc(Br)c(O)c(Br)c3)c(OC)ccc2o1,2,test
CCc1cc2c(C(=O)c3cc(Br)c(O)c(Br)c3)cc(Br)c(O)c2o1,2,test
CCc1cc2c(C(=O)c3ccc(O)cc3)c(OC)ccc2o1,2,test
CCc1cc2c(C(=O)c3ccc(O)cc3)cc(OC)cc2o1,2,test
CCc1cc2c(C(=O)c3ccc(O)cc3)ccc(O)c2o1,2,test
CCc1cc2c(C(=O)c3ccc(OC)cc3)cc(Br)c(O)c2o1,2,test
CCc1cc2cc(O)cc(C(=O)c3cc(Br)c(O)c(Br)c3)c2o1,2,test
CCc1cc2cc(OC)cc(C(=O)c3cc(Br)c(O)c(Br)c3)c2o1,2,test
CCc1cc2cc(OC)cc(C(=O)c3ccc(O)cc3)c2o1,2,test
CCc1ccc(Nc2cncc(-c3ccc(C(=O)O)c(O)c3)c2)cc1,2,test
CCc1cn(Cc2c(C)cccc2C)c2cc(C(=O)O)ccc12,2,test
CCc1nn(Cc2c(Cl)cccc2Cl)c2cc(-c3nnn[nH]3)cnc12,2,test
CN(c1cnccc1SCc1ccc(-c2ccccc2C(=O)[O-])cc1)c1ccc(C#N)c2ccccc12.[Na+],2,test
COc1c(O)cc2oc3cc(O)c(CC=C(C)C)c(O)c3c(=O)c2c1CC=C(C)C,2,test
COc1cc(-c2ccc3nccc(C(=O)N4CCC[C@H]4CNS(=O)(=O)C(F)(F)F)c3c2)ccn1,2,test
COc1cc(C(=O)n2ccc3cccnc32)cc(OC)c1O,2,test
COc1cc(C(=O)n2ccc3cccnc32)ccc1O,2,test
COc1cc(Cl)ccc1Oc1ccc(S(=O)(=O)Nc2cccnc2)cc1C#N,2,test
COc1ccc(Nc2cncc(-c3ccc(C(=O)O)c(O)c3)c2)cc1,2,test
COc1ccccc1S(=O)(=O)Nc1ccc(C#N)c(Cl)c1,2,test
CS(=O)(=O)Nc1ccncc1-c1ccc(C#N)c2ccccc12,2,test
CSc1nc(O)c(C(=O)Nc2c(F)cc(-c3c[nH]nn3)cc2F)c(=O)[nH]1,2,test
CSc1nc(O)c(C(=O)Nc2ccc(-c3c[nH]nn3)c(F)c2)c(=O)[nH]1,2,test
CSc1nc(O)c(C(=O)Nc2ccc(-c3c[nH]nn3)cc2C#N)c(=O)[nH]1,2,test
CSc1nc(O)c(C(=O)Nc2ccc(-c3c[nH]nn3)cc2OC(F)(F)F)c(=O)[nH]1,2,test
CSc1nc(O)c(C(=O)Nc2ccc(-c3c[nH]nn3)cc2OC(F)F)c(=O)[nH]1,2,test
Cc1cc(-n2c(Br)nnc2SC(C(=O)O)c2ccccc2)sc1C1CC1,2,test
Cc1cc(C(=O)n2ccc3cccnc32)cc(C)c1O,2,test
Cc1cc(C(=O)n2ccc3cccnc32)ccc1O,2,test
Cc1cc2c(-c3ccc(C(=O)O)c(O)c3)cc(C#N)cc2o1,2,test
Cc1ccc(C)c(Cn2cc(C)c3ccc(CC(=O)O)cc32)c1,2,test
Cc1ccc(C)c(Cn2nc(C)c3ncc(-c4nnn[nH]4)cc32)c1,2,test
Cc1ccc(Nc2cncc(-c3ccc(C(=O)O)c(O)c3)c2)cc1,2,test
Cc1ccc(Nc2cncc(-c3ccc(C(=O)O)c(O)c3)c2)cc1C,2,test
Cc1ccc(Nc2cncc(-c3ccc(C(=O)O)c(O)c3)c2)cc1Cl,2,test
Cc1ccc(Nc2cncc(-c3ccc(C(=O)O)c(O)c3)c2)cc1F,2,test
Cc1cccc(C)c1Cn1cc(C(C)C)c2ccc(C(=O)O)cc21,2,test
Cc1cccc(C)c1Cn1cc(C)c2ccc(C(=O)O)cc21,2,test
Cc1cccc(C)c1Cn1cc(C)c2ccc(CC(=O)O)cc21,2,test
Cc1cccc(C)c1Cn1cc(Cl)c2ccc(CC(=O)O)cc21,2,test
Cc1cccc(Cl)c1Cn1nc(C)c2ncc(-c3nnn[nH]3)cc21,2,test
Cc1cccc(Cl)c1Cn1nc(Cl)c2ncc(-c3nnn[nH]3)cc21,2,test
Cc1cccc(Nc2cncc(-c3ccc(C(=O)O)c(O)c3)c2)c1,2,test
Cc1ccccc1S(=O)(=O)Nc1ccc(C#N)c(Cl)c1,2,test
Cc1ccccc1S(=O)(=O)Nc1ccc(Cl)c(C#N)c1,2,test
Cc1cn(Cc2c(Cl)cccc2Cl)c2cc(CC(=O)O)ccc12,2,test
Cc1cn(Cc2c(Cl)cccc2Cl)c2cc(CCC(=O)O)ccc12,2,test
Cc1cn(Cc2c(F)cccc2Cl)c2cc(CC(=O)O)ccc12,2,test
Cc1cn(Cc2cccc(Cl)c2Cl)c2cc(CC(=O)O)ccc12,2,test
Cc1cn(Cc2ccccc2Cl)c2cc(CC(=O)O)ccc12,2,test
Cc1nn(Cc2c(Cl)cccc2Cl)c2cc(-c3nnn[nH]3)cnc12,2,test
Cc1nn(Cc2c(Cl)cccc2Cl)c2cc(CCc3nnn[nH]3)ccc12,2,test
Cc1nn(Cc2cccc(Cl)c2Cl)c2cc(-c3nnn[nH]3)cnc12,2,test
Clc1cccc(Cl)c1Cn1nc(Cl)c2ncc(-c3nnn[nH]3)cc21,2,test
Cn1ccc(NS(=O)(=O)c2ccc(Oc3ccc(C#N)c(Cl)c3)c(C#N)c2)n1,2,test
N#Cc1c(Cl)cc(NS(=O)(=O)c2ccccc2OC(F)(F)F)cc1Cl,2,test
N#Cc1c(Cl)cccc1NS(=O)(=O)c1ccccc1C(F)(F)F,2,test
N#Cc1cc(-c2ccc(C(=O)O)c(O)c2)c2[nH]ccc2c1,2,test
N#Cc1cc(-c2ccc(C(=O)O)c(O)c2)c2cc(C(F)(F)F)oc2c1,2,test
N#Cc1cc(-c2ccc(C(=O)O)c(O)c2)c2cc(Cl)oc2c1,2,test
N#Cc1cc(-c2ccc(C(=O)O)c(O)c2)c2cc(Cl)sc2c1,2,test
N#Cc1cc(-c2ccc(C(=O)O)c(O)c2)c2cc(F)oc2c1,2,test
N#Cc1cc(-c2ccc(C(=O)O)c(O)c2)c2cc(F)sc2c1,2,test
N#Cc1cc(-c2ccc(C(=O)O)c(O)c2)c2ccoc2c1,2,test
N#Cc1cc(-c2ccc(C(=O)O)c(O)c2)c2ccsc2c1,2,test
N#Cc1cc(-c2ccc(C(=O)O)c(O)c2)c2ncoc2c1,2,test
N#Cc1cc(-n2cnc(C(=O)O)c2)ccc1N1CCCCCC1,2,test
N#Cc1cc(C(=O)N2CSc3ccccc32)cc(C(F)(F)F)c1O,2,test
N#Cc1cc(Cl)ccc1NS(=O)(=O)c1ccccc1C(F)(F)F,2,test
N#Cc1cc(NS(=O)(=O)c2ccccc2C#N)ccc1Cl,2,test
N#Cc1cc(NS(=O)(=O)c2ccccc2C(F)(F)F)ccc1C(F)(F)F,2,test
N#Cc1cc(NS(=O)(=O)c2ccccc2C(F)(F)F)ccc1Cl,2,test
N#Cc1cc(NS(=O)(=O)c2ccccc2Cl)ccc1Cl,2,test
N#Cc1cc(NS(=O)(=O)c2ccccc2OC(F)(F)F)ccc1Cl,2,test
N#Cc1cc(Oc2cc(F)c(S(=O)(=O)Nc3ncccn3)cc2Cl)ccc1F,2,test
N#Cc1ccc(-c2cncc3ccc(SC4(C(=O)O)CCC4)cc23)c2ccccc12,2,test
N#Cc1ccc(-c2cnccc2NS(=O)(=O)C(F)(F)F)c2ccccc12,2,test
N#Cc1ccc(-c2cnccc2SCCC(=O)O)c2ccccc12,2,test
N#Cc1ccc(-c2cnccc2SCCC(F)(F)C(=O)O)c2ccccc12,2,test
N#Cc1ccc(-c2cnccc2Sc2ccc(C(=O)O)cc2)c2ccccc12,2,test
N#Cc1ccc(-c2cnccc2Sc2cccc(C(=O)O)c2)c2ccccc12,2,test
N#Cc1ccc(-c2cnccc2Sc2ccccc2C(=O)O)c2ccccc12,2,test
N#Cc1ccc(Cl)c(NS(=O)(=O)c2ccccc2C(F)(F)F)c1,2,test
N#Cc1ccc(Cl)cc1NS(=O)(=O)c1ccccc1C(F)(F)F,2,test
N#Cc1ccc(NS(=O)(=O)c2ccccc2C#N)cc1Cl,2,test
N#Cc1ccc(NS(=O)(=O)c2ccccc2C(F)(F)F)c(Cl)c1,2,test
N#Cc1ccc(NS(=O)(=O)c2ccccc2C(F)(F)F)cc1,2,test
N#Cc1ccc(NS(=O)(=O)c2ccccc2C(F)(F)F)cc1C(F)(F)F,2,test
N#Cc1ccc(NS(=O)(=O)c2ccccc2C(F)(F)F)cc1Cl,2,test
N#Cc1ccc(NS(=O)(=O)c2ccccc2Cl)cc1Cl,2,test
N#Cc1ccc(NS(=O)(=O)c2ccccc2OC(F)(F)F)cc1Cl,2,test
N#Cc1ccc(Nc2cnccc2SCc2ccc(-c3ccccc3C(=O)[O-])cc2)c2ccccc12.[Na+],2,test
N#Cc1ccc(Oc2cc(F)c(S(=O)(=O)Nc3ncc(F)cn3)cc2Cl)cc1Cl,2,test
N#Cc1ccc(Oc2ccc(S(=O)(=O)Nc3cccnc3)cc2C#N)cc1Cl,2,test
N#Cc1ccc(Oc2ccc(S(=O)(=O)Nc3ncc(F)cn3)cc2C#N)cc1Cl,2,test
N#Cc1ccc(Oc2ccc(S(=O)(=O)Nc3ncccn3)cc2C#N)cc1Cl,2,test
N#Cc1ccc(Oc2ccc(S(=O)(=O)Nc3ncns3)cc2C#N)cc1Cl,2,test
N#Cc1ccc(Oc2cnccc2SCc2ccc(-c3ccccc3C(=O)[O-])cc2)c2ccccc12.[Na+],2,test
N#Cc1cccc(NS(=O)(=O)c2ccccc2C(F)(F)F)c1,2,test
N#Cc1ccccc1NS(=O)(=O)c1ccccc1C(F)(F)F,2,test
O=C(Nc1cc(F)c(O)c(F)c1)c1c(O)[nH]c(=O)[nH]c1=O,2,test
O=C(Nc1ccc(-c2cnn[nH]2)cc1)c1c(O)nc(O)[nH]c1=O,2,test
O=C(Nc1ccc(O)c(CO)c1)c1c(O)[nH]c(=O)[nH]c1=O,2,test
O=C(Nc1ccc(O)cc1)c1c(O)[nH]c(=O)[nH]c1=O,2,test
O=C(Nc1ccc(O)cc1F)c1c(O)[nH]c(=O)[nH]c1=O,2,test
O=C(Nc1ccc2n[nH]nc2c1)c1c(O)[nH]c(=O)[nH]c1=O,2,test
O=C(Nc1ccccc1)c1c(O)[nH]c(=O)[nH]c1=O,2,test
O=C(O)C/C=C/Cc1c(O)ccc2c1OC(c1csc3ccccc13)CC2=O,2,test
O=C(O)C1(Sc2ccnc3ccc(-c4ccc(C(F)(F)F)cc4)cc23)CCC1,2,test
O=C(O)C1(Sc2ccnc3ccc(-c4ccc(F)cc4)cc23)CCC1,2,test
O=C(O)C1(Sc2ccnc3ccc(-c4cccc(C(F)(F)F)c4)cc23)CCC1,2,test
O=C(O)C1(Sc2ccnc3ccc(-c4cccc(F)c4)cc23)CCC1,2,test
O=C(O)C1(Sc2ccnc3ccc(-c4ccccc4C(F)(F)F)cc23)CCC1,2,test
O=C(O)C1(Sc2ccnc3ccc(-c4ccccc4F)cc23)CCC1,2,test
O=C(O)C1(Sc2ccnc3ccc(Br)cc23)CCCC1,2,test
O=C(O)CC1(CSc2ccncc2-c2ccc(C3(O)CC3)cc2)CC1,2,test
O=C(O)CCCSc1nc(Nc2ccc(C3CC3)c3ccccc23)c2sccc2n1,2,test
O=C(O)CCSc1nc(Nc2ccc(C3CC3)c3ccccc23)c2sccc2n1,2,test
O=C(O)c1ccc(-c2cncc(Nc3ccc(Cl)c(Cl)c3)c2)cc1O,2,test
O=C(O)c1ccc(-c2cncc(Nc3ccc(Cl)cc3)c2)cc1O,2,test
O=C(O)c1ccc(-c2cncc(Nc3ccc(F)c(Cl)c3)c2)cc1O,2,test
O=C(O)c1ccc(-c2cncc(Nc3ccc(F)cc3)c2)cc1O,2,test
O=C(O)c1ccc(-c2cncc(Nc3cccc(Cl)c3)c2)cc1O,2,test
O=C(O)c1ccc(-c2cncc(Nc3ccccc3)c2)cc1O,2,test
O=C(O)c1cccc(CN(c2cccc(F)c2)c2ccnc3ccc(C(F)(F)F)cc23)c1,2,test
O=C([O-])CSc1nnc(Br)n1Cc1cccs1.[Na+],2,test
O=C(c1cc(Br)c(O)c(Br)c1)n1ccc2cccnc21,2,test
O=C(c1cc(Cl)c(O)c(Cl)c1)n1cc(Br)c2cccnc21,2,test
O=C(c1cc(Cl)c(O)c(Cl)c1)n1ccc2c(Cl)ncnc21,2,test
O=C(c1cc(Cl)c(O)c(Cl)c1)n1ccc2cccnc21,2,test
O=C(c1ccc(O)c(Br)c1)n1ccc2cccnc21,2,test
O=C(c1ccc(O)c(Cl)c1)n1ccc2cccnc21,2,test
O=C(c1ccc(O)c(F)c1)n1ccc2cccnc21,2,test
O=C(c1ccc(O)c([N+](=O)[O-])c1)n1ccc2cccnc21,2,test
O=C(c1ccc(O)cc1)n1ccc2cccnc21,2,test
O=C(c1ccnc2ccc(-c3ccnc(F)c3)cc12)N1CCC[C@H]1CNS(=O)(=O)C(F)(F)F,2,test
O=C(c1ccnc2ccc(C3CCCC3)cc12)N1CCC[C@H]1CNS(=O)(=O)C(F)(F)F,2,test
O=C(c1cnccc1SC1(C(=O)O)CCC1)N1CCc2ccccc2C1,2,test
O=S(=O)(Nc1ccc(F)c(C(F)(F)F)c1)c1ccccc1C(F)(F)F,2,test
O=S(=O)(Nc1ccc(F)c(F)c1)c1ccccc1C(F)(F)F,2,test
O=S(=O)(Nc1cccc(OC(F)(F)F)c1)c1ccccc1C(F)(F)F,2,test
O=S(=O)(Nc1ccccc1F)c1ccccc1C(F)(F)F,2,test
