target,ligand,mode,vina_score,sdf_name,pose_path
4JT6,PM48_03,4,-6.464,PM48_03_mode4,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_03/mode_04.pdbqt
4JT6,PM48_03,5,-6.345,PM48_03_mode5,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_03/mode_05.pdbqt
4JT6,PM48_03,6,-5.941,PM48_03_mode6,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_03/mode_06.pdbqt
4JT6,PM48_03,7,-5.58,PM48_03_mode7,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_03/mode_07.pdbqt
4JT6,PM48_03,8,-5.375,PM48_03_mode8,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_03/mode_08.pdbqt
4JT6,PM48_03,9,-5.369,PM48_03_mode9,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_03/mode_09.pdbqt
4JT6,PM48_04,1,-11.045,PM48_04_mode1,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_04/mode_01.pdbqt
4JT6,PM48_04,2,-10.802,PM48_04_mode2,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_04/mode_02.pdbqt
4JT6,PM48_04,3,-10.544,PM48_04_mode3,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_04/mode_03.pdbqt
4JT6,PM48_04,4,-10.459,PM48_04_mode4,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_04/mode_04.pdbqt
4JT6,PM48_04,5,-10.057,PM48_04_mode5,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_04/mode_05.pdbqt
4JT6,PM48_04,6,-9.982,PM48_04_mode6,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_04/mode_06.pdbqt
4JT6,PM48_04,7,-9.935,PM48_04_mode7,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_04/mode_07.pdbqt
4JT6,PM48_04,8,-9.908,PM48_04_mode8,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_04/mode_08.pdbqt
4JT6,PM48_04,9,-9.732,PM48_04_mode9,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_04/mode_09.pdbqt
4JT6,PM48_05,1,-9.381,PM48_05_mode1,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_05/mode_01.pdbqt
4JT6,PM48_05,2,-9.289,PM48_05_mode2,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_05/mode_02.pdbqt
4JT6,PM48_05,3,-9.248,PM48_05_mode3,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_05/mode_03.pdbqt
4JT6,PM48_05,4,-9.224,PM48_05_mode4,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_05/mode_04.pdbqt
4JT6,PM48_05,5,-9.143,PM48_05_mode5,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_05/mode_05.pdbqt
4JT6,PM48_05,6,-9.141,PM48_05_mode6,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_05/mode_06.pdbqt
4JT6,PM48_05,7,-9.131,PM48_05_mode7,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_05/mode_07.pdbqt
4JT6,PM48_05,8,-9.063,PM48_05_mode8,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_05/mode_08.pdbqt
4JT6,PM48_05,9,-8.794,PM48_05_mode9,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_05/mode_09.pdbqt
4JT6,PM48_06,1,-9.17,PM48_06_mode1,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_06/mode_01.pdbqt
4JT6,PM48_06,2,-9.039,PM48_06_mode2,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_06/mode_02.pdbqt
4JT6,PM48_06,3,-8.46,PM48_06_mode3,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_06/mode_03.pdbqt
4JT6,PM48_06,4,-8.314,PM48_06_mode4,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_06/mode_04.pdbqt
4JT6,PM48_06,5,-8.153,PM48_06_mode5,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_06/mode_05.pdbqt
4JT6,PM48_06,6,-8.022,PM48_06_mode6,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_06/mode_06.pdbqt
4JT6,PM48_06,7,-7.582,PM48_06_mode7,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_06/mode_07.pdbqt
4JT6,PM48_06,8,-7.569,PM48_06_mode8,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_06/mode_08.pdbqt
4JT6,PM48_06,9,-7.513,PM48_06_mode9,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_06/mode_09.pdbqt
4JT6,PM48_07,1,-10.314,PM48_07_mode1,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_07/mode_01.pdbqt
4JT6,PM48_07,2,-9.55,PM48_07_mode2,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_07/mode_02.pdbqt
4JT6,PM48_07,3,-9.42,PM48_07_mode3,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_07/mode_03.pdbqt
4JT6,PM48_07,4,-9.157,PM48_07_mode4,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_07/mode_04.pdbqt
4JT6,PM48_07,5,-8.838,PM48_07_mode5,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_07/mode_05.pdbqt
4JT6,PM48_07,6,-8.78,PM48_07_mode6,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_07/mode_06.pdbqt
4JT6,PM48_07,7,-8.768,PM48_07_mode7,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_07/mode_07.pdbqt
4JT6,PM48_07,8,-8.637,PM48_07_mode8,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_07/mode_08.pdbqt
4JT6,PM48_07,9,-8.511,PM48_07_mode9,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_07/mode_09.pdbqt
4JT6,PM48_08,1,-8.375,PM48_08_mode1,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_08/mode_01.pdbqt
4JT6,PM48_08,2,-8.18,PM48_08_mode2,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_08/mode_02.pdbqt
4JT6,PM48_08,3,-7.907,PM48_08_mode3,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_08/mode_03.pdbqt
4JT6,PM48_08,4,-7.849,PM48_08_mode4,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_08/mode_04.pdbqt
4JT6,PM48_08,5,-7.56,PM48_08_mode5,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_08/mode_05.pdbqt
4JT6,PM48_08,6,-7.422,PM48_08_mode6,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_08/mode_06.pdbqt
4JT6,PM48_08,7,-7.25,PM48_08_mode7,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_08/mode_07.pdbqt
4JT6,PM48_08,8,-7.197,PM48_08_mode8,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_08/mode_08.pdbqt
4JT6,PM48_08,9,-7.146,PM48_08_mode9,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_08/mode_09.pdbqt
4JT6,PM48_09,1,-7.103,PM48_09_mode1,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_09/mode_01.pdbqt
4JT6,PM48_09,2,-7.042,PM48_09_mode2,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_09/mode_02.pdbqt
4JT6,PM48_09,3,-7.025,PM48_09_mode3,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_09/mode_03.pdbqt
4JT6,PM48_09,4,-7.024,PM48_09_mode4,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_09/mode_04.pdbqt
4JT6,PM48_09,5,-7.023,PM48_09_mode5,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_09/mode_05.pdbqt
4JT6,PM48_09,6,-6.95,PM48_09_mode6,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_09/mode_06.pdbqt
4JT6,PM48_09,7,-6.806,PM48_09_mode7,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_09/mode_07.pdbqt
4JT6,PM48_09,8,-6.805,PM48_09_mode8,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_09/mode_08.pdbqt
4JT6,PM48_09,9,-6.784,PM48_09_mode9,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_09/mode_09.pdbqt
4JT6,PM48_10,1,-11.433,PM48_10_mode1,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_10/mode_01.pdbqt
4JT6,PM48_10,2,-10.573,PM48_10_mode2,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_10/mode_02.pdbqt
4JT6,PM48_10,3,-10.153,PM48_10_mode3,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_10/mode_03.pdbqt
4JT6,PM48_10,4,-10.038,PM48_10_mode4,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_10/mode_04.pdbqt
4JT6,PM48_10,5,-9.771,PM48_10_mode5,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_10/mode_05.pdbqt
4JT6,PM48_10,6,-9.62,PM48_10_mode6,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_10/mode_06.pdbqt
4JT6,PM48_10,7,-9.44,PM48_10_mode7,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_10/mode_07.pdbqt
4JT6,PM48_10,8,-9.413,PM48_10_mode8,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_10/mode_08.pdbqt
4JT6,PM48_10,9,-9.044,PM48_10_mode9,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_10/mode_09.pdbqt
4JT6,PM48_11,1,-9.073,PM48_11_mode1,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_11/mode_01.pdbqt
4JT6,PM48_11,2,-9.036,PM48_11_mode2,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_11/mode_02.pdbqt
4JT6,PM48_11,3,-8.488,PM48_11_mode3,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_11/mode_03.pdbqt
4JT6,PM48_11,4,-8.47,PM48_11_mode4,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_11/mode_04.pdbqt
4JT6,PM48_11,5,-8.449,PM48_11_mode5,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_11/mode_05.pdbqt
4JT6,PM48_11,6,-8.402,PM48_11_mode6,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_11/mode_06.pdbqt
4JT6,PM48_11,7,-8.197,PM48_11_mode7,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_11/mode_07.pdbqt
4JT6,PM48_11,8,-8.191,PM48_11_mode8,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_11/mode_08.pdbqt
4JT6,PM48_11,9,-8.055,PM48_11_mode9,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_11/mode_09.pdbqt
4JT6,PM48_12,1,-7.303,PM48_12_mode1,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_12/mode_01.pdbqt
4JT6,PM48_12,2,-7.188,PM48_12_mode2,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_12/mode_02.pdbqt
4JT6,PM48_12,3,-7.022,PM48_12_mode3,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_12/mode_03.pdbqt
4JT6,PM48_12,4,-6.998,PM48_12_mode4,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_12/mode_04.pdbqt
4JT6,PM48_12,5,-6.984,PM48_12_mode5,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_12/mode_05.pdbqt
4JT6,PM48_12,6,-6.977,PM48_12_mode6,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_12/mode_06.pdbqt
4JT6,PM48_12,7,-6.923,PM48_12_mode7,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_12/mode_07.pdbqt
4JT6,PM48_12,8,-6.864,PM48_12_mode8,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_12/mode_08.pdbqt
4JT6,PM48_12,9,-6.764,PM48_12_mode9,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_12/mode_09.pdbqt
4JT6,PM48_13,1,-8.528,PM48_13_mode1,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_13/mode_01.pdbqt
4JT6,PM48_13,2,-8.52,PM48_13_mode2,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_13/mode_02.pdbqt
4JT6,PM48_13,3,-8.505,PM48_13_mode3,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_13/mode_03.pdbqt
4JT6,PM48_13,4,-8.417,PM48_13_mode4,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_13/mode_04.pdbqt
4JT6,PM48_13,5,-8.318,PM48_13_mode5,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_13/mode_05.pdbqt
4JT6,PM48_13,6,-8.037,PM48_13_mode6,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_13/mode_06.pdbqt
4JT6,PM48_13,7,-7.799,PM48_13_mode7,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_13/mode_07.pdbqt
4JT6,PM48_13,8,-7.753,PM48_13_mode8,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_13/mode_08.pdbqt
4JT6,PM48_13,9,-7.456,PM48_13_mode9,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_13/mode_09.pdbqt
4JT6,PM48_14,1,-8.773,PM48_14_mode1,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_14/mode_01.pdbqt
4JT6,PM48_14,2,-7.626,PM48_14_mode2,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_14/mode_02.pdbqt
4JT6,PM48_14,3,-7.594,PM48_14_mode3,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_14/mode_03.pdbqt
4JT6,PM48_14,4,-7.527,PM48_14_mode4,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_14/mode_04.pdbqt
4JT6,PM48_14,5,-7.449,PM48_14_mode5,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_14/mode_05.pdbqt
4JT6,PM48_14,6,-7.2,PM48_14_mode6,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_14/mode_06.pdbqt
4JT6,PM48_14,7,-7.197,PM48_14_mode7,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_14/mode_07.pdbqt
4JT6,PM48_14,8,-7.18,PM48_14_mode8,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_14/mode_08.pdbqt
4JT6,PM48_14,9,-7.124,PM48_14_mode9,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_14/mode_09.pdbqt
4JT6,PM48_15,1,-9.195,PM48_15_mode1,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_15/mode_01.pdbqt
4JT6,PM48_15,2,-8.767,PM48_15_mode2,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_15/mode_02.pdbqt
4JT6,PM48_15,3,-8.51,PM48_15_mode3,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_15/mode_03.pdbqt
4JT6,PM48_15,4,-8.276,PM48_15_mode4,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_15/mode_04.pdbqt
4JT6,PM48_15,5,-8.255,PM48_15_mode5,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_15/mode_05.pdbqt
4JT6,PM48_15,6,-7.939,PM48_15_mode6,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_15/mode_06.pdbqt
4JT6,PM48_15,7,-7.806,PM48_15_mode7,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_15/mode_07.pdbqt
4JT6,PM48_15,8,-7.71,PM48_15_mode8,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_15/mode_08.pdbqt
4JT6,PM48_15,9,-7.655,PM48_15_mode9,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_15/mode_09.pdbqt
4JT6,PM48_16,1,-7.86,PM48_16_mode1,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_16/mode_01.pdbqt
4JT6,PM48_16,2,-7.69,PM48_16_mode2,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_16/mode_02.pdbqt
4JT6,PM48_16,3,-7.454,PM48_16_mode3,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_16/mode_03.pdbqt
4JT6,PM48_16,4,-7.322,PM48_16_mode4,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_16/mode_04.pdbqt
4JT6,PM48_16,5,-7.061,PM48_16_mode5,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_16/mode_05.pdbqt
4JT6,PM48_16,6,-6.911,PM48_16_mode6,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_16/mode_06.pdbqt
4JT6,PM48_16,7,-6.863,PM48_16_mode7,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_16/mode_07.pdbqt
4JT6,PM48_16,8,-6.84,PM48_16_mode8,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_16/mode_08.pdbqt
4JT6,PM48_16,9,-6.646,PM48_16_mode9,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_16/mode_09.pdbqt
4JT6,PM48_17,1,-8.522,PM48_17_mode1,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_17/mode_01.pdbqt
4JT6,PM48_17,2,-8.088,PM48_17_mode2,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_17/mode_02.pdbqt
4JT6,PM48_17,3,-7.78,PM48_17_mode3,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_17/mode_03.pdbqt
4JT6,PM48_17,4,-7.569,PM48_17_mode4,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_17/mode_04.pdbqt
4JT6,PM48_17,5,-7.512,PM48_17_mode5,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_17/mode_05.pdbqt
4JT6,PM48_17,6,-7.491,PM48_17_mode6,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_17/mode_06.pdbqt
4JT6,PM48_17,7,-7.477,PM48_17_mode7,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_17/mode_07.pdbqt
4JT6,PM48_17,8,-7.374,PM48_17_mode8,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_17/mode_08.pdbqt
4JT6,PM48_17,9,-7.346,PM48_17_mode9,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_17/mode_09.pdbqt
4JT6,PM48_18,1,-8.496,PM48_18_mode1,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_18/mode_01.pdbqt
4JT6,PM48_18,2,-8.484,PM48_18_mode2,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_18/mode_02.pdbqt
4JT6,PM48_18,3,-8.164,PM48_18_mode3,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_18/mode_03.pdbqt
4JT6,PM48_18,4,-8.145,PM48_18_mode4,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_18/mode_04.pdbqt
4JT6,PM48_18,5,-8.004,PM48_18_mode5,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_18/mode_05.pdbqt
4JT6,PM48_18,6,-7.995,PM48_18_mode6,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_18/mode_06.pdbqt
4JT6,PM48_18,7,-7.994,PM48_18_mode7,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_18/mode_07.pdbqt
4JT6,PM48_18,8,-7.934,PM48_18_mode8,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_18/mode_08.pdbqt
4JT6,PM48_18,9,-7.876,PM48_18_mode9,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_18/mode_09.pdbqt
4JT6,PM48_19,1,-6.831,PM48_19_mode1,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_19/mode_01.pdbqt
4JT6,PM48_19,2,-6.652,PM48_19_mode2,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_19/mode_02.pdbqt
4JT6,PM48_19,3,-6.614,PM48_19_mode3,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_19/mode_03.pdbqt
4JT6,PM48_19,4,-6.534,PM48_19_mode4,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_19/mode_04.pdbqt
4JT6,PM48_19,5,-6.484,PM48_19_mode5,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_19/mode_05.pdbqt
4JT6,PM48_19,6,-6.448,PM48_19_mode6,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_19/mode_06.pdbqt
4JT6,PM48_19,7,-6.404,PM48_19_mode7,/mnt/d/CADD paper exercise/dual target docking/results/pik3ca_mtor_panel48_v0/poses/4JT6/PM48_19/mode_07.pdbqt
