molecule_chembl_id,canonical_smiles,pActivity,n_measurements
CHEMBL1822150,O=C(Cn1c(=O)ccc2ccc(OC(F)(F)F)cc21)Nc1scc(Br)c1-c1ncn[nH]1,7.96,1
CHEMBL1822151,N#Cc1ccc2c(ccc(=O)n2CC(=O)Nc2scc(Br)c2-c2ncn[nH]2)c1,9.0,1
CHEMBL1822152,N#Cc1ccc2ccc(=O)n(CC(=O)Nc3scc(Br)c3-c3ncn[nH]3)c2c1,9.0,1
CHEMBL1822153,O=C(CN1C(=O)CCc2ncccc21)Nc1scc(Br)c1-c1ncco1,8.15,1
CHEMBL1822154,O=C(CN1C(=O)CCc2ncccc21)Nc1scc(Br)c1-c1nccs1,7.89,1
CHEMBL1822305,Cn1cnc(-c2c(Br)csc2NC(=O)CN2C(=O)CCc3ncccc32)n1,9.0,1
CHEMBL1822306,N#Cc1csc(NC(=O)CN2C(=O)CCc3ncccc32)c1-c1nccs1,8.0,1
CHEMBL1822307,N#Cc1csc(NC(=O)Cn2c(=O)ccc3cc(C(F)(F)F)ccc32)c1-c1ncco1,8.4,1
CHEMBL1822308,N#Cc1csc(NC(=O)Cn2c(=O)ccc3cc(C(F)(F)F)ccc32)c1-c1nccs1,8.15,1
CHEMBL1822309,N#Cc1csc(NC(=O)Cn2c(=O)ccc3cc(C(F)(F)F)ccc32)c1-c1cscn1,8.7,1
CHEMBL1822310,CC(=O)N[C@@H](C(=O)N[C@H](CC(=O)O)C(=O)N[C@H](CCC(N)=O)C(=O)N[C@H](CO)C(=O)N[C@H](CCCNC(=N)N)C(=O)N1CCC[C@@H]1C(=O)N[C@@H](C(=O)N[C@H](CCC(N)=O)C(=O)N1CCC[C@@H]1C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](CC(N)=O)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N1CCC[C@@H]1C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N1CCC[C@@H]1C(=O)N[C@H](CCCNC(=N)N)C(=O)N1CCC[C@@H]1C(=O)N1CCC[C@@H]1C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCC(N)=O)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCCN)C(=O)N[C@H](CCCCN)C(=O)N[C@H](CCCNC(=N)N)C(=O)NCC(N)=O)[C@H](C)O)[C@H](C)O)C(C)C)[C@@H](C)O,5.0,1
CHEMBL1822311,NCCCNC(=O)c1ccc(-c2n[nH]c3ccccc23)cc1,4.85,1
CHEMBL1822313,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)CCCNC(=N)N)[C@@H](C)O)[C@@H](C)O)C(=O)N[C@@H](CC(N)=O)C(=O)NCC(=O)NCC(=O)NCCCNC(=O)c1ccc(-c2n[nH]c3ccccc23)cc1,9.100000000000001,2
CHEMBL1822314,CC(C)C[C@@H](NC(=O)CNC(=O)CNC(=O)CCCNC(=O)c1ccc(-c2n[nH]c3ccccc23)cc1)C(=O)N[C@H](CC(N)=O)C(=O)N[C@H](CC(C)C)C(=O)N[C@@H](C(=O)N[C@@H](C(=O)N1CCC[C@@H]1C(=O)N[C@H](CCCNC(=N)N)C(=O)NCC(=O)NCC(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCC(N)=O)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCNC(=N)N)C(=O)N[C@H](CCCCN)C(=O)N[C@H](CCCCN)C(=O)N[C@H](CCCNC(=N)N)C(=O)NCC(N)=O)[C@H](C)O)[C@H](C)O,7.545,2
CHEMBL185658,CC(=O)Nc1ccc(CNc2[nH]nc3cccc(Oc4ccc(S(C)(=O)=O)cc4)c23)cc1,6.1,1
CHEMBL186995,O=C(NCc1ccccc1Cl)c1cccnc1Oc1ccccc1,5.4,1
CHEMBL187845,O=C(NCc1ccccc1Cl)c1ccccc1Oc1ccccc1,5.5,1
CHEMBL188107,O=C(NCc1ccccc1Cl)c1cccnc1Oc1ccccc1F,5.8,1
CHEMBL188313,Clc1cccc(CNc2[nH]nc3cccc(Oc4ccccc4)c23)c1,5.9,1
CHEMBL188504,COc1ccc(Oc2ncccc2C(=O)NCc2ccccc2Cl)cc1,5.4,1
CHEMBL188606,Nc1ccc2[nH]nc(NCc3ccccc3Cl)c2c1Oc1ccccc1,5.3,1
CHEMBL188705,COc1ccc(OC)c(CNc2[nH]nc3cccc(Oc4ccc(S(C)(=O)=O)cc4)c23)c1,6.4,1
CHEMBL188867,O=[N+]([O-])c1ccc2[nH]nc(NCc3ccccc3Cl)c2c1Oc1ccccc1,5.8,1
CHEMBL188979,Clc1ccc(Cl)c(CNc2[nH]nc3cccc(Oc4ccccc4)c23)c1,6.1,1
CHEMBL189181,CC(=O)Nc1ccc(CNc2[nH]nc3cccc(Oc4ccc(F)cc4)c23)cc1,6.3,1
CHEMBL189902,COc1ccc(OC)c(CNc2[nH]nc3ccc([N+](=O)[O-])c(Oc4ccccc4)c23)c1,6.1,1
CHEMBL190747,COc1ccc(OC)c(CNC(=O)c2cccnc2Oc2ccccc2)c1,7.0,1
CHEMBL190812,C[C@H](NC(=O)c1cccnc1Oc1ccccc1)c1ccccc1,5.2,1
CHEMBL191248,COc1ccc(OC)c(CNc2[nH]nc3cccc(Oc4ccc(F)cc4)c23)c1,6.7,1
CHEMBL191384,N#C/C(=C1/Nc2ccccc2S1)c1ccnc(NCCc2cccnc2)n1,6.51,4
CHEMBL191553,CC(=O)Nc1ccc(CNc2[nH]nc3ccnc(Oc4ccccc4)c23)cc1,6.8,1
CHEMBL1921815,NC(=O)c1ccccc1Nc1cc(Oc2ccc(Cl)c(Cl)c2)ncc1C(F)(F)F,6.17,1
CHEMBL1923184,NC(=O)c1ccccc1Nc1ccnc(Oc2ccccc2)c1,6.48,1
CHEMBL1923185,NC(=O)c1ccccc1Nc1ccnc(Oc2ccc(N3CCNCC3)cc2)c1,6.51,1
CHEMBL1923186,COc1ccc(Oc2cc(Nc3ccccc3C(N)=O)c(F)cn2)cc1,7.58,1
CHEMBL1923187,COc1ccc(Oc2cc(Nc3ccccc3C(N)=O)c(Cl)cn2)cc1,8.1,1
CHEMBL1923188,COc1ccc(Oc2cc(Nc3ccccc3C(N)=O)c(C(F)(F)F)cn2)cc1,7.57,1
CHEMBL1923189,COc1cccc(Oc2cc(Nc3ccccc3C(N)=O)c(C(F)(F)F)cn2)c1,7.42,1
CHEMBL1923190,COc1ccccc1Oc1cc(Nc2ccccc2C(N)=O)c(C(F)(F)F)cn1,5.5,1
CHEMBL1923191,NC(=O)c1ccccc1Nc1cc(Oc2ccc(OC(F)(F)F)cc2)ncc1C(F)(F)F,7.46,1
CHEMBL1923192,CCOc1ccc(Oc2cc(Nc3ccccc3C(N)=O)c(C(F)(F)F)cn2)cc1,7.46,1
CHEMBL1923193,CCCOc1ccc(Oc2cc(Nc3ccccc3C(N)=O)c(C(F)(F)F)cn2)cc1,7.0,1
CHEMBL1923194,CC(C)(C)Oc1ccc(Oc2cc(Nc3ccccc3C(N)=O)c(C(F)(F)F)cn2)cc1,7.66,1
CHEMBL1923195,NC(=O)c1ccccc1Nc1cc(Oc2ccc(F)cc2)ncc1C(F)(F)F,7.0,1
CHEMBL1923196,NC(=O)c1ccccc1Nc1cc(Oc2ccc(Br)cc2)ncc1C(F)(F)F,6.32,1
CHEMBL1923198,COc1ccc(Oc2cc(Nc3ccccc3C(N)=O)c(C(F)(F)F)cn2)c(Cl)c1,6.13,1
CHEMBL1923199,NC(=O)c1ccccc1Nc1cc(Oc2cccc3ccccc23)ncc1C(F)(F)F,6.19,1
CHEMBL1923201,NC(=O)c1ccccc1Nc1cc(Oc2ccc3c(c2)OCO3)ncc1C(F)(F)F,7.36,1
CHEMBL1923204,NC(=O)c1ccccc1Nc1cc(Oc2ccc(-c3cccnc3)cc2)ncc1C(F)(F)F,7.28,1
CHEMBL1923215,CNC(=O)c1ccccc1Nc1cc(Oc2ccc(OC)cc2)ncc1Cl,6.03,1
CHEMBL1923216,COc1ccc(Oc2cc(Nc3ccccc3-c3nc[nH]n3)c(Cl)cn2)cc1,6.92,1
CHEMBL1923217,COc1ccc(Oc2ncc(Cl)c(Nc3ccccc3C(N)=O)n2)cc1,8.4,1
CHEMBL1946325,COc1ccc(Nc2ncc3nc(Nc4ccccc4F)n(C4CCCC4)c3n2)cc1,5.96,1
CHEMBL1946327,COc1ccc(Nc2ncc3nc(Nc4ccc(F)cc4F)n(C4CCCC4)c3n2)cc1,5.6,1
CHEMBL1946328,COc1ccc(Nc2ncc3nc(Nc4c(F)cccc4F)n(C4CCCC4)c3n2)cc1,5.96,1
CHEMBL1946329,CNc1ncc2nc(Nc3ccccc3F)n(C3CCCC3)c2n1,5.2,1
CHEMBL1946330,CCNc1ncc2nc(Nc3ccccc3F)n(C3CCCC3)c2n1,5.75,1
CHEMBL1946331,CC(C)Nc1ncc2nc(Nc3ccccc3F)n(C3CCCC3)c2n1,6.1,1
CHEMBL1946332,Fc1ccccc1Nc1nc2cnc(NC3CCCCC3)nc2n1C1CCCC1,6.24,1
CHEMBL1946333,O[C@H]1CC[C@H](Nc2ncc3nc(Nc4ccccc4F)n(C4CCCC4)c3n2)CC1,7.12,1
CHEMBL1946334,N[C@H]1CC[C@H](Nc2ncc3nc(Nc4ccccc4F)n(C4CCCC4)c3n2)CC1,6.64,1
CHEMBL1946335,CCn1c(Nc2ccccc2F)nc2cnc(Nc3ccc(OC)cc3)nc21,5.44,1
CHEMBL1946336,COc1ccc(Nc2ncc3nc(Nc4ccccc4F)n(C(C)C)c3n2)cc1,6.08,1
CHEMBL1946337,COc1ccc(Nc2ncc3nc(Nc4ccccc4F)n(C4CCCCC4)c3n2)cc1,5.54,1
CHEMBL1946339,COc1ccc(Nc2ncc3nc(Nc4ccccc4F)n([C@H]4CC[C@H](N)CC4)c3n2)cc1,5.58,1
CHEMBL1946340,COc1ccc(Nc2ncc3nc(Nc4ccccc4F)n([C@H]4CC[C@@H](O)CC4)c3n2)cc1,6.8,1
CHEMBL1946341,COc1ccc(Nc2ncc3nc(Nc4ccccc4F)n(C4CCOCC4)c3n2)cc1,6.31,1
CHEMBL1946495,COc1ccc(Nc2ncc3nc(Nc4ccccc4F)n([C@H]4CC[C@@H](C(N)=O)CC4)c3n2)cc1,6.75,1
CHEMBL1946646,N[C@H]1CC[C@H](Nc2ncc3nc(Nc4c(F)cccc4F)n(C4CCCC4)c3n2)CC1,7.04,1
CHEMBL1946647,N[C@H]1CC[C@H](Nc2ncc3nc(Nc4c(F)cc(F)cc4F)n(C4CCCC4)c3n2)CC1,6.82,1
CHEMBL1946837,N[C@H]1CC[C@H](Nc2ncc3nc(Nc4ccc(F)cc4F)n(C4CCCC4)c3n2)CC1,6.57,2
CHEMBL194806,O=C(NC1CCNCC1)c1cccc(-c2n[nH]c3cc(Nc4ccccc4Cl)ccc23)c1,7.125,2
CHEMBL1950289,O[C@H]1CC[C@H](Nc2ncc3nc(Nc4c(F)cc(F)cc4F)n([C@H]4CCOC4)c3n2)CC1,6.95375,8
CHEMBL1950290,CC(C)Nc1ncc2nc(Nc3c(F)cccc3F)n([C@H]3CC[C@@H](O)CC3)c2n1,6.8,1
CHEMBL1950291,CC(C)Nc1ncc2nc(Nc3c(F)cc(F)cc3F)n([C@H]3CC[C@@H](C(N)=O)CC3)c2n1,6.92,1
CHEMBL1950292,CC(C)Nc1ncc2nc(Nc3c(F)cc(F)cc3F)n([C@H]3CC[C@@H](C(=O)NC4CC4)CC3)c2n1,7.1,1
CHEMBL1950293,CC(C)Nc1ncc2nc(Nc3c(F)cc(F)cc3F)n([C@H]3CC[C@@H](C(=O)N4CCOCC4)CC3)c2n1,7.2,1
CHEMBL1950294,O[C@H]1CC[C@H](Nc2ncc3nc(Nc4ccc(F)cc4F)n(C4CCCC4)c3n2)CC1,6.92,1
CHEMBL1950295,O[C@H]1CC[C@H](Nc2ncc3nc(Nc4ccc(F)cc4F)n(C4CCOCC4)c3n2)CC1,6.41,1
CHEMBL1950296,Fc1ccc(Nc2nc3cnc(C4CCOCC4)nc3n2C2CCCC2)c(F)c1,6.05,1
CHEMBL1950297,CC(C)(O)[C@H]1CC[C@H](Nc2ncc3nc(Nc4ccc(F)cc4F)n(C4CCCC4)c3n2)CC1,6.77,1
CHEMBL1950298,CC(C)(O)[C@H]1CC[C@H](Nc2ncc3nc(Nc4ccc(F)cc4F)n(C4CCOCC4)c3n2)CC1,6.5,1
CHEMBL1950299,CCO[C@H]1CC[C@H](Nc2ncc3nc(Nc4ccc(F)cc4F)n(C4CCOCC4)c3n2)CC1,6.27,1
CHEMBL1950300,CS(=O)(=O)N[C@H]1CC[C@H](Nc2ncc3nc(Nc4ccc(F)cc4F)n(C4CCOCC4)c3n2)CC1,6.06,1
CHEMBL1950301,C[C@]1(O)CC[C@H](Nc2ncc3nc(Nc4ccc(F)cc4F)n(C4CCOCC4)c3n2)CC1,5.92,1
CHEMBL1950302,CC(C)(O)[C@H]1CC[C@@H](c2ncc3nc(Nc4ccc(F)cc4F)n(C4CCOCC4)c3n2)C1,5.89,1
CHEMBL1950303,O[C@H]1CC[C@H](Nc2ncc3nc(Nc4c(F)cc(F)cc4F)n([C@@H]4CCOC4)c3n2)CC1,6.4,1
CHEMBL1950304,CNC(=O)[C@H]1CC[C@H](Nc2ncc3nc(Nc4c(F)cc(F)cc4F)n([C@H]4CCOC4)c3n2)CC1,7.29,1
CHEMBL197613,O=C(O)c1cccc(-c2[nH]nc3cc(Nc4ccccc4Cl)ccc23)c1,7.21,1
CHEMBL197698,O=C(O)c1ccc(-c2[nH]nc3cc(Nc4ccccc4Cl)ccc23)cc1,6.61,1
CHEMBL198687,O=C(NCCCN1CCOCC1)c1cccc(-c2[nH]nc3cc(Nc4ccccc4Cl)ccc23)c1,6.64,1
CHEMBL198821,CN(C)CCNC(=O)c1cccc(-c2[nH]nc3cc(Nc4ccccc4Cl)ccc23)c1,6.16,1
CHEMBL199136,NC(=O)c1cccc(-c2[nH]nc3cc(Nc4ccccc4Cl)ccc23)c1,7.09,1
CHEMBL2006765,CCCNC(=O)c1ccc(Nc2nc(NCC(F)(F)F)c3cc[nH]c3n2)cc1,7.09,1
CHEMBL202639,CC(=O)N1CCC[C@@H](C(=O)Nc2cc(-c3ccnc(Nc4ccc(F)cc4)c3)ccn2)C1,7.13,1
CHEMBL202666,CC(=O)N1CCC[C@H](C(=O)Nc2cc(-c3ccnc(Nc4ccc(F)cc4)c3)ccn2)C1,6.9,1
CHEMBL202676,CO[C@H]1CC[C@@H](C(=O)Nc2cc(-c3ccnc(Nc4ccc(F)cc4)c3)ccn2)CC1,7.06,1
CHEMBL203009,COC1CCC(C(=O)Nc2cc(-c3ccnc(Nc4ccccc4)c3)ccn2)CC1,6.97,1
CHEMBL203059,O=C(Nc1cc(-c2ccnc(Nc3ccccc3)c2)ccn1)C1CCOCC1,6.91,1
CHEMBL203225,CC(=O)N1CCCC(C(=O)Nc2cc(-c3ccnc(Nc4ccccc4)c3)ccn2)C1,7.09,1
CHEMBL203535,O=C(Nc1cc(-c2ccnc(Nc3ccccc3)c2)ccn1)C1CCOC1,6.413333333333334,3
CHEMBL203631,CO[C@H]1CC[C@H](C(=O)Nc2cc(-c3ccnc(Nc4ccc(F)cc4)c3)ccn2)CC1,5.89,1
CHEMBL203839,O=C(Nc1cc(-c2ccnc(Nc3ccc(F)cc3)c2)ccn1)C1CCOC1,7.29,2
CHEMBL204757,CC(=O)N1CCC(C(=O)Nc2cc(-c3ccnc(Nc4ccccc4)c3)ccn2)CC1,6.66,1
CHEMBL205078,O=C(Nc1cc(-c2ccnc(Nc3ccc(F)cc3)c2)ccn1)C1CCOCC1,6.82,1
CHEMBL205402,Cc1cnc(C(=O)Nc2cc(-c3ccnc(Nc4ccccc4)c3)ccn2)cn1,6.58,1
CHEMBL206466,CC(=O)N1CCCC(C(=O)Nc2cc(-c3ccnc(Nc4ccc(F)cc4)c3)ccn2)C1,7.07,1
CHEMBL2064666,COc1c(Nc2ncc(Cl)c(N[C@H]3[C@@H](C(N)=O)[C@@H]4C=C[C@H]3C4)n2)ccc2c1CC[C@@H](N1CCOCC1)CC2,6.95,1
CHEMBL206803,Cn1nc(CCCC(=O)O)c2c(=O)c3cc(Cl)ccc3n(O)c21,5.56,1
CHEMBL206936,CNC(=O)Cn1nc(C)c2c(=O)c3cc(Cl)ccc3n(O)c21,5.06,1
CHEMBL206989,Cc1nn(CCO)c2c1c(=O)c1cc(Cl)ccc1n2O,5.12,1
CHEMBL207050,Cn1nc(C(F)(F)F)c2c(=O)c3cc(Cl)c(Cl)cc3n(O)c21,5.29,1
CHEMBL207051,Cn1nc(CCN)c2c(=O)c3cc(Cl)ccc3n(O)c21,5.55,1
CHEMBL207138,CCc1nn(C)c2c1c(=O)c1cc(Cl)ccc1n2O,6.02,1
CHEMBL207228,Cc1nn(C)c2c1c(=O)c1cc(Cl)ccc1n2O,5.91,1
CHEMBL207253,CCCOn1c2ccc(Cl)cc2c(=O)c2c(C)nn(C)c21,5.26,1
CHEMBL207400,Cn1nc(C(F)(F)F)c2c(=O)c3cc(Cl)ccc3n(O)c21,6.01,1
CHEMBL207457,CCNC(=O)NCCCc1nn(C)c2c1c(=O)c1cc(Cl)ccc1n2O,6.3,1
CHEMBL207536,Cn1c2[n+]([O-])c3ccc(Cl)cc3c(=O)c-2c2n1C(=O)NCC2,6.54,1
CHEMBL207773,CCOC(=O)Cn1nc(C)c2c(=O)c3cc(Cl)ccc3n(O)c21,5.12,1
CHEMBL207861,Cc1nn(CC(=O)O)c2c1c(=O)c1cc(Cl)ccc1n2O,5.36,1
CHEMBL208095,CCOn1c2ccc(Cl)cc2c(=O)c2c(C)nn(C)c21,5.56,1
CHEMBL208174,CC(C)c1nn(C)c2c1c(=O)c1cc(Cl)ccc1n2O,5.58,1
CHEMBL208447,CCOc1nc(NC(=O)Cc2cccc(C)c2)cc(N)c1C#N,6.38,1
CHEMBL208448,CCOc1nc(NC(=O)Cc2cc(C)ccc2C)cc(N)c1C#N,5.36,1
CHEMBL208558,CCOc1nc(NC(=O)Cc2ccccc2C)cc(N)c1C#N,6.4,1
CHEMBL208637,CCOc1nc(NC(C)=O)cc(N)c1C#N,6.1,2
CHEMBL208877,CCOc1nc(NC(=O)CN2CCOCC2)cc(N)c1C#N,6.57,1
CHEMBL2089253,CCOc1nc(Nc2ccccc2)cc(N)c1C#N,5.99,1
CHEMBL2089254,CCOc1nc(Nc2ccc(C(N)=O)cc2)cc(N)c1C#N,6.72,1
CHEMBL2089255,CC(C)(C)Nc1nc(Nc2ccc(C(N)=O)cc2)cc(N)c1C#N,6.64,1
CHEMBL209082,CCOc1nc(NC(=O)C(C)C)cc(N)c1C#N,5.4,1
CHEMBL209136,CC(=O)Nc1cc(N)c(C#N)c(NC(C)C)n1,6.04,1
CHEMBL209192,CCOc1nc(NC(=O)Cc2ccc(C)cc2)cc(N)c1C#N,6.72,1
CHEMBL209291,CCOc1nc(NC(=O)Cc2cccc(OC)c2)cc(N)c1C#N,6.68,1
CHEMBL209292,CCOc1nc(NC(=O)Cc2ccc(Cl)cc2)cc(N)c1C#N,6.24,1
CHEMBL209299,CCOc1nc(NC(=O)CN(CC)CC)cc(N)c1C#N,5.57,1
CHEMBL209397,CS(=O)(=O)c1ccc(CNC(=O)c2cc(N)c(C#N)c(Cl)n2)cc1,5.82,1
CHEMBL209505,CCOc1nc(NC(=O)Cc2cc(OC)c([N+](=O)[O-])cc2OC)cc(N)c1C#N,7.16,1
CHEMBL209534,CCOc1nc(C(=O)NCc2cccnc2)cc(N)c1C#N,7.58,1
CHEMBL209669,CCCCNC(=O)C1CCN(CC(=O)Nc2cc(N)c(C#N)c(OCC)n2)CC1,7.16,1
CHEMBL209740,CCOc1nc(C(=O)NCc2cc(OC)ccc2OC)ccc1C#N,6.64,1
CHEMBL209769,CCOc1nc(NC(=O)Cc2cc(OC)c(NC(C)=O)cc2OC)cc(N)c1C#N,7.46,1
CHEMBL209770,CCOc1nc(NC(=O)CN2CCC(O)CC2)cc(N)c1C#N,6.52,1
CHEMBL210032,CC(=O)Nc1cc(N)c(C#N)c(-c2ccccc2)n1,5.72,1
CHEMBL210222,CCOc1nc(NC(=O)CC(C)C)cc(N)c1C#N,5.85,1
CHEMBL210256,CCOc1cccc(NC(C)=O)n1,6.12,1
CHEMBL210307,CC(=O)Nc1cc(N)c(C#N)c(OCCC(=O)O)n1,5.32,1
CHEMBL210363,COc1nc(NC(C)=O)cc(N)c1C#N,5.66,1
CHEMBL210462,COc1ccc(OC)c(CC(=O)Nc2cc(N)c(C#N)c(OCCO)n2)c1,7.13,1
CHEMBL210586,CCOc1nc(NC(=O)Cc2cccc(Cl)c2)cc(N)c1C#N,6.52,1
CHEMBL210618,CCOc1nc(NC(=O)Cc2cc(OC)ccc2OC)cc(N)c1C#N,7.349999999999999,3
CHEMBL210655,CCOc1nc(NC(=O)Cc2ccccc2OC)cc(N)c1C#N,6.92,1
CHEMBL210737,COc1ccc(OC)c(CC(=O)Nc2cc(N)c(C#N)cn2)c1,5.58,1
CHEMBL210752,CCCCN(CCCC)CC(=O)Nc1cc(N)c(C#N)c(OCC)n1,5.46,1
CHEMBL210804,CCCCNCC(=O)Nc1cc(N)c(C#N)c(OCC)n1,5.2,1
CHEMBL210861,CCOc1nc(NC(=O)Cc2ccccc2)cc(N)c1C#N,6.41,2
CHEMBL210928,CCOc1nc(NC(=O)Cc2cc(OC)c(S(C)(=O)=O)cc2OC)cc(N)c1Cl,7.44,1
CHEMBL210963,CCOc1nc(NC(=O)Cc2cc(OC)c(S(C)(=O)=O)cc2OC)cc(N)c1C#N,7.42,1
CHEMBL211009,COCCOc1nc(NC(=O)Cc2cc(OC)ccc2OC)cc(N)c1C#N,6.96,1
CHEMBL2111784,C[C@H](Nc1cc(-c2sc(C3CCN(C)CC3)nc2-c2ccc(F)cc2)ccn1)c1ccccc1,5.72,1
CHEMBL211195,CCOc1nc(C(=O)NCc2ccccc2)cc(N)c1C#N,6.515000000000001,2
CHEMBL211584,CCOc1nc(C(=O)NCc2ccc(-c3ccc(C(=O)O)cc3)nc2)cc(N)c1C#N,8.4,1
CHEMBL211605,CCOc1nc(C(=O)NC)cc(N)c1C#N,5.92,1
CHEMBL214212,CCOc1nc(C(=O)NCc2cc(OC)ccc2OC)cc(N)c1C#N,7.15,1
CHEMBL2144409,Cc1ccc(-c2ncn(-c3ccc(Nc4nccc(-c5cccc(N6CCOCC6)c5)n4)cc3)n2)cn1,7.17,2
CHEMBL2152382,COC(=O)c1c(Cc2ccc(C(=O)NCCO)cc2)c(=O)c2ccc(Cl)cc2n1-c1ccccc1,7.285,2
CHEMBL2152383,COC(=O)c1c(Cc2ccc(C(=O)N[C@@H]3[C@@H]4C[C@@H]5C[C@H]3C[C@@](O)(C5)C4)cc2)c(=O)c2cccnc2n1-c1ccccc1,7.92,1
CHEMBL2152384,COC(=O)c1c(Cc2ccc(C(=O)N[C@H](CO)C(C)(C)C)cc2)c(=O)c2cccnc2n1-c1ccccc1,7.92,1
CHEMBL2152385,COC(=O)c1c(Cc2ccc(C(=O)N[C@H]3[C@@H]4C[C@@H]5C[C@H]3C[C@@](O)(C5)C4)cc2)c(=O)c2cccnc2n1-c1ccccc1,7.33,1
CHEMBL2152386,COC(=O)c1c(Cc2ccc(C(=O)NCC(C)(C)O)cc2)c(=O)c2cccnc2n1-c1ccccc1,7.36,1
CHEMBL2152387,COC(=O)c1c(Cc2ccc(C(=O)N[C@H]3CC[C@H](O)CC3)cc2)c(=O)c2cccnc2n1-c1ccccc1,7.27,1
CHEMBL2152388,COC(=O)c1c(Cc2ccc(C(=O)NC(C)(C)CO)cc2)c(=O)c2cccnc2n1-c1ccccc1,7.35,1
CHEMBL2152389,COC(=O)c1c(Cc2ccc(C(=O)NC3(CO)CC3)cc2)c(=O)c2cccnc2n1-c1ccccc1,7.35,1
CHEMBL2152390,COC(=O)c1c(Cc2ccc(C(=O)N[C@H]3CC[C@H](O)CC3)cc2)c(=O)c2ccc(C)nc2n1-c1ccccc1,7.77,1
CHEMBL2152391,COC(=O)c1c(Cc2ccc(S(C)(=O)=O)cc2)c(=O)c2cccnc2n1-c1ccccc1,7.04,1
CHEMBL2152392,COC(=O)c1c(Cc2ccc(C(=O)N[C@@H]3[C@@H]4C[C@@H]5C[C@H]3C[C@@](N)(C5)C4)cc2)c(=O)c2cccnc2n1-c1ccccc1,7.31,1
CHEMBL215943,Cc1ccc(C(=O)Nc2cccc(C(F)(F)F)c2)cc1-c1ccc2nc(NCCN3CCOCC3)ncc2c1,6.41,1
CHEMBL218139,CS(=O)(=O)c1ccc(CNC(=O)c2cc(N)c(C#N)c(NCCN)n2)cc1,5.8,2
CHEMBL218141,CS(=O)(=O)c1ccc(CNC(=O)c2cc(N)c(C#N)c(/C=C/CCO)n2)cc1,6.77,2
CHEMBL218194,CC(C)Nc1nc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)cc(N)c1C#N,7.17,2
CHEMBL218219,CS(=O)(=O)c1ccc(CNC(=O)c2cc(N)c(C#N)c(NCCO)n2)cc1,7.03,2
CHEMBL218367,CS(=O)(=O)c1ccc(CNC(=O)c2cc(N)c(C#N)c(-c3ccc(C(=O)O)s3)n2)cc1,6.6,2
CHEMBL218419,COc1ccc(Oc2nc(C(=O)NCc3ccc(S(C)(=O)=O)cc3)cc(N)c2C#N)cc1,6.38,2
CHEMBL218657,C/C=C\c1nc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)cc(N)c1C#N,6.82,2
CHEMBL218658,CC(C)COc1nc(C(=O)NCc2ccc(S(C)(=O)=O)cc2)cc(N)c1C#N,7.06,2
CHEMBL219112,CS(=O)(=O)c1ccc(CNC(=O)c2cc(N)c(C#N)c(-c3ccsc3)n2)cc1,7.09,3
CHEMBL2204093,COC(=O)c1c(Cc2ccc(S(C)(=O)=O)cc2)c(=O)c2ccc(C(F)(F)F)nc2n1-c1ccccc1,7.09,1
CHEMBL2204094,COC(=O)c1c(Cc2ccc(C(=O)NCCO)cc2)c(=O)c2ccc(C(F)(F)F)nc2n1-c1ccccc1,7.1,1
CHEMBL2204095,COC(=O)c1c(CN2CCN(S(C)(=O)=O)CC2)c(=O)c2ccc(F)cc2n1-c1ccccc1,7.19,1
CHEMBL2204096,COC(=O)c1c(CN2CCC(S(C)(=O)=O)CC2)c(=O)c2ccc(F)cc2n1-c1ccccc1,7.64,1
CHEMBL2204097,COC(=O)c1c(CN2CCOCC2)c(=O)c2ccc(F)cc2n1-c1ccccc1,6.94,1
CHEMBL2204098,COC(=O)c1c(CN2CC[C@@H](S(C)(=O)=O)C2)c(=O)c2ccc(F)cc2n1-c1ccccc1,6.89,1
CHEMBL2204099,COC(=O)c1c(CN2CC[C@H](S(C)(=O)=O)C2)c(=O)c2ccc(F)cc2n1-c1ccccc1,7.28,1
CHEMBL2204102,CCn1c(=O)c2ccccc2n(-c2ccccc2)c1=O,4.96,1
CHEMBL2204103,O=c1c2ccccc2n(-c2ccccc2)c(=O)n1Cc1ccccc1,5.55,1
CHEMBL2204104,O=c1c2ccc(Cl)cc2n(-c2ccccc2)c(=O)n1Cc1ccccc1,5.64,1
