pair,ligand_id,molecule_chembl_id,activity_source_kind,activity_source_file,activity_status,activity_eligible,analysis_set,complete_case,construction_class,primary_class_theta6,recomputed_theta6,class_match,pA,pB,historical_pA,historical_pB,n_act_A,n_act_B,in_primary
PPARG/PPARA,PGPA_031,CHEMBL595,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARG_PPARA_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,7.21,5.17,7.21,5.17,,,1
PPARG/PPARA,PGPA_032,CHEMBL602263,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARG_PPARA_v1.csv,panel_default,1,main,1,A_only,A_only,A_only,1,8.7,5.3,8.7,5.3,,,1
PPARG/PPARA,PGPA_033,CHEMBL1087590,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARG_PPARA_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.46,7.33,5.46,7.33,,,1
PPARG/PPARA,PGPA_034,CHEMBL1097194,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARG_PPARA_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.32,7.17,5.32,7.17,,,1
PPARG/PPARA,PGPA_035,CHEMBL119791,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARG_PPARA_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.4,6.96,5.4,6.96,,,1
PPARG/PPARA,PGPA_036,CHEMBL1779473,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARG_PPARA_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.36,7.92,5.36,7.92,,,1
PPARG/PPARA,PGPA_037,CHEMBL1779474,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARG_PPARA_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.34,7.39,5.34,7.39,,,1
PPARG/PPARA,PGPA_038,CHEMBL190334,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARG_PPARA_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.25,7.82,5.25,7.82,,,1
PPARG/PPARA,PGPA_039,CHEMBL202118,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARG_PPARA_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.31,8.0,5.31,8.0,,,1
PPARG/PPARA,PGPA_040,CHEMBL234589,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARG_PPARA_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.43,6.64,5.43,6.64,,,1
PPARG/PPARA,PGPA_041,CHEMBL234659,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARG_PPARA_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,4.63,8.33,4.63,8.33,,,1
PPARG/PPARA,PGPA_042,CHEMBL245454,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARG_PPARA_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.39,6.52,5.39,6.52,,,1
PPARG/PPARA,PGPA_043,CHEMBL250673,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARG_PPARA_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.26,7.0,5.26,7.0,,,1
PPARG/PPARA,PGPA_044,CHEMBL252995,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARG_PPARA_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.0,6.82,5.0,6.82,,,1
PPARG/PPARA,PGPA_045,CHEMBL252996,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARG_PPARA_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.0,6.71,5.0,6.71,,,1
PPARG/PPARA,PGPA_046,CHEMBL270960,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARG_PPARA_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.16,8.0,5.16,8.0,,,1
PPARG/PPARA,PGPA_047,CHEMBL271873,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARG_PPARA_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.0,7.52,5.0,7.52,,,1
PPARG/PPARA,PGPA_048,CHEMBL3335660,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARG_PPARA_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.3,6.68,5.3,6.68,,,1
PPARG/PPARA,PGPA_049,CHEMBL3398462,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARG_PPARA_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.09,8.22,5.09,8.22,,,1
PPARG/PPARA,PGPA_050,CHEMBL345721,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARG_PPARA_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.21,7.72,5.21,7.72,,,1
PPARG/PPARA,PGPA_051,CHEMBL369725,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARG_PPARA_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,4.82,8.4,4.82,8.4,,,1
PPARG/PPARA,PGPA_052,CHEMBL3827241,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARG_PPARA_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.0,7.84,5.0,7.84,,,1
PPARG/PPARA,PGPA_053,CHEMBL3828232,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARG_PPARA_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.04,7.03,5.04,7.03,,,1
PPARG/PPARA,PGPA_054,CHEMBL384746,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARG_PPARA_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.38,6.69,5.38,6.69,,,1
PPARG/PPARA,PGPA_055,CHEMBL391478,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARG_PPARA_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.04,6.89,5.04,6.89,,,1
PPARG/PPARA,PGPA_056,CHEMBL399629,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARG_PPARA_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.0,7.72,5.0,7.72,,,1
PPARG/PPARA,PGPA_057,CHEMBL424133,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARG_PPARA_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.19,7.62,5.19,7.62,,,1
PPARG/PPARA,PGPA_058,CHEMBL447533,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARG_PPARA_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.0,7.52,5.0,7.52,,,1
PPARG/PPARA,PGPA_059,CHEMBL454508,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARG_PPARA_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.46,6.7,5.46,6.7,,,1
PPARG/PPARA,PGPA_060,CHEMBL5440454,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARG_PPARA_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.31,8.12,5.31,8.12,,,1
PPARG/PPARA,PGPA_061,CHEMBL551479,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARG_PPARA_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.41,7.96,5.41,7.96,,,1
PPARG/PPARA,PGPA_062,CHEMBL558072,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARG_PPARA_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.09,6.72,5.09,6.72,,,1
PPARG/PPARA,PGPA_063,CHEMBL5589777,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARG_PPARA_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.26,6.65,5.26,6.65,,,1
PPARG/PPARA,PGPA_064,CHEMBL563546,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARG_PPARA_v1.csv,panel_default,1,main,1,B_only,B_only,B_only,1,5.28,6.82,5.28,6.82,,,1
PPARG/PPARA,PGPA_065,CHEMBL173386,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARG_PPARA_v1.csv,panel_default,1,main,1,dual,dual,dual,1,7.43,7.28,7.43,7.28,,,1
PPARG/PPARA,PGPA_066,CHEMBL1813012,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARG_PPARA_v1.csv,panel_default,1,main,1,dual,dual,dual,1,8.35,7.66,8.35,7.66,,,1
PPARG/PPARA,PGPA_067,CHEMBL199373,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARG_PPARA_v1.csv,panel_default,1,main,1,dual,dual,dual,1,7.03,7.54,7.03,7.54,,,1
PPARG/PPARA,PGPA_068,CHEMBL199398,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARG_PPARA_v1.csv,panel_default,1,main,1,dual,dual,dual,1,7.35,7.19,7.35,7.19,,,1
PPARG/PPARA,PGPA_069,CHEMBL199559,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARG_PPARA_v1.csv,panel_default,1,main,1,dual,dual,dual,1,7.68,6.77,7.68,6.77,,,1
PPARG/PPARA,PGPA_070,CHEMBL201880,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARG_PPARA_v1.csv,panel_default,1,main,1,dual,dual,dual,1,7.3,8.1,7.3,8.1,,,1
PPARG/PPARA,PGPA_071,CHEMBL219824,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARG_PPARA_v1.csv,panel_default,1,main,1,dual,dual,dual,1,8.1,7.16,8.1,7.16,,,1
PPARG/PPARA,PGPA_072,CHEMBL230622,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARG_PPARA_v1.csv,panel_default,1,main,1,dual,dual,dual,1,7.7,6.86,7.7,6.86,,,1
PPARG/PPARA,PGPA_073,CHEMBL24458,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARG_PPARA_v1.csv,panel_default,1,main,1,dual,dual,dual,1,7.08,6.64,7.08,6.64,,,1
PPARG/PPARA,PGPA_074,CHEMBL255389,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARG_PPARA_v1.csv,panel_default,1,main,1,dual,dual,dual,1,7.4,7.4,7.4,7.4,,,1
PPARG/PPARA,PGPA_075,CHEMBL256358,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARG_PPARA_v1.csv,panel_default,1,main,1,dual,dual,dual,1,8.05,8.0,8.05,8.0,,,1
PPARG/PPARA,PGPA_076,CHEMBL256468,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARG_PPARA_v1.csv,panel_default,1,main,1,dual,dual,dual,1,8.4,8.0,8.4,8.0,,,1
PPARG/PPARA,PGPA_077,CHEMBL270451,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARG_PPARA_v1.csv,panel_default,1,main,1,dual,dual,dual,1,6.92,6.85,6.92,6.85,,,1
PPARG/PPARA,PGPA_078,CHEMBL278994,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARG_PPARA_v1.csv,panel_default,1,main,1,dual,dual,dual,1,8.28,8.39,8.28,8.39,,,1
PPARG/PPARA,PGPA_079,CHEMBL312717,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARG_PPARA_v1.csv,panel_default,1,main,1,dual,dual,dual,1,8.15,7.16,8.15,7.16,,,1
PPARG/PPARA,PGPA_080,CHEMBL364378,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARG_PPARA_v1.csv,panel_default,1,main,1,dual,dual,dual,1,7.0,7.13,7.0,7.13,,,1
PPARG/PPARA,PGPA_081,CHEMBL373685,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARG_PPARA_v1.csv,panel_default,1,main,1,dual,dual,dual,1,8.7,7.11,8.7,7.11,,,1
PPARG/PPARA,PGPA_082,CHEMBL389297,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARG_PPARA_v1.csv,panel_default,1,main,1,dual,dual,dual,1,9.27,7.97,9.27,7.97,,,1
PPARG/PPARA,PGPA_083,CHEMBL427701,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARG_PPARA_v1.csv,panel_default,1,main,1,dual,dual,dual,1,6.89,9.0,6.89,9.0,,,1
PPARG/PPARA,PGPA_084,CHEMBL435523,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARG_PPARA_v1.csv,panel_default,1,main,1,dual,dual,dual,1,8.51,8.3,8.51,8.3,,,1
PPARG/PPARA,PGPA_085,CHEMBL435715,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARG_PPARA_v1.csv,panel_default,1,main,1,dual,dual,dual,1,7.58,7.34,7.58,7.34,,,1
PPARG/PPARA,PGPA_086,CHEMBL456752,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARG_PPARA_v1.csv,panel_default,1,main,1,dual,dual,dual,1,6.85,7.22,6.85,7.22,,,1
PPARG/PPARA,PGPA_087,CHEMBL456912,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARG_PPARA_v1.csv,panel_default,1,main,1,dual,dual,dual,1,9.0,9.0,9.0,9.0,,,1
PPARG/PPARA,PGPA_088,CHEMBL468160,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARG_PPARA_v1.csv,panel_default,1,main,1,dual,dual,dual,1,6.62,10.52,6.62,10.52,,,1
PPARG/PPARA,PGPA_089,CHEMBL472399,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARG_PPARA_v1.csv,panel_default,1,main,1,dual,dual,dual,1,7.52,7.05,7.52,7.05,,,1
PPARG/PPARA,PGPA_090,CHEMBL472571,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARG_PPARA_v1.csv,panel_default,1,main,1,dual,dual,dual,1,7.52,8.4,7.52,8.4,,,1
PPARG/PPARA,PGPA_091,CHEMBL477119,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARG_PPARA_v1.csv,panel_default,1,main,1,dual,dual,dual,1,6.68,7.25,6.68,7.25,,,1
PPARG/PPARA,PGPA_092,CHEMBL514568,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARG_PPARA_v1.csv,panel_default,1,main,1,dual,dual,dual,1,6.6,7.0,6.6,7.0,,,1
PPARG/PPARA,PGPA_093,CHEMBL520272,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARG_PPARA_v1.csv,panel_default,1,main,1,dual,dual,dual,1,7.51,8.7,7.51,8.7,,,1
PPARG/PPARA,PGPA_094,CHEMBL594034,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARG_PPARA_v1.csv,panel_default,1,main,1,dual,dual,dual,1,8.52,7.47,8.52,7.47,,,1
PPARG/PPARA,PGPA_095,CHEMBL80301,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARG_PPARA_v1.csv,panel_default,1,main,1,dual,dual,dual,1,7.3,7.1,7.3,7.1,,,1
PPARG/PPARA,PGPA_096,CHEMBL96143,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARG_PPARA_v1.csv,panel_default,1,main,1,dual,dual,dual,1,7.11,7.07,7.11,7.07,,,1
PPARG/PPARA,PGPA_097,CHEMBL1173474,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARG_PPARA_v1.csv,panel_default,1,main,1,neither,neither,neither,1,4.52,4.52,4.52,4.52,,,1
PPARG/PPARA,PGPA_098,CHEMBL1760267,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARG_PPARA_v1.csv,panel_default,1,main,1,neither,neither,neither,1,5.1,4.7,5.1,4.7,,,1
PPARG/PPARA,PGPA_099,CHEMBL2011544,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARG_PPARA_v1.csv,panel_default,1,main,1,neither,neither,neither,1,5.44,5.4,5.44,5.4,,,1
PPARG/PPARA,PGPA_100,CHEMBL221923,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARG_PPARA_v1.csv,panel_default,1,main,1,neither,neither,neither,1,4.92,5.03,4.92,5.03,,,1
PPARG/PPARA,PGPA_101,CHEMBL232799,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARG_PPARA_v1.csv,panel_default,1,main,1,neither,neither,neither,1,5.14,5.21,5.14,5.21,,,1
PPARG/PPARA,PGPA_102,CHEMBL234587,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARG_PPARA_v1.csv,panel_default,1,main,1,neither,neither,neither,1,5.12,5.33,5.12,5.33,,,1
PPARG/PPARA,PGPA_103,CHEMBL327481,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARG_PPARA_v1.csv,panel_default,1,main,1,neither,neither,neither,1,5.07,5.28,5.07,5.28,,,1
PPARG/PPARA,PGPA_104,CHEMBL3335624,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARG_PPARA_v1.csv,panel_default,1,main,1,neither,neither,neither,1,5.35,5.44,5.35,5.44,,,1
PPARG/PPARA,PGPA_105,CHEMBL3397548,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARG_PPARA_v1.csv,panel_default,1,main,1,neither,neither,neither,1,4.37,5.11,4.37,5.11,,,1
PPARG/PPARA,PGPA_106,CHEMBL3967369,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARG_PPARA_v1.csv,panel_default,1,main,1,neither,neither,neither,1,4.75,5.36,4.75,5.36,,,1
PPARG/PPARA,PGPA_107,CHEMBL485088,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARG_PPARA_v1.csv,panel_default,1,main,1,neither,neither,neither,1,5.4,5.3,5.4,5.3,,,1
PPARG/PPARA,PGPA_108,CHEMBL520827,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARG_PPARA_v1.csv,panel_default,1,main,1,neither,neither,neither,1,5.3,5.1,5.3,5.1,,,1
PPARG/PPARA,PGPA_109,CHEMBL5523389,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARG_PPARA_v1.csv,panel_default,1,main,1,neither,neither,neither,1,5.31,4.39,5.31,4.39,,,1
PPARG/PPARA,PGPA_110,CHEMBL88917,chembl37_dump_panel,data/jcim_chembl_universe_v0/tables/track_b_panels/panel_PPARG_PPARA_v1.csv,panel_default,1,main,1,neither,neither,neither,1,4.44,4.85,4.44,4.85,,,1
PPARA/PPARD,HOPAPD_001,CHEMBL1080361,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOPAPD_v1.csv,panel_default,1,holdout,1,A_only,A_only,A_only,1,6.52,5.5,6.52,5.5,,,0
PPARA/PPARD,HOPAPD_002,CHEMBL118816,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOPAPD_v1.csv,panel_default,1,holdout,1,A_only,A_only,A_only,1,6.85,5.44,6.85,5.44,,,0
PPARA/PPARD,HOPAPD_003,CHEMBL148774,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOPAPD_v1.csv,panel_default,1,holdout,1,A_only,A_only,A_only,1,7.57,5.39,7.57,5.39,,,0
PPARA/PPARD,HOPAPD_004,CHEMBL1779474,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOPAPD_v1.csv,panel_default,1,holdout,1,A_only,A_only,A_only,1,7.39,5.32,7.39,5.32,,,0
PPARA/PPARD,HOPAPD_005,CHEMBL192500,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOPAPD_v1.csv,panel_default,1,holdout,1,A_only,A_only,A_only,1,8.1,5.28,8.1,5.28,,,0
PPARA/PPARD,HOPAPD_006,CHEMBL201036,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOPAPD_v1.csv,panel_default,1,holdout,1,A_only,A_only,A_only,1,7.72,5.27,7.72,5.27,,,0
PPARA/PPARD,HOPAPD_007,CHEMBL201581,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOPAPD_v1.csv,panel_default,1,holdout,1,A_only,A_only,A_only,1,6.94,5.5,6.94,5.5,,,0
PPARA/PPARD,HOPAPD_008,CHEMBL20495,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOPAPD_v1.csv,panel_default,1,holdout,1,A_only,A_only,A_only,1,8.22,5.4,8.22,5.4,,,0
PPARA/PPARD,HOPAPD_009,CHEMBL205358,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOPAPD_v1.csv,panel_default,1,holdout,1,A_only,A_only,A_only,1,6.8,5.49,6.8,5.49,,,0
PPARA/PPARD,HOPAPD_010,CHEMBL2112051,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOPAPD_v1.csv,panel_default,1,holdout,1,A_only,A_only,A_only,1,7.16,5.16,7.16,5.16,,,0
PPARA/PPARD,HOPAPD_011,CHEMBL21241,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOPAPD_v1.csv,panel_default,1,holdout,1,A_only,A_only,A_only,1,10.27,5.21,10.27,5.21,,,0
PPARA/PPARD,HOPAPD_012,CHEMBL221074,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOPAPD_v1.csv,panel_default,1,holdout,1,A_only,A_only,A_only,1,8.4,5.0,8.4,5.0,,,0
PPARA/PPARD,HOPAPD_013,CHEMBL248318,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOPAPD_v1.csv,panel_default,1,holdout,1,A_only,A_only,A_only,1,8.7,5.4,8.7,5.4,,,0
PPARA/PPARD,HOPAPD_014,CHEMBL264385,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOPAPD_v1.csv,panel_default,1,holdout,1,A_only,A_only,A_only,1,9.0,5.01,9.0,5.01,,,0
PPARA/PPARD,HOPAPD_015,CHEMBL360552,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOPAPD_v1.csv,panel_default,1,holdout,1,A_only,A_only,A_only,1,6.52,4.96,6.52,4.96,,,0
PPARA/PPARD,HOPAPD_016,CHEMBL369725,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOPAPD_v1.csv,panel_default,1,holdout,1,A_only,A_only,A_only,1,8.4,4.85,8.4,4.85,,,0
PPARA/PPARD,HOPAPD_017,CHEMBL398118,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOPAPD_v1.csv,panel_default,1,holdout,1,A_only,A_only,A_only,1,8.7,5.1,8.7,5.1,,,0
PPARA/PPARD,HOPAPD_018,CHEMBL492324,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOPAPD_v1.csv,panel_default,1,holdout,1,A_only,A_only,A_only,1,7.4,5.28,7.4,5.28,,,0
PPARA/PPARD,HOPAPD_019,CHEMBL5982567,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOPAPD_v1.csv,panel_default,1,holdout,1,A_only,A_only,A_only,1,6.56,5.46,6.56,5.46,,,0
PPARA/PPARD,HOPAPD_020,CHEMBL78529,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOPAPD_v1.csv,panel_default,1,holdout,1,A_only,A_only,A_only,1,7.12,5.29,7.12,5.29,,,0
PPARA/PPARD,HOPAPD_021,CHEMBL1643199,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOPAPD_v1.csv,panel_default,1,holdout,1,B_only,B_only,B_only,1,5.2,8.0,5.2,8.0,,,0
PPARA/PPARD,HOPAPD_022,CHEMBL1760274,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOPAPD_v1.csv,panel_default,1,holdout,1,B_only,B_only,B_only,1,4.8,7.8,4.8,7.8,,,0
PPARA/PPARD,HOPAPD_023,CHEMBL1760411,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOPAPD_v1.csv,panel_default,1,holdout,1,B_only,B_only,B_only,1,4.9,8.1,4.9,8.1,,,0
PPARA/PPARD,HOPAPD_024,CHEMBL1760424,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOPAPD_v1.csv,panel_default,1,holdout,1,B_only,B_only,B_only,1,4.8,8.2,4.8,8.2,,,0
PPARA/PPARD,HOPAPD_025,CHEMBL1760427,chembl37_dump_panel,data/jcim_chembl_universe_v0/local_track_b_v0/tables/five_pair_dump_gated_v1/holdout_panel_HOPAPD_v1.csv,panel_default,1,holdout,1,B_only,B_only,B_only,1,4.8,7.4,4.8,7.4,,,0
