pair,ligand_id,smiles_source,fragment_rule,prep_method,rdkit_version,embed_method,embed_seed,optimization_method,meeko_version,input_pdbqt,direct_evidence,status
AChE/BChE,AB_039,data/ache_bche_panel_v0/tables/panel_v0_strict.csv,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,METADATA_ONLY,not_in_current_tree,dock_panel.py recovered from git c213c485; ligands_pdbqt absent,METADATA_ONLY
AChE/BChE,AB_040,data/ache_bche_panel_v0/tables/panel_v0_strict.csv,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,METADATA_ONLY,not_in_current_tree,dock_panel.py recovered from git c213c485; ligands_pdbqt absent,METADATA_ONLY
AChE/BChE,AB_041,data/ache_bche_panel_v0/tables/panel_v0_strict.csv,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,METADATA_ONLY,not_in_current_tree,dock_panel.py recovered from git c213c485; ligands_pdbqt absent,METADATA_ONLY
AChE/BChE,AB_042,data/ache_bche_panel_v0/tables/panel_v0_strict.csv,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,METADATA_ONLY,not_in_current_tree,dock_panel.py recovered from git c213c485; ligands_pdbqt absent,METADATA_ONLY
AChE/BChE,AB_043,data/ache_bche_panel_v0/tables/panel_v0_strict.csv,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,METADATA_ONLY,not_in_current_tree,dock_panel.py recovered from git c213c485; ligands_pdbqt absent,METADATA_ONLY
AChE/BChE,AB_044,data/ache_bche_panel_v0/tables/panel_v0_strict.csv,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,METADATA_ONLY,not_in_current_tree,dock_panel.py recovered from git c213c485; ligands_pdbqt absent,METADATA_ONLY
AChE/BChE,AB_045,data/ache_bche_panel_v0/tables/panel_v0_strict.csv,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,METADATA_ONLY,not_in_current_tree,dock_panel.py recovered from git c213c485; ligands_pdbqt absent,METADATA_ONLY
AChE/BChE,AB_046,data/ache_bche_panel_v0/tables/panel_v0_strict.csv,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,METADATA_ONLY,not_in_current_tree,dock_panel.py recovered from git c213c485; ligands_pdbqt absent,METADATA_ONLY
AChE/BChE,AB_047,data/ache_bche_panel_v0/tables/panel_v0_strict.csv,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,METADATA_ONLY,not_in_current_tree,dock_panel.py recovered from git c213c485; ligands_pdbqt absent,METADATA_ONLY
AChE/BChE,AB_048,data/ache_bche_panel_v0/tables/panel_v0_strict.csv,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,METADATA_ONLY,not_in_current_tree,dock_panel.py recovered from git c213c485; ligands_pdbqt absent,METADATA_ONLY
AChE/BChE,AB_049,data/ache_bche_panel_v0/tables/panel_v0_strict.csv,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,METADATA_ONLY,not_in_current_tree,dock_panel.py recovered from git c213c485; ligands_pdbqt absent,METADATA_ONLY
AChE/BChE,AB_050,data/ache_bche_panel_v0/tables/panel_v0_strict.csv,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,METADATA_ONLY,not_in_current_tree,dock_panel.py recovered from git c213c485; ligands_pdbqt absent,METADATA_ONLY
AChE/BChE,AB_051,data/ache_bche_panel_v0/tables/panel_v0_strict.csv,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,METADATA_ONLY,not_in_current_tree,dock_panel.py recovered from git c213c485; ligands_pdbqt absent,METADATA_ONLY
AChE/BChE,AB_052,data/ache_bche_panel_v0/tables/panel_v0_strict.csv,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,METADATA_ONLY,not_in_current_tree,dock_panel.py recovered from git c213c485; ligands_pdbqt absent,METADATA_ONLY
AChE/BChE,AB_053,data/ache_bche_panel_v0/tables/panel_v0_strict.csv,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,METADATA_ONLY,not_in_current_tree,dock_panel.py recovered from git c213c485; ligands_pdbqt absent,METADATA_ONLY
AChE/BChE,AB_054,data/ache_bche_panel_v0/tables/panel_v0_strict.csv,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,METADATA_ONLY,not_in_current_tree,dock_panel.py recovered from git c213c485; ligands_pdbqt absent,METADATA_ONLY
AChE/BChE,AB_055,data/ache_bche_panel_v0/tables/panel_v0_strict.csv,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,METADATA_ONLY,not_in_current_tree,dock_panel.py recovered from git c213c485; ligands_pdbqt absent,METADATA_ONLY
AChE/BChE,AB_056,data/ache_bche_panel_v0/tables/panel_v0_strict.csv,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,METADATA_ONLY,not_in_current_tree,dock_panel.py recovered from git c213c485; ligands_pdbqt absent,METADATA_ONLY
AChE/BChE,AB_057,data/ache_bche_panel_v0/tables/panel_v0_strict.csv,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,METADATA_ONLY,not_in_current_tree,dock_panel.py recovered from git c213c485; ligands_pdbqt absent,METADATA_ONLY
AChE/BChE,AB_058,data/ache_bche_panel_v0/tables/panel_v0_strict.csv,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,METADATA_ONLY,not_in_current_tree,dock_panel.py recovered from git c213c485; ligands_pdbqt absent,METADATA_ONLY
AChE/BChE,AB_059,data/ache_bche_panel_v0/tables/panel_v0_strict.csv,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,METADATA_ONLY,not_in_current_tree,dock_panel.py recovered from git c213c485; ligands_pdbqt absent,METADATA_ONLY
AChE/BChE,AB_060,data/ache_bche_panel_v0/tables/panel_v0_strict.csv,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,METADATA_ONLY,not_in_current_tree,dock_panel.py recovered from git c213c485; ligands_pdbqt absent,METADATA_ONLY
AChE/BChE,AB_061,data/ache_bche_panel_v0/tables/panel_v0_strict.csv,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,METADATA_ONLY,not_in_current_tree,dock_panel.py recovered from git c213c485; ligands_pdbqt absent,METADATA_ONLY
AChE/BChE,AB_062,data/ache_bche_panel_v0/tables/panel_v0_strict.csv,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,METADATA_ONLY,not_in_current_tree,dock_panel.py recovered from git c213c485; ligands_pdbqt absent,METADATA_ONLY
AChE/BChE,AB_063,data/ache_bche_panel_v0/tables/panel_v0_strict.csv,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,METADATA_ONLY,not_in_current_tree,dock_panel.py recovered from git c213c485; ligands_pdbqt absent,METADATA_ONLY
AChE/BChE,AB_064,data/ache_bche_panel_v0/tables/panel_v0_strict.csv,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,METADATA_ONLY,not_in_current_tree,dock_panel.py recovered from git c213c485; ligands_pdbqt absent,METADATA_ONLY
AChE/BChE,AB_065,data/ache_bche_panel_v0/tables/panel_v0_strict.csv,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,METADATA_ONLY,not_in_current_tree,dock_panel.py recovered from git c213c485; ligands_pdbqt absent,METADATA_ONLY
AChE/BChE,AB_066,data/ache_bche_panel_v0/tables/panel_v0_strict.csv,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,METADATA_ONLY,not_in_current_tree,dock_panel.py recovered from git c213c485; ligands_pdbqt absent,METADATA_ONLY
AChE/BChE,AB_067,data/ache_bche_panel_v0/tables/panel_v0_strict.csv,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,METADATA_ONLY,not_in_current_tree,dock_panel.py recovered from git c213c485; ligands_pdbqt absent,METADATA_ONLY
AChE/BChE,AB_068,data/ache_bche_panel_v0/tables/panel_v0_strict.csv,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,METADATA_ONLY,not_in_current_tree,dock_panel.py recovered from git c213c485; ligands_pdbqt absent,METADATA_ONLY
AChE/BChE,AB_069,data/ache_bche_panel_v0/tables/panel_v0_strict.csv,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,METADATA_ONLY,not_in_current_tree,dock_panel.py recovered from git c213c485; ligands_pdbqt absent,METADATA_ONLY
AChE/BChE,AB_070,data/ache_bche_panel_v0/tables/panel_v0_strict.csv,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,METADATA_ONLY,not_in_current_tree,dock_panel.py recovered from git c213c485; ligands_pdbqt absent,METADATA_ONLY
AChE/BChE,AB_071,data/ache_bche_panel_v0/tables/panel_v0_strict.csv,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,METADATA_ONLY,not_in_current_tree,dock_panel.py recovered from git c213c485; ligands_pdbqt absent,METADATA_ONLY
AChE/BChE,AB_072,data/ache_bche_panel_v0/tables/panel_v0_strict.csv,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,METADATA_ONLY,not_in_current_tree,dock_panel.py recovered from git c213c485; ligands_pdbqt absent,METADATA_ONLY
AChE/BChE,AB_073,data/ache_bche_panel_v0/tables/panel_v0_strict.csv,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,METADATA_ONLY,not_in_current_tree,dock_panel.py recovered from git c213c485; ligands_pdbqt absent,METADATA_ONLY
AChE/BChE,AB_074,data/ache_bche_panel_v0/tables/panel_v0_strict.csv,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,METADATA_ONLY,not_in_current_tree,dock_panel.py recovered from git c213c485; ligands_pdbqt absent,METADATA_ONLY
AChE/BChE,AB_075,data/ache_bche_panel_v0/tables/panel_v0_strict.csv,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,METADATA_ONLY,not_in_current_tree,dock_panel.py recovered from git c213c485; ligands_pdbqt absent,METADATA_ONLY
AChE/BChE,AB_076,data/ache_bche_panel_v0/tables/panel_v0_strict.csv,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,METADATA_ONLY,not_in_current_tree,dock_panel.py recovered from git c213c485; ligands_pdbqt absent,METADATA_ONLY
AChE/BChE,AB_077,data/ache_bche_panel_v0/tables/panel_v0_strict.csv,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,METADATA_ONLY,not_in_current_tree,dock_panel.py recovered from git c213c485; ligands_pdbqt absent,METADATA_ONLY
AChE/BChE,AB_078,data/ache_bche_panel_v0/tables/panel_v0_strict.csv,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,METADATA_ONLY,not_in_current_tree,dock_panel.py recovered from git c213c485; ligands_pdbqt absent,METADATA_ONLY
AChE/BChE,AB_079,data/ache_bche_panel_v0/tables/panel_v0_strict.csv,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,METADATA_ONLY,not_in_current_tree,dock_panel.py recovered from git c213c485; ligands_pdbqt absent,METADATA_ONLY
AChE/BChE,AB_080,data/ache_bche_panel_v0/tables/panel_v0_strict.csv,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,METADATA_ONLY,not_in_current_tree,dock_panel.py recovered from git c213c485; ligands_pdbqt absent,METADATA_ONLY
AChE/BChE,AB_081,data/ache_bche_panel_v0/tables/panel_v0_strict.csv,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,METADATA_ONLY,not_in_current_tree,dock_panel.py recovered from git c213c485; ligands_pdbqt absent,METADATA_ONLY
AChE/BChE,AB_082,data/ache_bche_panel_v0/tables/panel_v0_strict.csv,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,METADATA_ONLY,not_in_current_tree,dock_panel.py recovered from git c213c485; ligands_pdbqt absent,METADATA_ONLY
AChE/BChE,AB_083,data/ache_bche_panel_v0/tables/panel_v0_strict.csv,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,METADATA_ONLY,not_in_current_tree,dock_panel.py recovered from git c213c485; ligands_pdbqt absent,METADATA_ONLY
AChE/BChE,AB_084,data/ache_bche_panel_v0/tables/panel_v0_strict.csv,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,METADATA_ONLY,not_in_current_tree,dock_panel.py recovered from git c213c485; ligands_pdbqt absent,METADATA_ONLY
AChE/BChE,AB_085,data/ache_bche_panel_v0/tables/panel_v0_strict.csv,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,METADATA_ONLY,not_in_current_tree,dock_panel.py recovered from git c213c485; ligands_pdbqt absent,METADATA_ONLY
AChE/BChE,AB_086,data/ache_bche_panel_v0/tables/panel_v0_strict.csv,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,METADATA_ONLY,not_in_current_tree,dock_panel.py recovered from git c213c485; ligands_pdbqt absent,METADATA_ONLY
AChE/BChE,AB_087,data/ache_bche_panel_v0/tables/panel_v0_strict.csv,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,METADATA_ONLY,not_in_current_tree,dock_panel.py recovered from git c213c485; ligands_pdbqt absent,METADATA_ONLY
AChE/BChE,AB_088,data/ache_bche_panel_v0/tables/panel_v0_strict.csv,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,METADATA_ONLY,not_in_current_tree,dock_panel.py recovered from git c213c485; ligands_pdbqt absent,METADATA_ONLY
AChE/BChE,AB_089,data/ache_bche_panel_v0/tables/panel_v0_strict.csv,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,METADATA_ONLY,not_in_current_tree,dock_panel.py recovered from git c213c485; ligands_pdbqt absent,METADATA_ONLY
AChE/BChE,AB_090,data/ache_bche_panel_v0/tables/panel_v0_strict.csv,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,METADATA_ONLY,not_in_current_tree,dock_panel.py recovered from git c213c485; ligands_pdbqt absent,METADATA_ONLY
AChE/BChE,AB_091,data/ache_bche_panel_v0/tables/panel_v0_strict.csv,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,METADATA_ONLY,not_in_current_tree,dock_panel.py recovered from git c213c485; ligands_pdbqt absent,METADATA_ONLY
AChE/BChE,AB_092,data/ache_bche_panel_v0/tables/panel_v0_strict.csv,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,METADATA_ONLY,not_in_current_tree,dock_panel.py recovered from git c213c485; ligands_pdbqt absent,METADATA_ONLY
AChE/BChE,AB_093,data/ache_bche_panel_v0/tables/panel_v0_strict.csv,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,METADATA_ONLY,not_in_current_tree,dock_panel.py recovered from git c213c485; ligands_pdbqt absent,METADATA_ONLY
AChE/BChE,AB_094,data/ache_bche_panel_v0/tables/panel_v0_strict.csv,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,METADATA_ONLY,not_in_current_tree,dock_panel.py recovered from git c213c485; ligands_pdbqt absent,METADATA_ONLY
AChE/BChE,AB_095,data/ache_bche_panel_v0/tables/panel_v0_strict.csv,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,METADATA_ONLY,not_in_current_tree,dock_panel.py recovered from git c213c485; ligands_pdbqt absent,METADATA_ONLY
AChE/BChE,AB_096,data/ache_bche_panel_v0/tables/panel_v0_strict.csv,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,METADATA_ONLY,not_in_current_tree,dock_panel.py recovered from git c213c485; ligands_pdbqt absent,METADATA_ONLY
AChE/BChE,AB_097,data/ache_bche_panel_v0/tables/panel_v0_strict.csv,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,METADATA_ONLY,not_in_current_tree,dock_panel.py recovered from git c213c485; ligands_pdbqt absent,METADATA_ONLY
AChE/BChE,AB_098,data/ache_bche_panel_v0/tables/panel_v0_strict.csv,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,METADATA_ONLY,not_in_current_tree,dock_panel.py recovered from git c213c485; ligands_pdbqt absent,METADATA_ONLY
AChE/BChE,AB_099,data/ache_bche_panel_v0/tables/panel_v0_strict.csv,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,METADATA_ONLY,not_in_current_tree,dock_panel.py recovered from git c213c485; ligands_pdbqt absent,METADATA_ONLY
AChE/BChE,AB_100,data/ache_bche_panel_v0/tables/panel_v0_strict.csv,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,METADATA_ONLY,not_in_current_tree,dock_panel.py recovered from git c213c485; ligands_pdbqt absent,METADATA_ONLY
F2/F10,HOF2F10_001,data/jcim_chembl_universe_v0/local_track_b_v0 panel CSVs,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE_as_production_pin,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,0.7.1_yaml_metadata,not_in_current_tree,prep_track_b_ligands_v1.py + track_b_ligand_prep_status_v1.csv; PDBQT never in git,METADATA_ONLY
F2/F10,HOF2F10_002,data/jcim_chembl_universe_v0/local_track_b_v0 panel CSVs,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE_as_production_pin,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,0.7.1_yaml_metadata,not_in_current_tree,prep_track_b_ligands_v1.py + track_b_ligand_prep_status_v1.csv; PDBQT never in git,METADATA_ONLY
F2/F10,HOF2F10_003,data/jcim_chembl_universe_v0/local_track_b_v0 panel CSVs,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE_as_production_pin,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,0.7.1_yaml_metadata,not_in_current_tree,prep_track_b_ligands_v1.py + track_b_ligand_prep_status_v1.csv; PDBQT never in git,METADATA_ONLY
F2/F10,HOF2F10_004,data/jcim_chembl_universe_v0/local_track_b_v0 panel CSVs,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE_as_production_pin,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,0.7.1_yaml_metadata,not_in_current_tree,prep_track_b_ligands_v1.py + track_b_ligand_prep_status_v1.csv; PDBQT never in git,METADATA_ONLY
F2/F10,HOF2F10_005,data/jcim_chembl_universe_v0/local_track_b_v0 panel CSVs,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE_as_production_pin,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,0.7.1_yaml_metadata,not_in_current_tree,prep_track_b_ligands_v1.py + track_b_ligand_prep_status_v1.csv; PDBQT never in git,METADATA_ONLY
F2/F10,HOF2F10_006,data/jcim_chembl_universe_v0/local_track_b_v0 panel CSVs,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE_as_production_pin,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,0.7.1_yaml_metadata,not_in_current_tree,prep_track_b_ligands_v1.py + track_b_ligand_prep_status_v1.csv; PDBQT never in git,METADATA_ONLY
F2/F10,HOF2F10_007,data/jcim_chembl_universe_v0/local_track_b_v0 panel CSVs,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE_as_production_pin,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,0.7.1_yaml_metadata,not_in_current_tree,prep_track_b_ligands_v1.py + track_b_ligand_prep_status_v1.csv; PDBQT never in git,METADATA_ONLY
F2/F10,HOF2F10_008,data/jcim_chembl_universe_v0/local_track_b_v0 panel CSVs,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE_as_production_pin,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,0.7.1_yaml_metadata,not_in_current_tree,prep_track_b_ligands_v1.py + track_b_ligand_prep_status_v1.csv; PDBQT never in git,METADATA_ONLY
F2/F10,HOF2F10_009,data/jcim_chembl_universe_v0/local_track_b_v0 panel CSVs,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE_as_production_pin,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,0.7.1_yaml_metadata,not_in_current_tree,prep_track_b_ligands_v1.py + track_b_ligand_prep_status_v1.csv; PDBQT never in git,METADATA_ONLY
F2/F10,HOF2F10_010,data/jcim_chembl_universe_v0/local_track_b_v0 panel CSVs,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE_as_production_pin,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,0.7.1_yaml_metadata,not_in_current_tree,prep_track_b_ligands_v1.py + track_b_ligand_prep_status_v1.csv; PDBQT never in git,METADATA_ONLY
F2/F10,HOF2F10_011,data/jcim_chembl_universe_v0/local_track_b_v0 panel CSVs,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE_as_production_pin,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,0.7.1_yaml_metadata,not_in_current_tree,prep_track_b_ligands_v1.py + track_b_ligand_prep_status_v1.csv; PDBQT never in git,METADATA_ONLY
F2/F10,HOF2F10_012,data/jcim_chembl_universe_v0/local_track_b_v0 panel CSVs,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE_as_production_pin,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,0.7.1_yaml_metadata,not_in_current_tree,prep_track_b_ligands_v1.py + track_b_ligand_prep_status_v1.csv; PDBQT never in git,METADATA_ONLY
F2/F10,HOF2F10_013,data/jcim_chembl_universe_v0/local_track_b_v0 panel CSVs,largest_organic_recovered_script,rdkit_etkdg_meeko_script_recovered,NOT_RECOVERABLE_as_production_pin,ETKDGv3_metadata_only,20260727_metadata_only,MMFF_metadata_only,0.7.1_yaml_metadata,not_in_current_tree,prep_track_b_ligands_v1.py + track_b_ligand_prep_status_v1.csv; PDBQT never in git,METADATA_ONLY
