canonical_smiles,scaffold,subset,label_type,source_library,has_bioactivity_label,pActivity,target_arm,benchmark_ref,molecule_chembl_id
O=C(c1ccnc2ccc(Br)cc12)N1CC[C@H]1CNS(=O)(=O)C(F)(F)F,O=C(c1ccnc2ccccc12)N1CCC1,B,scaffold_representative,urat1_curated.csv,True,6.25,URAT1,,CHEMBL5559011
O=C(c1ccnc2ccc(Br)cc12)N1CCC[C@H]1CNS(=O)(=O)C(F)(F)F,O=C(c1ccnc2ccccc12)N1CCCC1,B,scaffold_representative,urat1_curated.csv,True,6.36,URAT1,,CHEMBL5542977
O=C(c1ccnc2ccc(Br)cc12)N1CCCC[C@H]1CNS(=O)(=O)C(F)(F)F,O=C(c1ccnc2ccccc12)N1CCCCC1,B,scaffold_representative,urat1_curated.csv,True,5.13,URAT1,,CHEMBL5563243
O=C(c1cnccc1SC1(C(=O)O)CCC1)N1CCOc2ccccc21,O=C(c1cnccc1SC1CCC1)N1CCOc2ccccc21,B,scaffold_representative,urat1_curated.csv,True,4.91,URAT1,,CHEMBL5266247
O=C(c1cnccc1SC1(C(=O)O)CCC1)N1CCc2ccccc2C1,O=C(c1cnccc1SC1CCC1)N1CCc2ccccc2C1,B,scaffold_representative,urat1_curated.csv,True,4.92,URAT1,,CHEMBL5290341
O=C1C(CC[S+]([O-])c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,O=C1C(CC[SH+]c2ccccc2)C(=O)N(c2ccccc2)N1c1ccccc1,B,scaffold_representative,urat1_curated.csv,True,4.0,URAT1,,CHEMBL832
C/C(=C\Cc1cccc2c1OC(c1cc3ccccc3s1)CC2=O)C(=O)O,O=C1CC(c2cc3ccccc3s2)Oc2ccccc21,B,scaffold_representative,urat1_curated.csv,True,5.79,URAT1,,CHEMBL5620313
C/C(=C\Cc1cccc2c1OC(c1ccc(Br)c3ccccc13)CC2=O)C(=O)O,O=C1CC(c2cccc3ccccc23)Oc2ccccc21,B,scaffold_representative,urat1_curated.csv,True,6.8,URAT1,,CHEMBL5618375
CC(C)=CCc1c(O)ccc2c1OC(c1ccc(O)cc1)CC2=O,O=C1CC(c2ccccc2)Oc2ccccc21,B,scaffold_representative,urat1_curated.csv,True,6.640000000000001,URAT1,,CHEMBL5618175
C/C(=C\Cc1c(O)ccc2c1OC(c1cccs1)CC2=O)C(=O)O,O=C1CC(c2cccs2)Oc2ccccc21,B,scaffold_representative,urat1_curated.csv,True,6.44,URAT1,,CHEMBL5618500
Cc1ccc2c(c1C/C=C/S(=O)(=O)c1ccccc1)OC(c1ccsc1)CC2=O,O=C1CC(c2ccsc2)Oc2c(CC=CS(=O)(=O)c3ccccc3)cccc21,B,scaffold_representative,urat1_curated.csv,True,5.35,URAT1,,CHEMBL5619991
C/C(=C\Cc1c(O)ccc2c1OC(c1ccsc1)CC2=O)C(=O)O,O=C1CC(c2ccsc2)Oc2ccccc21,B,scaffold_representative,urat1_curated.csv,True,6.19,URAT1,,CHEMBL5620318
C/C(=C\Cc1c(O)ccc2c1OC(c1csc3ccccc13)CC2=O)C(=O)O,O=C1CC(c2csc3ccccc23)Oc2ccccc21,B,scaffold_representative,urat1_curated.csv,True,6.64,URAT1,,CHEMBL5618313
O=C1NC(=S)NC(=O)C1C(=O)Nc1ccccc1,O=C1NC(=S)NC(=O)C1C(=O)Nc1ccccc1,B,scaffold_representative,urat1_curated.csv,True,5.27,URAT1,,CHEMBL1765797
O=S(=O)(CSc1nnc(Br)n1Cc1ccc(Br)c2ccccc12)Nc1ccccc1,O=S(=O)(CSc1nncn1Cc1cccc2ccccc12)Nc1ccccc1,B,scaffold_representative,urat1_curated.csv,True,4.8,URAT1,,CHEMBL4517057
O=S(=O)(CSc1nnc(Br)n1Cc1ccc(Br)c2ccccc12)Nc1cccnc1,O=S(=O)(CSc1nncn1Cc1cccc2ccccc12)Nc1cccnc1,B,scaffold_representative,urat1_curated.csv,True,7.5,URAT1,,CHEMBL4546569
Cn1ccc(NS(=O)(=O)c2ccc(Oc3ccc(C#N)c(Cl)c3)c(C#N)c2)n1,O=S(=O)(Nc1cc[nH]n1)c1ccc(Oc2ccccc2)cc1,B,scaffold_representative,urat1_curated.csv,True,5.47,URAT1,,CHEMBL3921527
N#Cc1c(Cl)cc(NS(=O)(=O)c2ccccc2OC(F)(F)F)cc1Cl,O=S(=O)(Nc1ccccc1)c1ccccc1,B,scaffold_representative,urat1_curated.csv,True,8.4,URAT1,,CHEMBL5414132
N#Cc1cc(S(=O)(=O)Nc2ccc(F)cn2)ccc1Oc1cnc(C2CC2)c(Cl)c1,O=S(=O)(Nc1ccccn1)c1ccc(Oc2ccc(C3CC3)nc2)cc1,B,scaffold_representative,urat1_curated.csv,True,6.06,URAT1,,CHEMBL3683464
N#Cc1cc(S(=O)(=O)Nc2ccc(F)cn2)ccc1Oc1cnc(N2CCC2)c(Cl)c1,O=S(=O)(Nc1ccccn1)c1ccc(Oc2ccc(N3CCC3)nc2)cc1,B,scaffold_representative,urat1_curated.csv,True,6.0,URAT1,,CHEMBL3688193
N#Cc1cc(S(=O)(=O)Nc2ccc(F)cn2)ccc1Oc1ccc(C#N)c(C2CC2)c1,O=S(=O)(Nc1ccccn1)c1ccc(Oc2cccc(C3CC3)c2)cc1,B,scaffold_representative,urat1_curated.csv,True,7.43,URAT1,,CHEMBL3683482
N#Cc1cc(S(=O)(=O)Nc2ccc(F)cn2)ccc1Oc1ccc(CO)c(Cl)c1,O=S(=O)(Nc1ccccn1)c1ccc(Oc2ccccc2)cc1,B,scaffold_representative,urat1_curated.csv,True,9.0,URAT1,,CHEMBL3688197
