canonical_smiles,scaffold,subset,label_type,source_library,has_bioactivity_label,pActivity,target_arm,benchmark_ref,molecule_chembl_id
Cc1nnc(SCC(=O)N2CCC3(CCCN(C(C)C)C3=O)C2)s1,O=C(CSc1nncs1)N1CCC2(CCCNC2=O)C1,D,unlabeled_negative,taosu_20210823_100w_asteroid_murcko_protonized.csv,False,,,,
Cn1c(Cl)cnc1CSc1nnc(-c2ccc3c(=O)n4c(nc3c2)CCCCC4)o1,O=c1c2ccc(-c3nnc(SCc4ncc[nH]4)o3)cc2nc2n1CCCCC2,D,unlabeled_negative,taosu_20210823_100w_asteroid_murcko_protonized.csv,False,,,,
CO[C@H]1[C@H](NC(=O)COc2ccccc2)c2ccccc2C12CCN(C(=O)[C@@H]1C[C@@H]3C=C[C@H]1C3)CC2,O=C(COc1ccccc1)NC1CC2(CCN(C(=O)C3CC4C=CC3C4)CC2)c2ccccc21,D,unlabeled_negative,taosu_20210823_100w_asteroid_murcko_protonized.csv,False,,,,
O=C1NC2(CCCCCC2)C(=O)N1CN1CCCC1c1nc2ccccc2s1,O=C1NC2(CCCCCC2)C(=O)N1CN1CCCC1c1nc2ccccc2s1,D,unlabeled_negative,taosu_20210823_100w_asteroid_murcko_protonized.csv,False,,,,
O=C(NC1CC1)C(c1ccc(F)cc1)N1CCN(S(=O)(=O)c2cccc(Cl)c2Cl)CC1,O=C(NC1CC1)C(c1ccccc1)N1CCN(S(=O)(=O)c2ccccc2)CC1,D,unlabeled_negative,taosu_20210823_100w_asteroid_murcko_protonized.csv,False,,,,
CCCc1ccc(S(=O)(=O)Nc2ccc3c(c2)OCC(C)(C)C(=O)N3CC)cc1,O=C1CCOc2cc(NS(=O)(=O)c3ccccc3)ccc2N1,D,unlabeled_negative,taosu_20210823_100w_asteroid_murcko_protonized.csv,False,,,,
CC(C)(C)C(=O)N1CCC(C(=O)NC2CCC3(CCCCC3)CC2)CC1,O=C(NC1CCC2(CCCCC2)CC1)C1CCNCC1,D,unlabeled_negative,taosu_20210823_100w_asteroid_murcko_protonized.csv,False,,,,
COC(=O)c1c(NC(=O)c2nn(-c3ccc(F)cc3)ccc2=O)sc2c1CCCC2,O=C(Nc1cc2c(s1)CCCC2)c1nn(-c2ccccc2)ccc1=O,D,unlabeled_negative,taosu_20210823_100w_asteroid_murcko_protonized.csv,False,,,,
Cc1cc(=O)oc2cc(OCC(=O)OCC(=O)c3cccc4ccccc34)ccc12,O=C(COc1ccc2ccc(=O)oc2c1)OCC(=O)c1cccc2ccccc12,D,unlabeled_negative,taosu_20210823_100w_asteroid_murcko_protonized.csv,False,,,,
Cc1cc(CC(C)NC(=O)N2CCC(C[NH+]3CCCC3)C2)n[nH]1,O=C(NCCc1cc[nH]n1)N1CCC(C[NH+]2CCCC2)C1,D,unlabeled_negative,taosu_20210823_100w_asteroid_murcko_protonized.csv,False,,,,
Cc1cc(C)c(CNC(=O)CSc2ccc3c(c2)OCCO3)c(=O)[nH]1,O=C(CSc1ccc2c(c1)OCCO2)NCc1ccc[nH]c1=O,D,unlabeled_negative,taosu_20210823_100w_asteroid_murcko_protonized.csv,False,,,,
