canonical_smiles,scaffold,subset,label_type,source_library,has_bioactivity_label,pActivity,target_arm,benchmark_ref,molecule_chembl_id
O=C(c1cc(Cl)c(O)c(Cl)c1)N1CCc2cc(Br)ccc21,O=C(c1ccccc1)N1CCc2ccccc21,C,slc22_fps_neighbor,urat1_curated.csv,True,5.63,URAT1,,CHEMBL5438015
CC(C)(Sc1nnc(Br)n1-c1sc(C2CC2)c2c1CCC2)C(=O)NO,c1nncn1-c1sc(C2CC2)c2c1CCC2,C,slc22_fps_neighbor,urat1_curated.csv,True,5.56,URAT1,,CHEMBL5823219
CCOC(=O)C(C)(C)Sc1nncn1-c1cc(Br)c(C2CC2)s1,c1cc(-n2cnnc2)sc1C1CC1,C,slc22_fps_neighbor,urat1_curated.csv,True,5.56,URAT1,,CHEMBL5839147
Cc1nsc2c(-c3ccc(C#N)cc3)c(SC3(C(=O)O)CCC3)ccc12,c1ccc(-c2c(SC3CCC3)ccc3cnsc23)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,5.61,URAT1,,CHEMBL5808547
O=C(O)C(Sc1nc2ccccc2n1-c1ccc(C2CC2)c2ccccc12)c1ccc(Cl)cc1,c1ccc(CSc2nc3ccccc3n2-c2ccc(C3CC3)c3ccccc23)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,4.65,URAT1,,CHEMBL5767176
CC(C)(Sc1ccncc1-c1ccc(C2(O)CC2)cc1)C(=O)O,c1cncc(-c2ccc(C3CC3)cc2)c1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.26,URAT1,,CHEMBL6039548
CCc1nn(Cc2c(Cl)cccc2Cl)c2cc(-c3nnn[nH]3)ccc12,c1ccc(Cn2ncc3ccc(-c4nnn[nH]4)cc32)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,7.28,URAT1,,CHEMBL3692055
N#Cc1ccc(Oc2ccc(S(=O)(=O)Nc3ccc(F)cn3)cc2C#N)c(OC(F)F)c1,O=S(=O)(Nc1ccccn1)c1ccc(Oc2ccccc2)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,5.45,URAT1,,CHEMBL3683353
CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,O=C(c1ccccc1)c1ccccc1,C,slc22_fps_neighbor,oat_combined_transfer.csv,True,5.869999999999999,OAT1,,CHEMBL571
N#Cc1ccc(-c2cnccc2NS(=O)(=O)C(F)(F)F)cc1,c1ccc(-c2cccnc2)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,8.7,URAT1,,CHEMBL4087516
O=C(O)Cc1ccc2c(C3CC3)nn(Cc3c(Cl)cccc3Cl)c2c1,c1ccc(Cn2nc(C3CC3)c3ccccc32)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,7.31,URAT1,,CHEMBL3692038
CN(c1cnccc1SCc1ccc(-c2ccccc2C(=O)[O-])cc1)c1ccc(C#N)c2ccccc12.[Na+],c1ccc(-c2ccc(CSc3ccncc3Nc3cccc4ccccc34)cc2)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,5.34,URAT1,,CHEMBL5208115
N#Cc1ccc(Nc2cnccc2Sc2cccc([N+](=O)[O-])c2CC(=O)[O-])c2ccccc12.[Na+],c1ccc(Sc2ccncc2Nc2cccc3ccccc23)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,5.46,URAT1,,CHEMBL5203602
N#Cc1ccc(-c2cnccc2Sc2cccc(C(=O)O)c2)c2ccccc12,c1ccc(Sc2ccncc2-c2cccc3ccccc23)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.26,URAT1,,CHEMBL5876898
O=C(O)CCCc1c(O)ccc2c1OC(c1cccs1)CC2=O,O=C1CC(c2cccs2)Oc2ccccc21,C,slc22_fps_neighbor,urat1_curated.csv,True,5.62,URAT1,,CHEMBL5619092
O=C(Nc1ccc(-c2c[nH]nn2)cc1C(F)(F)F)c1c(O)[nH]c(=O)[nH]c1=O,O=C(Nc1ccc(-c2c[nH]nn2)cc1)c1c[nH]c(=O)[nH]c1=O,C,slc22_fps_neighbor,urat1_curated.csv,True,5.8,URAT1,,CHEMBL5962284
CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccc(O)cc3)[C@H]2SC1,O=C(Cc1ccccc1)NC1C(=O)N2C=CCSC12,C,slc22_fps_neighbor,oat_combined_transfer.csv,True,5.21,OAT1,,CHEMBL1644
O=C(O)CCc1nnc(Br)n1-c1ccc(C2CC2)c2ccccc12,c1ccc2c(-n3cnnc3)ccc(C3CC3)c2c1,C,slc22_fps_neighbor,urat1_curated.csv,True,5.74,URAT1,,CHEMBL5963130
O=C(c1cc(Br)c(O)c(Br)c1)N1CCOc2ccncc21,O=C(c1ccccc1)N1CCOc2ccncc21,C,slc22_fps_neighbor,oat_combined_transfer.csv,True,5.14,OAT1,,CHEMBL4640580
COc1cc(Cl)ccc1Oc1ccc(S(=O)(=O)Nc2cccnc2)cc1C#N,O=S(=O)(Nc1cccnc1)c1ccc(Oc2ccccc2)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.39,URAT1,,CHEMBL3977539
COc1ccc2cc([C@H](C)C(=O)O)ccc2c1,c1ccc2ccccc2c1,C,slc22_fps_neighbor,oat_combined_transfer.csv,True,5.24,OAT1,,CHEMBL154
Cc1nnc(SCC2=C(C(=O)O)N3C(=O)[C@@H](NC(=O)Cn4cnnn4)[C@H]3SC2)s1,O=C(Cn1cnnn1)NC1C(=O)N2C=C(CSc3nncs3)CSC12,C,slc22_fps_neighbor,oat_combined_transfer.csv,True,6.75,OAT1,,CHEMBL1435
N#Cc1ccc(-c2cncc3ccc(SC4(C(=O)O)CCC4)cc23)c2ccccc12,c1ccc2c(-c3cncc4ccc(SC5CCC5)cc34)cccc2c1,C,slc22_fps_neighbor,urat1_curated.csv,True,7.75,URAT1,,CHEMBL5745494
Cc1nn(Cc2cccc(Cl)c2Cl)c2cc(C(=O)O)ccc12,c1ccc(Cn2ncc3ccccc32)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,7.04,URAT1,,CHEMBL3692016
N#Cc1cc(C(=O)N2CCc3ccccc32)cc(C2CC2)c1O,O=C(c1cccc(C2CC2)c1)N1CCc2ccccc21,C,slc22_fps_neighbor,urat1_curated.csv,True,5.06,URAT1,,CHEMBL4796568
CC(C)(Cc1cc2c(Cc3c(Cl)cccc3Cl)cccc2s1)C(=O)O,c1ccc(Cc2cccc3sccc23)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,5.46,URAT1,,CHEMBL5924634
CC1Cc2ccccc2N1C(=O)c1cc(Cl)c(O)c(Cl)c1,O=C(c1ccccc1)N1CCc2ccccc21,C,slc22_fps_neighbor,urat1_curated.csv,True,5.8,URAT1,,CHEMBL5429502
CC(C)(Sc1ccncc1Cc1ccc(C#N)c2ccccc12)C(=O)O,c1cncc(Cc2cccc3ccccc23)c1,C,slc22_fps_neighbor,urat1_curated.csv,True,5.68,URAT1,,CHEMBL5620242
Cc1nn(Cc2c(Cl)cccc2Cl)c2nc(Cc3nnn[nH]3)ccc12,c1ccc(Cn2ncc3ccc(Cc4nnn[nH]4)nc32)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.74,URAT1,,CHEMBL3692041
O=C(O)c1ccc(-c2cc(C(F)(F)F)cc3ccoc23)cc1O,c1ccc(-c2cccc3ccoc23)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,5.5,URAT1,,CHEMBL5590136
COc1cncc(NS(=O)(=O)c2ccccc2C(F)(F)F)c1,O=S(=O)(Nc1cccnc1)c1ccccc1,C,slc22_fps_neighbor,urat1_curated.csv,True,7.05,URAT1,,CHEMBL3892944
O=C(O)C1(Sc2ccccc2N2CCOc3ccc(Br)cc32)CCC1,c1ccc2c(c1)OCCN2c1ccccc1SC1CCC1,C,slc22_fps_neighbor,urat1_curated.csv,True,5.77,URAT1,,CHEMBL6120557
O=C(O)CCNC(=O)c1ccccc1,c1ccccc1,C,slc22_fps_neighbor,oat_combined_transfer.csv,True,4.63,OAT1,,CHEMBL1231530
CC(C)(Sc1nccc(Nc2ccc(C3CC3)c3ccccc23)n1)C(=O)O,c1ccc2c(C3CC3)ccc(Nc3ccncn3)c2c1,C,slc22_fps_neighbor,urat1_curated.csv,True,5.6,URAT1,,CHEMBL5542414
Cc1ccc(CC(=O)O)cc1OCc1c(C)cccc1C,c1ccc(COc2ccccc2)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,7.1,URAT1,,CHEMBL4096685
CC(C)(Sc1nc2ccccc2n1-c1ccc([N+](=O)[O-])cc1F)C(=O)O,c1ccc(-n2cnc3ccccc32)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,4.19,URAT1,,CHEMBL5859094
O=S(=O)(CSc1nnc(Br)n1Cc1ccc(Br)c2ccccc12)Nc1cncc(C(F)(F)F)c1,O=S(=O)(CSc1nncn1Cc1cccc2ccccc12)Nc1cccnc1,C,slc22_fps_neighbor,urat1_curated.csv,True,5.2,URAT1,,CHEMBL4516802
N#Cc1cc(-c2ccc(C(=O)O)c(O)c2)c2nccn2c1,c1ccc(-c2cccn3ccnc23)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.75,URAT1,,CHEMBL5979764
N#Cc1ccc(-c2cncc3ccc(CCC(=O)O)cc23)cc1,c1ccc(-c2cncc3ccccc23)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.79,URAT1,,CHEMBL6030857
O=C(Nc1ccc(-c2nnn[nH]2)cc1)c1c(O)[nH]c(=S)[nH]c1=O,O=C(Nc1ccc(-c2nnn[nH]2)cc1)c1c[nH]c(=S)[nH]c1=O,C,slc22_fps_neighbor,urat1_curated.csv,True,6.41,URAT1,,CHEMBL5400912
O=C(O)CNC(=O)c1ccccc1O,c1ccccc1,C,slc22_fps_neighbor,oat_combined_transfer.csv,True,4.57,OAT1,,CHEMBL586
O=C(O)CCSc1nc2ncccc2n1Cc1ccc(C2CC2)c2ccccc12,c1ccc2c(C3CC3)ccc(Cn3cnc4ncccc43)c2c1,C,slc22_fps_neighbor,urat1_curated.csv,True,5.6,URAT1,,CHEMBL5175070
O=C(O)c1ccc(-c2cncc(Oc3ccccc3)c2)cc1O,c1ccc(Oc2cncc(-c3ccccc3)c2)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,4.06,URAT1,,CHEMBL5542241
CC(C)(Sc1nc2cnccc2n1Cc1ccc(Br)c2ccccc12)C(=O)O,c1ccc2c(Cn3cnc4cnccc43)cccc2c1,C,slc22_fps_neighbor,urat1_curated.csv,True,5.59,URAT1,,CHEMBL5175653
O=C(O)c1ccccc1NC(=O)c1cn(Cc2ccccn2)c2ccccc12,O=C(Nc1ccccc1)c1cn(Cc2ccccn2)c2ccccc12,C,slc22_fps_neighbor,urat1_curated.csv,True,5.01,URAT1,,CHEMBL5630545
C/C(=C\Cc1cccc2c1OC(c1cc3ccccc3s1)CC2=O)C(=O)O,O=C1CC(c2cc3ccccc3s2)Oc2ccccc21,C,slc22_fps_neighbor,urat1_curated.csv,True,5.79,URAT1,,CHEMBL5620313
CC(C)(Sc1c(-c2ccc(C#N)cc2)cnc2ccccc12)C(=O)O,c1ccc(-c2cnc3ccccc3c2)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,5.8,URAT1,,CHEMBL6045251
CCc1oc2cc(O)c(Br)cc2c1C(=O)c1cc(Br)c(O)c(Br)c1,O=C(c1ccccc1)c1coc2ccccc12,C,slc22_fps_neighbor,urat1_curated.csv,True,5.78,URAT1,,CHEMBL1767113
C=Cc1cc(C(=O)O)cc2c1CCc1c-2ccc(O)c1C,c1ccc2c(c1)CCc1ccccc1-2,C,slc22_fps_neighbor,oat_combined_transfer.csv,True,5.55,OAT3,,CHEMBL4582456
CCc1cc2cc(OC)cc(C(=O)c3ccc(O)cc3)c2o1,O=C(c1ccccc1)c1cccc2ccoc12,C,slc22_fps_neighbor,urat1_curated.csv,True,4.47,URAT1,,CHEMBL1767094
CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,c1ccc(-c2ccccc2)cc1,C,slc22_fps_neighbor,oat_combined_transfer.csv,True,5.82,OAT1,,CHEMBL563
Cc1nn(Cc2cccc3cccnc23)c2cc(CC(=O)O)ccc12,c1cnc2c(Cn3ncc4ccccc43)cccc2c1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.41,URAT1,,CHEMBL3692013
O=C(CSc1nnc(Br)n1-c1ccc(C2CC2)c2ccccc12)NS(=O)(=O)c1ccc(F)cc1F,O=C(CSc1nncn1-c1ccc(C2CC2)c2ccccc12)NS(=O)(=O)c1ccccc1,C,slc22_fps_neighbor,urat1_curated.csv,True,5.14,URAT1,,CHEMBL4740905
CC(Cl)(CC(=O)O)c1cc2c(-c3ccc(C#N)c4ccccc34)cncc2s1,c1ccc2c(-c3cncc4sccc34)cccc2c1,C,slc22_fps_neighbor,urat1_curated.csv,True,7.62,URAT1,,CHEMBL5998528
O=C(c1cc(Cl)c(O)c(Cl)c1)n1ccc2ccncc21,O=C(c1ccccc1)n1ccc2ccncc21,C,slc22_fps_neighbor,urat1_curated.csv,True,5.49,URAT1,,CHEMBL5437838
CCOC(=O)C(C)(C)Sc1nncn1-c1sc(C(=O)NC(O)CCBr)c2c1CCCC2,c1sc(-n2cnnc2)c2c1CCCC2,C,slc22_fps_neighbor,urat1_curated.csv,True,5.56,URAT1,,CHEMBL5744299
O=S(=O)(O)CC(S)CS,,C,slc22_fps_neighbor,oat_combined_transfer.csv,True,4.65,OAT1,,CHEMBL1624767
C[C@@H](CC(=O)O)c1cc2cncc(-c3ccc(C#N)cc3)c2s1,c1ccc(-c2cncc3ccsc23)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,5.73,URAT1,,CHEMBL5762405
CSc1nc(O)c(C(=O)Nc2ccc(-c3nnc[nH]3)cc2)c(=O)[nH]1,O=C(Nc1ccc(-c2nnc[nH]2)cc1)c1cnc[nH]c1=O,C,slc22_fps_neighbor,urat1_curated.csv,True,4.99,URAT1,,CHEMBL6057356
CC(C)(Sc1cc(F)c2cncc(-c3ccc(C#N)c4ccccc34)c2c1)C(=O)O,c1ccc2c(-c3cncc4ccccc34)cccc2c1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.9,URAT1,,CHEMBL5938260
CS(=O)(=O)Nc1ccncc1-c1ccccc1C(F)(F)F,c1ccc(-c2cccnc2)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,4.92,URAT1,,CHEMBL4088415
N#Cc1cccc(-c2ccc(C(=O)O)c(O)c2)c1,c1ccc(-c2ccccc2)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,5.66,URAT1,,CHEMBL5596444
COC(C)c1cc(O)cc2c1-c1ccc(O)c(C)c1CC2,c1ccc2c(c1)CCc1ccccc1-2,C,slc22_fps_neighbor,oat_combined_transfer.csv,True,4.37,OAT1,,CHEMBL4525573
CCc1cn(Cc2c(C)cccc2C)c2cc(C(=O)O)ccc12,c1ccc(Cn2ccc3ccccc32)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,7.37,URAT1,,CHEMBL3692001
CCCc1ccc(Cn2c(Br)nnc2SCC(=O)O)c2ccccc12,c1ccc2c(Cn3cnnc3)cccc2c1,C,slc22_fps_neighbor,urat1_curated.csv,True,7.03,URAT1,,CHEMBL5859976
O=C(Nc1ccc(-c2[nH]nnc2-c2ccccc2)cc1)c1c(O)[nH]c(=O)[nH]c1=O,O=C(Nc1ccc(-c2[nH]nnc2-c2ccccc2)cc1)c1c[nH]c(=O)[nH]c1=O,C,slc22_fps_neighbor,urat1_curated.csv,True,6.96,URAT1,,CHEMBL5775947
COc1cc(C(=O)[O-])ccc1CSc1ccncc1Nc1ccc(C#N)c2ccccc12.[Na+],c1ccc(CSc2ccncc2Nc2cccc3ccccc23)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,5.78,URAT1,,CHEMBL5170772
Cc1ccc2c(c1C/C=C/S(=O)(=O)c1ccccc1)OC(c1ccsc1)CC2=O,O=C1CC(c2ccsc2)Oc2c(CC=CS(=O)(=O)c3ccccc3)cccc21,C,slc22_fps_neighbor,urat1_curated.csv,True,5.35,URAT1,,CHEMBL5619991
N#Cc1ccc(Oc2c(F)cc(S(=O)(=O)Nc3ccc(F)cn3)cc2C#N)cc1Cl,O=S(=O)(Nc1ccccn1)c1ccc(Oc2ccccc2)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.49,URAT1,,CHEMBL3688198
CN(C)c1ccc(-c2sc(-n3cnnc3SCC(=O)O)c3c2CCC3)cc1Br,c1ccc(-c2sc(-n3cnnc3)c3c2CCC3)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,5.56,URAT1,,CHEMBL5911131
COc1ccc(-c2sc(-n3c(Br)nnc3SC(C)C(=O)O)c3c2CCCC3)cc1,c1ccc(-c2sc(-n3cnnc3)c3c2CCCC3)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,5.56,URAT1,,CHEMBL5985636
CC(C)(Sc1nc2ccccc2n1-c1ccc(C#N)cc1)C(=O)O,c1ccc(-n2cnc3ccccc32)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,5.1,URAT1,,CHEMBL5778357
CC(C)(Sc1ccc2ncsc2c1-c1ccc(C#N)cc1)C(=O)O,c1ccc(-c2cccc3ncsc23)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.77,URAT1,,CHEMBL5918231
Cc1cccc(C)c1Cn1nc(C(C)C)c2ccc(CC(=O)O)cc21,c1ccc(Cn2ncc3ccccc32)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,7.12,URAT1,,CHEMBL3692037
Cc1cn(Cc2c(Cl)cccc2Cl)c2cc(CCC(=O)O)ccc12,c1ccc(Cn2ccc3ccccc32)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,7.64,URAT1,,CHEMBL3692000
Cc1nn(Cc2c(Cl)cccc2Cl)c2cc(SC(C)(C)C(=O)O)ccc12,c1ccc(Cn2ncc3ccccc32)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.92,URAT1,,CHEMBL5790044
N#Cc1cc2c(c(-c3ccc(C(=O)O)c(O)c3)c1)OCC2,c1ccc(-c2cccc3c2OCC3)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.375,URAT1,,CHEMBL5597960
CCc1cc2c(C(=O)c3ccc(O)cc3)c(OC)ccc2o1,O=C(c1ccccc1)c1cccc2occc12,C,slc22_fps_neighbor,urat1_curated.csv,True,5.17,URAT1,,CHEMBL1767091
O=C(c1cc(Cl)c(O)c(Cl)c1)n1cc(Br)c2cccnc21,O=C(c1ccccc1)n1ccc2cccnc21,C,slc22_fps_neighbor,urat1_curated.csv,True,5.81,URAT1,,CHEMBL5400167
COc1cc2nc(SCC(=O)O)nc(Nc3ccc(C4CC4)c4ccccc34)c2cc1OC,c1ccc2c(Nc3ccc(C4CC4)c4ccccc34)ncnc2c1,C,slc22_fps_neighbor,urat1_curated.csv,True,5.31,URAT1,,CHEMBL5571882
CC(C)(Sc1ccncc1-c1ccc(C#N)c2ccc(Cl)n12)C(=O)O,c1cncc(-c2cccc3cccn23)c1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.55,URAT1,,CHEMBL5823711
O=C(O)/C=C/Cc1c(O)ccc2c1OC(c1ccc(O)cc1)CC2=O,O=C1CC(c2ccccc2)Oc2ccccc21,C,slc22_fps_neighbor,urat1_curated.csv,True,5.52,URAT1,,CHEMBL5618630
O=C(O)C1(Sc2ccnc3ccc(-c4ccccc4C(F)(F)F)cc23)CCC1,c1ccc(-c2ccc3nccc(SC4CCC4)c3c2)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.94,URAT1,,CHEMBL3747573
O=C(O)C/C=C/Cc1c(O)ccc2c1OC(c1csc3ccccc13)CC2=O,O=C1CC(c2csc3ccccc23)Oc2ccccc21,C,slc22_fps_neighbor,urat1_curated.csv,True,6.19,URAT1,,CHEMBL5620253
CC(C)(Sc1ccc2cnsc2c1-c1ccc([N+](=O)[O-])cc1)C(=O)O,c1ccc(-c2cccc3cnsc23)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,7.92,URAT1,,CHEMBL5962505
CCc1nn(Cc2c(Cl)cccc2Cl)c2cc(/C=C/C(=O)O)ccc12,c1ccc(Cn2ncc3ccccc32)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,7.28,URAT1,,CHEMBL3692036
CC(C)(Cc1cc2c(-c3ccc(C#N)c4ccccc34)cccc2s1)C(=O)O,c1ccc2c(-c3cccc4sccc34)cccc2c1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.68,URAT1,,CHEMBL6035788
CC(C)c1cc(C(=O)N2CS(=O)(=O)c3ccccc32)cc(C#N)c1O,O=C(c1ccccc1)N1CS(=O)(=O)c2ccccc21,C,slc22_fps_neighbor,urat1_curated.csv,True,4.08,URAT1,,CHEMBL4781818
COc1cc(C(=O)N2CS(=O)(=O)c3ccccc32)cc(C(F)(F)F)c1O,O=C(c1ccccc1)N1CS(=O)(=O)c2ccccc21,C,slc22_fps_neighbor,urat1_curated.csv,True,4.75,URAT1,,CHEMBL4762003
N#Cc1cc(-c2ccc(C(=O)O)c(O)c2)c2ncsc2c1,c1ccc(-c2cccc3scnc23)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,5.44,URAT1,,CHEMBL5590746
N#Cc1cc(-c2ccc(C(=O)O)c(O)c2)c2[nH]ccc2c1,c1ccc(-c2cccc3cc[nH]c23)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,5.54,URAT1,,CHEMBL5598490
N#Cc1ccc(Oc2ccc(S(=O)(=O)Nc3cccnn3)cc2C#N)cc1F,O=S(=O)(Nc1cccnn1)c1ccc(Oc2ccccc2)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.37,URAT1,,CHEMBL3683372
O=C(O)c1cccc(CN(c2cccc(F)c2)c2ccnc3ccc(C(F)(F)F)cc23)c1,c1ccc(CN(c2ccccc2)c2ccnc3ccccc23)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,5.96,URAT1,,CHEMBL6160181
COc1ncccc1NS(=O)(=O)c1ccccc1C(F)(F)F,O=S(=O)(Nc1cccnc1)c1ccccc1,C,slc22_fps_neighbor,urat1_curated.csv,True,5.41,URAT1,,CHEMBL3901925
O=S(=O)(Nc1ccc(F)c(C(F)(F)F)c1)c1ccccc1C(F)(F)F,O=S(=O)(Nc1ccccc1)c1ccccc1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.32,URAT1,,CHEMBL3893319
N#Cc1ccc(-c2cnccc2SCC2CC(C(=O)O)C2)c2ccccc12,c1ccc2c(-c3cnccc3SCC3CCC3)cccc2c1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.26,URAT1,,CHEMBL5799620
CC(C)(Cc1ccc2cncc(-c3ccc(C#N)c4ccccc34)c2c1)C(=O)O,c1ccc2c(-c3cncc4ccccc34)cccc2c1,C,slc22_fps_neighbor,urat1_curated.csv,True,7.92,URAT1,,CHEMBL6049501
COC(=O)COc1ccc2nccc(SC3(C(=O)O)CCC3)c2c1,c1ccc2c(SC3CCC3)ccnc2c1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.79,URAT1,,CHEMBL5847373
N#Cc1c(Cl)cc(NS(=O)(=O)c2ccccc2OC(F)(F)F)cc1Cl,O=S(=O)(Nc1ccccc1)c1ccccc1,C,slc22_fps_neighbor,urat1_curated.csv,True,8.4,URAT1,,CHEMBL5414132
CCCCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,O=C1CC(=O)N(c2ccccc2)N1c1ccccc1,C,slc22_fps_neighbor,oat_combined_transfer.csv,True,4.46,OAT3,,CHEMBL101
Cc1nn(Cc2c(Cl)cccc2C#N)c2cc(CCC(=O)O)ccc12,c1ccc(Cn2ncc3ccccc32)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,7.14,URAT1,,CHEMBL3692020
COc1ccccc1-c1cnccc1NS(=O)(=O)C(F)(F)F,c1ccc(-c2cccnc2)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.62,URAT1,,CHEMBL4079640
CS(=O)(=O)c1cc2c(C#N)ccc(-c3cnccc3SC3(C(=O)O)CCC3)n2c1,c1cc(-c2cnccc2SC2CCC2)n2cccc2c1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.48,URAT1,,CHEMBL5893148
O=C(Nc1ccc(-c2noc(=O)[nH]2)cc1)c1c(O)[nH]c(=O)[nH]c1=O,O=C(Nc1ccc(-c2noc(=O)[nH]2)cc1)c1c[nH]c(=O)[nH]c1=O,C,slc22_fps_neighbor,urat1_curated.csv,True,5.12,URAT1,,CHEMBL6000099
[C-]#[N+]c1nn(Cc2c(Cl)cccc2Cl)c2cc(C(=O)O)ccc12,c1ccc(Cn2ncc3ccccc32)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.53,URAT1,,CHEMBL3692040
O=C(O)CSc1nnc(I)n1Cc1ccc(C2CC2)c2ccccc12,c1ccc2c(C3CC3)ccc(Cn3cnnc3)c2c1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.36,URAT1,,CHEMBL5754473
O=C([O-])CCCc1nnc(Br)n1Cc1ccc(Br)c2ccccc12.[Na+],c1ccc2c(Cn3cnnc3)cccc2c1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.64,URAT1,,CHEMBL5433470
CC(C)CSc1nc(O)c(C(=O)Nc2ccc(-c3c[nH]nn3)cc2)c(=O)[nH]1,O=C(Nc1ccc(-c2c[nH]nn2)cc1)c1cnc[nH]c1=O,C,slc22_fps_neighbor,urat1_curated.csv,True,4.85,URAT1,,CHEMBL5753958
N#Cc1cc(S(=O)(=O)Nc2ccccn2)ccc1Oc1ccc(Cl)cc1I,O=S(=O)(Nc1ccccn1)c1ccc(Oc2ccccc2)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.14,URAT1,,CHEMBL3683366
O=C(Nc1cc(F)c(O)c(F)c1)c1c(O)[nH]c(=O)[nH]c1=O,O=C(Nc1ccccc1)c1c[nH]c(=O)[nH]c1=O,C,slc22_fps_neighbor,urat1_curated.csv,True,5.45,URAT1,,CHEMBL5425263
CCc1oc2c(Br)c(O)c(Br)cc2c1C(=O)c1ccc(OC)cc1,O=C(c1ccccc1)c1coc2ccccc12,C,slc22_fps_neighbor,urat1_curated.csv,True,6.18,URAT1,,CHEMBL1767116
COc1ccc(Cc2nnn[nH]2)cc1OCc1c(C)cccc1C,c1ccc(COc2cccc(Cc3nnn[nH]3)c2)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.6,URAT1,,CHEMBL3702598
Cc1cccc(Cl)c1Cn1nc(Cl)c2ncc(-c3nnn[nH]3)cc21,c1ccc(Cn2ncc3ncc(-c4nnn[nH]4)cc32)cc1,C,slc22_fps_neighbor,urat1_curated.csv,True,6.98,URAT1,,CHEMBL3692054
O=C(O)CCCC(=O)O,,C,slc22_fps_neighbor,oat_combined_transfer.csv,True,5.31,OAT1,,CHEMBL1162495
O=S(=O)(O)Oc1c[nH]c2ccccc12,c1ccc2[nH]ccc2c1,C,slc22_fps_neighbor,oat_combined_transfer.csv,True,4.64,OAT1,,CHEMBL1233636
CCc1cc2c(C(=O)c3ccc(O)cc3)ccc(O)c2o1,O=C(c1ccccc1)c1cccc2occc12,C,slc22_fps_neighbor,urat1_curated.csv,True,5.41,URAT1,,CHEMBL1767105
