molecule_chembl_id,class,pchembl_PIK3CA,pchembl_MTOR,min_pchembl,delta_abs,theta
CHEMBL1762782,dual,7.80,8.10,7.80,0.30,6.0
CHEMBL3218579,dual,9.24,7.80,7.80,1.44,6.0
CHEMBL3618237,dual,8.25,7.80,7.80,0.45,6.0
CHEMBL4071083,dual,7.82,7.80,7.80,0.02,6.0
CHEMBL5278357,dual,8.80,7.80,7.80,1.00,6.0
CHEMBL3681100,dual,7.79,7.85,7.79,0.06,6.0
CHEMBL1097900,dual,7.78,8.62,7.78,0.84,6.0
CHEMBL4863609,dual,8.30,7.78,7.78,0.52,6.0
CHEMBL4876703,dual,8.52,7.78,7.78,0.74,6.0
CHEMBL5086413,dual,7.78,8.12,7.78,0.34,6.0
CHEMBL597814,dual,7.78,8.20,7.78,0.42,6.0
CHEMBL1090781,dual,7.77,9.00,7.77,1.23,6.0
CHEMBL1098244,dual,7.77,9.52,7.77,1.75,6.0
CHEMBL1258516,dual,7.77,9.30,7.77,1.53,6.0
CHEMBL1668277,dual,9.52,7.77,7.77,1.75,6.0
CHEMBL1921986,dual,8.32,7.77,7.77,0.55,6.0
CHEMBL3646617,dual,8.30,7.77,7.77,0.53,6.0
CHEMBL5570690,dual,7.77,8.32,7.77,0.55,6.0
CHEMBL3915555,dual,7.99,7.76,7.76,0.23,6.0
CHEMBL1090478,dual,8.05,7.75,7.75,0.30,6.0
CHEMBL1092189,dual,8.10,7.75,7.75,0.35,6.0
CHEMBL1257955,dual,7.75,8.70,7.75,0.95,6.0
CHEMBL3618236,dual,7.75,8.77,7.75,1.02,6.0
CHEMBL3649446,dual,8.40,7.75,7.75,0.65,6.0
CHEMBL3681080,dual,8.46,7.75,7.75,0.71,6.0
CHEMBL3681102,dual,8.75,7.75,7.75,1.00,6.0
CHEMBL3681169,dual,7.75,8.32,7.75,0.57,6.0
CHEMBL557963,dual,7.75,9.52,7.75,1.77,6.0
CHEMBL573662,dual,7.75,9.24,7.75,1.49,6.0
CHEMBL3645829,dual,7.74,9.29,7.74,1.55,6.0
CHEMBL3681099,dual,8.33,7.74,7.74,0.59,6.0
CHEMBL1808983,dual,8.85,7.73,7.73,1.12,6.0
CHEMBL2331665,dual,8.41,7.73,7.73,0.68,6.0
CHEMBL1090382,dual,7.72,8.68,7.72,0.96,6.0
CHEMBL2017974,dual,8.46,7.72,7.72,0.74,6.0
CHEMBL3643069,dual,7.72,9.00,7.72,1.28,6.0
CHEMBL4284400,dual,8.51,7.72,7.72,0.79,6.0
CHEMBL5086369,dual,7.72,8.38,7.72,0.66,6.0
CHEMBL604303,dual,7.71,8.17,7.71,0.46,6.0
CHEMBL1822058,dual,8.55,7.70,7.70,0.85,6.0
CHEMBL1822060,dual,8.48,7.70,7.70,0.78,6.0
CHEMBL5596626,dual,8.40,7.70,7.70,0.70,6.0
CHEMBL3645867,dual,7.69,8.70,7.69,1.01,6.0
CHEMBL3681084,dual,7.69,8.02,7.69,0.33,6.0
CHEMBL1091978,dual,8.40,7.68,7.68,0.72,6.0
CHEMBL1098247,dual,7.68,9.10,7.68,1.42,6.0
CHEMBL1255813,dual,7.68,8.96,7.68,1.28,6.0
CHEMBL1255815,dual,7.68,9.10,7.68,1.42,6.0
CHEMBL1667869,dual,8.22,7.68,7.68,0.54,6.0
CHEMBL4287799,dual,7.68,8.10,7.68,0.42,6.0
CHEMBL4440406,dual,9.70,7.68,7.68,2.02,6.0
CHEMBL4758284,dual,8.57,7.68,7.68,0.89,6.0
CHEMBL4799656,dual,8.05,7.68,7.68,0.37,6.0
CHEMBL4868111,dual,8.34,7.68,7.68,0.66,6.0
CHEMBL565583,dual,7.68,9.70,7.68,2.02,6.0
CHEMBL590577,dual,8.10,7.68,7.68,0.42,6.0
CHEMBL3577913,dual,9.57,7.67,7.67,1.90,6.0
CHEMBL3681064,dual,8.11,7.67,7.67,0.44,6.0
CHEMBL5204586,dual,8.46,7.67,7.67,0.79,6.0
CHEMBL3681141,dual,8.33,7.66,7.66,0.67,6.0
CHEMBL4756561,dual,7.81,7.66,7.66,0.15,6.0
CHEMBL5573982,dual,7.66,7.95,7.66,0.29,6.0
CHEMBL1808982,dual,8.92,7.65,7.65,1.27,6.0
CHEMBL4868571,dual,9.10,7.65,7.65,1.45,6.0
CHEMBL1258634,dual,7.64,8.90,7.64,1.26,6.0
CHEMBL1760155,dual,7.64,7.89,7.64,0.25,6.0
CHEMBL3645927,dual,7.64,9.17,7.64,1.53,6.0
CHEMBL3670166,dual,7.66,7.64,7.64,0.02,6.0
CHEMBL4871210,dual,9.22,7.64,7.64,1.58,6.0
CHEMBL551442,dual,7.64,8.85,7.64,1.21,6.0
CHEMBL3681097,dual,7.63,7.92,7.63,0.29,6.0
CHEMBL4850446,dual,8.43,7.63,7.63,0.80,6.0
CHEMBL590578,dual,7.63,8.80,7.63,1.17,6.0
CHEMBL592063,dual,7.63,8.59,7.63,0.96,6.0
CHEMBL1091158,dual,7.62,8.10,7.62,0.48,6.0
CHEMBL1092110,dual,7.62,8.25,7.62,0.63,6.0
CHEMBL1822052,dual,8.25,7.62,7.62,0.63,6.0
CHEMBL3640926,dual,7.62,7.62,7.62,0.00,6.0
CHEMBL3670171,dual,7.62,8.52,7.62,0.90,6.0
CHEMBL3681157,dual,8.05,7.62,7.62,0.43,6.0
CHEMBL4279881,dual,7.62,8.47,7.62,0.85,6.0
CHEMBL5613597,dual,7.62,7.96,7.62,0.34,6.0
CHEMBL3112735,dual,7.85,7.61,7.61,0.24,6.0
CHEMBL4746999,dual,7.61,7.65,7.61,0.04,6.0
CHEMBL6173397,dual,7.98,7.61,7.61,0.37,6.0
CHEMBL1093754,dual,7.60,8.73,7.60,1.13,6.0
CHEMBL3681116,dual,7.92,7.60,7.60,0.32,6.0
CHEMBL591761,dual,7.60,9.46,7.60,1.86,6.0
CHEMBL3577927,dual,9.82,7.59,7.59,2.23,6.0
CHEMBL3645832,dual,7.59,9.28,7.59,1.69,6.0
CHEMBL4279445,dual,7.59,7.95,7.59,0.36,6.0
CHEMBL4457600,dual,8.08,7.59,7.59,0.49,6.0
CHEMBL2206907,dual,8.70,7.58,7.58,1.12,6.0
CHEMBL3640925,dual,7.58,7.62,7.58,0.04,6.0
CHEMBL3670153,dual,7.58,8.05,7.58,0.47,6.0
CHEMBL3681059,dual,8.63,7.58,7.58,1.05,6.0
CHEMBL3681143,dual,7.58,7.73,7.58,0.15,6.0
CHEMBL3641018,dual,7.57,9.09,7.57,1.52,6.0
CHEMBL3643122,dual,7.57,8.10,7.57,0.53,6.0
CHEMBL3681133,dual,7.57,8.02,7.57,0.45,6.0
CHEMBL601689,dual,7.57,8.74,7.57,1.17,6.0
CHEMBL3681113,dual,7.56,8.35,7.56,0.79,6.0
CHEMBL3681184,dual,7.91,7.56,7.56,0.35,6.0
CHEMBL4518668,dual,7.56,7.71,7.56,0.15,6.0
CHEMBL1089141,dual,7.55,9.00,7.55,1.45,6.0
CHEMBL1258743,dual,7.55,8.81,7.55,1.26,6.0
CHEMBL3681138,dual,7.83,7.55,7.55,0.28,6.0
CHEMBL589622,dual,7.55,8.14,7.55,0.59,6.0
CHEMBL1083192,dual,8.70,7.54,7.54,1.16,6.0
CHEMBL1094015,dual,7.54,9.14,7.54,1.60,6.0
CHEMBL1773558,dual,7.89,7.54,7.54,0.35,6.0
CHEMBL3112712,dual,8.00,7.54,7.54,0.46,6.0
CHEMBL3640928,dual,7.54,8.10,7.54,0.56,6.0
CHEMBL3670152,dual,7.54,7.75,7.54,0.21,6.0
CHEMBL3681114,dual,7.54,8.05,7.54,0.51,6.0
CHEMBL3681164,dual,8.39,7.54,7.54,0.85,6.0
CHEMBL4754767,dual,8.36,7.54,7.54,0.82,6.0
CHEMBL5073129,dual,7.54,8.04,7.54,0.50,6.0
CHEMBL5089561,dual,7.54,8.48,7.54,0.94,6.0
CHEMBL5202085,dual,7.90,7.54,7.54,0.36,6.0
CHEMBL5396454,dual,7.55,7.54,7.54,0.01,6.0
CHEMBL2057731,dual,7.53,7.63,7.53,0.10,6.0
CHEMBL2375958,dual,8.24,7.53,7.53,0.71,6.0
CHEMBL3681161,dual,7.53,8.18,7.53,0.65,6.0
CHEMBL1084926,dual,8.52,7.52,7.52,1.00,6.0
CHEMBL1089428,dual,7.52,8.15,7.52,0.63,6.0
CHEMBL1091491,dual,7.52,9.17,7.52,1.65,6.0
CHEMBL1091979,dual,8.52,7.52,7.52,1.00,6.0
CHEMBL1097902,dual,7.52,9.15,7.52,1.63,6.0
CHEMBL2057725,dual,8.55,7.52,7.52,1.03,6.0
CHEMBL3640956,dual,7.52,7.66,7.52,0.14,6.0
CHEMBL3645827,dual,7.52,9.15,7.52,1.63,6.0
CHEMBL3986418,dual,7.68,7.52,7.52,0.16,6.0
CHEMBL4759873,dual,7.73,7.52,7.52,0.21,6.0
CHEMBL4854600,dual,8.60,7.52,7.52,1.08,6.0
CHEMBL1668269,dual,9.30,7.51,7.51,1.79,6.0
CHEMBL3112711,dual,7.51,8.07,7.51,0.56,6.0
CHEMBL3645924,dual,7.51,8.83,7.51,1.32,6.0
CHEMBL3670150,dual,7.51,8.15,7.51,0.64,6.0
CHEMBL3670234,dual,7.64,7.51,7.51,0.13,6.0
CHEMBL4781109,dual,7.51,7.55,7.51,0.04,6.0
CHEMBL2206906,dual,8.30,7.50,7.50,0.80,6.0
CHEMBL3640960,dual,7.54,7.50,7.50,0.04,6.0
CHEMBL3645788,dual,7.50,8.22,7.50,0.72,6.0
CHEMBL3645925,dual,7.50,9.01,7.50,1.51,6.0
CHEMBL3649428,dual,9.00,7.50,7.50,1.50,6.0
CHEMBL3649437,dual,8.30,7.50,7.50,0.80,6.0
CHEMBL3670221,dual,7.50,7.72,7.50,0.22,6.0
CHEMBL4572537,dual,7.70,7.50,7.50,0.20,6.0
CHEMBL5070586,dual,7.50,8.21,7.50,0.71,6.0
CHEMBL4281768,dual,7.49,7.87,7.49,0.38,6.0
CHEMBL4753286,dual,7.67,7.49,7.49,0.18,6.0
CHEMBL4761484,dual,7.49,7.49,7.49,0.00,6.0
CHEMBL1822053,dual,7.89,7.48,7.48,0.41,6.0
CHEMBL2158865,dual,7.48,7.92,7.48,0.44,6.0
CHEMBL2336325,dual,7.48,9.85,7.48,2.37,6.0
CHEMBL4744705,dual,8.66,7.48,7.48,1.18,6.0
CHEMBL5182864,dual,7.48,7.49,7.48,0.01,6.0
CHEMBL1098246,dual,7.47,9.15,7.47,1.68,6.0
CHEMBL3112729,dual,7.92,7.47,7.47,0.45,6.0
CHEMBL3618242,dual,8.08,7.47,7.47,0.61,6.0
CHEMBL3640954,dual,7.62,7.47,7.47,0.15,6.0
CHEMBL3670148,dual,7.47,7.96,7.47,0.49,6.0
CHEMBL3911465,dual,7.47,7.62,7.47,0.15,6.0
CHEMBL4750095,dual,7.77,7.47,7.47,0.30,6.0
CHEMBL1822055,dual,7.96,7.46,7.46,0.50,6.0
CHEMBL3670157,dual,7.46,8.30,7.46,0.84,6.0
CHEMBL3681055,dual,7.46,7.57,7.46,0.11,6.0
CHEMBL4284651,dual,7.75,7.46,7.46,0.29,6.0
CHEMBL538378,dual,7.46,9.70,7.46,2.24,6.0
CHEMBL601895,dual,7.46,8.96,7.46,1.50,6.0
CHEMBL3112718,dual,8.70,7.45,7.45,1.25,6.0
CHEMBL3112719,dual,7.45,7.74,7.45,0.29,6.0
CHEMBL3112721,dual,7.45,7.95,7.45,0.50,6.0
CHEMBL3681168,dual,7.62,7.45,7.45,0.17,6.0
CHEMBL1090574,dual,7.44,7.96,7.44,0.52,6.0
CHEMBL1092815,dual,7.44,9.26,7.44,1.82,6.0
CHEMBL3112723,dual,8.19,7.44,7.44,0.75,6.0
CHEMBL3618244,dual,7.58,7.44,7.44,0.14,6.0
CHEMBL3641008,dual,7.44,9.00,7.44,1.56,6.0
CHEMBL3643065,dual,7.44,8.70,7.44,1.26,6.0
CHEMBL3649427,dual,8.70,7.44,7.44,1.26,6.0
CHEMBL3670162,dual,7.44,8.30,7.44,0.86,6.0
CHEMBL3670233,dual,7.44,7.82,7.44,0.38,6.0
CHEMBL3670250,dual,7.44,7.52,7.44,0.08,6.0
CHEMBL1914742,dual,9.10,7.43,7.43,1.67,6.0
CHEMBL3109116,dual,7.72,7.43,7.43,0.29,6.0
CHEMBL3393066,dual,7.80,7.43,7.43,0.37,6.0
CHEMBL3618231,dual,7.54,7.43,7.43,0.11,6.0
CHEMBL3643203,dual,7.43,7.82,7.43,0.39,6.0
CHEMBL3645783,dual,7.43,9.04,7.43,1.61,6.0
CHEMBL3645805,dual,7.43,7.86,7.43,0.43,6.0
CHEMBL3645830,dual,7.43,9.23,7.43,1.80,6.0
CHEMBL3670177,dual,7.43,7.75,7.43,0.32,6.0
CHEMBL3670251,dual,7.43,7.50,7.43,0.07,6.0
CHEMBL4765213,dual,7.43,7.51,7.43,0.08,6.0
CHEMBL3327146,dual,8.16,7.42,7.42,0.74,6.0
CHEMBL3643205,dual,7.42,8.05,7.42,0.63,6.0
CHEMBL3670143,dual,7.43,7.42,7.42,0.01,6.0
CHEMBL3670219,dual,7.42,8.30,7.42,0.88,6.0
CHEMBL4472639,dual,8.40,7.42,7.42,0.98,6.0
CHEMBL5575213,dual,7.42,8.34,7.42,0.92,6.0
CHEMBL1092486,dual,7.41,8.51,7.41,1.10,6.0
CHEMBL1257840,dual,7.41,8.72,7.41,1.31,6.0
CHEMBL1765464,dual,8.92,7.41,7.41,1.51,6.0
CHEMBL3112722,dual,7.87,7.41,7.41,0.46,6.0
CHEMBL3640931,dual,7.41,7.52,7.41,0.11,6.0
CHEMBL3643197,dual,7.41,7.92,7.41,0.51,6.0
CHEMBL3649426,dual,8.22,7.41,7.41,0.81,6.0
CHEMBL3670235,dual,7.41,7.80,7.41,0.39,6.0
CHEMBL3906903,dual,7.53,7.41,7.41,0.12,6.0
CHEMBL5180562,dual,7.67,7.41,7.41,0.26,6.0
CHEMBL5408589,dual,7.41,7.47,7.41,0.06,6.0
CHEMBL1255816,dual,7.40,8.46,7.40,1.06,6.0
CHEMBL3109141,dual,7.40,9.00,7.40,1.60,6.0
CHEMBL3640927,dual,7.40,7.96,7.40,0.56,6.0
CHEMBL3643272,dual,7.40,9.44,7.40,2.04,6.0
CHEMBL3681106,dual,8.37,7.40,7.40,0.97,6.0
CHEMBL428496,dual,9.00,7.40,7.40,1.60,6.0
CHEMBL4535115,dual,7.50,7.40,7.40,0.10,6.0
CHEMBL4762360,dual,7.40,7.59,7.40,0.19,6.0
CHEMBL4852833,dual,8.39,7.40,7.40,0.99,6.0
CHEMBL566216,dual,7.40,10.00,7.40,2.60,6.0
CHEMBL1095627,dual,7.39,9.40,7.39,2.01,6.0
CHEMBL1098248,dual,7.39,9.22,7.39,1.83,6.0
CHEMBL3640957,dual,7.50,7.39,7.39,0.11,6.0
CHEMBL3891331,dual,7.39,7.41,7.39,0.02,6.0
CHEMBL551440,dual,7.39,9.42,7.39,2.03,6.0
CHEMBL1091962,dual,7.38,7.62,7.38,0.24,6.0
CHEMBL3643077,dual,7.38,8.40,7.38,1.02,6.0
CHEMBL3643195,dual,7.38,8.00,7.38,0.62,6.0
CHEMBL3670272,dual,7.38,7.48,7.38,0.10,6.0
CHEMBL4288037,dual,7.54,7.38,7.38,0.16,6.0
CHEMBL4794719,dual,7.47,7.38,7.38,0.09,6.0
CHEMBL5421875,dual,7.54,7.38,7.38,0.16,6.0
CHEMBL594844,dual,8.30,7.38,7.38,0.92,6.0
CHEMBL1091714,dual,7.37,10.00,7.37,2.63,6.0
CHEMBL1094017,dual,7.37,9.03,7.37,1.66,6.0
CHEMBL1762785,dual,7.38,7.37,7.37,0.01,6.0
CHEMBL2158862,dual,7.37,7.75,7.37,0.38,6.0
CHEMBL3618239,dual,7.37,7.70,7.37,0.33,6.0
CHEMBL3670199,dual,7.37,8.40,7.37,1.03,6.0
CHEMBL4166594,dual,8.85,7.37,7.37,1.48,6.0
CHEMBL4435490,dual,7.86,7.37,7.37,0.49,6.0
CHEMBL4453300,dual,7.70,7.37,7.37,0.33,6.0
CHEMBL2158858,dual,7.36,7.75,7.36,0.39,6.0
CHEMBL3577926,dual,9.52,7.36,7.36,2.16,6.0
CHEMBL3643190,dual,7.36,8.40,7.36,1.04,6.0
CHEMBL3681134,dual,7.61,7.36,7.36,0.25,6.0
CHEMBL3797834,dual,7.36,8.30,7.36,0.94,6.0
CHEMBL5568655,dual,7.36,8.47,7.36,1.11,6.0
CHEMBL1773577,dual,7.39,7.35,7.35,0.04,6.0
CHEMBL3109146,dual,7.35,7.46,7.35,0.11,6.0
CHEMBL3218576,dual,9.96,7.35,7.35,2.61,6.0
CHEMBL3643206,dual,7.35,7.77,7.35,0.42,6.0
CHEMBL3645811,dual,7.35,8.38,7.35,1.03,6.0
CHEMBL3645932,dual,7.35,8.84,7.35,1.49,6.0
CHEMBL1241578,dual,7.34,8.30,7.34,0.96,6.0
CHEMBL2375963,dual,8.80,7.34,7.34,1.46,6.0
CHEMBL3327006,dual,8.55,7.34,7.34,1.21,6.0
CHEMBL3643112,dual,7.34,8.52,7.34,1.18,6.0
CHEMBL3643184,dual,7.34,8.30,7.34,0.96,6.0
CHEMBL3643204,dual,7.34,7.66,7.34,0.32,6.0
CHEMBL3645809,dual,7.34,8.02,7.34,0.68,6.0
CHEMBL3645820,dual,7.34,9.14,7.34,1.80,6.0
CHEMBL3645911,dual,7.34,9.59,7.34,2.25,6.0
CHEMBL3646618,dual,8.52,7.34,7.34,1.18,6.0
CHEMBL5169596,dual,7.71,7.34,7.34,0.37,6.0
CHEMBL5568982,dual,7.34,8.48,7.34,1.14,6.0
CHEMBL5570389,dual,7.34,8.14,7.34,0.80,6.0
CHEMBL604167,dual,7.34,8.85,7.34,1.51,6.0
CHEMBL2172629,dual,7.33,8.52,7.33,1.19,6.0
CHEMBL3640935,dual,7.33,8.70,7.33,1.37,6.0
CHEMBL3643200,dual,7.33,7.77,7.33,0.44,6.0
CHEMBL3645800,dual,7.33,8.18,7.33,0.85,6.0
CHEMBL3970131,dual,7.88,7.33,7.33,0.55,6.0
CHEMBL550286,dual,7.33,8.02,7.33,0.69,6.0
CHEMBL2375959,dual,7.75,7.32,7.32,0.43,6.0
CHEMBL3643199,dual,7.32,8.00,7.32,0.68,6.0
CHEMBL3643271,dual,7.32,8.58,7.32,1.26,6.0
CHEMBL3645923,dual,7.32,9.24,7.32,1.92,6.0
CHEMBL3670212,dual,7.32,8.00,7.32,0.68,6.0
CHEMBL3670274,dual,7.32,7.85,7.32,0.53,6.0
CHEMBL3670276,dual,7.32,7.85,7.32,0.53,6.0
CHEMBL4569737,dual,7.51,7.32,7.32,0.19,6.0
CHEMBL5612939,dual,8.15,7.32,7.32,0.83,6.0
CHEMBL1091492,dual,7.31,9.30,7.31,1.99,6.0
CHEMBL1822056,dual,8.21,7.31,7.31,0.90,6.0
CHEMBL3643109,dual,7.31,8.70,7.31,1.39,6.0
CHEMBL3643223,dual,7.31,8.60,7.31,1.29,6.0
CHEMBL3645877,dual,7.31,9.23,7.31,1.92,6.0
CHEMBL3670188,dual,7.31,7.52,7.31,0.21,6.0
CHEMBL4865902,dual,7.94,7.31,7.31,0.63,6.0
CHEMBL510164,dual,8.70,7.31,7.31,1.39,6.0
CHEMBL5185532,dual,7.53,7.31,7.31,0.22,6.0
CHEMBL1090599,dual,8.30,7.30,7.30,1.00,6.0
CHEMBL2206903,dual,8.15,7.30,7.30,0.85,6.0
CHEMBL3640929,dual,7.30,8.52,7.30,1.22,6.0
CHEMBL3643270,dual,7.30,8.86,7.30,1.56,6.0
CHEMBL3670175,dual,7.30,8.30,7.30,1.00,6.0
CHEMBL3670252,dual,7.30,7.46,7.30,0.16,6.0
CHEMBL3670262,dual,7.30,7.57,7.30,0.27,6.0
CHEMBL3681118,dual,8.09,7.30,7.30,0.79,6.0
CHEMBL4858564,dual,8.70,7.30,7.30,1.40,6.0
CHEMBL575710,dual,7.30,8.40,7.30,1.10,6.0
CHEMBL1091349,dual,7.29,9.15,7.29,1.86,6.0
CHEMBL2057728,dual,7.82,7.29,7.29,0.53,6.0
CHEMBL3640955,dual,7.40,7.29,7.29,0.11,6.0
CHEMBL3645782,dual,7.29,8.54,7.29,1.25,6.0
CHEMBL3645836,dual,7.29,8.77,7.29,1.48,6.0
CHEMBL3645919,dual,7.29,8.93,7.29,1.64,6.0
CHEMBL3670203,dual,7.29,8.30,7.29,1.01,6.0
CHEMBL4204119,dual,7.29,7.49,7.29,0.20,6.0
CHEMBL576505,dual,7.29,9.52,7.29,2.23,6.0
CHEMBL1081312,dual,7.28,8.00,7.28,0.72,6.0
CHEMBL1090388,dual,7.28,8.70,7.28,1.42,6.0
CHEMBL1090573,dual,7.28,7.28,7.28,0.00,6.0
CHEMBL1092389,dual,7.28,9.60,7.28,2.32,6.0
CHEMBL1092768,dual,7.28,8.66,7.28,1.38,6.0
CHEMBL3643097,dual,7.28,8.30,7.28,1.02,6.0
CHEMBL3643159,dual,7.28,8.52,7.28,1.24,6.0
CHEMBL3643201,dual,7.28,8.10,7.28,0.82,6.0
CHEMBL3643232,dual,7.28,8.55,7.28,1.27,6.0
CHEMBL3643280,dual,7.28,8.57,7.28,1.29,6.0
CHEMBL3670158,dual,7.28,9.00,7.28,1.72,6.0
CHEMBL3670197,dual,7.28,8.30,7.28,1.02,6.0
CHEMBL3670216,dual,7.28,7.75,7.28,0.47,6.0
CHEMBL3670231,dual,7.36,7.28,7.28,0.08,6.0
CHEMBL5219124,dual,8.70,7.28,7.28,1.42,6.0
CHEMBL5426885,dual,7.28,7.80,7.28,0.52,6.0
CHEMBL1089140,dual,7.27,7.48,7.27,0.21,6.0
CHEMBL1091358,dual,7.27,9.85,7.27,2.58,6.0
CHEMBL2172635,dual,7.27,8.52,7.27,1.25,6.0
CHEMBL3109144,dual,7.35,7.27,7.27,0.08,6.0
CHEMBL3577925,dual,9.64,7.27,7.27,2.37,6.0
CHEMBL3618235,dual,7.27,7.92,7.27,0.65,6.0
CHEMBL3643265,dual,7.27,9.57,7.27,2.30,6.0
CHEMBL3645801,dual,7.27,8.05,7.27,0.78,6.0
CHEMBL3670225,dual,7.27,7.35,7.27,0.08,6.0
CHEMBL1097901,dual,7.26,9.10,7.26,1.84,6.0
CHEMBL3639690,dual,7.26,8.00,7.26,0.74,6.0
CHEMBL3643124,dual,7.26,7.85,7.26,0.59,6.0
CHEMBL3643212,dual,7.26,8.52,7.26,1.26,6.0
CHEMBL3670248,dual,7.41,7.26,7.26,0.15,6.0
CHEMBL3670258,dual,7.26,7.82,7.26,0.56,6.0
CHEMBL4762993,dual,7.26,7.45,7.26,0.19,6.0
CHEMBL591807,dual,7.26,7.29,7.26,0.03,6.0
CHEMBL3643275,dual,7.25,8.36,7.25,1.11,6.0
CHEMBL3645821,dual,7.25,9.27,7.25,2.02,6.0
CHEMBL3681155,dual,7.87,7.25,7.25,0.62,6.0
CHEMBL4174909,dual,9.02,7.25,7.25,1.77,6.0
CHEMBL1092120,dual,7.24,9.25,7.24,2.01,6.0
CHEMBL3109142,dual,7.24,8.30,7.24,1.06,6.0
CHEMBL3640940,dual,7.24,8.70,7.24,1.46,6.0
CHEMBL3640945,dual,7.24,7.40,7.24,0.16,6.0
CHEMBL3640951,dual,7.37,7.24,7.24,0.13,6.0
CHEMBL3640952,dual,7.24,7.70,7.24,0.46,6.0
CHEMBL3640953,dual,7.24,7.30,7.24,0.06,6.0
CHEMBL3640979,dual,7.24,9.00,7.24,1.76,6.0
CHEMBL3643119,dual,7.24,7.89,7.24,0.65,6.0
CHEMBL3643148,dual,7.24,8.70,7.24,1.46,6.0
CHEMBL3643176,dual,7.24,9.00,7.24,1.76,6.0
CHEMBL3645928,dual,7.24,8.57,7.24,1.33,6.0
CHEMBL3645982,dual,7.24,8.89,7.24,1.65,6.0
CHEMBL3670144,dual,7.24,8.00,7.24,0.76,6.0
CHEMBL3670161,dual,7.24,8.40,7.24,1.16,6.0
CHEMBL3670183,dual,7.24,8.00,7.24,0.76,6.0
CHEMBL3670184,dual,7.24,8.00,7.24,0.76,6.0
CHEMBL3670229,dual,7.42,7.24,7.24,0.18,6.0
CHEMBL3670256,dual,7.24,7.35,7.24,0.11,6.0
CHEMBL3681158,dual,7.24,8.02,7.24,0.78,6.0
CHEMBL1090600,dual,8.15,7.23,7.23,0.92,6.0
CHEMBL1095618,dual,7.23,8.02,7.23,0.79,6.0
CHEMBL3109134,dual,8.15,7.23,7.23,0.92,6.0
CHEMBL3640949,dual,7.23,7.47,7.23,0.24,6.0
CHEMBL3643189,dual,7.23,9.00,7.23,1.77,6.0
CHEMBL3645770,dual,7.23,8.55,7.23,1.32,6.0
CHEMBL3645872,dual,7.23,8.96,7.23,1.73,6.0
CHEMBL3681062,dual,7.23,7.81,7.23,0.58,6.0
CHEMBL4533420,dual,7.82,7.23,7.23,0.59,6.0
CHEMBL601054,dual,7.23,7.75,7.23,0.52,6.0
CHEMBL1092390,dual,7.22,9.24,7.22,2.02,6.0
CHEMBL3112709,dual,7.22,7.86,7.22,0.64,6.0
CHEMBL3641023,dual,7.22,8.70,7.22,1.48,6.0
CHEMBL3645920,dual,7.22,8.76,7.22,1.54,6.0
CHEMBL3670165,dual,7.22,8.00,7.22,0.78,6.0
CHEMBL3670246,dual,7.43,7.22,7.22,0.21,6.0
CHEMBL3670249,dual,7.60,7.22,7.22,0.38,6.0
CHEMBL3670265,dual,7.22,7.75,7.22,0.53,6.0
CHEMBL597815,dual,7.22,8.03,7.22,0.81,6.0
CHEMBL2158861,dual,7.21,7.35,7.21,0.14,6.0
CHEMBL3577912,dual,7.29,7.21,7.21,0.08,6.0
CHEMBL3618238,dual,8.24,7.21,7.21,1.03,6.0
CHEMBL3640958,dual,7.21,7.47,7.21,0.26,6.0
CHEMBL3643098,dual,7.21,8.22,7.21,1.01,6.0
CHEMBL3645935,dual,7.21,8.86,7.21,1.65,6.0
CHEMBL3670179,dual,7.21,7.50,7.21,0.29,6.0
CHEMBL4102855,dual,8.92,7.21,7.21,1.71,6.0
CHEMBL5197262,dual,7.43,7.21,7.21,0.22,6.0
CHEMBL1091456,dual,7.20,9.34,7.20,2.14,6.0
CHEMBL1092119,dual,7.20,8.85,7.20,1.65,6.0
CHEMBL3112731,dual,7.64,7.20,7.20,0.44,6.0
CHEMBL3641009,dual,7.20,8.70,7.20,1.50,6.0
CHEMBL3641021,dual,7.20,8.70,7.20,1.50,6.0
CHEMBL3643145,dual,7.20,8.60,7.20,1.40,6.0
CHEMBL3643194,dual,7.20,8.15,7.20,0.95,6.0
CHEMBL3645784,dual,7.20,8.61,7.20,1.41,6.0
CHEMBL3645798,dual,7.20,8.46,7.20,1.26,6.0
CHEMBL3645799,dual,7.20,8.23,7.20,1.03,6.0
CHEMBL3645931,dual,7.20,9.09,7.20,1.89,6.0
CHEMBL3645974,dual,7.20,9.49,7.20,2.29,6.0
CHEMBL4872284,dual,8.70,7.20,7.20,1.50,6.0
CHEMBL1089818,dual,7.37,7.19,7.19,0.18,6.0
CHEMBL1097898,dual,7.54,7.19,7.19,0.35,6.0
CHEMBL2206904,dual,8.03,7.19,7.19,0.84,6.0
CHEMBL3640932,dual,7.19,8.10,7.19,0.91,6.0
CHEMBL3641002,dual,7.19,9.00,7.19,1.81,6.0
CHEMBL3643116,dual,7.19,8.22,7.19,1.03,6.0
CHEMBL3643150,dual,7.19,8.52,7.19,1.33,6.0
CHEMBL3643160,dual,7.19,8.34,7.19,1.15,6.0
CHEMBL3643168,dual,7.19,8.52,7.19,1.33,6.0
CHEMBL3643193,dual,7.19,8.15,7.19,0.96,6.0
CHEMBL3643202,dual,7.19,7.92,7.19,0.73,6.0
