source_file,cited_path,exists,historical_marker_nearby,status
docs/WRITING_INDEX_FREEZE.md,results/canonical/top10_operating_points.csv,1,0,ok
docs/WRITING_INDEX_FREEZE.md,results/canonical/fixed_score_negative_class_delta.csv,1,0,ok
docs/WRITING_INDEX_FREEZE.md,results/canonical/matched_minus_mismatched.csv,1,0,ok
docs/WRITING_INDEX_FREEZE.md,results/canonical/holdout_metrics.csv,1,0,ok
docs/WRITING_INDEX_FREEZE.md,results/canonical/descriptor_baselines.csv,1,0,ok
docs/WRITING_INDEX_FREEZE.md,results/canonical/descriptor_nested_scaffold_cv.csv,1,0,ok
docs/WRITING_INDEX_FREEZE.md,results/canonical/five_seed_summary_min.csv,1,0,ok
docs/WRITING_INDEX_FREEZE.md,results/canonical/five_seed_fixed_membership_sensitivity.csv,1,0,ok
docs/WRITING_INDEX_FREEZE.md,data/provenance/receptor_input_registry.csv,1,0,ok
docs/WRITING_INDEX_FREEZE.md,docs/RECEPTOR_PREP_PROVENANCE.md,1,0,ok
docs/WRITING_INDEX_FREEZE.md,docs/LIGAND_INPUT_REPRODUCIBILITY.md,1,0,ok
docs/WRITING_INDEX_FREEZE.md,docs/PROTOCOL_LEVELS.md,1,0,ok
docs/WRITING_INDEX_FREEZE.md,docs/TRACK_B_FINAL_EXECUTION_STATUS.md,1,0,ok
docs/WRITING_INDEX_FREEZE.md,docs/LABEL_PROVENANCE.md,1,0,ok
docs/WRITING_INDEX_FREEZE.md,docs/CURRENT_PATH_AUDIT.md,1,0,ok
docs/WRITING_INDEX_FREEZE.md,results/canonical/computational_robustness.csv,1,0,ok
docs/WRITING_INDEX_FREEZE.md,results/canonical/receptor_substitution.csv,1,0,ok
docs/WRITING_INDEX_FREEZE.md,results/canonical/cognate_rmsd.csv,1,0,ok
docs/WRITING_INDEX_FREEZE.md,results/canonical/detectable_effect_simulation.csv,1,0,ok
docs/WRITING_INDEX_FREEZE.md,results/canonical/max_vs_median_sensitivity.csv,1,0,ok
figures/jcim_article/CAPTIONS.md,docs/FIGURE_TABLE_LOCK_POSTFIX_V4.md,1,1,ok
figures/jcim_article/MANUSCRIPT_FIGURE_CAPTIONS.md,docs/FIGURE_TABLE_LOCK_POSTFIX_V4.md,1,1,ok
figures/jcim_article/MANUSCRIPT_FIGURE_CAPTIONS.md,results/canonical/five_seed_fixed_membership_sensitivity.csv,1,0,ok
figures/jcim_article/scripts/README.md,figures/jcim_article/,1,0,ok
figures/jcim_article/scripts/README.md,scripts/qa/check_current_chain.py,1,0,ok
figures/jcim_article/scripts/README.md,docs/FIGURE_TABLE_LOCK_POSTFIX_V4.md,1,0,ok
submission_pack/README.md,docs/LOCAL_RUN.md,1,0,ok
submission_pack/SI/SUPPORTING_INFORMATION_DRAFT_ZH_JCIM_V1.md,results/canonical/detectable_effect_simulation.csv,1,0,ok
submission_pack/SI/SUPPORTING_INFORMATION_DRAFT_ZH_JCIM_V1.md,requirements-analysis.txt,1,0,ok
submission_pack/SI/SUPPORTING_INFORMATION_DRAFT_ZH_JCIM_V1.md,data/jcim_strengthen_t0t1_v0/ENV_PIN.md,1,0,ok
submission_pack/SI/SUPPORTING_INFORMATION_DRAFT_ZH_JCIM_V1.md,data/provenance/receptor_input_registry.csv,1,0,ok
submission_pack/SI/SUPPORTING_INFORMATION_DRAFT_ZH_JCIM_V1.md,docs/PROTOCOL_LEVELS.md,1,0,ok
submission_pack/SI/SUPPORTING_INFORMATION_DRAFT_ZH_JCIM_V1.md,data/egfr_her2_panel120_v0/boxes/*_box_corrected.json,1,0,ok
submission_pack/SI/SUPPORTING_INFORMATION_DRAFT_ZH_JCIM_V1.md,results/canonical/max_vs_median_sensitivity.csv,1,0,ok
submission_pack/SI/SUPPORTING_INFORMATION_DRAFT_ZH_JCIM_V1.md,results/canonical/fixed_score_negative_class_delta.csv,1,0,ok
submission_pack/SI/SUPPORTING_INFORMATION_DRAFT_ZH_JCIM_V1.md,results/canonical/cluster_bootstrap_sensitivity.csv,1,0,ok
submission_pack/SI/SUPPORTING_INFORMATION_DRAFT_ZH_JCIM_V1.md,results/canonical/descriptor_baselines.csv,1,0,ok
submission_pack/SI/SUPPORTING_INFORMATION_DRAFT_ZH_JCIM_V1.md,results/canonical/descriptor_nested_scaffold_cv.csv,1,0,ok
submission_pack/SI/SUPPORTING_INFORMATION_DRAFT_ZH_JCIM_V1.md,results/canonical/ecfp4_incremental_information.csv,1,0,ok
submission_pack/SI/SUPPORTING_INFORMATION_DRAFT_ZH_JCIM_V1.md,results/canonical/ecfp4_scaler_sensitivity.csv,1,0,ok
submission_pack/SI/SUPPORTING_INFORMATION_DRAFT_ZH_JCIM_V1.md,results/canonical/matched_mismatched_pocket.csv,1,0,ok
submission_pack/SI/SUPPORTING_INFORMATION_DRAFT_ZH_JCIM_V1.md,results/canonical/holdout_metrics.csv,1,0,ok
submission_pack/SI/SUPPORTING_INFORMATION_DRAFT_ZH_JCIM_V1.md,results/canonical/computational_robustness.csv,1,0,ok
submission_pack/SI/SUPPORTING_INFORMATION_DRAFT_ZH_JCIM_V1.md,results/canonical/receptor_substitution.csv,1,1,ok
submission_pack/SI/SUPPORTING_INFORMATION_DRAFT_ZH_JCIM_V1.md,results/canonical/five_seed_summary_min.csv,1,0,ok
submission_pack/SI/SUPPORTING_INFORMATION_DRAFT_ZH_JCIM_V1.md,data/egfr_her2_uniform_rdkit_v1/tables/scores_vina_mode1_fiveseed.csv,1,0,ok
submission_pack/SI/SUPPORTING_INFORMATION_DRAFT_ZH_JCIM_V1.md,data/jcim_chembl_universe_v0/tables/pair_eligibility_audit_s14_v1.csv,1,0,ok
submission_pack/SI/SUPPORTING_INFORMATION_DRAFT_ZH_JCIM_V1.md,data/jcim_chembl_universe_v0/tables/pair_ligand_identity_qc_v1.csv,1,0,ok
submission_pack/SI/SUPPORTING_INFORMATION_DRAFT_ZH_JCIM_V1.md,docs/TARGET_SELECTION_NO_OUTCOME_LEAKAGE_CHECK.md,1,1,ok
submission_pack/SI/SUPPORTING_INFORMATION_DRAFT_ZH_JCIM_V1.md,results/canonical/top10_operating_points.csv,1,0,ok
submission_pack/SI/SUPPORTING_INFORMATION_DRAFT_ZH_JCIM_V1.md,results/canonical/current_score_master.csv,1,0,ok
submission_pack/SI/SUPPORTING_INFORMATION_JCIM_EN_V1.md,results/canonical/detectable_effect_simulation.csv,1,0,ok
submission_pack/SI/SUPPORTING_INFORMATION_JCIM_EN_V1.md,data/manuscript_lock/SI_TABLE_MERGE_MAP_v1.csv,1,0,ok
submission_pack/SI/SUPPORTING_INFORMATION_JCIM_EN_V1.md,requirements-analysis.txt,1,0,ok
submission_pack/SI/SUPPORTING_INFORMATION_JCIM_EN_V1.md,data/jcim_strengthen_t0t1_v0/ENV_PIN.md,1,0,ok
submission_pack/SI/SUPPORTING_INFORMATION_JCIM_EN_V1.md,data/provenance/receptor_input_registry.csv,1,0,ok
submission_pack/SI/SUPPORTING_INFORMATION_JCIM_EN_V1.md,docs/PROTOCOL_LEVELS.md,1,0,ok
submission_pack/SI/SUPPORTING_INFORMATION_JCIM_EN_V1.md,data/egfr_her2_panel120_v0/boxes/*_box_corrected.json,1,1,ok
submission_pack/SI/SUPPORTING_INFORMATION_JCIM_EN_V1.md,results/canonical/max_vs_median_sensitivity.csv,1,0,ok
submission_pack/SI/SUPPORTING_INFORMATION_JCIM_EN_V1.md,results/canonical/fixed_score_negative_class_delta.csv,1,0,ok
submission_pack/SI/SUPPORTING_INFORMATION_JCIM_EN_V1.md,results/canonical/cluster_bootstrap_sensitivity.csv,1,0,ok
submission_pack/SI/SUPPORTING_INFORMATION_JCIM_EN_V1.md,results/canonical/descriptor_baselines.csv,1,0,ok
submission_pack/SI/SUPPORTING_INFORMATION_JCIM_EN_V1.md,results/canonical/descriptor_nested_scaffold_cv.csv,1,0,ok
submission_pack/SI/SUPPORTING_INFORMATION_JCIM_EN_V1.md,results/canonical/ecfp4_incremental_information.csv,1,0,ok
submission_pack/SI/SUPPORTING_INFORMATION_JCIM_EN_V1.md,results/canonical/ecfp4_scaler_sensitivity.csv,1,0,ok
submission_pack/SI/SUPPORTING_INFORMATION_JCIM_EN_V1.md,results/canonical/matched_mismatched_pocket.csv,1,0,ok
submission_pack/SI/SUPPORTING_INFORMATION_JCIM_EN_V1.md,results/canonical/holdout_metrics.csv,1,0,ok
submission_pack/SI/SUPPORTING_INFORMATION_JCIM_EN_V1.md,results/canonical/computational_robustness.csv,1,0,ok
submission_pack/SI/SUPPORTING_INFORMATION_JCIM_EN_V1.md,results/canonical/receptor_substitution.csv,1,1,ok
submission_pack/SI/SUPPORTING_INFORMATION_JCIM_EN_V1.md,results/canonical/five_seed_summary_min.csv,1,0,ok
submission_pack/SI/SUPPORTING_INFORMATION_JCIM_EN_V1.md,data/egfr_her2_uniform_rdkit_v1/tables/scores_vina_mode1_fiveseed.csv,1,0,ok
submission_pack/SI/SUPPORTING_INFORMATION_JCIM_EN_V1.md,data/jcim_chembl_universe_v0/tables/pair_eligibility_audit_s14_v1.csv,1,0,ok
submission_pack/SI/SUPPORTING_INFORMATION_JCIM_EN_V1.md,data/jcim_chembl_universe_v0/tables/pair_ligand_identity_qc_v1.csv,1,0,ok
submission_pack/SI/SUPPORTING_INFORMATION_JCIM_EN_V1.md,docs/TARGET_SELECTION_NO_OUTCOME_LEAKAGE_CHECK.md,1,1,ok
submission_pack/SI/SUPPORTING_INFORMATION_JCIM_EN_V1.md,results/canonical/top10_operating_points.csv,1,0,ok
submission_pack/SI/SUPPORTING_INFORMATION_JCIM_EN_V1.md,results/canonical/current_score_master.csv,1,0,ok
submission_pack/figures/CAPTIONS.md,docs/FIGURE_TABLE_LOCK_POSTFIX_V4.md,1,1,ok
submission_pack/figures/MANUSCRIPT_FIGURE_CAPTIONS.md,docs/FIGURE_TABLE_LOCK_POSTFIX_V4.md,1,1,ok
submission_pack/figures/MANUSCRIPT_FIGURE_CAPTIONS.md,results/canonical/five_seed_fixed_membership_sensitivity.csv,1,0,ok
submission_pack/manuscript/FIGURE_TABLE_LOCK_POSTFIX_V4.md,docs/FIGURE_TABLE_LOCK_POSTFIX_V4.md,1,1,ok
submission_pack/manuscript/FIGURE_TABLE_LOCK_POSTFIX_V4.md,docs/FIGURE_PANEL_LOCK_V3.md,0,1,historical_or_unavailable
submission_pack/manuscript/FIGURE_TABLE_LOCK_POSTFIX_V4.md,docs/FIGURE_TABLE_PLACEMENT_REPORT_ZH.md,0,1,historical_or_unavailable
submission_pack/manuscript/FIGURE_TABLE_LOCK_POSTFIX_V4.md,figures/jcim_article/CAPTIONS.md,1,1,ok
submission_pack/manuscript/FIGURE_TABLE_LOCK_POSTFIX_V4.md,figures/jcim_article/MANUSCRIPT_FIGURE_CAPTIONS.md,1,1,ok
submission_pack/manuscript/FIGURE_TABLE_LOCK_POSTFIX_V4.md,figures/jcim_article/scripts/update_figures_pr32.py,1,0,ok
submission_pack/manuscript/FIGURE_TABLE_LOCK_POSTFIX_V4.md,figures/jcim_article/plotted_values_postfix.json,1,1,ok
submission_pack/manuscript/FIGURE_TABLE_LOCK_POSTFIX_V4.md,results/canonical/,1,1,ok
submission_pack/manuscript/FIGURE_TABLE_LOCK_POSTFIX_V4.md,data/jcim_*,1,1,ok
submission_pack/manuscript/FIGURE_TABLE_LOCK_POSTFIX_V4.md,results/canonical/fixed_score_negative_class_delta.csv,1,0,ok
submission_pack/manuscript/FIGURE_TABLE_LOCK_POSTFIX_V4.md,results/canonical/primary_directional_auroc.csv,1,0,ok
submission_pack/manuscript/FIGURE_TABLE_LOCK_POSTFIX_V4.md,results/canonical/primary_summary_min.csv,1,0,ok
submission_pack/manuscript/FIGURE_TABLE_LOCK_POSTFIX_V4.md,results/canonical/two_pocket_mean_ranking.csv,1,0,ok
submission_pack/manuscript/FIGURE_TABLE_LOCK_POSTFIX_V4.md,results/canonical/class_counts.csv,1,0,ok
submission_pack/manuscript/FIGURE_TABLE_LOCK_POSTFIX_V4.md,results/canonical/top10_operating_points.csv,1,0,ok
submission_pack/manuscript/FIGURE_TABLE_LOCK_POSTFIX_V4.md,results/canonical/ecfp4_incremental_information.csv,1,0,ok
submission_pack/manuscript/FIGURE_TABLE_LOCK_POSTFIX_V4.md,results/canonical/matched_mismatched_pocket.csv,1,0,ok
submission_pack/manuscript/FIGURE_TABLE_LOCK_POSTFIX_V4.md,results/canonical/holdout_metrics.csv,1,0,ok
submission_pack/manuscript/FIGURE_TABLE_LOCK_POSTFIX_V4.md,results/canonical/computational_robustness.csv,1,0,ok
submission_pack/manuscript/FIGURE_TABLE_LOCK_POSTFIX_V4.md,results/canonical/five_seed_summary_min.csv,1,0,ok
submission_pack/manuscript/FIGURE_TABLE_LOCK_POSTFIX_V4.md,results/canonical/five_seed_fixed_membership_sensitivity.csv,1,0,ok
submission_pack/manuscript/FIGURE_TABLE_LOCK_POSTFIX_V4.md,scripts/analysis/analysis_config.py,1,0,ok
submission_pack/manuscript/FIGURE_TABLE_LOCK_POSTFIX_V4.md,results/canonical/descriptor_baselines.csv,1,0,ok
submission_pack/manuscript/FIGURE_TABLE_LOCK_POSTFIX_V4.md,results/canonical/current_score_master.csv,1,0,ok
submission_pack/manuscript/FIGURE_TABLE_LOCK_POSTFIX_V4.md,results/canonical/protocol_sensitivity.csv,1,0,ok
submission_pack/manuscript/FIGURE_TABLE_LOCK_POSTFIX_V4.md,results/canonical/cognate_rmsd.csv,1,0,ok
submission_pack/manuscript/FIGURE_TABLE_LOCK_POSTFIX_V4.md,results/canonical/label_aggregation_sensitivity.csv,1,0,ok
submission_pack/manuscript/FIGURE_TABLE_LOCK_POSTFIX_V4.md,results/canonical/cluster_bootstrap_sensitivity.csv,1,0,ok
submission_pack/manuscript/FIGURE_TABLE_LOCK_POSTFIX_V4.md,results/canonical/external_eligibility.csv,1,0,ok
submission_pack/manuscript/FIGURE_TABLE_LOCK_POSTFIX_V4.md,docs/PR39_SCIENTIFIC_DATA_AUDIT.md,1,1,ok
submission_pack/manuscript/MANUSCRIPT_JCIM_EN.md,data/provenance/receptor_input_registry.csv,1,0,ok
submission_pack/manuscript/MANUSCRIPT_JCIM_EN.md,data/egfr_her2_uniform_rdkit_v1/,1,0,ok
submission_pack/manuscript/MANUSCRIPT_JCIM_EN.md,docs/RECEPTOR_PREP_PROVENANCE.md,1,0,ok
submission_pack/manuscript/MANUSCRIPT_JCIM_ZH.md,data/provenance/receptor_input_registry.csv,1,0,ok
submission_pack/manuscript/MANUSCRIPT_JCIM_ZH.md,docs/RECEPTOR_PREP_PROVENANCE.md,1,0,ok
