ligand,target,vina_mode,vina_score
AB_048,ACHE,5,-10.257
AB_048,ACHE,6,-9.82
AB_048,BCHE,1,-9.869
AB_048,BCHE,2,-9.325
AB_048,BCHE,3,-8.916
AB_048,BCHE,4,-8.916
AB_048,BCHE,5,-8.912
AB_048,BCHE,6,-8.76
AB_048,BCHE,7,-8.538
AB_048,BCHE,8,-8.473
AB_048,BCHE,9,-8.428
AB_049,ACHE,1,-11.248
AB_049,ACHE,2,-11.226
AB_049,ACHE,3,-10.909
AB_049,ACHE,4,-10.9
AB_049,ACHE,5,-10.898
AB_049,ACHE,6,-10.694
AB_049,ACHE,7,-10.492
AB_049,ACHE,8,-9.605
AB_049,ACHE,9,-9.527
AB_049,BCHE,1,-10.522
AB_049,BCHE,2,-10.456
AB_049,BCHE,3,-10.172
AB_049,BCHE,4,-9.929
AB_049,BCHE,5,-9.637
AB_049,BCHE,6,-9.278
AB_049,BCHE,7,-9.233
AB_049,BCHE,8,-9.214
AB_049,BCHE,9,-8.994
AB_050,ACHE,1,-9.954
AB_050,ACHE,2,-9.926
AB_050,ACHE,3,-9.649
AB_050,ACHE,4,-9.551
AB_050,ACHE,5,-9.498
AB_050,ACHE,6,-9.445
AB_050,ACHE,7,-9.253
AB_050,ACHE,8,-9.166
AB_050,ACHE,9,-8.992
AB_050,BCHE,1,-8.68
AB_050,BCHE,2,-8.61
AB_050,BCHE,3,-8.303
AB_050,BCHE,4,-8.072
AB_050,BCHE,5,-7.997
AB_050,BCHE,6,-7.692
AB_050,BCHE,7,-7.581
AB_050,BCHE,8,-7.522
AB_050,BCHE,9,-7.475
AB_051,ACHE,1,-10.822
AB_051,ACHE,2,-10.22
AB_051,ACHE,3,-9.922
AB_051,ACHE,4,-9.773
AB_051,ACHE,5,-9.389
AB_051,ACHE,6,-9.343
AB_051,ACHE,7,-9.113
AB_051,ACHE,8,-8.852
AB_051,ACHE,9,-8.6
AB_051,BCHE,1,-9.494
AB_051,BCHE,2,-9.489
AB_051,BCHE,3,-9.104
AB_051,BCHE,4,-9.078
AB_051,BCHE,5,-9.004
AB_051,BCHE,6,-8.89
AB_051,BCHE,7,-8.759
AB_051,BCHE,8,-8.61
AB_051,BCHE,9,-8.567
AB_052,ACHE,1,-8.428
AB_052,ACHE,2,-8.358
AB_052,ACHE,3,-8.249
AB_052,ACHE,4,-7.985
AB_052,ACHE,5,-7.947
AB_052,ACHE,6,-7.92
AB_052,ACHE,7,-7.761
AB_052,ACHE,8,-7.737
AB_052,ACHE,9,-7.559
AB_052,BCHE,1,-7.544
AB_052,BCHE,2,-7.299
AB_052,BCHE,3,-7.151
AB_052,BCHE,4,-6.945
AB_052,BCHE,5,-6.901
AB_052,BCHE,6,-6.789
AB_052,BCHE,7,-6.67
AB_052,BCHE,8,-6.659
AB_052,BCHE,9,-6.428
AB_055,ACHE,1,-8.796
AB_055,ACHE,2,-8.693
AB_055,ACHE,3,-8.514
AB_055,ACHE,4,-8.247
AB_055,ACHE,5,-8.199
AB_055,ACHE,6,-8.187
AB_055,ACHE,7,-8.131
AB_055,ACHE,8,-8.123
AB_055,ACHE,9,-8.072
AB_055,BCHE,1,-8.059
AB_055,BCHE,2,-7.857
AB_055,BCHE,3,-7.722
AB_055,BCHE,4,-7.501
AB_055,BCHE,5,-7.455
AB_055,BCHE,6,-7.212
AB_055,BCHE,7,-7.155
AB_055,BCHE,8,-7.12
AB_055,BCHE,9,-7.026
AB_057,ACHE,1,-11.874
AB_057,ACHE,2,-11.819
AB_057,ACHE,3,-11.726
AB_057,ACHE,4,-11.559
AB_057,ACHE,5,-10.951
AB_057,ACHE,6,-10.95
AB_057,ACHE,7,-10.943
AB_057,ACHE,8,-10.93
AB_057,ACHE,9,-10.891
AB_057,BCHE,1,-11.713
AB_057,BCHE,2,-11.632
AB_057,BCHE,3,-11.443
AB_057,BCHE,4,-11.433
AB_057,BCHE,5,-11.121
AB_057,BCHE,6,-11.067
AB_057,BCHE,7,-11.048
AB_057,BCHE,8,-11.011
AB_057,BCHE,9,-11.0
AB_058,ACHE,1,-11.041
AB_058,ACHE,2,-10.442
AB_058,ACHE,3,-10.36
AB_058,ACHE,4,-10.338
AB_058,ACHE,5,-10.327
AB_058,ACHE,6,-10.267
AB_058,ACHE,7,-9.864
AB_058,ACHE,8,-9.845
AB_058,ACHE,9,-9.616
AB_058,BCHE,1,-10.394
AB_058,BCHE,2,-10.382
AB_058,BCHE,3,-10.367
AB_058,BCHE,4,-9.951
AB_058,BCHE,5,-9.925
AB_058,BCHE,6,-9.836
AB_058,BCHE,7,-9.788
AB_058,BCHE,8,-9.728
AB_058,BCHE,9,-9.468
AB_059,ACHE,1,-7.329
AB_059,ACHE,2,-7.106
AB_059,ACHE,3,-7.018
AB_059,ACHE,4,-6.933
AB_059,ACHE,5,-6.865
AB_059,ACHE,6,-6.776
AB_059,ACHE,7,-6.768
AB_059,ACHE,8,-6.646
AB_059,ACHE,9,-6.507
AB_059,BCHE,1,-6.578
AB_059,BCHE,2,-6.28
AB_059,BCHE,3,-6.267
AB_059,BCHE,4,-6.215
AB_059,BCHE,5,-6.117
AB_059,BCHE,6,-6.039
AB_059,BCHE,7,-6.035
AB_059,BCHE,8,-6.028
AB_059,BCHE,9,-6.0
AB_060,ACHE,1,-10.865
AB_060,ACHE,2,-10.587
AB_060,ACHE,3,-10.435
AB_060,ACHE,4,-10.407
AB_060,ACHE,5,-10.158
AB_060,ACHE,6,-10.143
AB_060,ACHE,7,-10.123
AB_060,ACHE,8,-9.779
AB_060,ACHE,9,-9.756
AB_060,BCHE,1,-9.942
AB_060,BCHE,2,-9.825
AB_060,BCHE,3,-9.42
AB_060,BCHE,4,-9.323
AB_060,BCHE,5,-9.308
AB_060,BCHE,6,-9.168
AB_060,BCHE,7,-9.078
AB_060,BCHE,8,-9.053
AB_060,BCHE,9,-8.904
AB_061,ACHE,1,-11.078
AB_061,ACHE,2,-11.015
AB_061,ACHE,3,-10.841
AB_061,ACHE,4,-10.697
AB_061,ACHE,5,-10.376
AB_061,ACHE,6,-10.185
AB_061,ACHE,7,-10.12
AB_061,ACHE,8,-9.379
AB_061,ACHE,9,-9.298
AB_061,BCHE,1,-9.487
AB_061,BCHE,2,-9.052
AB_061,BCHE,3,-8.926
AB_061,BCHE,4,-8.914
AB_061,BCHE,5,-8.871
AB_061,BCHE,6,-8.836
AB_061,BCHE,7,-8.606
AB_061,BCHE,8,-8.523
AB_061,BCHE,9,-8.516
AB_062,ACHE,1,-11.035
AB_062,ACHE,2,-10.887
AB_062,ACHE,3,-10.666
AB_062,ACHE,4,-10.536
AB_062,ACHE,5,-10.471
AB_062,ACHE,6,-10.152
AB_062,ACHE,7,-9.986
AB_062,ACHE,8,-9.899
AB_062,ACHE,9,-9.835
AB_062,BCHE,1,-10.579
AB_062,BCHE,2,-10.032
AB_062,BCHE,3,-9.791
AB_062,BCHE,4,-9.722
AB_062,BCHE,5,-9.688
AB_062,BCHE,6,-9.662
AB_062,BCHE,7,-9.591
AB_062,BCHE,8,-9.437
AB_062,BCHE,9,-9.386
AB_063,ACHE,1,-9.254
AB_063,ACHE,2,-9.19
AB_063,ACHE,3,-9.105
AB_063,ACHE,4,-9.104
AB_063,ACHE,5,-8.8
AB_063,ACHE,6,-8.655
AB_063,ACHE,7,-8.563
AB_063,ACHE,8,-8.34
AB_063,ACHE,9,-8.22
AB_063,BCHE,1,-12.319
AB_063,BCHE,2,-11.775
AB_063,BCHE,3,-11.358
AB_063,BCHE,4,-11.009
AB_063,BCHE,5,-10.976
AB_063,BCHE,6,-10.967
AB_063,BCHE,7,-10.903
AB_063,BCHE,8,-10.719
AB_063,BCHE,9,-10.638
AB_064,ACHE,1,-9.749
AB_064,ACHE,2,-9.467
AB_064,ACHE,3,-9.458
AB_064,ACHE,4,-9.387
AB_064,ACHE,5,-9.339
AB_064,ACHE,6,-9.259
AB_064,ACHE,7,-9.235
AB_064,ACHE,8,-9.097
AB_064,ACHE,9,-8.99
AB_064,BCHE,1,-8.07
AB_064,BCHE,2,-7.873
AB_064,BCHE,3,-7.788
AB_064,BCHE,4,-7.742
AB_064,BCHE,5,-7.707
AB_064,BCHE,6,-7.536
AB_064,BCHE,7,-7.526
AB_064,BCHE,8,-7.413
AB_064,BCHE,9,-7.336
AB_065,ACHE,1,-11.135
AB_065,ACHE,2,-10.604
AB_065,ACHE,3,-10.56
AB_065,ACHE,4,-10.55
AB_065,ACHE,5,-10.546
AB_065,ACHE,6,-10.319
AB_065,ACHE,7,-9.864
AB_065,ACHE,8,-9.859
AB_065,ACHE,9,-9.849
AB_065,BCHE,1,-9.995
AB_065,BCHE,2,-9.515
AB_065,BCHE,3,-8.967
AB_065,BCHE,4,-8.829
AB_065,BCHE,5,-8.77
AB_065,BCHE,6,-8.648
AB_065,BCHE,7,-8.613
AB_065,BCHE,8,-8.33
AB_065,BCHE,9,-8.254
AB_066,ACHE,1,-9.434
AB_066,ACHE,2,-8.903
AB_066,ACHE,3,-8.863
AB_066,ACHE,4,-8.55
AB_066,ACHE,5,-8.392
AB_066,ACHE,6,-8.186
AB_066,ACHE,7,-8.038
AB_066,ACHE,8,-7.732
AB_066,ACHE,9,-7.681
AB_066,BCHE,1,-11.168
AB_066,BCHE,2,-10.72
AB_066,BCHE,3,-10.66
AB_066,BCHE,4,-10.275
AB_066,BCHE,5,-10.229
AB_066,BCHE,6,-10.156
AB_066,BCHE,7,-10.048
AB_066,BCHE,8,-9.944
AB_066,BCHE,9,-9.848
AB_067,ACHE,1,-7.805
AB_067,ACHE,2,-7.747
AB_067,ACHE,3,-7.514
AB_067,ACHE,4,-7.45
AB_067,ACHE,5,-7.387
AB_067,ACHE,6,-7.301
AB_067,ACHE,7,-7.146
AB_067,ACHE,8,-6.909
AB_067,ACHE,9,-6.715
AB_067,BCHE,1,-6.896
AB_067,BCHE,2,-6.803
AB_067,BCHE,3,-6.765
AB_067,BCHE,4,-6.625
AB_067,BCHE,5,-6.623
AB_067,BCHE,6,-6.587
AB_067,BCHE,7,-6.533
AB_067,BCHE,8,-6.456
AB_067,BCHE,9,-6.453
AB_068,ACHE,1,-12.07
AB_068,ACHE,2,-11.736
AB_068,ACHE,3,-11.68
AB_068,ACHE,4,-11.568
AB_068,ACHE,5,-11.541
AB_068,ACHE,6,-11.346
AB_068,ACHE,7,-11.326
AB_068,ACHE,8,-11.028
AB_068,ACHE,9,-10.914
AB_068,BCHE,1,-10.066
AB_068,BCHE,2,-9.94
AB_068,BCHE,3,-9.795
AB_068,BCHE,4,-9.76
AB_068,BCHE,5,-9.522
AB_068,BCHE,6,-9.44
AB_068,BCHE,7,-9.413
AB_068,BCHE,8,-9.352
AB_068,BCHE,9,-9.348
AB_069,ACHE,1,-9.707
AB_069,ACHE,2,-9.489
AB_069,ACHE,3,-9.367
AB_069,ACHE,4,-8.903
AB_069,ACHE,5,-8.734
AB_069,ACHE,6,-8.496
AB_069,ACHE,7,-8.468
AB_069,ACHE,8,-8.346
AB_069,ACHE,9,-8.05
AB_069,BCHE,1,-8.703
AB_069,BCHE,2,-8.48
AB_069,BCHE,3,-8.423
AB_069,BCHE,4,-8.393
AB_069,BCHE,5,-8.347
AB_069,BCHE,6,-8.242
AB_069,BCHE,7,-8.198
AB_069,BCHE,8,-8.187
AB_069,BCHE,9,-8.061
AB_070,ACHE,1,-10.477
AB_070,ACHE,2,-10.26
AB_070,ACHE,3,-10.111
AB_070,ACHE,4,-10.067
AB_070,ACHE,5,-9.877
AB_070,ACHE,6,-9.641
AB_070,ACHE,7,-9.308
AB_070,ACHE,8,-9.128
AB_070,ACHE,9,-9.109
AB_070,BCHE,1,-9.567
AB_070,BCHE,2,-9.55
AB_070,BCHE,3,-9.543
AB_070,BCHE,4,-9.429
AB_070,BCHE,5,-9.4
AB_070,BCHE,6,-9.169
AB_070,BCHE,7,-9.031
AB_070,BCHE,8,-8.977
AB_070,BCHE,9,-8.963
AB_071,ACHE,1,-10.845
AB_071,ACHE,2,-10.444
AB_071,ACHE,3,-10.242
AB_071,ACHE,4,-10.193
AB_071,ACHE,5,-10.172
AB_071,ACHE,6,-10.102
AB_071,ACHE,7,-9.921
AB_071,ACHE,8,-9.754
AB_071,ACHE,9,-9.67
AB_071,BCHE,1,-10.179
AB_071,BCHE,2,-9.858
AB_071,BCHE,3,-9.795
AB_071,BCHE,4,-9.574
AB_071,BCHE,5,-9.338
AB_071,BCHE,6,-9.188
AB_071,BCHE,7,-8.642
AB_071,BCHE,8,-8.493
AB_071,BCHE,9,-8.451
AB_072,ACHE,1,-11.431
AB_072,ACHE,2,-11.377
AB_072,ACHE,3,-10.952
AB_072,ACHE,4,-10.869
AB_072,ACHE,5,-10.797
AB_072,ACHE,6,-10.653
AB_072,ACHE,7,-10.42
AB_072,ACHE,8,-10.385
AB_072,ACHE,9,-10.381
AB_072,BCHE,1,-10.877
AB_072,BCHE,2,-10.249
AB_072,BCHE,3,-9.959
AB_072,BCHE,4,-9.858
AB_072,BCHE,5,-9.832
AB_072,BCHE,6,-9.767
AB_072,BCHE,7,-9.61
AB_072,BCHE,8,-9.459
AB_072,BCHE,9,-9.296
AB_073,ACHE,1,-9.536
AB_073,ACHE,2,-9.397
AB_073,ACHE,3,-9.311
AB_073,ACHE,4,-9.283
AB_073,ACHE,5,-9.01
AB_073,ACHE,6,-8.762
AB_073,ACHE,7,-8.699
AB_073,ACHE,8,-8.688
AB_073,ACHE,9,-8.683
AB_073,BCHE,1,-10.291
AB_073,BCHE,2,-10.225
AB_073,BCHE,3,-9.473
AB_073,BCHE,4,-9.453
AB_073,BCHE,5,-9.419
AB_073,BCHE,6,-9.352
AB_073,BCHE,7,-9.343
AB_073,BCHE,8,-9.315
AB_073,BCHE,9,-9.083
AB_074,ACHE,1,-8.259
AB_074,ACHE,2,-8.131
AB_074,ACHE,3,-8.013
AB_074,ACHE,4,-7.885
AB_074,ACHE,5,-7.776
AB_074,ACHE,6,-7.767
AB_074,ACHE,7,-7.529
AB_074,ACHE,8,-7.48
AB_074,ACHE,9,-7.368
AB_074,BCHE,1,-6.904
AB_074,BCHE,2,-6.838
AB_074,BCHE,3,-6.818
AB_074,BCHE,4,-6.695
AB_074,BCHE,5,-6.647
AB_074,BCHE,6,-6.558
AB_074,BCHE,7,-6.542
AB_074,BCHE,8,-6.485
AB_074,BCHE,9,-6.369
AB_075,ACHE,1,-10.154
AB_075,ACHE,2,-10.13
AB_075,ACHE,3,-10.026
AB_075,ACHE,4,-9.83
AB_075,ACHE,5,-9.826
AB_075,ACHE,6,-9.774
AB_075,ACHE,7,-9.531
AB_075,ACHE,8,-9.492
AB_075,ACHE,9,-9.442
AB_075,BCHE,1,-8.704
AB_075,BCHE,2,-8.647
AB_075,BCHE,3,-8.608
AB_075,BCHE,4,-8.546
AB_075,BCHE,5,-8.545
AB_075,BCHE,6,-8.486
AB_075,BCHE,7,-8.467
AB_075,BCHE,8,-8.452
AB_075,BCHE,9,-8.366
AB_076,ACHE,1,-10.373
AB_076,ACHE,2,-10.306
AB_076,ACHE,3,-10.29
AB_076,ACHE,4,-10.129
AB_076,ACHE,5,-9.863
AB_076,ACHE,6,-9.833
AB_076,ACHE,7,-9.266
AB_076,ACHE,8,-9.143
AB_076,ACHE,9,-9.035
AB_076,BCHE,1,-9.351
AB_076,BCHE,2,-9.034
AB_076,BCHE,3,-9.004
AB_076,BCHE,4,-8.968
AB_076,BCHE,5,-8.9
AB_076,BCHE,6,-8.857
AB_076,BCHE,7,-8.776
AB_076,BCHE,8,-8.365
AB_076,BCHE,9,-8.308
AB_077,ACHE,1,-8.4
AB_077,ACHE,2,-8.312
AB_077,ACHE,3,-8.276
AB_077,ACHE,4,-8.016
AB_077,ACHE,5,-7.744
AB_077,ACHE,6,-7.735
AB_077,ACHE,7,-7.685
AB_077,ACHE,8,-7.654
AB_077,ACHE,9,-7.643
AB_077,BCHE,1,-7.807
AB_077,BCHE,2,-7.669
AB_077,BCHE,3,-7.549
AB_077,BCHE,4,-7.238
AB_077,BCHE,5,-7.225
AB_077,BCHE,6,-7.207
AB_077,BCHE,7,-7.113
AB_077,BCHE,8,-7.108
AB_077,BCHE,9,-6.911
AB_078,ACHE,1,-7.662
AB_078,ACHE,2,-7.614
AB_078,ACHE,3,-7.57
AB_078,ACHE,4,-7.413
AB_078,ACHE,5,-7.381
AB_078,ACHE,6,-7.365
AB_078,ACHE,7,-7.238
AB_078,ACHE,8,-7.086
AB_078,ACHE,9,-6.755
AB_078,BCHE,1,-6.744
AB_078,BCHE,2,-6.585
AB_078,BCHE,3,-6.483
AB_078,BCHE,4,-6.44
AB_078,BCHE,5,-6.392
AB_078,BCHE,6,-6.365
AB_078,BCHE,7,-6.283
AB_078,BCHE,8,-6.217
AB_078,BCHE,9,-6.216
AB_079,ACHE,1,-11.475
AB_079,ACHE,2,-11.352
AB_079,ACHE,3,-11.179
AB_079,ACHE,4,-11.12
AB_079,ACHE,5,-10.87
AB_079,ACHE,6,-10.81
AB_079,ACHE,7,-10.65
AB_079,ACHE,8,-10.302
AB_079,ACHE,9,-10.301
AB_079,BCHE,1,-10.598
AB_079,BCHE,2,-10.406
AB_079,BCHE,3,-9.913
AB_079,BCHE,4,-9.668
AB_079,BCHE,5,-9.605
AB_079,BCHE,6,-9.415
AB_079,BCHE,7,-9.409
AB_079,BCHE,8,-9.306
AB_079,BCHE,9,-9.294
AB_080,ACHE,1,-10.759
AB_080,ACHE,2,-10.742
AB_080,ACHE,3,-10.561
AB_080,ACHE,4,-10.502
AB_080,ACHE,5,-10.344
AB_080,ACHE,6,-10.218
AB_080,ACHE,7,-10.037
AB_080,ACHE,8,-9.924
AB_080,ACHE,9,-9.651
AB_080,BCHE,1,-8.793
AB_080,BCHE,2,-8.768
AB_080,BCHE,3,-8.263
AB_080,BCHE,4,-8.255
AB_080,BCHE,5,-8.244
AB_080,BCHE,6,-8.166
AB_080,BCHE,7,-8.143
AB_080,BCHE,8,-8.012
AB_080,BCHE,9,-8.001
AB_081,ACHE,1,-11.336
AB_081,ACHE,2,-11.318
AB_081,ACHE,3,-11.005
AB_081,ACHE,4,-10.672
AB_081,ACHE,5,-10.618
AB_081,ACHE,6,-10.545
AB_081,ACHE,7,-10.279
AB_081,ACHE,8,-10.239
AB_081,ACHE,9,-10.064
AB_081,BCHE,1,-10.148
AB_081,BCHE,2,-9.996
AB_081,BCHE,3,-9.835
AB_081,BCHE,4,-9.829
AB_081,BCHE,5,-9.753
AB_081,BCHE,6,-9.733
AB_081,BCHE,7,-9.649
AB_081,BCHE,8,-9.433
AB_081,BCHE,9,-9.4
AB_082,ACHE,1,-7.888
AB_082,ACHE,2,-7.754
AB_082,ACHE,3,-7.724
AB_082,ACHE,4,-7.55
AB_082,ACHE,5,-7.387
AB_082,ACHE,6,-7.354
AB_082,ACHE,7,-7.248
AB_082,ACHE,8,-7.068
AB_082,ACHE,9,-6.972
AB_082,BCHE,1,-7.659
AB_082,BCHE,2,-7.445
AB_082,BCHE,3,-7.402
AB_082,BCHE,4,-7.303
AB_082,BCHE,5,-7.17
AB_082,BCHE,6,-7.16
AB_082,BCHE,7,-7.134
AB_082,BCHE,8,-7.061
AB_082,BCHE,9,-7.052
AB_083,ACHE,1,-10.999
AB_083,ACHE,2,-10.992
AB_083,ACHE,3,-10.957
AB_083,ACHE,4,-10.91
AB_083,ACHE,5,-10.771
AB_083,ACHE,6,-10.673
AB_083,ACHE,7,-10.546
AB_083,ACHE,8,-10.275
AB_083,ACHE,9,-9.657
AB_083,BCHE,1,-9.674
AB_083,BCHE,2,-9.561
AB_083,BCHE,3,-9.548
AB_083,BCHE,4,-9.443
AB_083,BCHE,5,-9.316
AB_083,BCHE,6,-9.067
AB_083,BCHE,7,-9.047
AB_083,BCHE,8,-9.013
AB_083,BCHE,9,-8.954
AB_084,ACHE,1,-11.785
AB_084,ACHE,2,-11.464
AB_084,ACHE,3,-11.296
AB_084,ACHE,4,-11.254
AB_084,ACHE,5,-10.679
AB_084,ACHE,6,-10.645
AB_084,ACHE,7,-10.624
AB_084,ACHE,8,-10.573
AB_084,ACHE,9,-10.523
AB_084,BCHE,1,-10.678
AB_084,BCHE,2,-10.626
AB_084,BCHE,3,-10.298
AB_084,BCHE,4,-10.173
AB_084,BCHE,5,-10.047
AB_084,BCHE,6,-9.917
AB_084,BCHE,7,-9.906
AB_084,BCHE,8,-9.85
AB_084,BCHE,9,-9.787
AB_085,ACHE,1,-9.59
AB_085,ACHE,2,-9.458
AB_085,ACHE,3,-9.349
AB_085,ACHE,4,-9.265
AB_085,ACHE,5,-9.013
AB_085,ACHE,6,-8.686
AB_085,ACHE,7,-8.65
AB_085,ACHE,8,-8.5
AB_085,ACHE,9,-8.318
AB_085,BCHE,1,-7.561
AB_085,BCHE,2,-7.542
AB_085,BCHE,3,-7.507
AB_085,BCHE,4,-7.422
AB_085,BCHE,5,-7.35
AB_085,BCHE,6,-7.222
AB_085,BCHE,7,-7.171
AB_085,BCHE,8,-6.96
AB_085,BCHE,9,-6.754
AB_086,ACHE,1,-10.419
AB_086,ACHE,2,-9.791
AB_086,ACHE,3,-9.769
AB_086,ACHE,4,-9.189
AB_086,ACHE,5,-9.002
AB_086,ACHE,6,-8.16
AB_086,ACHE,7,-8.107
AB_086,ACHE,8,-8.009
AB_086,ACHE,9,-7.795
AB_086,BCHE,1,-9.758
AB_086,BCHE,2,-9.624
AB_086,BCHE,3,-9.303
AB_086,BCHE,4,-9.094
AB_086,BCHE,5,-8.843
AB_086,BCHE,6,-8.72
AB_086,BCHE,7,-8.716
AB_086,BCHE,8,-8.595
AB_086,BCHE,9,-8.399
AB_087,ACHE,1,-11.395
AB_087,ACHE,2,-10.719
AB_087,ACHE,3,-9.244
AB_087,ACHE,4,-9.184
AB_087,ACHE,5,-9.115
AB_087,ACHE,6,-8.815
AB_087,ACHE,7,-8.497
AB_087,BCHE,1,-9.668
AB_087,BCHE,2,-9.464
AB_087,BCHE,3,-9.38
AB_087,BCHE,4,-9.074
AB_087,BCHE,5,-9.044
AB_087,BCHE,6,-9.005
AB_087,BCHE,7,-8.633
AB_087,BCHE,8,-8.435
AB_087,BCHE,9,-8.372
AB_088,ACHE,1,-10.266
AB_088,ACHE,2,-10.216
AB_088,ACHE,3,-9.982
AB_088,ACHE,4,-9.553
AB_088,ACHE,5,-9.429
AB_088,ACHE,6,-9.315
AB_088,ACHE,7,-9.222
AB_088,ACHE,8,-9.084
AB_088,ACHE,9,-8.882
AB_088,BCHE,1,-8.479
AB_088,BCHE,2,-8.437
AB_088,BCHE,3,-8.285
AB_088,BCHE,4,-8.133
AB_088,BCHE,5,-8.131
AB_088,BCHE,6,-7.893
AB_088,BCHE,7,-7.89
AB_088,BCHE,8,-7.854
AB_088,BCHE,9,-7.62
AB_089,ACHE,1,-11.528
AB_089,ACHE,2,-11.485
AB_089,ACHE,3,-11.052
AB_089,ACHE,4,-10.962
AB_089,ACHE,5,-10.764
AB_089,ACHE,6,-10.638
AB_089,ACHE,7,-10.519
AB_089,ACHE,8,-10.136
AB_089,ACHE,9,-9.906
AB_089,BCHE,1,-8.907
AB_089,BCHE,2,-8.361
AB_089,BCHE,3,-8.015
AB_089,BCHE,4,-7.861
AB_089,BCHE,5,-7.61
AB_089,BCHE,6,-7.244
AB_089,BCHE,7,-7.065
AB_089,BCHE,8,-7.005
AB_090,ACHE,1,-10.336
AB_090,ACHE,2,-10.29
AB_090,ACHE,3,-10.277
AB_090,ACHE,4,-9.884
AB_090,ACHE,5,-9.793
AB_090,ACHE,6,-9.63
AB_090,ACHE,7,-9.619
AB_090,ACHE,8,-9.52
AB_090,ACHE,9,-9.306
AB_090,BCHE,1,-8.445
AB_090,BCHE,2,-8.279
AB_090,BCHE,3,-7.781
AB_090,BCHE,4,-7.777
AB_090,BCHE,5,-7.724
AB_090,BCHE,6,-7.716
AB_090,BCHE,7,-7.648
AB_090,BCHE,8,-7.614
AB_090,BCHE,9,-7.462
AB_091,ACHE,1,-10.594
AB_091,ACHE,2,-10.526
AB_091,ACHE,3,-10.232
AB_091,ACHE,4,-10.166
AB_091,ACHE,5,-10.08
AB_091,ACHE,6,-9.8
AB_091,ACHE,7,-9.689
AB_091,ACHE,8,-9.67
AB_091,ACHE,9,-9.607
AB_091,BCHE,1,-8.735
AB_091,BCHE,2,-8.524
AB_091,BCHE,3,-8.126
AB_091,BCHE,4,-8.082
AB_091,BCHE,5,-8.077
AB_091,BCHE,6,-7.763
AB_091,BCHE,7,-7.749
AB_091,BCHE,8,-7.625
AB_091,BCHE,9,-7.36
AB_092,ACHE,1,-9.566
AB_092,ACHE,2,-8.934
AB_092,ACHE,3,-8.924
AB_092,ACHE,4,-8.913
AB_092,ACHE,5,-8.669
AB_092,ACHE,6,-8.636
AB_092,ACHE,7,-8.473
AB_092,ACHE,8,-8.373
AB_092,ACHE,9,-8.325
AB_092,BCHE,1,-7.713
AB_092,BCHE,2,-7.578
AB_092,BCHE,3,-7.569
AB_092,BCHE,4,-7.426
AB_092,BCHE,5,-7.346
AB_092,BCHE,6,-7.319
AB_092,BCHE,7,-7.205
AB_092,BCHE,8,-7.184
AB_092,BCHE,9,-7.169
AB_093,ACHE,1,-10.324
AB_093,ACHE,2,-10.221
AB_093,ACHE,3,-10.119
AB_093,ACHE,4,-9.544
AB_093,ACHE,5,-9.514
AB_093,ACHE,6,-9.453
AB_093,ACHE,7,-9.309
AB_093,ACHE,8,-9.054
AB_093,ACHE,9,-8.811
AB_093,BCHE,1,-10.2
AB_093,BCHE,2,-9.801
AB_093,BCHE,3,-9.647
AB_093,BCHE,4,-9.604
AB_093,BCHE,5,-9.359
AB_093,BCHE,6,-9.339
AB_093,BCHE,7,-9.27
AB_093,BCHE,8,-9.131
AB_093,BCHE,9,-9.03
AB_094,ACHE,1,-10.472
AB_094,ACHE,2,-10.437
AB_094,ACHE,3,-10.42
AB_094,ACHE,4,-9.95
AB_094,ACHE,5,-9.654
AB_094,ACHE,6,-9.609
AB_094,ACHE,7,-9.592
AB_094,ACHE,8,-9.438
AB_094,ACHE,9,-9.299
AB_094,BCHE,1,-8.896
AB_094,BCHE,2,-8.514
AB_094,BCHE,3,-8.495
AB_094,BCHE,4,-8.417
AB_094,BCHE,5,-8.401
AB_094,BCHE,6,-8.18
AB_094,BCHE,7,-8.034
AB_094,BCHE,8,-7.928
AB_094,BCHE,9,-7.452
AB_095,ACHE,1,-10.85
AB_095,ACHE,2,-10.835
AB_095,ACHE,3,-10.806
AB_095,ACHE,4,-10.71
AB_095,ACHE,5,-10.663
AB_095,ACHE,6,-10.556
AB_095,ACHE,7,-10.553
AB_095,ACHE,8,-10.481
AB_095,ACHE,9,-10.245
AB_095,BCHE,1,-9.456
AB_095,BCHE,2,-9.16
AB_095,BCHE,3,-9.124
AB_095,BCHE,4,-9.048
AB_095,BCHE,5,-8.84
AB_095,BCHE,6,-8.832
AB_095,BCHE,7,-8.818
AB_095,BCHE,8,-8.785
AB_095,BCHE,9,-8.684
AB_096,ACHE,1,-10.472
AB_096,ACHE,2,-10.392
AB_096,ACHE,3,-10.276
AB_096,ACHE,4,-10.038
AB_096,ACHE,5,-9.481
AB_096,ACHE,6,-9.456
AB_096,ACHE,7,-9.414
AB_096,ACHE,8,-9.363
AB_096,ACHE,9,-9.305
AB_096,BCHE,1,-8.055
AB_096,BCHE,2,-7.677
AB_096,BCHE,3,-7.493
AB_096,BCHE,4,-7.463
AB_096,BCHE,5,-7.383
AB_096,BCHE,6,-7.267
AB_096,BCHE,7,-7.262
AB_096,BCHE,8,-7.259
AB_096,BCHE,9,-7.23
AB_097,ACHE,1,-10.898
AB_097,ACHE,2,-10.862
AB_097,ACHE,3,-10.71
AB_097,ACHE,4,-10.682
