smiles_raw,glide_score_xp,pose_status,compound_name,dock_title,source_file,canonical_smiles,inchikey_block1
O=C(Nc1ccccc1)N1CCC(C(=O)N2CCC[C@@H](c3nc4ccccc4s3)C2)CC1,-7.44762,Done,D1940,D1940,9DKB_glide-dock_XP_8000_343e.csv,O=C(Nc1ccccc1)N1CCC(C(=O)N2CCC[C@@H](c3nc4ccccc4s3)C2)CC1,AOQKMDYSXWFAEK
Cc1sc2nc(NCCc3c[nH]c4ccc(Cl)cc34)[nH]c(=O)c2c1C,-7.44684,Done,D1508,D1508,9DKB_glide-dock_XP_8000_343e.csv,Cc1sc2nc(NCCc3c[nH]c4ccc(Cl)cc34)[nH]c(=O)c2c1C,YPCVWYQSOBLIDZ
Cc1ccc(-c2cc(C[N@H+]3CCC[C@@H](N4CCNC4=O)C3)on2)cc1,-7.4456,Done,D1107,D1107,9DKB_glide-dock_XP_8000_343e.csv,Cc1ccc(-c2cc(C[N@H+]3CCC[C@@H](N4CCNC4=O)C3)on2)cc1,HFIKEQHIXMLRDZ
Cc1noc(CCCNC(=O)[C@H](C)n2nc3c(cc2=O)CCC3)n1,-7.44512,Done,D1048,D1048,9DKB_glide-dock_XP_8000_343e.csv,Cc1noc(CCCNC(=O)[C@H](C)n2nc3c(cc2=O)CCC3)n1,IAYDACGPRWHCMY
Cc1cc(Cl)cc(Oc2ccc(S(=O)(=O)[N-]c3ccc(F)cn3)cc2C#N)c1,-7.44493,Done,A780,A780,9DKB_glide-dock_XP_8000_343e.csv,Cc1cc(Cl)cc(Oc2ccc(S(=O)(=O)[N-]c3ccc(F)cn3)cc2C#N)c1,OAWLVJWHURYHLE
COc1ccc(CCNC(=O)C(=O)NC[C@@H]2CCCN2S(=O)(=O)c2ccccc2)cc1OC,-7.44479,Done,D5950,D5950,9DKB_glide-dock_XP_8000_343e.csv,COc1ccc(CCNC(=O)C(=O)NC[C@@H]2CCCN2S(=O)(=O)c2ccccc2)cc1OC,JGAPZFQSKOORIV
O=C(NCc1noc(-c2ccccc2)n1)c1csc(-c2cccs2)n1,-7.44459,Done,D4534,D4534,9DKB_glide-dock_XP_8000_343e.csv,O=C(NCc1noc(-c2ccccc2)n1)c1csc(-c2cccs2)n1,FGDYAMZSBYTZJU
COc1ccc(OC)c(CCNC(=O)CCc2nnc3ccc(NCc4ccccc4Cl)nn23)c1,-7.444,Done,D1562,D1562,9DKB_glide-dock_XP_8000_343e.csv,COc1ccc(OC)c(CCNC(=O)CCc2nnc3ccc(NCc4ccccc4Cl)nn23)c1,ROERNVSKXVQJDL
Cn1cc(C(=O)NCc2cccn3nccc23)ccc1=O,-7.44374,Done,D3309,D3309,9DKB_glide-dock_XP_8000_343e.csv,Cn1cc(C(=O)NCc2cccn3nccc23)ccc1=O,ZOXHSKUXAOROQK
Cn1c(=O)sc2cc(S(=O)(=O)N3CCN(C(=O)CCc4c[nH]c5ccccc45)CC3)ccc21,-7.4437,Done,D7781,D7781,9DKB_glide-dock_XP_8000_343e.csv,Cn1c(=O)sc2cc(S(=O)(=O)N3CCN(C(=O)CCc4c[nH]c5ccccc45)CC3)ccc21,VYIOYKREIYFJRR
CN(C[C@H]1CC[N@H+](CCc2cccc(F)c2)CC1)C(=O)CCCN1CCCCC1=O,-7.44318,Done,D7241,D7241,9DKB_glide-dock_XP_8000_343e.csv,CN(C[C@H]1CC[N@H+](CCc2cccc(F)c2)CC1)C(=O)CCCN1CCCCC1=O,NNMQIZLOZWWZEC
C[C@@H]1CCCC[C@H]1OCCNC(=O)CCc1nc(-c2ccoc2)no1,-7.44288,Done,D4183,D4183,9DKB_glide-dock_XP_8000_343e.csv,C[C@@H]1CCCC[C@H]1OCCNC(=O)CCc1nc(-c2ccoc2)no1,PSDAKIWZHPUSRJ
O=C(Cc1ccc2c(c1)OCO2)N[C@@H]1C[C@H]1C1CCCCC1,-7.44212,Done,D2015,D2015,9DKB_glide-dock_XP_8000_343e.csv,O=C(Cc1ccc2c(c1)OCO2)N[C@@H]1C[C@H]1C1CCCCC1,MVWGVJJHXKQZKE
Cc1c2c(cc3c4c(c(=O)oc13)CCCC4)[C@@H](O)CC(C)(C)O2,-7.44121,Done,D283,D283,9DKB_glide-dock_XP_8000_343e.csv,Cc1c2c(cc3c4c(c(=O)oc13)CCCC4)[C@@H](O)CC(C)(C)O2,BRGFMNKRRCZOMB
O=C1CCc2cc(C(=O)NCc3nccc4ccccc34)ccc2N1,-7.44115,Done,D4935,D4935,9DKB_glide-dock_XP_8000_343e.csv,O=C1CCc2cc(C(=O)NCc3nccc4ccccc34)ccc2N1,KYVYANFDGIBRDO
O=C(NCc1nncn1C1CC1)c1c[nH]cc1-c1ccc(Cl)s1,-7.43999,Done,D7531,D7531,9DKB_glide-dock_XP_8000_343e.csv,O=C(NCc1nncn1C1CC1)c1c[nH]cc1-c1ccc(Cl)s1,SUJZDODFDKEMAO
O=C([O-])c1ccc(NN=C2CC(c3ccc(F)cc3)C2)cc1,-7.43951,Done,D4921,D4921,9DKB_glide-dock_XP_8000_343e.csv,O=C([O-])c1ccc(NN=C2CC(c3ccc(F)cc3)C2)cc1,GMFJYVBIDYQLPH
Cc1ccc2[nH]c(Cc3ccc(NC(=O)c4nc5ccccc5n(C)c4=O)cc3)nc2c1,-7.43932,Done,D6462,D6462,9DKB_glide-dock_XP_8000_343e.csv,Cc1ccc2[nH]c(Cc3ccc(NC(=O)c4nc5ccccc5n(C)c4=O)cc3)nc2c1,GDJYMFIQZNKTFF
COc1ccc(Cl)cc1C(=O)NCCCOc1cccc2cccnc12,-7.43921,Done,D2898,D2898,9DKB_glide-dock_XP_8000_343e.csv,COc1ccc(Cl)cc1C(=O)NCCCOc1cccc2cccnc12,KNARJMHGZLOXEZ
O=C(Nc1ccc(-c2cc(O)n[nH]2)cc1)c1c([O-])[nH]c(=O)[nH]c1=O,-7.439,Done,A94,A94,9DKB_glide-dock_XP_8000_343e.csv,O=C(Nc1ccc(-c2cc(O)n[nH]2)cc1)c1c([O-])[nH]c(=O)[nH]c1=O,KTZORZUQERPKAO
CCOC(=O)C1CCN(C(=O)CN2CC3=C(C2=O)[C@@H](c2cccc(C)c2)NC(=O)N3CC)CC1,-7.4387,Done,D2287,D2287,9DKB_glide-dock_XP_8000_343e.csv,CCOC(=O)C1CCN(C(=O)CN2CC3=C(C2=O)[C@@H](c2cccc(C)c2)NC(=O)N3CC)CC1,GRFJXZVTCZKTNW
C[C@H](c1cnn(Cc2ccccc2)c1)N1C(=O)[C@@H]2C[C@@H]3CCCC[C@H]3N2C1=O,-7.43864,Done,D4724,D4724,9DKB_glide-dock_XP_8000_343e.csv,C[C@H](c1cnn(Cc2ccccc2)c1)N1C(=O)[C@@H]2C[C@@H]3CCCC[C@H]3N2C1=O,RLYIHXBELQXHQI
COc1ccc(C(=O)CN2C(=O)NC3(CCC3)C2=O)cc1OC,-7.43812,Done,D1083,D1083,9DKB_glide-dock_XP_8000_343e.csv,COc1ccc(C(=O)CN2C(=O)NC3(CCC3)C2=O)cc1OC,YAWXLJSESCDHHB
CCCCOc1ccc(C(=O)NCC(=O)N(C)Cc2nnc3n2CCCCC3)cc1,-7.43798,Done,D1908,D1908,9DKB_glide-dock_XP_8000_343e.csv,CCCCOc1ccc(C(=O)NCC(=O)N(C)Cc2nnc3n2CCCCC3)cc1,LHNGFBQWALPXQN
O=C(NC[C@@H]1CCCO1)C(F)(F)C(F)(F)C(=O)NC[C@@H]1CCCO1,-7.43778,Done,D5495,D5495,9DKB_glide-dock_XP_8000_343e.csv,O=C(NC[C@@H]1CCCO1)C(F)(F)C(F)(F)C(=O)NC[C@@H]1CCCO1,NLBADXVGXHHXRI
CN(C(=O)Cn1ccc(=O)[nH]c1=O)[C@@H]1CC(C)(C)OC1=O,-7.43613,Done,D7854,D7854,9DKB_glide-dock_XP_8000_343e.csv,CN(C(=O)Cn1ccc(=O)[nH]c1=O)[C@@H]1CC(C)(C)OC1=O,BFCXHZIASSESTK
COc1cc(OC)cc(C(=O)Nc2nn(C)c3nc4ccc(C)cc4cc23)c1,-7.4359,Done,D3045,D3045,9DKB_glide-dock_XP_8000_343e.csv,COc1cc(OC)cc(C(=O)Nc2nn(C)c3nc4ccc(C)cc4cc23)c1,IULSRSGPMMQEAS
O=c1[nH]c2c(cnn2Cc2ccccc2)c([O-])c1-c1nc(-c2ccc(Cl)cc2)no1,-7.43574,Done,D363,D363,9DKB_glide-dock_XP_8000_343e.csv,O=c1[nH]c2c(cnn2Cc2ccccc2)c([O-])c1-c1nc(-c2ccc(Cl)cc2)no1,QFGNPJSDWPWWGU
CC(C)c1ccc(-c2noc(CN3C(=O)N[C@@]4(CCOc5ccccc54)C3=O)n2)cc1,-7.43558,Done,D2658,D2658,9DKB_glide-dock_XP_8000_343e.csv,CC(C)c1ccc(-c2noc(CN3C(=O)N[C@@]4(CCOc5ccccc54)C3=O)n2)cc1,HKTJSZKXFMIWCB
Cc1ccc(C(=O)NCCNC(=O)CSc2ccncc2)cc1F,-7.43539,Done,D2550,D2550,9DKB_glide-dock_XP_8000_343e.csv,Cc1ccc(C(=O)NCCNC(=O)CSc2ccncc2)cc1F,BWOPQOOLTQSPTB
COc1cccc(Cl)c1CN1CCNC(=O)C[C@H]1c1ccccc1,-7.43537,Done,D2518,D2518,9DKB_glide-dock_XP_8000_343e.csv,COc1cccc(Cl)c1CN1CCNC(=O)C[C@H]1c1ccccc1,FPNDUAXGQWFBPE
Cc1noc([C@@H]2CC[C@H](CNS(=O)(=O)c3ccc4[nH]c(=O)[nH]c4c3)O2)n1,-7.4341,Done,D136,D136,9DKB_glide-dock_XP_8000_343e.csv,Cc1noc([C@@H]2CC[C@H](CNS(=O)(=O)c3ccc4[nH]c(=O)[nH]c4c3)O2)n1,XKXKFPVUSIIMOZ
Cc1cc(-c2nnn(C[C@H]3CC[C@H](C(=O)[O-])CC3)n2)cc(C(=O)NCc2ccc(F)cc2)n1,-7.43399,Done,C44,C44,9DKB_glide-dock_XP_8000_343e.csv,Cc1cc(-c2nnn(C[C@H]3CC[C@H](C(=O)[O-])CC3)n2)cc(C(=O)NCc2ccc(F)cc2)n1,KOTGODCEORJYIF
Cc1cccc(NC(=O)CNC(=O)CSc2nnc(C(C)(C)C)n2N)c1C,-7.43387,Done,D7586,D7586,9DKB_glide-dock_XP_8000_343e.csv,Cc1cccc(NC(=O)CNC(=O)CSc2nnc(C(C)(C)C)n2N)c1C,BEFBCZJHYNNOKC
O=C(N[C@@H]1CCCN(c2ncccn2)C1)c1cc2ccccc2cc1O,-7.43363,Done,D2165,D2165,9DKB_glide-dock_XP_8000_343e.csv,O=C(N[C@@H]1CCCN(c2ncccn2)C1)c1cc2ccccc2cc1O,DZKSMGUSNNNTQC
COCC1(S(=O)(=O)NCc2cccc(F)c2)CC1,-7.43361,Done,D5198,D5198,9DKB_glide-dock_XP_8000_343e.csv,COCC1(S(=O)(=O)NCc2cccc(F)c2)CC1,OUBJHELLUUVXTC
CCOC(=O)C1=C(CN(C)Cc2nc3ccccc3c(=O)[nH]2)NC(=O)N[C@H]1c1ccco1,-7.43323,Done,D6685,D6685,9DKB_glide-dock_XP_8000_343e.csv,CCOC(=O)C1=C(CN(C)Cc2nc3ccccc3c(=O)[nH]2)NC(=O)N[C@H]1c1ccco1,GROIACZJVVYKBD
COc1cccc(N2CCN(C(=O)CCNC(=O)c3ccccc3F)CC2)c1,-7.43316,Done,D2459,D2459,9DKB_glide-dock_XP_8000_343e.csv,COc1cccc(N2CCN(C(=O)CCNC(=O)c3ccccc3F)CC2)c1,QAJBNXOBQRHYDQ
Cn1cnc2c(C(=O)Nc3sc4c(c3C#N)CCCCCC4)ccnc21,-7.43278,Done,D2674,D2674,9DKB_glide-dock_XP_8000_343e.csv,Cn1cnc2c(C(=O)Nc3sc4c(c3C#N)CCCCCC4)ccnc21,IPGQBACCCJALLU
Cn1c(NC(=O)c2ccc(Cl)c([N+](=O)[O-])c2)cc(=O)n(C)c1=O,-7.43241,Done,D6178,D6178,9DKB_glide-dock_XP_8000_343e.csv,Cn1c(NC(=O)c2ccc(Cl)c([N+](=O)[O-])c2)cc(=O)n(C)c1=O,DRUUAOLPTZJYHP
O=C(c1ccc(-n2cccn2)cc1)N(Cc1cccs1)c1ccc2c(c1)OCCO2,-7.43209,Done,D4223,D4223,9DKB_glide-dock_XP_8000_343e.csv,O=C(c1ccc(-n2cccn2)cc1)N(Cc1cccs1)c1ccc2c(c1)OCCO2,QWFFAMOIPCPXOI
Cc1cc(C)n(CCCNC(=O)COCc2nc(-c3cccnc3)no2)n1,-7.4318,Done,D4945,D4945,9DKB_glide-dock_XP_8000_343e.csv,Cc1cc(C)n(CCCNC(=O)COCc2nc(-c3cccnc3)no2)n1,CMNDRJILBWPSBW
O=C([N-]S(=O)(=O)CCC1CCCCC1)c1cc2c(s1)CCOC2,-7.43105,Done,D2741,D2741,9DKB_glide-dock_XP_8000_343e.csv,O=C([N-]S(=O)(=O)CCC1CCCCC1)c1cc2c(s1)CCOC2,HVYWPJQGQBFWKF
COc1ccc(N2C(=O)C(=O)N(CCSc3cc(Cl)ccc3Cl)C2=O)cc1,-7.43103,Done,D4309,D4309,9DKB_glide-dock_XP_8000_343e.csv,COc1ccc(N2C(=O)C(=O)N(CCSc3cc(Cl)ccc3Cl)C2=O)cc1,QEIVAEMLNHCCAX
O=C(COCCN1CC[NH+]([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1)NCCCn1cccn1,-7.43011,Done,D6380,D6380,9DKB_glide-dock_XP_8000_343e.csv,O=C(COCCN1CC[NH+]([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1)NCCCn1cccn1,DRPVMGKPGGTHEU
COc1ccc(F)c(-c2nc(CN3CCN4C(=O)CNC(=O)[C@@H]4C3)c(C)o2)c1,-7.42919,Done,D1803,D1803,9DKB_glide-dock_XP_8000_343e.csv,COc1ccc(F)c(-c2nc(CN3CCN4C(=O)CNC(=O)[C@@H]4C3)c(C)o2)c1,FFXSRRKBRIUWDE
COC(=O)N1CCc2c(sc(NC(=O)c3cccc4ccccc34)c2C#N)C1,-7.42918,Done,D7856,D7856,9DKB_glide-dock_XP_8000_343e.csv,COC(=O)N1CCc2c(sc(NC(=O)c3cccc4ccccc34)c2C#N)C1,APJVEYPPEBTXBA
COc1ccc([C@H](NS(=O)(=O)c2ccc(-n3cnnn3)c(OC)c2)c2ccccc2)cc1,-7.42908,Done,D1727,D1727,9DKB_glide-dock_XP_8000_343e.csv,COc1ccc([C@H](NS(=O)(=O)c2ccc(-n3cnnn3)c(OC)c2)c2ccccc2)cc1,ZJFKSPCBWCMPIP
CCC1=C(C(=O)N2C[C@@H](O)C3(CC3)C2)CCCO1,-7.4288,Done,D3339,D3339,9DKB_glide-dock_XP_8000_343e.csv,CCC1=C(C(=O)N2C[C@@H](O)C3(CC3)C2)CCCO1,PYIIZPOKTVCMMR
CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)[O-],-7.42871,Done,C35,C35,9DKB_glide-dock_XP_8000_343e.csv,CC1(C)S[C@@H]2[C@H](NC(=O)Cc3ccccc3)C(=O)N2[C@H]1C(=O)[O-],JGSARLDLIJGVTE
O=C(NCc1cn2c([nH+]1)CCCC2)N[C@H](c1ccccc1)C1CCC1,-7.42844,Done,D4748,D4748,9DKB_glide-dock_XP_8000_343e.csv,O=C(NCc1cn2c([nH+]1)CCCC2)N[C@H](c1ccccc1)C1CCC1,LUBIXYNXXIULTR
COc1ccc2c(c1)[C@@H](Nc1ccc(N3CCOCC3)cn1)CCCO2,-7.42835,Done,D2701,D2701,9DKB_glide-dock_XP_8000_343e.csv,COc1ccc2c(c1)[C@@H](Nc1ccc(N3CCOCC3)cn1)CCCO2,BUDJJVBVEXUGRD
c1ccc([C@H](Nc2ccc3nnnn3n2)C2CC2)cc1,-7.4276,Done,D6714,D6714,9DKB_glide-dock_XP_8000_343e.csv,c1ccc([C@H](Nc2ccc3nnnn3n2)C2CC2)cc1,LRQMIVVSRRFHIX
Cc1ccnc2nc(C(=O)NC[C@@H]3C[C@@H]4CC[C@H]3C4)nn12,-7.42734,Done,D1592,D1592,9DKB_glide-dock_XP_8000_343e.csv,Cc1ccnc2nc(C(=O)NC[C@@H]3C[C@@H]4CC[C@H]3C4)nn12,SFMSEEQKDOQLCB
Cc1ccc(N/N=C(\C#N)c2nc3ccccc3s2)cc1S(=O)(=O)N1CCOCC1,-7.42705,Done,D359,D359,9DKB_glide-dock_XP_8000_343e.csv,Cc1ccc(N/N=C(\C#N)c2nc3ccccc3s2)cc1S(=O)(=O)N1CCOCC1,QIWXILBIUNVQML
Cc1cc(C(=O)NCC2CCc3ccccc3CC2)oc1C(=O)[O-],-7.42687,Done,D5775,D5775,9DKB_glide-dock_XP_8000_343e.csv,Cc1cc(C(=O)NCC2CCc3ccccc3CC2)oc1C(=O)[O-],HPICOMPJQGYZNH
Cc1ccc(CSc2nnc3nc4c(nn23)c2ccccc2n4C)cc1,-7.42657,Done,D2769,D2769,9DKB_glide-dock_XP_8000_343e.csv,Cc1ccc(CSc2nnc3nc4c(nn23)c2ccccc2n4C)cc1,OVJHKSKYBURKBK
COc1cc(CN(C)C(=O)NCCCn2ccnc2)ccc1SC,-7.42651,Done,D528,D528,9DKB_glide-dock_XP_8000_343e.csv,COc1cc(CN(C)C(=O)NCCCn2ccnc2)ccc1SC,AAPULFRPNKDYKX
O=C(CCn1[n-]c(=O)c2ccccc2c1=O)Nc1ccc(-c2nc(C3CC3)n[nH]2)cc1,-7.42616,Done,D4479,D4479,9DKB_glide-dock_XP_8000_343e.csv,O=C(CCn1[n-]c(=O)c2ccccc2c1=O)Nc1ccc(-c2nc(C3CC3)n[nH]2)cc1,MZQHUEJODRXNDT
Cc1ccc(NC(=O)CNc2nc(C)cc(C3CCC3)n2)c(F)c1,-7.42594,Done,D4209,D4209,9DKB_glide-dock_XP_8000_343e.csv,Cc1ccc(NC(=O)CNc2nc(C)cc(C3CCC3)n2)c(F)c1,NZSCTASVXZEDIR
O=c1c2ccccc2sn1Cc1noc([C@@H]2CCCO2)n1,-7.42538,Done,D5474,D5474,9DKB_glide-dock_XP_8000_343e.csv,O=c1c2ccccc2sn1Cc1noc([C@@H]2CCCO2)n1,WYEUSQXIMADZIE
O=C(NCc1nnc([S-])n1C1CC1)C1(c2ccccc2Cl)CCOCC1,-7.42474,Done,D5003,D5003,9DKB_glide-dock_XP_8000_343e.csv,O=C(NCc1nnc([S-])n1C1CC1)C1(c2ccccc2Cl)CCOCC1,QMUOLMOCXRBRQL
Cn1nc(C(=O)NCc2noc(Cc3cccs3)n2)ccc1=O,-7.42453,Done,D583,D583,9DKB_glide-dock_XP_8000_343e.csv,Cn1nc(C(=O)NCc2noc(Cc3cccs3)n2)ccc1=O,JHNMWEPJTIBDGY
Cc1c(NC(=O)c2cnc3ccccc3n2)c(=O)n(-c2ccccc2)n1C,-7.42428,Done,D1267,D1267,9DKB_glide-dock_XP_8000_343e.csv,Cc1c(NC(=O)c2cnc3ccccc3n2)c(=O)n(-c2ccccc2)n1C,KLFMPRWZSYISDK
N#Cc1ccc(Cl)c(Oc2ccc(S(=O)(=O)[N-]c3ccc(F)cn3)cc2C#N)c1,-7.42405,Done,A169,A169,9DKB_glide-dock_XP_8000_343e.csv,N#Cc1ccc(Cl)c(Oc2ccc(S(=O)(=O)[N-]c3ccc(F)cn3)cc2C#N)c1,JNJZSPVWAAPNAV
O=C(Nc1nnc(-c2cccnc2)s1)[C@@H]1CCCN(c2nc3ccccc3s2)C1,-7.42399,Done,D1526,D1526,9DKB_glide-dock_XP_8000_343e.csv,O=C(Nc1nnc(-c2cccnc2)s1)[C@@H]1CCCN(c2nc3ccccc3s2)C1,JDENHQMSSFEGMA
Cc1ccc(CSc2ncc3c(=O)n(Cc4ccc(F)cc4)cnc3n2)cc1,-7.42287,Done,D6872,D6872,9DKB_glide-dock_XP_8000_343e.csv,Cc1ccc(CSc2ncc3c(=O)n(Cc4ccc(F)cc4)cnc3n2)cc1,MORYZQMDBLBXBY
C[C@H](ONC(=O)[C@]12C[C@H]1COC21CCC1)c1ccncc1,-7.42267,Done,D7460,D7460,9DKB_glide-dock_XP_8000_343e.csv,C[C@H](ONC(=O)[C@]12C[C@H]1COC21CCC1)c1ccncc1,SPONUOODMFJFAE
O=C(c1ccccc1C(F)(F)F)N1CCC(c2nnc(-c3ccco3)s2)CC1,-7.42265,Done,D3653,D3653,9DKB_glide-dock_XP_8000_343e.csv,O=C(c1ccccc1C(F)(F)F)N1CCC(c2nnc(-c3ccco3)s2)CC1,GKZIOCNPJDJHOA
CCCOc1cccc(C(=O)NCCCc2n[nH]c(=O)[nH]2)c1,-7.42249,Done,D5636,D5636,9DKB_glide-dock_XP_8000_343e.csv,CCCOc1cccc(C(=O)NCCCc2n[nH]c(=O)[nH]2)c1,ACWDTLUVPWPRIN
CO[C@H]1CN(C(=O)CCc2c(C)noc2C)C[C@@]12CCCO2,-7.42156,Done,D851,D851,9DKB_glide-dock_XP_8000_343e.csv,CO[C@H]1CN(C(=O)CCc2c(C)noc2C)C[C@@]12CCCO2,LAWFRODMNMMJKU
O=C(COc1ccc2occ(-c3ccco3)c2c1)N1CCn2c1nc1ccccc12,-7.42128,Done,D6355,D6355,9DKB_glide-dock_XP_8000_343e.csv,O=C(COc1ccc2occ(-c3ccco3)c2c1)N1CCn2c1nc1ccccc12,AKUMNVBFTSHHGU
O=C(CSc1nncn1CCc1cccs1)N1CC[NH+](Cc2ccc(Cl)s2)CC1,-7.41996,Done,D6286,D6286,9DKB_glide-dock_XP_8000_343e.csv,O=C(CSc1nncn1CCc1cccs1)N1CC[NH+](Cc2ccc(Cl)s2)CC1,KAKCZJARJPUYQH
Cc1nn(Cc2ccc(C(=O)Nc3ccc(S(=O)(=O)N4CCCCCC4)cc3)o2)c(C)c1Cl,-7.41982,Done,D5321,D5321,9DKB_glide-dock_XP_8000_343e.csv,Cc1nn(Cc2ccc(C(=O)Nc3ccc(S(=O)(=O)N4CCCCCC4)cc3)o2)c(C)c1Cl,TTXGPRAPKWCAAI
Cn1c(SCC(=O)N[C@@H]2CC[N@H+](Cc3ccccc3)C2)nc2scc(-c3cccs3)c2c1=O,-7.4198,Done,D2371,D2371,9DKB_glide-dock_XP_8000_343e.csv,Cn1c(SCC(=O)N[C@@H]2CC[N@H+](Cc3ccccc3)C2)nc2scc(-c3cccs3)c2c1=O,UHWPGBPPKUEOFX
CCc1nc(C(=O)Nc2nccnc2-n2cccn2)nn1-c1ccccc1,-7.41932,Done,D3123,D3123,9DKB_glide-dock_XP_8000_343e.csv,CCc1nc(C(=O)Nc2nccnc2-n2cccn2)nn1-c1ccccc1,HQDIGXNHOWZNDE
O[C@H](CNc1ncnc2sc(I)cc12)c1csc2ccccc12,-7.41836,Done,D6137,D6137,9DKB_glide-dock_XP_8000_343e.csv,O[C@H](CNc1ncnc2sc(I)cc12)c1csc2ccccc12,AKDYJGHFJWIZLI
Cc1cc(=O)c(C(=O)N2CCN(c3nnnn3-c3ccccc3)CC2)nn1-c1ccccc1,-7.41807,Done,D1982,D1982,9DKB_glide-dock_XP_8000_343e.csv,Cc1cc(=O)c(C(=O)N2CCN(c3nnnn3-c3ccccc3)CC2)nn1-c1ccccc1,CMDIGEOXHMRMST
O=C1C[C@H](n2nnnc2-c2ccc(C(F)(F)F)cc2)[C@H]2CO[C@@H]1O2,-7.4172,Done,D6022,D6022,9DKB_glide-dock_XP_8000_343e.csv,O=C1C[C@H](n2nnnc2-c2ccc(C(F)(F)F)cc2)[C@H]2CO[C@@H]1O2,FZPDWWMKSYENLV
CC(C)Cc1ccc([C@H](C)C(=O)[O-])cc1,-7.41685,Done,C38,C38,9DKB_glide-dock_XP_8000_343e.csv,CC(C)Cc1ccc([C@H](C)C(=O)[O-])cc1,HEFNNWSXXWATRW
Cc1nc(C(=O)N(Cc2cccc(OCc3cccs3)c2)[C@H]2CCCCNC2=O)cs1,-7.41679,Done,D1823,D1823,9DKB_glide-dock_XP_8000_343e.csv,Cc1nc(C(=O)N(Cc2cccc(OCc3cccs3)c2)[C@H]2CCCCNC2=O)cs1,PSZYJVLPRIRVFO
Cc1cccc(NC(=O)Cn2nc3nc(N4CCCCCC4)ccn3c2=O)c1C,-7.41648,Done,D2246,D2246,9DKB_glide-dock_XP_8000_343e.csv,Cc1cccc(NC(=O)Cn2nc3nc(N4CCCCCC4)ccn3c2=O)c1C,IVCOSOYHXYQNHK
O=C1CC[C@@H](CN(Cc2ccncc2)Cc2nnc(-c3ccccc3)o2)N1,-7.41597,Done,D7768,D7768,9DKB_glide-dock_XP_8000_343e.csv,O=C1CC[C@@H](CN(Cc2ccncc2)Cc2nnc(-c3ccccc3)o2)N1,JIPKZCOFZYLZPT
COc1cccc(C(=O)COC(=O)CCS(=O)(=O)c2ccc(NC(C)=O)cc2)c1,-7.41512,Done,D6303,D6303,9DKB_glide-dock_XP_8000_343e.csv,COc1cccc(C(=O)COC(=O)CCS(=O)(=O)c2ccc(NC(C)=O)cc2)c1,ABWWEDSEFMLDEU
O=C(NCc1ccc(-n2ccnc2)nc1)N(C1CCCC1)C1CC1,-7.41407,Done,D292,D292,9DKB_glide-dock_XP_8000_343e.csv,O=C(NCc1ccc(-n2ccnc2)nc1)N(C1CCCC1)C1CC1,JIDNDBWHEAKOOX
CC(C)n1nc(O)c2c1NC(=O)CS[C@H]2C1=Cc2ccccc2O[C@H]1C,-7.41363,Done,D4044,D4044,9DKB_glide-dock_XP_8000_343e.csv,CC(C)n1nc(O)c2c1NC(=O)CS[C@H]2C1=Cc2ccccc2O[C@H]1C,WAFJPKFCHIXXLJ
CCOCC(=O)N1CC(n2c(C3CC3)nc3ccccc32)C1,-7.41291,Done,D6692,D6692,9DKB_glide-dock_XP_8000_343e.csv,CCOCC(=O)N1CC(n2c(C3CC3)nc3ccccc32)C1,GFNRYHNQQUMTAR
CCOc1ccc(-c2n[nH]c3c2CN(C(=O)CCc2ccco2)CC3)cc1,-7.41216,Done,D6169,D6169,9DKB_glide-dock_XP_8000_343e.csv,CCOc1ccc(-c2n[nH]c3c2CN(C(=O)CCc2ccco2)CC3)cc1,GYEICWBDTUGECV
Cc1ccc(C2(O)CCN(C(=O)C[C@@H]3NC(=O)c4ccccc43)CC2)nc1,-7.41179,Done,D6160,D6160,9DKB_glide-dock_XP_8000_343e.csv,Cc1ccc(C2(O)CCN(C(=O)C[C@@H]3NC(=O)c4ccccc43)CC2)nc1,AFYUUUZPWCKJPC
Cc1ccc2cccc(OS(=O)(=O)c3cc4c(cc3Cl)NC(=O)CO4)c2n1,-7.41125,Done,D5262,D5262,9DKB_glide-dock_XP_8000_343e.csv,Cc1ccc2cccc(OS(=O)(=O)c3cc4c(cc3Cl)NC(=O)CO4)c2n1,MBIVHENXKJOXIX
Clc1cccc(Cl)c1Cn1nc(Cl)c2ncc(-c3nnn[n-]3)cc21,-7.41017,Done,A633,A633,9DKB_glide-dock_XP_8000_343e.csv,Clc1cccc(Cl)c1Cn1nc(Cl)c2ncc(-c3nnn[n-]3)cc21,CERYCMRKPJXSEQ
CC(C)(Sc1nc2ccccc2n1-c1ccccc1)C(=O)[O-],-7.41012,Done,A541,A541,9DKB_glide-dock_XP_8000_343e.csv,CC(C)(Sc1nc2ccccc2n1-c1ccccc1)C(=O)[O-],BNJOIDOJUOQMQG
