ligand,target,vina_mode,rtmscore
PM110_097,4L23,3,39.65411039670862
PM48_05,4L23,7,39.63575108257689
PM110_073,4L23,8,39.62218939131094
PM110_097,4L23,1,39.51272775517021
PM48_30,4L23,3,39.48473762398725
PM110_050,4L23,3,39.46973832044869
PM110_097,4L23,8,39.39237646913942
PM48_40,4L23,2,39.220060618358765
PM110_068,4L23,7,39.08635482060594
PM48_29,4L23,5,39.0803481832054
PM110_054,4L23,5,39.07603109738998
PM48_05,4L23,1,38.98112684218054
PM48_18,4L23,8,38.963739263023534
PM110_108,4L23,7,38.7894178762265
PM48_26,4L23,5,38.775501436768586
PM110_114,4L23,2,38.760185472087
PM48_02,4L23,2,38.73106092751904
PM48_11,4L23,5,38.70375678592788
PM48_31,4L23,8,38.68552270688279
PM110_102,4L23,6,38.48070046860416
PM110_102,4L23,5,38.36145616159967
PM48_05,4L23,3,38.359136395891824
PM110_052,4L23,8,38.33199512939108
PM48_30,4L23,5,38.33098795504316
PM110_098,4L23,5,38.24867255861386
PM110_095,4L23,5,38.18486738389802
PM110_070,4L23,2,38.13574685659544
PM110_109,4L23,3,38.12842988805237
PM110_053,4L23,6,38.11359791178805
PM110_070,4L23,1,38.11099626596005
PM48_09,4L23,5,38.09304622955943
PM110_071,4L23,8,38.04840349623139
PM110_057,4L23,1,37.93888794552391
PM48_18,4L23,9,37.88140429269666
PM48_01,4L23,3,37.85474861816895
PM110_114,4L23,5,37.79504853379885
PM110_063,4L23,5,37.779845552968936
PM48_09,4L23,4,37.776803700827344
PM48_29,4L23,1,37.73202695895655
PM110_107,4L23,4,37.60495243359959
PM110_063,4L23,2,37.59952923711401
PM110_083,4L23,7,37.57583153960298
PM48_07,4L23,1,37.47818581424664
PM110_088,4L23,3,37.463337108847554
PM48_05,4L23,6,37.456219549788095
PM110_088,4L23,2,37.38957636415609
PM110_050,4L23,7,37.38646996712998
PM48_14,4L23,5,37.37184862403689
PM48_28,4L23,9,37.3666698593655
PM110_054,4L23,9,37.30071182932585
PM48_09,4L23,9,37.143859246768265
PM110_057,4L23,5,37.05513524697657
PM110_064,4L23,4,37.04973647001236
PM110_066,4L23,3,37.03542743618995
PM110_058,4L23,2,37.01661337643989
PM48_13,4L23,1,37.012120221043176
PM48_14,4L23,7,37.00410221031955
PM110_051,4L23,6,36.98782374404959
PM48_44,4L23,2,36.958720600043655
PM48_21,4L23,6,36.86033468414418
PM110_051,4L23,2,36.85011983763231
PM48_01,4L23,8,36.84389744291466
PM48_03,4L23,1,36.84173499520144
PM110_099,4L23,1,36.83024518171571
PM110_062,4L23,6,36.79931601119967
PM110_082,4L23,3,36.78143965189701
PM110_099,4L23,2,36.7777661043665
PM110_115,4L23,3,36.76778866838824
PM48_21,4L23,2,36.75072917773298
PM48_02,4L23,9,36.71366247888182
PM110_114,4L23,4,36.69681856300865
PM48_08,4L23,2,36.65338235789103
PM48_29,4L23,3,36.592645066740445
PM110_114,4L23,6,36.57470064250571
PM110_083,4L23,1,36.480481615082645
PM110_067,4L23,8,36.38464475585543
PM110_056,4L23,5,36.36425386744422
PM48_26,4L23,8,36.3475690176397
PM48_27,4L23,1,36.334223329449
PM110_066,4L23,4,36.28464650809495
PM110_108,4L23,2,36.26774949027664
PM48_14,4L23,3,36.18854098958376
PM48_01,4L23,5,36.17516970095372
PM110_105,4L23,6,36.1612605512873
PM110_105,4L23,5,36.07354193495334
PM48_35,4L23,3,36.00558419174821
PM110_085,4L23,4,35.99881006209781
PM110_109,4L23,1,35.95626040675266
PM110_088,4L23,1,35.869436409523935
PM110_086,4L23,5,35.77445667668662
PM110_091,4L23,1,35.70772706144954
PM48_29,4L23,7,35.65365658037628
PM110_069,4L23,6,35.653027464404346
PM110_060,4L23,4,35.59088190095397
PM48_22,4L23,9,35.548215079548015
PM110_051,4L23,9,35.540768273519845
PM48_16,4L23,3,35.507353385999046
PM110_094,4L23,4,35.46508572995856
PM48_46,4L23,3,35.462530881251546
PM110_093,4L23,3,35.45623570704973
PM110_078,4L23,6,35.4401006185731
