smiles,pAct_JNK1,pAct_JNK2,pAct_JNK3
O=C(NCCNc1cc(-c2cn(-c3ccccc3)nc2-c2cccc(O)c2)ccn1)Nc1ccc(Cl)c(C(F)(F)F)c1,,,6.0
O=C(NCCCNc1cc(-c2cn(-c3ccccc3)nc2-c2cccc(O)c2)ccn1)Nc1ccc(F)cc1,,,7.01
O=C(NCCNc1cc(-c2cn(-c3ccccc3)nc2-c2cccc(O)c2)ccn1)Nc1ccc(F)cc1,,,6.72
O=C(Nc1ccc(Cl)c(Cl)c1)N1CCN(c2cc(-c3cn(-c4ccccc4)nc3-c3cccc(O)c3)ccn2)CC1,,,6.0
O=C(Nc1ccccc1)N1CCN(c2cc(-c3cn(-c4ccccc4)nc3-c3cccc(O)c3)ccn2)CC1,,,6.0
O=C(NCCNc1cc(-c2cn(-c3ccccc3)nc2-c2cccc(O)c2)ccn1)Nc1cccc(C(F)(F)F)c1,,,7.0
O=C(NCCCNc1cc(-c2cn(-c3ccccc3)nc2-c2cccc(O)c2)ccn1)Nc1cccc(C(F)(F)F)c1,,,6.32
COc1cccc(-c2nn(-c3ccccc3)cc2-c2ccnc(N3CCN(C(=O)Nc4ccc(Cl)c(Cl)c4)CC3)c2)c1,,,6.0
O=C(NCCCNc1cc(-c2cn(-c3ccccc3)nc2-c2cccc(O)c2)ccn1)Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1,,,6.0
CC(C)(C)c1cc(NC(=O)Nc2cccc3ccccc23)n(-c2cccc(N)c2)n1,,7.105,
O=C(c1cccc(CNc2n[nH]c3cccc(Cl)c23)c1)N1CCN(C(=O)c2ccc(Cl)cc2Cl)CC1,,,7.07
N#CCc1cnc(-c2ccc3ccccc3c2)n1-c1ccnc(N[C@@H]2CCCN(C(=O)C3CC3)C2)n1,,7.18,8.3
NC(=O)C1Cc2nc(-c3ccc4ccccc4c3)n(-c3ccnc(N[C@@H]4CCN(C(=O)C5CC5)C4)n3)c2C1,,,7.6
C[C@@H]1CN(C(=O)c2ccc(NC(=O)/C=C/CN(C)C)cc2)C[C@@H]1Nc1nccc(-c2c(-c3ccccc3)nn3ccccc23)n1,,7.57,
O=C1N/C(=N\c2cccc(Cl)c2Cl)S/C1=C1\C(=O)Nc2ccc([N+](=O)[O-])cc21,,,7.05
CN(C)C/C=C/C(=O)Nc1ccc(C(=O)N2CC[C@H](Nc3nccc(-c4c(-c5ccc(F)cc5)nn5ccccc45)n3)C2)cc1,,8.4,
N#CCc1cnc(-c2ccc3occc3c2)n1-c1ccnc(N[C@H]2CCCN(C(=O)C3CC3)C2)n1,,6.57,8.21
N#CCc1cnc(-c2ccc3ccccc3c2)n1-c1ccnc(N[C@H]2CCCN(C(=O)C3CC3)C2)n1,,6.84,9.0
N#CCc1cnc(C2=CC3OCCOC3C=C2)n1-c1ccnc(N[C@H]2CCCN(C(=O)C3CC3)C2)n1,,,5.82
O=C(c1ccc(CNc2n[nH]c3ccccc23)cc1)N1CCN(C(=O)c2cc(C(F)(F)F)ccc2F)CC1,,,6.45
CN(C)C/C=C/C(=O)Nc1ccc(C(=O)N2CCC[C@H](Nc3nccc(-c4c(-c5ccccc5)nn5ccccc45)n3)C2)cc1,,8.3,
N#CCc1cnc(-c2ccc(Cl)c(Cl)c2)n1-c1ccnc(N[C@H]2CCCNC2)n1,,,4.88
O=C(c1ccc(C(F)(F)F)cc1)N1CCN(C(=O)c2cccc(CNc3n[nH]c4ccccc34)c2)CC1,,,5.14
NC(=O)C1Cc2nc(-c3ccc(F)c(C(F)(F)F)c3)n(-c3ccnc(N[C@@H]4CCN(C(=O)C5CC5)C4)n3)c2C1,,,6.52
C[C@@H]1CN(C(=O)c2ccc(NC(=O)/C=C/CN(C)C)cc2)C[C@H]1Nc1nccc(-c2c(-c3ccccc3)nn3ccccc23)n1,,7.82,
NC(=O)C1Cc2nc(-c3ccc(Cl)c(Cl)c3)n(-c3ccnc(N[C@@H]4CCCN(C(=O)C5CC5)C4)n3)c2C1,,7.78,9.14
Cc1cccc(Cl)c1C(=O)N1CCN(C(=O)c2ccc(CNc3n[nH]c4ccccc34)cc2)CC1,,,6.22
CCOC(=O)C1Cc2nc(-c3ccc(F)c(C(F)(F)F)c3)n(-c3ccnc(N[C@H]4CCN(C(=O)C5CC5)C4)n3)c2C1,,,6.34
C[C@H]1CN(C(=O)c2ccc(NC(=O)/C=C/CN(C)C)cc2)C[C@H]1Nc1nccc(-c2c(-c3ccccc3)nn3ccccc23)n1,,7.16,
O=C(c1cccc(CNc2n[nH]c3ccc(Cl)cc23)c1)N1CCN(C(=O)c2ccc(Cl)cc2Cl)CC1,,,6.69
CCN(CC)CC(=O)Nc1ccc2c(c1)/C(=C1/S/C(=N/c3cccc(Cl)c3Cl)NC1=O)C(=O)N2,,,6.16
CCOC(=O)C1Cc2nc(-c3ccc(F)c(C(F)(F)F)c3)n(-c3ccnc(N[C@@H]4CCCN(C(=O)C5CC5)C4)n3)c2C1,,,7.18
NC(=O)C1Cc2nc(-c3ccc4ccccc4c3)n(-c3ccnc(N[C@H]4CCCN(C(=O)C5CC5)C4)n3)c2C1,,,8.75
N#CCc1cnc(-c2ccc(Cl)c(Cl)c2)n1-c1ccnc(NC2CCOCC2)n1,,,6.865
O=C(CCN1CCCC1)Nc1ccc2c(c1)/C(=C1/S/C(=N/c3cccc(Cl)c3Cl)NC1=O)C(=O)N2,,,6.51
CCOC(=O)C1Cc2nc(-c3ccc4ccccc4c3)n(-c3ccnc(N[C@@H]4CCCN(C(=O)C5CC5)C4)n3)c2C1,,7.92,9.11
NC(=O)C1Cc2nc(-c3ccc4c(c3)OCO4)n(-c3ccnc(N[C@H]4CCCN(C(=O)C5CC5)C4)n3)c2C1,,,8.0
CCOC(=O)C1Cc2nc(-c3ccc4c(c3)CCO4)n(-c3ccnc(N[C@@H]4CCN(C(=O)C5CC5)C4)n3)c2C1,,,7.67
CCOC(=O)C1Cc2nc(-c3ccc(Cl)c(Cl)c3)n(-c3ccnc(N[C@H]4CCN(C(=O)C5CC5)C4)n3)c2C1,,,7.55
O=C(c1cccc(CNc2n[nH]c3ccccc23)c1)N1CCN(C(=O)c2ccc(Cl)cc2Cl)CC1,,,5.39
O=C1N/C(=N\c2cccc(Cl)c2Cl)S/C1=C1\C(=O)Nc2ccc(Cl)cc21,,,7.57
O=C(c1ccc(CNc2n[nH]c3ccccc23)cc1)N1CCN(C(=O)c2ccc(F)cc2F)CC1,,,6.2
NC(=O)C1Cc2nc(-c3ccc(Cl)c(Cl)c3)n(-c3ccnc(N[C@H]4CCCN(C(=O)C5CC5)C4)n3)c2C1,,7.53,9.42
NC(=O)C1Cc2nc(-c3ccc(F)c(C(F)(F)F)c3)n(-c3ccnc(N[C@@H]4CCCN(C(=O)C5CC5)C4)n3)c2C1,,,6.98
O=C(c1ccc(CNc2n[nH]c3ccccc23)cc1)N1CCN(C(=O)c2c(Cl)cccc2C(F)(F)F)CC1,,,6.6
O=C(c1cccc(CNc2n[nH]c3ccccc23)c1)N1CCN(C(=O)c2c(F)cccc2Cl)CC1,,,5.37
CC(C)(C)C(=O)N1CCC[C@H](Nc2nccc(-n3c(CC#N)cnc3-c3ccc(Cl)c(Cl)c3)n2)C1,,7.09,8.1
CCOC(=O)C1Cc2nc(-c3ccc4ccccc4c3)n(-c3ccnc(N[C@H]4CCN(C(=O)C5CC5)C4)n3)c2C1,,,7.63
O=C1N/C(=N\c2c(F)cccc2F)S/C1=C1\C(=O)Nc2ccc(F)cc21,,,6.85
COc1ccc(C(=O)N2CCN(C(=O)c3ccc(CNc4n[nH]c5ccccc45)cc3)CC2)c(Cl)c1,,,6.18
O=C(c1ccc(CNc2n[nH]c3ccccc23)cc1)N1CCN(C(=O)c2ccc(C(F)(F)F)cc2)CC1,,,6.46
N#CCc1cnc(-c2ccc3c(c2)CCO3)n1-c1ccnc(N[C@H]2CCCN(C(=O)C3CC3)C2)n1,,7.36,8.39
O=C(c1ccc(CNc2n[nH]c3ccccc23)cc1)N1CCN(C(=O)c2cc(Cl)ccc2Cl)CC1,,,6.69
CCOC(=O)C1Cc2nc(-c3ccc4ccccc4c3)n(-c3ccnc(N[C@@H]4CCN(C(=O)C5CC5)C4)n3)c2C1,,,8.17
O=C1N/C(=N\c2ccccc2Cl)S/C1=C1\C(=O)Nc2ccccc21,,,6.66
C[C@@H](O)CNc1nccc(-n2c(CC#N)cnc2-c2ccc(Cl)c(Cl)c2)n1,,,5.17
CN(C)C/C=C/C(=O)Nc1ccc(C(=O)N2CCC[C@@H](Nc3nccc(-c4c(-c5ccccc5)nn5ccccc45)n3)C2)cc1,,7.77,
NC(=O)N1Cc2nc(-c3ccc(Cl)c(Cl)c3)n(-c3ccnc(N[C@@H]4CCN(C(=O)C5CC5)C4)n3)c2C1,,,8.52
CC(=O)Nc1ccc2c(c1)/C(=C1/S/C(=N/c3cccc(Cl)c3Cl)NC1=O)C(=O)N2,,,7.11
CNC(=O)C1Cc2nc(-c3ccc4c(c3)OCO4)n(-c3ccnc(N[C@H]4CCN(C(=O)C5CC5)C4)n3)c2C1,,,6.75
O=C1N/C(=N\c2cccc(Cl)c2Cl)S/C1=C1\C(=O)Nc2ccc(I)cc21,,,6.96
CN(C)C/C=C/C(=O)Nc1ccc(C(=O)N2CC[C@H](Nc3ncc(Cl)c(-c4c(-c5ccccc5)nn5ccccc45)n3)C2)cc1,,6.32,
NC(=O)C1Cc2nc(-c3ccc4c(c3)OCO4)n(-c3ccnc(N[C@H]4CCN(C(=O)C5CC5)C4)n3)c2C1,,,6.87
CN1CCN(C(=O)c2ccc(CNc3n[nH]c4ccccc34)cc2)CC1,,,6.05
O=C1N/C(=N\c2ccccc2Cl)S/C1=C1\C(=O)Nc2ccc([N+](=O)[O-])cc21,,,7.02
O=C(c1cccc(CNc2n[nH]c3ccccc23)c1)N1CCN(C(=O)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)CC1,,,5.14
N#CCc1cnc(-c2ccc3c(c2)OCCO3)n1-c1ccnc(NC2CCCCC2)n1,,,5.2
O=C(C1CC1)N1CCC[C@H](Nc2nccc(-n3c(-c4ccc5c(c4)OCCO5)nc4cc(O)c(O)cc43)n2)C1,,,8.0
O=C(c1ccc(CNc2n[nH]c3ccccc23)cc1)N1CCN(C(=O)c2ccc(C(F)(F)F)cc2Cl)CC1,,,6.62
CNC(=O)C1Cc2nc(-c3ccc(Cl)c(Cl)c3)n(-c3ccnc(N[C@H]4CCCN(C(=O)C5CC5)C4)n3)c2C1,,7.81,8.92
CN(C)C/C=C/C(=O)Nc1ccc(C(=O)N2CCCC[C@@H](Nc3nccc(-c4c(-c5ccccc5)nn5ccccc45)n3)C2)cc1,,7.77,
COc1ccc(C(=O)N2CCN(C(=O)c3ccc(CNc4n[nH]c5ccccc45)cc3)CC2)cc1,,,6.21
O=C1N/C(=N\c2ccccc2Cl)S/C1=C1\C(=O)Nc2ccc(Cl)cc21,,,6.89
C[C@@H](O)CNc1nccc(-n2c(CC#N)cnc2-c2ccc3c(c2)OCCO3)n1,,,5.01
O=C(c1cccc(CNc2n[nH]c3cccc(F)c23)c1)N1CCN(C(=O)c2ccc(Cl)cc2Cl)CC1,,,6.72
O=C(NN1CCCCC1)c1ccc(CNc2n[nH]c3ccccc23)cc1,,,5.05
O=C1N/C(=N\c2ccccc2F)S/C1=C1\C(=O)Nc2ccc(Cl)cc21,,,7.11
O=C1N/C(=N\c2cccc(F)c2F)S/C1=C1\C(=O)Nc2ccc(F)cc21,,,7.02
CN(C)C/C=C/C(=O)Nc1ccc(C(=O)Nc2cccc(Nc3nccc(-c4c(-c5ccccc5)nn5ccccc45)n3)c2)cc1,,8.08,
Cc1ccc(Cl)c(C(=O)N2CCN(C(=O)c3ccc(CNc4n[nH]c5ccccc45)cc3)CC2)c1,,,6.23
O=C1S/C(=N\c2ccccc2Cl)N/C1=C1\C(=O)Nc2ccc(F)cc21,,,7.0
C[C@H]1CN(C(=O)c2ccc(NC(=O)/C=C/CN(C)C)cc2)C[C@@H]1Nc1nccc(-c2c(-c3ccccc3)nn3ccccc23)n1,,8.3,
O=C(Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1)N1CCN(C(=O)c2ccc(CNc3n[nH]c4ccccc34)cc2)CC1,,,5.09
NC(=O)C1Cc2nc(-c3ccc(F)c(C(F)(F)F)c3)n(-c3ccnc(N[C@H]4CCN(C(=O)C5CC5)C4)n3)c2C1,,,6.74
O=C(c1cccc(CNc2n[nH]c3cc(Cl)ccc23)c1)N1CCN(C(=O)c2ccc(Cl)cc2Cl)CC1,,,6.62
CCOC(=O)C1Cc2nc(-c3ccc(Cl)c(Cl)c3)n(-c3ccnc(N[C@@H]4CCCN(C(=O)C5CC5)C4)n3)c2C1,,8.07,9.22
Cc1cc(Cl)ccc1NC(=O)N1CCN(C(=O)c2ccc(CNc3n[nH]c4ccccc34)cc2)CC1,,,6.52
CNC(=O)C1Cc2nc(-c3ccc(Cl)c(Cl)c3)n(-c3ccnc(N[C@H]4CCN(C(=O)C5CC5)C4)n3)c2C1,,,7.99
O=C(c1ccc(Cl)cc1)N1CCN(C(=O)c2ccc(CNc3n[nH]c4ccccc34)cc2)CC1,,,6.52
O=C(c1ccc(F)cc1)N1CCN(C(=O)c2ccc(CNc3n[nH]c4ccccc34)cc2)CC1,,,5.46
CN(C)C/C=C/C(=O)Nc1ccc(C(=O)N2CC[C@H](Nc3nccc(-c4c(-c5ccccc5)nn5ccccc45)n3)C2)cc1,,8.3,
CCOC(=O)C1Cc2nc(-c3ccc4c(c3)OCO4)n(-c3ccnc(N[C@H]4CCCN(C(=O)C5CC5)C4)n3)c2C1,,,7.98
O=C(c1cccc(CNc2n[nH]c3ccccc23)c1)N1CCN(C(=O)c2ccc(F)cc2Cl)CC1,,,5.11
CCOC(=O)C1Cc2nc(-c3ccc4c(c3)CCO4)n(-c3ccnc(N[C@@H]4CCCN(C(=O)C5CC5)C4)n3)c2C1,,,7.98
Cc1cccn2nc(-c3ccccc3)c(-c3ccnc(N[C@H]4CCN(C(=O)c5ccc(NC(=O)/C=C/CN(C)C)cc5)C4)n3)c12,,6.85,
O=C(c1ccc(CNc2n[nH]c3ccccc23)cc1)N1CCN(C(=O)c2ccccc2Cl)CC1,,,6.6
Cc1ccc2c(-c3ccnc(N[C@H]4CCN(C(=O)c5ccc(NC(=O)/C=C/CN(C)C)cc5)C4)n3)c(-c3ccccc3)nn2c1,,9.0,
CNC(=O)C1Cc2nc(-c3ccc(F)c(C(F)(F)F)c3)n(-c3ccnc(N[C@H]4CCN(C(=O)C5CC5)C4)n3)c2C1,,,6.22
CCOC(=O)C1Cc2nc(-c3ccc4c(c3)OCO4)n(-c3ccnc(N[C@@H]4CCN(C(=O)C5CC5)C4)n3)c2C1,,,7.3
N#CCc1cnc(-c2ccc(F)c(C(F)(F)F)c2)n1-c1ccnc(N[C@H]2CCCN(C(=O)C3CC3)C2)n1,,,5.48
N#CCc1cnc(-c2ccc3ccccc3c2)n1-c1ccnc(NC2CCOCC2)n1,,,6.49
O=C1N/C(=N\c2ccccc2Cl)S/C1=C1\C(=O)Nc2ccc(Br)cc21,,,6.52
O=C1N/C(=N\c2cccc(Cl)c2Cl)S/C1=C1\C(=O)Nc2ccc(F)cc21,,,7.89
N#CCc1cnc(-c2ccc(Cl)c(Cl)c2)n1-c1ccnc(N[C@H]2CCCN(C(=O)C3CC3)C2)n1,,7.36,8.7
NC(=O)C1Cc2nc(-c3ccc4c(c3)CCO4)n(-c3ccnc(N[C@@H]4CCN(C(=O)C5CC5)C4)n3)c2C1,,,7.2
O=C(c1ccc(CNc2n[nH]c3ccccc23)cc1)N1CCN(C(=O)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)CC1,,,6.53
O=C1N/C(=N\c2c(Cl)ccc(Cl)c2Cl)S/C1=C1\C(=O)Nc2ccc(F)cc21,,,5.82
CN(C)c1ccc2c(c1)/C(=C1/S/C(=N/c3cccc(Cl)c3Cl)NC1=O)C(=O)N2,,,6.09
NC(=O)C1Cc2nc(-c3ccc4c(c3)CCO4)n(-c3ccnc(N[C@@H]4CCCN(C(=O)C5CC5)C4)n3)c2C1,,,8.05
N#CCc1cnc(-c2ccc3ccccc3c2)n1-c1ccnc(Nc2cccc(C(=O)C3CC3)c2)n1,,6.54,8.15
NC(=O)C1Cc2nc(-c3ccc(Cl)c(Cl)c3)n(-c3ccnc(N[C@@H]4CCN(C(=O)C5CC5)C4)n3)c2C1,,,7.79
N#CCc1cnc(-c2ccc(F)c(C(F)(F)F)c2)n1-c1ccnc(NC2CCCCC2)n1,,,5.0
O=C1N/C(=N\c2ccccc2Cl)S/C1=C1\C(=O)Nc2ccc(I)cc21,,,7.2
O=C1N/C(=N\c2cccc(F)c2Cl)S/C1=C1\C(=O)Nc2ccc(F)cc21,,,6.28
CN(C)CC(=O)Nc1ccc2c(c1)/C(=C1/S/C(=N/c3cccc(Cl)c3Cl)NC1=O)C(=O)N2,,,6.28
N#CCc1cnc(-c2ccc(F)c(C(F)(F)F)c2)n1-c1ccnc(NC2CCOCC2)n1,,,6.785
CN(C)CCC(=O)Nc1ccc2c(c1)/C(=C1/S/C(=N/c3cccc(Cl)c3Cl)NC1=O)C(=O)N2,,,6.28
NC(=O)C1Cc2nc(-c3ccc4c(c3)OCO4)n(-c3ccnc(N[C@@H]4CCN(C(=O)C5CC5)C4)n3)c2C1,,,6.99
O=C1N/C(=N\c2c(F)cccc2F)S/C1=C1\C(=O)Nc2ccc(Cl)cc21,,,6.89
CNC(=O)C1Cc2nc(-c3ccc(F)c(C(F)(F)F)c3)n(-c3ccnc(N[C@@H]4CCCN(C(=O)C5CC5)C4)n3)c2C1,,,6.16
CNC(=O)C1Cc2nc(-c3ccc4c(c3)OCO4)n(-c3ccnc(N[C@@H]4CCN(C(=O)C5CC5)C4)n3)c2C1,,,7.03
CNC(=O)C1Cc2nc(-c3ccc4ccccc4c3)n(-c3ccnc(N[C@H]4CCCN(C(=O)C5CC5)C4)n3)c2C1,,8.12,9.25
NC(=O)C1Cc2nc(-c3ccc(Cl)c(Cl)c3)n(-c3ccnc(N[C@H]4CCN(C(=O)C5CC5)C4)n3)c2C1,,,7.81
O=C(c1ccc(CNc2n[nH]c3ccccc23)cc1)N1CCN(C(=O)c2cccc(C(F)(F)F)c2)CC1,,,6.03
COc1ccccc1/N=C1\NC(=O)/C(=C2/C(=O)Nc3ccc(F)cc32)S1,,,7.04
NC(=O)C1Cc2nc(-c3ccc4c(c3)CCO4)n(-c3ccnc(N[C@H]4CCN(C(=O)C5CC5)C4)n3)c2C1,,,7.06
CNC(=O)C1Cc2nc(-c3ccc(Cl)c(Cl)c3)n(-c3ccnc(N[C@@H]4CCCN(C(=O)C5CC5)C4)n3)c2C1,,,8.32
CNC(=O)C1Cc2nc(-c3ccc4ccccc4c3)n(-c3ccnc(N[C@@H]4CCCN(C(=O)C5CC5)C4)n3)c2C1,,7.79,8.97
C[C@@H](O)CNc1nccc(-n2c(CC#N)cnc2-c2ccc3ccccc3c2)n1,,,5.3
O=C(c1ccc(CNc2n[nH]c3ccccc23)cc1)N1CCN(C(=O)c2c(Cl)cccc2Cl)CC1,,,6.55
NC(=O)C1Cc2nc(-c3ccc(F)c(C(F)(F)F)c3)n(-c3ccnc(N[C@H]4CCCN(C(=O)C5CC5)C4)n3)c2C1,,,8.19
O=C(c1cccc(CNc2n[nH]c3cc(F)ccc23)c1)N1CCN(C(=O)c2ccc(Cl)cc2Cl)CC1,,,6.85
CNC(=O)C1Cc2nc(-c3ccc(F)c(C(F)(F)F)c3)n(-c3ccnc(N[C@@H]4CCN(C(=O)C5CC5)C4)n3)c2C1,,,6.52
Cc1ccc2c(c1)/C(=C1/S/C(=N/c3cccc(Cl)c3Cl)NC1=O)C(=O)N2,,,6.7
O=C1N/C(=N\c2cccc(Cl)c2)S/C1=C1\C(=O)Nc2ccccc21,,,6.7
CCOC(=O)C1Cc2nc(-c3ccc(F)c(C(F)(F)F)c3)n(-c3ccnc(N[C@@H]4CCN(C(=O)C5CC5)C4)n3)c2C1,,,7.2
O=C1N/C(=N\c2c(Cl)cccc2Cl)S/C1=C1\C(=O)Nc2ccc(F)cc21,,,5.43
O=C1N/C(=N\c2cccc(Cl)c2F)S/C1=C1\C(=O)Nc2ccc(F)cc21,,,7.08
NC(=O)C1Cc2nc(-c3ccc4c(c3)OCO4)n(-c3ccnc(N[C@@H]4CCCN(C(=O)C5CC5)C4)n3)c2C1,,,7.44
O=C(c1ccc(CNc2n[nH]c3ccccc23)cc1)N1CCN(C(=O)c2ccc(Br)cc2Br)CC1,,,6.61
CCOC(=O)C1Cc2nc(-c3ccc4c(c3)CCO4)n(-c3ccnc(N[C@H]4CCN(C(=O)C5CC5)C4)n3)c2C1,,,6.8
O=C(c1ccc(CNc2n[nH]c3ccccc23)cc1)N1CCN(C(=O)c2ccc(OC(F)(F)F)cc2)CC1,,,6.49
N#CCc1cnc(-c2ccc3ccccc3c2)n1-c1ccnc(NC2CCCCC2)n1,,,7.02
O=C(c1ccc(Cl)cc1)N1CCN(C(=O)c2cccc(CNc3n[nH]c4ccccc34)c2)CC1,,,5.12
N#CCc1cnc(-c2ccc3ccccc3c2)n1-c1ccnc(N[C@H]2CCCCN(C(=O)C3CC3)C2)n1,,6.62,7.62
N#CCc1cnc(-c2ccc3ccccc3n2)n1-c1ccnc(N[C@H]2CCCN(C(=O)C3CC3)C2)n1,,,6.4
CCOC(=O)C1Cc2nc(-c3ccc(Cl)c(Cl)c3)n(-c3ccnc(N[C@H]4CCCN(C(=O)C5CC5)C4)n3)c2C1,,7.83,8.96
O=C(CN1CCCC1)Nc1ccc2c(c1)/C(=C1/S/C(=N/c3cccc(Cl)c3Cl)NC1=O)C(=O)N2,,,6.36
O=C1N/C(=N\c2cccc(Cl)c2Cl)S/C1=C1\C(=O)Nc2ccc(N3CCOCC3)cc21,,,6.66
NC(=O)C1Cc2nc(-c3ccc4ccccc4c3)n(-c3ccnc(N[C@@H]4CCCN(C(=O)C5CC5)C4)n3)c2C1,,,8.76
O=C1N/C(=N\c2ccccc2[N+](=O)[O-])S/C1=C1\C(=O)Nc2ccc(F)cc21,,,6.13
CCOC(=O)C1Cc2nc(-c3ccc4c(c3)OCO4)n(-c3ccnc(N[C@@H]4CCCN(C(=O)C5CC5)C4)n3)c2C1,,,8.92
O=C(c1ccc(CNc2n[nH]c3ccccc23)cc1)N1CCN(C(=O)c2ccccc2F)CC1,,,6.21
O=C(c1ccc(CNc2n[nH]c3ccccc23)cc1)N1CCN(C2CC2)CC1,,,6.06
CCOC(=O)C1Cc2nc(-c3ccc4c(c3)CCO4)n(-c3ccnc(N[C@H]4CCCN(C(=O)C5CC5)C4)n3)c2C1,,,7.5
CN1CCC(C(=O)Nc2ccc3c(c2)/C(=C2/S/C(=N/c4cccc(Cl)c4Cl)NC2=O)C(=O)N3)CC1,,,7.11
O=C(c1cccc(CNc2n[nH]c3ccc(Br)cc23)c1)N1CCN(C(=O)c2ccc(Cl)cc2Cl)CC1,,,6.54
O=C(c1ccc(CNc2n[nH]c3ccccc23)cc1)N1CCN(C(=O)c2cc(F)ccc2Cl)CC1,,,6.43
CN(C)C/C=C/C(=O)Nc1ccc(C(=O)N2CC[C@@H](Nc3nccc(-c4c(-c5ccccc5)nn5ccccc45)n3)C2)cc1,,8.7,
O=C(c1ccc(CNc2n[nH]c3ccccc23)cc1)N1CCN(C(=O)c2ccccc2C(F)(F)F)CC1,,,6.43
N#CCc1cnc(-c2ccc(Cl)c(Cl)c2)n1-c1ccnc(NC2CCCCC2)n1,,,6.7
O=C(c1ccc(I)cc1)N1CCN(C(=O)c2ccc(CNc3n[nH]c4ccccc34)cc2)CC1,,,6.04
O=C(c1ccc(CNc2n[nH]c3ccccc23)cc1)N1CCCC1,,,5.12
CNC(=O)C1Cc2nc(-c3ccc(F)c(C(F)(F)F)c3)n(-c3ccnc(N[C@H]4CCCN(C(=O)C5CC5)C4)n3)c2C1,,,7.51
O=C(c1cccc(CNc2n[nH]c3c(F)c(F)ccc23)c1)N1CCN(C(=O)c2ccc(Cl)cc2Cl)CC1,,,6.87
CN(C)C/C=C/C(=O)Nc1ccc(C(=O)N2CCCC[C@H](Nc3nccc(-c4c(-c5ccccc5)nn5ccccc45)n3)C2)cc1,,7.55,
O=C(c1cccc(CNc2n[nH]c3cc(Br)ccc23)c1)N1CCN(C(=O)c2ccc(Cl)cc2Cl)CC1,,,6.46
O=C(c1ccc(CNc2n[nH]c3ccccc23)cc1)N1CCN(C(=O)c2c(F)cccc2Cl)CC1,,,6.43
O=C(c1ccc(CNc2n[nH]c3ccccc23)cc1)N1CCN(C(=O)c2cc(C(F)(F)F)ccc2Cl)CC1,,,6.55
O=C(c1ccc(Br)cc1)N1CCN(C(=O)c2cccc(CNc3n[nH]c4ccccc34)c2)CC1,,,5.33
NC(=O)C1Cc2nc(-c3ccc4c(c3)CCO4)n(-c3ccnc(N[C@H]4CCCN(C(=O)C5CC5)C4)n3)c2C1,,,8.04
O=C(c1ccc(CNc2n[nH]c3ccccc23)cc1)N1CCOCC1,,,5.11
CCOC(=O)C1Cc2nc(-c3ccc4ccccc4c3)n(-c3ccnc(N[C@H]4CCCN(C(=O)C5CC5)C4)n3)c2C1,,7.89,9.14
O=C(c1cccc(CNc2n[nH]c3ccccc23)c1)N1CCN(C(=O)c2ccc(F)cc2F)CC1,,,5.36
CCOC(=O)C1Cc2nc(-c3ccc(F)c(C(F)(F)F)c3)n(-c3ccnc(N[C@H]4CCCN(C(=O)C5CC5)C4)n3)c2C1,,,7.28
CN(C)C/C=C/C(=O)Nc1ccc(C(=O)N2CC[C@H](Nc3nccc(-c4c(-c5ccc(Cl)cc5)nn5ccccc45)n3)C2)cc1,,8.15,
CN(C)C/C=C/C(=O)Nc1ccc(C(=O)N2CC[C@H](Nc3nccc(-c4c(-c5cccc(Cl)c5)nn5ccccc45)n3)C2)cc1,,8.4,
CNC(=O)C1Cc2nc(-c3ccc(Cl)c(Cl)c3)n(-c3ccnc(N[C@@H]4CCN(C(=O)C5CC5)C4)n3)c2C1,,,8.03
N#CCc1cnc(-c2ccc(Cl)c(Cl)c2)n1-c1ccnc(N[C@H]2CCCN(C(=O)NC3CC3)C2)n1,,7.25,8.28
O=C(c1cccc(CNc2n[nH]c3cccc(I)c23)c1)N1CCN(C(=O)c2ccc(Cl)cc2Cl)CC1,,,6.89
NC(=O)C1Cc2nc(-c3ccc4ccccc4c3)n(-c3ccnc(N[C@H]4CCN(C(=O)C5CC5)C4)n3)c2C1,,,7.83
O=C(c1ccc(Br)cc1)N1CCN(C(=O)c2ccc(CNc3n[nH]c4ccccc34)cc2)CC1,,,6.5
O=C(c1ccc(CNc2n[nH]c3ccccc23)cc1)N1CCN(C(=O)c2ccc(C(F)(F)F)cc2C(F)(F)F)CC1,,,6.6
CN(C)C/C=C/C(=O)Nc1ccc(C(=O)NC2CCCC(Nc3nccc(-c4c(-c5ccccc5)nn5ccccc45)n3)C2)cc1,,7.36,
O=C(NN1CCOCC1)c1ccc(CNc2n[nH]c3ccccc23)cc1,,,5.13
O=C(c1ccc(CNc2n[nH]c3ccccc23)cc1)N1CCN(C(=O)c2ccccc2I)CC1,,,6.4
O=C(c1ccc(CNc2n[nH]c3ccccc23)cc1)N1CCN(C(=O)c2ccc(F)cc2Cl)CC1,,,6.19
CCOC(=O)C1Cc2nc(-c3ccc(Cl)c(Cl)c3)n(-c3ccnc(N[C@@H]4CCN(C(=O)C5CC5)C4)n3)c2C1,,,8.36
N#CCc1cnc(-c2ccc3c(c2)OCO3)n1-c1ccnc(NC2CCCCC2)n1,,,6.09
